"","JCI.Open","JCI.High","JCI.Low","JCI.Close","JCI.Volume","JCI.Adjusted"
"2005-09-14",60.588943,60.942898,60.276627,60.359913,4173200,25.506453
"2005-09-15",60.484837,61.296856,60.464016,60.901257,3886600,25.735212
"2005-09-16",60.901257,62.233795,60.609764,62.171333,10228300,26.27191
"2005-09-19",61.338497,61.463421,60.172523,60.901257,5916800,25.735212
"2005-09-20",60.672226,60.817974,59.652,60.06842,6516400,25.383266
"2005-09-21",59.797745,59.797745,58.777519,58.881626,6509300,24.881762
"2005-09-22",58.860806,60.193344,58.506847,59.756104,4854800,25.251297
"2005-09-23",59.756104,60.318272,58.923267,60.234985,3316800,25.453653
"2005-09-26",60.505657,60.817974,59.339687,59.547894,2609000,25.163322
"2005-09-27",59.277222,59.381329,58.423565,58.631775,3678700,24.776171
"2005-09-28",58.423565,59.131477,57.986324,58.506847,3328300,24.811493
"2005-09-29",58.236176,58.423565,57.153488,57.528263,5451000,24.396505
"2005-09-30",57.528263,58.361103,57.382519,57.986324,3600900,24.590767
"2005-10-03",57.965504,58.111252,57.674011,57.778114,2971500,24.502459
"2005-10-04",57.778114,58.756699,57.611549,57.611549,3481400,24.431822
"2005-10-05",57.528263,57.903042,57.049381,57.111847,2907900,24.219921
"2005-10-06",57.091022,57.507442,56.79953,57.195129,4177600,24.255232
"2005-10-07",56.945278,57.049381,56.466396,56.945278,3313300,24.149273
"2005-10-10",56.737068,56.986919,55.925053,56.112438,4126500,23.796083
"2005-10-11",56.112438,56.59132,55.987514,56.403934,3330800,23.919695
"2005-10-12",56.258186,56.737068,56.008335,56.508038,4274800,23.963846
"2005-10-13",56.528858,56.528858,55.737663,56.237366,3352700,23.849066
"2005-10-14",56.528858,56.549679,54.863182,54.98811,5957100,23.319284
"2005-10-17",54.467587,55.321243,53.530643,55.300423,9149100,23.451723
"2005-10-18",55.300423,55.362885,54.3843,54.467587,5626000,23.098534
"2005-10-19",53.759674,54.654972,53.509823,54.530048,5711800,23.125027
"2005-10-20",54.446766,54.696617,53.426537,53.530643,4710600,22.701206
"2005-10-21",53.947063,54.36348,53.634747,53.947063,6023000,22.877796
"2005-10-24",53.988705,54.821541,53.988705,54.821541,3707500,23.248646
"2005-10-25",54.405121,54.821541,53.884598,54.613331,3594800,23.160353
"2005-10-26",54.321838,55.175499,54.051167,54.550869,3581900,23.133841
"2005-10-27",54.509228,54.7799,54.342659,54.654972,2628600,23.177994
"2005-10-28",54.654972,55.841766,54.446766,55.696022,4527400,23.619484
"2005-10-31",55.591915,55.675201,54.613331,54.946468,6991300,23.30162
"2005-11-01",54.863182,55.00893,53.822136,54.238556,14858400,23.001406
"2005-11-02",54.342659,54.863182,54.134449,54.550869,6673600,23.133841
"2005-11-03",54.821541,55.696022,54.759079,55.383705,4178400,23.487053
"2005-11-04",55.696022,56.299828,55.154678,56.070797,3305200,23.778425
"2005-11-07",56.216545,56.320648,55.446171,55.633556,2981600,23.593002
"2005-11-08",55.175499,55.383705,54.405121,54.884003,5526100,23.275129
"2005-11-09",54.759079,54.967289,54.446766,54.675797,2445700,23.186844
"2005-11-10",54.675797,55.362885,54.15527,55.279602,2719300,23.442892
"2005-11-11",55.466991,55.696022,55.029751,55.654381,2564400,23.601833
"2005-11-14",55.487812,57.278412,55.383705,57.049381,4510300,24.193424
"2005-11-15",57.778114,58.090431,56.945278,57.049381,5736600,24.193424
"2005-11-16",58.027966,60.693047,57.049381,59.339687,16733100,25.164692
"2005-11-17",59.881031,60.734688,59.881031,60.505657,8006900,25.65914
"2005-11-18",61.400959,61.400959,59.881031,60.06842,4940000,25.473724
"2005-11-21",60.359913,60.380733,59.464611,59.63118,4067400,25.288309
"2005-11-22",59.402149,61.359318,59.402149,61.088646,4537400,25.906382
"2005-11-23",60.942898,61.296856,60.422375,60.630585,3283500,25.712135
"2005-11-25",60.859615,60.984539,60.0476,60.0476,1133200,25.464897
"2005-11-28",60.318272,60.380733,58.985729,59.069016,3990700,25.049904
"2005-11-29",59.152298,60.110062,59.02737,59.048191,3669800,25.041079
"2005-11-30",59.069016,59.985134,59.048191,59.381329,4078300,25.18235
"2005-12-01",59.652,61.296856,59.652,61.047005,3671000,25.888731
"2005-12-02",60.713867,61.546707,60.505657,61.047005,3125400,25.888731
"2005-12-05",60.484837,60.713867,60.005955,60.172523,4113400,25.51787
"2005-12-06",60.234985,60.380733,59.193939,59.547894,4481200,25.252983
"2005-12-07",59.360508,60.130882,59.173119,59.693642,2612300,25.314796
"2005-12-08",59.547894,59.672821,57.757294,58.277817,9221400,24.714375
"2005-12-09",58.444386,59.485432,58.298637,59.069016,4109200,25.049904
"2005-12-12",59.173119,59.797745,59.173119,59.589539,3201500,25.390999
"2005-12-13",59.547894,59.610359,58.569309,58.756699,4085800,25.03614
"2005-12-14",58.81916,59.527073,58.756699,59.256401,3979300,25.249067
"2005-12-15",59.339687,59.339687,58.569309,58.923267,3158800,25.1071
"2005-12-16",58.923267,59.506252,58.81916,59.089836,5174700,25.17808
"2005-12-19",58.985729,59.547894,58.839985,59.256401,3344300,25.249067
"2005-12-20",59.44379,60.797153,59.381329,59.86021,5434300,25.506344
"2005-12-21",60.06842,60.484837,59.86021,60.110062,3907700,25.612806
"2005-12-22",58.694237,61.713272,58.694237,61.588348,3765100,26.242706
"2005-12-23",61.588348,61.734093,61.026184,61.151108,2101400,26.056389
"2005-12-27",61.171928,61.588348,60.380733,60.380733,2343900,25.728136
"2005-12-28",60.380733,60.942898,60.255806,60.526478,1835200,25.79023
"2005-12-29",60.255806,60.609764,60.026775,60.172523,2144500,25.727905
"2005-12-30",59.672821,60.380733,59.339687,60.089241,3053600,25.692316
"2006-01-03",61.23439,61.8382,59.693642,61.713272,4293600,26.386694
"2006-01-04",61.713272,62.212975,61.296856,61.942303,3527000,26.484623
"2006-01-05",61.900661,62.462826,61.879841,61.942303,3006300,26.484623
"2006-01-06",62.400364,62.671036,61.963123,62.421185,2989000,26.689379
"2006-01-09",64.336716,65.127907,63.149918,64.628204,10844400,27.633043
"2006-01-10",64.232605,64.315887,63.545517,63.920292,4650600,27.330349
"2006-01-11",64.024399,64.086861,63.108276,63.170738,5707800,27.00985
"2006-01-12",63.129097,65.065445,62.504471,63.108276,6455200,26.983156
"2006-01-13",57.236771,58.402744,55.716843,56.466396,40602800,24.143299
"2006-01-17",55.175499,55.550274,53.718033,54.550869,23099900,23.324274
"2006-01-18",54.550869,55.175499,53.926239,55.175499,12857500,23.591349
"2006-01-19",55.279602,55.446171,54.904823,55.279602,6996100,23.635849
"2006-01-20",55.258781,55.383705,54.634151,55.113033,7243100,23.564631
"2006-01-23",55.113033,55.383705,55.029751,55.300423,4768900,23.644764
"2006-01-24",55.175499,55.42535,54.967289,55.383705,5220600,23.680365
"2006-01-25",55.383705,55.633556,54.550869,54.884003,5816800,23.466709
"2006-01-26",55.362885,55.820946,55.21714,55.362885,5663600,23.671459
"2006-01-27",55.862587,55.862587,54.946468,55.092213,4843100,23.555731
"2006-01-30",54.925648,55.42535,54.842361,55.237961,5856100,23.618048
"2006-01-31",54.717438,54.967289,54.113628,54.238556,8356300,23.190733
"2006-02-01",53.926239,54.821541,53.593105,54.342659,9730300,23.235256
"2006-02-02",54.134449,54.134449,51.323624,51.635937,35853800,22.077936
"2006-02-03",51.635937,52.447952,51.615116,52.093998,11619900,22.273787
"2006-02-06",52.552059,52.676983,52.239746,52.281387,8986800,22.353914
"2006-02-07",52.260567,52.885193,52.17728,52.281387,6480100,22.353914
"2006-02-08",52.343849,53.301613,52.073177,52.635342,6048600,22.505249
"2006-02-09",52.15646,53.280792,52.15646,52.864372,5879400,22.603168
"2006-02-10",52.656162,53.197506,52.343849,53.01012,2803400,22.665501
"2006-02-13",53.093403,53.384895,52.302208,52.406311,2661400,22.407328
"2006-02-14",52.57288,53.093403,52.302208,52.80191,4018200,22.576468
"2006-02-15",52.718628,53.072582,52.343849,52.760269,5351900,22.558674
"2006-02-16",52.885193,53.364075,52.656162,53.364075,4877700,22.81683
"2006-02-17",53.280792,54.030346,53.135044,53.822136,4688400,23.012684
"2006-02-21",53.718033,53.967884,52.926834,53.176685,5034800,22.736712
"2006-02-22",53.176685,53.384895,52.80191,53.093403,5950800,22.701101
"2006-02-23",53.259972,53.468182,52.968479,53.322433,3151400,22.799036
"2006-02-24",53.426537,53.988705,53.322433,53.655567,3933800,22.941475
"2006-02-27",53.405716,54.717438,53.405716,54.467587,6132200,23.288664
"2006-02-28",53.967884,54.238556,53.530643,53.697212,3973400,22.959278
"2006-03-01",53.572285,54.259377,53.468182,53.780495,3372200,22.994883
"2006-03-02",53.322433,53.988705,53.093403,53.967884,4908700,23.074999
"2006-03-03",53.343254,54.113628,53.343254,53.613926,3561300,22.923674
"2006-03-06",53.759674,54.071987,53.551464,53.593105,3488700,22.914766
"2006-03-07",53.593105,53.863777,53.530643,53.697212,4861600,22.959278
"2006-03-08",53.530643,53.655567,53.21833,53.655567,6656900,23.061726
"2006-03-09",53.697212,54.051167,53.489002,53.842957,5039700,23.14226
"2006-03-10",53.842957,54.759079,53.738853,54.530048,4165800,23.437582
"2006-03-13",54.550869,55.237961,54.301018,54.7799,3453100,23.544973
"2006-03-14",54.654972,55.342064,54.36348,55.19632,3478000,23.723959
"2006-03-15",54.863182,55.154678,54.738258,54.967289,3953800,23.625502
"2006-03-16",55.175499,55.737663,54.98811,55.258781,3831000,23.750797
"2006-03-17",55.175499,55.883408,55.092213,55.862587,4894000,24.010332
"2006-03-20",55.800125,56.716248,55.696022,56.403934,5078800,24.243002
"2006-03-21",56.528858,56.695427,55.862587,56.029156,3720700,24.081909
"2006-03-22",56.674606,56.674606,56.133263,56.570499,3228800,24.314596
"2006-03-23",56.445576,57.028561,56.341469,56.882816,3499100,24.44882
"2006-03-24",56.882816,57.049381,56.549679,56.903637,1953300,24.457771
"2006-03-27",56.903637,57.00774,56.653786,56.757889,4555300,24.395123
"2006-03-28",56.737068,57.195129,56.716248,56.737068,3439300,24.386187
"2006-03-29",56.757889,57.340874,56.757889,56.924458,3815800,24.466736
"2006-03-30",56.716248,57.111847,56.195724,56.861992,6819200,24.529608
"2006-03-31",56.861992,57.257591,55.883408,55.966694,5536100,24.143379
"2006-04-03",56.091618,56.403934,55.612736,55.633556,4853600,23.999666
"2006-04-04",55.42535,56.029156,55.237961,55.904232,3811500,24.116434
"2006-04-05",55.945873,56.112438,54.696617,55.612736,5420200,23.990679
"2006-04-06",55.383705,55.654381,55.133854,55.21714,3427600,23.820032
"2006-04-07",55.175499,55.362885,54.134449,54.301018,4013000,23.424828
"2006-04-10",54.259377,54.550869,53.780495,53.988705,2017300,23.290104
"2006-04-11",54.238556,54.342659,53.155865,53.676388,3239700,23.155365
"2006-04-12",53.593105,54.654972,53.509823,54.321838,5082300,23.433813
"2006-04-13",53.280792,54.446766,53.280792,54.15527,3136900,23.361956
"2006-04-17",54.15527,54.550869,53.676388,53.988705,3350800,23.290104
"2006-04-18",53.967884,55.716843,53.676388,55.446171,3486000,23.918827
"2006-04-19",55.279602,55.446171,54.425945,54.634151,3214400,23.568539
"2006-04-20",54.530048,54.821541,54.134449,54.238556,2467600,23.397873
"2006-04-21",54.634151,56.279007,54.446766,55.487812,4009500,23.93679
"2006-04-24",55.300423,55.883408,54.946468,55.279602,1829600,23.846977
"2006-04-25",55.258781,55.383705,54.7799,54.98811,1886500,23.721228
"2006-04-26",54.550869,55.42535,54.550869,55.071392,3310100,23.75716
"2006-04-27",54.863182,55.342064,54.59251,54.842361,2216900,23.658352
"2006-04-28",54.759079,55.383705,54.259377,54.863182,2960400,23.667345
"2006-05-01",55.21714,55.800125,55.133854,55.42535,2984600,23.909847
"2006-05-02",55.42535,56.341469,55.342064,56.070797,2669700,24.18829
"2006-05-03",56.070797,56.716248,56.008335,56.091618,4298300,24.197264
"2006-05-04",56.570499,58.902447,56.570499,58.132072,8783400,25.077496
"2006-05-05",58.673416,59.756104,57.798935,59.339687,4441000,25.598454
"2006-05-08",58.964909,59.277222,58.381924,58.79834,3278400,25.36491
"2006-05-09",58.173714,58.652596,57.798935,58.090431,2720500,25.059532
"2006-05-10",57.694832,58.256996,57.174309,57.944683,2380600,24.996666
"2006-05-11",57.569904,57.736473,56.737068,57.174309,2606500,24.664331
"2006-05-12",57.174309,57.382519,56.653786,56.79953,2100100,24.502659
"2006-05-15",56.237366,57.653191,56.195724,57.569904,3482700,24.83498
"2006-05-16",57.21595,57.486622,56.570499,56.570499,3005500,24.403849
"2006-05-17",56.049976,56.778709,55.737663,56.091618,3475300,24.197264
"2006-05-18",56.091618,56.737068,56.029156,56.029156,2820200,24.170322
"2006-05-19",56.279007,57.132668,56.112438,56.59132,3426500,24.412832
"2006-05-22",56.320648,56.903637,56.112438,56.528858,2878500,24.385893
"2006-05-23",56.841171,57.091022,55.612736,55.633556,2397700,23.999666
"2006-05-24",55.633556,56.778709,55.21714,56.362289,4742300,24.314039
"2006-05-25",56.737068,56.737068,56.112438,56.674606,1925200,24.448769
"2006-05-26",56.986919,57.195129,56.549679,57.174309,1702400,24.664331
"2006-05-30",56.966099,57.028561,56.237366,56.341469,1978100,24.305046
"2006-05-31",56.757889,56.757889,56.154083,56.445576,3588700,24.349966
"2006-06-01",56.445576,58.048786,56.445576,57.757294,2591500,24.915813
"2006-06-02",57.549084,57.819756,56.882816,57.257591,2351500,24.700254
"2006-06-05",56.945278,57.278412,56.757889,56.841171,2426500,24.520613
"2006-06-06",57.028561,57.444981,55.696022,57.00774,3937900,24.592478
"2006-06-07",56.966099,57.049381,56.174904,56.299828,3077200,24.40696
"2006-06-08",56.362289,56.508038,55.00893,56.112438,3628000,24.325729
"2006-06-09",56.112438,56.279007,55.40453,55.571095,2488200,24.091042
"2006-06-12",55.716843,56.216545,55.279602,55.342064,2451600,23.991764
"2006-06-13",55.092213,55.800125,54.946468,55.175499,3555100,23.919548
"2006-06-14",55.175499,55.696022,55.175499,55.362885,2841100,24.000782
"2006-06-15",55.550274,56.632965,55.279602,56.528858,3899200,24.506245
"2006-06-16",56.154083,56.320648,55.383705,55.945873,5522400,24.253521
"2006-06-19",56.174904,56.528858,55.446171,55.550274,3621400,24.082008
"2006-06-20",55.550274,55.737663,55.258781,55.321243,3974900,23.982729
"2006-06-21",55.383705,56.216545,55.383705,55.571095,4226400,24.091042
"2006-06-22",55.42535,55.529453,55.19632,55.383705,2970000,24.009806
"2006-06-23",55.00893,56.59132,55.00893,55.758484,1732200,24.172289
"2006-06-26",55.862587,56.154083,55.591915,56.133263,2421400,24.334763
"2006-06-27",56.049976,56.383114,55.716843,55.737663,2292400,24.163258
"2006-06-28",55.737663,56.112438,55.737663,55.841766,2367300,24.208389
"2006-06-29",56.070797,57.257591,56.008335,56.79953,3752200,24.71574
"2006-06-30",56.966099,57.444981,56.632965,57.257591,2523500,24.915075
"2006-07-03",57.257591,57.569904,57.111847,57.486622,848300,25.014742
"2006-07-05",56.778709,57.507442,56.737068,57.361698,3030500,24.960369
"2006-07-06",57.361698,57.840576,57.340874,57.590725,2208900,25.060026
"2006-07-07",57.361698,57.528263,56.924458,56.986919,2077800,24.797289
"2006-07-10",57.00774,57.569904,57.00774,57.382519,2259600,24.969431
"2006-07-11",57.42416,57.465801,56.487217,57.299232,2076900,24.933186
"2006-07-12",57.299232,57.382519,56.362289,56.59132,1819000,24.625147
"2006-07-13",56.362289,56.612141,55.19632,55.529453,2490500,24.163099
"2006-07-14",55.237961,55.487812,53.822136,53.842957,3553800,23.429226
"2006-07-17",53.676388,54.280197,53.489002,54.030346,3061200,23.510763
"2006-07-18",53.884598,54.113628,52.676983,53.155865,3938500,23.130241
"2006-07-19",53.364075,53.863777,53.155865,53.718033,3346000,23.374866
"2006-07-20",53.197506,53.322433,51.989895,52.5937,3223400,22.885626
"2006-07-21",52.885193,53.01012,52.052357,52.531239,3999700,22.858442
"2006-07-24",52.531239,53.468182,52.281387,53.176685,2752500,23.139307
"2006-07-25",52.947655,54.488407,52.676983,53.926239,3027000,23.465466
"2006-07-26",53.613926,54.134449,53.384895,53.384895,4685600,23.229893
"2006-07-27",53.593105,54.196915,53.426537,53.842957,2751000,23.429226
"2006-07-28",54.238556,54.717438,54.030346,54.613331,2821900,23.764446
"2006-07-31",54.446766,54.759079,53.947063,54.321838,2696400,23.637608
"2006-08-01",54.134449,54.425945,54.009525,54.030346,2336400,23.510763
"2006-08-02",54.17609,54.98811,54.030346,54.884003,4259800,23.882219
"2006-08-03",54.030346,54.675797,53.613926,54.030346,5610600,23.510763
"2006-08-04",54.134449,54.342659,53.155865,53.405716,3232200,23.238962
"2006-08-07",53.280792,53.697212,52.885193,52.885193,2453200,23.012474
"2006-08-08",53.21833,53.21833,52.718628,52.885193,4375100,23.012474
"2006-08-09",52.885193,53.926239,52.885193,53.405716,4320200,23.238962
"2006-08-10",53.135044,53.447361,52.697803,53.030941,3678700,23.075891
"2006-08-11",52.822731,53.384895,52.80191,53.114223,2140000,23.112122
"2006-08-14",53.114223,54.321838,53.114223,53.239151,2069000,23.166485
"2006-08-15",53.801315,54.030346,53.384895,53.967884,2850900,23.483587
"2006-08-16",53.967884,55.300423,53.905418,55.133854,3512200,23.990955
"2006-08-17",54.946468,55.591915,54.738258,55.508633,2894800,24.15403
"2006-08-18",55.508633,55.633556,54.759079,55.00893,2818300,23.936596
"2006-08-21",54.717438,55.071392,54.550869,54.57169,1957100,23.746326
"2006-08-22",54.613331,54.925648,54.238556,54.301018,2437700,23.62855
"2006-08-23",54.196915,54.7799,54.196915,54.530048,1720300,23.728205
"2006-08-24",54.821541,55.071392,53.926239,53.988705,2151900,23.492647
"2006-08-25",53.926239,54.550869,53.926239,54.321838,3125200,23.637608
"2006-08-28",54.15527,54.550869,54.15527,54.280197,2224800,23.619473
"2006-08-29",54.301018,54.301018,54.009525,54.092808,2414200,23.537941
"2006-08-30",54.321838,54.3843,54.030346,54.030346,2290300,23.510763
"2006-08-31",53.967884,54.654972,53.780495,54.446766,3418400,23.691978
"2006-09-01",54.821541,55.362885,54.675797,54.925648,2329300,23.900356
"2006-09-05",54.925648,55.133854,54.634151,54.884003,2480800,23.882219
"2006-09-06",54.613331,55.446171,54.613331,55.154678,2546900,24.000015
"2006-09-07",55.154678,55.362885,54.509228,54.634151,4576600,23.77352
"2006-09-08",54.738258,54.80072,54.509228,54.57169,2545200,23.746326
"2006-09-11",54.446766,55.133854,54.425945,54.821541,2498300,23.978075
"2006-09-12",54.967289,55.154678,54.405121,55.029751,2807500,24.069147
"2006-09-13",55.071392,55.487812,54.98811,55.383705,2291300,24.223961
"2006-09-14",55.113033,55.383705,54.717438,54.904823,2582100,24.014498
"2006-09-15",54.967289,55.321243,54.675797,55.19632,3806100,24.141998
"2006-09-18",55.071392,55.612736,54.98811,55.508633,2512600,24.278603
"2006-09-19",55.508633,55.945873,55.237961,55.862587,2362300,24.433413
"2006-09-20",56.008335,56.383114,55.820946,56.279007,3551500,24.615547
"2006-09-21",56.299828,57.111847,56.195724,56.445576,3035900,24.688402
"2006-09-22",56.445576,56.445576,55.716843,56.341469,4162600,24.642874
"2006-09-25",56.570499,57.257591,55.779305,56.820351,3751300,24.852322
"2006-09-26",56.945278,57.778114,56.653786,57.569904,4825700,25.180161
"2006-09-27",57.590725,57.965504,57.195129,57.444981,3231300,25.125515
