"","PNR.Open","PNR.High","PNR.Low","PNR.Close","PNR.Volume","PNR.Adjusted"
"2001-04-20",8.959033,8.959033,8.334453,8.478845,737900,5.877229
"2001-04-23",8.727334,9.486233,8.697112,9.234385,1486900,6.400945
"2001-04-24",9.301544,9.872397,9.069845,9.610476,925200,6.661637
"2001-04-25",9.503022,9.905977,9.459369,9.751511,705100,6.799789
"2001-04-26",9.751511,10.678308,9.751511,10.382807,1513700,7.239996
"2001-04-27",10.342512,10.342512,10.023506,10.13096,808200,7.06438
"2001-04-30",10.167898,10.369375,10.107454,10.332438,982100,7.204875
"2001-05-01",10.335795,10.335795,10.204836,10.305574,509800,7.186144
"2001-05-02",10.305574,10.513767,10.288784,10.443251,469600,7.282144
"2001-05-03",10.47683,10.627938,10.325722,10.409671,599400,7.258729
"2001-05-04",10.376091,10.376091,10.157825,10.27871,560700,7.167409
"2001-05-07",10.409671,10.564137,10.298859,10.402955,971400,7.254043
"2001-05-08",10.443251,10.543989,10.42646,10.47683,371900,7.305561
"2001-05-09",10.47683,10.617865,10.416387,10.5272,296600,7.340681
"2001-05-10",10.577569,10.661518,10.530558,10.644728,290000,7.422636
"2001-05-11",10.678308,10.73875,10.574211,10.67495,324800,7.44371
"2001-05-14",10.745467,10.745467,10.221625,10.325722,552700,7.200186
"2001-05-15",10.409671,10.443251,10.238415,10.322364,1454400,7.197844
"2001-05-16",10.359302,11.208865,10.359302,10.997313,1071100,7.668497
"2001-05-17",10.946944,11.685695,10.946944,11.685695,1322500,8.148506
"2001-05-18",11.618536,12.306917,11.521155,12.226326,2171800,8.525495
"2001-05-21",12.239758,12.256548,11.712559,11.803224,1287300,8.230462
"2001-05-22",11.799866,12.004702,11.702485,11.870383,601800,8.277293
"2001-05-23",11.920753,11.97448,11.786434,11.934184,609200,8.321779
"2001-05-24",11.934184,12.172599,11.618536,11.987911,831100,8.359248
"2001-05-25",11.971122,12.206179,11.903962,12.081934,822800,8.424809
"2001-05-29",12.081934,12.239758,12.081934,12.189389,485700,8.499735
"2001-05-30",12.189389,12.189389,11.830088,11.863667,970500,8.272608
"2001-05-31",11.836803,12.095366,11.836803,12.055071,407900,8.406078
"2001-06-01",12.10544,12.12223,11.977838,12.08865,345100,8.429489
"2001-06-04",12.08865,12.239758,12.03828,12.206179,350800,8.511447
"2001-06-05",12.206179,12.206179,12.07186,12.165883,482400,8.483348
"2001-06-06",12.10544,12.189389,11.987911,12.051713,307000,8.403739
"2001-06-07",12.08865,12.12223,11.961048,12.07186,190200,8.417783
"2001-06-08",12.10544,12.390866,12.068502,12.155809,360000,8.476319
"2001-06-11",12.12223,12.172599,11.877099,11.880457,408800,8.284317
"2001-06-12",11.736065,11.870383,11.702485,11.833446,5e+05,8.251537
"2001-06-13",11.833446,12.12223,11.816655,12.058429,233100,8.40842
"2001-06-14",12.058429,12.058429,11.786434,11.809939,184600,8.235144
"2001-06-15",11.668905,11.739423,11.467428,11.501007,512500,8.019723
"2001-06-18",11.501007,11.574883,11.467428,11.534587,244700,8.04314
"2001-06-19",11.534587,11.568167,11.182001,11.245803,330200,7.841765
"2001-06-20",11.29953,11.511082,11.165212,11.383479,442800,7.937767
"2001-06-21",11.417058,11.682337,11.417058,11.591672,624100,8.082944
"2001-06-22",11.584956,11.584956,10.762257,10.95366,1081600,7.638057
"2001-06-25",10.960376,11.02082,10.846206,10.883143,376100,7.588887
"2001-06-26",10.913364,10.946944,10.799194,10.910007,775100,7.607615
"2001-06-27",10.946944,10.993956,10.745467,10.936871,651200,7.626344
"2001-06-28",10.936871,11.148421,10.933513,11.108127,222100,7.745767
"2001-06-29",11.148421,11.373405,11.128274,11.349899,545800,7.914353
"2001-07-02",11.353257,11.511082,11.208865,11.484218,484200,8.008016
"2001-07-03",11.467428,11.467428,11.359973,11.400269,283500,7.94948
"2001-07-05",11.450638,11.635325,11.443922,11.564809,158400,8.064212
"2001-07-06",11.517797,11.517797,11.077905,11.218939,574100,7.823039
"2001-07-09",11.198792,11.450638,11.165212,11.188717,236100,7.801958
"2001-07-10",11.192075,11.192075,11.014104,11.064473,6e+05,7.715323
"2001-07-11",11.098052,11.098052,10.849564,10.957018,294500,7.640398
"2001-07-12",10.960376,11.182001,10.960376,11.148421,5e+05,7.773866
"2001-07-13",11.198792,11.198792,11.047683,11.081263,507400,7.727033
"2001-07-16",11.081263,11.081263,10.913364,11.047683,317700,7.703622
"2001-07-17",11.014104,11.081263,10.97045,11.081263,345400,7.727033
"2001-07-18",11.077905,11.114842,11.027535,11.064473,425500,7.715323
"2001-07-19",10.661518,11.081263,10.661518,11.040967,539300,7.698934
"2001-07-20",10.957018,11.786434,10.930155,11.608462,1167600,8.094654
"2001-07-23",11.887173,12.08865,11.739423,11.813297,937700,8.237487
"2001-07-24",11.803224,11.820013,11.668905,11.722632,915700,8.174265
"2001-07-25",11.662189,11.887173,11.658832,11.752854,611600,8.237812
"2001-07-26",11.756212,11.803224,11.652116,11.75957,390700,8.242518
"2001-07-27",11.75957,11.887173,11.692411,11.840161,199800,8.299006
"2001-07-30",11.840161,11.900604,11.749496,11.900604,573200,8.341372
"2001-07-31",11.900604,12.055071,11.900604,11.997985,382900,8.409625
"2001-08-01",12.139019,12.222968,12.08865,12.212894,327200,8.560263
"2001-08-02",12.212894,12.525185,12.212894,12.407656,421000,8.696774
"2001-08-03",12.390866,12.390866,12.182673,12.273337,293900,8.602628
"2001-08-06",12.323708,12.390866,12.212894,12.212894,256700,8.560263
"2001-08-07",12.222968,12.323708,12.172599,12.323708,343000,8.637933
"2001-08-08",12.256548,12.374077,12.226326,12.273337,286400,8.602628
"2001-08-09",12.222968,12.276696,12.182673,12.212894,382300,8.560263
"2001-08-10",12.222968,12.290128,11.987911,12.068502,710200,8.459056
"2001-08-13",12.08865,12.10544,11.820013,11.961048,357000,8.383741
"2001-08-14",11.957689,12.155809,11.937542,12.152452,240900,8.5179
"2001-08-15",12.390866,12.525185,12.256548,12.431162,655700,8.713248
"2001-08-16",12.431162,12.602418,12.374077,12.602418,293900,8.833285
"2001-08-17",12.525185,12.723304,12.447951,12.474815,290600,8.743847
"2001-08-20",12.441236,12.464742,12.323708,12.397582,415700,8.689714
"2001-08-21",12.424446,12.730021,12.390866,12.676292,442800,8.885068
"2001-08-22",12.642714,12.740094,12.491605,12.740094,313800,8.929788
"2001-08-23",12.740094,12.944929,12.726663,12.760242,1177500,8.943911
"2001-08-24",12.793821,12.938213,12.726663,12.777032,489500,8.955679
"2001-08-27",12.726663,12.860981,12.464742,12.464742,437700,8.736787
"2001-08-28",12.508395,12.726663,12.474815,12.59906,422800,8.830934
"2001-08-29",12.683009,12.689725,12.498321,12.625923,525300,8.849764
"2001-08-30",12.609134,12.659503,12.374077,12.390866,970500,8.685008
"2001-08-31",12.390866,12.716588,12.374077,12.592344,702200,8.826229
"2001-09-04",12.609134,12.750168,12.525185,12.541974,276000,8.790919
"2001-09-05",12.575554,12.656145,12.508395,12.639356,337700,8.859177
"2001-09-06",12.676292,12.726663,12.508395,12.696441,491900,8.89919
"2001-09-07",12.676292,12.676292,12.155809,12.189389,318900,8.54379
"2001-09-10",12.08865,12.424446,11.887173,12.21961,874300,8.564967
"2001-09-17",11.870383,11.971122,10.963734,10.963734,587200,7.684702
"2001-09-18",10.963734,10.963734,10.785762,10.879786,601500,7.62586
"2001-09-19",10.812626,10.829415,10.275352,10.342512,585700,7.249275
"2001-09-20",10.359302,10.359302,9.637341,9.771659,1407100,6.849153
"2001-09-21",9.570181,9.939557,9.536602,9.701141,945800,6.799727
"2001-09-24",9.872397,10.258563,9.872397,10.258563,875800,7.190435
"2001-09-25",10.174614,10.325722,10.006716,10.258563,1055400,7.190435
"2001-09-26",10.292142,10.292142,9.754869,9.855608,782600,6.907992
"2001-09-27",9.805239,9.805239,9.593687,9.771659,765600,6.849153
"2001-09-28",9.929482,10.470114,9.922767,10.332438,658100,7.242213
"2001-10-01",10.332438,10.567495,9.801881,9.983211,818900,6.997433
"2001-10-02",10.090665,10.517125,10.090665,10.456682,233100,7.3293
"2001-10-03",10.409671,10.664876,10.308932,10.631296,147400,7.451686
"2001-10-04",10.695097,11.148421,10.621222,10.903291,298000,7.642337
"2001-10-05",10.963734,10.997313,10.644728,10.762257,582700,7.543483
"2001-10-08",10.611149,10.862995,10.436535,10.49362,254000,7.355188
"2001-10-09",10.49362,10.997313,10.49362,10.782404,266800,7.557603
"2001-10-10",10.758899,11.29953,10.758899,11.114842,374000,7.790615
"2001-10-11",11.198792,11.517797,11.155138,11.178643,757300,7.835338
"2001-10-12",11.249161,11.329752,11.064473,11.29953,260500,7.920063
"2001-10-15",11.29953,11.33311,11.114842,11.225655,294800,7.868288
"2001-10-16",11.225655,11.467428,11.182001,11.262592,368900,7.894177
"2001-10-17",11.346541,11.433848,11.114842,11.145063,192000,7.811799
"2001-10-18",11.081263,11.336468,11.081263,11.161854,176200,7.823568
"2001-10-19",10.510409,10.812626,9.939557,10.634654,2349300,7.454044
"2001-10-22",10.651443,11.212223,10.651443,11.121558,653300,7.795321
"2001-10-23",11.131632,11.366689,10.963734,11.047683,435600,7.743544
"2001-10-24",10.980524,11.235728,10.980524,11.175285,362400,7.876069
"2001-10-25",11.148421,11.366689,11.081263,11.269308,448100,7.942338
"2001-10-26",11.28274,11.484218,11.26595,11.400269,527400,8.034634
"2001-10-29",11.400269,11.400269,10.721961,10.728677,374900,7.56131
"2001-10-30",10.779046,10.893217,10.325722,10.490262,719100,7.393284
"2001-10-31",10.523842,10.755541,10.523842,10.661518,705400,7.513983
"2001-11-01",10.661518,11.027535,10.480188,10.963734,396000,7.726974
"2001-11-02",10.913364,11.346541,10.859637,11.051041,361500,7.788507
"2001-11-05",11.064473,11.292814,10.957018,11.010745,293000,7.760107
"2001-11-06",10.926797,11.114842,10.852921,11.094694,335600,7.819274
"2001-11-07",11.094694,11.786434,11.094694,11.638683,543400,8.202663
"2001-11-08",11.638683,11.994627,11.615178,11.625252,343000,8.193193
"2001-11-09",11.635325,11.853593,11.497649,11.504365,307900,8.107999
"2001-11-12",11.507723,11.534587,11.380121,11.396911,170900,8.032267
"2001-11-13",11.417058,12.058429,11.417058,11.997985,400200,8.455891
"2001-11-14",11.914036,12.155809,11.914036,11.937542,277200,8.41329
"2001-11-15",11.9409,12.172599,11.920753,11.920753,242100,8.401457
"2001-11-16",11.584956,12.239758,11.584956,12.004702,398400,8.460622
"2001-11-19",12.03828,12.139019,11.786434,11.971122,400500,8.436956
"2001-11-20",12.021491,12.07186,11.853593,11.944258,243000,8.418022
"2001-11-21",11.971122,12.08865,11.944258,12.075218,564900,8.510322
"2001-11-23",12.08865,12.280054,12.08865,12.169241,117000,8.576584
"2001-11-26",12.172599,12.397582,12.142378,12.310275,269200,8.675982
"2001-11-27",12.310275,12.310275,12.08865,12.12223,390400,8.543454
"2001-11-28",12.155809,12.155809,12.055071,12.058429,138100,8.498486
"2001-11-29",12.058429,12.172599,11.954331,12.10544,414200,8.531624
"2001-11-30",12.021491,12.330423,11.887173,11.893888,529400,8.382528
"2001-12-03",11.920753,12.128945,11.846877,12.011417,177700,8.465354
"2001-12-04",12.021491,12.273337,11.971122,12.189389,487700,8.590788
"2001-12-05",12.222968,12.978509,12.222968,12.840833,676000,9.049909
"2001-12-06",12.840833,13.297515,12.840833,13.132976,754900,9.255802
"2001-12-07",13.179987,13.263935,13.179987,13.190061,343600,9.296035
"2001-12-10",13.163197,13.243788,13.022162,13.032236,622600,9.184804
"2001-12-11",13.032236,13.196776,13.028878,13.045669,330500,9.19427
"2001-12-12",11.934184,12.592344,11.316319,12.078576,3066700,8.512687
"2001-12-13",12.078576,12.078576,11.75957,11.870383,843300,8.365957
"2001-12-14",11.954331,12.10544,11.856951,12.095366,320700,8.524521
"2001-12-17",12.095366,12.256548,11.870383,11.883815,501400,8.375429
"2001-12-18",11.870383,12.256548,11.870383,12.239758,311700,8.626284
"2001-12-19",12.239758,12.340497,12.12223,12.155809,286400,8.567121
"2001-12-20",12.172599,12.269979,12.031565,12.175957,276600,8.581319
"2001-12-21",12.175957,12.283412,11.971122,12.25319,380800,8.635754
"2001-12-24",12.256548,12.276696,12.155809,12.172599,123500,8.578952
"2001-12-26",12.256548,12.760242,12.256548,12.461384,344200,8.782479
"2001-12-27",12.424446,12.646071,12.357286,12.458026,199200,8.78011
"2001-12-28",12.461384,12.541974,12.323708,12.364002,297800,8.71385
"2001-12-31",12.364002,12.528543,12.222968,12.259906,385900,8.640484
"2002-01-02",12.273337,12.411015,11.937542,12.186031,581000,8.588421
"2002-01-03",12.155809,12.196105,12.004702,12.055071,531500,8.496122
"2002-01-04",12.055071,12.08865,11.820013,11.820013,930000,8.330461
"2002-01-07",11.853593,11.853593,11.618536,11.618536,531200,8.188462
"2002-01-08",11.635325,11.799866,11.23237,11.769644,923400,8.294959
"2002-01-09",11.786434,12.041638,11.752854,11.9409,241800,8.415654
"2002-01-10",11.856951,12.034923,11.729348,11.853593,569600,8.354122
"2002-01-11",11.836803,11.917395,11.729348,11.729348,235800,8.26656
"2002-01-14",11.702485,11.736065,10.930155,10.930155,941300,7.703308
"2002-01-15",11.114842,11.33311,11.114842,11.312962,921000,7.973098
"2002-01-16",11.29953,11.323035,11.007387,11.02082,282900,7.767207
"2002-01-17",11.081263,11.131632,10.930155,11.067831,478500,7.80034
"2002-01-18",11.061115,11.064473,10.879786,10.97045,351900,7.731708
"2002-01-22",10.967092,11.094694,10.745467,10.869711,625600,7.66071
"2002-01-23",10.876427,11.141706,10.836132,11.108127,331100,7.872514
"2002-01-24",11.108127,11.467428,11.071189,11.349899,401100,8.043861
"2002-01-25",11.26595,11.652116,11.252519,11.584956,544900,8.21045
"2002-01-28",11.836803,11.964406,11.668905,11.937542,586900,8.460334
"2002-01-29",11.937542,12.055071,11.662189,11.746139,591700,8.324682
"2002-01-30",11.621894,11.920753,11.591672,11.890531,474900,8.427017
"2002-01-31",11.890531,12.03828,11.846877,11.853593,342100,8.400835
"2002-02-01",11.920753,12.018133,11.853593,11.887173,247400,8.424633
"2002-02-04",11.887173,11.920753,11.450638,11.450638,387700,8.115255
"2002-02-05",11.417058,11.501007,11.33311,11.33311,605400,8.031959
"2002-02-06",11.336468,11.477502,11.316319,11.349899,316800,8.043861
"2002-02-07",11.316319,11.497649,11.161854,11.182001,490100,7.924866
"2002-02-08",11.417058,11.584956,11.28274,11.484218,936800,8.139055
"2002-02-11",11.568167,12.458026,11.568167,12.303559,703900,8.719736
"2002-02-12",12.303559,12.464742,12.152452,12.427804,544900,8.807794
"2002-02-13",12.474815,12.609134,12.41773,12.458026,565800,8.829206
"2002-02-14",12.441236,12.518469,12.41773,12.458026,321300,8.829206
"2002-02-15",12.458026,12.676292,12.424446,12.625923,398700,8.948203
"2002-02-19",12.609134,12.827401,12.421088,12.632639,552700,8.952958
"2002-02-20",12.716588,12.793821,12.558764,12.770316,427900,9.050533
"2002-02-21",12.726663,13.089322,12.726663,12.837475,428800,9.09813
"2002-02-22",12.760242,13.022162,12.743452,12.92814,399000,9.162381
"2002-02-25",12.96172,13.112827,12.944929,12.981867,930300,9.200462
"2002-02-26",13.028878,13.210208,13.028878,13.183345,698600,9.343255
"2002-02-27",13.213566,13.247146,13.062458,13.122901,541600,9.300422
"2002-02-28",13.096038,13.196776,13.052384,13.096038,344800,9.281375
"2002-03-01",13.253861,13.253861,13.045669,13.250504,1197700,9.39085
"2002-03-04",13.263935,14.073203,13.263935,14.073203,885300,9.973911
"2002-03-05",14.036266,14.07992,13.878442,13.989255,1167600,9.914416
"2002-03-06",13.989255,14.288113,13.985896,14.184016,966300,10.052449
"2002-03-07",14.267965,14.271323,13.989255,14.103425,889800,9.995331
"2002-03-08",14.204164,14.271323,14.053056,14.271323,930600,10.114321
"2002-03-11",14.271323,14.492949,14.220954,14.456011,831400,10.245212
"2002-03-12",14.462727,14.825386,14.445937,14.650772,1105400,10.383248
"2002-03-13",15.077233,15.194761,14.858966,14.969778,3116400,10.609326
"2002-03-14",14.775017,15.224983,14.714574,15.157825,1749500,10.742598
"2002-03-15",15.245131,15.245131,14.775017,14.86904,1554800,10.537936
"2002-03-18",14.879113,15.077233,14.741437,14.963062,1205700,10.604568
"2002-03-19",14.976494,15.110812,14.892546,15.057085,398400,10.671202
"2002-03-20",15.060443,15.27871,15.026864,15.144392,654200,10.733083
"2002-03-21",15.14775,15.238415,14.942915,15.03358,995200,10.654545
"2002-03-22",14.949631,15.110812,14.778375,14.781733,693800,10.476061
"2002-03-25",14.808597,14.986568,14.50638,14.583613,486600,10.335649
"2002-03-26",14.590329,14.832102,14.52317,14.768301,548500,10.466539
"2002-03-27",14.825386,15.157825,14.781733,15.080591,611000,10.687862
"2002-03-28",15.094023,15.342512,15.094023,15.100739,609800,10.702143
"2002-04-01",15.010074,15.043653,14.53996,14.798523,864500,10.487958
"2002-04-02",14.768301,14.768301,14.439221,14.576898,877600,10.330892
"2002-04-03",14.590329,14.590329,13.969107,14.217596,755500,10.076243
"2002-04-04",14.304903,14.479516,14.187374,14.294828,1255800,10.130979
"2002-04-05",14.372062,15.026864,14.271323,14.607119,1296600,10.352306
"2002-04-08",14.439221,15.104096,14.425789,15.020147,797800,10.64503
"2002-04-09",15.228341,15.362659,15.043653,15.177972,1021100,10.756878
"2002-04-10",15.261921,15.614507,15.211552,15.560779,1075600,11.028184
"2002-04-11",15.564137,15.933513,15.564137,15.597716,1405900,11.054361
"2002-04-12",15.62458,15.648086,15.376091,15.510409,963900,10.992486
"2002-04-15",15.510409,15.550705,15.211552,15.32908,382000,10.863974
"2002-04-16",15.480188,16.182001,15.480188,16.1182,1538400,11.423235
"2002-04-17",16.403627,16.453997,16.017462,16.044325,1503200,11.37088
"2002-04-18",16.044325,16.286098,16.040968,16.067831,1904100,11.387535
"2002-04-19",16.084621,16.621895,15.983882,16.383478,1629500,11.611243
"2002-04-22",16.386837,16.386837,15.443251,15.480188,908200,10.971065
"2002-04-23",15.634654,15.967092,15.62458,15.883143,1852900,11.256646
"2002-04-24",15.899933,16.410343,15.899933,15.983882,1329600,11.371312
"2002-04-25",15.983882,16.23237,15.832773,16.165211,1109000,11.500311
"2002-04-26",16.323036,16.323036,15.983882,16.161854,720600,11.497928
"2002-04-29",16.212223,16.370047,15.98724,16.061115,849900,11.426259
"2002-04-30",16.124916,16.514439,16.067831,16.306246,773000,11.600653
"2002-05-01",16.359974,16.618536,15.792479,16.457354,1016600,11.708152
"2002-05-02",16.336468,16.621895,16.319677,16.504366,1046700,11.741594
"2002-05-03",16.504366,16.631968,16.420416,16.514439,917500,11.748762
"2002-05-06",16.521154,16.521154,15.836132,15.933513,1042500,11.335479
"2002-05-07",15.936871,16.323036,15.936871,16.1182,1099100,11.46687
"2002-05-08",16.286098,16.514439,16.265951,16.4137,1483000,11.67709
"2002-05-09",16.410343,16.736065,16.286098,16.621895,932700,11.825207
"2002-05-10",16.621895,16.635326,16.077904,16.077904,445200,11.4382
"2002-05-13",16.084621,16.151779,15.782404,15.993956,589300,11.37848
"2002-05-14",16.18536,16.682337,16.18536,16.658831,615500,11.851486
"2002-05-15",16.588314,16.588314,16.252518,16.302887,650600,11.598257
"2002-05-16",16.252518,16.443922,16.205507,16.259233,494600,11.567204
"2002-05-17",16.255877,16.353258,16.121557,16.262592,848400,11.569588
"2002-05-20",16.28274,16.353258,15.983882,16.319677,479700,11.610206
"2002-05-21",16.302887,16.487576,16.222298,16.269308,719100,11.574371
"2002-05-22",16.252518,16.403627,15.889859,16.024178,897200,11.399981
"2002-05-23",16.027534,16.353258,15.883143,16.218939,868900,11.538537
"2002-05-24",16.202148,16.252518,15.940228,15.983882,406700,11.371312
"2002-05-28",15.983882,15.983882,15.627938,15.768972,544000,11.21842
"2002-05-29",15.768972,15.768972,15.547347,15.681665,718200,11.156308
"2002-05-30",15.614507,15.711887,15.396239,15.708529,442500,11.175421
"2002-05-31",15.688381,16.057756,15.654802,15.779046,388600,11.225587
"2002-06-03",15.849564,15.886501,15.32908,15.362659,451400,10.929357
"2002-06-04",15.362659,15.389524,14.439221,14.902619,958300,10.602079
"2002-06-05",15.060443,15.614507,15.010074,15.594358,816500,11.094194
"2002-06-06",15.5272,15.5272,15.120887,15.157825,419300,10.783634
"2002-06-07",15.043653,15.547347,14.808597,15.332438,503500,10.907861
"2002-06-10",15.27871,15.584285,15.110812,15.369375,302200,10.934135
"2002-06-11",15.883143,15.950302,15.567495,15.64137,1220300,11.127639
"2002-06-12",15.463398,15.765615,15.319006,15.711887,744500,11.177813
"2002-06-13",15.715245,15.732035,15.496978,15.517125,561600,11.039252
"2002-06-14",15.517125,15.648086,15.013432,15.574211,544900,11.079858
"2002-06-17",15.614507,16.151779,15.614507,16.084621,928800,11.442976
"2002-06-18",15.883143,16.302887,15.849564,15.993956,412400,11.37848
"2002-06-19",15.997313,16.524513,15.92008,16.195433,751300,11.521817
"2002-06-20",16.245802,16.4137,16.104769,16.138348,448100,11.481202
"2002-06-21",16.252518,16.453997,16.182001,16.182001,941900,11.512257
"2002-06-24",16.1182,16.1182,15.631296,15.832773,1033600,11.26381
"2002-06-25",15.899933,16.057756,15.748825,15.940228,1405600,11.340253
"2002-06-26",15.782404,15.782404,15.31229,15.567495,1213500,11.075084
"2002-06-27",15.486904,16.000671,15.480188,15.829415,1318600,11.261419
"2002-06-28",15.913364,16.319677,15.913364,16.145063,1247700,11.485981
"2002-07-01",16.1182,16.121557,15.782404,15.819342,515700,11.254253
"2002-07-02",15.735393,15.815984,15.517125,15.648086,542500,11.132418
"2002-07-03",15.580927,15.765615,14.775017,14.81867,1038100,10.542351
"2002-07-05",14.86904,15.211552,14.86904,15.026864,1028300,10.690466
"2002-07-08",15.077233,15.194761,15.003358,15.060443,1498800,10.714359
"2002-07-09",15.144392,15.446609,14.942915,14.942915,994600,10.630745
"2002-07-10",15.110812,15.110812,14.694426,14.738079,692000,10.485021
"2002-07-11",14.738079,14.808597,14.002687,14.4728,679200,10.296292
"2002-07-12",14.4728,14.825386,14.271323,14.368704,797800,10.222238
"2002-07-15",14.405642,14.456011,13.593016,14.157152,847500,10.071732
"2002-07-16",14.123573,14.147079,13.613163,13.66689,736400,9.72295
"2002-07-17",13.70047,14.210879,13.70047,14.143721,685500,10.06218
"2002-07-18",14.110141,14.338482,13.969107,13.975822,617000,9.942729
"2002-07-19",13.918737,13.935527,13.216924,13.230356,901100,9.412386
"2002-07-22",13.230356,13.297515,12.488247,12.548691,1014900,8.927436
"2002-07-23",12.56548,13.096038,12.323708,12.760242,1427000,9.077937
"2002-07-24",12.709872,13.176629,12.327065,13.149765,2306700,9.402061
"2002-07-25",13.149765,13.566152,12.87777,13.344526,1063400,9.54132
"2002-07-26",13.327737,13.431833,13.112827,13.257219,477900,9.478895
"2002-07-29",13.27401,14.553391,13.27401,14.429147,824300,10.31682
"2002-07-30",14.429147,14.429147,13.613163,14.086636,735200,10.071924
"2002-07-31",14.036266,14.036266,13.556078,13.656816,483600,9.764606
"2002-08-01",13.656816,14.086636,13.482203,13.764272,586900,9.841434
"2002-08-02",13.764272,13.777703,13.203492,13.304231,460300,9.512506
"2002-08-05",13.263935,13.498993,12.921424,12.96172,656900,9.267609
"2002-08-06",13.163197,13.653459,13.163197,13.478845,369800,9.637356
"2002-08-07",13.71726,13.71726,13.062458,13.562794,713800,9.697375
"2002-08-08",13.73405,13.807925,13.458697,13.807925,585100,9.872644
"2002-08-09",13.807925,14.170585,13.603089,14.140363,350200,10.11034
"2002-08-12",14.056414,14.073203,13.703828,14.002687,447800,10.011902
"2002-08-13",13.969107,14.204164,13.851579,13.928811,564000,9.959083
"2002-08-14",13.928811,13.928811,13.297515,13.86501,699200,9.913459
"2002-08-15",13.851579,14.100067,13.727334,14.02955,453500,10.031108
"2002-08-16",14.019476,14.173943,13.838146,14.053056,305800,10.047915
"2002-08-19",14.053056,14.405642,14.019476,14.338482,396900,10.251995
"2002-08-20",14.338482,14.422431,14.143721,14.304903,556200,10.227984
"2002-08-21",14.4728,14.741437,14.4728,14.741437,781100,10.540106
"2002-08-22",14.691068,15.010074,14.647414,14.96642,557400,10.70097
"2002-08-23",14.889188,14.889188,14.691068,14.697783,504400,10.508895
"2002-08-26",14.691068,14.768301,14.365346,14.560107,683100,10.410455
"2002-08-27",14.556749,14.81867,14.556749,14.633983,540500,10.463275
"2002-08-28",14.607119,14.620551,14.405642,14.553391,670600,10.405656
"2002-08-29",14.550034,14.644056,14.456011,14.620551,582400,10.453671
"2002-08-30",14.553391,14.775017,14.536602,14.586971,402300,10.429664
"2002-09-03",14.439221,14.479516,14.210879,14.338482,455000,10.251995
"2002-09-04",14.338482,14.566823,14.120214,14.566823,525600,10.415257
"2002-09-05",14.553391,14.553391,14.019476,14.019476,798600,10.023904
"2002-09-06",14.103425,14.237743,14.002687,14.143721,750100,10.112741
"2002-09-09",14.063129,14.204164,13.683681,14.066487,1273900,10.057518
"2002-09-10",14.103425,14.281397,14.036266,14.267965,543100,10.201578
"2002-09-11",14.50638,14.560107,14.294828,14.486233,312000,10.357639
"2002-09-12",14.439221,14.439221,13.912022,13.969107,366800,9.987891
"2002-09-13",13.784419,13.801208,13.596374,13.744123,469000,9.827029
"2002-09-16",13.750839,13.750839,13.532572,13.629953,474000,9.7454
"2002-09-17",13.650101,13.650101,13.02552,13.02552,1207200,9.313232
"2002-09-18",12.857622,12.891202,12.424446,12.518469,1936200,8.950686
"2002-09-19",12.43452,12.635998,12.357286,12.474815,847500,8.919474
"2002-09-20",12.558764,12.793821,12.558764,12.716588,636300,9.092342
"2002-09-23",12.649429,12.706514,12.32035,12.370719,342700,8.845048
"2002-09-24",12.323708,12.508395,12.189389,12.407656,1395700,8.871454
"2002-09-25",12.491605,12.810611,12.407656,12.719946,554800,9.094742
"2002-09-26",12.719946,13.331095,12.719946,13.331095,702500,9.53171
"2002-09-27",13.247146,13.247146,12.629281,12.689725,932400,9.073138
"2002-09-30",12.508395,12.676292,12.256548,12.481531,1060100,8.924274
"2002-10-01",12.548691,12.867697,12.199463,12.864339,885300,9.197985
"2002-10-02",12.948287,12.96172,12.461384,12.4681,360600,8.914672
"2002-10-03",12.491605,12.676292,12.360644,12.501679,329000,8.938682
"2002-10-04",12.558764,12.558764,11.836803,11.836803,686100,8.463295
"2002-10-07",11.840161,11.947616,11.729348,11.789792,511900,8.429687
"2002-10-08",11.873741,12.021491,11.769644,11.873741,937400,8.489709
"2002-10-09",11.789792,11.820013,11.252519,11.252519,660800,8.045537
"2002-10-10",11.23237,11.581598,11.131632,11.517797,952600,8.23521
"2002-10-11",11.668905,12.407656,11.668905,12.102082,448100,8.652971
"2002-10-14",12.102082,12.206179,11.870383,11.944258,478800,8.540127
"2002-10-15",11.752854,11.756212,10.611149,10.913364,4719500,7.803036
"2002-10-16",10.997313,11.077905,10.846206,10.896575,1418400,7.791037
"2002-10-17",11.030893,11.128274,10.883143,11.114842,1215000,7.947096
"2002-10-18",11.08462,11.33311,11.037609,11.272666,585400,8.059938
"2002-10-21",11.255877,11.678979,11.131632,11.655474,750400,8.333647
"2002-10-22",11.618536,11.618536,11.188717,11.215581,608400,8.019124
"2002-10-23",11.047683,11.23237,11.000671,11.131632,536000,8.004635
"2002-10-24",11.26595,11.534587,11.212223,11.286098,988100,8.115706
"2002-10-25",11.249161,11.410342,11.010745,11.108127,1009200,7.987735
"2002-10-28",11.08462,11.104769,10.698456,10.745467,939200,7.726946
"2002-10-29",10.745467,10.896575,10.392881,10.826057,621800,7.784901
"2002-10-30",10.910007,11.208865,10.879786,10.967092,1040800,7.886313
"2002-10-31",11.014104,11.185359,10.983882,11.094694,963300,7.978077
"2002-11-01",11.131632,11.312962,11.030893,11.249161,947800,8.089149
