"","APC.Open","APC.High","APC.Low","APC.Close","APC.Volume","APC.Adjusted"
"2016-07-06",53.110001,55.25,53.07,55.189999,4432600,53.319302
"2016-07-07",55.93,57.349998,54.639999,55.220001,4874200,53.348289
"2016-07-08",56.240002,56.849998,55.470001,55.91,4035300,54.0149
"2016-07-11",56.169998,56.59,55.349998,55.860001,2990400,53.966595
"2016-07-12",56.880001,58.040001,56.799999,57.419998,4353900,55.473713
"2016-07-13",57.43,57.599998,55.490002,56.099998,4856800,54.198463
"2016-07-14",56.830002,56.919998,55.43,55.52,3397400,53.638123
"2016-07-15",55.830002,55.880001,54.689999,55.009998,4280100,53.145405
"2016-07-18",54.73,55.240002,53.950001,55.099998,4760500,53.232353
"2016-07-19",54.880001,54.970001,53.459999,53.849998,4321900,52.024723
"2016-07-20",53.360001,54.790001,53.029999,54.52,4051100,52.672016
"2016-07-21",54.560001,55.470001,53.790001,54.169998,3944500,52.333878
"2016-07-22",54.900002,55.110001,54.259998,54.639999,3342700,52.787941
"2016-07-25",54.130001,54.419998,53.099998,53.869999,4483300,52.044044
"2016-07-26",53.259998,54.77,53.16,54.740002,3418200,52.88456
"2016-07-27",55.07,56.09,53.080002,53.799999,5664600,51.976418
"2016-07-28",53.799999,54.68,52.959999,53.360001,6067800,51.551334
"2016-07-29",52.779999,54.630001,52.32,54.529999,5355300,52.681671
"2016-08-01",53.880001,54,51.439999,51.849998,6163400,50.092518
"2016-08-02",52.369999,52.990002,50.369999,51.630001,4756700,49.879974
"2016-08-03",51.779999,52.68,51.110001,52.68,3969300,50.894382
"2016-08-04",52.389999,53.099998,51.060001,51.27,5453700,49.532173
"2016-08-05",51.419998,53.049999,50.23,52.77,6992500,50.981327
"2016-08-08",53.330002,54.25,53.029999,53.049999,4532900,51.251839
"2016-08-09",53.290001,53.490002,52.130001,52.75,5028800,50.962006
"2016-08-10",53.09,53.689999,52.400002,52.630001,3563600,50.846081
"2016-08-11",53.16,54.41,52.450001,54.009998,3675300,52.179302
"2016-08-12",54.389999,55.060001,54,54.279999,3710200,52.440155
"2016-08-15",54.919998,55.040001,54.25,54.599998,2877500,52.749298
"2016-08-16",54.52,54.57,53.09,54.150002,3929400,52.314552
"2016-08-17",54.09,54.459999,53.59,54.380001,2522500,52.536755
"2016-08-18",54.799999,55.950001,54.41,55.939999,4891300,54.043884
"2016-08-19",55.639999,55.700001,54.48,54.830002,3165400,52.971512
"2016-08-22",54.049999,54.299999,53.439999,54.27,3159000,52.430489
"2016-08-23",54.25,56.200001,54.060001,56.049999,3421900,54.150158
"2016-08-24",55.650002,56.040001,53.950001,54.16,4292400,52.324211
"2016-08-25",54.389999,55.41,53.810001,55.150002,2760000,53.280663
"2016-08-26",55.23,56.07,54.84,55.259998,2594500,53.386932
"2016-08-29",54.919998,56.25,54.68,56.220001,2521400,54.314396
"2016-08-30",57.18,57.18,55.32,55.779999,3252400,53.889305
"2016-08-31",55.27,55.349998,53.25,53.470001,5256700,51.657604
"2016-09-01",53.119999,54.02,52.599998,53.540001,5195600,51.725239
"2016-09-02",54.279999,56.77,54.119999,56.490002,6095500,54.575245
"2016-09-06",56.549999,57.290001,56.150002,57.189999,3587000,55.251507
"2016-09-07",57.5,58.5,56.830002,57.18,4185000,55.241856
"2016-09-08",57.919998,59.25,57.779999,59.060001,4277800,57.058132
"2016-09-09",58.259998,58.900002,57.439999,57.77,4632600,55.811859
"2016-09-12",57.220001,58.23,56.490002,57.790001,3139400,55.879547
"2016-09-13",56.060001,58.169998,55.919998,57.59,33186600,55.686153
"2016-09-14",57.900002,59.07,55.369999,55.619999,14741600,53.781277
"2016-09-15",56.740002,57.290001,55.939999,56.93,6958100,55.047974
"2016-09-16",56.040001,57.68,55.799999,57.52,5478000,55.618473
"2016-09-19",58.18,58.52,57.419998,57.52,4816100,55.618473
"2016-09-20",57.5,59.169998,57.240002,58.279999,6383600,56.353336
"2016-09-21",59.5,61.25,59.389999,61.060001,8091500,59.041431
"2016-09-22",62,62.549999,60.450001,61.209999,8906600,59.186478
"2016-09-23",60.799999,61.59,58.540001,59.5,11432700,57.533012
"2016-09-26",59.68,60.080002,58.459999,58.540001,5942300,56.604748
"2016-09-27",58.16,58.490002,57.279999,58.27,6082700,56.34367
"2016-09-28",58.860001,61.560001,57.970001,61.27,7397600,59.244492
"2016-09-29",61.209999,63.349998,61.009998,62.580002,9805600,60.511192
"2016-09-30",63.169998,63.84,62.5,63.360001,8027600,61.265404
"2016-10-03",63.18,63.720001,62.330002,63.419998,4690800,61.323414
"2016-10-04",63.98,64.129997,62.529999,63.470001,6739500,61.371773
"2016-10-05",64.360001,65.050003,63.830002,64.139999,5628000,62.019619
"2016-10-06",64.559998,64.919998,63.119999,63.849998,4537700,61.739204
"2016-10-07",64.050003,64.370003,62.970001,63.459999,2689200,61.362099
"2016-10-10",64.290001,64.949997,63.959999,64.389999,3255700,62.261349
"2016-10-11",64.199997,64.540001,63.299999,63.720001,4677700,61.613506
"2016-10-12",63.419998,64.330002,62.919998,63.93,3210600,61.816559
"2016-10-13",64.019997,64.370003,62.720001,64.07,3800800,61.951935
"2016-10-14",64.5,64.730003,63.169998,63.369999,2592300,61.275066
"2016-10-17",63.23,63.349998,61.93,62.509998,3829600,60.443504
"2016-10-18",63.459999,63.650002,62.299999,62.970001,2830100,60.888298
"2016-10-19",63.799999,65.080002,63.630001,63.93,3814100,61.816559
"2016-10-20",63.330002,63.91,62.41,63.759998,5115700,61.65218
"2016-10-21",63.259998,63.860001,62.810001,63.540001,4063500,61.439449
"2016-10-24",63.400002,63.59,61.77,62.990002,3030500,60.907635
"2016-10-25",62.810001,63.299999,60.98,61.049999,3414300,59.031769
"2016-10-26",60.48,62.110001,60.040001,60.900002,5089700,58.886738
"2016-10-27",61.459999,63.5,60.509998,61.419998,7811700,59.389534
"2016-10-28",61.459999,62,60.48,61.459999,5738200,59.428211
"2016-10-31",61.459999,61.459999,59.349998,59.439999,5883800,57.474991
"2016-11-01",60.150002,61.419998,58.779999,59.950001,7891600,57.96814
"2016-11-02",59.5,60.66,58.700001,60.139999,6421300,58.151848
"2016-11-03",60.509998,60.869999,59.630001,60.25,4534500,58.258213
"2016-11-04",60.02,60.549999,58.59,58.619999,5966800,56.682102
"2016-11-07",59.959999,60.32,59.27,60.209999,5216600,58.219536
"2016-11-08",59.599998,60.310001,59.32,59.73,4359200,57.755405
"2016-11-09",59.5,61.639999,58.939999,61.189999,6080100,59.167149
"2016-11-10",60.98,62.240002,60.470001,61.869999,3459100,59.824673
"2016-11-11",61.599998,62.009998,60.560001,61.040001,2934100,59.022099
"2016-11-14",60.84,61.200001,59.080002,60.5,3796600,58.499958
"2016-11-15",61.580002,63.009998,61.060001,62.560001,9026100,60.491856
"2016-11-16",62.5,63.5,61.630001,61.939999,3305600,59.892345
"2016-11-17",62.540001,63.09,60.900002,61.450001,3862400,59.418541
"2016-11-18",61.43,62.34,61.220001,61.509998,3659800,59.476563
"2016-11-21",62.869999,64.790001,62.669998,64.029999,4781800,61.913258
"2016-11-22",64.029999,64.290001,62.299999,64.050003,4510500,61.93259
"2016-11-23",63.549999,65.470001,63.389999,65,3393700,62.851192
"2016-11-25",64.400002,64.760002,62.970001,63.75,2425400,61.642513
"2016-11-28",64.57,64.57,61.880001,62,4091900,59.950363
"2016-11-29",60.639999,60.75,59.040001,60.16,6681800,58.171192
"2016-11-30",63.860001,69.480003,63.720001,69.150002,15639200,66.863998
"2016-12-01",70.769997,71.099998,68.199997,68.589996,7815900,66.322502
"2016-12-02",68.410004,69.470001,68.050003,68.559998,3669000,66.293495
"2016-12-05",69.5,69.809998,68.18,68.290001,3998500,66.032433
"2016-12-06",67.400002,68.559998,66.510002,68.209999,4115400,65.955063
"2016-12-07",67.730003,69.300003,67.730003,69.269997,4812200,66.980026
"2016-12-08",69.849998,70.309998,68.519997,70.260002,3800300,67.937302
"2016-12-09",70.75,70.900002,70.019997,70.470001,4410900,68.14035
"2016-12-12",72.919998,73.330002,70.480003,70.790001,4777600,68.49839
"2016-12-13",71.739998,72.730003,70.650002,72.690002,7528800,70.336884
"2016-12-14",72.110001,72.5,70.07,70.68,5383100,68.391945
"2016-12-15",70,70.889999,69.519997,70.330002,5138200,68.053276
"2016-12-16",70.879997,71.32,70.110001,70.610001,8414800,68.324203
"2016-12-19",70.949997,71.599998,70.419998,71.370003,2698100,69.059624
"2016-12-20",71.610001,72.209999,70.660004,70.970001,4521000,68.672554
"2016-12-21",71.43,71.529999,70.279999,70.75,2430400,68.459679
"2016-12-22",71.160004,71.519997,70.540001,70.769997,2729900,68.479027
"2016-12-23",70.739998,71.410004,70.540001,71.25,1800000,68.943497
"2016-12-27",71.449997,72.139999,71.199997,71.540001,1875900,69.224098
"2016-12-28",71.709999,71.900002,70.440002,70.639999,2095800,68.353226
"2016-12-29",70.540001,70.620003,69.629997,70.110001,2338100,67.840401
"2016-12-30",70.07,70.790001,69.510002,69.730003,2447300,67.472694
"2017-01-03",70.559998,71.760002,69.400002,70.25,3980000,67.975868
"2017-01-04",70.330002,71,69.760002,70.809998,3681100,68.517731
"2017-01-05",71.110001,72,70.629997,71.610001,3872800,69.291824
"2017-01-06",72,72.260002,70.879997,71.739998,5757400,69.417625
"2017-01-09",71,71.620003,69.860001,69.980003,4167800,67.714607
"2017-01-10",70.139999,70.300003,69.300003,69.580002,4141600,67.327553
"2017-01-11",69.940002,71.629997,69.230003,71.599998,3383900,69.28215
"2017-01-12",72.139999,72.32,71,71.489998,3132700,69.175713
"2017-01-13",71,71.910004,70.669998,71.239998,2632900,68.9338
"2017-01-17",71.669998,71.760002,70.519997,70.720001,2547400,68.430656
"2017-01-18",70,70.480003,69.209999,69.889999,4029900,67.627525
"2017-01-19",69.970001,70.68,69.629997,70.18,3678700,67.908127
"2017-01-20",70.949997,71.290001,69.720001,70.029999,3351400,67.762978
"2017-01-23",69.580002,70.080002,69.18,69.860001,2592300,67.598488
"2017-01-24",70.470001,71.879997,70.07,71.18,3449800,68.875755
"2017-01-25",71.120003,71.860001,70.559998,70.669998,3592400,68.382256
"2017-01-26",70.949997,71.970001,70.639999,71.139999,2931000,68.837051
"2017-01-27",70.730003,70.849998,69.82,70.010002,2474100,67.743645
"2017-01-30",69.75,69.75,67.370003,68.830002,4463000,66.601837
"2017-01-31",68.900002,69.690002,67.949997,69.529999,5373800,67.27916
"2017-02-01",70.269997,71.25,67.239998,68.360001,6303400,66.147057
"2017-02-02",68.550003,69.599998,67.410004,69.099998,5207500,66.863091
"2017-02-03",68.830002,70.830002,68.830002,70.400002,4969300,68.121017
"2017-02-06",70.5,70.870003,68.779999,69.099998,3189800,66.863091
"2017-02-07",68.519997,68.809998,66.830002,67.139999,4495000,64.96653
"2017-02-08",66.5,67.620003,65.599998,67.150002,4179300,64.976219
"2017-02-09",67.860001,68.660004,67.669998,68.419998,2824200,66.205101
"2017-02-10",68.970001,70,68.790001,69.339996,4513000,67.095329
"2017-02-13",68.860001,68.970001,67.75,68.139999,3069400,65.934166
"2017-02-14",68.290001,68.410004,66.860001,68.330002,4310300,66.118004
"2017-02-15",68.269997,68.400002,67.190002,67.519997,5561000,65.334229
"2017-02-16",67.809998,67.970001,66.440002,66.599998,4962200,64.444023
"2017-02-17",65.989998,66.940002,65.900002,66.769997,3455900,64.608513
"2017-02-21",67.830002,68.089996,67.129997,67.209999,3858100,65.034271
"2017-02-22",66.629997,67.290001,65.75,65.839996,5040600,63.708614
"2017-02-23",66.870003,67.139999,65.349998,65.980003,3308300,63.844093
"2017-02-24",65.300003,66.239998,64.360001,64.769997,4833000,62.67326
"2017-02-27",65.089996,65.650002,64.279999,64.900002,5338700,62.799049
"2017-02-28",64.669998,64.809998,64,64.650002,4246000,62.557144
"2017-03-01",65.489998,66.660004,65.169998,66.019997,3908400,63.88279
"2017-03-02",65.239998,65.550003,64.050003,64.089996,4619300,62.01527
"2017-03-03",64.110001,64.110001,62.619999,63.209999,7084400,61.163765
"2017-03-06",62.84,63.389999,62.310001,63.25,4957600,61.250916
"2017-03-07",63.040001,63.389999,62.57,63.16,4934800,61.163765
"2017-03-08",62.650002,63.57,61.18,61.400002,7999300,59.459389
"2017-03-09",61.02,62.240002,60.630001,61.939999,5747700,59.982327
"2017-03-10",62.130001,62.41,61.279999,61.889999,4391900,59.933899
"2017-03-13",61.779999,62.84,61.75,62.82,4240200,60.834499
"2017-03-14",62,62,60.91,61.810001,4492000,59.85643
"2017-03-15",62.689999,64.150002,61.939999,64.080002,5356400,62.054688
"2017-03-16",64,64.169998,62.93,63.400002,2983900,61.396175
"2017-03-17",63.549999,63.950001,63.189999,63.25,3666900,61.250916
"2017-03-20",62.619999,63.029999,62.040001,62.84,3419200,60.853878
"2017-03-21",63.080002,63.25,61.59,61.82,3048100,59.866119
"2017-03-22",61.34,62.060001,61.099998,61.630001,2543000,59.682114
"2017-03-23",61.34,61.599998,60.459999,60.790001,4039200,58.868671
"2017-03-24",61.049999,61.330002,60.150002,60.34,3559000,58.432888
"2017-03-27",59.599998,60.259998,59.34,59.939999,3512400,58.045528
"2017-03-28",60.240002,61.419998,60,61.139999,4473500,59.207607
"2017-03-29",61.099998,62.560001,61.07,62.450001,3912200,60.4762
"2017-03-30",63.110001,63.299999,62.060001,62.169998,5742300,60.205051
"2017-03-31",62.189999,62.709999,61.540001,62,3782000,60.040421
"2017-04-03",61.900002,62.220001,61.009998,61.790001,2581000,59.837063
"2017-04-04",62.02,62.759998,61.459999,62.709999,3131800,60.727982
"2017-04-05",63.27,64.150002,62.549999,62.849998,6442900,60.863552
"2017-04-06",63.119999,63.610001,62.549999,62.889999,2673100,60.902298
"2017-04-07",63.07,63.080002,62.279999,62.43,2205100,60.456833
"2017-04-10",62.709999,63.25,62.639999,62.889999,2239400,60.902298
"2017-04-11",62.830002,62.93,61.650002,62.900002,2864500,60.911976
"2017-04-12",63.07,63.549999,62.16,62.540001,2470800,60.563358
"2017-04-13",62.459999,62.779999,60.84,61.09,4660900,59.159187
"2017-04-17",60.880001,61.349998,60.540001,61.209999,3240200,59.275391
"2017-04-18",60.68,61.459999,60.25,60.41,3353600,58.500679
"2017-04-19",60.66,60.779999,58.91,59.130001,4384600,57.261139
"2017-04-20",59.310001,59.950001,59,59,3789800,57.135239
"2017-04-21",58.759998,59.759998,58.43,59.290001,3720300,57.416077
"2017-04-24",59.830002,59.830002,58.98,59.369999,3273900,57.493542
"2017-04-25",59.380001,60.220001,59.07,60.080002,3000900,58.181107
"2017-04-26",59.580002,61.18,59.5,59.959999,2745000,58.064896
"2017-04-27",58.700001,58.880001,55.57,57.119999,14106200,55.314663
"2017-04-28",57.540001,57.849998,56.970001,57.02,5059800,55.217815
"2017-05-01",56.93,57.439999,56.669998,56.669998,4931200,54.878887
"2017-05-02",56.810001,57.27,55.650002,56.279999,5537300,54.501209
"2017-05-03",52.060001,52.52,50.990002,51.950001,22118200,50.308064
"2017-05-04",51.419998,52.799999,51.099998,51.939999,10684000,50.298374
"2017-05-05",52.16,53.029999,51.880001,52.59,6212400,50.927841
"2017-05-08",52.509998,52.799999,51.700001,52.310001,6541000,50.656693
"2017-05-09",52.349998,52.52,51.040001,51.330002,7827500,49.707664
"2017-05-10",51.830002,52.240002,51.290001,52.080002,9138300,50.433964
"2017-05-11",52.34,52.43,51.349998,51.540001,6033900,49.911018
"2017-05-12",51.43,51.889999,51.32,51.630001,4203300,49.99818
"2017-05-15",52.639999,52.75,51.759998,51.880001,5220800,50.240276
"2017-05-16",52.189999,52.380001,51.32,51.75,5155600,50.114384
"2017-05-17",51.75,52.099998,51.189999,51.740002,4863900,50.104702
"2017-05-18",51.490002,52.540001,51.32,52.080002,5418900,50.433964
"2017-05-19",52.610001,53.700001,52.529999,53.299999,5718700,51.615395
"2017-05-22",54.220001,54.220001,52.73,53.349998,4709400,51.663811
"2017-05-23",53.189999,53.709999,53.009998,53.57,4333700,51.876854
"2017-05-24",53.369999,53.98,53.02,53.349998,3415200,51.663811
"2017-05-25",53.169998,53.860001,51.66,52.07,3950900,50.424271
"2017-05-26",51.709999,51.939999,50.700001,51.84,6205500,50.20155
"2017-05-30",51.380001,51.529999,50.740002,50.77,5087800,49.165363
"2017-05-31",50.330002,51.16,50,50.529999,5511900,48.932945
"2017-06-01",50.73,51.5,50.369999,51.110001,3491800,49.494614
"2017-06-02",50.669998,50.68,49.630001,50.060001,5038500,48.477802
"2017-06-05",49.900002,50.369999,49.5,49.639999,4163200,48.071079
"2017-06-06",49.560001,50.450001,49.139999,50.099998,4523200,48.516533
"2017-06-07",49.849998,50.080002,47.040001,47.169998,8372100,45.679138
"2017-06-08",47.169998,47.869999,46.540001,46.630001,5174600,45.156216
"2017-06-09",46.82,48.389999,46.77,47.98,4109400,46.463543
"2017-06-12",48.580002,48.959999,48.299999,48.299999,5192800,46.82222
"2017-06-13",48.41,49.34,48.150002,49.220001,5173700,47.714073
"2017-06-14",48.349998,48.459999,46.860001,47.279999,6475800,45.833424
"2017-06-15",46.959999,47.419998,45.84,46.110001,5321200,44.69923
"2017-06-16",46.360001,47.060001,45.869999,47.040001,5662400,45.600773
"2017-06-19",46.860001,47.110001,46.540001,46.700001,4175700,45.271179
"2017-06-20",45.77,46.52,45.5,46.290001,5489500,44.873722
"2017-06-21",46.169998,46.619999,45.139999,45.349998,5060200,43.962479
"2017-06-22",45.419998,46.169998,45.040001,45.09,4792900,43.710438
"2017-06-23",45.209999,45.93,45.099998,45.5,5413200,44.107891
"2017-06-26",45.619999,45.75,44.880001,44.919998,4575500,43.545635
"2017-06-27",45.349998,45.509998,43.689999,43.799999,8645800,42.4599
"2017-06-28",43.91,44.330002,43.450001,43.790001,7134700,42.450211
"2017-06-29",44.060001,45.82,43.959999,45.25,8356900,43.865536
"2017-06-30",45.66,45.990002,44.93,45.34,5344700,43.952782
"2017-07-03",45.5,46.259998,45.470001,46.099998,2547900,44.689533
"2017-07-05",45.810001,45.82,44.549999,44.810001,4126700,43.438999
"2017-07-06",44.91,45.009998,43.509998,43.619999,7640700,42.285408
"2017-07-07",43.439999,43.560001,42.580002,43.360001,4923900,42.033371
"2017-07-10",43.27,43.759998,43.049999,43.59,3487600,42.256321
"2017-07-11",43.59,44.119999,43.150002,43.639999,4063900,42.304806
"2017-07-12",44.18,44.380001,43.259998,43.82,4783200,42.479286
"2017-07-13",43.68,44.470001,43.57,44.450001,4482900,43.090015
"2017-07-14",44.630001,45.02,44.450001,44.73,4911800,43.36145
"2017-07-17",44.610001,45.77,44.580002,45.220001,4900200,43.836452
"2017-07-18",45.5,45.650002,43.459999,43.77,5071700,42.430824
"2017-07-19",43.68,44.970001,43.52,44.91,6986500,43.535942
"2017-07-20",45.279999,45.439999,43.790001,43.84,5833300,42.498684
"2017-07-21",44.009998,44.169998,43.470001,44.060001,5891200,42.711952
"2017-07-24",44.189999,44.610001,43.950001,44.209999,5152900,42.857357
"2017-07-25",44.799999,46.400002,44.59,45.720001,8885500,44.321159
"2017-07-26",46.139999,46.43,45.099998,45.169998,5164600,43.787991
"2017-07-27",45.57,47.369999,45.130001,47.32,7007500,45.872211
"2017-07-28",47.25,47.950001,46.220001,46.32,5827100,44.902798
"2017-07-31",46.119999,46.27,45.490002,45.669998,4135700,44.272686
"2017-08-01",45.599998,45.73,44.509998,44.700001,4391000,43.332367
"2017-08-02",44.279999,45.080002,43.889999,44.66,4627100,43.293594
"2017-08-03",44.630001,44.689999,43.470001,43.77,6639000,42.430824
"2017-08-04",43.720001,44.959999,43.720001,44.889999,4610500,43.51656
"2017-08-07",44.540001,44.59,43.810001,44.369999,3885700,43.012463
"2017-08-08",44.099998,45.07,43.990002,44.209999,5214200,42.857357
"2017-08-09",44.32,44.900002,43.669998,44.099998,5206400,42.750721
"2017-08-10",44.310001,44.77,43.549999,43.700001,4174300,42.362961
"2017-08-11",43.57,44.040001,43.18,43.540001,3788100,42.207859
"2017-08-14",43.619999,43.630001,42.889999,43.02,4059300,41.70377
"2017-08-15",42.919998,43.299999,42.509998,43.240002,4112100,41.917042
"2017-08-16",43.27,43.540001,42.360001,42.529999,6167300,41.228756
"2017-08-17",42.290001,42.68,41.639999,41.720001,5738000,40.443546
"2017-08-18",41.619999,42.450001,41.220001,42.169998,5240600,40.879772
"2017-08-21",41.970001,42.470001,41.700001,42.049999,3677100,40.763447
