"","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
"2014-10-27",50.107838,50.14378,49.813084,50.064701,1974300,44.854481
"2014-10-28",50.38821,50.546368,50.107838,50.47448,2466200,45.221626
"2014-10-29",50.560749,50.589504,49.827461,50.043133,3372700,44.835163
"2014-10-30",49.985622,50.467289,49.899353,50.309132,2917400,45.073479
"2014-10-31",50.726097,51.86916,50.553558,51.639107,8379300,46.265041
"2014-11-03",51.560028,51.646297,51.171818,51.445004,4277000,46.091145
"2014-11-04",51.401871,51.876347,51.301224,51.804459,3248400,46.413193
"2014-11-05",52.1064,52.185478,51.718189,52.077641,2750800,46.657936
"2014-11-06",52.544933,52.731846,52.084831,52.55212,3727700,47.083038
"2014-11-07",52.329258,52.415527,51.68943,52.379581,3368400,46.928463
"2014-11-10",52.602444,53.012222,52.487419,52.674335,3756300,47.192543
"2014-11-11",52.767792,53.040977,52.659958,52.854061,2132900,47.353561
"2014-11-12",52.753414,53.644859,52.724659,53.601727,3970300,48.023422
"2014-11-13",53.637672,54.349388,53.637672,54.198418,5418500,48.558018
"2014-11-14",54.076202,54.133717,53.594536,53.759884,3379000,48.165119
"2014-11-17",53.493889,53.968369,53.134438,53.191948,3078700,47.656288
"2014-11-18",53.191948,53.616104,52.961899,53.335732,3598200,47.785103
"2014-11-19",53.342918,53.407619,52.897198,53.17757,2242900,47.643402
"2014-11-20",53.55859,54.464413,53.551403,54.284687,6258200,48.6353
"2014-11-21",54.931705,55.298347,54.442848,54.536304,5083400,48.860737
"2014-11-24",54.859814,55.111431,54.392525,54.917324,3830600,49.202095
"2014-11-25",54.917324,55.161755,54.56506,54.845436,4484000,49.137688
"2014-11-26",54.95327,55.233646,54.708843,55.176132,3459800,49.433975
"2014-11-28",55.298347,55.765636,55.262402,55.535587,2094000,49.75602
"2014-12-01",54.356579,55.916607,54.349388,55.629044,4344700,49.839752
"2014-12-02",55.657799,56.355141,55.456505,56.333572,5055100,50.470963
"2014-12-03",56.455788,56.484543,55.34148,55.81596,4193800,50.007217
"2014-12-04",55.715313,56.232925,55.276779,55.880661,3092600,50.065186
"2014-12-05",56.132278,56.448597,55.866283,56.29044,2554400,50.432323
"2014-12-08",55.456505,55.823151,54.780735,54.967648,4730600,49.247189
"2014-12-09",54.356579,54.608196,53.918045,54.076202,6214000,48.448509
"2014-12-10",51.150253,52.429905,50.668583,50.704529,14330900,45.427738
"2014-12-11",51.049606,52.451473,50.718906,51.7757,11073700,46.387424
"2014-12-12",52.063263,53.040977,51.941051,52.372395,7858400,46.92202
"2014-12-15",52.501797,52.588066,50.747665,50.776421,7058200,45.492142
"2014-12-16",50.47448,50.934578,49.604603,49.61898,9808400,44.455147
"2014-12-17",49.827461,50.805176,49.748383,50.754852,7527100,45.472809
"2014-12-18",51.24371,51.595974,50.905823,51.574406,6278600,46.207073
"2014-12-19",51.315601,51.948238,50.934578,51.164631,8033100,45.839943
"2014-12-22",51.437813,52.156723,51.214954,52.092022,3439300,46.670826
"2014-12-23",52.120777,52.480228,52.027317,52.250179,2233500,46.812531
"2014-12-24",52.508987,52.544933,52.207047,52.329258,1111500,46.883366
"2014-12-26",52.386772,52.753414,52.235802,52.580875,1448700,47.108807
"2014-12-29",52.55212,53.191948,52.437096,52.882816,2632600,47.37933
"2014-12-30",52.854061,53.040977,52.566498,52.681522,2037100,47.198971
"2014-12-31",52.782169,53.033787,52.322071,52.372395,1539400,46.92202
"2015-01-02",52.796551,52.846874,51.761322,52.012939,1641600,46.599983
"2015-01-05",52.056076,52.278934,50.948959,50.956146,3176600,45.653164
"2015-01-06",51.301224,51.329979,49.877785,50.330696,3597700,45.092804
"2015-01-07",51.020847,52.056076,50.884254,51.998562,3274000,46.587101
"2015-01-08",52.40834,53.040977,52.365204,52.904385,3061300,47.39864
"2015-01-09",52.990654,53.033787,52.322071,52.810928,2640500,47.314915
"2015-01-12",52.588066,52.818115,52.242992,52.415527,2821300,46.960667
"2015-01-13",52.93314,53.019409,51.68943,52.199856,3315900,46.767433
"2015-01-14",51.265278,52.508987,51.171818,51.984184,3610500,46.942921
"2015-01-15",51.984184,52.329258,51.337166,51.365925,3877600,46.384617
"2015-01-16",51.279655,52.127964,50.984901,52.070454,2929300,47.020828
"2015-01-20",52.063263,52.221424,51.00647,51.150253,3699400,46.189873
"2015-01-21",50.891445,51.480949,50.762043,51.401871,2804400,46.417076
"2015-01-22",51.761322,53.292595,51.53846,53.048168,3577100,47.903728
"2015-01-23",53.120056,53.874908,53.019409,53.278217,3251300,48.111462
"2015-01-26",53.048168,53.565781,53.0266,53.371674,2258600,48.195854
"2015-01-27",52.731846,53.199139,52.63839,52.78936,3554300,47.670006
"2015-01-28",53.148815,53.227894,52.350826,52.40834,4790400,47.325943
"2015-01-29",52.228611,53.41481,52.041698,53.393242,2995600,48.215336
"2015-01-30",52.93314,53.062546,51.919483,51.962616,3127800,46.923443
"2015-02-02",52.077641,52.379581,50.682961,52.286125,3103700,47.215576
"2015-02-03",52.760605,53.062546,52.149532,52.918762,3323100,47.786861
"2015-02-04",52.688713,53.342918,52.681522,52.947521,3768900,47.812836
"2015-02-05",52.516174,54.32782,51.840401,54.061825,9363100,48.819077
"2015-02-06",53.846153,53.867722,52.846874,53.148815,4632300,47.994614
"2015-02-09",52.810928,53.350109,52.465851,52.559311,2797500,47.462269
"2015-02-10",52.846874,53.378864,52.516174,53.256649,2339800,48.091976
"2015-02-11",53.364487,53.493889,52.839684,53.191948,2262100,48.033558
"2015-02-12",53.407619,53.846153,52.774982,53.774261,2300200,48.559399
"2015-02-13",53.65205,53.846153,53.364487,53.695183,2636400,48.487995
"2015-02-17",53.544212,54.780735,53.393242,54.672897,3916600,49.370899
"2015-02-18",54.601006,55.197701,54.284687,54.996407,3457000,49.663025
"2015-02-19",55.04673,55.291157,54.615383,55.118618,2348600,49.773388
"2015-02-20",55.132999,55.81596,54.795113,55.736881,3899100,50.331696
"2015-02-23",55.909416,56.29044,55.43494,55.67218,2297100,50.273273
"2015-02-24",55.657799,56.117901,55.413372,55.974121,2014200,50.545929
"2015-02-25",55.974121,56.82243,55.736881,56.764915,2744000,51.260036
"2015-02-26",56.700214,57.153126,56.232925,57.074047,3829800,51.539185
"2015-02-27",56.951832,59.28828,56.67865,58.31057,9799900,52.655792
"2015-03-02",58.231487,59.547089,57.857655,58.806614,3377500,53.103725
"2015-03-03",58.231487,58.677212,57.59166,58.598129,4648400,52.915466
"2015-03-04",57.857655,58.346512,57.347233,57.570095,7704800,51.987122
"2015-03-05",57.562904,58.13084,57.268154,57.886414,3352500,52.272766
"2015-03-06",57.397556,57.721066,56.635513,56.908699,4217600,51.389874
"2015-03-09",56.980591,57.491013,56.937454,57.109993,2375000,51.571651
"2015-03-10",56.772106,56.930267,55.96693,55.988499,3114400,50.558903
"2015-03-11",55.715313,56.211357,54.924515,54.996407,6504000,49.663025
"2015-03-12",55.398994,56.024445,55.168941,55.95974,2891900,50.53294
"2015-03-13",56.319195,56.319195,55.204887,55.722504,2624100,50.31871
"2015-03-16",56.117901,56.412651,55.873474,56.211357,3173800,50.760162
"2015-03-17",56.132278,56.276062,55.909416,55.974121,2841900,50.545929
"2015-03-18",56.0532,57.023724,55.729691,56.750538,2671100,51.247047
"2015-03-19",56.649891,56.930267,56.427032,56.606758,3082500,51.11721
"2015-03-20",56.944645,57.512581,56.700214,56.944645,6976100,51.422344
"2015-03-23",56.9734,57.577282,56.872753,56.987778,3451700,51.461277
"2015-03-24",57.153126,57.771389,57.153126,57.634796,4553100,52.045547
"2015-03-25",57.872036,57.872036,56.872753,56.901508,3450300,51.383369
"2015-03-26",56.455788,56.923077,56.232925,56.470165,2592700,50.993866
"2015-03-27",56.513298,56.843998,56.20417,56.297626,1943800,50.838058
"2015-03-30",56.333572,57.21064,56.333572,57.088425,2014500,51.552162
"2015-03-31",56.944645,57.390366,56.592381,56.592381,2395400,51.104225
"2015-04-01",56.542057,56.714592,56.182602,56.67865,2705900,51.182129
"2015-04-02",56.808052,57.455067,56.419842,57.36161,3547000,51.798859
"2015-04-06",57.124371,57.864845,56.901508,57.318478,2503100,51.759911
"2015-04-07",57.332855,57.433502,56.19698,56.283249,4351800,50.825077
"2015-04-08",56.534866,56.728973,56.017254,56.29044,3147100,51.204575
"2015-04-09",56.103523,56.772106,56.081955,56.73616,3968400,51.610016
"2015-04-10",56.757729,57.59166,56.606758,57.526958,2441100,52.329372
"2015-04-13",57.332855,58.375271,57.045292,58.030193,4330900,52.787132
"2015-04-14",57.692307,57.764198,57.016537,57.239395,2710100,52.067791
"2015-04-15",57.491013,57.828899,57.21064,57.225018,3720300,52.054722
"2015-04-16",57.217831,58.051762,57.059669,57.145939,3001200,51.982777
"2015-04-17",56.764915,57.526958,56.606758,57.332855,4114600,52.152817
"2015-04-20",57.850468,58.468727,57.562904,58.296188,2774000,53.029102
"2015-04-21",58.2243,58.332134,57.721066,58.123653,6560700,52.872147
"2015-04-22",60.035946,61.322788,59.281094,60.416965,12845800,54.958263
"2015-04-23",60.273186,60.704529,59.920921,60.438534,4539000,54.977879
"2015-04-24",60.567936,62.652767,60.445721,62.616821,7617700,56.959354
"2015-04-27",62.616821,62.846874,62.1064,62.264557,3896300,56.638924
"2015-04-28",62.034508,62.717468,61.746944,62.429905,3022400,56.789333
"2015-04-29",62.027317,62.379581,61.861969,62.005753,2875600,56.403511
"2015-04-30",61.86916,62.40834,61.54565,61.797268,2579700,56.213856
"2015-05-01",62.185478,66.132278,62.156723,66.067574,17140700,60.098331
"2015-05-04",66.103523,67.670738,65.406181,65.42775,10154500,59.516323
"2015-05-05",64.924515,65.132996,64.579437,64.694466,4903400,58.849293
"2015-05-06",64.881378,65.003593,63.88929,64.13372,2945200,58.339214
"2015-05-07",64.284691,65.082672,63.939613,64.795113,3362700,58.940845
"2015-05-08",65.420563,65.966927,64.608192,64.615387,4865300,58.777351
"2015-05-11",64.672897,65.075485,64.442848,64.51474,4358600,58.68581
"2015-05-12",64.140907,65.33429,64.04026,64.982025,2885200,59.11087
"2015-05-13",64.795113,65.327103,64.47879,64.629761,1686200,58.790436
"2015-05-14",64.967651,65.233643,64.529114,64.716034,2004100,58.868908
"2015-05-15",65.945366,67.64917,65.492455,67.548523,6214000,61.44548
"2015-05-18",67.433502,68.209923,66.822433,67.282532,3682800,61.203537
"2015-05-19",67.476639,68.260246,67.109993,67.80014,4775300,61.674366
"2015-05-20",68.260246,68.943207,67.68512,68.209923,3546000,62.047123
"2015-05-21",67.958305,68.023003,66.959023,67.174698,3386300,61.105434
"2015-05-22",67.124374,67.160316,65.585907,65.808769,5633800,59.862911
"2015-05-26",65.765633,66.290436,65.204887,65.808769,3007200,59.862911
"2015-05-27",66.520493,66.757729,65.880661,66.125092,3435600,60.150661
"2015-05-28",66.103523,66.276062,65.52121,65.995689,2830400,60.032951
"2015-05-29",65.830338,65.988495,64.550682,64.780731,3668300,58.927761
"2015-06-01",64.601006,65.298347,64.370956,64.89576,2479000,59.032398
"2015-06-02",64.85981,65.255211,64.536308,64.608192,2156600,58.770817
"2015-06-03",65.111427,66.326385,64.701653,65.815956,4970800,59.869457
"2015-06-04",65.240837,65.492455,64.845436,65.075485,2369400,59.195881
"2015-06-05",64.967651,65.528397,64.823868,65.269592,1605800,59.372452
"2015-06-08",65.097054,65.715309,65.017975,65.061104,2652600,59.182804
"2015-06-09",64.967651,65.276779,64.823868,65.125809,1713600,59.241661
"2015-06-10",65.04673,65.966927,65.04673,65.851906,1818100,59.902161
"2015-06-11",66.060387,66.20417,65.564339,65.657799,1187100,59.725578
"2015-06-12",65.463692,65.736877,65.319916,65.499641,2216300,59.581715
"2015-06-15",65.017975,65.449318,64.759163,65.33429,1214300,59.431309
"2015-06-16",65.255211,66.038818,65.255211,66.010063,2143800,60.046021
"2015-06-17",65.844719,65.988495,65.226456,65.63623,1868000,59.705967
"2015-06-18",65.736877,67.095612,65.650612,66.628326,2010900,60.608425
"2015-06-19",66.412651,66.635513,66.304817,66.333572,2045500,60.340305
"2015-06-22",66.58519,67.059669,66.232925,66.441406,2489900,60.438393
"2015-06-23",66.714592,66.77211,66.0532,66.161034,1675200,60.18335
"2015-06-24",66.182602,66.211357,65.758446,65.787201,2498500,59.843296
"2015-06-25",66.024445,66.132278,65.564339,65.693748,2404400,59.758289
"2015-06-26",65.938171,66.901512,65.830338,66.67865,2159900,60.654205
"2015-06-29",65.995689,66.261681,64.299065,64.42128,3340500,58.600784
"2015-06-30",64.982025,65.04673,64.169662,64.759163,2865300,58.908138
"2015-07-01",65.499641,66.427032,65.434937,65.916603,3079200,59.961002
"2015-07-02",66.067574,66.441406,65.233643,65.815956,2018000,59.869457
"2015-07-06",65.14019,65.492455,64.874191,65.183319,2348300,59.293968
"2015-07-07",65.413368,65.413368,63.630482,64.622574,6463500,58.78389
"2015-07-08",63.26384,63.580158,61.236519,62.631199,7799900,56.972446
"2015-07-09",63.630482,64.593819,63.163193,63.256649,5237800,57.541382
"2015-07-10",64.112152,65.449318,63.759884,65.319916,5003700,59.418228
"2015-07-13",65.708122,66.376709,65.118622,65.499641,4241400,59.581715
"2015-07-14",65.370239,66.254494,65.111427,66.132278,5834100,60.1572
"2015-07-15",65.463692,65.463692,62.911575,63.896477,9871200,58.486004
"2015-07-16",64.342201,64.586632,63.112869,63.443565,3755500,58.071442
"2015-07-17",63.278217,63.450756,62.810928,63.17757,3749500,57.827961
"2015-07-20",63.26384,63.752697,62.854061,63.357296,2241600,57.99247
"2015-07-21",63.429188,63.838966,63.156002,63.70956,2256700,58.314911
"2015-07-22",63.371674,64.644142,63.278217,64.205605,3214600,58.768951
"2015-07-23",64.011505,64.148094,62.969086,63.134438,3497500,57.78849
"2015-07-24",63.421997,63.587349,62.099209,62.336449,2658400,57.058067
"2015-07-27",61.7757,62.092022,61.344357,61.811646,3746100,56.577702
"2015-07-28",62.228611,62.64558,61.639107,62.508987,2002800,57.215996
"2015-07-29",62.652767,63.450756,62.451473,63.098492,2109100,57.755585
"2015-07-30",63.134438,63.522644,62.559311,63.278217,1397100,57.920097
"2015-07-31",63.637672,63.752697,63.0266,63.091301,1433600,57.749001
"2015-08-03",63.292595,63.436378,62.631199,63.134438,1493600,57.78849
"2015-08-04",63.26384,63.767075,63.105679,63.400433,1403800,58.031952
"2015-08-05",63.953991,64.435661,63.587349,64.011505,1395200,58.59129
"2015-08-06",64.176849,64.464417,62.897198,63.098492,2037700,57.755585
"2015-08-07",62.868439,63.012222,62.271748,62.983463,1441600,57.650291
"2015-08-10",63.457943,63.874908,63.055355,63.134438,1289200,57.78849
"2015-08-11",62.156723,62.156723,59.669304,60.057514,9646700,54.972095
"2015-08-12",58.936016,58.950394,56.592381,58.001438,16536400,53.090118
"2015-08-13",58.590942,61.171818,58.45435,60.244427,7852400,55.143177
"2015-08-14",60.064701,60.496044,59.676491,60.093456,3746200,55.005001
"2015-08-17",59.568657,61.603165,59.324226,61.128685,6031300,55.952572
"2015-08-18",60.891445,61.179008,60.316319,60.53199,4528400,55.406399
"2015-08-19",61.473759,62.350826,60.977715,61.890728,9958400,56.650097
"2015-08-20",61.2509,61.524082,58.741913,58.820992,7727900,53.840282
"2015-08-21",58.260246,58.641266,56.937454,57.296909,8754300,52.445251
"2015-08-24",53.120056,56.786484,51.322788,55.492451,10431600,50.793587
"2015-08-25",57.002155,57.102802,54.65852,54.708843,6327700,50.076336
"2015-08-26",56.046009,57.419125,55.04673,57.282532,4562300,52.432095
"2015-08-27",57.584473,59.633358,57.584473,59.144501,5252800,54.136398
"2015-08-28",59.043854,59.489574,58.425594,58.820992,2925300,53.840282
"2015-08-31",58.2243,58.46154,57.296909,57.347233,2937400,52.491318
"2015-09-01",55.787205,57.189072,55.715313,56.865562,6239700,52.050434
"2015-09-02",57.541336,57.706684,56.592381,57.706684,4645100,52.820328
"2015-09-03",57.987061,58.195541,57.340042,57.670742,1817700,52.787434
"2015-09-04",56.815239,57.181885,56.20417,56.714592,2121500,51.912235
"2015-09-08",58.102085,58.914452,57.857655,58.777859,3133400,53.800797
"2015-09-09",59.52552,60.021568,58.123653,58.245865,3245400,53.313858
"2015-09-10",58.080517,58.389648,57.138748,57.440689,4397600,52.576855
"2015-09-11",57.512581,58.569374,57.239395,58.540619,3778700,53.583652
"2015-09-14",58.360893,58.519051,57.915169,58.195541,2546500,53.267792
"2015-09-15",58.45435,59.453632,57.83609,59.252335,2296100,54.2351
"2015-09-16",59.166069,59.813084,58.670021,59.719627,3700400,54.662823
"2015-09-17",59.61898,60.316319,59.245148,59.647736,3748000,54.597019
"2015-09-18",58.396835,59.065422,57.404743,57.620419,5445000,52.741371
"2015-09-21",57.872036,58.030193,57.002155,57.821712,3671300,52.925617
"2015-09-22",57.153126,57.534149,56.743351,57.009346,3661400,52.182037
"2015-09-23",57.023724,57.246586,56.383896,56.73616,2681300,51.93198
"2015-09-24",56.470165,56.470165,55.564342,56.304817,3047600,51.537167
"2015-09-25",56.9734,57.296909,56.232925,56.506111,3375500,51.721409
"2015-09-28",56.074768,56.225739,54.579441,54.636951,4070300,50.010525
"2015-09-29",54.766354,54.931705,54.090584,54.744789,4327000,50.109241
"2015-09-30",55.729691,57.692307,55.132999,57.476635,5294400,52.609764
"2015-10-01",57.519772,57.8936,56.793674,57.419125,4426700,52.557121
"2015-10-02",56.319195,58.878506,56.319195,58.662834,7719700,53.695515
"2015-10-05",59.388927,59.884975,58.519051,59.70525,5737700,54.649658
"2015-10-06",59.539898,60.057514,58.971962,59.971245,16157400,54.893135
"2015-10-07",50.186916,50.970524,48.31057,48.677212,51106300,44.555431
"2015-10-08",48.245865,49.101364,47.699497,48.497482,18215500,44.390915
"2015-10-09",48.526241,50.62545,48.45435,50.503235,13699200,46.226841
"2015-10-12",50.682961,51.531273,50.575127,50.927391,9786700,46.615074
"2015-10-13",50.661396,51.380302,50.201294,50.309132,7161400,46.049171
"2015-10-14",50,50.38102,49.115746,49.302658,6023400,45.544357
"2015-10-15",49.590221,49.928108,48.878506,49.798706,6565900,46.00259
"2015-10-16",51.042416,51.962616,50.158161,51.876347,13515300,47.921852
"2015-10-19",51.560028,51.682243,51.128685,51.552841,5294900,47.623005
"2015-10-20",53.932423,54.076202,52.444286,52.501797,21385600,48.499622
"2015-10-21",52.624012,53.50108,52.185478,52.882816,8563800,48.851601
"2015-10-22",53.306973,53.637672,52.135155,52.250179,5440600,48.267189
"2015-10-23",52.803738,52.803738,51.92667,52.40115,4006600,48.406651
"2015-10-26",52.185478,53.544212,52.171101,53.328541,3559300,49.263348
"2015-10-27",53.17038,53.32135,52.278934,52.602444,2638900,48.592602
"2015-10-28",52.624012,53.120056,51.68943,52.458664,3767500,48.459782
"2015-10-29",52.415527,52.480228,51.912292,52.127964,2291200,48.154289
"2015-10-30",52.264557,52.264557,50.682961,50.977715,6806000,47.091717
"2015-11-02",51.301224,51.861969,51.279655,51.639107,4055800,47.70269
"2015-11-03",51.380302,52.092022,51.329979,51.912292,3707000,47.955063
"2015-11-04",51.962616,52.099209,51.286842,51.430626,2351600,47.510109
"2015-11-05",51.516895,51.710999,50.884254,51.164631,3596900,47.264389
"2015-11-06",50.956146,51.286842,50.682961,51.214954,3502500,47.310883
"2015-11-09",50.805176,50.805176,49.173256,49.604603,6944500,45.823277
