"","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"2016-02-04",57.815441,58.493408,56.139359,57.82486,4304500,52.241623
"2016-02-05",57.184559,57.241055,55.263653,55.583805,5065300,50.216946
"2016-02-08",54.689266,54.717514,52.796612,53.672318,3846200,48.490025
"2016-02-09",52.909603,53.804142,52.853107,53.352165,2759800,48.200779
"2016-02-10",53.747646,54.566856,53.352165,53.634651,3892300,48.455997
"2016-02-11",52.82486,53.81356,52.76836,53.493408,2825100,48.328388
"2016-02-12",54.190208,55.423729,53.851223,55.357815,2555600,50.012772
"2016-02-16",55.367233,56.638416,54.670433,56.120529,2704100,50.701847
"2016-02-17",56.214691,57.664783,56.148777,57.636536,2988700,52.071476
"2016-02-18",57.259888,58.210922,57.00565,57.674198,3290800,52.105499
"2016-02-19",54.604519,56.026367,51.88324,55.131828,9813200,49.808609
"2016-02-22",55.555557,58.314503,55.367233,57.900188,5149300,52.309666
"2016-02-23",57.76836,58.333332,57.080978,57.853107,3132600,52.267147
"2016-02-24",57.241055,59.792843,57.222221,59.538605,3786300,53.789886
"2016-02-25",59.717514,60.960453,59.463276,60.903954,3283600,55.023415
"2016-02-26",60.932205,61.676083,60.762711,61.111111,2766900,55.210571
"2016-02-29",60.988701,61.996235,60.979286,61.308849,3156200,55.38921
"2016-03-01",61.657249,62.966103,61.487759,62.853107,2970900,56.784367
"2016-03-02",62.617702,63.182674,61.845573,62.410545,3249400,56.384533
"2016-03-03",62.485874,62.928436,61.920902,62.457626,2518200,56.427071
"2016-03-04",62.024483,62.495293,61.101696,61.581921,4317600,55.967468
"2016-03-07",61.233521,62.335217,60.969868,62.024483,3174500,56.369678
"2016-03-08",61.41243,61.88324,61.045197,61.18644,3269200,55.608047
"2016-03-09",61.647835,61.647835,60.583805,61.054615,2448400,55.488235
"2016-03-10",61.374763,61.70433,60.461395,61.440678,1922300,55.839104
"2016-03-11",62.015064,62.82486,61.88324,62.47646,1831100,56.780449
"2016-03-14",62.165726,62.47646,61.911488,61.939735,2003000,56.29266
"2016-03-15",61.70433,62.137478,61.29002,61.873821,1914700,56.232754
"2016-03-16",61.817326,61.967983,61.148777,61.591335,2171200,55.976032
"2016-03-17",61.384182,62.617702,61.073448,62.52354,2476700,56.823242
"2016-03-18",62.598869,63.003765,62.372883,62.617702,3568600,56.908821
"2016-03-21",62.608288,62.966103,62.429379,62.617702,1488600,56.908821
"2016-03-22",61.996235,62.269302,61.026367,61.516006,2430700,55.90757
"2016-03-23",61.205273,61.233521,60.263653,60.659134,2999500,55.128811
"2016-03-24",60.668549,60.6968,60.018833,60.329567,2177100,54.829296
"2016-03-28",60.442562,60.838043,60.216572,60.621468,1639900,55.094574
"2016-03-29",60.71563,61.233521,60.527306,61.139359,1505600,55.565258
"2016-03-30",61.468925,61.723164,61.082863,61.431263,1455800,55.830547
"2016-03-31",61.478344,61.977402,60.800377,60.979286,1855800,55.419769
"2016-04-01",60.828625,61.572506,60.395481,61.431263,1276500,55.830547
"2016-04-04",61.497173,61.591335,60.22599,60.338982,1636400,54.837856
"2016-04-05",60.197739,60.442562,59.491524,59.698681,1544900,54.255924
"2016-04-06",59.736347,60.480225,59.322033,60.414314,1352500,54.906319
"2016-04-07",59.717514,60.329567,59.679848,60.273071,1812900,54.777954
"2016-04-08",60.564972,60.59322,58.64407,58.964218,1888700,53.588413
"2016-04-11",59.077213,59.350281,58.305084,58.314503,1312400,52.997944
"2016-04-12",58.342751,59.05838,57.721279,58.917137,1310700,53.545643
"2016-04-13",59.28437,60.103577,59.011299,60.084747,1304500,54.606789
"2016-04-14",60.254238,60.461395,59.708099,59.952919,989900,54.48698
"2016-04-15",59.971752,60.433144,59.698681,60.3484,1490900,54.846413
"2016-04-18",60.301319,60.838043,60.094162,60.781544,1080800,55.240063
"2016-04-19",61.045197,61.318268,60.301319,60.640301,1683300,55.111698
"2016-04-20",60.743881,61.516006,60.612053,60.856873,1593800,55.308521
"2016-04-21",61.600754,61.676083,60.094162,60.22599,2044800,54.735165
"2016-04-22",60.508476,60.922787,59.952919,60.329567,1647300,54.829296
"2016-04-25",59.557438,59.87759,59.096046,59.679848,1574400,54.238815
"2016-04-26",59.557438,60.499058,59.557438,60.329567,1500800,54.829296
"2016-04-27",60.395481,60.442562,59.849342,60.216572,2491100,54.726601
"2016-04-28",60.047081,60.12241,58.841808,59.001884,2955400,53.622654
"2016-04-29",60.160076,60.207157,57.947269,59.369114,4097200,53.95639
"2016-05-02",58.841808,60.903954,58.380413,60.875706,3658800,55.325642
"2016-05-03",60.979286,62.438793,60.809792,61.120529,7939800,55.548141
"2016-05-04",60.894539,61.06403,60.103577,60.649719,4521300,55.120258
"2016-05-05",60.404896,60.527306,59.896423,60.112995,3628300,54.632473
"2016-05-06",60.056496,60.254238,59.482109,60.197739,2019700,54.709484
"2016-05-09",60.094162,60.960453,59.924671,60.81921,1809900,55.2743
"2016-05-10",60.913372,61.685497,60.838043,61.148777,2377500,55.573811
"2016-05-11",59.934086,60.112995,57.128059,57.128059,6559400,51.91967
"2016-05-12",57.532955,57.617702,56.506592,57.288136,4753200,52.065147
"2016-05-13",57.090397,57.401131,56.016949,56.431263,2776600,51.286396
"2016-05-16",56.666668,57.438793,56.280602,57.165726,1867500,51.953896
"2016-05-17",57.099812,57.532955,56.619587,56.88324,1955000,51.697174
"2016-05-18",56.676083,56.996235,56.101696,56.657249,2178500,51.491783
"2016-05-19",56.789078,57.551788,56.148777,56.76083,2396600,51.585918
"2016-05-20",56.88324,57.928436,56.647835,57.853107,2326900,52.578613
"2016-05-23",57.937855,58.370998,57.683617,57.76836,2082100,52.501587
"2016-05-24",57.99435,58.58757,57.871941,58.455746,1595700,53.126305
"2016-05-25",58.192089,58.775894,57.862522,58.521656,2160600,53.186211
"2016-05-26",58.70998,58.775894,58.314503,58.446327,1339700,53.117756
"2016-05-27",58.568737,58.954803,58.323917,58.757061,975800,53.400154
"2016-05-31",58.757061,58.945385,58.192089,58.681732,3348700,53.331688
"2016-06-01",58.370998,58.794727,58.220341,58.559322,1843700,53.220444
"2016-06-02",58.493408,59.218456,58.380413,59.077213,2485500,53.691116
"2016-06-03",59.077213,59.077213,58.474575,58.681732,1738700,53.331688
"2016-06-06",58.681732,58.785309,58.248589,58.634651,2201300,53.288902
"2016-06-07",58.23917,59.350281,58.154427,59.18079,2188800,53.785255
"2016-06-08",59.05838,59.6516,58.81356,59.463276,1856500,54.381985
"2016-06-09",59.209038,59.52919,58.992466,59.472694,1887300,54.390598
"2016-06-10",58.851223,59.18079,58.625237,58.992466,2570700,53.951405
"2016-06-13",58.822975,59.397362,58.502827,58.898304,4794300,53.865292
"2016-06-14",58.625237,59.114876,57.909603,58.23917,3923300,53.262482
"2016-06-15",58.512241,59.28437,58.314503,58.719398,3424700,53.701672
"2016-06-16",58.305084,58.738232,58.079098,58.662899,2235500,53.650002
"2016-06-17",58.568737,59.924671,58.380413,59.783428,6581400,54.674774
"2016-06-20",60.451977,61.299435,60.386063,60.753296,2289000,55.56176
"2016-06-21",61.007534,61.327682,60.630886,61.026367,1669100,55.811501
"2016-06-22",60.960453,61.299435,60.677967,60.725048,1389200,55.535923
"2016-06-23",61.327682,61.468925,60.847458,61.233521,969800,56.00095
"2016-06-24",59.218456,59.595104,57.64595,57.730698,3550400,52.797455
"2016-06-27",56.967983,57.015064,54.40678,54.887005,3933000,50.196762
"2016-06-28",55.395481,55.687382,54.717514,55.640301,3333500,50.885685
"2016-06-29",56.431263,57.193974,55.932205,57.090397,2430300,52.211864
"2016-06-30",57.325802,57.900188,56.70433,57.900188,2307000,52.952454
"2016-07-01",58.107346,58.926552,57.99435,58.662899,2352000,53.650002
"2016-07-05",58.361584,58.521656,56.873821,57.212807,3011500,52.323822
"2016-07-06",58.088512,58.964218,57.033897,58.568737,2375200,53.563881
"2016-07-07",58.606403,59.246704,58.521656,59.077213,1795900,54.028908
"2016-07-08",59.52919,60.640301,59.52919,60.310734,1860500,55.157024
"2016-07-11",60.320152,60.913372,60.197739,60.367233,2593400,55.208691
"2016-07-12",60.414314,60.998116,60.414314,60.847458,2123400,55.647877
"2016-07-13",61.148777,61.148777,60.442562,60.94162,1380500,55.733994
"2016-07-14",61.261768,61.440678,60.81921,60.94162,1272700,55.733994
"2016-07-15",60.922787,60.979286,60.094162,60.291901,2543100,55.139797
"2016-07-18",60.254238,60.800377,60.065914,60.273071,1849000,55.122581
"2016-07-19",59.887005,60.150658,59.566856,60.075329,2884100,54.941734
"2016-07-20",60.263653,60.706215,60.169491,60.47081,2048000,55.303421
"2016-07-21",60.564972,60.828625,59.209038,59.482109,3494500,54.3992
"2016-07-22",59.595104,60.169491,57.608288,58.728813,5190900,53.710281
"2016-07-25",58.578156,59.011299,58.248589,58.870056,2870600,53.839455
"2016-07-26",58.719398,59.237289,58.229755,58.389832,1939200,53.400269
"2016-07-27",58.531075,58.568737,57.64595,58.11676,2522300,53.150528
"2016-07-28",58.069679,58.135593,57.532955,58.032017,1632200,53.073025
"2016-07-29",57.909603,58.879471,57.664783,58.785309,2954200,53.761951
"2016-08-01",58.436913,58.945385,57.834274,58.728813,2622000,53.710281
"2016-08-02",58.512241,58.512241,56.403011,56.497173,3914200,51.669334
"2016-08-03",55.762711,57.193974,55.282486,57.118645,3508800,52.237705
"2016-08-04",57.193974,57.749531,57.052731,57.325802,2488600,52.427158
"2016-08-05",57.787193,58.653484,57.787193,58.531075,2250600,53.529434
"2016-08-08",58.738232,59.265537,58.46516,58.775894,2707900,53.753342
"2016-08-09",58.474575,58.662899,57.598869,57.730698,1979600,52.797455
"2016-08-10",58.352165,59.086628,58.022598,58.11676,1435400,53.150528
"2016-08-11",59.096046,60.263653,58.728813,60.197739,2607500,55.053684
"2016-08-12",59.887005,60.329567,59.745762,60.131828,1549900,54.993404
"2016-08-15",60.188324,60.71563,60.131828,60.24482,1594600,55.096741
"2016-08-16",60.235405,60.630886,60.018833,60.188324,1403000,55.045078
"2016-08-17",60.037666,60.216572,59.821091,60.047081,1430700,54.915894
"2016-08-18",60.018833,60.451977,59.905838,60.442562,2098700,55.277584
"2016-08-19",60.22599,61.177025,60.216572,61.054615,2091700,55.837334
"2016-08-22",60.969868,61.318268,60.640301,60.706215,2428800,55.5187
"2016-08-23",60.828625,61.393597,60.59322,61.318268,2145900,56.078457
"2016-08-24",61.224106,61.346516,60.668549,60.790962,2133100,55.59621
"2016-08-25",60.461395,61.111111,60.188324,60.47081,1422100,55.303421
"2016-08-26",60.47081,61.111111,59.990585,60.254238,976000,55.105354
"2016-08-29",60.178909,60.81921,60.084747,60.301319,1341900,55.148415
"2016-08-30",59.802261,59.868172,58.615818,58.870056,2398100,53.839455
"2016-08-31",58.672318,58.926552,57.758945,58.427494,2327100,53.434704
"2016-09-01",57.758945,57.984936,57.306969,57.966103,3345600,53.012749
"2016-09-02",57.363464,57.542374,56.092278,56.525425,3276400,51.695179
"2016-09-06",55.480225,56.70433,55.480225,56.29002,3399900,51.479881
"2016-09-07",56.026367,57.080978,55.800377,57.080978,3912600,52.548664
"2016-09-08",56.911488,57.080978,56.148777,56.346516,2531100,51.87252
"2016-09-09",56.158192,56.195858,55.009415,55.018833,2385500,50.650253
"2016-09-12",57.146893,57.146893,54.896423,56.158192,2513800,51.699142
"2016-09-13",56.544254,56.544254,54.849342,55.065914,2876000,50.693596
"2016-09-14",55.24482,55.282486,54.378532,54.6516,3173000,50.312187
"2016-09-15",52.024483,53.370998,51.986816,52.919022,9238700,48.717171
"2016-09-16",52.598869,52.975517,52.128059,52.881355,8855900,48.682495
"2016-09-19",53.305084,53.662899,52.937855,53.276836,3050000,49.046581
"2016-09-20",53.653484,53.747646,52.740112,52.862522,3075000,48.665157
"2016-09-21",53.446327,53.493408,52.815441,53.408665,3000200,49.167934
"2016-09-22",53.568737,53.945385,53.333332,53.559322,2049900,49.306629
"2016-09-23",53.512241,53.766479,53.446327,53.625237,3145100,49.367313
"2016-09-26",53.549908,53.549908,52.47646,52.561207,2790000,48.387764
"2016-09-27",52.787193,53.305084,52.325802,53.276836,2437800,49.046581
"2016-09-28",53.258003,53.29567,51.977402,52.419964,5620000,48.25774
"2016-09-29",52.467045,52.890774,52.109226,52.156307,2908900,48.015018
"2016-09-30",52.777779,53.079098,52.52354,52.777779,3300900,48.587147
"2016-10-03",52.683617,52.919022,52.457626,52.711864,1771100,48.526463
"2016-10-04",52.419964,53.182674,52.222221,52.909603,5226600,48.708504
"2016-10-05",52.514126,52.871941,51.327682,51.516006,4877400,47.42556
"2016-10-06",51.431263,51.732578,51.120529,51.487759,3209300,47.399548
"2016-10-07",51.629002,51.854992,51.007534,51.374763,2875200,47.295528
"2016-10-10",51.76083,52.146893,51.619587,51.82674,1750900,47.711617
"2016-10-11",51.911488,51.920902,50.960453,51.016949,2205600,46.966125
"2016-10-12",51.101696,51.694916,51.026367,51.53484,2158600,47.442894
"2016-10-13",51.205273,51.723164,50.630886,51.459511,2112500,47.373547
"2016-10-14",51.694916,52.00565,51.41243,51.41243,1869000,47.330204
"2016-10-17",51.384182,51.591335,50.922787,50.979286,1860600,46.931454
"2016-10-18",51.553673,51.619587,51.129944,51.299435,1716800,47.226181
"2016-10-19",51.440678,51.581921,51.129944,51.431263,2826800,47.347542
"2016-10-20",51.252354,51.421844,50.856873,51.129944,3263300,47.070145
"2016-10-21",50.847458,51.723164,50.442562,51.478344,4022100,47.390884
"2016-10-24",51.271187,52.448212,49.708099,49.971752,12230100,46.003918
"2016-10-25",48.983051,50.141243,48.738232,49.971752,5206300,46.003918
"2016-10-26",49.905838,51.35593,49.726929,50.951035,3363600,46.905449
"2016-10-27",50.979286,51.365349,50.885124,51.214691,3161800,47.14817
"2016-10-28",51.41243,51.713749,50.677967,51.148777,2865800,47.087482
"2016-10-31",51.120529,51.195858,50.659134,51.045197,3135100,46.992134
"2016-11-01",51.111111,51.487759,50.291901,50.866291,2164600,46.827431
"2016-11-02",50.517891,51.41243,50.517891,50.772129,2068600,46.740749
"2016-11-03",50.932205,51.016949,50.160076,50.320152,2130100,46.324657
"2016-11-04",50.291901,51.016949,50.291901,50.414314,2020700,46.411343
"2016-11-07",51.327682,51.76083,51.082863,51.694916,2168900,47.59026
"2016-11-08",51.629002,51.76083,50.894539,51.374763,2296900,47.295528
"2016-11-09",50.734463,52.090397,49.595104,51.958569,3064700,47.832973
"2016-11-10",52.259888,53.531075,52.165726,53.041431,3306300,48.829865
"2016-11-11",52.674198,53.83239,52.561207,53.719398,2465600,49.454002
"2016-11-14",54.020714,54.896423,53.879471,54.001884,2704500,49.714054
"2016-11-15",54.001884,54.28437,52.740112,53.342751,3000700,49.107258
"2016-11-16",53.050846,53.267422,52.64595,52.853107,2246300,48.656487
"2016-11-17",53.041431,53.521656,52.589455,53.521656,2659800,49.271954
"2016-11-18",53.399246,53.521656,51.261768,51.337101,3946300,47.26086
"2016-11-21",51.384182,52.165726,51.35593,52.071564,4358600,47.937004
"2016-11-22",52.316383,54.811676,52.118645,54.661018,7025000,50.32085
"2016-11-23",54.604519,54.943504,53.446327,53.822975,3830100,49.549347
"2016-11-25",53.888889,54.274952,53.634651,53.917137,1365100,49.636032
"2016-11-28",53.747646,53.879471,52.928436,53.568737,2625200,49.3153
"2016-11-29",53.681732,53.681732,52.250469,52.382298,3594000,48.223068
"2016-11-30",52.344631,52.438793,51.242939,51.327682,4476100,47.25219
"2016-12-01",51.676083,52.740112,51.563087,52.514126,3202900,48.344421
"2016-12-02",52.372883,53.097927,51.902073,52.532955,2867000,48.361755
"2016-12-05",52.683617,54.030132,52.532955,53.841808,3020100,49.566689
"2016-12-06",53.502827,53.681732,52.871941,53.342751,2608000,49.107258
"2016-12-07",53.11676,54.171375,52.966103,54.039547,2072500,50.143532
"2016-12-08",54.378532,54.453861,53.455746,53.747646,2831000,49.872677
"2016-12-09",53.691151,53.898304,53.17326,53.248589,2862200,49.409595
"2016-12-12",53.323917,53.483994,52.071564,52.589455,2872400,48.797985
"2016-12-13",52.730698,53.81356,52.70245,53.041431,3141700,49.217381
"2016-12-14",53.154427,53.248589,51.553673,51.70433,2863300,47.976685
"2016-12-15",51.676083,51.864407,50,50.885124,5123100,47.216534
"2016-12-16",51.007534,51.327682,50.357815,50.640301,6175400,46.989365
"2016-12-19",50.743881,51.233521,50.263653,50.536724,3250700,46.893253
"2016-12-20",50.612053,51.487759,50.555557,51.35593,3013700,47.653393
"2016-12-21",50.960453,51.487759,50.847458,51.403011,3871700,47.697083
"2016-12-22",51.365349,51.487759,50.320152,50.414314,4328200,46.779671
"2016-12-23",50.395481,50.951035,50.188324,50.188324,2738300,46.569965
"2016-12-27",50.263653,50.828625,50.235405,50.640301,1814200,46.989365
"2016-12-28",50.659134,51.195858,50.357815,50.668549,2334500,47.015575
"2016-12-29",50.659134,50.932205,50.329567,50.499058,1540200,46.858299
"2016-12-30",50.489643,50.725048,50.112995,50.235405,2591000,46.613659
"2017-01-03",50.499058,51.06403,49.981167,50.282486,4067700,46.657345
"2017-01-04",50.59322,50.913372,50.22599,50.583805,4249600,46.936939
"2017-01-05",50.112995,50.150658,49.293785,50.131828,3393300,46.517551
"2017-01-06",50,50.216572,49.642185,50.075329,2975000,46.465122
"2017-01-09",50.094162,50.216572,49.717514,49.839924,2293200,46.246685
"2017-01-10",50,50.706215,49.952919,50.131828,2943900,46.517551
"2017-01-11",50.131828,50.131828,49.011299,49.453861,3897800,45.888454
"2017-01-12",48.559322,49.048965,48.342751,48.804142,4443300,45.285583
"2017-01-13",48.964218,49.227871,48.097927,48.333332,3151100,44.848717
"2017-01-17",48.568737,49.661018,48.549908,49.096046,4517000,45.556442
"2017-01-18",49.293785,49.322033,47.542374,47.928436,6067300,44.473007
"2017-01-19",48.314503,48.945385,48.145008,48.483994,6067300,44.988518
"2017-01-20",48.606403,49.048965,48.549908,48.822975,3380000,45.303055
"2017-01-23",48.747646,49.265537,48.333332,49.05838,4333700,45.521492
"2017-01-24",49.001884,49.849342,48.964218,49.604519,2924300,46.028248
"2017-01-25",49.87759,50.075329,49.500942,49.538605,3328400,45.967094
"2017-01-26",49.623352,49.745762,48.794727,48.973633,2872900,45.442852
"2017-01-27",49.086628,49.105461,47.532955,47.806026,4718600,44.359425
"2017-01-30",47.777779,48.408665,47.429379,48.352165,3954600,44.866192
"2017-01-31",47.241055,48.493408,46.751411,48.474575,6752700,44.979774
"2017-02-01",47.787193,48.408665,47.52354,47.655369,5544100,44.219624
"2017-02-02",47.241055,48.29567,46.911488,47.740112,5309800,44.29826
"2017-02-03",47.410545,47.410545,46.16761,46.666668,8054800,43.302208
"2017-02-06",46.572506,47.062145,46.35593,46.478344,4253700,43.127457
"2017-02-07",46.53484,46.619587,45.367233,45.499058,7027300,42.218777
"2017-02-08",45.621468,46.365349,45.24482,46.224106,4646500,42.891552
"2017-02-09",46.224106,46.949154,46.195858,46.581921,3260900,43.223568
"2017-02-10",46.845573,47.740112,46.751411,47.382298,4531000,43.96624
"2017-02-13",47.580036,47.937855,47.325802,47.448212,4960900,44.027405
"2017-02-14",47.165726,48.013184,47.015064,47.900188,3871500,44.446796
"2017-02-15",47.627117,47.711864,47.146893,47.570621,6069600,44.140991
"2017-02-16",47.975517,48.248589,47.222221,47.429379,7449900,44.009933
"2017-02-17",48.276836,49.783428,47.401131,49.604519,9385300,46.028248
