"","FDX.Open","FDX.High","FDX.Low","FDX.Close","FDX.Volume","FDX.Adjusted"
"2001-08-09",40.650002,40.779999,39.900002,40,956400,36.082184
"2001-08-10",39.799999,40.200001,39.630001,39.970001,636900,36.05513
"2001-08-13",40,40.349998,39.650002,40.150002,557200,36.217506
"2001-08-14",40.25,40.560001,39.900002,40.200001,544000,36.2626
"2001-08-15",40.27,40.369999,39.799999,39.950001,715700,36.037094
"2001-08-16",40.049999,40.5,39.799999,40.419998,772800,36.461052
"2001-08-17",40,40.549999,39.939999,40.139999,820400,36.208485
"2001-08-20",39.889999,40.200001,39.849998,40.169998,368300,36.235538
"2001-08-21",40.169998,40.630001,40,40.060001,637900,36.136299
"2001-08-22",40.150002,40.490002,39.779999,40.330002,697900,36.379875
"2001-08-23",40.200001,40.630001,40.150002,40.5,428500,36.533218
"2001-08-24",40.27,41.549999,40,41.349998,767700,37.299953
"2001-08-27",41.349998,41.59,41.07,41.310001,502200,37.26387
"2001-08-28",41.32,42.459999,41.220001,42.349998,1296100,38.202023
"2001-08-29",42.549999,43.580002,42.5,42.990002,1547900,38.779339
"2001-08-30",42.650002,43.41,41.75,42.049999,990200,37.931408
"2001-08-31",42,42.630001,41.849998,42.099998,732500,37.97649
"2001-09-04",42,42.869999,41.450001,42.529999,1146300,38.364388
"2001-09-05",41.5,42.5,41.5,42.18,1063800,38.048668
"2001-09-06",41.75,41.900002,40.75,41.25,1227700,37.209763
"2001-09-07",40.5,41.099998,40,40.209999,988200,36.271626
"2001-09-10",39.709999,40.150002,39.549999,39.98,1202800,36.06414
"2001-09-17",33.5,38.380001,33.290001,38.299999,3823900,34.548691
"2001-09-18",38,38,34.599998,35.900002,3167100,32.383766
"2001-09-19",35.75,36,33.400002,34.830002,2794500,31.418587
"2001-09-20",34.25,35.700001,33.150002,34.950001,1838600,31.526808
"2001-09-21",33.900002,36.200001,33.5,34.450001,2294600,31.075788
"2001-09-24",35.5,36.400002,35.369999,35.73,1916700,32.230419
"2001-09-25",36.740002,37.209999,35.02,35.75,1686300,32.248455
"2001-09-26",35.900002,36.490002,34.799999,34.900002,1295300,31.481707
"2001-09-27",35,35.299999,33.75,34.75,1259400,31.346392
"2001-09-28",34.849998,36.75,34.650002,36.75,1319900,33.150509
"2001-10-01",36.700001,36.700001,35.25,35.639999,952300,32.149242
"2001-10-02",35.900002,36.599998,35.900002,36.5,1074400,32.924995
"2001-10-03",36.25,37.900002,36.220001,37.900002,805100,34.187878
"2001-10-04",37.900002,39.240002,37.299999,37.970001,916500,34.251019
"2001-10-05",38,38.919998,37.560001,38.700001,713500,34.909542
"2001-10-08",38.450001,39.349998,37.849998,38.130001,807200,34.395348
"2001-10-09",37.84,38,37.18,37.27,711700,33.619583
"2001-10-10",37.25,38.82,37.25,38.709999,628300,34.918552
"2001-10-11",38.709999,39.889999,38.709999,39.700001,741700,35.811573
"2001-10-12",39.5,39.5,36.5,38.09,1691700,34.359257
"2001-10-15",37.650002,38.34,37.299999,38.25,904400,34.503586
"2001-10-16",38.349998,39.25,37.990002,38.5,1050500,34.729107
"2001-10-17",39,39.34,38.400002,39.009998,1285100,35.189167
"2001-10-18",38.400002,38.830002,37.75,38.290001,658600,34.539665
"2001-10-19",38.290001,38.369999,37.5,38.139999,463700,34.404373
"2001-10-22",37.950001,38.599998,37.700001,38.41,496800,34.647938
"2001-10-23",38.41,39.5,38.400002,39.5,686100,35.631172
"2001-10-24",39.549999,39.560001,38.68,38.779999,641400,34.981693
"2001-10-25",38.150002,39.349998,38.009998,39.18,685800,35.34251
"2001-10-26",39.049999,39.599998,38.860001,39.48,487500,35.613125
"2001-10-29",40.25,42,40,40.860001,2409900,36.85796
"2001-10-30",40.549999,40.860001,39.650002,40.099998,1404600,36.172394
"2001-10-31",40.049999,41.529999,40.049999,41.080002,1152400,37.056416
"2001-11-01",41,42.169998,40.459999,42.110001,1367800,37.985527
"2001-11-02",41.799999,42.34,41.48,42.25,940600,38.111832
"2001-11-05",42.330002,43.400002,42.330002,43.400002,1144300,39.149185
"2001-11-06",43.25,44.450001,42.700001,44.349998,1222200,40.006142
"2001-11-07",44.200001,44.349998,43.759998,44.099998,2049100,39.780621
"2001-11-08",43.950001,44.919998,43.799999,44.669998,1273000,40.294781
"2001-11-09",44.279999,45.080002,44.119999,44.959999,924500,40.556389
"2001-11-12",44.5,45.009998,43.740002,44.900002,1402300,40.502254
"2001-11-13",45.400002,46.77,45.110001,46.709999,1931500,42.134995
"2001-11-14",47,47.5,46.439999,46.610001,1947500,42.044769
"2001-11-15",46.799999,47.16,46.32,46.599998,1145200,42.035763
"2001-11-16",46.599998,46.650002,44.950001,45.599998,1861800,41.133701
"2001-11-19",46,46.299999,45.470001,46.259998,1165500,41.729046
"2001-11-20",46.099998,46.099998,45.200001,45.369999,847400,40.92622
"2001-11-21",45.599998,45.599998,44.900002,45.380001,538300,40.935249
"2001-11-23",45.380001,46.400002,45.25,46.400002,414200,41.855339
"2001-11-26",46.150002,46.27,45.869999,45.950001,1168800,41.449421
"2001-11-27",45.700001,45.98,45.200001,45.27,1271700,40.836018
"2001-11-28",45.259998,45.27,44.349998,44.610001,1064200,40.240662
"2001-11-29",45.150002,45.470001,44.450001,45.25,1339500,40.817989
"2001-11-30",45.5,46.240002,45.5,45.860001,1411700,41.368237
"2001-12-03",45.860001,46.049999,45.130001,45.450001,904600,40.998394
"2001-12-04",46.5,48.450001,45.900002,48.299999,2994900,43.569244
"2001-12-05",48,49.75,48,49.450001,1969100,44.606621
"2001-12-06",49.259998,50.099998,48.869999,49.439999,2536100,44.597591
"2001-12-07",49.290001,49.290001,47.740002,48.32,1843100,43.587288
"2001-12-10",48.52,48.650002,47.599998,47.599998,799400,42.937813
"2001-12-11",47.599998,48.349998,47.049999,47.900002,835800,43.208416
"2001-12-12",48.099998,48.099998,46.75,47.130001,971000,42.513847
"2001-12-13",47.049999,47.150002,46.700001,46.830002,973700,42.243225
"2001-12-14",46.700001,48.740002,46.700001,48.049999,1367900,43.343739
"2001-12-17",48.799999,49.25,48.299999,48.959999,1402000,44.164608
"2001-12-18",49.5,50.950001,49.419998,50.799999,2345100,45.824398
"2001-12-19",50.299999,51.25,49.25,49.990002,4329500,45.093731
"2001-12-20",50.5,52.57,50.41,52.099998,3752600,46.997051
"2001-12-21",52.209999,52.5,51.619999,51.830002,2504600,46.753506
"2001-12-24",52,52.880001,51.75,51.880001,1178000,46.798592
"2001-12-26",52.25,53.450001,52.169998,53.200001,1214800,47.989326
"2001-12-27",53.450001,53.48,52.84,53.16,1651400,47.953236
"2001-12-28",52.950001,53.049999,52.189999,52.189999,1094900,47.078232
"2001-12-31",52.200001,52.490002,51.880001,51.880001,990100,46.798592
"2002-01-02",51.700001,52.200001,50.25,50.900002,2178000,45.914597
"2002-01-03",51.099998,52.330002,51.040001,52.279999,2056500,47.159428
"2002-01-04",52.349998,55.200001,52.299999,54.080002,2848900,48.783123
"2002-01-07",53.630001,55.75,53.630001,55.27,2864900,49.856571
"2002-01-08",54.860001,55,54.110001,54.990002,2223500,49.603992
"2002-01-09",54.900002,55.099998,53.619999,53.75,2287400,48.485439
"2002-01-10",54.400002,54.400002,52.900002,53,2404000,47.808914
"2002-01-11",51.549999,51.689999,49.900002,50.41,4696600,45.472584
"2002-01-14",50.639999,50.869999,49.619999,50.709999,1626300,45.743198
"2002-01-15",50.709999,51.470001,49.349998,49.990002,1819400,45.093731
"2002-01-16",50.200001,50.549999,48.700001,48.700001,2284800,43.930073
"2002-01-17",49.25,50.310001,48.75,50.200001,2459400,45.28315
"2002-01-18",50,50.939999,49.700001,50.82,1399300,45.842422
"2002-01-22",51.349998,51.459999,50.75,50.990002,1187500,45.995773
"2002-01-23",51.240002,52.299999,51.169998,52.25,1758100,47.132378
"2002-01-24",52.25,52.900002,52.23,52.5,1653500,47.35788
"2002-01-25",52.509998,53.25,52.25,53.139999,995000,47.935192
"2002-01-28",53.139999,54.09,53.139999,53.650002,1812400,48.395233
"2002-01-29",53.66,53.66,51.939999,52.48,1637100,47.339828
"2002-01-30",52.099998,53.389999,52.040001,53.16,1665800,47.953236
"2002-01-31",52.810001,53.650002,52.610001,53.549999,1433600,48.305027
"2002-02-01",53.549999,53.939999,52.810001,53.549999,1530000,48.305027
"2002-02-04",53.400002,53.970001,52.799999,53.130001,1377800,47.926178
"2002-02-05",53.130001,54.900002,53.07,54.5,2481900,49.16198
"2002-02-06",54.700001,54.700001,53.049999,53.259998,1559100,48.043442
"2002-02-07",52.450001,52.700001,51.650002,51.779999,2399000,46.708393
"2002-02-08",51.5,53.400002,51.349998,53.400002,1703900,48.169727
"2002-02-11",53.400002,55.169998,53.299999,55.130001,2101700,49.730263
"2002-02-12",55,56,54.630001,55.330002,1638700,49.910702
"2002-02-13",55.580002,56.849998,54.73,55,2537300,49.612999
"2002-02-14",55,55,54.450001,54.700001,842600,49.342407
"2002-02-15",54.25,55.060001,54.220001,54.959999,1005200,49.576935
"2002-02-19",54.150002,54.549999,53.82,54,1404100,48.710972
"2002-02-20",54.200001,55.349998,54.130001,55.220001,1479500,49.81147
"2002-02-21",55,55.360001,54.700001,54.700001,1486600,49.342407
"2002-02-22",54.599998,55.299999,54.25,55.139999,865500,49.7393
"2002-02-25",55.75,56.540001,55.299999,56.400002,1158000,50.875893
"2002-02-26",56.700001,57.450001,56.439999,57.189999,988900,51.588512
"2002-02-27",57.200001,58.119999,56.700001,58.119999,1486300,52.427422
"2002-02-28",58,58.91,57.860001,57.860001,1390200,52.19289
"2002-03-01",57.610001,58.450001,57.400002,58.450001,2031400,52.725109
"2002-03-04",58.650002,61.220001,58.650002,61.220001,2232800,55.223782
"2002-03-05",61.25,61.349998,60.259998,60.889999,2483000,54.926121
"2002-03-06",60.799999,61.099998,59.93,60,1732800,54.123299
"2002-03-07",60.150002,60.400002,59.509998,59.599998,1735100,53.76247
"2002-03-08",60.150002,60.580002,59.860001,60.299999,2540700,54.393909
"2002-03-11",60.299999,60.299999,58.900002,59.009998,1653500,53.230251
"2002-03-12",57.84,59.299999,57.799999,58.09,1950400,52.400349
"2002-03-13",58.080002,58.09,57.200001,57.779999,1441800,52.12072
"2002-03-14",58,58.25,57.68,57.950001,2287700,52.274067
"2002-03-15",57.950001,58,56.869999,57.450001,2256700,51.823036
"2002-03-18",58.150002,58.52,57.150002,57.700001,1205500,52.048565
"2002-03-19",58,58.490002,57.400002,57.73,1609200,52.07563
"2002-03-20",57.490002,57.599998,56.099998,56.799999,2374700,51.23671
"2002-03-21",56.599998,57.43,55.5,57,2011500,51.417126
"2002-03-22",56.450001,57.75,56.450001,57.560001,918300,51.922276
"2002-03-25",57.799999,57.799999,56.400002,56.540001,1231500,51.00219
"2002-03-26",56.299999,58.02,56.279999,57.5,1142000,51.868145
"2002-03-27",57.099998,58.110001,56.900002,58.060001,1087300,52.373302
"2002-03-28",57.700001,58.900002,57.549999,58.099998,1174800,52.409378
"2002-04-01",57.5,57.68,56.650002,57.419998,819700,51.795982
"2002-04-02",56.900002,57.5,55.869999,55.919998,1641400,50.442913
"2002-04-03",56.049999,56.240002,54.799999,55,1656200,49.612999
"2002-04-04",55,55.68,54.860001,55.380001,1780800,49.955807
"2002-04-05",55.5,55.700001,54.200001,54.400002,1599600,49.071785
"2002-04-08",53.200001,53.689999,52.529999,53.119999,1692300,47.917145
"2002-04-09",53.580002,53.740002,52.75,53.509998,1745200,48.268951
"2002-04-10",53.650002,54.709999,53.59,54.709999,1286700,49.351406
"2002-04-11",54.709999,54.810001,53.75,53.950001,1149300,48.665863
"2002-04-12",54.099998,55.139999,54.099998,55,938700,49.612999
"2002-04-15",54.799999,54.799999,53.200001,54.150002,1239100,48.846264
"2002-04-16",55,55.700001,54.720001,55.700001,1426200,50.244446
"2002-04-17",55.5,55.5,54.049999,54.419998,1080600,49.089809
"2002-04-18",54.169998,54.560001,52.82,53.360001,1450900,48.133656
"2002-04-19",54,54.32,53.5,54.099998,927500,48.801167
"2002-04-22",53.849998,54.099998,53.349998,53.84,1048900,48.566635
"2002-04-23",53.900002,54.400002,53.630001,53.919998,952300,48.63879
"2002-04-24",53.919998,54.16,52.950001,52.990002,1885300,47.799889
"2002-04-25",53,54.040001,52.779999,53.709999,1138200,48.449364
"2002-04-26",53.66,54.580002,53.619999,54.34,1224400,49.017658
"2002-04-29",54.349998,54.98,53.810001,53.810001,900300,48.53957
"2002-04-30",53.450001,53.799999,51.25,51.669998,3057900,46.609158
"2002-05-01",51.669998,51.669998,50,51.310001,2961600,46.284428
"2002-05-02",51.619999,52.299999,51.400002,51.639999,1712800,46.582111
"2002-05-03",51.639999,52.18,51.279999,51.490002,969800,46.446808
"2002-05-06",51.029999,51.779999,50.630001,50.639999,719700,45.680054
"2002-05-07",50.639999,50.950001,49.849998,49.91,1052000,45.021557
"2002-05-08",50.349998,52.830002,50.34,52.759998,1918100,47.592403
"2002-05-09",53,53.400002,52.25,52.299999,1448700,47.17746
"2002-05-10",52.349998,52.630001,51.43,51.580002,892500,46.527977
"2002-05-13",52.099998,53.380001,51.93,52.939999,824500,47.754772
"2002-05-14",53.110001,54.400002,53.02,53.700001,923900,48.440338
"2002-05-15",54,54.900002,54,54.419998,905500,49.089809
"2002-05-16",54.599998,54.689999,53.799999,54.48,598600,49.143948
"2002-05-17",55.099998,55.299999,53.549999,54.330002,1317300,49.008629
"2002-05-20",54.330002,55.080002,53.700001,54.130001,885600,48.828236
"2002-05-21",54.029999,54.439999,53.099998,53.200001,962000,47.989326
"2002-05-22",53.099998,53.470001,52.950001,53.41,734900,48.178738
"2002-05-23",53.299999,54.189999,53.200001,54,733000,48.710972
"2002-05-24",53.349998,53.84,52.959999,52.959999,889100,47.772812
"2002-05-28",52.5,52.900002,52,52.099998,1204500,46.997051
"2002-05-29",52.349998,53.470001,52.27,53.150002,683200,47.944214
"2002-05-30",52.950001,53.84,52.950001,53.790001,944800,48.521523
"2002-05-31",54,54.599998,53.68,53.950001,1216800,48.665863
"2002-06-03",54.040001,54.240002,53.299999,53.400002,928700,48.169727
"2002-06-04",53.299999,53.369999,52.07,52.650002,1190300,47.493179
"2002-06-05",52.75,53.25,52.439999,53.200001,867700,47.989326
"2002-06-06",53.700001,54.200001,53.16,53.970001,1444600,48.683887
"2002-06-07",53.299999,54.779999,53.299999,54.34,1127300,49.017658
"2002-06-10",54.41,55.98,54.349998,55.450001,1134400,50.018944
"2002-06-11",56.099998,56.900002,55.849998,56,2216900,50.515083
"2002-06-12",55.599998,56.240002,55.23,55.900002,1006800,50.424847
"2002-06-13",56.099998,57.09,56.02,56.740002,1148200,51.22842
"2002-06-14",56.740002,57.25,55.540001,56.07,1462700,50.623493
"2002-06-17",56.25,56.75,56.200001,56.619999,1648300,51.12006
"2002-06-18",56.25,56.389999,55.599998,55.959999,1190500,50.524174
"2002-06-19",55.860001,56.23,55.259998,55.400002,1450700,50.018589
"2002-06-20",55.099998,55.700001,55,55.290001,1332500,49.919254
"2002-06-21",55.049999,56.669998,55.049999,56.389999,2268700,50.912399
"2002-06-24",56.389999,57.029999,55.650002,56.02,1526000,50.57835
"2002-06-25",51.049999,52.5,47.419998,48,14649800,43.337383
"2002-06-26",48.009998,50.610001,47.25,50.25,4947200,45.368832
"2002-06-27",51.349998,52.119999,51.049999,51.580002,2547700,46.56963
"2002-06-28",51.830002,53.759998,51.639999,53.400002,2175000,48.212849
"2002-07-01",53.400002,53.740002,52.209999,52.400002,1313100,47.309982
"2002-07-02",52.200001,52.540001,51.650002,51.82,1938800,46.786316
"2002-07-03",52,53.07,52,52.810001,1448700,47.680153
"2002-07-05",53,53.200001,52.700001,53.150002,506400,47.987133
"2002-07-08",53,53.349998,52.630001,52.720001,1435500,47.598907
"2002-07-09",52.919998,53.919998,52.900002,53.09,1079700,47.932961
"2002-07-10",53.299999,53.599998,52.209999,52.25,2148100,47.174572
"2002-07-11",51.75,52.049999,50.25,50.439999,2564900,45.540359
"2002-07-12",50.450001,51.450001,49.490002,49.900002,1520500,45.052822
"2002-07-15",49.939999,50.849998,48.560001,50.779999,2093000,45.847355
"2002-07-16",50.099998,51.5,49.209999,51.150002,2293200,46.1814
"2002-07-17",51.700001,52.099998,49.91,50.669998,1821100,45.748016
"2002-07-18",50.619999,50.82,50.099998,50.509998,1661600,45.603569
"2002-07-19",50.25,50.5,48.779999,49.209999,3917600,44.429844
"2002-07-22",48.349998,50.5,45.560001,46,4937000,41.531662
"2002-07-23",46.150002,47.490002,45.259998,45.990002,3185800,41.522636
"2002-07-24",44.5,46.150002,43.709999,45.950001,4137400,41.486526
"2002-07-25",45.950001,47.400002,45,46.740002,2374600,42.199795
"2002-07-26",46.740002,47.049999,45.799999,47.029999,1050600,42.461624
"2002-07-29",47.700001,49.68,47.650002,49.619999,1777700,44.800045
"2002-07-30",48.75,49.860001,48.549999,49.07,2137300,44.303452
"2002-07-31",49.099998,50.950001,48.889999,50.950001,2305800,46.000851
"2002-08-01",49.950001,50,48.450001,48.700001,1723000,43.969398
"2002-08-02",48.689999,48.689999,45.84,46.720001,1946800,42.181732
"2002-08-05",45.900002,46.369999,44.830002,44.900002,1551300,40.538513
"2002-08-06",45.799999,48,45.75,47.02,1874800,42.452587
"2002-08-07",47.900002,47.959999,45.900002,47.27,1496800,42.678299
"2002-08-08",47.400002,48.73,46.75,48.290001,1809500,43.599224
"2002-08-09",48.040001,49.330002,47.5,48.849998,1105500,44.104824
"2002-08-12",48.049999,48.099998,47,47.540001,1231800,42.922077
"2002-08-13",47.099998,48.290001,46.799999,46.919998,1112000,42.362286
"2002-08-14",47,48.57,46.349998,48.389999,1210000,43.689507
"2002-08-15",48.59,49.279999,47.900002,48,1656800,43.337383
"2002-08-16",47.799999,49.599998,47.619999,48.950001,1402700,44.195103
"2002-08-19",48.650002,49.799999,48.470001,49.610001,876600,44.790997
"2002-08-20",49,49.48,48.400002,48.830002,1039900,44.086769
"2002-08-21",48.830002,49.279999,48.459999,49.150002,1427000,44.375683
"2002-08-22",49,50.200001,48.849998,49.98,1090300,45.125069
"2002-08-23",49.990002,50.240002,48.400002,48.619999,678700,43.897163
"2002-08-26",48.5,48.549999,47.110001,48.049999,1298800,43.382542
"2002-08-27",48.599998,49.5,47.900002,48.209999,968900,43.526985
"2002-08-28",47.959999,48.029999,47.049999,47.419998,933600,42.813736
"2002-08-29",46.75,47.529999,46.560001,47.119999,857100,42.542885
"2002-08-30",47.200001,47.869999,46.970001,47.349998,734300,42.750523
"2002-09-03",46.950001,47.200001,45.900002,46.029999,1619200,41.558754
"2002-09-04",46.279999,47.549999,46.07,47.5,1067800,42.885975
"2002-09-05",46.75,46.900002,45.57,45.830002,1614900,41.421787
"2002-09-06",46.25,46.849998,46.099998,46.509998,1451800,42.036373
"2002-09-09",46.43,46.5,44.900002,46.400002,2746300,41.936954
"2002-09-10",46.400002,46.75,45.790001,46,1267400,41.57542
"2002-09-11",46.5,46.75,45.919998,46,762300,41.57542
"2002-09-12",45.98,46,45.029999,45.150002,1213900,40.80719
"2002-09-13",44.950001,44.950001,44.07,44.5,2512500,40.219715
"2002-09-16",44.650002,44.650002,43.450001,43.970001,1261200,39.7407
"2002-09-17",44.900002,45.349998,44.029999,44.400002,1757000,40.129322
"2002-09-18",44.099998,44.450001,42.75,42.799999,2278500,38.683231
"2002-09-19",45,48.599998,44.950001,47.759998,6335400,43.166149
"2002-09-20",48.200001,48.889999,47.150002,47.75,2646900,43.157097
"2002-09-23",47.75,49.25,47.310001,48.799999,1808600,44.106106
"2002-09-24",48.049999,48.75,47.5,47.599998,1744800,43.021534
"2002-09-25",48.599998,49.650002,47.990002,49.400002,1435800,44.648407
"2002-09-26",49.650002,52.099998,49.599998,51.950001,2591900,46.953125
"2002-09-27",51.869999,52.299999,50.27,50.450001,2290800,45.597412
"2002-09-30",50.450001,50.450001,48.009998,50.07,3432100,45.253967
"2002-10-01",50.900002,52.5,50.169998,52.43,2226100,47.386951
"2002-10-02",51.990002,52.549999,50.5,51.150002,2508200,46.230061
"2002-10-03",51.400002,52.450001,50.900002,52.02,2288600,47.016384
"2002-10-04",51.970001,51.98,49.959999,51.060001,2764800,46.148731
"2002-10-07",51.07,51.07,48.25,49.049999,2935400,44.332058
"2002-10-08",49.75,49.990002,48.459999,49.060001,2434100,44.341099
"2002-10-09",48.950001,49.07,47.029999,47.77,2798200,43.175175
"2002-10-10",47.720001,50.439999,47.41,49.919998,1749100,45.118378
"2002-10-11",49.919998,52,49.919998,51.459999,1911300,46.510254
"2002-10-14",51.209999,52,50.849998,51.380001,1048200,46.437954
"2002-10-15",52.299999,54.150002,52.099998,53.720001,2365700,48.552876
"2002-10-16",52.639999,53.09,51.73,52.450001,2182700,47.405045
"2002-10-17",52.450001,53.869999,51.75,53.75,2081000,48.579983
"2002-10-18",53.369999,53.599998,51.900002,53.34,2142100,48.209423
"2002-10-21",53.09,53.5,52.419998,53.5,1411300,48.354042
"2002-10-22",53.02,53.349998,51.959999,53.25,1851200,48.128075
"2002-10-23",53,53.349998,51.650002,53.349998,1509200,48.218468
"2002-10-24",53.349998,53.75,52.5,52.779999,1026800,47.703297
"2002-10-25",53.200001,54.25,52.310001,54.049999,1567500,48.851131
"2002-10-28",54.900002,54.990002,53.459999,53.73,1378900,48.56192
"2002-10-29",53.59,54.099998,51.75,52.599998,3198900,47.540585
"2002-10-30",53,54.349998,52.73,53.779999,1981000,48.607098
"2002-10-31",53.599998,54.029999,52.619999,53.189999,1483300,48.07386
"2002-11-01",52.990002,54.009998,52.599998,53.82,1170500,48.643257
"2002-11-04",53.950001,54.25,53.189999,53.259998,1467800,48.137119
"2002-11-05",53.400002,54.380001,53.099998,54.23,1443500,49.013828
"2002-11-06",54.150002,54.950001,53.880001,54.599998,1324400,49.348221
"2002-11-07",54.610001,54.77,53.75,53.970001,1972600,48.778816
"2002-11-08",53.970001,54.75,53.869999,54.599998,1114300,49.348221
"2002-11-11",54.450001,54.91,53.650002,54.07,1564200,48.869205
"2002-11-12",53.400002,54.5,53.369999,53.599998,1694800,48.44442
"2002-11-13",53.549999,54.860001,52.900002,54.700001,2550500,49.438625
"2002-11-14",55,56.240002,55,56.119999,2526700,50.722027
"2002-11-15",54.75,55.34,52.75,53.450001,4210400,48.308838
"2002-11-18",53.57,54,53.080002,53.23,1054400,48.109997
"2002-11-19",52.400002,52.75,52,52.369999,1326800,47.332722
"2002-11-20",52.119999,52.990002,51.599998,52.799999,1181600,47.721352
"2002-11-21",53,53.48,52.779999,53.16,1274900,48.046741
"2002-11-22",53.040001,53.700001,52.369999,52.740002,1027600,47.667152
"2002-11-25",53,53.009998,51.75,52.310001,988600,47.2785
"2002-11-26",51.75,51.959999,50.599998,50.77,1307400,45.886631
"2002-11-27",50.880001,53.200001,50.799999,52.59,1356600,47.531559
"2002-11-29",52.799999,53.099998,52.400002,52.57,445400,47.513493
"2002-12-02",53.400002,54.52,52.400002,52.880001,1873300,47.793678
"2002-12-03",52.91,52.950001,52.099998,52.529999,980500,47.477348
"2002-12-04",52.299999,53.849998,52.029999,53.27,1085900,48.14616
"2002-12-05",53.52,53.52,52.529999,52.889999,883100,47.802715
"2002-12-06",51.799999,53.639999,51.759998,53.639999,789800,48.480572
"2002-12-09",53.389999,53.400002,52.560001,52.75,795000,47.676178
"2002-12-10",53.049999,53.400002,52.400002,53.380001,535700,48.291351
"2002-12-11",52.549999,52.650002,51.740002,51.959999,1208600,47.006714
"2002-12-12",51.900002,52.150002,51.299999,52.040001,935500,47.079098
"2002-12-13",51.849998,52.900002,51.639999,52.099998,1275100,47.133369
"2002-12-16",52.5,53.5,52.25,53.48,1307000,48.381828
"2002-12-17",53.349998,53.900002,53.130001,53.599998,1192500,48.490383
"2002-12-18",52.849998,53.450001,52.490002,52.91,1953200,47.866161
"2002-12-19",52.91,54.599998,52.84,53.950001,1974000,48.807026
"2002-12-20",53.299999,54.599998,53.299999,54.349998,2592500,49.168877
"2002-12-23",54.349998,54.950001,54.18,54.330002,1386000,49.150784
"2002-12-24",54.450001,54.639999,53.959999,54.099998,455300,48.942711
"2002-12-26",54.25,54.700001,54,54.279999,652700,49.105564
"2002-12-27",54.299999,54.450001,53.799999,53.950001,722500,48.807026
"2002-12-30",54,54.369999,53.400002,54.169998,1121200,49.006031
"2002-12-31",54.049999,54.5,53.330002,54.220001,936900,49.051277
"2003-01-02",54.360001,55.560001,54.23,55.560001,1051200,50.263519
"2003-01-03",55.299999,55.619999,55.029999,55.5,877800,50.209259
"2003-01-06",56.5,58.599998,56.349998,58.18,2995500,52.633759
"2003-01-07",58,58.299999,57.84,57.950001,2603200,52.42569
"2003-01-08",57.950001,57.990002,57.400002,57.549999,1520700,52.063831
"2003-01-09",57.759998,58.099998,57.380001,57.66,1413100,52.163338
"2003-01-10",57.66,57.66,56.84,57.349998,1855600,51.882889
"2003-01-13",57.599998,57.849998,57.099998,57.57,1477200,52.081921
"2003-01-14",57.049999,57.599998,56.849998,57.259998,1144000,51.801464
"2003-01-15",57.650002,57.650002,56.459999,56.630001,1407600,51.231533
"2003-01-16",56.43,56.779999,55.759998,56.110001,1869900,50.761112
"2003-01-17",55.599998,55.84,55.150002,55.549999,1120600,50.254486
"2003-01-21",55.799999,56.240002,54.349998,54.48,1260400,49.286484
"2003-01-22",54.049999,54.630001,52.549999,52.549999,1947300,47.54047
"2003-01-23",52.799999,52.98,51.5,52.52,2306500,47.513329
"2003-01-24",52.099998,52.529999,50.630001,50.799999,1664500,45.95731
"2003-01-27",51.349998,52.490002,51.25,51.650002,2427400,46.726273
"2003-01-28",51.900002,52.959999,51.59,52.650002,2414400,47.630939
"2003-01-29",52.200001,52.950001,51.400002,52.299999,1658400,47.314301
"2003-01-30",52.400002,52.68,51.880001,51.889999,1191700,46.943386
"2003-01-31",51.889999,53,51.540001,52.599998,1099600,47.585693
"2003-02-03",52.59,53.330002,52.549999,52.970001,1244500,47.920441
"2003-02-04",52.98,52.98,51.509998,52.029999,1183500,47.070049
"2003-02-05",51.939999,53.200001,51.529999,52.349998,1088800,47.35955
"2003-02-06",52.099998,52.98,52.099998,52.68,1048300,47.658096
"2003-02-07",53.099998,53.150002,51.830002,52.119999,1029600,47.151474
"2003-02-10",51.799999,52.110001,51.02,51.93,1032200,46.97958
"2003-02-11",52.060001,52.349998,51.34,51.540001,834100,46.62674
"2003-02-12",51.549999,51.810001,50.5,50.869999,1057900,46.020607
"2003-02-13",50.849998,50.950001,49.900002,50.450001,1218300,45.640678
"2003-02-14",50.400002,51.700001,50.400002,51.700001,1291500,46.771503
"2003-02-18",51.900002,52.549999,51.900002,52.16,997100,47.187653
"2003-02-19",52.200001,52.200001,51.529999,51.700001,802500,46.771503
"2003-02-20",51.700001,51.700001,50.84,50.950001,1052900,46.09301
"2003-02-21",51,51.599998,50.450001,51.299999,1362400,46.409641
"2003-02-24",50.950001,50.959999,49.200001,49.439999,1393800,44.726944
"2003-02-25",49.25,49.98,47.700001,49.849998,2210900,45.097858
"2003-02-26",49.849998,50.900002,49.740002,50.200001,1841900,45.41449
"2003-02-27",50.209999,51.099998,49.970001,50.34,1271600,45.541142
"2003-02-28",50.299999,51.73,50.279999,51.400002,1683000,46.500103
"2003-03-03",52.48,52.919998,52.32,52.349998,2154000,47.35955
"2003-03-04",52.349998,52.360001,51.709999,51.759998,1384700,46.825771
"2003-03-05",51.759998,51.77,50.84,51.439999,1471200,46.536285
"2003-03-06",51.389999,51.5,50.75,51.029999,1506600,46.210293
"2003-03-07",50.5,51,50.459999,50.84,1906900,46.038227
"2003-03-10",50.5,50.75,49.560001,49.610001,1148100,44.924416
"2003-03-11",49.73,50.32,49.549999,49.669998,1116400,44.978733
"2003-03-12",49.580002,49.900002,48.18,49,2116000,44.372028
