"","DHR.Open","DHR.High","DHR.Low","DHR.Close","DHR.Volume","DHR.Adjusted"
"2006-08-11",24.03336,24.071266,23.786961,24.025778,2232500,15.614766
"2006-08-14",24.772554,24.772554,24.078848,24.13571,5207600,15.686213
"2006-08-15",24.507202,24.689159,24.44276,24.510994,4227900,15.930113
"2006-08-16",24.639879,24.927977,24.567854,24.855951,2916300,16.15431
"2006-08-17",24.727066,25.094769,24.681578,24.99621,4781900,16.245466
"2006-08-18",24.988628,24.992418,24.696739,24.799089,2716600,16.117357
"2006-08-21",24.715694,24.719484,24.480667,24.575436,3335400,15.972003
"2006-08-22",24.601971,25.015163,24.552691,24.954512,5591700,16.21837
"2006-08-23",24.863533,24.958302,24.753601,24.939348,8838000,16.208517
"2006-08-24",24.943138,25.170584,24.802881,24.840788,4727800,16.144457
"2006-08-25",24.780136,24.943138,24.677786,24.7953,2203500,16.114895
"2006-08-28",24.715694,25.10614,24.715694,25.026535,3792100,16.265171
"2006-08-29",25.045488,25.50038,25.030327,25.50038,5564000,16.573139
"2006-08-30",25.477634,25.670963,25.310841,25.326004,4881800,16.459805
"2006-08-31",25.360121,25.420773,25.087187,25.128885,2568300,16.331692
"2006-09-01",25.132677,25.416983,25.128885,25.246399,2042800,16.408068
"2006-09-05",25.250189,25.409401,24.780136,25.329796,4930100,16.462267
"2006-09-06",25.329796,25.329796,24.840788,24.859743,3759600,16.156776
"2006-09-07",24.692949,24.79151,24.423805,24.560272,3714800,15.962141
"2006-09-08",24.605762,24.761183,24.533737,24.655043,1372800,16.023731
"2006-09-11",24.95072,24.981047,24.412434,24.469296,2521900,15.903014
"2006-09-12",24.503412,24.689159,24.484457,24.609552,2620300,15.994174
"2006-09-13",24.564064,25.034117,24.541319,24.962093,2946600,16.223299
"2006-09-14",24.965883,25.136467,24.783928,25.056862,1941500,16.284891
"2006-09-15",25.265352,25.367702,25.181955,25.284306,3609300,16.432705
"2006-09-18",25.371494,25.371494,25.072023,25.269144,3368100,16.422855
"2006-09-19",25.170584,25.409401,25.04928,25.386656,3650400,16.499229
"2006-09-20",25.443518,25.822594,25.401819,25.667171,3929800,16.681532
"2006-09-21",25.667171,25.727823,25.367702,25.405611,3380300,16.511541
"2006-09-22",25.379076,25.435936,24.973465,25.363913,2471200,16.484446
"2006-09-25",25.561031,25.769522,25.390448,25.686127,4220800,16.693857
"2006-09-26",25.769522,25.777103,25.405611,25.625473,5220600,16.65443
"2006-09-27",25.868082,25.921152,25.701288,25.852919,3903100,16.80723
"2006-09-28",25.852919,26.057619,25.852919,25.951479,3033700,16.871307
"2006-09-29",25.951479,26.175133,25.815012,26.031084,2941600,16.923058
"2006-10-02",26.031084,26.031084,25.477634,25.515543,3972300,16.5879
"2006-10-03",25.519333,25.731615,25.348749,25.55345,3277900,16.612541
"2006-10-04",25.511751,25.773314,25.435936,25.727823,4141100,16.72591
"2006-10-05",25.65959,26.118271,25.60652,26.068991,2179700,16.947699
"2006-10-06",25.936316,26.087946,25.724033,25.978014,3086700,16.888554
"2006-10-09",25.773314,26.008339,25.701288,25.985596,2190300,16.89349
"2006-10-10",26.053829,26.201668,25.815012,26.129644,2286800,16.987129
"2006-10-11",26.034874,26.065201,25.712662,25.879454,2521100,16.824474
"2006-10-12",26.065201,26.451857,26.057619,26.425322,3395100,17.179354
"2006-10-13",26.341927,26.603487,26.068991,26.535254,3118100,17.250822
"2006-10-16",26.448067,27.12282,26.391205,27.11903,3050300,17.630342
"2006-10-17",26.96361,27.06596,26.664139,26.974981,4265300,17.53669
"2006-10-18",27.11903,27.354055,26.497347,26.721001,4544700,17.371576
"2006-10-19",26.580744,26.683094,26.065201,26.576952,3962500,17.277935
"2006-10-20",26.580744,26.656557,26.288855,26.637604,4528900,17.317364
"2006-10-23",26.630022,26.762699,26.497347,26.698256,3158400,17.356789
"2006-10-24",26.698256,26.910538,26.46702,26.868839,3077200,17.467686
"2006-10-25",26.925701,27.009098,26.52009,26.721001,5456900,17.371576
"2006-10-26",26.800606,26.937073,26.535254,26.921911,2341200,17.502192
"2006-10-27",26.838514,26.838514,26.489765,26.641396,2608900,17.319828
"2006-10-30",26.755117,27.103867,26.539045,26.971189,3278200,17.534224
"2006-10-31",27.11903,27.346474,27.107656,27.206217,2829200,17.687016
"2006-11-01",27.365429,27.365429,26.690674,26.690674,3202000,17.351864
"2006-11-02",26.686884,26.686884,26.402578,26.557999,3057700,17.26561
"2006-11-03",26.774071,26.811979,26.459438,26.656557,1858200,17.329679
"2006-11-06",26.853678,27.001516,26.679302,26.895376,1985600,17.484943
"2006-11-07",26.899166,27.194845,26.781652,26.861259,2431400,17.462761
"2006-11-08",26.823351,27.513268,26.667931,27.399546,3447300,17.812704
"2006-11-09",27.482941,27.687643,27.331312,27.346474,3544600,17.7782
"2006-11-10",27.308567,27.357847,27.035633,27.232752,3204100,17.704273
"2006-11-13",27.236544,27.623199,27.22138,27.501896,2323800,17.879244
"2006-11-14",27.513268,27.67627,27.300985,27.668688,1954200,17.987679
"2006-11-15",27.604246,28.051554,27.596664,27.8279,3378700,18.091185
"2006-11-16",27.949203,28.089462,27.638363,27.687643,2457800,17.999998
"2006-11-17",27.623199,27.812737,27.486732,27.797573,1574000,18.07147
"2006-11-20",27.657316,27.77862,27.445034,27.615618,2507400,17.953173
"2006-11-21",27.755877,28.476118,27.67248,28.423048,4656800,18.478096
"2006-11-22",28.426838,28.53677,28.142532,28.324488,1849500,18.414019
"2006-11-24",28.115997,28.525398,28.115997,28.241093,756300,18.359806
"2006-11-27",28.241093,28.244883,27.429871,27.445034,3046600,17.842276
"2006-11-28",27.293404,27.649734,27.285822,27.543594,2506100,17.906361
"2006-11-29",27.661106,27.896133,27.539803,27.869598,2440900,18.118296
"2006-11-30",27.858227,28.08567,27.717968,27.717968,2309800,18.019718
"2006-12-01",27.72176,27.873388,27.164518,27.365429,3529100,17.790525
"2006-12-04",27.103867,27.740713,27.054586,27.611828,6767700,17.950716
"2006-12-05",27.562548,27.691433,27.422289,27.482941,4093900,17.866924
"2006-12-06",27.32373,27.61941,27.300985,27.486732,2193200,17.869389
"2006-12-07",27.460197,27.786201,27.338894,27.350266,2077600,17.780672
"2006-12-08",27.354055,27.581501,27.255497,27.342684,2378600,17.77574
"2006-12-11",27.289614,27.395754,27.137983,27.304777,2620500,17.751101
"2006-12-12",27.304777,27.611828,27.304777,27.513268,3474500,17.886639
"2006-12-13",27.748295,27.797573,27.414707,27.509478,3622500,17.884176
"2006-12-14",27.509478,27.994694,27.471569,27.858227,3417200,18.110905
"2006-12-15",27.899923,28.203184,27.72176,27.858227,4050900,18.110905
"2006-12-18",27.899923,28.066717,27.733131,27.77483,1892200,18.056683
"2006-12-19",27.471569,27.846853,27.433662,27.846853,4378000,18.103506
"2006-12-20",27.888552,27.975739,27.793783,27.911297,2931300,18.145403
"2006-12-21",27.93025,27.987112,27.577711,27.608036,1738700,17.948248
"2006-12-22",27.611828,27.645945,27.338894,27.445034,1555600,17.842276
"2006-12-26",27.391964,27.653526,27.391964,27.585293,1194400,17.933466
"2006-12-27",27.626989,27.839272,27.596664,27.8279,1742100,18.096157
"2006-12-28",27.744503,27.918879,27.687643,27.740713,2433200,18.039459
"2006-12-29",27.695223,27.763456,27.422289,27.460197,1752600,17.857044
"2007-01-03",27.460197,27.554966,26.793026,27.160728,5680400,17.662306
"2007-01-04",27.160728,27.32373,26.906748,27.236544,4208900,17.711601
"2007-01-05",27.198635,27.198635,26.713419,26.933283,3859300,17.514393
"2007-01-08",26.876421,27.27066,26.857468,27.17589,4220200,17.672163
"2007-01-09",27.251705,27.793783,27.202427,27.532221,4521500,17.903881
"2007-01-10",27.445034,27.771038,27.202427,27.72555,3729000,18.029598
"2007-01-11",27.759666,28.040182,27.744503,27.93404,2343000,18.165178
"2007-01-12",27.714178,27.998484,27.589083,27.865807,2784100,18.120804
"2007-01-16",27.767248,28.097044,27.744503,28.066717,2523700,18.251459
"2007-01-17",27.975739,28.453373,27.975739,28.252464,2273100,18.372248
"2007-01-18",27.956785,28.476118,27.956785,28.385139,2531600,18.458521
"2007-01-19",28.476118,28.790751,28.328279,28.726307,4073800,18.68038
"2007-01-22",28.650494,28.730099,28.210766,28.282789,3298800,18.39196
"2007-01-23",28.37756,28.798332,28.169067,28.574678,3294000,18.581776
"2007-01-24",28.392721,28.453373,28.206974,28.392721,4380900,18.463451
"2007-01-25",28.48749,28.771797,28.021229,28.051554,4265900,18.241592
"2007-01-26",27.941622,28.066717,27.217588,27.498104,6464400,17.881689
"2007-01-29",27.403336,27.498104,27.191053,27.300985,4445500,17.753515
"2007-01-30",27.395754,27.471569,27.039423,27.429871,4532300,17.83732
"2007-01-31",27.463987,28.146322,27.448824,28.074299,3839600,18.25639
"2007-02-01",28.222137,28.37756,27.964367,28.108416,4901900,18.278576
"2007-02-02",28.203184,28.225929,27.937832,28.089462,2237800,18.266247
"2007-02-05",28.051554,28.203184,27.744503,28.025019,2307100,18.224335
"2007-02-06",28.134951,28.138741,27.968157,28.025019,1579300,18.224335
"2007-02-07",28.062927,28.206974,27.964367,28.03639,1318400,18.231737
"2007-02-08",28.043972,28.051554,27.77483,27.843063,1893500,18.106016
"2007-02-09",27.846853,27.975739,27.520849,27.585293,1727000,17.938391
"2007-02-12",27.680061,27.789993,27.536013,27.634571,1239300,17.970436
"2007-02-13",27.649734,27.680061,27.395754,27.581501,2656900,17.935926
"2007-02-14",27.581501,27.918879,27.539803,27.884762,2708100,18.133127
"2007-02-15",27.998484,28.089462,27.808947,28.070507,1954700,18.253925
"2007-02-16",27.918879,28.013647,27.797573,27.88097,2165500,18.130669
"2007-02-20",27.937832,28.43063,27.899923,28.396513,3845900,18.465912
"2007-02-21",28.396513,28.396513,28.199394,28.218348,2860300,18.350056
"2007-02-22",28.146322,28.297953,27.945414,28.104624,2076100,18.276102
"2007-02-23",28.108416,28.241093,27.987112,28.078089,1410000,18.25885
"2007-02-26",28.115997,28.214556,27.869598,27.92646,2209000,18.160252
"2007-02-27",27.82411,27.8279,26.550417,26.804398,6027300,17.430586
"2007-02-28",26.808187,27.331312,26.755117,27.17589,6259700,17.672163
"2007-03-01",26.91433,27.259287,26.611069,27.031843,5843100,17.578489
"2007-03-02",26.91433,27.058378,26.444277,26.489765,4250600,17.225986
"2007-03-05",26.288855,27.103867,26.197878,26.736164,7628500,17.386215
"2007-03-06",26.91433,27.263079,26.724791,27.247915,5442400,17.719002
"2007-03-07",27.1721,27.198635,26.633814,26.683094,7456000,17.351706
"2007-03-08",26.838514,27.050797,26.698256,26.751328,3794700,17.396078
"2007-03-09",26.990145,27.06975,26.728582,26.838514,3071100,17.452768
"2007-03-12",26.690674,27.130402,26.675512,27.058378,2407100,17.595743
"2007-03-13",26.997726,27.009098,26.421532,26.497347,5549500,17.230913
"2007-03-14",26.535254,26.808187,26.31539,26.717211,3518500,17.373888
"2007-03-15",26.690674,26.959818,26.557999,26.884003,2760400,17.482351
"2007-03-16",26.948446,27.12282,26.842304,26.910538,3397200,17.499601
"2007-03-19",27.141773,27.335102,26.971189,27.134193,2759000,17.645046
"2007-03-20",27.084913,27.22517,26.993935,27.06596,2865300,17.600676
"2007-03-21",27.043215,27.592873,26.865049,27.562548,5060700,17.923601
"2007-03-22",27.589083,27.630781,27.304777,27.403336,3066100,17.820066
"2007-03-23",27.403336,27.505686,27.22138,27.395754,2023300,17.815136
"2007-03-26",27.293404,27.312357,26.933283,27.210007,2483400,17.694351
"2007-03-27",27.009098,27.244123,26.724791,27.164518,5620500,17.664764
"2007-03-28",27.084913,27.084913,26.652767,26.739954,3546500,17.39353
"2007-03-29",26.91433,26.952236,26.667931,26.762699,3706900,17.408321
"2007-03-30",26.762699,27.145565,26.660349,27.084913,4183300,17.617918
"2007-04-02",26.815769,27.17589,26.815769,27.092495,4793500,17.622856
"2007-04-03",27.255497,27.300985,26.895376,27.103867,4957500,17.630245
"2007-04-04",27.103867,27.156937,26.857468,26.880213,3376100,17.484766
"2007-04-05",26.861259,27.11903,26.861259,27.01668,2184200,17.573534
"2007-04-09",27.024261,27.024261,26.880213,26.906748,2503400,17.502026
"2007-04-10",26.819561,26.971189,26.675512,26.736164,3572100,17.391069
"2007-04-11",26.736164,26.990145,26.611069,26.804398,4124200,17.435452
"2007-04-12",26.747536,26.830933,26.599697,26.739954,3986800,17.39353
"2007-04-13",26.834723,27.005306,26.539045,26.918119,3193000,17.509422
"2007-04-16",27.06975,27.429871,27.009098,27.403336,3237000,17.825041
"2007-04-17",27.767248,27.767248,27.384382,27.482941,3938000,17.876814
"2007-04-18",27.445034,27.475361,27.183472,27.27824,4854400,17.743675
"2007-04-19",27.107656,27.467779,26.819561,27.012888,4831700,17.571064
"2007-04-20",27.293404,27.304777,26.793026,27.02047,5854700,17.575996
"2007-04-23",27.096285,27.282032,26.948446,27.050797,3174000,17.595728
"2007-04-24",27.342684,27.342684,26.849886,26.868839,4039000,17.477365
"2007-04-25",26.91433,26.971189,26.62244,26.846096,4625700,17.462576
"2007-04-26",26.800606,26.940865,26.584534,26.584534,4703000,17.292431
"2007-04-27",26.527672,26.986353,26.387415,26.929493,5225000,17.516821
"2007-04-30",26.933283,27.06596,26.774071,26.986353,7017800,17.553804
"2007-05-01",26.702047,27.581501,26.702047,27.126612,5703800,17.645041
"2007-05-02",27.27824,27.767248,27.156937,27.608036,6030700,17.958189
"2007-05-03",27.763456,28.059135,27.638363,27.915087,5984500,18.157919
"2007-05-04",28.021229,28.290371,27.97953,28.093252,5149600,18.273809
"2007-05-07",28.081881,28.138741,27.668688,27.699015,3870400,18.01737
"2007-05-08",27.695223,27.695223,27.407127,27.547384,5584300,17.918739
"2007-05-09",27.452616,27.570129,27.357847,27.501896,4344500,17.889153
"2007-05-10",27.467779,27.471569,26.982563,27.06596,7480500,17.605587
"2007-05-11",27.088703,27.16831,26.880213,26.956028,7558100,17.534084
"2007-05-14",27.103867,27.179682,26.880213,26.948446,5430300,17.52915
"2007-05-15",27.12282,27.282032,26.793026,26.796816,6850800,17.430521
"2007-05-16",27.27445,27.27445,26.857468,27.103867,6954800,17.630245
"2007-05-17",27.179682,27.293404,26.921911,27.100077,4335200,17.627781
"2007-05-18",27.100077,27.141773,26.857468,26.978771,7601100,17.548872
"2007-05-21",27.028051,27.153147,26.542835,27.047005,12723000,17.593258
"2007-05-22",27.232752,27.429871,27.137983,27.145565,6637200,17.657364
"2007-05-23",27.217588,27.38059,26.990145,27.001516,4585800,17.563667
"2007-05-24",27.028051,27.153147,26.557999,26.592115,5442900,17.297365
"2007-05-25",26.865049,27.532221,26.724791,27.452616,6300500,17.857094
"2007-05-29",27.592873,28.119787,27.528431,27.668688,6699900,17.997644
"2007-05-30",27.854435,27.915087,27.505686,27.892344,4036100,18.143124
"2007-05-31",27.846853,28.263836,27.83169,27.862017,3979600,18.123402
"2007-06-01",27.862017,27.949203,27.680061,27.846853,6329800,18.113535
"2007-06-04",28.169067,28.169067,27.740713,27.907505,2394500,18.152985
"2007-06-05",28.229719,28.229719,27.763456,27.869598,3878100,18.128328
"2007-06-06",27.67248,27.748295,27.198635,27.407127,5312100,17.827505
"2007-06-07",27.259287,27.543594,27.153147,27.153147,6076100,17.662304
"2007-06-08",27.103867,27.27824,26.872631,27.27445,4756000,17.741207
"2007-06-11",27.335102,27.513268,27.134193,27.414707,4349000,17.832439
"2007-06-12",27.414707,27.581501,27.236544,27.266869,3611100,17.736269
"2007-06-13",27.27824,27.67627,27.236544,27.67627,2836900,18.002577
"2007-06-14",27.630781,27.956785,27.592873,27.865807,2584100,18.125862
"2007-06-15",28.013647,28.233511,27.952995,28.131161,3518300,18.298468
"2007-06-18",28.146322,28.411676,28.002274,28.294163,3581800,18.404499
"2007-06-19",28.316906,28.63533,28.188021,28.48749,4701900,18.530252
"2007-06-20",28.53298,28.726307,28.188021,28.225929,3868300,18.360111
"2007-06-21",28.222137,28.548143,28.093252,28.48749,4110200,18.530252
"2007-06-22",28.43063,28.529188,28.051554,28.093252,3456300,18.273809
"2007-06-25",28.093252,28.297953,27.903715,28.100834,4765800,18.278742
"2007-06-26",28.195602,28.354815,27.964367,28.055346,3931600,18.249155
"2007-06-27",27.755877,28.218348,27.691433,28.218348,3744600,18.362619
"2007-06-28",28.222137,28.711145,28.089462,28.43063,4578200,18.500765
"2007-06-29",28.525398,28.843821,28.460955,28.620167,5290200,18.6241
"2007-07-02",28.874147,29.08643,28.775587,29.021986,3676300,18.885574
"2007-07-03",29.1395,29.34799,29.08643,29.226686,2697000,19.018787
"2007-07-05",29.332829,29.336618,29.003033,29.067476,2648800,18.915178
"2007-07-06",29.158453,29.39727,28.995451,29.34041,2321400,19.092787
"2007-07-09",29.302502,29.704321,29.249432,29.575436,3803400,19.245729
"2007-07-10",29.492039,29.492039,29.116755,29.116755,3662500,18.947245
"2007-07-11",29.097801,29.18878,28.923428,29.097801,3869900,18.934914
"2007-07-12",28.783169,29.613344,28.783169,29.613344,3236000,19.270393
"2007-07-13",29.613344,29.662622,29.461714,29.624716,1745800,19.27779
"2007-07-16",29.541319,30.00379,29.385899,29.829416,3776200,19.410999
"2007-07-17",29.757393,30.470053,29.757393,30.416983,7495000,19.79335
"2007-07-18",30.185747,30.466263,30.056862,30.231236,7732500,19.672476
"2007-07-19",29.833206,30.227446,29.548901,29.799089,8756300,19.391264
"2007-07-20",29.579227,29.768764,29.29492,29.560272,8646800,19.235853
"2007-07-23",29.39727,30.030327,29.234268,29.351782,6259900,19.100182
"2007-07-24",29.518574,29.518574,29.071266,29.166035,5670100,18.979319
"2007-07-25",29.211523,29.541319,28.968916,29.332829,4677100,19.087856
"2007-07-26",28.961334,29.332829,28.172857,28.559515,7676000,18.584631
"2007-07-27",28.369978,28.654284,27.911297,27.922668,5922800,18.170214
"2007-07-30",28.658073,29.226686,28.324488,29.056103,8534900,18.907774
"2007-07-31",28.866566,29.18878,28.309326,28.309326,6977500,18.421829
"2007-08-01",28.354815,28.771797,28.112206,28.733889,7621100,18.698105
"2007-08-02",28.855194,29.321455,28.855194,29.272177,4842800,19.048386
"2007-08-03",29.567854,29.567854,28.620167,28.73768,5645500,18.700573
"2007-08-06",28.953753,29.810463,28.862774,29.810463,5043000,19.398666
"2007-08-07",29.560272,30.420773,29.3442,30.181955,6499700,19.640404
"2007-08-08",29.886278,31.41395,29.886278,30.996967,8891900,20.170767
"2007-08-09",30.735405,31.20546,30.322214,30.845337,8469200,20.07209
"2007-08-10",30.55345,30.678545,29.628506,30.212282,8864900,19.660145
"2007-08-13",30.022745,30.337378,29.3442,29.617134,6681200,19.272856
"2007-08-14",29.545111,29.746019,28.942381,28.946171,5322400,18.836246
"2007-08-15",28.847612,29.097801,28.127369,28.252464,5068600,18.384821
"2007-08-16",28.229719,28.529188,27.634571,28.38135,6963500,18.468695
"2007-08-17",28.351023,29.1395,27.98332,29.014404,7112000,18.880646
"2007-08-20",29.226686,29.420015,28.680819,28.980288,3937200,18.858446
"2007-08-21",28.847612,28.942381,28.453373,28.623957,3032300,18.626564
"2007-08-22",29.052313,29.416224,28.828657,29.279757,3636400,19.05332
"2007-08-23",29.302502,29.385899,28.53677,28.862774,2941300,18.781973
"2007-08-24",28.809704,29.105383,28.623957,29.025778,3663600,18.888041
"2007-08-27",29.003033,29.109173,28.714935,28.877937,2462500,18.791836
"2007-08-28",28.695982,28.768005,27.941622,27.968157,4057700,18.199814
