"","SLB.Open","SLB.High","SLB.Low","SLB.Close","SLB.Volume","SLB.Adjusted"
"2011-06-29",84.82,86.400002,84,85.209999,9570300,68.510361
"2011-06-30",85.5,86.790001,85.5,86.400002,8670400,69.46714
"2011-07-01",85.889999,87.739998,85.25,87.599998,7299600,70.431946
"2011-07-05",87.370003,88.730003,87.150002,88.349998,6140700,71.034973
"2011-07-06",88.5,89.269997,87.849998,89.110001,6884100,71.646019
"2011-07-07",89.989998,90.889999,89.300003,90.400002,8340400,72.683182
"2011-07-08",88.379997,90.290001,88.220001,89.959999,6410600,72.329437
"2011-07-11",88.139999,88.900002,87.459999,88.07,6201900,70.809845
"2011-07-12",87.389999,87.970001,86.68,86.839996,8460000,69.820915
"2011-07-13",86.739998,88.650002,86.540001,87,7116900,69.949516
"2011-07-14",87.230003,87.629997,85.760002,85.919998,6905000,69.0812
"2011-07-15",86.639999,88.199997,86.470001,87.989998,8109800,70.745514
"2011-07-18",88.040001,88.040001,86.699997,87.209999,7884600,70.118385
"2011-07-19",88.139999,88.989998,87.660004,88.699997,6959500,71.316414
"2011-07-20",89.550003,89.550003,88.110001,88.410004,6259200,71.083214
"2011-07-21",88.980003,91.019997,88.970001,90.959999,11176300,73.133469
"2011-07-22",93.169998,94.440002,92.25,93.809998,15458500,75.424896
"2011-07-25",92.75,95.529999,92.709999,94.699997,10266700,76.140488
"2011-07-26",94.540001,94.959999,93.660004,93.93,8456400,75.521385
"2011-07-27",93.120003,93.790001,91.349998,91.68,8745000,73.712334
"2011-07-28",91.519997,92.730003,91.360001,91.400002,6977200,73.487236
"2011-07-29",90.040001,91.540001,89.800003,90.370003,9173600,72.659103
"2011-08-01",91.860001,92.220001,89.190002,90.209999,8591900,72.530441
"2011-08-02",89.209999,90.900002,87.529999,87.620003,10362700,70.448044
"2011-08-03",87.5,87.660004,84.32,87.190002,11528200,70.102295
"2011-08-04",85.279999,85.540001,80.610001,80.790001,19612600,64.956589
"2011-08-05",82.5,82.849998,77.239998,80.879997,18744400,65.028946
"2011-08-08",77.269997,79.339996,73.110001,73.669998,20292300,59.231976
"2011-08-09",75.559998,77.779999,72.82,77.629997,22079400,62.41589
"2011-08-10",77.599998,78,73.480003,73.809998,18124000,59.34454
"2011-08-11",74.910004,78.800003,72.800003,77.529999,17316300,62.335491
"2011-08-12",78.809998,79.080002,77.010002,77.989998,8806700,62.705338
"2011-08-15",78.910004,80.639999,78.879997,80.07,9052400,64.377701
"2011-08-16",79.089996,80.260002,77.690002,78.629997,9372400,63.21991
"2011-08-17",80.190002,81.330002,78.900002,79.519997,9077100,63.935467
"2011-08-18",76.5,77.269997,73.459999,74.410004,14628500,59.82695
"2011-08-19",73,75.660004,72.360001,73.120003,13280700,58.789768
"2011-08-22",75.379997,75.489998,72.260002,72.489998,8761400,58.283253
"2011-08-23",72.959999,76.169998,72.129997,76.129997,8675000,61.209873
"2011-08-24",75.800003,76.400002,74.349998,76.230003,8635200,61.290287
"2011-08-25",76.699997,77.230003,72.769997,73.110001,11468400,58.781742
"2011-08-26",73.050003,75.410004,72.099998,74.839996,12202500,60.17268
"2011-08-29",76.410004,77.370003,75.540001,77.25,7015200,62.110352
"2011-08-30",76.790001,78.019997,75.690002,77.330002,10297600,62.376534
"2011-08-31",77.910004,79.290001,77.440002,78.120003,11718800,63.013798
"2011-09-01",78.190002,79.540001,76.419998,76.5,11194400,61.707058
"2011-09-02",74.510002,75.349998,73.370003,74.419998,8994800,60.029263
"2011-09-06",71.949997,74.5,71.349998,74.32,10659700,59.948608
"2011-09-07",75.650002,76.889999,75.400002,76.790001,7942100,61.940971
"2011-09-08",75.349998,76.739998,75.129997,75.470001,10678300,60.876232
"2011-09-09",73.870003,74.120003,71.330002,71.800003,13356900,57.915924
"2011-09-12",70.790001,72.410004,69.940002,72.379997,11095200,58.383736
"2011-09-13",72.209999,72.790001,70.620003,72.129997,8844600,58.182079
"2011-09-14",72.699997,73.889999,70.339996,72.93,10924600,58.8274
"2011-09-15",74.309998,74.589996,72.839996,74.220001,8775500,59.867947
"2011-09-16",74.949997,75.25,72.160004,72.839996,11825500,58.75478
"2011-09-19",70.400002,71.290001,69.25,70.760002,12894800,57.077015
"2011-09-20",71.360001,71.449997,69.279999,69.290001,13277500,55.891254
"2011-09-21",69.379997,69.449997,65.120003,65.150002,18360900,52.551823
"2011-09-22",62.540001,63.200001,59.880001,61.220001,24607300,49.381771
"2011-09-23",60.549999,62.220001,60.23,61.200001,16739000,49.365646
"2011-09-26",61.77,63.389999,58.77,63.27,19665100,51.035378
"2011-09-27",64.849998,66.18,62.77,63.419998,16527500,51.156364
"2011-09-28",63.59,63.950001,60.099998,60.330002,12653300,48.663883
"2011-09-29",62.189999,62.68,60.029999,61.330002,12355700,49.470512
"2011-09-30",60,61.25,59.380001,59.73,14907900,48.179901
"2011-10-03",58.900002,59.950001,57.720001,57.720001,15979500,46.558578
"2011-10-04",56.119999,59.32,54.790001,59.110001,20200000,47.679794
"2011-10-05",59.27,62.099998,58.25,61.580002,15234300,49.672165
"2011-10-06",62.509998,64.25,61.02,63.889999,14736600,51.535477
"2011-10-07",63.950001,64.080002,61.919998,62.639999,12001000,50.527191
"2011-10-10",64.610001,66.080002,64.610001,65.790001,10357300,53.068066
"2011-10-11",65.459999,68.040001,65.25,66.82,14478800,53.898903
"2011-10-12",67.360001,68.620003,66.82,67.309998,12050200,54.29414
"2011-10-13",67,67.580002,65.739998,67.199997,10978500,54.205402
"2011-10-14",68.639999,70.989998,68.529999,70.940002,11507200,57.222187
"2011-10-17",69.739998,69.93,67.169998,67.519997,12283400,54.46352
"2011-10-18",67.540001,70.400002,66.599998,69.910004,10030100,56.391388
"2011-10-19",69.830002,70.93,67.730003,67.900002,10644500,54.770042
"2011-10-20",68,68.809998,66.5,67.989998,13141800,54.842644
"2011-10-21",68.639999,69.279999,66.519997,67.379997,21586000,54.350605
"2011-10-24",67.779999,69.949997,67.400002,69.879997,11199000,56.36718
"2011-10-25",70.32,70.519997,67.779999,68.029999,11877600,54.874908
"2011-10-26",69.339996,70.339996,67.309998,69.839996,11804900,56.3349
"2011-10-27",72.760002,76.559998,72.760002,75.769997,18198200,61.118206
"2011-10-28",74.949997,76.93,74.639999,75.959999,10836500,61.271481
"2011-10-31",74.989998,75.489998,73.110001,73.470001,10499400,59.262962
"2011-11-01",69.809998,72.43,69,71.129997,15945300,57.375458
"2011-11-02",72.889999,72.980003,71.400002,72.739998,8187400,58.674137
"2011-11-03",73.809998,76.199997,73.129997,75.93,11993400,61.24728
"2011-11-04",74.75,76.730003,73.919998,74.970001,10631700,60.472912
"2011-11-07",75.019997,76.470001,73.970001,75.330002,6755300,60.763309
"2011-11-08",75.940002,77.050003,74.720001,76.830002,8863600,61.973232
"2011-11-09",74.400002,74.690002,72.860001,73.089996,12582300,58.956451
"2011-11-10",74.339996,74.879997,72.82,74.050003,7601100,59.73082
"2011-11-11",75.220001,77.150002,74.370003,76.540001,8356900,61.739319
"2011-11-14",75.510002,76.629997,75,75.620003,5961600,60.997231
"2011-11-15",75.300003,76.629997,74.510002,75.970001,7884700,61.279545
"2011-11-16",75.349998,76.870003,74.690002,74.769997,13264800,60.311592
"2011-11-17",74.68,74.970001,70.889999,71.709999,12043200,57.843304
"2011-11-18",72.760002,72.760002,70.160004,71.32,9627200,57.528717
"2011-11-21",69.940002,70.650002,68.650002,70.18,8495000,56.609165
"2011-11-22",69.790001,70.489998,68.599998,68.949997,7931700,55.617012
"2011-11-23",67.949997,68.360001,66.18,66.5,9720700,53.640774
"2011-11-25",66.110001,67.809998,66.059998,66.370003,3545200,53.535908
"2011-11-28",68.489998,69.870003,68.440002,69.220001,8294100,55.834801
"2011-11-29",69.839996,71.330002,69.07,70.43,7446700,57.016762
"2011-11-30",73.18,75.5,73.040001,75.330002,12319400,60.983562
"2011-12-01",75.160004,76.050003,74.25,74.870003,7541900,60.611153
"2011-12-02",75.900002,76.720001,74.839996,75.010002,7055000,60.724506
"2011-12-05",76.290001,77.389999,75.93,77.150002,9641900,62.456932
"2011-12-06",76.860001,77.650002,75.93,76.650002,7791800,62.052158
"2011-12-07",75.790001,76.099998,74.339996,75.089996,9843700,60.789253
"2011-12-08",74.239998,75.349998,71.650002,71.949997,12315900,58.247261
"2011-12-09",72.139999,74.559998,72.040001,74.150002,10490400,60.028278
"2011-12-12",72.849998,72.989998,70.580002,71.919998,9502600,58.222977
"2011-12-13",72.580002,73.760002,70.010002,70.410004,9908400,57.000557
"2011-12-14",69.18,69.510002,66.82,67,13809700,54.239983
"2011-12-15",68.080002,68.480003,66.18,66.330002,8450500,53.697582
"2011-12-16",67.129997,67.949997,65.809998,66.910004,11767900,54.167122
"2011-12-19",67.419998,67.419998,64.949997,65.07,8046700,52.677547
"2011-12-20",66.699997,68.580002,66.690002,68.169998,8083800,55.187164
"2011-12-21",68.389999,68.620003,66.360001,67.709999,7831300,54.814766
"2011-12-22",68.400002,68.400002,66.720001,67.93,8720600,54.992859
"2011-12-23",68.25,69.139999,68.010002,69.139999,4506700,55.972416
"2011-12-27",69.059998,69.559998,68.599998,68.599998,4343600,55.535259
"2011-12-28",68.589996,69,66.790001,67.040001,6324000,54.272362
"2011-12-29",67.07,67.739998,67,67.410004,4690200,54.571911
"2011-12-30",67.239998,68.540001,67.139999,68.309998,5536100,55.300495
"2012-01-03",70.400002,70.889999,69.599998,70.089996,7668200,56.741489
"2012-01-04",70.129997,70.440002,69.230003,69.559998,6568800,56.312416
"2012-01-05",68.980003,69.07,67.139999,68.07,10803500,55.106197
"2012-01-06",68.5,68.730003,67.360001,67.779999,8985900,54.871422
"2012-01-09",68.269997,68.959999,67.879997,68.82,5622500,55.713375
"2012-01-10",70.459999,71.059998,70.25,70.75,8984900,57.275806
"2012-01-11",70.589996,70.599998,69.410004,70.160004,7503800,56.798161
"2012-01-12",70.580002,71.489998,68.190002,69.699997,8774900,56.425777
"2012-01-13",69.010002,69.150002,67.720001,67.989998,9711900,55.041451
"2012-01-17",69.370003,69.739998,67.400002,67.639999,11758700,54.75811
"2012-01-18",67.139999,70.660004,67.120003,70.629997,13097000,57.178665
"2012-01-19",71.220001,73,71.220001,72.860001,12785200,58.983959
"2012-01-20",73.800003,75.75,72.599998,73.800003,18100200,59.744949
"2012-01-23",74.220001,74.800003,73.089996,74.160004,9017500,60.036369
"2012-01-24",73.169998,74.589996,72.870003,74.589996,7401800,60.384476
"2012-01-25",74.139999,76.519997,73.099998,76.190002,10427200,61.679787
"2012-01-26",77.040001,77.75,75.800003,75.980003,7839900,61.509762
"2012-01-27",75.849998,77.489998,75.849998,76.660004,7239400,62.060268
"2012-01-30",75.470001,76.279999,74.449997,76.269997,6589600,61.744522
"2012-01-31",76.949997,76.949997,74.949997,75.169998,8976500,60.854008
"2012-02-01",76.349998,77.150002,75.110001,76.120003,7260900,61.623096
"2012-02-02",76.25,77.449997,75.970001,77.309998,7418700,62.586472
"2012-02-03",78.309998,78.699997,77.709999,78.660004,7382700,63.679367
"2012-02-06",78.199997,79.739998,77.75,79.639999,5360600,64.472717
"2012-02-07",79.339996,79.690002,78,79.5,7552900,64.359406
"2012-02-08",79.82,79.870003,77.970001,78.410004,6645200,63.476971
"2012-02-09",78.809998,78.940002,77.730003,78.639999,7370000,63.663155
"2012-02-10",77.690002,78.040001,76.620003,77.169998,7208800,62.473114
"2012-02-13",78.089996,78.410004,77.120003,78.029999,4708100,63.16935
"2012-02-14",77.709999,77.980003,76.949997,77.800003,4414500,62.98315
"2012-02-15",78.160004,78.169998,76.739998,77.360001,6178100,62.626938
"2012-02-16",77.120003,78.290001,76.5,78.059998,10820000,63.193619
"2012-02-17",78.580002,78.669998,77.580002,77.739998,8603800,63.157066
"2012-02-21",78.93,79.769997,78.260002,78.580002,8227200,63.839516
"2012-02-22",78.550003,80.779999,78.550003,80,8156000,64.993141
"2012-02-23",80.400002,80.400002,78.559998,79.589996,7399100,64.660027
"2012-02-24",80.099998,80.5,79.599998,79.849998,5083900,64.871262
"2012-02-27",79.220001,79.669998,78.050003,79.110001,5594400,64.270088
"2012-02-28",79.099998,79.540001,78.220001,78.779999,6347500,64.001991
"2012-02-29",78.809998,79.419998,77.400002,77.610001,8363200,63.051472
"2012-03-01",78.139999,78.889999,77.400002,78.370003,6116700,63.668888
"2012-03-02",78,78.32,76.730003,77.190002,6636700,62.710266
"2012-03-05",76.809998,76.879997,75.029999,75.690002,6201100,61.491627
"2012-03-06",73.860001,74.080002,72.730003,73.790001,10354000,59.948036
"2012-03-07",74.389999,74.93,73.910004,74.699997,6386200,60.687313
"2012-03-08",75.209999,76.339996,75.019997,75.82,6017200,61.597229
"2012-03-09",75.989998,76.760002,75.510002,75.839996,6691300,61.613472
"2012-03-12",75.650002,75.760002,73.75,74.019997,8034900,60.134888
"2012-03-13",74.400002,74.900002,73.519997,74.769997,9371700,60.744186
"2012-03-14",74.660004,74.800003,73.529999,74.019997,8145300,60.134888
"2012-03-15",74.169998,75.059998,73.260002,74.919998,6748600,60.866058
"2012-03-16",75.32,77.040001,75.07,76.760002,11839000,62.360909
"2012-03-19",76.75,77.43,76.599998,77.099998,5659200,62.637135
"2012-03-20",76.239998,76.239998,75.239998,75.709999,6569000,61.507858
"2012-03-21",75.169998,75.169998,73.669998,74.010002,14069500,60.126762
"2012-03-22",73.019997,73.110001,71.120003,71.980003,15866700,58.47757
"2012-03-23",72.330002,73.510002,71.559998,73.18,11529300,59.452446
"2012-03-26",73.610001,73.839996,71.970001,72.400002,10051000,58.818768
"2012-03-27",72.330002,72.360001,69.93,69.959999,16967700,56.836483
"2012-03-28",69.610001,70.699997,68.599998,69.779999,10484000,56.690254
"2012-03-29",69.330002,70.459999,68.330002,69.139999,11229700,56.170307
"2012-03-30",69.879997,70.419998,68.800003,69.93,10874100,56.812115
"2012-04-02",69.599998,71.089996,69.099998,69.839996,8855600,56.738998
"2012-04-03",70.5,70.650002,68.989998,69.730003,10094100,56.649632
"2012-04-04",68.809998,69.589996,68.239998,68.690002,6752000,55.804726
"2012-04-05",68.540001,69.400002,68.279999,68.419998,7967700,55.585358
"2012-04-09",67.489998,68.650002,67.25,67.589996,6451000,54.911068
"2012-04-10",67.360001,68.059998,66.449997,67.260002,11013900,54.642982
"2012-04-11",68.739998,68.900002,68,68.120003,8967400,55.341652
"2012-04-12",68.459999,70.419998,68.129997,70.339996,9136900,57.145203
"2012-04-13",69.910004,70.199997,68.32,68.379997,7561800,55.552872
"2012-04-16",68.75,69.080002,67.360001,67.440002,6851200,54.789223
"2012-04-17",68.629997,69.660004,68.5,69.349998,8246200,56.340919
"2012-04-18",69.370003,70.809998,69.269997,69.93,7650000,56.812115
"2012-04-19",70.120003,71.25,69.370003,69.800003,9066800,56.706509
"2012-04-20",72.730003,74.519997,71.610001,71.699997,19478500,58.250088
"2012-04-23",70.769997,72.25,69.889999,71.190002,10055600,57.83577
"2012-04-24",71.5,73.5,71.190002,72.709999,9015000,59.070629
"2012-04-25",73.650002,74.919998,73.150002,74.459999,10808300,60.492348
"2012-04-26",73.860001,74.720001,73.269997,74.25,7059500,60.321754
"2012-04-27",74.540001,74.730003,73.5,73.949997,6885200,60.078022
"2012-04-30",73.339996,74.279999,73.339996,74.139999,5017700,60.232395
"2012-05-01",74.160004,76.190002,73.790001,75.129997,6779600,61.036671
"2012-05-02",74.459999,74.68,73.830002,74.169998,6132000,60.256737
"2012-05-03",74.199997,74.290001,72.18,72.610001,6813200,58.989399
"2012-05-04",71.889999,71.889999,69.449997,69.959999,9632700,56.836483
"2012-05-07",69.809998,71.099998,69.349998,70.599998,5581500,57.35643
"2012-05-08",69.919998,70.599998,68.370003,70.389999,8520500,57.185825
"2012-05-09",69.239998,70.589996,68.739998,69.639999,7291000,56.576515
"2012-05-10",70.5,71.18,69.199997,69.440002,5869600,56.414028
"2012-05-11",68.839996,70.150002,68.660004,68.800003,5170200,55.894093
"2012-05-14",67.82,67.82,66.849998,67.25,6861000,54.634853
"2012-05-15",67.379997,67.620003,65.279999,65.519997,7730600,53.229366
"2012-05-16",65.760002,67,64.199997,64.809998,10064600,52.652546
"2012-05-17",64.540001,65.650002,64.150002,64.75,9274100,52.603806
"2012-05-18",64.910004,65.800003,63.880001,64.059998,9286600,52.043243
"2012-05-21",64.82,66.860001,64.209999,66.760002,7711700,54.236763
"2012-05-22",67.07,67.769997,65.839996,66.400002,8172300,53.944279
"2012-05-23",65.629997,67.260002,64.889999,67.18,6913000,54.577972
"2012-05-24",67.580002,67.650002,65.110001,65.849998,8848300,53.497471
"2012-05-25",65.519997,66.330002,65.110001,65.410004,6177400,53.140015
"2012-05-29",66.059998,68.129997,66.019997,67.239998,7034700,54.62672
"2012-05-30",66.07,66.080002,63.799999,64.18,9792000,52.354866
"2012-05-31",63.810001,64.010002,61.23,63.25,15048100,51.596214
"2012-06-01",61.630001,62.700001,60.869999,62.07,12230900,50.633629
"2012-06-04",62.099998,62.290001,60.75,62.209999,12004800,50.747826
"2012-06-05",61.919998,63.279999,61.540001,62.240002,7092300,50.772308
"2012-06-06",63.189999,64.75,62.93,64.589996,12185700,52.689308
"2012-06-07",65.769997,66.5,64.099998,64.43,8169500,52.558792
"2012-06-08",63.950001,64.699997,62.84,64.540001,6758700,52.648533
"2012-06-11",65.5,65.730003,63.919998,64.07,7745000,52.265125
"2012-06-12",64.459999,65.139999,63.790001,64.93,6297500,52.966682
"2012-06-13",64.470001,65.559998,63.490002,63.950001,6784100,52.167225
"2012-06-14",64.129997,65.589996,63.84,65.379997,5945700,53.333755
"2012-06-15",66.139999,66.769997,65.510002,66.459999,9563600,54.21476
"2012-06-18",65.489998,66.699997,65.389999,66.540001,6647700,54.280022
"2012-06-19",67.110001,67.690002,66.599998,67.150002,5267600,54.777641
"2012-06-20",66.830002,67.230003,65,65.540001,9314900,53.464275
"2012-06-21",65.199997,65.470001,62.43,62.560001,9460300,51.033348
"2012-06-22",62.830002,63.07,61.200001,61.560001,12120300,50.217587
"2012-06-25",60.75,60.93,59.68,60.060001,10411200,48.993973
"2012-06-26",60.169998,60.450001,59.119999,59.669998,10251000,48.675823
"2012-06-27",60.099998,61.799999,60.009998,61.470001,9085900,50.144176
"2012-06-28",61.48,62.880001,61.209999,62.720001,8757600,51.163868
"2012-06-29",64.419998,65.480003,64.019997,64.910004,10193500,52.950367
"2012-07-02",64.860001,66.010002,64.480003,64.940002,6915800,52.974827
"2012-07-03",65.82,67.379997,65.580002,67.339996,5385200,54.932613
"2012-07-05",67.050003,67.139999,65.849998,66.099998,5128200,53.921085
"2012-07-06",65.089996,66.099998,64.57,65.169998,6731700,53.162449
"2012-07-09",64.830002,66.290001,64.489998,65.82,5597700,53.692692
"2012-07-10",66.050003,66.360001,64.5,64.970001,7977900,52.999298
"2012-07-11",65.18,66.150002,64.900002,65.660004,6956500,53.56216
"2012-07-12",64.82,65.739998,64.190002,65.389999,5837300,53.341923
"2012-07-13",65.440002,66.93,65.419998,66.720001,5068200,54.426872
"2012-07-16",66.269997,66.790001,65.540001,66.300003,5673800,54.08424
"2012-07-17",66.949997,67.949997,66.080002,67.790001,8774800,55.299709
"2012-07-18",67.440002,69.18,67.260002,68.760002,7001700,56.090992
"2012-07-19",68.870003,69.389999,68.269997,68.639999,8950800,55.993092
"2012-07-20",69.919998,70.440002,68.800003,69.330002,12357600,56.555984
"2012-07-23",68.370003,69.790001,67.519997,69.550003,8057500,56.735443
"2012-07-24",69.5,69.650002,67.040001,67.940002,8154800,55.422077
"2012-07-25",68.220001,68.860001,67.459999,68.25,6464300,55.67495
"2012-07-26",70.010002,71.669998,69.339996,71.309998,10055900,58.171158
"2012-07-27",71.769997,73.470001,71.18,72.959999,9535300,59.517151
"2012-07-30",72.82,72.860001,72.089996,72.540001,6438100,59.174522
"2012-07-31",72.160004,72.760002,71.010002,71.260002,6820100,58.130386
