"","IR.Open","IR.High","IR.Low","IR.Close","IR.Volume","IR.Adjusted"
"2011-05-11",41.397762,41.58147,39.960064,40.22364,3495400,34.790569
"2011-05-12",40.119808,40.630989,39.472843,40.567093,2480500,35.087631
"2011-05-13",40.511181,40.686901,39.600639,40.031948,2931000,34.624771
"2011-05-16",39.832268,40.343449,39.608627,39.720448,2519100,34.35535
"2011-05-17",39.424919,39.496803,38.474442,38.698082,4441000,33.471069
"2011-05-18",38.785942,39.472843,38.218849,39.305111,3963400,33.996109
"2011-05-19",39.408947,40.19968,39.408947,39.984024,3434400,34.583321
"2011-05-20",39.904152,40.095848,39.225239,39.281151,2879400,33.975391
"2011-05-23",38.642174,38.73003,38.146965,38.466454,2242300,33.270733
"2011-05-24",38.650158,38.889778,38.258785,38.570286,2609000,33.360554
"2011-05-25",38.298721,39.321087,38.226837,39.113419,2851100,33.830311
"2011-05-26",38.977634,39.273163,38.578274,39.185303,1751200,33.892479
"2011-05-27",39.400959,39.608627,39.113419,39.560703,1524600,34.217186
"2011-05-31",39.928116,39.97604,39.281151,39.856232,2326700,34.472786
"2011-06-01",39.592651,39.71246,37.891373,37.915337,3809000,32.794056
"2011-06-02",38.059105,38.578274,37.771564,38.123005,2612400,32.973679
"2011-06-03",37.515976,37.835464,37.284344,37.428116,2249200,32.372643
"2011-06-06",37.30032,37.78754,36.725239,36.892971,2824300,31.909786
"2011-06-07",37.260384,37.27636,36.58147,36.605431,3100800,31.661085
"2011-06-08",36.613419,36.613419,35.734825,35.798721,4389100,30.963339
"2011-06-09",35.910542,36.046326,35.718849,35.886581,4312300,31.03933
"2011-06-10",35.742813,35.838657,35.039936,35.215656,4750700,30.459021
"2011-06-13",35.247604,35.375401,34.145367,34.193291,5595800,29.574751
"2011-06-14",34.520767,35.271564,34.392971,35.095848,4365200,30.355404
"2011-06-15",34.608627,34.928116,34.193291,34.345047,3631000,29.787363
"2011-06-16",34.416931,35.039936,34.193291,34.848244,4670000,30.223782
"2011-06-17",35.255592,35.415337,34.680511,34.864216,4134100,30.237633
"2011-06-20",34.784344,34.968052,34.496803,34.928116,3742600,30.293056
"2011-06-21",35.08786,35.774761,35.02396,35.686901,2946800,30.951143
"2011-06-22",35.471245,35.966454,35.383385,35.447285,4131600,30.743322
"2011-06-23",34.904152,35.662941,34.512779,35.575081,7318300,30.854168
"2011-06-24",35.543133,35.686901,34.392971,34.448883,6482200,29.877417
"2011-06-27",34.512779,35.191692,34.273163,34.768372,4013400,30.15451
"2011-06-28",34.856232,34.97604,34.688499,34.82428,4160100,30.203005
"2011-06-29",35.063896,35.271564,34.784344,35.079872,4578600,30.424675
"2011-06-30",35.22364,36.477634,35.159744,36.26997,7630600,31.456842
"2011-07-01",36.31789,37.715656,36.174122,37.58786,4602200,32.599846
"2011-07-05",37.47604,37.539936,36.49361,36.613419,4814300,31.754713
"2011-07-06",36.533546,36.916931,36.40575,36.765175,3636400,31.886333
"2011-07-07",37.236423,37.444088,36.972843,37.356232,3356400,32.398956
"2011-07-08",36.773163,37.084663,36.437698,36.757187,4162100,31.879404
"2011-07-11",36.126198,36.485622,35.734825,35.974442,3260500,31.200535
"2011-07-12",35.814697,36.365814,35.607029,36.110222,4742300,31.318298
"2011-07-13",36.421726,37.148563,36.325878,36.669331,6176300,31.803209
"2011-07-14",36.709267,37.196487,36.022366,36.126198,5202100,31.332153
"2011-07-15",36.333866,36.549522,35.638977,35.742813,4205800,30.999645
"2011-07-18",35.503197,35.646965,34.624599,34.77636,5255500,30.161434
"2011-07-19",34.944088,35.662941,34.928116,35.543133,3712100,30.82645
"2011-07-20",35.782749,36.20607,35.630989,35.758785,3867100,31.013496
"2011-07-21",33.386581,33.746006,32.396168,32.771564,20228600,28.422686
"2011-07-22",32.380192,33.075081,32.084663,32.252396,8596400,27.972412
"2011-07-25",31.956869,32.020767,31.693291,31.757189,9909800,27.542921
"2011-07-26",31.733227,31.924921,31.246006,31.629393,7484000,27.432076
"2011-07-27",31.214058,31.253994,30.023962,30.047924,10286300,26.060478
"2011-07-28",30.223642,30.399361,29.808308,29.85623,8697600,25.89422
"2011-07-29",29.464857,30.079872,29.369009,29.88818,9008700,25.92193
"2011-08-01",30.247604,30.279552,29.337061,29.76837,5220000,25.818027
"2011-08-02",29.424921,29.680511,28.130991,28.130991,7245600,24.397924
"2011-08-03",28.234825,28.274761,27.172523,27.819489,10511700,24.127758
"2011-08-04",27.340256,27.452076,26.054314,26.182108,12660900,22.707666
"2011-08-05",26.669329,26.781151,24.928116,25.447285,16374200,22.070358
"2011-08-08",24.760384,25.279552,23.45048,23.570288,15402600,20.442442
"2011-08-09",23.753994,24.145367,22.396166,24.025558,22494900,20.837296
"2011-08-10",23.410543,23.490416,22.436102,22.531948,17207700,19.541893
"2011-08-11",22.747604,23.626198,22.404154,23.242811,17889500,20.15843
"2011-08-12",23.666134,24.568689,23.410543,24.273163,10026300,21.052044
"2011-08-15",24.504793,25.167732,24.424921,25.079872,7373400,21.751701
"2011-08-16",24.864218,25.471247,24.544729,24.680511,7390600,21.405338
"2011-08-17",24.848244,24.904154,23.833866,23.977636,6057500,20.795734
"2011-08-18",23.178913,23.178913,22.004793,22.204473,8750700,19.257877
"2011-08-19",21.964857,22.795527,21.861023,22.012779,7583700,19.091618
"2011-08-22",22.619808,22.627796,21.701279,21.861023,6742700,18.960007
"2011-08-23",21.940895,23.250799,21.653355,23.250799,7900900,20.165352
"2011-08-24",23.226837,24.089457,23.051119,24.041534,7661600,20.851158
"2011-08-25",24.177317,24.345047,23.258785,23.722044,9179500,20.57406
"2011-08-26",23.522364,25.359425,23.434505,25.207668,10399400,21.862543
"2011-08-29",25.623003,26.118212,25.519169,26.00639,5925700,22.555262
"2011-08-30",25.894569,26.525558,25.607029,26.29393,5370000,22.804651
"2011-08-31",26.485622,27.188498,26.453674,26.765175,6364400,23.213358
"2011-09-01",26.717253,26.837061,25.854633,25.982428,5468200,22.534477
"2011-09-02",25.239616,26.054314,25.103834,25.862619,6831200,22.430574
"2011-09-06",25.303514,26.29393,25.103834,26.23802,7308800,22.756161
"2011-09-07",26.669329,27.619808,26.589457,27.523962,7205800,23.871456
"2011-09-08",27.26837,27.723642,26.533546,26.637381,7092700,23.102526
"2011-09-09",26.15016,26.389776,25.383387,25.774761,7875800,22.435106
"2011-09-12",25.25559,26.166134,25.023962,26.102236,5700300,22.720146
"2011-09-13",26.134186,26.988817,26.030352,26.533546,5339200,23.095573
"2011-09-14",26.757189,27.332268,25.822683,26.876997,7311000,23.394526
"2011-09-15",27.252396,27.891375,26.661343,27.867413,7170500,24.256611
"2011-09-16",28.642172,29.504793,28.019169,28.514378,14354100,24.819748
"2011-09-19",27.883387,27.883387,26.461662,26.869009,8274000,23.387575
"2011-09-20",27.012779,27.236422,26.477636,26.517572,5633400,23.081671
"2011-09-21",26.333866,26.964857,25.375399,25.391375,5689000,22.101397
"2011-09-22",24.384985,24.592651,23.753994,24.145367,8835800,21.01683
"2011-09-23",24.097445,25.08786,23.929712,24.760384,5307800,21.552166
"2011-09-26",25.071884,26.102236,24.400959,26.046326,5254200,22.671478
"2011-09-27",26.661343,27.292332,25.95048,26.126198,6024200,22.741007
"2011-09-28",26.038338,26.597445,25.127796,25.159744,5163800,21.899776
"2011-09-29",25.782747,26.158148,24.792332,25.527157,4709000,22.219587
"2011-09-30",21.022364,22.492012,20.870607,22.436102,25820100,19.529039
"2011-10-03",22.364218,22.61182,21.110224,21.15016,8647000,18.409718
"2011-10-04",20.750799,22.084665,20.654953,22.028753,12394800,19.174469
"2011-10-05",22.148561,22.396166,21.741215,22.236422,9063200,19.355234
"2011-10-06",22.180511,22.460064,21.876997,22.428116,8354200,19.522091
"2011-10-07",22.73163,22.747604,21.964857,22.156549,10718300,19.285706
"2011-10-10",22.276358,22.795527,22.276358,22.683706,7995600,19.744562
"2011-10-11",22.58786,23.123003,22.460064,23.003195,8594200,20.02265
"2011-10-12",23.162939,24.209265,23.123003,23.913738,7786300,20.815218
"2011-10-13",23.554314,23.602236,23.011183,23.386581,5061900,20.356363
"2011-10-14",23.785942,24.440895,23.730032,24.384985,4314200,21.225401
"2011-10-17",24.217253,24.361023,23.107029,23.178913,4354400,20.175602
"2011-10-18",23.250799,24.376997,22.955271,24.201279,7149500,21.065496
"2011-10-19",24.217253,24.576677,23.634186,23.746006,7332200,20.66922
"2011-10-20",23.833866,23.865814,21.26198,21.869009,15891500,19.035425
"2011-10-21",22.020767,22.316294,21.645367,22.316294,9323100,19.424755
"2011-10-24",22.420128,23.825878,22.420128,23.5623,8759100,20.509319
"2011-10-25",23.338657,24.001598,22.835463,23.658148,9212900,20.592749
"2011-10-26",24.041534,24.432907,23.50639,24.249201,8565600,21.107208
"2011-10-27",25.031948,25.615015,24.656549,25.159744,7953500,21.899776
"2011-10-28",25.007988,25.878593,24.832268,25.830671,5558800,22.483778
"2011-10-31",25.271566,25.431311,24.76837,24.864218,7180000,21.642544
"2011-11-01",23.913738,25.05591,23.538338,24.528753,7923100,21.350546
"2011-11-02",24.91214,26.086262,24.736422,25.838657,8542100,22.490726
"2011-11-03",26.15016,26.381788,25.343451,26.317892,6367200,22.907862
"2011-11-04",26.118212,26.126198,25.567093,25.926517,5045500,22.56719
"2011-11-07",25.990416,26.198084,25.063898,25.766773,4994100,22.428154
"2011-11-08",25.894569,26.086262,25.23163,25.766773,5856900,22.428154
"2011-11-09",24.928116,25.127796,23.913738,24.041534,11144100,20.926458
"2011-11-10",24.440895,24.568689,23.76198,23.945686,6888000,20.843027
"2011-11-11",24.392971,25.159744,24.313099,25.08786,6055400,21.837208
"2011-11-14",24.880192,25.19968,24.656549,24.91214,3865200,21.684254
"2011-11-15",24.720448,25.575079,24.624601,25.383387,4259300,22.09444
"2011-11-16",25,25.822683,24.74441,25.159744,5105200,21.899776
"2011-11-17",24.968052,25.031948,23.913738,24.073483,5514100,20.954266
"2011-11-18",24.337061,25.239616,24.08147,24.920128,5708400,21.691202
"2011-11-21",24.496805,25.215654,24.297125,24.808308,8616000,21.593876
"2011-11-22",24.688498,24.85623,24.257189,24.576677,4033600,21.392262
"2011-11-23",24.273163,24.337061,23.370607,23.426517,3957000,20.391127
"2011-11-25",23.298721,23.889776,23.210863,23.298721,1684000,20.279884
"2011-11-28",24.193291,24.792332,24.017572,24.616613,6087300,21.427017
"2011-11-29",24.824282,25.383387,24.648561,24.696486,4608400,21.496546
"2011-11-30",25.766773,26.501598,25.766773,26.453674,6231000,23.026052
"2011-12-01",26.20607,26.916933,26.078276,26.701279,5795100,23.24157
"2011-12-02",27.060703,27.340256,26.49361,26.541534,4108600,23.10253
"2011-12-05",27.084665,27.779552,27.068689,27.30032,3306700,23.762997
"2011-12-06",26.813099,27.164537,26.717253,26.892971,4345800,23.408432
"2011-12-07",26.725239,26.988817,26.022364,26.821087,5958300,23.34586
"2011-12-08",26.509584,26.821087,25.694889,25.790735,3698600,22.449011
"2011-12-09",25.862619,26.661343,25.774761,26.501598,3852600,23.067766
"2011-12-12",26.046326,26.126198,25.383387,25.646965,3302200,22.404903
"2011-12-13",25.750799,25.910543,24.528753,24.696486,4484200,21.574574
"2011-12-14",24.448881,24.576677,23.953674,24.257189,5435000,21.190807
"2011-12-15",24.648561,24.784346,24.353035,24.736422,4815900,21.609461
"2011-12-16",24.936102,25.359425,24.408945,24.480831,8236600,21.386173
"2011-12-19",24.624601,24.696486,23.70607,23.817892,3382500,20.807049
"2011-12-20",24.305111,25.191692,24.265175,25.11182,4959900,21.93741
"2011-12-21",25.079872,25.19968,24.456869,24.696486,5548800,21.574574
"2011-12-22",24.880192,25.095846,24.624601,24.872204,4014500,21.728081
"2011-12-23",25.007988,25.039936,24.80032,24.952076,2082000,21.79785
"2011-12-27",24.848244,25.071884,24.776358,24.920128,2149600,21.769938
"2011-12-28",24.864218,24.904154,23.985622,24.185303,2399200,21.128014
"2011-12-29",24.225239,24.616613,24.193291,24.472843,1795400,21.379202
"2011-12-30",24.416933,24.496805,24.137381,24.337061,1775900,21.260582
"2012-01-03",24.952076,25.766773,24.952076,25.638977,4034300,22.397923
"2012-01-04",25.527157,25.814697,25.263578,25.447285,2936500,22.230465
"2012-01-05",25.367413,25.870607,25.071884,25.734825,3411000,22.481657
"2012-01-06",25.870607,26.014378,25.543131,25.575079,3026900,22.342106
"2012-01-09",25.670927,26.038338,25.343451,25.91853,2476000,22.642138
"2012-01-10",26.477636,26.996805,26.277956,26.461662,5534400,23.116613
"2012-01-11",26.253994,26.805111,26.158148,26.613419,4397600,23.249184
"2012-01-12",26.781151,28.178913,26.485622,27.995207,6604100,24.456299
"2012-01-13",27.69968,27.859425,27.028753,27.108625,5529000,23.681784
"2012-01-17",27.428116,27.579872,26.940895,27.004793,3840800,23.591087
"2012-01-18",27.068689,27.851439,26.876997,27.667732,5244500,24.170221
"2012-01-19",27.523962,27.547924,26.661343,27.396166,5607000,23.932987
"2012-01-20",27.228434,27.292332,26.653355,27.164537,3768300,23.730637
"2012-01-23",27.204473,27.859425,27.164537,27.683706,4212700,24.184175
"2012-01-24",27.460064,28.722044,27.428116,28.059105,7703800,24.512123
"2012-01-25",27.875399,28.666134,27.675718,28.514378,4873600,24.909842
"2012-01-26",28.730032,28.833866,27.859425,27.955271,4463700,24.421408
"2012-01-27",27.875399,28.186901,27.635782,28.083067,2854000,24.533052
"2012-01-30",27.779552,28.809904,27.61182,28.666134,3767300,25.042414
"2012-01-31",28.801916,28.969648,27.859425,27.907349,5399800,24.379549
"2012-02-01",28.282747,28.490416,27.923323,28.099041,8633500,24.547007
"2012-02-02",28.250799,29.265175,28.242811,28.961662,8040200,25.300583
"2012-02-03",29.329073,30.079872,29.249201,29.968052,4859000,26.179754
"2012-02-06",29.824282,29.94409,29.560703,29.832268,3720400,26.061134
"2012-02-07",29.680511,30.263578,29.624601,30,7644400,26.207663
"2012-02-08",31.269968,31.629393,30.23163,30.343451,10285900,26.5077
"2012-02-09",30.718849,30.822683,29.928116,30.295527,3854000,26.465834
"2012-02-10",29.94409,30.359425,29.752396,30.335463,5034000,26.500721
"2012-02-13",30.471247,31.333866,30.415335,31.09425,6366000,27.163584
"2012-02-14",30.862619,31.142172,30.543131,31.070288,3311500,27.142653
"2012-02-15",31.222044,31.805111,30.583067,31.34984,4781600,27.386869
"2012-02-16",31.246006,32.747604,31.246006,32.651756,7725500,28.524208
"2012-02-17",33.051117,33.107029,32.492012,32.683704,5875700,28.552118
"2012-02-21",32.707668,32.907349,32.236423,32.739616,8063600,28.600956
"2012-02-22",32.67572,32.899361,32.5,32.61182,3910400,28.489317
"2012-02-23",32.492012,32.58786,31.972843,32.492012,4879900,28.384655
"2012-02-24",32.707668,32.755592,32.260384,32.332268,4151000,28.245111
"2012-02-27",31.940895,32.380192,31.445686,32.21246,4356900,28.140448
"2012-02-28",32.260384,32.260384,31.685303,32.020767,6216100,27.972982
"2012-02-29",32.108627,32.332268,31.597445,31.853035,5958700,27.826458
"2012-03-01",31.964857,32.332268,31.908945,32.052715,3071400,28.000898
"2012-03-02",31.924921,32.348244,31.58147,31.709265,3619700,27.700859
"2012-03-05",31.573483,31.573483,30.487221,30.926517,4672200,27.017059
"2012-03-06",30.447285,30.447285,29.824282,30.079872,6036100,26.277437
"2012-03-07",30.25559,30.774761,30.047924,30.638977,5942700,26.765869
"2012-03-08",30.854633,31.54952,30.830671,31.34984,3256200,27.501581
"2012-03-09",31.277956,31.661343,30.958466,31.341852,4873600,27.494577
"2012-03-12",31.4377,32.084663,31.357828,31.956869,5826800,28.034101
"2012-03-13",32.444088,32.539936,32.020767,32.428116,5209500,28.4475
"2012-03-14",32.5,32.659744,31.58147,32.228436,5839000,28.272327
"2012-03-15",32.244408,32.731628,31.996805,32.619808,4543200,28.615664
"2012-03-16",32.731628,33.067093,32.715656,32.811501,6706000,28.783821
"2012-03-19",32.691692,32.747604,32.444088,32.651756,3840600,28.643682
"2012-03-20",32.380192,32.52396,31.980831,32.380192,3924200,28.405458
"2012-03-21",32.468052,32.595848,32.164536,32.492012,4290300,28.503555
"2012-03-22",32.020767,32.428116,31.813099,32.316296,4873700,28.349401
"2012-03-23",32.348244,32.436104,31.645367,32.292332,4943700,28.328382
"2012-03-26",32.691692,33.378593,32.691692,33.250797,4531600,29.169189
"2012-03-27",33.322685,33.53035,33.099041,33.138977,3584200,29.071089
"2012-03-28",33.027157,33.298721,32.284344,32.58786,4701600,28.587631
"2012-03-29",32.364216,32.955273,32.260384,32.883385,4293800,28.846884
"2012-03-30",33.202877,33.426517,32.643768,33.027157,5281800,28.973005
"2012-04-02",32.971245,33.610222,32.827477,33.282749,4193600,29.19722
"2012-04-03",33.138977,33.330669,32.731628,33.019169,2925000,28.965994
"2012-04-04",32.651756,32.971245,32.507988,32.915337,3513800,28.87491
"2012-04-05",32.763577,33.059105,32.58786,32.69968,4591900,28.685726
"2012-04-09",32.052715,32.132587,31.701279,31.916933,3947000,27.999063
"2012-04-10",31.837061,32.012779,30.798721,30.862619,4690800,27.074165
"2012-04-11",31.317892,31.477636,30.958466,31.158148,3176300,27.333424
"2012-04-12",31.174122,32.252396,31.126198,32.132587,3148600,28.18824
"2012-04-13",32.020767,32.100639,31.541534,31.693291,3449800,27.802868
"2012-04-16",31.892971,32.092651,31.389776,31.573483,3774700,27.697769
"2012-04-17",31.900959,32.204472,31.605431,31.996805,4935500,28.069128
"2012-04-18",31.837061,32.563896,31.629393,32.340256,5461900,28.370422
"2012-04-19",32.348244,32.755592,31.845047,32.052715,5559500,28.118179
"2012-04-20",31.892971,33.266773,31.701279,32.436104,8541200,28.45451
"2012-04-23",31.932907,32.507988,31.749201,32.140575,5852500,28.195253
"2012-04-24",32.316296,33.458466,32.284344,33.115017,5224700,29.050083
"2012-04-25",33.458466,33.746006,33.274761,33.522366,3902300,29.407419
"2012-04-26",33.466454,33.522366,33.075081,33.170925,3936700,29.099125
"2012-04-27",33.410542,34.217251,33.290733,34.033546,3748200,29.855856
"2012-04-30",33.937698,34.321087,33.849842,33.961662,5687500,29.792797
"2012-05-01",33.985622,34.992012,33.81789,34.504791,6427500,30.26926
"2012-05-02",34.241215,34.281151,33.809906,33.90575,6310300,29.743748
"2012-05-03",33.953674,34.001598,33.41853,33.562302,5412800,29.442457
"2012-05-04",33.378593,33.602238,33.162941,33.522366,6536900,29.407419
"2012-05-07",33.458466,34.209267,33.450478,34.08147,5172300,29.897894
"2012-05-08",33.76997,33.873802,32.987221,33.761982,5126000,29.61763
"2012-05-09",34.760384,36.437698,34.073483,35.575081,17124400,31.208174
"2012-05-10",35.838657,36.198082,34.728436,34.840256,7076600,30.563541
"2012-05-11",34.672523,35.279552,34.448883,34.520767,6936300,30.283274
"2012-05-14",34.225239,34.864216,34.049522,34.576675,4436900,30.33231
"2012-05-15",34.472843,34.768372,34.057507,34.177315,4153600,29.981979
"2012-05-16",34.353035,34.536739,33.626198,33.658146,3406100,29.526545
"2012-05-17",33.666134,33.746006,32.452076,32.484024,4941800,28.49654
"2012-05-18",32.547924,32.827477,31.916933,32.068691,3579500,28.132193
"2012-05-21",32.316296,33.266773,32.27636,33.154953,5479300,29.08511
"2012-05-22",33.282749,33.953674,33.130989,33.378593,4117500,29.2813
"2012-05-23",33.043133,34.097443,32.643768,34.041534,5195600,29.862865
"2012-05-24",34.209267,34.305111,33.53035,34.065495,2726900,29.883883
