"","GWW.Open","GWW.High","GWW.Low","GWW.Close","GWW.Volume","GWW.Adjusted"
"2010-08-10",113.669998,113.940002,112.400002,113.379997,999800,95.758713
"2010-08-11",111.529999,111.879997,108.860001,109.849998,1245900,92.777351
"2010-08-12",108.449997,111,108.449997,110.739998,794800,93.528999
"2010-08-13",110.419998,110.540001,109.440002,109.660004,624000,92.616867
"2010-08-16",109.040001,109.830002,108.230003,109.220001,366400,92.245232
"2010-08-17",110.279999,112,110.209999,111.239998,520200,93.951309
"2010-08-18",111.120003,111.830002,110.379997,111.18,428700,93.900635
"2010-08-19",110.75,111.059998,107.650002,108.110001,657400,91.307762
"2010-08-20",107.190002,108.050003,106.589996,107.68,564300,90.944595
"2010-08-23",108.5,109.629997,108.099998,108.879997,1069000,91.958076
"2010-08-24",107.540001,107.860001,106.129997,106.349998,895500,89.821304
"2010-08-25",105.849998,106.510002,104.480003,105.860001,885200,89.407463
"2010-08-26",106.510002,107.43,105.540001,105.790001,730800,89.348335
"2010-08-27",106.370003,107.919998,104.879997,107.720001,460200,90.978386
"2010-08-30",107.25,108.029999,106.279999,106.300003,398600,89.77906
"2010-08-31",105.709999,106.870003,105.089996,105.790001,665700,89.348335
"2010-09-01",107.32,109.660004,107.269997,109.589996,527300,92.557732
"2010-09-02",109.230003,111.040001,108.849998,110.839996,583500,93.613472
"2010-09-03",111.809998,112,110.57,111.43,459800,94.111786
"2010-09-07",110.610001,111.309998,110.199997,110.360001,395700,93.208061
"2010-09-08",110.550003,111.129997,110.5,110.730003,415700,93.520569
"2010-09-09",112,113.290001,111.290001,113.050003,683400,95.480011
"2010-09-10",113.080002,114.82,112.769997,114.730003,595100,96.898888
"2010-09-13",115.510002,116.800003,113.269997,116.559998,1236400,98.44445
"2010-09-14",114.860001,116.849998,114.589996,116.360001,866100,98.275543
"2010-09-15",115.959999,118.5,115.959999,118.18,885100,99.812706
"2010-09-16",116.860001,117.910004,116.260002,116.75,685600,98.604919
"2010-09-17",117.209999,119.480003,116.550003,118.739998,1018100,100.285683
"2010-09-20",119.230003,121.160004,118.099998,121.010002,740200,102.202881
"2010-09-21",120.75,121.110001,119.459999,119.739998,651900,101.130241
"2010-09-22",119.290001,120.480003,118.080002,118.449997,789000,100.040741
"2010-09-23",117.279999,119.410004,116.93,117.739998,431000,99.441071
"2010-09-24",119.300003,121.379997,119.220001,120.739998,407600,101.974838
"2010-09-27",120.459999,120.730003,119.239998,119.349998,360000,100.80085
"2010-09-28",119.629997,120.849998,117.989998,120.620003,340100,101.873505
"2010-09-29",119.839996,120.540001,119.199997,119.559998,390000,100.978218
"2010-09-30",120.519997,121.839996,118.110001,119.110001,485000,100.598152
"2010-10-01",120,120,118.790001,119.129997,425200,100.615051
"2010-10-04",119.07,119.870003,117.25,118.25,397200,99.871826
"2010-10-05",119.480003,122.059998,118.699997,121.690002,514600,102.777199
"2010-10-06",121.220001,123.059998,121.220001,122.620003,478100,103.56266
"2010-10-07",122.75,123,120.910004,121.989998,380600,103.030556
"2010-10-08",121.760002,123.57,121.629997,123,456600,103.883591
"2010-10-11",122.959999,123.82,122.580002,123.139999,313700,104.001823
"2010-10-12",122.860001,124.269997,121.230003,123.699997,722400,104.4748
"2010-10-13",124.360001,126.050003,124.160004,125.309998,694500,105.834564
"2010-10-14",122.769997,123.889999,119.800003,121.639999,1564400,102.734978
"2010-10-15",122.720001,123.099998,120.360001,121.32,738500,102.464699
"2010-10-18",121.93,122.18,120.93,122.18,718100,103.191032
"2010-10-19",121.120003,122.080002,119.599998,121.160004,907400,102.329567
"2010-10-20",121.160004,123.110001,121.099998,122.739998,625400,103.663994
"2010-10-21",123.010002,124.370003,122.82,123.82,779300,104.576134
"2010-10-22",123.870003,123.870003,122.480003,122.610001,436300,103.554199
"2010-10-25",123.540001,124.449997,122.309998,122.720001,519600,103.647125
"2010-10-26",121.919998,123.029999,121.110001,121.760002,549800,102.836304
"2010-10-27",121.129997,121.610001,120.099998,121.419998,469000,102.549149
"2010-10-28",122.199997,122.620003,120.57,121.099998,416500,102.278877
"2010-10-29",121.129997,124.129997,120.949997,124.029999,936000,104.753517
"2010-11-01",124.449997,125.410004,123.720001,124.370003,526700,105.040672
"2010-11-02",125.449997,126.190002,124.839996,125.190002,321800,105.733231
"2010-11-03",125.269997,125.370003,123.139999,124.620003,527400,105.251808
"2010-11-04",125.739998,126.419998,124.879997,126.339996,479900,107.168861
"2010-11-05",126.339996,128.270004,125.959999,128.190002,410700,108.738159
"2010-11-08",127.93,127.93,126.669998,127.029999,346300,107.754158
"2010-11-09",127.120003,127.120003,125.169998,125.82,310400,106.72776
"2010-11-10",125.660004,126.379997,124.900002,126.370003,254800,107.194321
"2010-11-11",124.470001,126.839996,123.349998,126.699997,728200,107.474236
"2010-11-12",125.959999,126.660004,124.449997,125.5,584500,106.456337
"2010-11-15",126.120003,127.129997,125.339996,125.370003,477500,106.346077
"2010-11-16",124.769997,125.290001,123.470001,124.529999,885900,105.633522
"2010-11-17",124.290001,125.389999,123,124.860001,1213200,105.913452
"2010-11-18",125.93,126.629997,124.150002,125.239998,864000,106.235802
"2010-11-19",124.879997,125.860001,124.269997,125.779999,509200,106.693848
"2010-11-22",125.5,126.199997,124.519997,125.949997,422700,106.838043
"2010-11-23",124.580002,124.93,123.620003,124.059998,756800,105.23484
"2010-11-24",124.879997,127.029999,124.830002,126.699997,479900,107.474236
"2010-11-26",125.75,126.330002,125.690002,125.75,163100,106.668404
"2010-11-29",124.879997,125.419998,123.779999,125.059998,440800,106.083084
"2010-11-30",123.620003,125.830002,123.620003,124.93,767300,105.972816
"2010-12-01",125.989998,128.259995,125.970001,127.269997,659200,107.957748
"2010-12-02",127.419998,131.309998,127.269997,131.160004,728300,111.257477
"2010-12-03",130.690002,131.929993,130.509995,131.589996,333000,111.622208
"2010-12-06",131.399994,132.380005,130.910004,131.949997,304100,111.927597
"2010-12-07",134.080002,134.080002,132.210007,132.630005,578700,112.504425
"2010-12-08",132.789993,132.789993,131.389999,132.130005,508100,112.080307
"2010-12-09",132.990005,132.990005,131.759995,132.350006,285100,112.266899
"2010-12-10",132.570007,133.759995,132.080002,133.669998,230100,113.386612
"2010-12-13",134.149994,134.789993,133.339996,133.770004,426400,113.471436
"2010-12-14",134.089996,135.25,133.820007,134.830002,356600,114.370598
"2010-12-15",134.429993,136.259995,134.320007,135.380005,554300,114.837105
"2010-12-16",135.240005,136.919998,134.649994,136.800003,349300,116.041664
"2010-12-17",136.839996,136.839996,136.080002,136.190002,605400,115.524216
"2010-12-20",136.520004,137.850006,136.410004,137.300003,274200,116.465767
"2010-12-21",137.720001,138.5,137.529999,138.5,273200,117.483681
"2010-12-22",138.589996,138.589996,137.710007,138.009995,237200,117.068054
"2010-12-23",137.990005,138.300003,137.770004,138.070007,133100,117.118927
"2010-12-27",138,138.860001,137.410004,138.649994,127800,117.610916
"2010-12-28",138.869995,139.070007,137.509995,138.009995,206600,117.068054
"2010-12-29",138.419998,139.080002,137.940002,137.949997,239900,117.017128
"2010-12-30",137.669998,138.619995,137.410004,138.289993,143600,117.305573
"2010-12-31",138.199997,139.089996,137.910004,138.110001,181500,117.152832
"2011-01-03",139.179993,140.169998,138.75,139.539993,402500,118.365868
"2011-01-04",140,140,137.399994,139.229996,637700,118.102913
"2011-01-05",138.660004,139.850006,138.039993,138.679993,402800,117.636368
"2011-01-06",137.5,137.5,133.410004,133.660004,1855500,113.378098
"2011-01-07",134.110001,134.610001,132.130005,132.600006,750400,112.478996
"2011-01-10",132.229996,133.860001,132.100006,132.660004,663100,112.529869
"2011-01-11",133.210007,134.160004,132.889999,133.539993,414700,113.276337
"2011-01-12",134.339996,135.020004,134.100006,134.460007,523500,114.056793
"2011-01-13",134.759995,135.369995,134.330002,134.779999,387300,114.328178
"2011-01-14",134.490005,136.009995,134.289993,135.899994,556800,115.278221
"2011-01-18",136.149994,137.460007,135.520004,137.199997,653700,116.380943
"2011-01-19",137.210007,137.440002,135.779999,136.080002,739900,115.430893
"2011-01-20",136.100006,136.309998,134.240005,135.199997,557800,114.684433
"2011-01-21",136.229996,136.600006,134.910004,135.309998,422700,114.777771
"2011-01-24",135.550003,139.360001,135.210007,139.160004,884100,118.043533
"2011-01-25",136.039993,137.360001,131.740005,132.559998,1624400,112.445061
"2011-01-26",131.889999,132.440002,129.919998,132.179993,931300,112.122665
"2011-01-27",132.119995,134.520004,132.110001,133.990005,828200,113.658066
"2011-01-28",134.149994,134.360001,129.639999,130.210007,717700,110.451653
"2011-01-31",130.820007,132.190002,130.380005,131.470001,642400,111.520439
"2011-02-01",132.429993,132.600006,131.320007,132.320007,507000,112.241463
"2011-02-02",132.059998,132.509995,131.139999,131.729996,499300,111.740997
"2011-02-03",131.320007,133.070007,131.080002,132.360001,380900,112.275368
"2011-02-04",132.25,133.539993,131.970001,133.449997,512800,113.199982
"2011-02-07",133.630005,135.279999,133.410004,134.660004,542800,114.226364
"2011-02-08",134.509995,135.669998,134.360001,135.440002,435300,114.887993
"2011-02-09",134.990005,136.130005,134.990005,135.279999,438100,114.752296
"2011-02-10",133.990005,136.509995,133.990005,135.869995,380200,115.714661
"2011-02-11",135.149994,136.089996,134.529999,135.729996,406600,115.595451
"2011-02-14",135.839996,135.839996,134.309998,134.479996,392000,114.530853
"2011-02-15",134.139999,134.320007,133.369995,134,315700,114.122101
"2011-02-16",134.350006,135.160004,133.619995,134.220001,317500,114.309418
"2011-02-17",133.910004,134.440002,133.25,134,327800,114.122101
"2011-02-18",134.210007,135.850006,134.070007,135.660004,557100,115.535812
"2011-02-22",134.25,135.210007,132.610001,133.009995,462200,113.278923
"2011-02-23",132.919998,133.339996,129.009995,130.529999,617000,111.166824
"2011-02-24",130.240005,131.389999,129.389999,130.070007,544500,110.775055
"2011-02-25",130.559998,131.850006,129.979996,131.720001,427300,112.180313
"2011-02-28",132.080002,133.410004,131.850006,133.210007,516500,113.44928
"2011-03-01",134.339996,137.139999,131.869995,132.020004,533700,112.435776
"2011-03-02",131.539993,135.309998,131.080002,134.75,541400,114.760818
"2011-03-03",135.910004,137.919998,135.910004,137.380005,730600,117.000656
"2011-03-04",136.830002,137.919998,135.179993,136.429993,294100,116.191589
"2011-03-07",136.729996,137.190002,135.460007,135.770004,512200,115.629494
"2011-03-08",136.330002,137.380005,135.600006,136.699997,379000,116.421532
"2011-03-09",136.339996,137.399994,134.759995,137.080002,548500,116.745186
"2011-03-10",135.350006,135.940002,134.050003,134.410004,551500,114.47126
"2011-03-11",134.020004,137.009995,133.839996,136.479996,417700,116.234161
"2011-03-14",135.539993,136.619995,134.179993,135.529999,357900,115.42511
"2011-03-15",132.490005,135.330002,132.029999,134.389999,466500,114.454224
"2011-03-16",134.029999,135.080002,131.449997,133.119995,687800,113.372612
"2011-03-17",135.699997,135.710007,133.509995,134.550003,600600,114.590477
"2011-03-18",136.520004,136.619995,134.820007,135.529999,435800,115.42511
"2011-03-21",137.440002,137.910004,136.330002,136.529999,509800,116.276772
"2011-03-22",136.190002,136.490005,135.119995,135.690002,390200,115.561378
"2011-03-23",135.320007,135.699997,133.949997,135.039993,407400,115.007767
"2011-03-24",135.619995,136.360001,135.380005,135.729996,373000,115.595451
"2011-03-25",135.869995,136.929993,135.649994,135.910004,275400,115.748741
"2011-03-28",136.520004,137.440002,135.440002,136.429993,512900,116.191589
"2011-03-29",136.220001,138.130005,135.460007,137.970001,365100,117.50312
"2011-03-30",138.679993,139.139999,137.119995,137.279999,383100,116.915527
"2011-03-31",137.229996,137.800003,137.070007,137.679993,446400,117.256142
"2011-04-01",138,140.979996,137.75,140.880005,583600,119.981499
"2011-04-04",140.800003,141.589996,140.5,140.949997,391900,120.041122
"2011-04-05",140.919998,142.339996,140.789993,141.520004,480400,120.526543
"2011-04-06",143.720001,145.929993,143.429993,144.199997,851800,122.808975
"2011-04-07",143.850006,145.259995,143.320007,143.820007,384200,122.485359
"2011-04-08",144.509995,144.75,142.330002,143.169998,271100,121.931755
"2011-04-11",143.130005,144.279999,142.779999,143.520004,366900,122.229858
"2011-04-12",142.690002,143.330002,141.470001,141.960007,305000,120.901283
"2011-04-13",142.309998,142.75,140.309998,141.649994,448100,120.637238
"2011-04-14",141.070007,142.380005,140.089996,142.240005,3e+05,121.139717
"2011-04-15",142.630005,143.990005,142.139999,142.860001,593100,121.667747
"2011-04-18",146.210007,148.169998,145,145.320007,1635800,123.762825
"2011-04-19",145.860001,146.679993,145.619995,145.919998,763100,124.273849
"2011-04-20",147.389999,149.960007,146.779999,149.869995,879600,127.637878
"2011-04-21",150,150,148.830002,149.649994,382100,127.450508
"2011-04-25",149.240005,149.470001,148.139999,148.940002,294400,126.84581
"2011-04-26",149.839996,149.899994,148.800003,149.020004,678100,126.913986
"2011-04-27",149.139999,150.399994,149,150.190002,575600,127.9104
"2011-04-28",149.529999,151.110001,149.529999,150.839996,278900,128.46402
"2011-04-29",151.550003,152.240005,150.550003,151.600006,386000,129.111252
"2011-05-02",151.429993,151.850006,149.710007,149.800003,315300,127.578217
"2011-05-03",149.440002,150.75,148.649994,149.380005,403300,127.220604
"2011-05-04",148.979996,149.619995,147.350006,148.309998,456800,126.30928
"2011-05-05",147.089996,148.630005,145.800003,146.789993,404400,125.573608
"2011-05-06",148.470001,149.619995,147.259995,147.910004,316500,126.531685
"2011-05-09",147.559998,149.050003,147.559998,148.270004,272000,126.839661
"2011-05-10",148.449997,151.029999,148.449997,150.889999,407600,129.080978
"2011-05-11",150.589996,150.880005,148.229996,150.050003,462800,128.362366
"2011-05-12",149.940002,152.039993,148.899994,151.779999,536000,129.842346
"2011-05-13",152.190002,153.600006,150.619995,151,564800,129.17514
"2011-05-16",150.580002,151.259995,149.380005,150.300003,371700,128.576263
"2011-05-17",149.880005,150.100006,148.149994,149.089996,493000,127.541145
"2011-05-18",149.089996,151.800003,148.610001,151.740005,275800,129.808105
"2011-05-19",151.960007,152.449997,150.440002,151.449997,353800,129.560074
"2011-05-20",151.470001,151.470001,149.25,150.830002,437200,129.029694
"2011-05-23",149.270004,149.899994,148.270004,148.889999,462600,127.37001
"2011-05-24",149.259995,149.789993,146.850006,147.339996,620400,126.044106
"2011-05-25",147.139999,148.75,147.050003,148.5,401600,127.036453
"2011-05-26",148.339996,149.75,147.300003,149.369995,240100,127.780685
"2011-05-27",149.800003,150.179993,149.240005,149.410004,222800,127.814911
"2011-05-31",151.160004,151.160004,149.229996,151.070007,497000,129.235016
"2011-06-01",150.639999,151.179993,144.610001,144.800003,665100,123.871201
"2011-06-02",145.029999,146.119995,143.470001,144.789993,470600,123.862679
"2011-06-03",142.710007,144.660004,142.059998,143.570007,393000,122.819
"2011-06-06",143.220001,144.229996,142.100006,144.029999,525700,123.212479
"2011-06-07",144.320007,144.990005,143.600006,143.610001,242400,122.853218
"2011-06-08",143.360001,143.449997,141.979996,142.649994,368500,122.031967
"2011-06-09",142.809998,143.940002,142.380005,143.419998,207400,122.690681
"2011-06-10",143.009995,143.160004,141.179993,141.899994,513400,121.390388
"2011-06-13",142.639999,143.5,142.009995,142.809998,505000,122.168823
"2011-06-14",143.880005,146.970001,143.75,145.690002,574500,124.632561
"2011-06-15",144.429993,145.5,143.100006,143.139999,554400,122.451141
"2011-06-16",143.25,144.550003,142.009995,144.270004,525300,123.417816
"2011-06-17",145.479996,145.789993,144.449997,144.539993,491600,123.648773
"2011-06-20",144.119995,146.259995,143.479996,146.039993,301400,124.931976
"2011-06-21",147.190002,148.759995,145.300003,148.5,417300,127.036453
"2011-06-22",148.139999,149.580002,147.589996,149.100006,579200,127.549713
"2011-06-23",147.339996,149.350006,146.320007,149.160004,943000,127.601028
"2011-06-24",149.110001,149.460007,146.550003,147.369995,575500,126.069771
"2011-06-27",147.75,149.179993,146.550003,148.119995,689000,126.711334
"2011-06-28",149.169998,151.539993,149.009995,151.509995,477900,129.611359
"2011-06-29",152,152.550003,150.850006,151.589996,348800,129.67981
"2011-06-30",151.440002,154.679993,151.440002,153.649994,595500,131.442062
"2011-07-01",154.020004,158.460007,153.130005,158.210007,569100,135.342987
"2011-07-05",158.210007,159,157,158.190002,575500,135.325912
"2011-07-06",157.610001,159.710007,157.369995,159.630005,359200,136.557785
"2011-07-07",160.770004,161.210007,160.169998,160.779999,294300,137.54155
"2011-07-08",159.25,160.949997,158.740005,160.75,373800,137.515869
"2011-07-11",159.039993,160.119995,157.979996,158.539993,362900,135.625275
"2011-07-12",158.380005,159.529999,157.75,158.300003,303900,135.419952
"2011-07-13",158.770004,161.020004,158.360001,158.75,302500,135.804916
"2011-07-14",159.539993,160.679993,156.119995,156.589996,460300,133.957108
"2011-07-15",157.550003,158.360001,156.630005,157.619995,454300,134.838303
"2011-07-18",157.440002,157.580002,154.75,156.309998,506600,133.71756
"2011-07-19",155.490005,156.820007,152.789993,156.240005,1012600,133.657745
"2011-07-20",157.449997,157.649994,154.529999,155.660004,464900,133.16153
"2011-07-21",156.570007,157.889999,155.330002,156.169998,694100,133.59787
"2011-07-22",156.149994,156.720001,154.729996,155.449997,339400,132.981918
"2011-07-25",154.149994,155.919998,153.389999,154.839996,528800,132.460098
"2011-07-26",154.479996,154.479996,149.550003,149.990005,626900,128.311035
"2011-07-27",150,150.610001,146.320007,148.759995,879700,127.258873
"2011-07-28",148.759995,152.929993,147.830002,148.839996,728900,127.327293
"2011-07-29",146.320007,149.619995,146.320007,148.369995,615000,126.925247
"2011-08-01",149.589996,149.759995,145.660004,147.300003,859500,126.009895
