"","MET.Open","MET.High","MET.Low","MET.Close","MET.Volume","MET.Adjusted"
"2007-03-30",56.541889,56.81818,55.757576,56.283421,2805000,39.542263
"2007-04-02",56.461674,56.488415,55.757576,56.443851,2717900,39.654972
"2007-04-03",56.675579,56.916222,56.524063,56.81818,2930700,39.917953
"2007-04-04",56.729053,56.81818,56.274509,56.541889,2367000,39.723846
"2007-04-05",56.541889,56.987522,56.363636,56.889484,1790200,39.968052
"2007-04-09",56.889484,57.032085,56.782532,56.925133,1317600,39.993088
"2007-04-10",56.862743,57.023174,56.622105,56.639927,1927700,39.792721
"2007-04-11",56.434937,56.720142,55.570412,56.515152,2833000,39.705055
"2007-04-12",56.372547,56.693405,55.971481,56.657753,2345300,39.805244
"2007-04-13",56.506237,56.639927,56.167557,56.408199,1737300,39.629917
"2007-04-16",56.68449,57.165775,56.577541,56.934048,1965800,39.999363
"2007-04-17",56.934048,57.388592,56.800358,57.156864,2262700,40.155895
"2007-04-18",56.916222,57.308376,56.889484,57.130123,2436400,40.137104
"2007-04-19",57.762924,57.762924,56.74688,57.263813,2925100,40.231045
"2007-04-20",57.91444,58.137257,57.629234,58.012478,3266100,40.757015
"2007-04-23",58.021389,58.333332,57.504456,57.655972,2117300,40.506542
"2007-04-24",58.796791,58.796791,57.201427,57.504456,2070800,40.400101
"2007-04-25",57.816399,58.565063,57.771835,58.440285,2434200,41.057571
"2007-04-26",57.700535,58.85918,57.245991,58.680927,2126300,41.226635
"2007-04-27",57.905525,58.877007,57.905525,58.422459,2862200,41.045052
"2007-04-30",58.556149,59.081997,58.351158,58.556149,2342600,41.138969
"2007-05-01",58.912655,59.117645,57.932262,58.698753,3183100,41.239162
"2007-05-02",59.491978,59.803921,58.65419,59.509804,3993700,41.808971
"2007-05-03",59.545456,60.819965,59.429588,60.721924,4094100,42.660564
"2007-05-04",61.167557,61.426025,60.784313,61.096256,4482500,42.923538
"2007-05-07",61.452763,61.764706,61.221035,61.319073,3007900,43.080086
"2007-05-08",61.497326,61.61319,61.096256,61.532978,3537100,43.230373
"2007-05-09",61.541889,61.720142,61.149734,61.443851,3295300,43.167747
"2007-05-10",61.354725,61.408199,60.445633,60.623886,3270900,42.591679
"2007-05-11",60.713013,61.274509,60.641712,61.274509,2154400,43.048786
"2007-05-14",61.167557,61.497326,60.686275,60.819965,2277700,42.729439
"2007-05-15",61.051693,61.755795,61.051693,61.443851,3151100,43.167747
"2007-05-16",61.586452,61.809269,60.935829,61.390373,2431300,43.13018
"2007-05-17",61.00713,61.256683,60.748665,61.07843,2279100,42.911022
"2007-05-18",61.167557,61.194298,60.793228,60.980392,2517700,42.84214
"2007-05-21",60.989304,61.167557,60.81105,61.051693,2194100,42.892231
"2007-05-22",60.918003,61.532978,60.748665,61.363636,2250100,43.111393
"2007-05-23",61.194298,61.203209,60.356506,60.392159,3270000,42.428871
"2007-05-24",60.516933,60.81105,59.937611,60.044563,3795700,42.184677
"2007-05-25",60.115864,60.463459,59.848484,60.347595,2291900,42.397564
"2007-05-29",60.882355,61.051693,60.240643,60.445633,1822200,42.466438
"2007-05-30",60.454544,61.051693,59.991089,61.016045,2728000,42.867203
"2007-05-31",61.016045,61.229946,60.597149,60.60606,2085100,42.579151
"2007-06-01",60.695187,61.782532,60.60606,60.953655,2269900,42.82336
"2007-06-04",60.695187,60.953655,60.445633,60.704102,2e+06,42.648033
"2007-06-05",60.47237,60.828876,59.937611,60.231728,3390700,42.316154
"2007-06-06",60.240643,60.516933,59.643494,59.705883,2746300,41.94672
"2007-06-07",59.625668,59.714794,58.342247,58.645275,3995300,41.201588
"2007-06-08",58.511585,58.903744,58.190731,58.832443,3611700,41.333084
"2007-06-11",58.877007,59.313725,58.770054,59.046345,2331800,41.483364
"2007-06-12",58.600712,59.05526,58.18182,58.395721,3276500,41.026272
"2007-06-13",58.591801,58.770054,58.199642,58.707664,3723100,41.245419
"2007-06-14",58.966133,59.402851,58.761139,59.099823,3026000,41.520931
"2007-06-15",59.491978,59.768272,59.367203,59.491978,4154600,41.796448
"2007-06-18",59.447414,59.688057,59.224598,59.349377,2024900,41.696247
"2007-06-19",59.180035,59.509804,59.010696,59.215687,3220500,41.602333
"2007-06-20",59.162209,59.162209,57.860962,57.91444,5866400,40.688126
"2007-06-21",57.575756,58.146168,57.237076,57.789661,4797800,40.600471
"2007-06-22",57.335117,57.593582,56.729053,56.827095,5029400,39.92421
"2007-06-25",56.907307,58.030304,56.559715,57.058823,7125500,40.087025
"2007-06-26",57.192513,58.074867,57.192513,57.64706,4035900,40.50029
"2007-06-27",57.130123,58.003567,56.934048,57.941177,3521100,40.706932
"2007-06-28",57.941177,58.235294,57.424244,57.709446,2593900,40.544113
"2007-06-29",57.736187,58.057041,57.040997,57.468807,3324200,40.375065
"2007-07-02",58.030304,58.511585,57.887699,58.4492,3122400,41.063843
"2007-07-03",58.467022,58.591801,58.190731,58.467022,1130300,41.076363
"2007-07-05",58.270947,58.431374,57.486629,57.709446,3294400,40.544113
"2007-07-06",57.575756,57.860962,57.299465,57.825314,1589200,40.62553
"2007-07-09",57.932262,58.039215,57.379681,57.495544,1652400,40.393841
"2007-07-10",57.058823,57.094475,56.042782,56.105171,4233500,39.417023
"2007-07-11",56.122993,57.094475,56.042782,57.094475,2875700,40.112064
"2007-07-12",57.397503,57.967915,57.032085,57.932262,3430900,40.700657
"2007-07-13",57.887699,58.547237,57.718361,58.217468,2741800,40.901028
"2007-07-16",57.994652,58.324421,57.754009,57.834225,2243500,40.631783
"2007-07-17",57.843136,57.843136,57.139038,57.139038,2857300,40.143375
"2007-07-18",56.95187,57.477718,55.953655,56.568626,4612900,39.742626
"2007-07-19",56.622105,56.773617,56.105171,56.194298,4798200,39.479637
"2007-07-20",56.149734,57.192513,55.846703,56.791443,7107400,39.899158
"2007-07-23",56.95187,57.486629,56.675579,57.183601,3068500,40.174679
"2007-07-24",56.996433,57.183601,56.319073,56.470589,5523000,39.673748
"2007-07-25",56.773617,57.192513,56.238861,56.987522,4664900,40.036934
"2007-07-26",56.595364,56.595364,54.278076,54.634583,8055200,38.383846
"2007-07-27",54.52763,54.857399,52.869877,53.137257,7039200,37.33189
"2007-07-30",53.38681,53.966133,52.566845,53.672016,5497500,37.707596
"2007-07-31",54.135471,55.098038,53.431374,53.672016,7555900,37.707596
"2007-08-01",54.322639,55.285206,52.834225,55.098038,11648100,38.709461
"2007-08-02",56.149734,57.049911,55.704102,56.773617,8284900,39.886635
"2007-08-03",56.942959,56.942959,54.269161,54.358288,8548500,38.189747
"2007-08-06",54.812836,56.782532,53.573975,56.5508,7169000,39.73011
"2007-08-07",56.461674,57.932262,56.07843,57.450981,6229700,40.36253
"2007-08-08",57.459892,58.502674,56.755795,57.932262,6324100,40.700657
"2007-08-09",56.639927,57.754009,53.99287,54.001781,7684900,37.939281
"2007-08-10",53.458111,56.114082,53.110516,55.329769,5975900,38.872261
"2007-08-13",55.704102,56.880569,55.704102,55.94474,3927000,39.30431
"2007-08-14",56.595364,56.68449,54.59893,54.59893,4830400,38.358803
"2007-08-15",54.144386,55.508022,53.030304,53.172905,4995000,37.356949
"2007-08-16",52.985741,54.714794,52.121212,54.385025,7469800,38.208527
"2007-08-17",56.426025,57.64706,55,57.611408,8477000,40.475243
"2007-08-20",57.611408,57.700535,56.042782,56.800358,4054000,39.905437
"2007-08-21",56.372547,57.754009,56.354725,56.916222,3360800,39.986835
"2007-08-22",57.557934,60.071301,57.495544,59.500893,6100400,41.802704
"2007-08-23",59.670231,59.786095,58.805702,59.447414,4343500,41.765141
"2007-08-24",59.376114,59.616756,58.324421,59.500893,3675600,41.802704
"2007-08-27",58.823528,59.625668,58.823528,58.92157,2544200,41.39571
"2007-08-28",58.975044,59.064171,56.301247,56.381462,5406600,39.611137
"2007-08-29",56.764706,57.139038,56.158646,56.960785,6030400,40.018143
"2007-08-30",56.942959,57.21925,56.256683,56.506237,4537300,39.698788
"2007-08-31",56.95187,57.825314,56.149734,57.08556,4340300,40.105801
"2007-09-04",57.183601,58.600712,56.925133,58.262032,4826500,40.932339
"2007-09-05",57.736187,57.994652,57.032085,57.468807,4017000,40.375065
"2007-09-06",57.299465,58.368984,56.987522,57.361855,4897100,40.299927
"2007-09-07",56.461674,57.165775,56.149734,56.61319,4029300,39.773941
"2007-09-10",57.040997,57.201427,56.327984,56.577541,3421900,39.74889
"2007-09-11",56.4795,57.388592,56.399288,57.067738,2798400,40.093285
"2007-09-12",57.058823,57.21925,56.524063,56.95187,3496900,40.011879
"2007-09-13",57.254902,57.78075,57.130123,57.64706,3005800,40.50029
"2007-09-14",57.308376,57.709446,57.005348,57.629234,2788900,40.487759
"2007-09-17",57.379681,57.682709,56.907307,57.433155,2229300,40.350018
"2007-09-18",57.611408,61.21212,57.486629,61.07843,5553200,42.911022
"2007-09-19",61.61319,62.388592,61.283421,62.317291,5284100,43.781391
"2007-09-20",62.156864,62.156864,60.704102,60.900177,3945000,42.785782
"2007-09-21",61.256683,61.942959,60.900177,61.666668,4515600,43.324291
"2007-09-24",61.452763,61.809269,60.953655,61.069519,3039800,42.904755
"2007-09-25",60.650623,61.238861,60.365417,61.105171,3842800,42.929806
"2007-09-26",62.192513,62.299465,61.363636,62.112301,3470200,43.637379
"2007-09-27",62.228165,62.477718,61.871658,62.281639,2425600,43.756336
"2007-09-28",62.388592,62.629234,61.978611,62.147949,2915100,43.662426
"2007-10-01",61.443851,63.360073,61.443851,62.967915,3649700,44.238487
"2007-10-02",62.905525,63.021389,62.326202,62.468807,2802600,43.88784
"2007-10-03",62.165775,62.237076,61.319073,61.497326,3136200,43.205322
"2007-10-04",61.737968,62.459892,61.648842,62.139038,1940600,43.656158
"2007-10-05",62.611408,63.484848,62.522282,63.163994,2178000,44.376244
"2007-10-08",63.31551,63.395721,62.700535,62.869877,1432000,44.169609
"2007-10-09",63.146168,63.368984,62.35294,62.941177,2347200,44.2197
"2007-10-10",62.745098,62.834225,62.094475,62.522282,2353300,43.925415
"2007-10-11",62.950089,63.199642,61.81818,62.174686,3182700,43.681194
"2007-10-12",62.103386,62.620319,61.853832,62.495544,1898900,43.906616
"2007-10-15",62.504456,62.540108,60.757576,61.21212,3336800,43.004948
"2007-10-16",61.21212,61.247772,59.910873,60.258469,2888800,42.334942
"2007-10-17",61.319073,61.622105,59.233513,60.427807,3304900,42.453926
"2007-10-18",60,60.891266,59.821747,60.454544,2445100,42.472698
"2007-10-19",60.053474,60.33868,58.38681,58.511585,3949100,41.107662
"2007-10-22",58.199642,60.374332,58.137257,60.080215,2959900,42.209717
"2007-10-23",60.320854,60.552586,59.500893,60.160427,1984000,42.266064
"2007-10-24",59.884136,60.311943,57.905525,59.777184,4775900,41.996822
"2007-10-25",60.071301,61.4795,59.652405,61.21212,5663700,43.004948
"2007-10-26",61.987522,62.388592,60.721924,62.094475,3413200,43.624855
"2007-10-29",62.35294,62.459892,61.443851,61.862743,1751400,43.462044
"2007-10-30",61.381462,62.005348,60.891266,61.176472,2209700,42.979904
"2007-10-31",61.488415,61.541889,60.160427,61.363636,4322200,43.111393
"2007-11-01",59.714794,60.13369,58.324421,58.404636,5178300,41.032524
"2007-11-02",58.279858,58.431374,55.106953,57.032085,6657300,40.582424
"2007-11-05",55.926918,58.4492,55.926918,57.825314,4308500,41.14687
"2007-11-06",58.698753,58.850266,56.836006,58.25312,4265000,41.451283
"2007-11-07",58.279858,58.279858,55.802139,56.292336,5545800,40.056034
"2007-11-08",56.336899,58.279858,55.926918,58.074867,6866000,41.324444
"2007-11-09",57.192513,58.377895,56.622105,57.290554,5124500,40.766342
"2007-11-12",57.076649,58.877007,56.862743,57.433155,4572200,40.867817
"2007-11-13",58.021389,58.966133,57.638145,58.903744,4260700,41.914234
"2007-11-14",59.376114,60.160427,58.565063,58.975044,4066300,41.964966
"2007-11-15",58.823528,58.823528,57.237076,57.78075,5565400,41.115147
"2007-11-16",58.288769,58.288769,56.265598,57.014259,7012000,40.569733
"2007-11-19",56.755795,57.040997,55.409981,55.837791,6456400,39.732601
"2007-11-20",55.481285,56.568626,54.741531,55.650623,7459900,39.599411
"2007-11-21",55.080215,55.60606,53.78788,54.456329,6928400,38.749592
"2007-11-23",54.705883,55.436722,54.411766,55.053474,2610600,39.174507
"2007-11-26",55.169342,55.169342,53.770054,53.885918,5917700,38.3437
"2007-11-27",54.05526,55.846703,54.05526,55.748665,7514700,39.669182
"2007-11-28",56.051693,58.475937,53.38681,58.351158,8897700,41.521034
"2007-11-29",58.279858,58.279858,57.317291,57.798573,7178600,41.127827
"2007-11-30",58.270947,59.901962,57.985741,58.458111,7222900,41.597149
"2007-12-03",57.709446,57.923351,56.434937,57.736187,5133000,41.083447
"2007-12-04",57.272728,57.932262,55.971481,56.408199,5072100,40.138481
"2007-12-05",56.996433,57.655972,56.238861,56.853832,4747900,40.455582
"2007-12-06",56.836006,57.575756,56.41711,57.130123,4648400,40.65218
"2007-12-07",57.433155,58.912655,57.433155,58.083778,5368300,41.330784
"2007-12-10",58.128342,59.144386,57.638145,58.146168,3124700,41.375179
"2007-12-11",58.31551,58.663101,55.588234,55.721924,5504800,39.650139
"2007-12-12",56.871658,58.074867,54.830658,55.846703,6152100,39.73893
"2007-12-13",55.677361,56.114082,54.144386,56.00713,6791400,39.8531
"2007-12-14",55.035652,56.488415,55.035652,55.20499,3899100,39.28231
"2007-12-17",55.080215,55.080215,53.877007,54.010696,3592900,38.432495
"2007-12-18",54.509804,54.875221,53.342247,54.349377,4302400,38.673481
"2007-12-19",54.367203,55.454544,53.814617,54.278076,3814200,38.622757
"2007-12-20",54.607841,55.240643,53.235294,54.019608,4033700,38.438835
"2007-12-21",54.759357,55.516933,54.536541,55.374332,5216400,39.402821
"2007-12-24",55.614975,56.675579,55.213905,56.5508,1260900,40.23996
"2007-12-26",56.158646,56.372547,55.409981,56.149734,2169700,39.954571
"2007-12-27",55.508022,56.060608,54.46524,54.518715,2729200,38.79398
"2007-12-28",55.418896,55.695187,54.66132,54.786095,2626800,38.984234
"2007-12-31",54.509804,55.303032,54.349377,54.919785,3083400,39.079372
"2008-01-02",54.590019,54.73262,52.593582,52.798573,12531600,37.569981
"2008-01-03",53.074867,53.556149,52.718361,53.262032,4510800,37.899757
"2008-01-04",52.754009,52.959003,51.809269,52.522282,5704300,37.373371
"2008-01-07",52.736187,53.645275,52.379681,53.163994,6839400,37.829998
"2008-01-08",53.324421,53.547237,51.229946,51.470589,6454500,36.625019
"2008-01-09",51.595364,52.335117,50.900177,52.183601,9041400,37.132374
"2008-01-10",51.693405,54.073082,51.639927,53.511585,6620200,38.077324
"2008-01-11",52.843136,53.92157,52.139038,53.083778,6366200,37.772926
"2008-01-14",53.618538,53.680927,52.709446,53.565063,3940800,38.115391
"2008-01-15",54.001781,54.367203,53.25312,53.351158,5195900,37.963177
"2008-01-16",53.475937,55.106953,53.475937,54.05526,8956200,38.464195
"2008-01-17",54.322639,54.322639,51.524063,51.925133,9473800,36.948448
"2008-01-18",52.477718,52.584671,48.814617,51.185383,16383700,36.422073
"2008-01-22",48.128342,51.319073,46.969696,49.402851,14753400,35.153671
"2008-01-23",48.128342,49.572193,46.755795,49.278076,12847300,35.064892
"2008-01-24",49.643494,50.623886,49.367203,50.303032,7061600,35.79422
"2008-01-25",50.891266,51.622105,48.467022,48.680927,6906300,34.639977
"2008-01-28",48.850266,50.677361,48.529411,50.632797,5358200,36.028873
"2008-01-29",51.114082,52.076649,50.543671,52.040997,4949200,37.030903
"2008-01-30",51.871658,53.25312,51.096256,51.274509,6936400,36.485497
"2008-01-31",50.543671,53.306595,50.231728,52.477718,8325400,37.341652
"2008-02-01",52.673798,53.743317,52.147949,53.743317,6159700,38.242229
"2008-02-04",53.547237,53.743317,52.638145,52.985741,4194800,37.703152
"2008-02-05",51.960785,52.112301,50.374332,50.53476,7685100,35.95911
"2008-02-06",51.122993,51.443851,49.803921,50.222816,7989900,35.737141
"2008-02-07",51.898396,53.734402,51.363636,53.547237,11628800,38.102711
"2008-02-08",53.368984,53.368984,51.194298,51.443851,8814800,36.605991
"2008-02-11",51.532978,51.532978,49.215687,49.741531,10595100,35.394669
"2008-02-12",50.249554,51.996433,50.222816,51.755795,8510000,36.827961
"2008-02-13",52.049911,52.522282,51.577541,52.35294,4711500,37.25288
"2008-02-14",52.263813,52.664883,51.497326,51.631016,4921500,36.73917
"2008-02-15",51.381462,52.08556,50.552586,51.916222,4806300,36.942116
"2008-02-19",52.415329,53.110516,51.782532,52.495544,4699300,37.354359
"2008-02-20",51.693405,52.887699,51.390373,52.682709,6437500,37.487526
"2008-02-21",52.834225,53.716579,52.673798,52.718361,5402800,37.512894
"2008-02-22",52.754009,53.511585,52.023174,53.467022,5310000,38.04562
"2008-02-25",53.440285,53.78788,52.424244,53.431374,8407300,38.020256
"2008-02-26",53.128342,54.215687,53.065952,53.930481,5941900,38.375404
"2008-02-27",53.493763,55.196079,53.377895,54.768272,5431700,38.971558
"2008-02-28",54.099823,54.304813,53.458111,53.716579,4540300,38.223198
"2008-02-29",53.021389,53.244205,51.68449,51.925133,7711000,36.948448
"2008-03-03",51.755795,52.486629,50.588234,51.5508,4956600,36.682091
"2008-03-04",50.87344,51.5508,50.374332,51.292336,5703100,36.498184
"2008-03-05",51.532978,52.522282,50.828876,51.434937,5236300,36.599655
"2008-03-06",51.158646,51.158646,50.356506,50.508022,6174100,35.94009
"2008-03-07",50.062389,51.4795,49.875221,50.329769,5924300,35.813244
"2008-03-10",50.47237,50.998219,49.910873,50.26738,11938600,35.768848
"2008-03-11",51.301247,53.92157,50.668449,52.174686,7876500,37.12603
"2008-03-12",52.388592,52.967915,51.319073,51.426025,5831200,36.593307
"2008-03-13",50.614975,51.720142,50.13369,51.310162,7271600,36.51086
"2008-03-14",51.426025,51.791443,49.991089,50.347595,9443200,35.825932
"2008-03-17",49.242424,51.194298,49.064171,50.365417,7743200,35.838619
"2008-03-18",51.221035,53.110516,50.677361,53.101604,8398600,37.785603
"2008-03-19",53.101604,54.108734,52.076649,52.112301,6570200,37.081638
"2008-03-20",52.103386,54.135471,52.08556,53.65419,13409600,38.17881
"2008-03-24",53.761139,55.730839,53.761139,54.830658,7171200,39.015957
"2008-03-25",54.919785,55.151516,53.92157,54.59893,5024400,38.851055
"2008-03-26",54.215687,54.518715,53.163994,53.672016,5855900,38.19149
"2008-03-27",54.349377,54.777184,53.413548,53.761139,4677000,38.254906
"2008-03-28",53.565063,54.090908,52.762924,52.896614,5364300,37.639736
"2008-03-31",53.244205,54.135471,52.629234,53.707664,5499400,38.216862
"2008-04-01",54.180035,56.131908,54.037434,56.042782,6685600,39.878464
"2008-04-02",55.87344,56.319073,55.276291,55.418896,4393800,39.434536
"2008-04-03",54.982174,55.73975,54.857399,55.26738,4956500,39.326714
"2008-04-04",55.26738,55.570412,54.901962,55.044563,4383300,39.168152
"2008-04-07",55.356506,55.579323,54.616756,54.848484,4488400,39.028633
"2008-04-08",54.572193,55.828876,54.572193,55.26738,4580400,39.326714
"2008-04-09",55.409981,55.704102,55.106953,55.142601,3751200,39.23793
"2008-04-10",55.222816,55.543671,54.590019,55.080215,3387400,39.193527
"2008-04-11",54.39394,55.249554,54.278076,54.367203,3727300,38.686165
"2008-04-14",54.242424,54.447414,53.743317,53.948307,4438800,38.388096
