"","IRM.Open","IRM.High","IRM.Low","IRM.Close","IRM.Volume","IRM.Adjusted"
"2010-12-17",12.077059,12.134546,11.966876,12.129756,256529000,5.017565
"2010-12-20",12.134546,12.177662,12.019572,12.110594,199877700,5.009637
"2010-12-21",12.139338,12.16808,12.019572,12.033944,157122800,4.977931
"2010-12-22",12.110206,12.187433,11.994365,12.081245,165458400,5.076597
"2010-12-23",12.04746,12.115033,12.023325,12.052285,80873600,5.064428
"2010-12-27",12.052285,12.139167,12.023325,12.061939,109251900,5.068484
"2010-12-28",12.066766,12.129513,12.032979,12.081245,113794300,5.076597
"2010-12-29",12.095726,12.124686,12.057113,12.081245,74493100,5.076597
"2010-12-30",12.066766,12.10538,12.018499,12.071592,121087900,5.07254
"2010-12-31",12.066766,12.100553,12.023325,12.071592,89677400,5.07254
"2011-01-03",12.143993,12.172954,11.975059,11.999192,223327300,5.042117
"2011-01-04",12.004019,12.032979,11.733723,11.835084,278702500,4.973158
"2011-01-05",11.820603,12.110206,11.772336,11.965405,351521500,5.027919
"2011-01-06",11.950925,12.081245,11.893004,11.936444,142418500,5.015751
"2011-01-07",11.931619,12.04746,11.849564,11.926791,155015500,5.011694
"2011-01-10",11.849564,11.965405,11.796471,11.960579,100155400,5.025892
"2011-01-11",11.979885,12.018499,11.849564,11.883351,150239000,4.993441
"2011-01-12",11.970232,12.187433,11.902658,12.028152,141809700,5.054287
"2011-01-13",11.989539,12.037806,11.897831,11.936444,99031500,5.015751
"2011-01-14",11.936444,11.999192,11.883351,11.970232,80885300,5.029949
"2011-01-18",11.960579,12.095726,11.960579,12.004019,176346100,5.044147
"2011-01-19",12.008845,12.008845,11.825431,11.883351,103105600,4.993441
"2011-01-20",11.839911,11.907484,11.772336,11.825431,159651600,4.969102
"2011-01-21",11.897831,11.921965,11.796471,11.873698,253660700,4.989385
"2011-01-24",11.888178,12.032979,11.839911,11.984712,138180500,5.036033
"2011-01-25",11.926791,12.023325,11.849564,12.013672,133497600,5.048202
"2011-01-26",12.018499,12.255008,11.965405,12.216393,149197000,5.133387
"2011-01-27",12.197087,12.428769,12.163301,12.346714,162508100,5.188147
"2011-01-28",12.327408,12.428769,11.921965,11.931619,157895500,5.013723
"2011-01-31",11.897831,11.941272,11.719243,11.772336,188884600,4.946791
"2011-02-01",11.839911,11.941272,11.801296,11.878524,108771900,4.991413
"2011-02-02",11.839911,12.139167,11.839911,12.057113,123335700,5.066454
"2011-02-03",12.004019,12.13434,11.941272,12.115033,94208100,5.090794
"2011-02-04",12.139167,12.385328,12.042632,12.385328,152393100,5.204374
"2011-02-07",12.443249,12.703891,12.433596,12.689411,175070000,5.332151
"2011-02-08",12.665277,12.819732,12.61701,12.819732,230375000,5.386913
"2011-02-09",12.761811,12.834212,12.708718,12.805252,228548700,5.380827
"2011-02-10",12.703891,12.896959,12.699064,12.872827,355864900,5.409223
"2011-02-11",12.790771,12.896959,12.761811,12.877652,265918200,5.411251
"2011-02-14",12.88248,12.901787,12.790771,12.863173,134551300,5.405168
"2011-02-15",12.834212,12.959706,12.766639,12.935573,146141400,5.435589
"2011-02-16",12.979012,13.032107,12.848692,12.872827,156139400,5.409223
"2011-02-17",12.810079,13.109335,12.665277,13.017627,184248500,5.470066
"2011-02-18",13.0128,13.094854,12.901787,13.094854,144280000,5.502521
"2011-02-22",12.959706,13.0128,12.699064,12.732851,227752600,5.350405
"2011-02-23",12.747332,12.766639,12.419115,12.539783,246074400,5.269276
"2011-02-24",12.55909,12.55909,11.839911,12.197087,579883000,5.125274
"2011-02-25",12.27914,12.583223,12.250181,12.578397,299201900,5.285501
"2011-02-28",12.621838,12.684584,12.496343,12.549437,249563200,5.273334
"2011-03-01",12.592877,12.61701,12.250181,12.317754,153236000,5.175978
"2011-03-02",12.322581,12.390155,12.14882,12.283968,174672000,5.161782
"2011-03-03",12.404634,12.51565,12.293621,12.351542,195159600,5.190176
"2011-03-04",12.332234,12.332234,12.057113,12.168127,146317000,5.113105
"2011-03-07",12.255008,12.554263,12.197087,12.385328,325695400,5.204374
"2011-03-08",12.409462,12.810079,12.385328,12.708718,216256100,5.340263
"2011-03-09",12.655623,12.728024,12.505997,12.694238,164990100,5.334179
"2011-03-10",14.093983,14.755241,13.302402,13.35067,1300147500,5.610016
"2011-03-11",13.365149,13.765766,13.365149,13.707846,460328600,5.760101
"2011-03-14",13.616138,13.741633,13.514778,13.717499,228185800,5.764158
"2011-03-15",13.331364,13.785073,13.331364,13.707846,432617600,5.760101
"2011-03-16",13.688539,13.765766,13.476165,13.630618,343057200,5.72765
"2011-03-17",13.7899,13.891261,13.654753,13.756113,376235500,5.780384
"2011-03-18",13.886435,13.973315,13.775419,13.84782,388071500,5.818919
"2011-03-21",13.968488,13.973315,13.871954,13.925048,150180400,5.851372
"2011-03-22",13.881607,14.262917,13.867127,14.248437,338093300,5.987261
"2011-03-23",14.213462,15.097552,14.198889,15.010116,762960800,6.391428
"2011-03-24",15.082979,15.223852,14.985827,15.131557,707632400,6.44314
"2011-03-25",15.087837,15.189849,15.034404,15.053835,369503900,6.410046
"2011-03-28",15.044119,15.141272,14.985827,14.990685,259584600,6.383156
"2011-03-29",14.990685,15.301574,14.985827,15.262712,267182600,6.498987
"2011-03-30",15.282144,15.316147,15.107268,15.184991,200357700,6.465893
"2011-03-31",15.112125,15.214137,15.034404,15.170418,321843700,6.459687
"2011-04-01",15.170418,15.321005,15.14613,15.316147,285937600,6.52174
"2011-04-04",15.272428,15.835915,15.204421,15.758192,368380000,6.709967
"2011-04-05",15.699902,16.001076,15.656182,15.908779,294858500,6.774087
"2011-04-06",15.923352,16.36054,15.860204,16.282818,356356600,6.933357
"2011-04-07",16.180807,16.268246,15.971929,16.127373,699168000,6.867167
"2011-04-08",16.185665,16.443121,16.088512,16.209953,252888000,6.90233
"2011-04-11",16.185665,16.224525,15.92821,16.020506,251061700,6.821662
"2011-04-12",15.933067,16.073938,15.899064,15.94764,127421600,6.790633
"2011-04-13",15.933067,16.078796,15.933067,16.01079,171183200,6.817523
"2011-04-14",16.515984,16.836588,16.399401,16.812302,1152636300,7.158813
"2011-04-15",16.841446,16.851162,16.632568,16.773439,264361100,7.142267
"2011-04-18",16.506269,16.554846,16.307106,16.467409,507157600,7.011957
"2011-04-19",17.011463,17.244631,16.676287,16.953173,1898352300,7.2188
"2011-04-20",17.220343,17.244631,16.01079,16.03022,1478448800,6.825798
"2011-04-21",16.015648,16.151661,15.272428,15.442446,991802200,6.575518
"2011-04-25",15.423015,15.466734,15.16556,15.418158,375006300,6.565176
"2011-04-26",15.379296,15.617321,15.359866,15.452161,269266500,6.579656
"2011-04-27",15.447303,15.59789,15.321005,15.384154,276946400,6.550697
"2011-04-28",15.262712,15.534741,15.262712,15.384154,295280000,6.550697
"2011-04-29",15.369581,15.51531,15.287001,15.471592,289040000,6.587929
"2011-05-02",15.486164,15.68047,15.471592,15.641609,290866300,6.660324
"2011-05-03",15.554171,15.733904,15.466734,15.636751,343033800,6.658257
"2011-05-04",15.612463,15.772765,15.549314,15.593032,237902800,6.639638
"2011-05-05",15.539598,15.602748,15.374439,15.418158,225376000,6.565176
"2011-05-06",15.525026,15.617321,15.311289,15.379296,276642000,6.548629
"2011-05-09",15.408442,15.685328,15.252997,15.641609,239752500,6.660324
"2011-05-10",15.68047,15.92821,15.602748,15.835915,264501600,6.74306
"2011-05-11",15.869918,15.99136,15.661039,15.855346,242632500,6.751333
"2011-05-12",15.792196,16.04965,15.685328,16.020506,263412900,6.821662
"2011-05-13",15.99136,15.99136,15.661039,15.753335,168490500,6.707897
"2011-05-16",15.879633,16.195379,15.806769,15.865061,182726600,6.755471
"2011-05-17",15.937925,16.078796,15.835915,16.001076,205520500,6.813389
"2011-05-18",15.962214,16.127373,15.894206,16.117659,129926900,6.863029
"2011-05-19",16.156519,16.175951,15.845631,15.971929,209746900,6.800977
"2011-05-20",15.942782,16.103085,15.797053,16.03022,206878600,6.825798
"2011-05-23",15.840773,16.064224,15.772765,15.976787,156631100,6.803045
"2011-05-24",15.976787,16.044792,15.92821,15.957355,156326700,6.794771
"2011-05-25",15.894206,16.088512,15.821342,16.069082,188509900,6.842346
"2011-05-26",16.03022,16.428547,15.967072,16.375113,171077800,6.972656
"2011-05-27",16.370255,16.554846,16.370255,16.506269,157415500,7.028503
"2011-05-31",16.564562,16.666571,16.462551,16.520842,233477400,7.034709
"2011-06-01",16.433405,16.481981,16.054508,16.112801,312384200,6.860961
"2011-06-02",16.078796,16.214811,16.035078,16.132231,152112100,6.869234
"2011-06-03",15.913637,16.069082,15.772765,15.860204,180244600,6.753403
"2011-06-06",15.801911,15.908779,15.529883,15.57846,193602600,6.633434
"2011-06-07",15.651324,15.792196,15.520168,15.641609,110738700,6.660324
"2011-06-08",15.602748,15.738762,15.491022,15.602748,114063600,6.643777
"2011-06-09",15.631894,15.835915,15.534741,15.753335,94102700,6.707897
"2011-06-10",15.685328,15.758192,15.481307,15.500737,225024800,6.600339
"2011-06-13",15.563887,15.831058,15.529883,15.665897,304236000,6.670668
"2011-06-14",15.816484,16.005932,15.772765,15.811626,191928400,6.732718
"2011-06-15",15.724189,15.835915,15.529883,15.670755,197056200,6.672735
"2011-06-16",15.704759,15.821342,15.461876,15.612463,214394600,6.647913
"2011-06-17",15.748477,16.035078,15.729046,15.811626,199456200,6.732718
"2011-06-20",15.78248,16.025364,15.777623,15.957355,92112500,6.794771
"2011-06-21",16.015648,16.282818,15.981645,16.195379,181321700,6.896125
"2011-06-22",16.210062,16.351999,16.092598,16.156225,133649800,6.987312
"2011-06-23",16.009396,16.263901,15.911509,16.229641,142676100,7.019063
"2011-06-24",16.210062,16.307951,15.965346,16.068127,153095500,6.94921
"2011-06-27",16.068127,16.351999,16.04855,16.170908,123347400,6.99366
"2011-06-28",16.200275,16.420521,16.112177,16.376471,138590300,7.082563
"2011-06-29",16.440098,16.537985,16.366682,16.469463,109614800,7.122784
"2011-06-30",16.479252,16.72397,16.469463,16.684814,464461300,7.215919
"2011-07-01",16.665237,16.914848,16.650555,16.831646,212006400,7.27942
"2011-07-05",16.787596,17.022524,16.738653,16.949108,193345000,7.330222
"2011-07-06",16.963793,17.144882,16.821856,17.130199,339603600,7.408539
"2011-07-07",17.130199,17.394495,17.09594,17.325974,180876800,7.493209
"2011-07-08",17.149776,17.355339,17.115517,17.321079,248216900,7.491093
"2011-07-11",17.154671,17.330868,17.130199,17.174248,218199500,7.427591
"2011-07-12",17.115517,17.360233,17.100834,17.237875,236275500,7.455109
"2011-07-13",17.306396,17.516853,17.257452,17.296608,234215000,7.48051
"2011-07-14",17.296608,17.487488,17.066572,17.184038,327369500,7.431824
"2011-07-15",17.247663,17.252558,16.728863,16.895271,282636100,7.306937
"2011-07-18",16.954004,16.954004,16.56735,16.699497,147593100,7.222268
"2011-07-19",16.738653,16.988264,16.71418,16.949108,139526800,7.330222
"2011-07-20",17.002947,17.06168,16.836538,16.880589,102391500,7.300588
"2011-07-21",16.958897,17.208509,16.954004,17.012735,195440600,7.357739
"2011-07-22",17.027418,17.110622,16.934425,16.973581,105365100,7.340805
"2011-07-25",16.836538,17.051889,16.772913,16.949108,148787300,7.330222
"2011-07-26",16.885483,16.993158,16.772913,16.816961,182878700,7.273069
"2011-07-27",16.72397,16.728863,16.224747,16.376471,341500100,7.082563
"2011-07-28",16.347105,16.562456,15.441651,15.510172,747600900,6.707902
"2011-07-29",15.392708,15.612954,15.182251,15.480806,269032300,6.695203
"2011-08-01",15.603165,15.701052,15.333976,15.378025,306589200,6.650751
"2011-08-02",15.250772,15.534644,15.079471,15.089259,350538100,6.525865
"2011-08-03",15.123519,15.329082,14.976688,15.299715,311834000,6.616885
"2011-08-04",15.133307,15.192039,14.717288,14.913063,493249400,6.449663
"2011-08-05",15.084364,15.15778,14.67324,14.937534,577424400,6.460246
"2011-08-08",14.643873,14.815176,13.665005,13.665005,650606400,5.909898
"2011-08-09",13.797153,14.360002,13.547541,14.350212,636323600,6.206239
"2011-08-10",14.120179,14.555776,13.968454,14.032081,400902700,6.068654
"2011-08-11",14.11039,15.177357,14.11039,14.991371,379138900,6.483531
"2011-08-12",15.050104,15.382919,15.050104,15.231195,218972200,6.587251
"2011-08-15",15.333976,15.686369,15.260561,15.686369,190582100,6.784107
"2011-08-16",15.510172,15.818516,15.466123,15.661897,221184800,6.773522
"2011-08-17",15.730418,15.90172,15.524855,15.627637,176580300,6.758706
"2011-08-18",15.2263,15.338871,14.678134,14.790705,345187900,6.396747
"2011-08-19",14.614508,15.050104,14.604719,14.727077,191073800,6.369228
"2011-08-22",14.903274,14.991371,14.687922,14.849436,157497400,6.422146
"2011-08-23",14.917956,15.544433,14.869013,15.519961,227015000,6.712138
"2011-08-24",15.422074,15.71084,15.382919,15.666791,213294200,6.775639
"2011-08-25",15.63253,15.691263,15.182251,15.265454,177973400,6.602067
"2011-08-26",15.128413,15.515066,14.913063,15.45144,273071300,6.682503
"2011-08-29",15.696157,15.906613,15.661897,15.857671,235139900,6.858191
"2011-08-30",15.779362,16.04855,15.691263,15.906613,264138700,6.879358
"2011-08-31",16.073021,16.102388,15.754889,15.926191,258238200,6.887826
"2011-09-01",15.891931,16.185591,15.887037,15.931086,233231600,6.889942
"2011-09-02",15.652108,15.661897,15.37313,15.426969,182363600,6.67192
"2011-09-06",14.986478,15.45144,14.883696,15.422074,242117400,6.669803
"2011-09-07",15.696157,15.989818,15.661897,15.989818,223268700,6.915342
"2011-09-08",15.857671,16.087704,15.779362,15.857671,176662200,6.858191
"2011-09-09",15.764678,15.828305,15.289927,15.412286,183581200,6.665571
"2011-09-12",15.260561,15.544433,15.108836,15.52975,171405700,6.716372
"2011-09-13",15.568905,15.896826,15.485701,15.842988,127480100,6.851841
"2011-09-14",15.940874,16.528196,15.774467,16.327528,226371100,7.061398
"2011-09-15",16.415627,16.586927,16.200275,16.586927,168443700,7.173585
"2011-09-16",16.616293,16.719074,16.376471,16.484146,242468600,7.129132
"2011-09-19",16.156225,16.640766,16.097494,16.552668,139292700,7.158767
"2011-09-20",16.640766,17.01763,16.537985,16.537985,174156900,7.152418
"2011-09-21",16.498537,16.6366,15.84767,15.867392,152615500,6.967722
"2011-09-22",15.453203,15.601128,15.078461,15.270762,224474600,6.705731
"2011-09-23",15.275693,15.275693,14.979844,15.112976,184178200,6.636444
"2011-09-26",15.1968,15.788499,15.108046,15.724399,220669700,6.904933
"2011-09-27",16.069557,16.321028,15.941355,16.044903,132420500,7.045675
"2011-09-28",16.074488,16.251997,15.793429,15.842738,136822500,6.956899
"2011-09-29",16.128725,16.222412,15.581405,15.931493,120104500,6.995873
"2011-09-30",15.744122,16.010386,15.586335,15.591267,238394500,6.846472
"2011-10-03",15.458134,15.719468,14.96012,14.965052,198742100,6.571485
"2011-10-04",14.590309,14.994636,14.368422,14.945328,491704000,6.562825
"2011-10-05",14.969982,14.969982,14.644548,14.718511,676573100,6.463223
"2011-10-06",14.718511,14.767817,14.215566,14.526208,909652500,6.378781
"2011-10-07",14.629755,14.826988,14.402937,14.59524,398186600,6.409096
"2011-10-10",14.891088,15.004498,14.679064,15.004498,359915600,6.588808
"2011-10-11",14.856573,14.994636,14.826988,14.891088,218152700,6.539008
"2011-10-12",14.969982,15.438411,14.95519,15.339794,194398700,6.736047
"2011-10-13",15.246108,15.458134,15.152422,15.428549,132561000,6.775019
"2011-10-14",15.561681,15.783568,15.517304,15.753983,144385300,6.917925
"2011-10-17",15.704675,15.936423,15.601128,15.645505,167671000,6.870288
"2011-10-18",15.601128,16.069557,15.477857,15.975871,161758900,7.015362
"2011-10-19",16.178034,16.178034,15.665228,15.699744,136927800,6.894106
"2011-10-20",15.729329,15.91177,15.645505,15.862461,105599300,6.965561
"2011-10-21",16.03504,16.173103,15.975871,16.15831,195908900,7.095473
"2011-10-24",16.173103,16.424576,16.138588,16.370337,133017600,7.188581
"2011-10-25",16.281582,16.394991,15.951217,15.980802,126918100,7.017526
"2011-10-26",16.138588,16.222412,15.773706,16.109003,186566500,7.073822
"2011-10-27",16.616877,16.616877,15.310209,15.665228,388680300,6.87895
"2011-10-28",15.418688,15.571543,15.093252,15.394033,231007200,6.759863
"2011-10-31",15.211593,15.477857,15.103114,15.251039,270624500,6.69707
"2011-11-01",14.792472,14.940397,14.708649,14.77768,459017400,6.489209
"2011-11-02",15.088322,15.088322,14.831919,14.900951,284895600,6.543339
"2011-11-03",14.999567,15.088322,14.861504,15.02422,313297400,6.597468
"2011-11-04",14.900951,15.009429,14.782611,14.905882,211748800,6.545504
"2011-11-07",14.896019,14.974914,14.733302,14.950259,244353500,6.564991
"2011-11-08",15.053806,15.103114,14.792472,14.930535,228115500,6.556331
"2011-11-09",14.619894,14.753026,14.41773,14.496623,245032500,6.365789
"2011-11-10",14.65934,14.757957,14.521277,14.605101,226816000,6.413425
"2011-11-11",14.802335,14.920673,14.787541,14.900951,204876700,6.543339
"2011-11-14",14.891088,14.915743,14.728372,14.77275,201294200,6.487043
"2011-11-15",14.703718,14.940397,14.703718,14.876297,139714200,6.532512
"2011-11-16",14.738234,14.866435,14.688925,14.733302,446783400,6.469721
"2011-11-17",14.713579,14.807265,14.511415,14.629755,212135100,6.424252
"2011-11-18",14.708649,14.743164,14.545932,14.59524,179542200,6.409096
"2011-11-21",14.442384,14.501554,14.284598,14.373352,271643000,6.311658
"2011-11-22",14.363491,14.422661,14.215566,14.245151,156361800,6.255364
"2011-11-23",14.116949,14.220497,13.973956,14.087365,204291300,6.186076
"2011-11-25",14.038056,14.220497,14.008471,14.087365,66696100,6.186076
"2011-11-28",14.378283,14.619894,14.314183,14.467038,219311700,6.352798
"2011-11-29",14.536069,14.757957,14.536069,14.610032,243405200,6.415592
"2011-11-30",14.994636,15.02422,14.846712,14.974914,298920900,6.575817
"2011-12-01",14.994636,15.004498,14.580447,14.59524,352715700,6.409096
"2011-12-02",14.733302,14.905882,14.654409,14.743164,213106800,6.474051
"2011-12-05",14.940397,14.969982,14.762887,14.876297,320099300,6.532512
"2011-12-06",14.915743,15.02422,14.792472,14.881227,255838300,6.534678
"2011-12-07",14.826988,14.826988,14.491693,14.679064,210905900,6.445904
"2011-12-08",14.585378,14.693856,14.447315,14.462108,207744900,6.350634
"2011-12-09",14.481831,14.797403,14.467038,14.753026,178816300,6.478382
"2011-12-12",14.624825,14.683994,14.467038,14.545932,121989400,6.387443
"2011-12-13",14.65934,14.738234,14.452246,14.521277,164404700,6.376615
"2011-12-14",14.442384,14.521277,14.314183,14.41773,151655500,6.331145
"2011-12-15",14.526208,14.703718,14.521277,14.614963,163421300,6.417756
"2011-12-16",14.743164,14.930535,14.703718,14.871366,368684400,6.530347
"2011-12-19",14.95519,15.117907,14.743164,14.807265,175608600,6.502199
"2011-12-20",15.009429,15.364449,14.984775,15.265832,222273600,6.703566
