"","LH.Open","LH.High","LH.Low","LH.Close","LH.Volume","LH.Adjusted"
"2006-05-17",59.369999,60.369999,59.099998,59.77,1894200,59.77
"2006-05-18",59.77,60.099998,59.490002,59.52,902200,59.52
"2006-05-19",59.650002,59.66,58.990002,59.290001,952100,59.290001
"2006-05-22",58.950001,59.779999,58.849998,59.580002,578300,59.580002
"2006-05-23",59.48,59.580002,58.669998,58.669998,821600,58.669998
"2006-05-24",58.68,58.77,58.049999,58.560001,1107900,58.560001
"2006-05-25",58.700001,59.200001,58.490002,59.139999,639800,59.139999
"2006-05-26",59.009998,59.279999,58.830002,59.029999,259900,59.029999
"2006-05-30",58.849998,59.27,58.810001,58.860001,355100,58.860001
"2006-05-31",59.049999,59.630001,58.98,59.360001,1004200,59.360001
"2006-06-01",59.400002,60,59.34,59.889999,783500,59.889999
"2006-06-02",59.790001,60.110001,59.639999,59.93,625600,59.93
"2006-06-05",59.77,59.779999,59.060001,59.27,684200,59.27
"2006-06-06",58.799999,59.77,58.799999,59.759998,679500,59.759998
"2006-06-07",59.959999,60.549999,59.889999,60.209999,644900,60.209999
"2006-06-08",60.459999,61.389999,60.25,61.299999,1306200,61.299999
"2006-06-09",61.450001,61.599998,60.849998,60.860001,1076100,60.860001
"2006-06-12",60.950001,61.139999,60.02,60.119999,685800,60.119999
"2006-06-13",60.25,60.91,60.099998,60.389999,2389900,60.389999
"2006-06-14",60.200001,61.549999,60.099998,61.490002,1087400,61.490002
"2006-06-15",61.5,61.709999,61.009998,61.48,974100,61.48
"2006-06-16",61.540001,61.990002,61.009998,61.290001,739000,61.290001
"2006-06-19",61.5,61.639999,61.16,61.32,577500,61.32
"2006-06-20",61.32,61.830002,60.75,61.77,977300,61.77
"2006-06-21",61.849998,62.98,61.849998,62.799999,1532000,62.799999
"2006-06-22",62.900002,62.91,61.650002,61.799999,1383100,61.799999
"2006-06-23",61.810001,61.810001,61.169998,61.290001,970800,61.290001
"2006-06-26",61.450001,61.560001,61,61.43,1148600,61.43
"2006-06-27",61.349998,61.669998,61.189999,61.23,1135200,61.23
"2006-06-28",61.299999,61.700001,60.610001,61.110001,991400,61.110001
"2006-06-29",61.34,61.849998,61.279999,61.799999,925600,61.799999
"2006-06-30",61.900002,62.5,61.82,62.23,1596400,62.23
"2006-07-03",62.25,62.349998,61.779999,62.189999,299600,62.189999
"2006-07-05",62.040001,62.18,61.599998,62,1033900,62
"2006-07-06",61.950001,62.48,61.950001,62.48,972800,62.48
"2006-07-07",62.349998,62.650002,62,62.060001,553000,62.060001
"2006-07-10",62.200001,62.419998,62.119999,62.299999,447600,62.299999
"2006-07-11",62.200001,62.889999,62.099998,62.790001,412400,62.790001
"2006-07-12",62.84,63.459999,62.68,62.970001,1055900,62.970001
"2006-07-13",63,63.720001,61.98,62.130001,1066600,62.130001
"2006-07-14",62.310001,62.400002,61.59,62.209999,701900,62.209999
"2006-07-17",62,62.73,61.93,62.02,404600,62.02
"2006-07-18",62.150002,62.25,61.66,61.939999,1316500,61.939999
"2006-07-19",62.16,63.220001,62.16,62.540001,715900,62.540001
"2006-07-20",62.509998,63.18,62.450001,62.52,594100,62.52
"2006-07-21",62.549999,62.580002,61.93,62.150002,581000,62.150002
"2006-07-24",62.25,63.25,62.25,63.099998,622700,63.099998
"2006-07-25",64.5,64.510002,63.16,64.400002,1360100,64.400002
"2006-07-26",64.599998,64.650002,63.900002,64.169998,1228000,64.169998
"2006-07-27",64.400002,64.599998,63.02,63.330002,1125300,63.330002
"2006-07-28",63.330002,64.169998,62.799999,64.07,1008400,64.07
"2006-07-31",64.07,64.900002,63.900002,64.419998,1096700,64.419998
"2006-08-01",64.370003,64.769997,63.810001,64.029999,1260200,64.029999
"2006-08-02",64.029999,65.080002,63.900002,64.800003,1240000,64.800003
"2006-08-03",65,65.839996,64.980003,65.459999,1575400,65.459999
"2006-08-04",65.440002,65.93,65.389999,65.690002,1163700,65.690002
"2006-08-07",65.849998,66.489998,65.470001,66.080002,1006200,66.080002
"2006-08-08",65.879997,66.199997,65.68,65.849998,1026400,65.849998
"2006-08-09",65.860001,66.230003,65.360001,65.360001,969900,65.360001
"2006-08-10",65.360001,66.730003,65.150002,66.580002,1398000,66.580002
"2006-08-11",66.5,66.510002,65.809998,66.370003,685600,66.370003
"2006-08-14",66.120003,67.239998,66.120003,66.849998,815900,66.849998
"2006-08-15",67.25,67.790001,67.029999,67.5,1207300,67.5
"2006-08-16",67.699997,67.82,67.470001,67.559998,878700,67.559998
"2006-08-17",67.309998,67.949997,67.029999,67.779999,988600,67.779999
"2006-08-18",67.699997,68.32,67.519997,68.059998,1049600,68.059998
"2006-08-21",68.93,68.989998,68.440002,68.790001,647700,68.790001
"2006-08-22",68.949997,69.169998,68.620003,68.839996,985700,68.839996
"2006-08-23",68.900002,68.959999,68.139999,68.220001,1055700,68.220001
"2006-08-24",68.300003,68.629997,67.43,68.099998,1029100,68.099998
"2006-08-25",68.050003,68.559998,67.82,68.43,646600,68.43
"2006-08-28",68.25,68.910004,68.25,68.5,1072000,68.5
"2006-08-29",68.5,68.660004,68.019997,68.5,1389300,68.5
"2006-08-30",68.599998,68.68,68.32,68.330002,1191400,68.330002
"2006-08-31",68.199997,68.519997,68.019997,68.419998,848300,68.419998
"2006-09-01",68.410004,68.459999,68,68.150002,902500,68.150002
"2006-09-05",68.150002,68.5,67.889999,68.019997,742400,68.019997
"2006-09-06",67.800003,67.800003,67,67.760002,1597300,67.760002
"2006-09-07",67.510002,67.599998,66.599998,66.860001,1441200,66.860001
"2006-09-08",66.910004,67.18,66.769997,67.010002,696300,67.010002
"2006-09-11",68.599998,68.599998,66.459999,67.209999,741700,67.209999
"2006-09-12",67.349998,67.989998,67.349998,67.769997,724900,67.769997
"2006-09-13",67.900002,68.220001,67.699997,67.989998,676500,67.989998
"2006-09-14",67.910004,68.010002,67.080002,67.330002,396500,67.330002
"2006-09-15",67.480003,67.540001,66.760002,66.82,1282300,66.82
"2006-09-18",66.919998,67.010002,66.32,66.440002,654400,66.440002
"2006-09-19",66.690002,67.589996,66.199997,67.540001,1058400,67.540001
"2006-09-20",67.790001,68,67.470001,67.690002,392100,67.690002
"2006-09-21",67.690002,67.800003,66.839996,67,449900,67
"2006-09-22",66.940002,67.349998,66.610001,66.839996,363200,66.839996
"2006-09-25",67.040001,67.040001,66.010002,66.32,849000,66.32
"2006-09-26",66.32,67.139999,66.110001,67.019997,637300,67.019997
"2006-09-27",66.940002,67.029999,66.419998,66.639999,621000,66.639999
"2006-09-28",66.650002,67.169998,66.650002,66.809998,497000,66.809998
"2006-09-29",66.809998,67,65.389999,65.57,1564400,65.57
"2006-10-02",65.57,65.809998,64.879997,65.209999,1228500,65.209999
"2006-10-03",72.199997,72.389999,66.5,66.57,8731900,66.57
"2006-10-04",66.980003,68.199997,66.190002,67.779999,2767100,67.779999
"2006-10-05",67.709999,67.889999,67.169998,67.779999,2184900,67.779999
"2006-10-06",67.779999,67.849998,66.459999,66.690002,1091200,66.690002
"2006-10-09",66.790001,66.839996,65.540001,65.760002,1174100,65.760002
"2006-10-10",65.75,65.760002,64.93,65.489998,1604600,65.489998
"2006-10-11",65.489998,67.25,65.43,66.910004,1588600,66.910004
"2006-10-12",67.099998,67.110001,66.099998,66.669998,1214900,66.669998
"2006-10-13",66.389999,67.010002,65.839996,66.150002,1135500,66.150002
"2006-10-16",66.25,66.949997,66.160004,66.709999,681200,66.709999
"2006-10-17",66.709999,67.050003,66.349998,66.43,1300600,66.43
"2006-10-18",66.68,66.879997,66.400002,66.730003,655800,66.730003
"2006-10-19",66.550003,67.129997,66.400002,66.849998,883900,66.849998
"2006-10-20",67.800003,68.239998,67.349998,68.099998,1506300,68.099998
"2006-10-23",68.25,68.889999,68.050003,68.339996,1752100,68.339996
"2006-10-24",68.599998,69.230003,68.050003,68.870003,1960900,68.870003
"2006-10-25",69,69.559998,68.480003,68.730003,1189800,68.730003
"2006-10-26",68.709999,68.730003,67.949997,68.339996,831500,68.339996
"2006-10-27",68.190002,68.370003,67.75,68.150002,660100,68.150002
"2006-10-30",68.300003,68.5,67.849998,68,1181600,68
"2006-10-31",68.099998,68.650002,68.019997,68.489998,863500,68.489998
"2006-11-01",68.489998,68.919998,67.050003,67.300003,1236000,67.300003
"2006-11-02",67.349998,68.160004,67.300003,67.709999,858400,67.709999
"2006-11-03",67.739998,68.050003,66.959999,66.959999,892700,66.959999
"2006-11-06",67.260002,67.699997,67.18,67.440002,978800,67.440002
"2006-11-07",68,68.800003,67.82,68.459999,971100,68.459999
"2006-11-08",68.32,68.550003,67.599998,68.139999,993800,68.139999
"2006-11-09",68.459999,68.550003,67.370003,67.57,845100,67.57
"2006-11-10",67.739998,68.199997,67.639999,67.870003,591500,67.870003
"2006-11-13",68.050003,68.480003,67.900002,68.010002,494400,68.010002
"2006-11-14",68.110001,68.489998,67.919998,68.309998,744800,68.309998
"2006-11-15",68.379997,69.150002,68.309998,69.150002,873700,69.150002
"2006-11-16",69.169998,69.889999,69.169998,69.889999,655600,69.889999
"2006-11-17",69.75,69.889999,69.25,69.599998,828900,69.599998
"2006-11-20",69.5,69.739998,68.790001,68.879997,1059200,68.879997
"2006-11-21",69.040001,69.300003,68.57,68.690002,622200,68.690002
"2006-11-22",68.900002,69.260002,68.5,69.260002,694500,69.260002
"2006-11-24",69.209999,69.480003,68.900002,69.199997,173100,69.199997
"2006-11-27",69.449997,69.940002,69.230003,69.610001,1157600,69.610001
"2006-11-28",69.449997,69.75,69.080002,69.199997,944900,69.199997
"2006-11-29",69.209999,70.18,69.120003,69.989998,927900,69.989998
"2006-11-30",70.239998,71.040001,70.07,70.800003,955600,70.800003
"2006-12-01",70.900002,70.900002,70.260002,70.839996,765700,70.839996
"2006-12-04",71.089996,71.639999,70.860001,71.480003,598900,71.480003
"2006-12-05",71.699997,71.870003,71,71.699997,546600,71.699997
"2006-12-06",71.629997,72.400002,71.5,72.190002,720600,72.190002
"2006-12-07",72.150002,72.860001,72.150002,72.449997,935400,72.449997
"2006-12-08",72.459999,72.660004,71.839996,72.050003,793100,72.050003
"2006-12-11",72.050003,72.68,72.040001,72.379997,1047400,72.379997
"2006-12-12",72,72.239998,71.5,72,826900,72
"2006-12-13",72.400002,72.5,71.75,71.919998,721000,71.919998
"2006-12-14",71.980003,72.410004,71.849998,72.019997,967600,72.019997
"2006-12-15",72.029999,72.309998,71.800003,71.889999,780000,71.889999
"2006-12-18",72.099998,72.57,72.050003,72.489998,794700,72.489998
"2006-12-19",72.599998,73.120003,72.5,73.040001,816400,73.040001
"2006-12-20",73.239998,73.730003,73.18,73.459999,549500,73.459999
"2006-12-21",73.470001,73.93,73.260002,73.470001,549800,73.470001
"2006-12-22",74.199997,74.300003,73.550003,73.940002,496100,73.940002
"2006-12-26",73.889999,73.970001,73.25,73.43,465100,73.43
"2006-12-27",73.629997,73.980003,73.57,73.889999,707500,73.889999
"2006-12-28",73.879997,74.199997,73.68,73.900002,441200,73.900002
"2006-12-29",73.800003,74.199997,73.389999,73.470001,377900,73.470001
"2007-01-03",73.300003,74.239998,72.940002,73.099998,1519600,73.099998
"2007-01-04",73.120003,73.989998,72.75,73.75,1094100,73.75
"2007-01-05",73.5,73.790001,73.209999,73.489998,1464300,73.489998
"2007-01-08",73.550003,74.849998,73,74.699997,1415400,74.699997
"2007-01-09",74.699997,74.769997,73.279999,73.470001,1189400,73.470001
"2007-01-10",73.279999,73.470001,73.120003,73.339996,937800,73.339996
"2007-01-11",73.290001,73.760002,72.900002,73.260002,1118300,73.260002
"2007-01-12",73.260002,73.589996,72.93,73,956900,73
"2007-01-16",73.25,73.760002,72.480003,72.699997,1187100,72.699997
"2007-01-17",72.699997,73.010002,72.419998,72.830002,1585900,72.830002
"2007-01-18",73.080002,73.510002,72.849998,73.059998,1215900,73.059998
"2007-01-19",73.209999,73.459999,72.919998,73.080002,719100,73.080002
"2007-01-22",73.199997,73.559998,73.059998,73.239998,748200,73.239998
"2007-01-23",73.07,73.080002,72.5,72.889999,819100,72.889999
"2007-01-24",72.82,73.169998,72.489998,73.129997,1035800,73.129997
"2007-01-25",73.120003,73.190002,71.93,72.07,1186000,72.07
"2007-01-26",72.279999,72.449997,70.940002,71.459999,1186500,71.459999
"2007-01-29",71.459999,72.400002,71.260002,72.190002,908200,72.190002
"2007-01-30",72.209999,73,72.190002,72.940002,790600,72.940002
"2007-01-31",72.839996,73.559998,72.57,73.440002,808500,73.440002
"2007-02-01",73.449997,73.510002,72.889999,73.410004,815800,73.410004
"2007-02-02",73.410004,74,73.110001,73.529999,565400,73.529999
"2007-02-05",73.290001,73.660004,72.709999,72.82,827400,72.82
"2007-02-06",72.970001,73.419998,72.900002,73.269997,782700,73.269997
"2007-02-07",73.400002,73.989998,73.300003,73.589996,802200,73.589996
"2007-02-08",73.690002,74.309998,73.589996,74.07,922000,74.07
"2007-02-09",74.25,74.5,73.57,73.839996,555100,73.839996
"2007-02-12",74.089996,74.239998,73.660004,73.849998,592400,73.849998
"2007-02-13",74.050003,74.540001,73.900002,74.230003,778200,74.230003
"2007-02-14",74.25,74.68,73.900002,74.440002,761500,74.440002
"2007-02-15",78,80.720001,78,80,5475600,80
"2007-02-16",80,81,79.989998,80.370003,1365800,80.370003
"2007-02-20",80.010002,80.860001,78.550003,80.260002,1821400,80.260002
"2007-02-21",79.940002,80.489998,79.730003,80.059998,666100,80.059998
"2007-02-22",80.220001,80.809998,80.010002,80.25,821500,80.25
"2007-02-23",80,80.440002,79.75,80.379997,893900,80.379997
"2007-02-26",80.370003,80.370003,79.739998,80.040001,620200,80.040001
"2007-02-27",80,80.019997,78.879997,79,1833800,79
"2007-02-28",79.010002,79.910004,78.599998,79.68,1404300,79.68
"2007-03-01",74.099998,75,70.07,70.169998,9507700,70.169998
"2007-03-02",69.699997,70.559998,67.599998,68.360001,5958400,68.360001
"2007-03-05",66.059998,68.400002,66.059998,66.949997,2836600,66.949997
"2007-03-06",66.400002,67.519997,65.599998,67.099998,4418700,67.099998
"2007-03-07",67.190002,67.870003,66.860001,67.459999,5701700,67.459999
"2007-03-08",67.860001,68.879997,67.739998,68.480003,2906200,68.480003
"2007-03-09",69,69.129997,68.410004,68.75,2689100,68.75
"2007-03-12",68.75,69.860001,68.599998,69.599998,2402900,69.599998
"2007-03-13",69.980003,70.739998,69.559998,70.349998,2749400,70.349998
"2007-03-14",70.75,71.080002,69.639999,70.25,2435100,70.25
"2007-03-15",70.25,71.589996,69.93,71.419998,2108900,71.419998
"2007-03-16",71.480003,72.330002,70.559998,70.860001,1965100,70.860001
"2007-03-19",70.5,71.57,70.150002,71.300003,1130300,71.300003
"2007-03-20",71.419998,71.709999,71.089996,71.190002,924200,71.190002
"2007-03-21",71.25,72,70.669998,71.75,817000,71.75
"2007-03-22",71.900002,72.580002,71.580002,71.730003,1082200,71.730003
"2007-03-23",71.830002,72.25,71.459999,71.830002,677700,71.830002
"2007-03-26",71.989998,72.580002,71.669998,72.550003,1080500,72.550003
"2007-03-27",72.349998,72.389999,71.849998,72.129997,869300,72.129997
"2007-03-28",72.220001,72.410004,71.68,72.040001,1123900,72.040001
"2007-03-29",72.639999,72.870003,71.980003,72.790001,1127400,72.790001
"2007-03-30",72.900002,73.419998,72,72.629997,1075200,72.629997
"2007-04-02",72.620003,73.169998,71.959999,72.330002,1058200,72.330002
"2007-04-03",72.379997,72.860001,72.309998,72.860001,692700,72.860001
"2007-04-04",72.959999,73.040001,72.629997,72.790001,713900,72.790001
"2007-04-05",72.849998,73.32,72.660004,73.199997,463800,73.199997
"2007-04-09",73.18,74.029999,73.18,73.68,696900,73.68
"2007-04-10",73.68,73.910004,73.379997,73.389999,837900,73.389999
"2007-04-11",73.550003,73.550003,72.110001,72.400002,1115400,72.400002
"2007-04-12",72.459999,72.459999,71.550003,72.339996,1147000,72.339996
"2007-04-13",72.510002,73.25,72.349998,73.110001,935700,73.110001
"2007-04-16",73.110001,73.260002,72.669998,73.050003,617900,73.050003
"2007-04-17",73,73.349998,72.879997,73.160004,1064800,73.160004
"2007-04-18",73.169998,73.709999,72.75,73.629997,1223200,73.629997
"2007-04-19",73.629997,73.639999,72.75,73.580002,723500,73.580002
"2007-04-20",74,74.769997,73.5,74.07,1036000,74.07
"2007-04-23",75.57,75.57,73.449997,73.599998,670700,73.599998
"2007-04-24",73.510002,73.709999,72.029999,72.529999,1102700,72.529999
"2007-04-25",72.779999,72.779999,72.110001,72.480003,1276600,72.480003
"2007-04-26",76.800003,79.919998,76.5,78.949997,5044500,78.949997
"2007-04-27",78.910004,79.139999,77.970001,78.919998,1402600,78.919998
"2007-04-30",78.959999,79.470001,78.260002,78.940002,1071800,78.940002
"2007-05-01",78.800003,78.879997,77.82,78.589996,2123500,78.589996
"2007-05-02",78.400002,79.639999,78.269997,78.900002,1024500,78.900002
"2007-05-03",78.989998,79.059998,77.650002,77.879997,1131900,77.879997
"2007-05-04",78.300003,78.5,77.860001,78.139999,920700,78.139999
"2007-05-07",78.389999,79.029999,78.290001,79.029999,734500,79.029999
"2007-05-08",79.029999,79.300003,78.639999,78.830002,796700,78.830002
"2007-05-09",78.830002,79.220001,78.5,79,604600,79
"2007-05-10",78.849998,78.849998,77.620003,77.790001,975500,77.790001
"2007-05-11",77.800003,78.599998,77.800003,78.370003,550900,78.370003
"2007-05-14",78.160004,78.489998,77.769997,77.889999,506000,77.889999
"2007-05-15",77.739998,78.419998,77.419998,77.580002,634100,77.580002
"2007-05-16",78.099998,78.440002,77.760002,78.199997,470500,78.199997
"2007-05-17",77.949997,78.43,77.68,78.160004,575500,78.160004
"2007-05-18",78.269997,78.510002,77.809998,78.43,490200,78.43
"2007-05-21",78.629997,78.93,78,78.790001,552100,78.790001
"2007-05-22",78.790001,78.839996,78.169998,78.440002,587800,78.440002
"2007-05-23",78.879997,79.139999,78.599998,78.889999,389800,78.889999
"2007-05-24",78.830002,79.360001,78.300003,78.589996,678800,78.589996
"2007-05-25",78.459999,78.889999,78.400002,78.629997,402500,78.629997
"2007-05-29",78.419998,79.099998,78.290001,78.519997,483800,78.519997
"2007-05-30",78.419998,79.029999,78.300003,78.709999,530100,78.709999
"2007-05-31",78.669998,79.029999,78.410004,78.739998,858000,78.739998
"2007-06-01",79.110001,79.790001,78.709999,79.739998,603200,79.739998
"2007-06-04",79.349998,79.650002,79.190002,79.459999,509200,79.459999
"2007-06-05",79.209999,79.459999,79.150002,79.419998,865600,79.419998
"2007-06-06",79.25,79.43,78.18,79.059998,841700,79.059998
"2007-06-07",79.059998,79.919998,77.849998,78.099998,1101300,78.099998
"2007-06-08",77.989998,78.620003,77.760002,78.239998,752300,78.239998
"2007-06-11",78.239998,78.769997,77.919998,78.769997,594600,78.769997
"2007-06-12",78.150002,78.93,77.879997,77.879997,1664800,77.879997
"2007-06-13",78.080002,78.980003,77.690002,78.980003,1307100,78.980003
"2007-06-14",78.849998,79.260002,78.610001,79.190002,544700,79.190002
"2007-06-15",79.339996,79.970001,79.25,79.919998,1031100,79.919998
"2007-06-18",79.93,79.93,79.330002,79.599998,480700,79.599998
"2007-06-19",79.199997,79.980003,79.120003,79.980003,583600,79.980003
"2007-06-20",79.980003,80,79.220001,79.220001,675000,79.220001
"2007-06-21",79.07,79.75,78.919998,79.449997,543600,79.449997
"2007-06-22",79.050003,79.489998,78.5,78.699997,786400,78.699997
"2007-06-25",78.800003,79.339996,78.080002,78.260002,584000,78.260002
"2007-06-26",78.32,78.970001,78.010002,78.209999,713300,78.209999
"2007-06-27",78.010002,78.349998,77.839996,78.230003,686500,78.230003
"2007-06-28",78.089996,78.970001,78.010002,78.32,506600,78.32
"2007-06-29",78.339996,78.940002,77.949997,78.260002,754900,78.260002
"2007-07-02",78.900002,79.220001,78.489998,79.07,607200,79.07
"2007-07-03",79.07,79.720001,79,79.620003,277800,79.620003
"2007-07-05",79.629997,81.230003,79.419998,81.010002,1355300,81.010002
"2007-07-06",80.900002,81.879997,80.639999,81.400002,898200,81.400002
"2007-07-09",81.279999,81.379997,80.169998,80.43,733800,80.43
"2007-07-10",80.18,80.599998,79.120003,79.18,930600,79.18
"2007-07-11",79.550003,80.260002,79.339996,80.260002,709100,80.260002
