"","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"2016-11-14",162.899994,165.559998,162.050003,162.929993,823200,148.894241
"2016-11-15",163.929993,165.539993,162.570007,165.270004,1130600,151.032639
"2016-11-16",163.929993,164.5,160.740005,162.119995,830200,149.055908
"2016-11-17",162.610001,164.490005,161.550003,163.270004,876100,150.113235
"2016-11-18",163.710007,164.149994,160.339996,161.050003,683000,148.072128
"2016-11-21",161.279999,163.039993,160.919998,162.809998,573600,149.690338
"2016-11-22",162.850006,164.360001,162.009995,163.979996,766100,150.766006
"2016-11-23",163.940002,165.369995,162.100006,165.320007,630200,151.998077
"2016-11-25",165.559998,166.449997,165.309998,165.610001,173100,152.264679
"2016-11-28",165,166.110001,162.360001,162.630005,568200,149.524811
"2016-11-29",163.5,164.449997,161.259995,163.580002,537600,150.39827
"2016-11-30",163.919998,164.850006,161.059998,162.440002,577700,149.350098
"2016-12-01",161.899994,164.210007,161.300003,162.610001,556700,149.506424
"2016-12-02",163.350006,169.630005,162.919998,166.839996,1550200,153.395554
"2016-12-05",168.539993,170.610001,168.070007,170,1029000,156.300903
"2016-12-06",170.490005,171.190002,167.619995,169.399994,883200,155.749252
"2016-12-07",169.110001,174.770004,168.940002,173.800003,1005600,159.794724
"2016-12-08",174,174.309998,170.330002,172.309998,746000,158.424744
"2016-12-09",172.910004,174.199997,170.119995,173.729996,922600,159.730331
"2016-12-12",174.110001,180.880005,173.630005,176.199997,944800,162.001297
"2016-12-13",177.75,180.169998,177.710007,178.139999,805800,163.784988
"2016-12-14",177.380005,180.339996,175.820007,175.990005,1437400,161.808228
"2016-12-15",175.580002,176.839996,173.190002,173.809998,690600,159.803879
"2016-12-16",174.089996,175.779999,173.199997,174.080002,862600,160.052139
"2016-12-19",174.669998,176.289993,173.929993,174.570007,650900,160.50267
"2016-12-20",175.179993,178.110001,174.539993,177.929993,732000,163.591904
"2016-12-21",178.419998,182.789993,177.720001,181.039993,1074100,166.451263
"2016-12-22",181,181.259995,179.240005,181.009995,886000,166.423676
"2016-12-23",180.970001,182.940002,179.699997,181.949997,561400,167.287949
"2016-12-27",182.100006,185.240005,181.809998,183.649994,725000,168.850983
"2016-12-28",184.5,184.5,182.100006,182.820007,850100,168.08786
"2016-12-29",182.270004,184.220001,182,183.190002,599700,168.428024
"2016-12-30",183.800003,184.289993,180.869995,181.770004,467700,167.122437
"2017-01-03",183.460007,184.559998,181.630005,182.929993,655000,168.18895
"2017-01-04",183.839996,186.880005,182.970001,185.419998,632700,170.478333
"2017-01-05",185.419998,187.929993,184.029999,185.979996,882700,170.993225
"2017-01-06",186.449997,186.899994,184.679993,186.100006,632900,171.103516
"2017-01-09",186.309998,186.449997,181.479996,181.610001,756400,166.975357
"2017-01-10",182.110001,184.380005,181.279999,183.820007,654200,169.007278
"2017-01-11",184.479996,185,181.479996,183.050003,729900,168.299316
"2017-01-12",182.119995,184.419998,179.740005,183.860001,695200,169.044006
"2017-01-13",184.580002,185.979996,183.800003,184.770004,690700,169.880722
"2017-01-17",184.809998,186.869995,184.119995,185.440002,658800,170.496735
"2017-01-18",186.089996,186.320007,183.490005,186.009995,524700,171.020813
"2017-01-19",186,186.660004,184.440002,185.229996,573600,170.303635
"2017-01-20",185.020004,187.050003,184.130005,185.619995,600100,170.662216
"2017-01-23",185.800003,187.380005,185,186.990005,692900,171.921829
"2017-01-24",187.820007,190.850006,186.610001,188.919998,1128900,173.696304
"2017-01-25",190.380005,192,189.009995,190.199997,1327400,174.873123
"2017-01-26",180,181.869995,171.740005,173.940002,4500300,159.923462
"2017-01-27",172.990005,173.809998,168.179993,170.850006,2152600,157.082443
"2017-01-30",169.960007,174.990005,169.199997,174.910004,1222300,160.815247
"2017-01-31",174.630005,175.119995,173.130005,174.889999,775200,160.796844
"2017-02-01",175.649994,176.039993,173.75,173.940002,695300,159.923462
"2017-02-02",173.589996,174,170.169998,171.5,921700,157.680054
"2017-02-03",172.350006,174.550003,171.740005,173.610001,551100,159.62001
"2017-02-06",173.009995,173.759995,171.410004,172.570007,585500,158.663818
"2017-02-07",173.830002,175.649994,172.940002,173.399994,739800,159.42691
"2017-02-08",172.850006,174.220001,171.169998,173.940002,802800,159.923462
"2017-02-09",173.279999,175.25,172.300003,174.070007,528600,160.042969
"2017-02-10",174.369995,175.429993,173.320007,174.479996,645000,160.419907
"2017-02-13",174.570007,176.190002,174.570007,175.419998,590500,161.284149
"2017-02-14",174.759995,175.979996,173.830002,174.869995,496800,160.778488
"2017-02-15",174.839996,177.690002,174.690002,177.050003,716000,162.782822
"2017-02-16",177.229996,178.190002,175.839996,176.690002,604300,162.451828
"2017-02-17",176.440002,177.509995,175.679993,177.190002,408000,162.91153
"2017-02-21",175.139999,180.990005,175.139999,179.619995,735200,165.145706
"2017-02-22",179.669998,181.059998,178.940002,180.869995,677400,166.294968
"2017-02-23",181.990005,182.490005,179.289993,180.720001,773200,166.157059
"2017-02-24",179.690002,180.669998,178.029999,180.160004,712200,165.642197
"2017-02-27",180.309998,181,178.729996,179,859900,164.575668
"2017-02-28",179,179.169998,176.860001,178.589996,600300,164.1987
"2017-03-01",178.139999,178.960007,177.559998,178.029999,969000,164.605515
"2017-03-02",178.240005,178.669998,177.259995,177.800003,430800,164.392868
"2017-03-03",178.020004,178.990005,176.710007,177.889999,424600,164.476074
"2017-03-06",176.470001,177.770004,175.330002,175.75,448800,162.497482
"2017-03-07",175.589996,176.880005,174.220001,175.380005,484200,162.155334
"2017-03-08",175.889999,176.770004,174.960007,176.039993,722800,162.765594
"2017-03-09",175.75,177.119995,175.130005,176.399994,559900,163.098434
"2017-03-10",177.309998,179.690002,176.809998,177.75,788600,164.346634
"2017-03-13",178,179.550003,176.630005,178.220001,868000,164.781219
"2017-03-14",177.660004,179.259995,177.220001,178.789993,426400,165.308228
"2017-03-15",179.179993,180.110001,176.729996,177.470001,937600,164.087753
"2017-03-16",176.970001,177.970001,172.070007,172.690002,1156300,159.668228
"2017-03-17",172.830002,173.009995,171.289993,172.710007,1191000,159.686707
"2017-03-20",172.550003,173.100006,171.839996,172.800003,605800,159.769897
"2017-03-21",173.910004,174,171.410004,172.009995,841400,159.039474
"2017-03-22",171.869995,172.320007,169.789993,170.320007,826700,157.476929
"2017-03-23",170.139999,172.149994,169.100006,170.220001,998000,157.384445
"2017-03-24",170.649994,171.600006,169.399994,170,527800,157.181046
"2017-03-27",169,170.259995,168.139999,169.860001,596700,157.051605
"2017-03-28",169.800003,170.479996,168.369995,169.850006,558900,157.042358
"2017-03-29",170.009995,171.529999,169.550003,171.080002,378500,158.179611
"2017-03-30",170.759995,171.789993,169.509995,170.149994,467500,157.319733
"2017-03-31",170.289993,171.710007,169.75,171.330002,526900,158.410751
"2017-04-03",171.830002,172.119995,169.149994,170.720001,552300,157.84671
"2017-04-04",170.089996,170.899994,164.809998,165.610001,1188400,153.12207
"2017-04-05",165.600006,167.449997,164.970001,165.600006,1255400,153.112839
"2017-04-06",165.059998,169.139999,165.059998,167.169998,710500,154.564423
"2017-04-07",166.679993,167.580002,166.25,167.029999,399700,154.434998
"2017-04-10",167.759995,169.240005,167.529999,167.600006,629800,154.962006
"2017-04-11",167.279999,168.410004,166.75,168.300003,385500,155.609222
"2017-04-12",168.660004,169.830002,167.270004,168.270004,683300,155.581482
"2017-04-13",167.979996,170.179993,167.440002,169.440002,712800,156.663254
"2017-04-17",169.630005,171.440002,167.5,168.949997,1273900,156.21022
"2017-04-18",168.630005,169.050003,166.690002,168.139999,1023200,155.461304
"2017-04-19",168.75,171.080002,168.710007,170.139999,911100,157.310471
"2017-04-20",170.339996,172.520004,169.889999,171.639999,901500,158.697372
"2017-04-21",171.490005,171.839996,169.389999,171.509995,991100,158.577179
"2017-04-24",173.960007,176.820007,172.899994,174.800003,1550900,161.619095
"2017-04-25",177.729996,182.940002,177.479996,180.940002,3659900,167.296112
"2017-04-26",181.520004,186.289993,180.880005,185.119995,1597400,171.160889
"2017-04-27",185,186.619995,183.949997,185.860001,783700,171.845123
"2017-04-28",185.869995,185.940002,183.860001,185.679993,969200,171.678665
"2017-05-01",185.669998,187.199997,185.600006,185.910004,700400,171.891357
"2017-05-02",185.899994,188.309998,185.509995,187.660004,862000,173.509399
"2017-05-03",187.449997,189.229996,186.330002,187.149994,896400,173.037857
"2017-05-04",187.490005,188.289993,183.720001,183.929993,998600,170.060623
"2017-05-05",183.830002,185.380005,183.479996,185.139999,568300,171.179413
"2017-05-08",185.559998,185.979996,183.479996,183.679993,578900,169.829498
"2017-05-09",183.630005,185.070007,183.380005,184.5,597000,170.587646
"2017-05-10",184.399994,185.360001,183.5,185.25,566100,171.281097
"2017-05-11",185.160004,186.080002,182.880005,185.649994,449100,171.65094
"2017-05-12",185.070007,185.100006,182.839996,183.190002,598000,169.376434
"2017-05-15",184.029999,188.789993,183.050003,187.830002,1377000,173.66655
"2017-05-16",188.350006,188.759995,184.940002,186.940002,635900,172.843689
"2017-05-17",185.839996,185.910004,182.100006,182.279999,772900,169.532639
"2017-05-18",175.479996,178.800003,172.970001,177.199997,1382600,164.807907
"2017-05-19",177.679993,180.449997,176.610001,179.080002,793400,166.556427
"2017-05-22",180.080002,181.690002,179.220001,180.130005,516700,167.53299
"2017-05-23",180.490005,181.139999,180.050003,180.779999,414100,168.137527
"2017-05-24",180.699997,181,179.490005,179.979996,452800,167.393494
"2017-05-25",179.970001,182.279999,179.039993,180.399994,542700,167.784088
"2017-05-26",180.720001,180.789993,178.759995,179.130005,578100,166.602921
"2017-05-30",179.350006,183.880005,178.740005,183.199997,761300,170.388275
"2017-05-31",183.229996,185.820007,182.679993,185.539993,755900,172.564636
"2017-06-01",185.570007,188.770004,185.179993,187.809998,782100,174.675903
"2017-06-02",188.210007,190.919998,187.089996,189.889999,614200,176.610428
"2017-06-05",190,194.970001,189.059998,191.860001,1164400,178.442673
"2017-06-06",191.729996,192.779999,188.850006,188.910004,677700,175.69899
"2017-06-07",188.940002,190.039993,187.919998,189.169998,540600,175.940796
"2017-06-08",189.169998,190,187.990005,189.089996,492900,175.866379
"2017-06-09",188.809998,191.850006,188.190002,190.979996,501400,177.624191
"2017-06-12",191.149994,191.839996,188.210007,190.610001,640500,177.28009
"2017-06-13",191.669998,194.520004,190.369995,193.899994,694200,180.339981
"2017-06-14",193.960007,202.990005,193.199997,196.539993,1330800,182.795364
"2017-06-15",195.139999,196.880005,194.059998,196.240005,767100,182.516373
"2017-06-16",195.830002,196.330002,194.589996,195.869995,645200,182.172241
"2017-06-19",196.75,198.25,196.089996,196.869995,566400,183.10228
"2017-06-20",197.419998,199.940002,194.320007,194.559998,1169100,180.953842
"2017-06-21",194.919998,195.380005,192.259995,193.809998,565500,180.256287
"2017-06-22",194.25,195.75,193.089996,195.160004,465800,181.511917
"2017-06-23",194.630005,194.630005,186.520004,188.679993,1565000,175.485046
"2017-06-26",189.110001,191.929993,188.919998,190.720001,780900,177.382416
"2017-06-27",190.839996,191.929993,188.039993,188.520004,619000,175.336258
