"","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
"2017-02-09",183.679993,183.839996,182.419998,182.589996,1310500,174.06958
"2017-02-10",182.839996,184.660004,182.160004,184.399994,1414100,175.79509
"2017-02-13",184.649994,187.5,184.649994,186.600006,1272300,177.892441
"2017-02-14",187.050003,187.479996,184.610001,187.229996,1391200,178.493027
"2017-02-15",186.759995,188.300003,186.240005,187.990005,998600,179.217606
"2017-02-16",188.050003,188.759995,186.429993,188.740005,1153500,179.932617
"2017-02-17",188.600006,189.100006,187.399994,189.059998,1163300,180.23764
"2017-02-21",189.020004,189.940002,188.600006,189.589996,1102800,180.742935
"2017-02-22",189.580002,189.979996,188.740005,189.889999,765700,181.028915
"2017-02-23",189.869995,190.589996,187.529999,188.300003,1157700,179.513123
"2017-02-24",187.899994,189.710007,187.009995,189.630005,1147500,180.781067
"2017-02-27",189.649994,190.889999,188.270004,190.399994,1605000,181.515121
"2017-02-28",190.190002,191.309998,189.300003,189.809998,1874400,180.952652
"2017-03-01",190.5,193.169998,190.240005,192.410004,2088600,183.43132
"2017-03-02",192.199997,192.649994,190.669998,191.050003,1064900,182.134796
"2017-03-03",190.990005,191.050003,188.740005,189.649994,1501800,180.80011
"2017-03-06",189.279999,191.309998,189.009995,190.940002,1126100,182.029907
"2017-03-07",190.899994,192.199997,190.429993,191.470001,926600,182.535202
"2017-03-08",191.320007,191.389999,190.080002,190.380005,925800,181.496078
"2017-03-09",190.529999,191.330002,189.830002,190.339996,843200,181.457916
"2017-03-10",191.850006,191.850006,189.619995,190.839996,835600,181.93457
"2017-03-13",190.830002,191.679993,190.619995,191.559998,853000,182.620987
"2017-03-14",190.830002,191,189.330002,189.75,1055100,180.895447
"2017-03-15",190.080002,192,189.75,191.660004,985900,182.716339
"2017-03-16",191.970001,192.179993,189.919998,190.649994,1082600,181.753433
"2017-03-17",191.309998,194,190.899994,193.270004,1824500,184.251205
"2017-03-20",193.199997,193.649994,191.770004,191.979996,930500,183.021378
"2017-03-21",192.350006,193.160004,188.25,188.690002,1266500,179.884933
"2017-03-22",188.880005,190.130005,187.949997,189.600006,835900,180.752457
"2017-03-23",189.539993,190.610001,189.009995,189.559998,794500,180.714325
"2017-03-24",189.539993,189.899994,186.350006,187.520004,1498600,178.769531
"2017-03-27",184.889999,186.179993,183.720001,185.490005,1930600,176.834244
"2017-03-28",185,189.449997,184.880005,188.440002,1231000,179.646606
"2017-03-29",188,188.919998,187.199997,188.289993,869700,179.503586
"2017-03-30",188.440002,189.300003,188.199997,188.779999,926000,179.970718
"2017-03-31",188.389999,188.559998,186.419998,187.199997,2063800,178.464447
"2017-04-03",187.479996,188.199997,186.259995,187.740005,1259500,178.979248
"2017-04-04",187.740005,188.330002,186.339996,187.720001,1073600,178.96019
"2017-04-05",187.619995,189.320007,185.729996,185.850006,932000,177.973846
"2017-04-06",185.869995,187.130005,185.850006,186.300003,745700,178.40477
"2017-04-07",188.800003,189.419998,186.600006,188.039993,1189400,180.071014
"2017-04-10",188.089996,188.850006,187.259995,187.660004,911100,179.707108
"2017-04-11",187.440002,188.940002,186.669998,188.380005,810600,180.396606
"2017-04-12",188.429993,188.699997,186.130005,186.339996,1121000,178.443054
"2017-04-13",186.039993,188.009995,185.639999,186.729996,1173300,178.816528
"2017-04-17",187.179993,188.970001,186.869995,188.889999,843900,180.884995
"2017-04-18",188.300003,189.600006,187.070007,187.380005,1199400,179.43898
"2017-04-19",187.839996,188.240005,187.029999,187.75,1239800,179.79332
"2017-04-20",188.020004,189.039993,187.380005,188.130005,984000,180.157196
"2017-04-21",188.839996,189.899994,188.199997,188.940002,1153300,180.932892
"2017-04-24",191.380005,192.490005,190.410004,191.910004,1561400,183.777008
"2017-04-25",190.869995,193.479996,190.690002,193.240005,1819800,185.050659
"2017-04-26",194.669998,196.970001,193.740005,194.850006,1958000,186.592453
"2017-04-27",195.479996,196.619995,193.949997,195.029999,976500,186.764816
"2017-04-28",195.039993,195.279999,193.429993,193.789993,1195400,185.577347
"2017-05-01",194.240005,195,193.149994,193.149994,1004500,184.964447
"2017-05-02",193.899994,194.070007,193,194.070007,941500,185.84549
"2017-05-03",193.869995,194.5,192.889999,194.179993,773500,185.950806
"2017-05-04",194.279999,195.130005,193.380005,194.550003,1101800,186.30513
"2017-05-05",194.75,195.990005,194.270004,195.970001,703200,187.664963
"2017-05-08",195.589996,196.5,195.130005,196.330002,893600,188.009735
"2017-05-09",196.490005,197,196.070007,196.589996,749300,188.258667
"2017-05-10",195.059998,195.889999,193.350006,194.389999,1365500,186.151917
"2017-05-11",194.259995,195.429993,193.169998,194.979996,905600,186.716904
"2017-05-12",194.360001,195.639999,194.169998,195.589996,674900,187.301071
"2017-05-15",195.479996,196.029999,194.880005,195.179993,906000,186.908432
"2017-05-16",195.070007,196.190002,194.809998,195.289993,790000,187.013763
"2017-05-17",195.289993,195.289993,191.610001,192.009995,1379000,183.872787
"2017-05-18",191.789993,193.509995,190.309998,192.639999,1256200,184.476089
"2017-05-19",193.210007,196.5,192.960007,195.869995,1070000,187.569183
"2017-05-22",197.479996,199,196.300003,197.75,1453400,189.369522
"2017-05-23",198.220001,199.369995,197.039993,199.320007,1018900,190.872986
"2017-05-24",199.600006,200.610001,199.080002,199.979996,679100,191.50499
"2017-05-25",200.509995,201.899994,200.190002,201.089996,1122100,192.567963
"2017-05-26",201.089996,202.580002,200.850006,202.240005,751100,193.66925
"2017-05-30",202.190002,202.649994,200.949997,202.009995,921100,193.44899
"2017-05-31",202.369995,203.279999,201.580002,203.25,1488800,194.636429
"2017-06-01",203.160004,203.470001,201.880005,202.520004,1293500,193.937378
"2017-06-02",202.699997,205.070007,202.580002,203.699997,917400,195.067368
"2017-06-05",203.369995,203.479996,201.339996,201.470001,902000,192.93187
"2017-06-06",200.929993,201.240005,198.300003,198.440002,1192700,190.030304
"2017-06-07",198.850006,199.020004,197.729996,198.869995,938600,190.442062
"2017-06-08",198.869995,199.830002,197.589996,199.639999,996500,191.179428
"2017-06-09",199.639999,200.740005,198.440002,199.470001,1056500,191.016647
"2017-06-12",199.470001,200.059998,197.029999,198.399994,1858300,189.991974
"2017-06-13",198.399994,200.929993,198.119995,200.550003,1263500,192.050858
"2017-06-14",200.550003,202.449997,200.350006,201.279999,934600,192.749939
"2017-06-15",199.770004,202.270004,199.240005,202.029999,827500,193.46814
"2017-06-16",202.369995,203.300003,201.660004,202.669998,1391500,194.080994
"2017-06-19",203.410004,204.740005,203,204.520004,1066100,195.852631
"2017-06-20",203.759995,205.169998,203.759995,203.860001,838400,195.220596
"2017-06-21",204.399994,204.880005,203.5,203.889999,669700,195.249329
"2017-06-22",203.789993,203.979996,201.190002,201.259995,907800,192.730789
"2017-06-23",201.229996,202.419998,200.809998,201.320007,1203300,192.788239
"2017-06-26",201.770004,202.330002,200.130005,200.199997,676900,191.715698
"2017-06-27",200.110001,200.360001,198.830002,198.839996,713800,190.413345
"2017-06-28",199.820007,201.419998,199.330002,200.830002,787100,192.318985
"2017-06-29",200.990005,201.070007,196.130005,196.960007,1423000,188.613022
"2017-06-30",197.75,199.210007,196.259995,198.100006,944700,189.704712
"2017-07-03",199.419998,200.550003,198.139999,199.660004,750600,191.198578
"2017-07-05",199.029999,201.210007,198.949997,200.740005,1152300,193.044968
"2017-07-06",200.699997,201.070007,198.789993,199.020004,799700,191.390945
"2017-07-07",199.5,202.179993,199.119995,201.259995,1300600,193.545059
"2017-07-10",201.220001,202.240005,200.210007,201.070007,1028600,193.36235
"2017-07-11",200.800003,201.009995,198.75,199.910004,1139400,192.246796
"2017-07-12",201.320007,202.470001,199.869995,201.110001,1404100,193.400787
"2017-07-13",201.190002,201.470001,199.970001,200.149994,778900,192.477585
"2017-07-14",200.279999,201.679993,200.059998,201.149994,1032700,193.43924
"2017-07-17",201.080002,201.419998,199.5,200.139999,1150800,192.467987
"2017-07-18",200.25,201.669998,199.279999,201.419998,1128900,193.698929
"2017-07-19",202,202.460007,201.25,202.339996,739800,194.583649
"2017-07-20",202.509995,203.190002,202,202.399994,1064400,194.641327
"2017-07-21",202.110001,204.550003,201.830002,204.550003,992900,196.708923
"2017-07-24",204.550003,205.509995,204.130005,204.929993,1073400,197.074341
"2017-07-25",205.660004,205.899994,202.910004,203.559998,1209100,195.756851
"2017-07-26",199.100006,199.369995,193.570007,194.660004,4079700,187.198059
"2017-07-27",195.729996,195.929993,192.839996,193.839996,2265700,186.4095
"2017-07-28",194.050003,198.070007,194.039993,197.940002,1785800,190.35228
"2017-07-31",198.580002,198.589996,196.080002,196.330002,1470400,188.804062
"2017-08-01",196.960007,196.979996,193.899994,196.529999,1403100,188.996368
"2017-08-02",196.529999,198.179993,196.080002,198.039993,980900,190.448456
"2017-08-03",198.300003,199.399994,197.330002,199.330002,1070700,191.688995
"2017-08-04",199.520004,200.070007,198.470001,200.070007,1247100,192.40065
"2017-08-07",200.339996,201.550003,199.429993,201.139999,1482100,193.429626
"2017-08-08",199.240005,200.929993,198.220001,198.800003,1352600,191.179367
"2017-08-09",199.289993,201.919998,198.25,201,1353900,193.295013
"2017-08-10",200.669998,200.990005,198.039993,198.279999,1122800,190.679291
"2017-08-11",198.520004,199.860001,197.800003,197.889999,1105900,190.304214
"2017-08-14",199.169998,200.5,198.490005,200.300003,1192200,192.621841
"2017-08-15",200.559998,200.559998,198.889999,199.490005,1017900,191.842911
"2017-08-16",200,201.330002,199.630005,200.610001,876400,192.919968
"2017-08-17",199.360001,200.100006,197.889999,197.990005,1020500,190.400375
"2017-08-18",198.380005,199.800003,196.770004,198.729996,1581700,191.11203
"2017-08-21",198.740005,199.029999,196.889999,198.729996,1202000,191.11203
"2017-08-22",199.449997,201.580002,198.990005,201.229996,877500,193.51619
"2017-08-23",200.699997,201.169998,199.399994,199.75,831300,192.092911
"2017-08-24",200.220001,200.270004,198.75,199.470001,723500,191.823669
"2017-08-25",200.320007,200.759995,198.940002,199.050003,651500,191.419754
"2017-08-28",199.910004,199.910004,197.699997,197.869995,808600,190.285004
"2017-08-29",198.270004,201.020004,198.25,200.949997,984900,193.246918
"2017-08-30",200.949997,201.259995,200.070007,201.220001,893600,193.506592
"2017-08-31",201.740005,202.270004,201.160004,201.350006,842700,193.631607
"2017-09-01",201.770004,201.869995,199.979996,200,734700,192.333328
"2017-09-05",200.910004,200.910004,198.139999,198.729996,1114100,191.11203
"2017-09-06",199.550003,199.580002,196.649994,196.740005,997800,189.198318
"2017-09-07",197,197.75,195.699997,197.039993,977100,189.486786
"2017-09-08",196.520004,198.399994,196,197.869995,614000,190.285004
"2017-09-11",198.619995,200.5,198.570007,200.330002,1048900,192.650681
"2017-09-12",199.889999,200.309998,198.570007,199,749300,191.371674
"2017-09-13",198.300003,198.5,196.800003,196.850006,852600,189.304092
"2017-09-14",196.630005,197.809998,196.449997,197.630005,920000,190.054214
"2017-09-15",198.100006,198.720001,197.600006,198.270004,2095600,190.669662
"2017-09-18",199,202.350006,198.860001,202.179993,1313000,194.429779
"2017-09-19",201.910004,203.940002,201.259995,203.119995,784100,195.333755
"2017-09-20",202.779999,205.289993,202.699997,204.270004,1308300,196.439667
"2017-09-21",204.559998,206.570007,204,205.720001,860000,197.834091
"2017-09-22",206.089996,206.509995,204.630005,205.410004,1040800,197.535965
"2017-09-25",205.5,205.5,203.220001,204.869995,1202800,197.016663
"2017-09-26",205.050003,206.210007,204.729996,205.330002,705300,197.459015
"2017-09-27",205.770004,207.600006,205.350006,206.800003,903700,198.872681
"2017-09-28",205.869995,206.059998,204.410004,205.029999,638900,197.170532
"2017-09-29",204.830002,205.710007,204.020004,205.580002,732200,197.699448
"2017-10-02",205.580002,208.759995,205.580002,208.720001,721900,200.719055
"2017-10-03",208.720001,210.940002,208.419998,210.529999,907100,202.459686
"2017-10-04",210.050003,211.639999,209.919998,211.300003,843000,203.200195
"2017-10-05",210.759995,214.110001,210.619995,213.449997,1215200,206.087051
"2017-10-06",212.860001,213.289993,211.729996,212.600006,941900,205.266342
"2017-10-09",213.020004,213.589996,212.240005,213.529999,671600,206.164291
"2017-10-10",214,214.080002,212.009995,212.550003,642500,205.218079
"2017-10-11",212.940002,213.100006,212.229996,212.830002,704900,205.488419
"2017-10-12",212.479996,213.979996,212.479996,213.720001,727200,206.347733
"2017-10-13",214.5,214.809998,213.279999,213.339996,782700,205.98082
"2017-10-16",213.5,214.550003,212.559998,213.440002,748000,206.077408
"2017-10-17",212.75,213.330002,210.949997,211.539993,770000,204.24292
"2017-10-18",211.300003,212,209.860001,210.389999,945600,203.132584
"2017-10-19",210.300003,211.949997,209.710007,211.639999,674500,204.339493
"2017-10-20",212.589996,214.020004,211.729996,213.860001,898900,206.48291
"2017-10-23",213.860001,214.169998,212.470001,212.509995,837300,205.179474
"2017-10-24",212.509995,214.809998,211.860001,212.080002,1350900,204.764282
"2017-10-25",208.199997,211.25,206.009995,207.25,2000800,200.100906
"2017-10-26",208.179993,208.5,202.029999,203.910004,1474200,196.876129
"2017-10-27",204.5,205.679993,204.100006,204.990005,1255100,197.918884
"2017-10-30",204.820007,206.929993,204.820007,206.169998,1259700,199.058182
"2017-10-31",206.360001,206.360001,202.929993,202.979996,995800,195.978195
"2017-11-01",203.570007,204.210007,200.539993,201.619995,1735300,194.665131
"2017-11-02",201.729996,204.179993,201.309998,203.820007,1079300,196.789246
"2017-11-03",204.320007,205.5,203.25,204.059998,995300,197.020935
"2017-11-06",204,204.020004,202.339996,202.369995,739900,195.389236
"2017-11-07",202.369995,203.860001,202.210007,203.759995,918000,196.731277
"2017-11-08",203.889999,203.960007,202.5,202.619995,841200,195.63063
"2017-11-09",202.169998,202.380005,198.600006,198.869995,1363700,192.009964
"2017-11-10",198.850006,201.869995,198.080002,199.770004,929800,192.878937
"2017-11-13",199.130005,201.75,199.020004,200.130005,912200,193.226517
"2017-11-14",199.25,201.050003,199.009995,200.220001,813600,193.3134
"2017-11-15",199.449997,201.649994,198.850006,198.990005,1069100,192.125854
"2017-11-16",199.490005,200.169998,198.669998,199.220001,1103800,192.3479
"2017-11-17",198.259995,199.559998,197.75,197.770004,762500,190.947922
"2017-11-20",198.009995,199.399994,197.710007,198.740005,1283900,191.88446
"2017-11-21",198.720001,200.339996,197.880005,200.100006,1190800,193.197556
"2017-11-22",199.820007,200.649994,199.220001,200.039993,921800,193.139587
"2017-11-24",200.190002,200.759995,199.889999,200,411400,193.101013
"2017-11-27",200,201.350006,199.759995,201.070007,1026700,194.134094
"2017-11-28",201.889999,204.729996,201.149994,204.190002,1159400,197.146454
"2017-11-29",204.610001,204.960007,203.649994,204.169998,724300,197.127151
"2017-11-30",204.210007,207.850006,203.75,207.160004,1912200,200.014023
"2017-12-01",207.110001,207.179993,199.789993,202.639999,1311500,195.649918
"2017-12-04",203.75,204.610001,201.139999,201.690002,1706000,194.732697
"2017-12-05",202.419998,202.520004,199.830002,199.910004,960200,193.014114
"2017-12-06",199.929993,201.339996,199.929993,200.210007,1223000,193.303772
"2017-12-07",200.279999,201.160004,199.279999,200.169998,1236100,193.265121
"2017-12-08",200.240005,201.210007,198.869995,201.070007,1344600,194.134094
"2017-12-11",201.199997,201.330002,199.309998,199.639999,804200,192.753418
"2017-12-12",197.910004,198.479996,196.070007,196.179993,1961000,189.412766
"2017-12-13",196.669998,198.139999,196.389999,196.630005,1417900,189.84726
"2017-12-14",198.070007,198.429993,195.690002,196.220001,1136700,189.45137
"2017-12-15",196.330002,199.889999,196.330002,198.839996,1982000,191.981018
"2017-12-18",199.160004,199.320007,196.75,198.449997,1559000,191.604462
"2017-12-19",198.600006,200.539993,198.130005,199.830002,1300000,192.936844
"2017-12-20",200.080002,201.770004,199.949997,201.300003,1049100,194.35614
"2017-12-21",201.449997,203.160004,200.690002,202.479996,1502000,195.495438
"2017-12-22",203,203.449997,202.160004,202.639999,787500,195.649918
"2017-12-26",202.850006,203.729996,201.690002,201.970001,574800,195.003036
"2017-12-27",202.009995,203.360001,201.179993,202.720001,601000,195.727173
"2017-12-28",203.449997,204.039993,202.779999,203.860001,692800,196.82785
