"","EOG.Open","EOG.High","EOG.Low","EOG.Close","EOG.Volume","EOG.Adjusted"
"2015-06-29",86.989998,87.940002,86.150002,86.25,4022300,83.417374
"2015-06-30",86.989998,87.900002,86.339996,87.550003,3941400,84.674675
"2015-07-01",87.849998,87.849998,84.839996,85.769997,4644500,82.95314
"2015-07-02",85.949997,86.699997,85.589996,85.669998,2699900,82.856422
"2015-07-06",84.489998,86.18,84.050003,85.089996,3513300,82.295471
"2015-07-07",85.779999,87.099998,83.830002,86.720001,5118300,83.871941
"2015-07-08",86.099998,86.919998,84,84.489998,4681200,81.715179
"2015-07-09",85.989998,87.349998,85.18,85.300003,3784000,82.498566
"2015-07-10",85.980003,86.760002,84.449997,84.540001,2903800,81.763535
"2015-07-13",84.529999,84.790001,83.470001,84.209999,3830200,81.444382
"2015-07-14",84.199997,85.639999,84.099998,85.230003,3276100,82.430893
"2015-07-15",84.620003,85.230003,83.050003,83.25,3917300,80.674911
"2015-07-16",83.739998,83.800003,82.339996,82.400002,4019300,79.851219
"2015-07-17",81.970001,82.150002,80.260002,80.5,6069300,78.009979
"2015-07-20",80.239998,80.25,77.919998,77.93,7054000,75.519478
"2015-07-21",78.089996,78.379997,76.940002,77.330002,6823700,74.938034
"2015-07-22",77.18,77.489998,75.760002,76.089996,7205200,73.736397
"2015-07-23",76.199997,76.82,75.470001,76.32,6335400,73.95929
"2015-07-24",76.099998,76.580002,74.620003,75.160004,5850200,72.835167
"2015-07-27",74.099998,74.730003,72.860001,73.190002,5621300,70.926102
"2015-07-28",73.400002,77.559998,73.400002,76.849998,7887200,74.472878
"2015-07-29",76.5,79.010002,76.5,77.739998,6360600,75.33535
"2015-07-30",77.650002,78.720001,76.800003,78.540001,4539800,76.110626
"2015-07-31",78,78.309998,77,77.190002,4190200,74.802391
"2015-08-03",76.199997,77.629997,75.449997,76.440002,5136500,74.075569
"2015-08-04",77.080002,77.769997,76.349998,76.739998,3981900,74.366287
"2015-08-05",78.059998,78.949997,75.959999,76.089996,4896800,73.736397
"2015-08-06",75.650002,78.339996,75.300003,77.68,6709500,75.277206
"2015-08-07",75.25,78.699997,73.029999,73.760002,8476100,71.47847
"2015-08-10",73.669998,76.480003,73.620003,76.269997,6935200,73.91082
"2015-08-11",75.129997,77.43,74.18,77.300003,5976000,74.908966
"2015-08-12",77.32,80.260002,76.5,79.93,8234000,77.457619
"2015-08-13",79.300003,80.5,78.339996,79.68,5889700,77.215363
"2015-08-14",79.5,80.879997,78.800003,79.93,3908100,77.457619
"2015-08-17",79.5,80.160004,78.889999,80.010002,3747200,77.535149
"2015-08-18",79.709999,80.540001,79.279999,80.410004,3536700,77.922768
"2015-08-19",79.870003,79.879997,76.07,77.07,6122900,74.686089
"2015-08-20",77.019997,78.440002,76.610001,76.730003,6793500,74.356606
"2015-08-21",76.389999,77.43,74.120003,74.860001,7769100,72.544441
"2015-08-24",70,73.279999,68.150002,69.260002,9518800,67.117661
"2015-08-25",72.099998,72.110001,68.290001,68.360001,6720600,66.245491
"2015-08-26",70.209999,71.040001,68.400002,70.989998,6763700,68.794159
"2015-08-27",72.989998,76.099998,72.860001,75.790001,7160700,73.445686
"2015-08-28",75.5,79.339996,75.410004,77.309998,6962200,74.918648
"2015-08-31",76.199997,79.160004,74.57,78.309998,6864000,75.887711
"2015-09-01",76.019997,77.32,75.18,76.019997,6376900,73.668549
"2015-09-02",77.059998,77.709999,74.870003,77.709999,5356500,75.306297
"2015-09-03",78.25,80.160004,76.790001,77.449997,6228100,75.054314
"2015-09-04",76.220001,77.440002,75.949997,76.889999,4700700,74.511642
"2015-09-08",77.580002,78.18,75.449997,77.660004,5137600,75.257828
"2015-09-09",78.739998,79.349998,76.669998,76.93,6445400,74.550407
"2015-09-10",77.57,78.239998,76.129997,78.059998,4814700,75.645454
"2015-09-11",76.75,77.410004,75.839996,77.150002,4571800,74.763611
"2015-09-14",77.150002,77.150002,76.040001,76.43,3705000,74.065872
"2015-09-15",77.040001,77.800003,76.559998,77.25,3650500,74.860519
"2015-09-16",77.68,80.169998,77.459999,79.940002,3996000,77.467316
"2015-09-17",80.019997,81.18,79.120003,79.660004,5499100,77.195969
"2015-09-18",78.860001,79.190002,75.93,76.260002,6047600,73.901138
"2015-09-21",77.050003,77.330002,75.870003,76.519997,3258700,74.153084
"2015-09-22",75.43,76.660004,74.690002,75.220001,3433900,72.893311
"2015-09-23",75.239998,75.93,72.870003,73.040001,3891400,70.780724
"2015-09-24",72.290001,73.720001,71.480003,73.260002,4443600,70.993942
"2015-09-25",74.059998,74.209999,72.190002,72.790001,3894300,70.538467
"2015-09-28",71.739998,72.190002,69.099998,69.43,4581900,67.282394
"2015-09-29",69.860001,70.669998,69.139999,70.129997,3773600,67.960739
"2015-09-30",70.849998,72.940002,70.669998,72.800003,4809200,70.548172
"2015-10-01",73.800003,75.68,73,73.589996,5683400,71.313721
"2015-10-02",72.669998,77.449997,71.589996,77.059998,6032600,74.676399
"2015-10-05",78.160004,81.699997,78,80.650002,7429300,78.155334
"2015-10-06",80.720001,83.730003,80.550003,82.839996,6777000,80.277596
"2015-10-07",84.370003,85.400002,82.18,83.769997,6893100,81.178841
"2015-10-08",83.309998,87.269997,83.07,87.040001,6795000,84.347702
"2015-10-09",87.349998,88.300003,86.099998,87.300003,5802200,84.599655
"2015-10-12",87.120003,88,84.93,86.029999,4804200,83.368942
"2015-10-13",85.129997,86.290001,84.75,85.279999,5605900,82.642128
"2015-10-14",84.989998,86.139999,84.760002,85.779999,3325400,83.290749
"2015-10-15",85.300003,87.160004,84.93,87.139999,3609900,84.611267
"2015-10-16",87.75,88,86.559998,87.5,4128500,84.960831
"2015-10-19",86.269997,86.470001,84.110001,84.809998,4256500,82.348885
"2015-10-20",84.57,85.650002,83.949997,84.870003,3553400,82.40715
"2015-10-21",84.440002,84.699997,83.410004,83.779999,3005600,81.348785
"2015-10-22",84.629997,86.169998,84.370003,85.800003,2901100,83.310173
"2015-10-23",85.089996,86.089996,84.32,85.43,2674900,82.950897
"2015-10-26",85.099998,85.290001,83.25,83.389999,3496500,80.970108
"2015-10-27",81.839996,82.949997,80.050003,82.699997,5147700,80.30011
"2015-10-28",82.980003,86.169998,82.349998,84.790001,3830000,82.329483
"2015-10-29",84.32,85.900002,84.129997,85.519997,2984100,83.038284
"2015-10-30",85.779999,86.68,84.370003,85.849998,3161600,83.358696
"2015-11-02",85.139999,86.5,84.709999,86.07,3597500,83.572327
"2015-11-03",86.900002,89.519997,86.279999,88.449997,5513900,85.883263
"2015-11-04",88.480003,88.959999,85.75,86.470001,3908700,83.960716
"2015-11-05",86.279999,88.220001,85.449997,86.470001,4033800,83.960716
"2015-11-06",85.410004,88.489998,84.230003,85.269997,5272300,82.795547
"2015-11-09",85.940002,87.18,84.489998,85.370003,3849900,82.892639
"2015-11-10",85.220001,86.879997,84.720001,86.580002,3909700,84.067543
"2015-11-11",86.349998,87.900002,83.190002,83.32,3545500,80.90213
"2015-11-12",82.339996,82.75,80.93,81.690002,3436700,79.319435
"2015-11-13",81.650002,82.949997,80.5,82.25,3111800,79.863174
"2015-11-16",82.440002,84.860001,82,84.790001,3052700,82.329483
"2015-11-17",84.290001,84.309998,81.93,82.980003,3290100,80.572006
"2015-11-18",83.839996,85.260002,82.949997,85.150002,3200900,82.679039
"2015-11-19",84.260002,84.639999,81.739998,82.650002,2797900,80.251579
"2015-11-20",83,83.269997,81.980003,82.629997,2980700,80.232147
"2015-11-23",82.360001,83.379997,82.059998,82.57,2718700,80.173904
"2015-11-24",83.300003,85.650002,83.160004,85.139999,4420900,82.669327
"2015-11-25",84.239998,84.629997,83.199997,83.529999,3037000,81.106041
"2015-11-27",82.879997,83.269997,81.900002,82.019997,1446600,79.639839
"2015-11-30",82.410004,84.639999,82.199997,83.43,3833500,81.008926
"2015-12-01",83.449997,84.129997,83.019997,84.050003,2584200,81.610954
"2015-12-02",83.330002,84.059998,80.410004,80.860001,4543300,78.513527
"2015-12-03",81.639999,82.480003,80.25,80.989998,4675000,78.639748
"2015-12-04",79.290001,80.839996,78.5,80.489998,4754200,78.154259
"2015-12-07",77.879997,78.400002,74.550003,76.190002,6354500,73.979034
"2015-12-08",74.720001,77.879997,73.93,77.110001,5336800,74.872353
"2015-12-09",77.470001,80.400002,76.879997,78.379997,5377100,76.105492
"2015-12-10",77.839996,80.150002,77.400002,78.18,5033300,75.911293
"2015-12-11",77.32,79.43,74.760002,74.889999,4962000,72.716766
"2015-12-14",74.360001,77.029999,73.720001,76.860001,5854600,74.629601
"2015-12-15",77.970001,78.660004,76.980003,77.300003,5701000,75.056824
"2015-12-16",77.290001,77.620003,75.720001,75.800003,4961300,73.600357
"2015-12-17",75.470001,75.980003,71.93,73.300003,6110000,71.172905
"2015-12-18",73.190002,73.870003,71.410004,71.43,6633800,69.35717
"2015-12-21",71.599998,71.849998,69.300003,70.25,5078800,68.211411
"2015-12-22",70.330002,71.580002,69.580002,69.809998,5234600,67.784187
"2015-12-23",71.400002,73.760002,70.790001,73.690002,5352700,71.551575
"2015-12-24",73.75,73.980003,72.650002,73.419998,1792900,71.289413
"2015-12-28",71.760002,71.980003,70.209999,70.489998,3998000,68.444435
"2015-12-29",71.879997,72.330002,70.550003,71.089996,3168400,69.027046
"2015-12-30",69.800003,71.089996,69.739998,70.610001,3354700,68.560951
"2015-12-31",70.110001,71.589996,70,70.790001,3117300,68.735756
"2016-01-04",70.800003,71,68.830002,69.68,5136700,67.657951
"2016-01-05",70.059998,70.540001,68.57,70.129997,3665200,68.094887
"2016-01-06",68.5,68.5,66.699997,67.32,6626700,65.366432
"2016-01-07",65.919998,69.010002,65.190002,65.459999,5297900,63.560421
"2016-01-08",65.860001,66.43,64.769997,65.519997,4990100,63.618668
"2016-01-11",65.879997,66.059998,62.919998,63.669998,5356600,61.822357
"2016-01-12",64.650002,65.18,61.349998,62.919998,7124500,61.094128
"2016-01-13",63.419998,64.660004,62.59,64.169998,7745400,62.474663
"2016-01-14",64.669998,66.610001,63.610001,65.260002,7134900,63.535854
"2016-01-15",62.009998,64.019997,61.009998,62.970001,5870600,61.306358
"2016-01-19",63.150002,63.630001,59.48,60.98,5477000,59.368938
"2016-01-20",59.73,60.880001,57.150002,60.240002,10621600,58.648487
"2016-01-21",60.240002,64.25,59.41,63.75,7403900,62.06575
"2016-01-22",66.440002,67.489998,64.669998,66.019997,6827100,64.275764
"2016-01-25",64.620003,66.150002,61.509998,61.59,4969200,59.962818
"2016-01-26",63,66.129997,62.290001,66.029999,6789000,64.285507
"2016-01-27",65.089996,67.93,64.489998,66.07,7071300,64.324471
"2016-01-28",69.230003,69.790001,66.650002,68.629997,6737700,66.816841
"2016-01-29",69.169998,71.18,69.019997,71.019997,6883200,69.143684
"2016-02-01",69.300003,70,67.690002,69.089996,4489100,67.264671
"2016-02-02",67.010002,69.370003,66,67.160004,5463600,65.385674
"2016-02-03",68.610001,70.269997,66.32,70.190002,5381200,68.335609
"2016-02-04",70.669998,71.389999,68.139999,68.440002,5174300,66.631851
"2016-02-05",67.68,67.68,65.620003,67.059998,5514400,65.288292
"2016-02-08",65.660004,68.800003,64.75,68.43,6274500,66.622116
"2016-02-09",67.209999,67.970001,64.339996,65.589996,6382800,63.857128
"2016-02-10",65.449997,66.779999,63.91,65.790001,4302100,64.051872
"2016-02-11",63.619999,65.989998,63.060001,65.559998,5413000,63.82793
"2016-02-12",66.82,68.760002,65.980003,67.699997,5476800,65.911392
"2016-02-16",68.769997,69.089996,66.25,67.889999,3747900,66.096382
"2016-02-17",69,70.940002,67.599998,70.82,6288200,68.948975
"2016-02-18",70.989998,71.230003,69.339996,69.459999,3668100,67.624901
"2016-02-19",68.610001,69.730003,68.059998,69.709999,3575100,67.868286
"2016-02-22",69.709999,72.769997,69.709999,72.209999,4684600,70.302238
"2016-02-23",71.690002,71.75,67.650002,68.019997,4418700,66.222954
"2016-02-24",67.230003,69.940002,66.75,69.519997,4151500,67.683311
"2016-02-25",69.190002,70.300003,67.169998,68.5,5356700,66.690269
"2016-02-26",68,69.699997,65.739998,67.5,10600800,65.716682
"2016-02-29",67.419998,67.559998,64.720001,64.739998,7950300,63.029587
"2016-03-01",65.099998,65.470001,62.529999,65.019997,7542900,63.302189
"2016-03-02",64.949997,67.120003,64.139999,67,5243400,65.229889
"2016-03-03",66.949997,69.669998,66.18,69.25,6644400,67.420448
"2016-03-04",69.910004,71.519997,68.739998,71.410004,7930800,69.523384
"2016-03-07",71.120003,75.529999,70.220001,75.470001,8446300,73.476112
"2016-03-08",74.650002,74.839996,70.480003,70.559998,6598900,68.695839
"2016-03-09",71.589996,72.5,69.809998,72.260002,4693500,70.350914
"2016-03-10",71.160004,72.860001,70.309998,72.269997,4557300,70.360657
"2016-03-11",73.139999,75.889999,72.989998,75.18,4282000,73.193794
"2016-03-14",73.709999,75.449997,73.290001,74.779999,3188400,72.804344
"2016-03-15",73.82,74.370003,71.900002,73.610001,3910500,71.665253
"2016-03-16",74.370003,75.269997,72.690002,75.040001,4881800,73.057465
"2016-03-17",75.660004,77.449997,75.18,76.5,4675100,74.478912
"2016-03-18",77.5,77.699997,74.629997,75.629997,7455600,73.631882
"2016-03-21",75.019997,76.32,74.589996,75.959999,2899600,73.953171
"2016-03-22",75.389999,77.25,75.379997,75.900002,2844300,73.89476
"2016-03-23",75.449997,76.540001,73.839996,74.339996,3840700,72.375961
"2016-03-24",72.419998,74.910004,72.32,74.300003,3621400,72.337036
"2016-03-28",74.300003,74.760002,73.519997,74.529999,2628700,72.560959
"2016-03-29",73.169998,75.639999,73.139999,75.449997,3243000,73.456635
"2016-03-30",76.440002,76.5,73.589996,73.660004,4136200,71.713936
"2016-03-31",73.480003,74.419998,72.370003,72.580002,5664700,70.662468
"2016-04-01",70.849998,72.470001,70.410004,72.040001,5143400,70.136734
"2016-04-04",72.480003,72.629997,70.110001,70.309998,3452600,68.452446
"2016-04-05",69.889999,71.360001,69.660004,70.540001,3467500,68.676369
"2016-04-06",70.68,71.709999,69.760002,71.220001,4159200,69.338394
"2016-04-07",70.790001,72.080002,70.389999,71.449997,3017600,69.562332
"2016-04-08",73.370003,73.5,72.440002,73.470001,3215900,71.528954
"2016-04-11",73.879997,74.779999,73.699997,74.010002,3457500,72.05468
"2016-04-12",74.459999,77.830002,73.540001,77.510002,5528000,75.462212
"2016-04-13",77.610001,78.18,76.32,77.779999,4629100,75.889572
"2016-04-14",78.029999,78.629997,77,77.809998,2666700,75.918831
"2016-04-15",77.419998,77.419998,75.07,75.709999,4868800,73.869896
"2016-04-18",74.040001,77.68,73.57,77.440002,3586400,75.557846
"2016-04-19",78.519997,80.18,77.699997,79.129997,3829900,77.206764
"2016-04-20",78.129997,80.059998,76.639999,79.370003,4066200,77.440941
"2016-04-21",79.379997,80.290001,78.709999,79.160004,3336600,77.236038
"2016-04-22",79.669998,81.779999,79.5,80.919998,3157300,78.953262
"2016-04-25",80.389999,80.519997,79.040001,79.760002,2828100,77.821457
"2016-04-26",80.519997,82.860001,79.970001,82.779999,3654700,80.768051
"2016-04-27",83.690002,85.43,83.040001,84.510002,3795100,82.456009
"2016-04-28",83.849998,84.75,81.599998,81.889999,3266000,79.899681
"2016-04-29",82.709999,83.239998,81.029999,82.620003,4570600,80.611938
"2016-05-02",82.330002,83.059998,80.68,82.779999,4300700,80.768051
"2016-05-03",81.440002,82.230003,80.050003,80.629997,3808600,78.670319
"2016-05-04",80.610001,82,78.809998,79.339996,3757600,77.411667
"2016-05-05",80.440002,82.75,80.150002,81.260002,5206800,79.285004
"2016-05-06",78.830002,81.650002,78.080002,78.68,5070700,76.767693
"2016-05-09",78.209999,78.830002,77.040001,78.639999,3002700,76.728676
"2016-05-10",78.769997,79.849998,78.709999,79.730003,4089700,77.792183
"2016-05-11",79.379997,81.209999,78.220001,80.32,3192000,78.367844
"2016-05-12",81.389999,81.849998,79.550003,80.5,2277400,78.543472
"2016-05-13",80.209999,80.970001,78.599998,78.650002,3219100,76.738441
"2016-05-16",79.639999,81.410004,79.639999,80.690002,2992800,78.728851
"2016-05-17",80.800003,82.480003,80.389999,81.57,3952300,79.587448
"2016-05-18",81.360001,82.150002,79.879997,80.410004,2478500,78.455658
"2016-05-19",79.150002,80.190002,77.660004,80.080002,3798500,78.133675
"2016-05-20",80.589996,81.309998,79.540001,80.919998,3322800,78.953262
"2016-05-23",79.800003,81.870003,79.730003,81.269997,3215300,79.294754
"2016-05-24",81.790001,83.080002,80.650002,82.489998,3312900,80.485092
"2016-05-25",82.5,83.379997,82.290001,83.080002,2895200,81.06076
"2016-05-26",83.550003,83.940002,82.209999,82.300003,2367300,80.299728
"2016-05-27",81.940002,82.260002,80.769997,81.57,2100600,79.587448
"2016-05-31",82.029999,82.480003,81.080002,81.360001,3009200,79.382568
"2016-06-01",80.650002,81.309998,80,80.75,3337100,78.787392
"2016-06-02",79.959999,80.580002,79.199997,80.489998,2069800,78.533707
"2016-06-03",80.239998,80.800003,79.110001,79.709999,2134500,77.772667
"2016-06-06",80.610001,81.419998,79.970001,81.269997,2037300,79.294754
"2016-06-07",81.989998,85.629997,81.910004,85.419998,4369500,83.343887
"2016-06-08",86.599998,86.870003,85.139999,85.360001,3796800,83.285347
"2016-06-09",84.169998,85.440002,84,84.580002,3588100,82.524315
"2016-06-10",83.32,84.339996,81.330002,81.559998,2983600,79.577705
"2016-06-13",80.989998,83.099998,80.510002,81.389999,2235300,79.411835
"2016-06-14",81.220001,83.050003,81.07,82.980003,2335700,80.963196
"2016-06-15",82.730003,83.540001,81.5,82.440002,2150800,80.436325
"2016-06-16",81.25,81.349998,79.330002,80.18,3139800,78.231255
"2016-06-17",80.949997,81.550003,80.339996,80.889999,3280800,78.923981
"2016-06-20",82.330002,83.389999,81.809998,83.190002,3215000,81.168091
"2016-06-21",82.989998,85.220001,82.830002,84.910004,3539800,82.846283
"2016-06-22",84.900002,85.089996,83.43,83.599998,2415600,81.568115
"2016-06-23",84.760002,84.970001,83.970001,84.5,2413200,82.446243
"2016-06-24",81.580002,82.879997,80.809998,81.059998,4942200,79.089859
"2016-06-27",80,80.800003,78.110001,78.589996,4234100,76.679893
"2016-06-28",80.650002,81.769997,79.849998,81.75,3105700,79.763092
"2016-06-29",82.800003,84.010002,82.410004,83.440002,2870300,81.412018
"2016-06-30",83.440002,83.959999,82.639999,83.419998,3364000,81.392494
"2016-07-01",83.779999,85.730003,83.370003,84.779999,2675400,82.719437
"2016-07-05",83.120003,84.029999,81.669998,82.760002,2704800,80.748543
"2016-07-06",82.029999,83.110001,81.860001,82.760002,2207300,80.748543
"2016-07-07",83.830002,83.860001,81.120003,81.610001,2145800,79.62648
"2016-07-08",82.839996,83.07,81.57,82.540001,1979500,80.533882
"2016-07-11",82.940002,83.889999,82.599998,82.900002,1689200,80.885132
"2016-07-12",84.550003,85.959999,84.139999,85.139999,2860700,83.070702
"2016-07-13",84.589996,85.07,82.620003,83.839996,2812000,81.964035
"2016-07-14",84.839996,84.93,83.879997,84.629997,2018100,82.736359
"2016-07-15",84.510002,84.900002,83.639999,84.099998,2473800,82.218208
"2016-07-18",83.919998,84.309998,82.739998,83.25,1864800,81.387222
"2016-07-19",82.870003,83.150002,81.860001,82.040001,2173800,80.2043
"2016-07-20",81.529999,82.860001,80.919998,82.110001,2156700,80.272736
