"","MTB.Open","MTB.High","MTB.Low","MTB.Close","MTB.Volume","MTB.Adjusted"
"2011-03-18",88.480003,89.18,86.830002,87.57,1202500,70.811882
"2011-03-21",88.379997,88.379997,86.529999,86.82,612500,70.205406
"2011-03-22",86.769997,87.459999,86.209999,86.349998,426100,69.825325
"2011-03-23",86,86.790001,85.080002,86.449997,615200,69.906189
"2011-03-24",86.75,87.230003,86,86.980003,591400,70.334793
"2011-03-25",87.029999,88.080002,86.629997,87.540001,409500,70.787621
"2011-03-28",87.93,88.050003,87.110001,87.220001,543400,70.52887
"2011-03-29",87.07,87.620003,86.739998,87.519997,299800,70.771439
"2011-03-30",87.949997,88.919998,87.629997,88.510002,421300,71.571983
"2011-03-31",88.599998,88.959999,87.160004,88.470001,909800,71.539619
"2011-04-01",89.099998,89.970001,88.739998,89.690002,860400,72.526161
"2011-04-04",89.769997,89.849998,89.040001,89.32,639600,72.22699
"2011-04-05",89.029999,89.419998,88.610001,88.690002,622700,71.717552
"2011-04-06",89.050003,89.949997,88.760002,89.790001,607900,72.607033
"2011-04-07",89.720001,89.720001,88.07,88.25,729400,71.361725
"2011-04-08",88.75,88.75,87.57,87.699997,593500,70.917007
"2011-04-11",87.75,88.209999,87.620003,87.75,702300,70.957436
"2011-04-12",87.349998,87.690002,86.82,87.160004,599600,70.480347
"2011-04-13",87.400002,87.540001,85.93,85.940002,826000,69.493828
"2011-04-14",85.709999,85.709999,85.050003,85.199997,917500,68.895409
"2011-04-15",85.489998,85.720001,84.620003,85.349998,1405800,69.016716
"2011-04-18",84.529999,88,84.529999,87.209999,1693700,70.520782
"2011-04-19",87.610001,87.870003,85.389999,85.419998,747400,69.073311
"2011-04-20",86.370003,86.529999,85.209999,85.82,1058200,69.396767
"2011-04-21",85.940002,86.43,85,85.830002,713400,69.404854
"2011-04-25",85.779999,86.559998,85.650002,86.120003,408800,69.639351
"2011-04-26",86.410004,87.589996,86.349998,87.220001,540600,70.52887
"2011-04-27",87.620003,90.760002,87.389999,89.650002,1722900,72.493835
"2011-04-28",89.339996,89.559998,88.239998,88.910004,800900,71.895439
"2011-04-29",88.889999,89,88.25,88.370003,465000,71.458771
"2011-05-02",88.519997,88.519997,87.620003,87.739998,803000,70.949341
"2011-05-03",87.540001,88.589996,87.019997,88.5,990000,71.563919
"2011-05-04",88.489998,88.510002,86.809998,86.970001,1027500,70.326721
"2011-05-05",86.589996,86.879997,85.889999,86.150002,659800,69.66362
"2011-05-06",86.949997,87.169998,86.019997,86.43,625200,69.89003
"2011-05-09",86.5,86.610001,85.879997,86.489998,395000,69.938545
"2011-05-10",86.690002,87.769997,86.43,87.769997,427500,70.973595
"2011-05-11",87.379997,87.800003,87.07,87.349998,498800,70.633987
"2011-05-12",87.339996,87.989998,86.839996,87.720001,560000,70.933167
"2011-05-13",87.800003,88,85.910004,86.389999,1964200,69.857697
"2011-05-16",86.309998,86.940002,86.099998,86.410004,811500,69.873863
"2011-05-17",86.25,88.040001,86.230003,87.970001,919300,71.135338
"2011-05-18",87.839996,89.389999,87.599998,89.379997,809200,72.275482
"2011-05-19",89.68,89.900002,88.75,89.169998,758200,72.10569
"2011-05-20",88.970001,89.190002,87.870003,88.040001,779800,71.191917
"2011-05-23",87.139999,88.440002,87.080002,87.290001,574100,70.585464
"2011-05-24",87.800003,87.839996,86.300003,87.410004,814300,70.682495
"2011-05-25",87,87.470001,86.529999,86.940002,749200,70.302437
"2011-05-26",86.940002,87.400002,86.129997,86.860001,566800,70.237755
"2011-05-27",86.559998,87.650002,86.43,87.620003,534800,71.427933
"2011-05-31",88.5,88.650002,87.419998,88.300003,1459900,71.982277
"2011-06-01",88.129997,88.160004,85.800003,85.879997,1031500,70.009491
"2011-06-02",85.940002,86.900002,85.57,86.43,799900,70.457848
"2011-06-03",85.459999,86.379997,85.150002,85.790001,651700,69.936127
"2011-06-06",85.57,85.800003,84.610001,84.779999,864900,69.11277
"2011-06-07",85.169998,86.309998,84.879997,85.419998,727500,69.634491
"2011-06-08",85.169998,85.809998,84.760002,85.010002,686400,69.300255
"2011-06-09",85.290001,86.059998,84.559998,85.43,457700,69.642662
"2011-06-10",85.18,85.18,83.309998,84.410004,1068100,68.81115
"2011-06-13",84.620003,85.510002,83.830002,85.169998,864700,69.430695
"2011-06-14",85.989998,87.57,85.910004,86.889999,924100,70.83284
"2011-06-15",86.160004,86.669998,85.480003,86.040001,950800,70.139908
"2011-06-16",86.040001,87.769997,85.790001,87.639999,1114800,71.444252
"2011-06-17",88.370003,88.459999,87.059998,88.019997,1303300,71.754036
"2011-06-20",87.68,88.32,87.279999,87.800003,528800,71.574684
"2011-06-21",88.239998,88.400002,87.129997,88.099998,858100,71.819221
"2011-06-22",87.900002,88.230003,87.239998,87.32,981100,71.18338
"2011-06-23",86.400002,86.910004,85.809998,86.279999,1113600,70.335556
"2011-06-24",86.470001,86.720001,85.279999,85.32,3558000,69.552986
"2011-06-27",85.230003,87.610001,85.230003,86.720001,936000,70.694267
"2011-06-28",86.910004,86.910004,85.68,86.419998,665500,70.449699
"2011-06-29",86.93,87.769997,85.849998,87.620003,950400,71.427933
"2011-06-30",87.739998,88.300003,87.18,87.949997,583200,71.69696
"2011-07-01",88,89.129997,87.779999,89.029999,512900,72.577377
"2011-07-05",88.75,88.75,87.379997,88,601500,71.737717
"2011-07-06",87.720001,88.809998,87.220001,88.440002,664800,72.09639
"2011-07-07",89.089996,90,89.029999,89.239998,824700,72.748558
"2011-07-08",88.089996,88.449997,87.25,87.559998,971200,71.379013
"2011-07-11",86.559998,87.32,85.93,86.169998,848500,70.245888
"2011-07-12",87.160004,88.290001,86.760002,87.449997,1541400,71.289352
"2011-07-13",87.940002,88.209999,86.959999,87.080002,1028100,70.987724
"2011-07-14",87.459999,87.459999,85.540001,86,1079100,70.1073
"2011-07-15",86.339996,86.480003,85.239998,85.559998,971200,69.748619
"2011-07-18",85.279999,85.650002,84.349998,84.849998,809900,69.169815
"2011-07-19",85.129997,86.940002,84.860001,86.800003,1007200,70.75946
"2011-07-20",87.32,88,85.93,87.139999,971600,71.036644
"2011-07-21",87.760002,88.660004,87.459999,88.57,1215900,72.2024
"2011-07-22",88.68,89.169998,87.199997,89.080002,973800,72.618126
"2011-07-25",88.190002,89.129997,88.07,88.550003,1008300,72.186066
"2011-07-26",88.650002,89.379997,88.129997,88.25,630000,71.941498
"2011-07-27",87.970001,88.510002,87.050003,87.139999,745200,71.036644
"2011-07-28",87.239998,87.889999,86.220001,86.32,489300,70.368172
"2011-07-29",85.709999,86.550003,85.220001,86.239998,738100,70.302956
"2011-08-01",87.129997,87.800003,85.650002,87.5,1303600,71.330132
"2011-08-02",86.93,87.190002,85.559998,85.610001,1084900,69.789383
"2011-08-03",85.669998,86.089996,83.559998,84.32,1623700,68.73777
"2011-08-04",83.75,83.970001,80.790001,81.080002,1542400,66.096535
"2011-08-05",81.889999,81.980003,78.290001,78.650002,3279600,64.115593
"2011-08-08",77.07,78.620003,72.360001,72.559998,2044300,59.151005
"2011-08-09",73.830002,75.720001,70.620003,75.510002,2482600,61.555843
"2011-08-10",73.779999,73.779999,70.300003,70.389999,2104200,57.382015
"2011-08-11",70.910004,75.419998,70.910004,74.519997,1642600,60.748814
"2011-08-12",74.989998,75.989998,72.779999,73.040001,1580700,59.542309
"2011-08-15",73.779999,74.82,73.68,74.800003,883800,60.977062
"2011-08-16",73.93,74.809998,73.019997,73.650002,772200,60.039562
"2011-08-17",73.989998,75.239998,73.849998,74.330002,814000,60.593906
"2011-08-18",72.25,72.660004,71.019997,71.559998,1559300,58.335796
"2011-08-19",70.029999,72.410004,69.809998,69.860001,1168000,56.949963
"2011-08-22",71.199997,71.470001,69.769997,69.970001,912600,57.039627
"2011-08-23",70.290001,72.589996,69.230003,72.580002,1189300,59.167301
"2011-08-24",72.370003,74.459999,72,74.169998,1072300,60.463482
"2011-08-25",75.660004,77,72.550003,73.160004,1663200,59.640133
"2011-08-26",72.730003,74.839996,71.529999,74.389999,1039900,60.642826
"2011-08-29",75.120003,76.889999,74.940002,76.830002,923000,62.631912
"2011-08-30",75.75,76.18,74.419998,75.5,1110600,62.113628
"2011-08-31",76.129997,76.839996,75.300003,76.07,915900,62.582535
"2011-09-01",76.089996,76.370003,74.309998,74.370003,931300,61.183983
"2011-09-02",72.75,73.970001,72.169998,72.290001,920700,59.472763
"2011-09-06",70.309998,71.639999,69.769997,71.610001,926500,58.913345
"2011-09-07",72.830002,76.120003,72.260002,75.589996,1131700,62.187672
"2011-09-08",74.760002,75.150002,72.980003,73.269997,927600,60.278999
"2011-09-09",72.330002,73.169998,70.449997,70.5,1533700,58.000134
"2011-09-12",69.489998,72.970001,69.489998,72.349998,1226600,59.522129
"2011-09-13",72.660004,74.040001,72.059998,72.690002,823200,59.801834
"2011-09-14",73.169998,73.919998,71.660004,72.940002,1325400,60.007519
"2011-09-15",73.800003,74.639999,73.449997,74.629997,935700,61.397877
"2011-09-16",74.900002,75,72.919998,74.150002,1232900,61.002991
"2011-09-19",72.889999,72.93,71.5,72.019997,930000,59.250622
"2011-09-20",72.480003,73.239998,71.699997,71.830002,867900,59.094303
"2011-09-21",72.080002,72.32,68.279999,68.290001,1121500,56.181969
"2011-09-22",66.889999,68.639999,66.410004,67.900002,1703500,55.861134
"2011-09-23",67.650002,69.080002,67.650002,69.010002,1499600,56.774315
"2011-09-26",69.809998,73.559998,69.790001,73.389999,1271800,60.377724
"2011-09-27",74.800003,75.040001,72.230003,72.75,1063400,59.851215
"2011-09-28",72.800003,73.139999,70.18,70.279999,1072200,57.819149
"2011-09-29",71.839996,72.900002,70.07,72.050003,986100,59.275303
"2011-09-30",71.269997,72.18,69.900002,69.900002,1061600,57.506519
"2011-10-03",69.660004,71,68.5,68.519997,1232900,56.371189
"2011-10-04",67.589996,70.029999,66.400002,69.839996,1700000,57.457153
"2011-10-05",69.809998,70.339996,68.25,70.07,1016100,57.646378
"2011-10-06",69.980003,72.959999,69.25,72.879997,850600,59.958153
"2011-10-07",73.379997,73.449997,70.720001,70.82,1259900,58.263412
"2011-10-10",72.550003,73.949997,71.839996,73.949997,775400,60.83844
"2011-10-11",72.82,74.190002,72.019997,73.910004,781500,60.805534
"2011-10-12",74.690002,76.779999,74.669998,75.900002,1135600,62.442703
"2011-10-13",75.089996,76.720001,73.269997,75.889999,1334200,62.434475
"2011-10-14",76.959999,77.379997,74.75,75.720001,1206600,62.294632
"2011-10-17",75.059998,75.360001,73.529999,73.75,1208800,60.673901
"2011-10-18",74.040001,77.82,73.800003,77.07,1055400,63.405251
"2011-10-19",75.220001,75.239998,70.209999,72.790001,4403100,59.884125
"2011-10-20",73.639999,74.269997,71.410004,73.480003,1650700,60.451778
"2011-10-21",74.150002,75.040001,73.57,74.940002,2528900,61.652905
"2011-10-24",75.230003,76.690002,74.75,76.489998,1015100,62.928074
"2011-10-25",76.010002,76.260002,74.769997,74.959999,1010700,61.669361
"2011-10-26",76.25,76.910004,75.279999,76.529999,816900,62.960995
"2011-10-27",79.220001,80.019997,77.209999,79.239998,1375800,65.190491
"2011-10-28",79.099998,79.330002,77.870003,78.300003,762300,64.417175
"2011-10-31",77.269997,78,76.089996,76.110001,1253500,62.615463
"2011-11-01",73.669998,74.349998,72.139999,72.309998,1416400,59.48922
"2011-11-02",73.540001,74.139999,72.510002,73.129997,2381600,60.163837
"2011-11-03",74.230003,74.279999,71.5,73.129997,2364800,60.163837
"2011-11-04",72.529999,72.639999,71.580002,72.099998,1117300,59.316437
"2011-11-07",72.099998,72.629997,71.410004,71.75,1323200,59.028507
"2011-11-08",72.550003,74.040001,71.839996,73.830002,1138500,60.739712
"2011-11-09",71.919998,72.309998,70.290001,70.57,1767900,58.057716
"2011-11-10",71.629997,72.57,71.010002,72.370003,1296600,59.53857
"2011-11-11",73.379997,74.330002,73.209999,73.910004,993000,60.805534
"2011-11-14",73.279999,73.360001,71.559998,72.010002,714400,59.242393
"2011-11-15",71.669998,73.019997,71.620003,72.760002,815100,59.859421
"2011-11-16",71.93,73.82,71.709999,71.940002,896800,59.18483
"2011-11-17",71.860001,73.169998,70.75,71.080002,816200,58.477299
"2011-11-18",71.650002,71.989998,71.139999,71.760002,560400,59.036732
"2011-11-21",70.779999,71.139999,69.559998,70.089996,894600,57.662819
"2011-11-22",69.830002,70.510002,69.389999,69.580002,666100,57.243263
"2011-11-23",69.059998,69.099998,67.370003,67.43,1089800,55.474461
"2011-11-25",67.43,68.690002,67.230003,67.699997,302700,55.696594
"2011-11-28",70.160004,70.279999,68.230003,68.860001,772300,56.650909
"2011-11-29",68.389999,69.089996,67.910004,68.349998,771600,56.808842
"2011-11-30",70.959999,73.139999,70.010002,72.980003,1454800,60.657051
"2011-12-01",72.860001,73.32,71.93,72.910004,985400,60.598869
"2011-12-02",73.739998,74.989998,73.599998,73.879997,890200,61.405064
"2011-12-05",75.019997,75.739998,74.639999,75.540001,1121000,62.784767
"2011-12-06",75.169998,75.889999,74.459999,75.089996,886300,62.410736
"2011-12-07",74.400002,75.110001,73.459999,74.639999,1622000,62.036736
"2011-12-08",74.019997,74.209999,71.730003,71.959999,1220800,59.809269
"2011-12-09",72.699997,73.470001,72.480003,73.010002,881700,60.681965
"2011-12-12",71.830002,72.300003,71.199997,71.849998,777400,59.717823
"2011-12-13",72.580002,73.019997,70.389999,70.970001,992600,58.986446
"2011-12-14",70.639999,72.139999,70.5,71.220001,1117100,59.194214
"2011-12-15",72.400002,72.440002,71.379997,71.739998,729900,59.626411
"2011-12-16",72.440002,73.860001,72.169998,72.75,1426100,60.465885
"2011-12-19",73.050003,73.099998,71.010002,71.300003,491000,59.260712
"2011-12-20",72.589996,75.290001,72.540001,75.099998,1162800,62.41906
"2011-12-21",75,76.07,74.599998,75.830002,758300,63.025795
"2011-12-22",75.839996,76.889999,75.639999,76.540001,694900,63.615898
"2011-12-23",76.669998,77.080002,75.989998,76.889999,365500,63.906818
"2011-12-27",76.480003,77.339996,76.269997,76.589996,342700,63.657475
"2011-12-28",76.889999,76.940002,75.639999,75.800003,400700,63.000877
"2011-12-29",76.190002,76.980003,75.910004,76.940002,372400,63.948364
"2011-12-30",77.129997,77.129997,76.25,76.339996,390900,63.449699
"2012-01-03",77.849998,78.720001,77.32,78.040001,800900,64.86264
"2012-01-04",77.519997,78.510002,76.82,78.029999,613400,64.854324
"2012-01-05",77.620003,79.440002,77.139999,79.230003,768600,65.851692
"2012-01-06",79,79.919998,78.209999,79.449997,809000,66.034531
"2012-01-09",77.839996,79.699997,77.660004,79.629997,1303700,66.184166
"2012-01-10",79.980003,80.949997,79.580002,80.139999,1021900,66.608063
"2012-01-11",80.010002,80.68,78.989998,80.610001,757700,66.998688
"2012-01-12",80.949997,81.599998,79.75,81.449997,1013200,67.696854
"2012-01-13",80.790001,82.790001,80.080002,82.339996,1285600,68.436562
"2012-01-17",80.68,82.510002,78.120003,81.040001,1641900,67.356071
"2012-01-18",81.199997,81.900002,80.18,81.720001,781700,67.921257
"2012-01-19",81.519997,81.900002,80.540001,81.790001,698200,67.979416
"2012-01-20",81.709999,81.970001,80.879997,81.720001,643700,67.921257
"2012-01-23",81.790001,82.970001,81.419998,82.029999,513700,68.178917
"2012-01-24",81.459999,81.839996,80.900002,81.690002,636300,67.896309
"2012-01-25",81.449997,82.279999,80.660004,82,625000,68.153976
"2012-01-26",82.5,82.5,79.160004,80.139999,707200,66.608063
"2012-01-27",79.790001,80.620003,79.519997,80.110001,534300,66.583122
"2012-01-30",79.43,80.18,79.32,79.879997,423600,66.391922
"2012-01-31",80.339996,80.919998,79.489998,79.739998,502100,66.275581
"2012-02-01",80.110001,81.150002,79.809998,80.209999,707000,66.666214
"2012-02-02",80.449997,80.980003,79.93,80.550003,357800,66.948814
"2012-02-03",81.82,82.800003,81.550003,82.449997,615900,68.527962
"2012-02-06",81.970001,82.25,80.720001,80.989998,471000,67.314537
"2012-02-07",80.650002,81.830002,80.599998,81.370003,412000,67.630333
"2012-02-08",81.5,81.919998,80.919998,81.709999,398400,67.912949
"2012-02-09",81.940002,82.040001,80.559998,80.809998,483900,67.164917
"2012-02-10",79.519997,80.099998,79.389999,79.800003,407200,66.325455
"2012-02-13",80.589996,81.050003,80.239998,80.660004,466600,67.04026
"2012-02-14",80.400002,81.160004,79.57,81.029999,752100,67.347763
"2012-02-15",81.349998,81.699997,80.839996,80.980003,729900,67.306198
"2012-02-16",81,82,80.669998,81.870003,619500,68.045921
"2012-02-17",82.279999,83.290001,81.720001,82.919998,683200,68.91864
"2012-02-21",83.089996,83.25,82.040001,82.650002,442100,68.694221
"2012-02-22",82.690002,82.690002,80.739998,80.860001,494700,67.206467
"2012-02-23",80.790001,82.230003,80.449997,82.110001,442200,68.245415
"2012-02-24",82.150002,82.25,81.110001,81.769997,403600,67.962814
"2012-02-27",81.290001,82.540001,80.779999,82.330002,448800,68.428268
"2012-02-28",82.32,82.32,81.269997,81.849998,425800,68.029297
"2012-02-29",82,82.529999,81.419998,81.620003,696000,67.838135
"2012-03-01",81.230003,81.690002,80.779999,81.230003,631600,68.09803
"2012-03-02",81.410004,81.410004,80.419998,80.589996,299400,67.561493
"2012-03-05",80.209999,80.449997,79.639999,80.120003,433800,67.167465
"2012-03-06",79.720001,79.82,78.610001,78.720001,599500,65.99382
"2012-03-07",78.860001,80.059998,78.720001,79.839996,355000,66.932724
"2012-03-08",80.470001,80.860001,79.860001,80.669998,342800,67.628563
"2012-03-09",80.730003,81.75,80.440002,81.349998,386200,68.198631
"2012-03-12",81.190002,81.349998,80.400002,81.150002,356100,68.03096
"2012-03-13",81.769997,83.940002,81.559998,83.75,650300,70.210648
"2012-03-14",83.800003,84.330002,82.18,83.160004,788900,69.716026
"2012-03-15",83.400002,85,82.949997,84.949997,558200,71.216629
"2012-03-16",85.370003,86.190002,84.669998,85.690002,906400,71.836975
"2012-03-19",85.669998,87.129997,84.900002,86.629997,586600,72.625023
"2012-03-20",86.129997,86.970001,85.459999,86.260002,710200,72.314857
"2012-03-21",85.870003,86.400002,85.110001,85.480003,668600,71.660988
"2012-03-22",84.82,85.349998,84.339996,84.989998,602100,71.250183
"2012-03-23",85.169998,85.93,84.629997,85.860001,484200,71.979507
"2012-03-26",86.190002,86.919998,85.870003,86.620003,728000,72.616669
"2012-03-27",86.800003,86.809998,85.910004,85.970001,437200,72.071724
"2012-03-28",86.110001,87.370003,85.75,87.269997,576700,73.16156
"2012-03-29",86.620003,86.779999,85.589996,86.57,486900,72.574738
"2012-03-30",87.150002,87.150002,86.230003,86.879997,543500,72.834618
"2012-04-02",86.519997,87.830002,86.099998,87,498000,72.935211
"2012-04-03",86.919998,87.150002,86.360001,87.029999,677800,72.960358
"2012-04-04",86.230003,87,85.860001,86.330002,410500,72.373528
"2012-04-05",85.910004,86.989998,85.889999,86.879997,590700,72.834618
"2012-04-09",85.410004,85.989998,84.900002,85.290001,419600,71.501671
"2012-04-10",85.290001,85.589996,83.860001,83.949997,655500,70.378288
"2012-04-11",84.940002,85.5,84.610001,85.099998,644800,71.342377
"2012-04-12",85.199997,86.379997,85.080002,86.330002,444200,72.373528
"2012-04-13",86.220001,86.480003,84.43,84.43,587800,70.780708
"2012-04-16",85.260002,86.800003,84.5,85.620003,940700,71.778336
"2012-04-17",86.480003,87.559998,86.089996,87.330002,871500,73.211876
"2012-04-18",86.82,87.75,86.790001,87.089996,873300,73.010674
"2012-04-19",87.25,87.669998,86.330002,86.949997,996900,72.893318
"2012-04-20",87.349998,87.720001,87.059998,87.389999,930800,73.262154
"2012-04-23",86.360001,86.769997,85.389999,85.790001,639900,71.920822
"2012-04-24",85.800003,87.129997,85.599998,86.610001,499600,72.608276
"2012-04-25",87.199997,87.690002,86.290001,87.110001,360100,73.027451
"2012-04-26",86.910004,87.5,86.489998,87.360001,463000,73.23703
"2012-04-27",87.790001,88,86.800003,87.379997,573700,73.253784
"2012-04-30",87.199997,87.470001,86.080002,86.269997,661400,72.323227
"2012-05-01",86.400002,87.510002,85.900002,86.849998,707900,72.809464
"2012-05-02",86.410004,86.980003,85.730003,86.650002,501200,72.641777
"2012-05-03",86.690002,87.019997,85.660004,85.980003,455700,72.080124
"2012-05-04",85.629997,85.980003,85,85.559998,503400,71.728012
"2012-05-07",85.269997,87,85.269997,86.559998,488000,72.566368
"2012-05-08",86.239998,86.660004,85.389999,86.260002,563200,72.314857
"2012-05-09",85.290001,85.489998,84.230003,84.540001,508700,70.872932
"2012-05-10",85.639999,86.239998,84.919998,85.230003,516400,71.451347
"2012-05-11",84.379997,85.620003,83.190002,84.800003,539400,71.090889
"2012-05-14",83.760002,84.620003,83.57,83.839996,535800,70.286072
"2012-05-15",83.699997,84.290001,82.940002,83.019997,768200,69.59864
"2012-05-16",83.489998,84.139999,82.510002,82.529999,513300,69.187881
"2012-05-17",82.5,82.57,81.220001,81.230003,625300,68.09803
"2012-05-18",81.489998,81.959999,80.440002,80.709999,505000,67.662109
"2012-05-21",80.980003,81.669998,80.459999,81.540001,461500,68.35791
"2012-05-22",81.68,82.800003,81.339996,81.599998,483200,68.408195
"2012-05-23",81.110001,81.959999,80.639999,81.489998,1200000,68.315987
"2012-05-24",81.889999,81.910004,80.860001,81.25,1051200,68.114777
"2012-05-25",81.279999,82.290001,81.110001,81.82,595200,68.592644
"2012-05-29",82.529999,82.980003,81.610001,82.900002,569700,69.49807
"2012-05-30",81.779999,81.779999,80.669998,80.919998,542800,68.415855
"2012-05-31",80.919998,82.080002,80.309998,81.32,656100,68.754036
"2012-06-01",79.82,79.989998,78.050003,78.57,776200,66.428986
"2012-06-04",78.809998,78.809998,77.190002,77.349998,611900,65.397476
"2012-06-05",77,78.330002,76.919998,76.980003,732400,65.084663
"2012-06-06",77.5,78.410004,77.059998,78.410004,715900,66.293694
"2012-06-07",79.669998,80.32,78.900002,79.099998,708700,66.87706
"2012-06-08",78.699997,79.93,78.410004,79.93,419600,67.578796
"2012-06-11",80.709999,80.769997,78.150002,78.199997,396000,66.116158
"2012-06-12",78.269997,79.489998,77.68,79.449997,410400,67.172966
"2012-06-13",79.010002,80.139999,78.599998,78.940002,539000,66.741791
