"","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"2012-03-01",47.936787,48.331871,47.805092,48.173836,2810000,40.254532
"2012-03-02",48.173836,48.173836,47.629501,47.796314,2047800,39.939068
"2012-03-05",47.743633,47.945568,47.550484,47.84021,2711500,39.975746
"2012-03-06",47.462688,47.875328,47.251976,47.304653,2562800,39.528225
"2012-03-07",47.260754,47.822651,47.093941,47.64706,3278000,40.108398
"2012-03-08",47.857769,48.033363,47.638279,47.936787,1889400,40.352287
"2012-03-09",47.64706,48.358208,47.64706,48.244072,2308800,40.61095
"2012-03-12",48.208954,48.375767,48.138718,48.182617,1566600,40.559216
"2012-03-13",48.358208,48.498684,47.928005,48.34943,3189300,40.699638
"2012-03-14",48.244072,48.639156,48.024582,48.454784,2405100,40.788322
"2012-03-15",48.463566,48.639156,48.138718,48.621597,1901700,40.928745
"2012-03-16",48.507462,48.726952,48.200176,48.375767,4021900,40.721798
"2012-03-19",48.296753,48.83231,48.147499,48.56892,1975500,40.884407
"2012-03-20",48.200176,48.54258,48.182617,48.358208,2049000,40.707027
"2012-03-21",48.252853,48.516243,48.200176,48.358208,1498800,40.707027
"2012-03-22",48.279194,48.472343,48.138718,48.331871,1998800,40.68486
"2012-03-23",48.366989,48.54258,48.068481,48.279194,1922500,40.640499
"2012-03-26",48.665497,48.981564,48.61282,48.928886,2343700,41.187416
"2012-03-27",48.83231,49.025459,48.683056,48.937664,1905800,41.194798
"2012-03-28",48.902546,48.946445,48.489902,48.691833,1949100,40.987862
"2012-03-29",48.472343,48.621597,48.024582,48.314312,2164400,40.670074
"2012-03-30",48.525021,48.884987,48.437225,48.454784,3396000,40.788322
"2012-04-02",48.375767,49.332748,48.1036,49.113258,3300300,41.342613
"2012-04-03",49.306408,49.306408,48.735733,49.122036,3532200,41.349998
"2012-04-04",48.955223,48.955223,48.56892,48.718174,2298100,41.010033
"2012-04-05",48.639156,48.858646,48.498684,48.814751,1487900,41.091331
"2012-04-09",48.1036,48.261635,47.848991,47.910446,2214400,40.330105
"2012-04-10",47.857769,47.86655,47.216858,47.339771,3036200,39.849728
"2012-04-11",47.611938,48.007023,47.383671,47.954346,2826500,40.367058
"2012-04-12",47.980686,48.296753,47.84021,48.270412,1559800,40.633118
"2012-04-13",48.208954,48.235294,47.84021,47.84021,1817000,40.270985
"2012-04-16",47.963127,48.217735,47.831432,48.024582,1868700,40.426178
"2012-04-17",48.287971,48.867428,48.191395,48.770851,2097400,41.054379
"2012-04-18",48.375767,48.472343,47.945568,47.963127,2551900,40.374443
"2012-04-19",47.892887,48.454784,47.743633,47.954346,2431000,40.367058
"2012-04-20",48.252853,48.454784,48.015804,48.305531,2381700,40.662678
"2012-04-23",47.910446,48.112381,47.541702,47.884109,1913200,40.307941
"2012-04-24",48.033363,48.296753,47.919228,48.050922,1628900,40.448364
"2012-04-25",48.287971,48.630379,48.1036,48.560139,2123000,40.877014
"2012-04-26",48.463566,48.902546,48.191395,48.797192,1858800,41.076553
"2012-04-27",48.753292,49.157154,48.735733,49.0079,1617300,41.253918
"2012-04-30",48.805969,49.069359,48.665497,48.83231,2091600,41.106113
"2012-05-01",48.54258,49.034241,47.848991,48.472343,2979700,40.803093
"2012-05-02",48.0597,48.252853,47.848991,48.024582,3360500,40.426178
"2012-05-03",48.182617,48.182617,47.673397,47.822651,2397700,40.256207
"2012-05-04",47.445126,47.497807,46.953468,47.023705,2577200,39.583675
"2012-05-07",46.927128,47.172958,46.593502,47.023705,2129700,39.583675
"2012-05-08",46.812992,47.497807,46.681301,47.13784,2334600,39.679745
"2012-05-09",46.681301,47.067604,46.40913,46.777874,2538900,39.376732
"2012-05-10",47.155399,47.322212,46.865673,47.006145,2006500,39.568882
"2012-05-11",46.935909,47.480247,46.804214,47.146622,1791700,39.687126
"2012-05-14",46.821774,47.190517,46.540825,46.883232,2024200,39.465416
"2012-05-15",46.883232,47.102722,46.45303,46.62862,3022500,39.251095
"2012-05-16",46.91835,47.006145,46.67252,46.821774,2803400,39.413677
"2012-05-17",46.804214,46.883232,46.110622,46.110622,3030400,38.815052
"2012-05-18",46.268658,46.286217,45.478489,45.645302,3923000,38.423347
"2012-05-21",45.601406,46.347672,45.381912,46.268658,2179500,38.948074
"2012-05-22",46.286217,46.681301,46.119404,46.496925,2009100,39.140224
"2012-05-23",46.268658,46.496925,45.935032,46.391571,2531500,39.051552
"2012-05-24",46.540825,46.848114,46.268658,46.663738,3180900,39.28064
"2012-05-25",46.532047,46.733978,46.145741,46.251099,1828700,38.933289
"2012-05-29",46.663738,46.751537,46.084286,46.435471,2166300,39.088497
"2012-05-30",46.198421,46.426689,45.92625,46.101845,1949600,38.807655
"2012-05-31",45.996487,46.101845,45.592625,45.785778,3156000,38.541595
"2012-06-01",45.118526,45.469711,44.679543,44.705883,3411400,37.632561
"2012-06-04",44.907814,45.302898,44.837578,45.258999,2721100,38.098164
"2012-06-05",45.092186,45.566288,44.97805,45.48727,2338400,38.290329
"2012-06-06",45.425812,46.637402,45.425812,46.611061,2664100,39.53775
"2012-06-07",47.13784,47.13784,46.584724,46.663738,3337700,39.582436
"2012-06-08",46.532047,47.190517,46.496925,47.129059,2153000,39.977146
"2012-06-11",47.410007,47.410007,46.646179,46.69886,2441400,39.612217
"2012-06-12",46.89201,47.172958,46.575943,47.146622,2203800,39.992031
"2012-06-13",47.076382,47.304653,46.69886,46.848114,2061800,39.738827
"2012-06-14",47.058823,47.875328,46.927128,47.778755,3153000,40.52824
"2012-06-15",47.928005,48.375767,47.752415,48.32309,3106900,40.989975
"2012-06-18",48.094818,48.446007,47.963127,48.375767,1810600,41.034649
"2012-06-19",48.577702,48.928886,48.437225,48.700615,2402700,41.310204
"2012-06-20",48.753292,48.779633,48.156277,48.560139,2439900,41.191063
"2012-06-21",48.762074,48.797192,47.84021,47.884109,2586600,40.617615
"2012-06-22",48.147499,48.173836,47.84021,48.024582,2899000,40.736763
"2012-06-25",47.524143,47.787533,47.216858,47.339771,2778300,40.155884
"2012-06-26",47.304653,47.497807,47.014927,47.348553,2095800,40.16333
"2012-06-27",47.611938,48.12994,47.532925,47.831432,2098600,40.572929
"2012-06-28",47.638279,47.664619,47.023705,47.568043,2749600,40.349506
"2012-06-29",48.32309,48.867428,48.156277,48.867428,3163200,41.451706
"2012-07-02",48.630379,48.972782,48.560139,48.955223,2184800,41.526173
"2012-07-03",49.095699,49.165936,48.753292,49.165936,1536100,41.704918
"2012-07-05",48.867428,49.771729,48.770851,49.578579,2826400,42.054935
"2012-07-06",49.148376,49.455662,48.393326,48.665497,2239100,41.280418
"2012-07-09",48.735733,48.779633,48.358208,48.744514,1580400,41.347454
"2012-07-10",49.060581,49.139595,48.437225,48.656715,2254100,41.272964
"2012-07-11",48.691833,48.876205,48.384548,48.683056,2054100,41.295315
"2012-07-12",48.507462,48.762074,48.226513,48.621597,2410000,41.243179
"2012-07-13",48.577702,49.165936,48.525021,49.025459,2179100,41.585751
"2012-07-16",48.762074,49.174713,48.683056,48.884987,1835300,41.466606
"2012-07-17",49.209835,49.385426,48.586479,49.201054,1867600,41.734703
"2012-07-18",49.157154,50.017559,49.069359,49.912205,2154000,42.33794
"2012-07-19",49.824406,49.991219,49.350307,49.604916,2545700,42.077286
"2012-07-20",49.648815,49.710274,49.165936,49.253731,4483900,41.779392
"2012-07-23",48.516243,48.911327,48.173836,48.744514,1884400,41.347454
"2012-07-24",48.867428,48.884987,48.156277,48.507462,1764800,41.146362
"2012-07-25",48.805969,48.964005,48.393326,48.647938,2252100,41.265526
"2012-07-26",49.482002,49.982441,49.157154,49.622475,2709700,42.092175
"2012-07-27",49.9561,50.676033,49.798069,50.570675,2566100,42.896473
"2012-07-30",50.298508,50.913082,50.140472,50.342407,2246500,42.702862
"2012-07-31",50.254608,50.368744,49.631256,49.648815,2739600,42.114517
"2012-08-01",49.815628,49.815628,48.911327,49.034241,3251500,41.593212
"2012-08-02",48.893768,49.122036,48.533802,48.946445,2404200,41.51873
"2012-08-03",49.622475,50.061459,49.525902,49.982441,2033300,42.397511
"2012-08-06",50.0439,50.193153,49.815628,49.859528,1500600,42.293266
"2012-08-07",50.149254,50.307285,49.9561,50.237049,1610600,42.613491
"2012-08-08",50.21949,50.544338,50.158031,50.456539,1386900,42.799667
"2012-08-09",50.395084,50.447762,50.035118,50.175594,1187800,42.561367
"2012-08-10",50.0439,50.605793,49.982441,50.579456,1714700,42.903923
"2012-08-13",50.421421,50.561897,49.9561,50.193153,1756200,42.576244
"2012-08-14",50.517998,50.72871,50.228271,50.72871,2211200,43.03054
"2012-08-15",50.597015,50.913082,50.526779,50.781387,1620400,43.075222
"2012-08-16",50.781387,51.45742,50.772606,51.299385,1765700,43.51461
"2012-08-17",51.501316,51.501316,51.088673,51.369621,1821200,43.574184
"2012-08-20",51.395962,51.510098,51.132572,51.237926,1362600,43.462482
"2012-08-21",51.16769,51.413521,50.930641,51.071114,1643000,43.32098
"2012-08-22",50.930641,51.264267,50.711151,50.9921,1594900,43.25396
"2012-08-23",50.842846,51.027218,50.570675,50.895523,1223900,43.172024
"2012-08-24",50.877964,51.352062,50.746269,51.290607,1981500,43.507164
"2012-08-27",51.360844,51.615452,51.246708,51.369621,1202300,43.574184
"2012-08-28",51.16769,51.439861,51.027218,51.264267,1528300,43.484818
"2012-08-29",51.202808,51.360844,50.965759,51.255486,960500,43.477375
"2012-08-30",51.053555,51.16769,50.816505,50.860405,1576200,43.142242
"2012-08-31",51.255486,51.316944,50.781387,50.9921,2274900,43.25396
"2012-09-04",50.798946,51.123795,50.421421,51.009659,2025400,43.268852
"2012-09-05",51.027218,51.220367,50.825287,51.088673,1329400,43.335876
"2012-09-06",51.404739,52.151009,51.404739,52.115891,2142100,44.207211
"2012-09-07",52.177349,52.238808,51.817383,52.019314,2281000,44.12529
"2012-09-10",51.905182,52.221245,51.791046,51.834942,1298300,43.968899
"2012-09-11",51.703247,51.931519,51.571552,51.659351,2114000,43.81995
"2012-09-12",50.939419,51.027218,50.342407,50.386303,3341000,43.028954
"2012-09-13",50.079018,50.9921,50.079018,50.72871,3659200,43.321369
"2012-09-14",50.746269,51.334503,50.737488,51.316944,3247700,43.823708
"2012-09-17",51.202808,51.422298,51.088673,51.281826,1799100,43.793713
"2012-09-18",51.194031,51.378403,51.088673,51.334503,3408200,43.838699
"2012-09-19",51.45742,51.553993,51.299385,51.316944,2306200,43.823708
"2012-09-20",51.16769,51.510098,51.088673,51.483757,2433700,43.966156
"2012-09-21",51.703247,51.957859,51.474979,51.483757,3433400,43.966156
"2012-09-24",51.448639,51.843723,51.264267,51.67691,1490700,44.131107
"2012-09-25",50.798946,51.45742,50.790165,51.264267,2955800,43.778713
"2012-09-26",51.316944,51.474979,50.895523,50.9921,2904600,43.546295
"2012-09-27",51.062336,51.518875,50.974541,51.299385,1843100,43.808704
"2012-09-28",51.255486,51.641792,50.9482,51.501316,2136800,43.98114
"2012-10-01",51.395962,51.747147,51.229149,51.369621,2293600,43.868683
"2012-10-02",51.38718,51.580334,51.246708,51.352062,2540500,43.853687
"2012-10-03",51.571552,51.791046,51.281826,51.685688,1536300,44.138607
"2012-10-04",51.799824,51.878841,51.545216,51.712029,2673900,44.16111
"2012-10-05",52.335381,52.64267,52.124672,52.265144,2931100,44.63345
"2012-10-08",52.080772,52.089554,51.773487,51.992977,1190400,44.401028
"2012-10-09",51.878841,52.071995,51.273048,51.343285,1731100,43.846203
"2012-10-10",51.474979,51.474979,51.053555,51.097454,1686100,43.636257
"2012-10-11",51.45742,51.518875,51.150131,51.237926,1993500,43.756226
"2012-10-12",51.38718,51.597893,51.16769,51.202808,2298300,43.726234
"2012-10-15",51.352062,51.782265,51.106232,51.720806,2220300,44.168606
"2012-10-16",51.799824,52.186127,51.720806,52.001755,1413800,44.408516
"2012-10-17",51.545216,52.142231,51.545216,52.089554,1875700,44.48349
"2012-10-18",52.115891,52.124672,51.764706,51.8964,2564000,44.318558
"2012-10-19",51.966637,52.098331,51.185249,51.290607,2677100,43.801212
"2012-10-22",51.097454,51.527657,50.790165,51.097454,1846000,43.636257
"2012-10-23",50.719929,50.860405,50.316067,50.649693,1974400,43.253887
"2012-10-24",51.097454,51.185249,50.561897,50.798946,1877400,43.38134
"2012-10-25",51.194031,51.237926,50.842846,51.123795,1609600,43.658764
"2012-10-26",51.053555,51.246708,50.746269,51.088673,1776600,43.628765
"2012-10-31",51.220367,51.43108,50.658474,50.737488,2351900,43.328861
"2012-11-01",51.553993,52.194908,50.746269,52.115891,3808400,44.505989
"2012-11-02",52.414398,52.458298,50.359966,50.368744,3309400,43.013954
"2012-11-05",50.166813,50.175594,49.025459,49.51712,4423400,42.28669
"2012-11-06",49.824406,50.649693,49.578579,50.316067,2321500,42.968967
"2012-11-07",49.806847,49.964882,49.060581,49.482002,2932400,42.256699
"2012-11-08",49.253731,49.587357,48.61282,48.621597,2240600,41.521923
"2012-11-09",48.428448,48.990341,48.182617,48.551361,2263800,41.461945
"2012-11-12",48.525021,48.928886,48.463566,48.656715,1720500,41.55191
"2012-11-13",48.32309,49.209835,48.314312,48.805969,1836500,41.679375
"2012-11-14",48.876205,48.946445,47.963127,48.08604,2553200,41.064575
"2012-11-15",48.138718,48.454784,47.84021,47.998245,2960900,40.989597
"2012-11-16",47.919228,48.1036,47.427567,48.0597,3143000,41.042072
"2012-11-19",48.577702,48.683056,48.015804,48.481125,2456700,41.401951
"2012-11-20",48.472343,48.560139,47.980686,48.340649,1799700,41.282009
"2012-11-21",48.296753,48.674274,48.261635,48.639156,1423900,41.536922
"2012-11-23",48.83231,49.288849,48.726952,49.27129,866600,42.076748
"2012-11-26",49.060581,49.157154,48.665497,48.876205,1423700,41.739357
"2012-11-27",48.779633,48.981564,48.586479,48.621597,1374200,41.521923
"2012-11-28",48.454784,49.086918,48.331871,49.069359,1651600,41.904312
"2012-11-29",49.323967,49.49078,49.043018,49.411766,1966800,42.196712
"2012-11-30",49.51712,49.920982,49.464443,49.815628,2956500,42.541599
"2012-12-03",50.0439,50.122913,49.420544,49.525902,1679500,42.294189
"2012-12-04",49.604916,49.841969,49.402985,49.754169,1619400,42.489128
"2012-12-05",49.754169,50.412643,49.657593,50.254608,1649000,42.916485
"2012-12-06",50.237049,50.70237,50.228271,50.517998,1702400,43.141426
"2012-12-07",50.544338,50.834064,49.982441,50.316067,1751600,42.968967
"2012-12-10",50.237049,50.842846,50.184372,50.333626,2162600,42.983959
"2012-12-11",50.535557,51.255486,50.403862,50.9482,2390400,43.508793
"2012-12-12",50.904301,51.141354,50.289726,50.395084,1560900,43.3615
"2012-12-13",50.43898,50.825287,50.298508,50.553116,1976600,43.497463
"2012-12-14",50.386303,50.632133,50.342407,50.395084,1549700,43.3615
