"","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"2006-05-23",48.483334,49.527706,47.51519,47.797249,14698800,29.324883
"2006-05-24",47.339859,47.522816,46.135399,46.615658,20025800,28.599937
"2006-05-25",47.118786,48.338493,46.821484,47.835365,17660900,29.348265
"2006-05-26",48.025944,48.567188,47.477074,48.37661,10019500,29.68033
"2006-05-30",48.826374,48.971214,47.22551,47.248379,11337200,28.988123
"2006-05-31",47.339859,48.277508,47.080669,48.247013,11928900,29.600819
"2006-06-01",47.721016,48.788261,47.545685,48.559566,11609200,29.79258
"2006-06-02",48.97884,49.474346,48.37661,49.17704,9269300,30.171406
"2006-06-05",49.741154,49.840256,47.675278,47.675278,14679400,29.25005
"2006-06-06",47.637161,47.949711,46.897717,47.187393,16979000,28.95071
"2006-06-07",47.17215,47.294121,46.104904,46.135399,16992000,28.305285
"2006-06-08",45.723747,46.62328,44.79372,46.56992,25223300,28.571878
"2006-06-09",46.76812,47.17215,45.94482,46.173515,12775500,28.328672
"2006-06-12",46.295486,46.730003,45.380703,45.456936,11952100,27.889027
"2006-06-13",45.228241,45.662762,43.955173,44.145752,20667100,27.084579
"2006-06-14",44.13813,45.34259,44.100014,45.327343,14746600,27.809523
"2006-06-15",45.685631,47.263626,45.594154,47.073048,16430500,28.880554
"2006-06-16",46.592789,47.073048,45.891457,46.630905,14623400,28.609285
"2006-06-19",46.62328,46.630905,44.999546,45.129139,12954300,27.687906
"2006-06-20",45.586529,45.700878,44.686996,44.824215,13489400,27.500841
"2006-06-21",45.05291,46.196384,44.824215,45.624645,14033900,27.991928
"2006-06-22",45.891457,46.447948,45.403576,46.318356,11330400,28.417534
"2006-06-23",46.501308,47.438961,46.501308,46.699512,9923800,28.651384
"2006-06-26",46.539425,47.499947,46.226875,47.339859,8648500,29.044262
"2006-06-27",47.438961,48.856869,47.438961,47.835365,14471200,29.348265
"2006-06-28",48.254639,49.062695,47.995449,48.894985,11040100,29.998367
"2006-06-29",49.169418,50.312893,49.12368,50.290024,12429700,30.854248
"2006-06-30",50.396748,50.762661,49.72591,49.954605,8675000,30.648468
"2006-07-03",50.52634,51.090454,50.305271,50.937992,4648300,31.251795
"2006-07-05",50.625443,51.776539,50.251907,51.509731,15712100,31.602589
"2006-07-06",51.5326,52.203438,51.395382,51.509731,13251800,31.602589
"2006-07-07",51.837524,52.576973,51.090454,51.220051,12308000,31.42486
"2006-07-10",51.212425,51.944252,50.770283,51.334396,8640800,31.494997
"2006-07-11",51.685062,51.974743,51.212425,51.768917,8099100,31.761583
"2006-07-12",52.028107,52.599842,51.715557,51.799412,12489000,31.780312
"2006-07-13",52.104336,52.317787,50.968487,51.136196,11634400,31.373409
"2006-07-14",51.608829,51.75367,50.511097,51.418251,10897500,31.546463
"2006-07-17",50.770283,51.235294,49.207535,49.664925,14525700,30.470743
"2006-07-18",50.114689,50.312893,49.169418,49.87075,11347100,30.597033
"2006-07-19",49.840256,50.450111,49.390491,50.229038,14078900,30.816835
"2006-07-20",50.229038,50.579704,49.093185,49.116055,9861500,30.134001
"2006-07-21",49.58107,49.588692,48.368984,48.506203,11628500,29.75983
"2006-07-24",49.055069,50.594952,48.734898,50.145184,10575300,30.765392
"2006-07-25",50.655933,51.524975,50.351009,51.418251,11197800,31.546463
"2006-07-26",51.608829,53.308796,51.15144,52.294914,17517000,32.084309
"2006-07-27",52.942886,53.24781,51.646946,51.84515,11871500,32.028851
"2006-07-28",51.746048,52.005234,51.090454,51.799412,12377900,32.000591
"2006-07-31",51.997612,52.874275,51.593586,52.325409,8170000,32.32555
"2006-08-01",52.18819,52.538857,51.921379,52.348278,8039300,32.339676
"2006-08-02",52.683697,53.933895,52.531235,52.622711,13887600,32.509212
"2006-08-03",52.195816,53.026741,52.127205,52.432133,7916100,32.391476
"2006-08-04",52.980999,53.118217,51.776539,52.233929,7272800,32.269035
"2006-08-07",52.485497,52.599842,51.303905,51.540222,12784800,31.840481
"2006-08-08",51.265789,52.272045,51.227673,51.55547,9341700,31.849897
"2006-08-09",52.13483,53.148712,51.913757,52.523609,11254100,32.447998
"2006-08-10",52.218685,52.531235,51.540222,51.913757,9155700,32.071236
"2006-08-11",51.608829,52.195816,51.227673,52.127205,7142700,32.203106
"2006-08-14",51.875641,51.89851,50.556835,50.937992,7984200,31.468426
"2006-08-15",51.761295,51.761295,50.625443,51.052341,6681200,31.539072
"2006-08-16",51.212425,51.639324,50.411995,50.846516,8184600,31.411915
"2006-08-17",50.335762,50.770283,50.03846,50.52634,9486700,31.214121
"2006-08-18",50.594952,50.877007,50.1833,50.617821,8885100,31.270638
"2006-08-21",50.884632,51.174309,50.808399,50.976109,11047200,31.491985
"2006-08-22",50.846516,51.204803,50.816021,51.143818,8623300,31.595591
"2006-08-23",51.037094,51.220051,50.122314,50.305271,7176900,31.077551
"2006-08-24",50.03846,50.465355,49.969849,50.23666,7935800,31.03516
"2006-08-25",50.541588,51.082832,50.312893,50.541588,6240900,31.223553
"2006-08-28",50.122314,50.518719,49.985096,50.084198,6430200,30.940979
"2006-08-29",50.000343,50.007965,49.138924,49.314259,11470400,30.465326
"2006-08-30",49.367619,49.428604,47.682899,48.407101,15617300,29.904896
"2006-08-31",48.37661,48.597679,47.957336,48.353741,9417700,29.871941
"2006-09-01",48.788261,48.97884,48.368984,48.971214,6922400,30.253397
"2006-09-05",48.826374,49.199909,48.498581,49.001709,8243900,30.272243
"2006-09-06",48.559566,48.567188,46.981571,47.088295,17464900,29.090162
"2006-09-07",46.920586,47.377975,46.364094,46.897717,14891500,28.972433
"2006-09-08",46.790989,47.248379,45.85334,45.99818,14748900,28.416716
"2006-09-11",45.548416,45.601776,44.412563,44.824215,23258100,27.691458
"2006-09-12",44.93856,45.296848,44.168621,44.321083,18099300,27.380644
"2006-09-13",44.488796,45.472183,44.321083,45.098648,16602800,27.861
"2006-09-14",45.357834,45.7085,44.214359,44.549778,18788900,27.521931
"2006-09-15",44.59552,44.854706,44.237228,44.290592,17855400,27.361807
"2006-09-18",44.633633,45.540791,44.458302,45.030041,13337600,27.818634
"2006-09-19",45.449314,45.617023,44.199116,44.443054,16115000,27.456001
"2006-09-20",44.420185,44.45068,43.474915,43.642624,19594700,26.961504
"2006-09-21",43.833202,44.801346,43.833202,44.374447,16101000,27.413612
"2006-09-22",44.786098,44.847084,43.612129,44.244854,11229900,27.333549
"2006-09-25",43.718853,44.214359,43.109001,43.688362,21572600,26.989763
"2006-09-26",43.833202,44.572651,43.566391,44.557404,16669000,27.52664
"2006-09-27",44.976677,45.39595,44.28297,45.05291,20182400,27.832754
"2006-09-28",45.243488,45.533169,44.641258,44.923313,16000500,27.752686
"2006-09-29",44.976677,45.548416,44.633633,45.380703,11250500,28.035259
"2006-10-02",45.525543,45.891457,44.626011,44.633633,12515500,27.573732
"2006-10-03",44.023781,44.023781,42.438164,42.712597,22698000,26.386955
"2006-10-04",42.78883,43.284332,41.851177,43.284332,26553700,26.74017
"2006-10-05",43.779839,44.519287,43.703609,44.122883,21362100,27.258202
"2006-10-06",44.13813,44.458302,43.513031,44.221985,13271700,27.319422
"2006-10-09",44.709866,44.824215,43.711231,43.810333,11513700,27.065111
"2006-10-10",43.749348,44.549778,43.642624,44.351578,14047400,27.399485
"2006-10-11",44.061897,44.473549,43.68074,43.932304,12258800,27.140463
"2006-10-12",44.084766,45.030041,44.016159,44.831837,18175500,27.696178
"2006-10-13",45.098648,46.242123,45.098648,45.761864,15050400,28.270725
"2006-10-16",45.594154,46.615658,45.487431,46.56992,12534500,28.76993
"2006-10-17",46.806236,46.806236,45.868587,46.348846,12183100,28.633358
"2006-10-18",46.386963,46.836731,45.731369,45.990559,13118000,28.412008
"2006-10-19",46.127773,46.798615,45.838093,46.60041,11062900,28.788767
"2006-10-20",46.882469,47.012062,46.059166,46.394585,12575200,28.661621
"2006-10-23",45.906704,46.364094,45.624645,46.280239,11895400,28.590971
"2006-10-24",45.891457,47.019684,45.85334,46.806236,14778800,28.915928
"2006-10-25",46.615658,48.178406,46.615658,47.835365,17924000,29.551699
"2006-10-26",48.224144,48.247013,47.065426,47.416088,12412800,29.292667
"2006-10-27",47.263626,47.400845,46.615658,46.646149,10550000,29.037479
"2006-10-30",46.16589,46.188759,45.289227,45.586529,16953300,28.377857
"2006-10-31",45.533169,46.005806,44.847084,45.921951,21357900,28.586658
"2006-11-01",45.96769,46.303108,45.037663,45.5103,16449900,28.33041
"2006-11-02",45.357834,45.807602,44.999546,45.5103,11945900,28.33041
"2006-11-03",45.845718,46.836731,45.838093,46.478439,13726900,28.933081
"2006-11-06",46.577541,47.080669,46.371716,46.539425,15233600,28.971048
"2006-11-07",46.867222,46.867222,46.150646,46.493687,11747600,28.942579
"2006-11-08",46.425079,47.812496,46.318356,47.545685,19978900,29.597458
"2006-11-09",48.025944,48.971214,47.82774,48.26226,18569800,30.04352
"2006-11-10",48.170784,48.361362,47.698147,48.094551,8094100,29.939138
"2006-11-13",47.416088,48.612926,47.339859,48.079304,12852700,29.929632
"2006-11-14",48.483334,48.66629,48.079304,48.37661,10725700,30.114712
"2006-11-15",48.37661,49.108433,48.163158,48.773014,11255600,30.361471
"2006-11-16",49.169418,49.207535,47.431335,47.469452,15984300,29.549994
"2006-11-17",46.958698,47.980206,46.928207,47.797249,14164700,29.754059
"2006-11-20",47.377975,48.468086,47.263626,47.888725,12111100,29.810999
"2006-11-21",48.254639,49.215157,48.147915,49.0322,16540100,30.522814
"2006-11-22",49.314259,49.550575,48.483334,49.161797,13472200,30.6035
"2006-11-24",49.077942,49.565823,48.97884,49.009331,3389000,30.508577
"2006-11-27",49.154171,49.542953,48.902607,48.933102,9679700,30.461128
"2006-11-28",49.131302,49.992722,49.062695,49.481968,12762100,30.802792
"2006-11-29",49.756401,51.159065,49.718285,50.655933,16909100,31.533604
"2006-11-30",50.831268,51.578339,50.556835,51.303905,17341200,31.936964
"2006-12-01",50.998978,51.44112,50.351009,51.357265,12714900,31.970184
"2006-12-04",51.357265,51.410629,50.724545,51.273411,11436000,31.917988
"2006-12-05",51.89851,52.317787,51.120949,51.906136,17672800,32.311855
"2006-12-06",51.837524,53.270679,51.807034,52.515987,23042900,32.69149
"2006-12-07",52.752304,53.552738,52.287292,53.125839,20458000,33.07114
"2006-12-08",53.590855,54.414154,53.461262,54.154968,19622900,33.711765
"2006-12-11",53.857666,54.124477,53.468884,53.933895,11748000,33.57415
"2006-12-12",54.048244,54.177837,53.453636,53.81955,13609300,33.502964
"2006-12-13",54.010128,54.597111,53.789055,54.124477,12130900,33.692787
"2006-12-14",54.810562,56.289455,54.376041,55.702473,20696900,34.675095
"2006-12-15",55.984528,56.045513,55.199341,55.473778,17581000,34.532722
"2006-12-18",56.784962,57.089886,55.031631,55.267952,25770500,34.404602
"2006-12-19",54.886791,55.832066,53.96439,55.671978,18781500,34.65612
"2006-12-20",56.159863,56.159863,55.260326,55.267952,12746200,34.404602
"2006-12-21",55.328938,55.519516,54.459896,54.940155,12402100,34.200546
"2006-12-22",54.886791,55.100243,54.16259,54.16259,7892100,33.716503
"2006-12-26",54.467518,54.917286,54.078735,54.650475,7627000,34.020241
"2006-12-27",54.56662,55.344181,54.215954,54.993515,8161700,34.233768
"2006-12-28",55.092617,55.755833,54.963024,55.397545,9430500,34.485283
"2006-12-29",55.191719,55.450905,54.642853,54.848675,9276100,34.1436
"2007-01-03",54.353172,54.505634,51.761295,51.982365,27097900,32.35931
"2007-01-04",51.15144,51.44112,49.649677,50.366257,35752600,31.353266
"2007-01-05",50.846516,51.570717,50.366257,51.395382,21196800,31.99391
"2007-01-08",51.913757,52.272045,51.15144,52.066219,21997900,32.411503
"2007-01-09",51.075211,51.570717,50.625443,50.701675,26330200,31.562071
"2007-01-10",50.312893,51.227673,49.085564,49.192287,30872600,30.622465
"2007-01-11",48.407101,49.12368,46.951077,47.126411,43260600,29.336445
"2007-01-12",47.629539,48.780636,47.484699,48.658665,25158800,30.290293
"2007-01-16",48.696781,48.994083,47.644783,47.881104,22196100,29.80625
"2007-01-17",47.804871,48.841621,47.804871,48.445217,23623100,30.15741
"2007-01-18",48.826374,49.093185,47.583801,47.728642,20948500,29.711346
"2007-01-19",48.025944,48.963593,47.995449,48.750145,18354900,30.347244
"2007-01-22",49.093185,49.222778,48.125046,48.315624,17610700,30.076752
"2007-01-23",48.681534,49.786896,48.536694,49.527706,20757900,30.831266
"2007-01-24",49.550575,50.175674,49.131302,50.023212,16555300,31.139729
"2007-01-25",50.023212,50.053703,48.727276,48.834,12395700,30.399441
"2007-01-26",49.138924,49.63443,48.856869,49.375244,11096300,30.736351
"2007-01-29",49.512459,49.885994,49.138924,49.260895,12873700,30.665176
"2007-01-30",49.497215,50.1833,49.359997,50.046082,14656900,31.153954
"2007-01-31",49.992722,50.800774,49.664925,50.625443,20985600,31.514614
"2007-02-01",50.846516,51.395382,50.572079,51.311527,18305500,31.941706
"2007-02-02",51.342022,51.479237,50.709297,51.29628,9122800,31.932222
"2007-02-05",51.380135,51.662193,50.98373,51.105701,8588400,31.813578
"2007-02-06",51.593586,51.730801,50.49585,50.800774,10935600,31.623764
"2007-02-07",50.953239,51.029469,50.137562,50.488224,13050800,31.429193
"2007-02-08",50.47298,51.174309,50.015591,50.976109,13042300,31.732914
"2007-02-09",51.075211,51.326775,50.716919,51.067585,12404900,31.78986
"2007-02-12",50.389126,50.892254,50.084198,50.335762,11896300,31.334291
"2007-02-13",50.427238,51.342022,50.427238,51.281036,12818400,31.922733
"2007-02-14",51.258167,51.913757,51.227673,51.425877,12464700,32.012901
"2007-02-15",51.136196,51.143818,50.137562,50.434864,13664400,31.64831
"2007-02-16",50.168053,50.617821,50.122314,50.427238,9262400,31.643517
"2007-02-20",50.015591,50.046082,49.565823,49.992722,9518600,31.370853
"2007-02-21",49.939358,50.587326,49.299011,50.533966,14115100,31.710491
"2007-02-22",50.533966,51.052341,50.007965,50.98373,11803600,31.99272
"2007-02-23",51.281036,51.639324,51.15144,51.227673,11579300,32.14579
"2007-02-26",51.524975,52.172947,51.425877,51.807034,10336200,32.509357
"2007-02-27",50.998978,51.479237,48.795883,49.588692,22189300,31.117325
"2007-02-28",49.931736,50.648312,49.283764,49.794518,18449100,31.246483
"2007-03-01",49.481968,50.572079,48.994083,50.274776,18910200,31.547844
"2007-03-02",50.076576,50.305271,49.17704,49.497215,14175000,31.059921
"2007-03-05",48.872116,50.076576,48.658665,49.161797,16213700,30.849449
"2007-03-06",49.573444,50.282402,49.466721,50.175674,12598800,31.485659
"2007-03-07",50.175674,52.409264,50.09182,51.197182,21467300,32.126663
"2007-03-08",51.685062,51.944252,51.250542,51.509731,13201700,32.322784
"2007-03-09",51.959496,52.066219,51.403004,51.685062,15994200,32.432804
"2007-03-12",51.075211,51.631699,50.922745,51.258167,14047400,32.164936
"2007-03-13",51.143818,52.172947,50.739792,50.762661,16996600,31.854006
"2007-03-14",51.029469,51.799412,50.213791,51.768917,20495500,32.485424
"2007-03-15",51.456367,51.601208,50.663559,50.709297,17054800,31.820518
"2007-03-16",50.701675,50.800774,49.687794,49.809765,18978800,31.25606
"2007-03-19",50.053703,50.434864,49.63443,50.046082,19416000,31.404329
"2007-03-20",50.244286,50.625443,49.527706,50.54921,16360700,31.72006
"2007-03-21",50.678806,51.494484,50.503471,51.204803,14972700,32.131454
"2007-03-22",51.433498,52.859032,51.433498,52.3559,21206100,32.853771
"2007-03-23",52.752304,53.240189,52.371147,52.790421,14397200,33.126427
"2007-03-26",52.988625,53.385029,52.576973,53.026741,13499900,33.274734
"2007-03-27",52.836159,53.156334,52.599842,52.965755,10996700,33.236454
"2007-03-28",53.301174,53.735695,51.5326,52.782799,15348700,33.121651
"2007-03-29",53.202072,53.24781,52.493118,52.729435,14241300,33.088161
"2007-03-30",52.432133,52.660828,51.837524,52.104336,14176000,32.695911
"2007-04-02",52.226307,52.424511,51.685062,51.982365,13252600,32.619377
"2007-04-03",51.563091,52.089092,51.227673,51.715557,13470600,32.451939
"2007-04-04",51.44112,51.791786,50.793152,51.639324,14998600,32.404102
"2007-04-05",51.593586,52.111961,51.342022,51.807034,9081200,32.509357
"2007-04-09",51.090454,52.721813,50.49585,52.1577,12707000,32.729393
"2007-04-10",52.3559,53.209694,52.3559,52.942886,15897200,33.222111
"2007-04-11",53.171581,53.331665,52.615089,52.775177,14216400,33.116875
"2007-04-12",53.125839,53.811924,52.630337,53.735695,15600700,33.719616
"2007-04-13",53.750942,53.949142,53.232567,53.773811,12914400,33.743523
"2007-04-16",53.941521,53.987259,53.255436,53.81955,10367200,33.772221
"2007-04-17",53.903404,54.25407,53.385029,53.689957,12064000,33.690891
"2007-04-18",53.308796,53.430767,52.95813,53.240189,10414400,33.408672
"2007-04-19",52.798046,53.080101,52.477871,52.81329,8786100,33.140789
"2007-04-20",53.400276,54.368416,52.881901,54.315056,16229200,34.08316
"2007-04-23",54.086361,54.627605,53.659462,53.81955,17301300,33.772221
"2007-04-24",53.468884,53.834797,52.90477,53.087727,14245900,33.312996
"2007-04-25",53.270679,54.299809,52.630337,53.987259,18387300,33.87746
"2007-04-26",53.19445,54.124477,53.19445,53.918652,12953900,33.834408
"2007-04-27",53.667088,53.827171,52.965755,53.392651,11577300,33.504337
"2007-04-30",53.095348,53.926273,52.698944,52.866653,14266200,33.174267
"2007-05-01",52.836159,53.285927,52.394016,52.744682,12722400,33.09774
"2007-05-02",52.75993,53.110596,52.371147,52.920017,12135900,33.207752
"2007-05-03",52.729435,53.56036,52.584595,53.354534,18584600,33.480419
"2007-05-04",53.468884,54.086361,53.285927,53.507,11104800,33.576096
"2007-05-07",53.324043,53.628971,52.942886,53.621346,9066300,33.647842
"2007-05-08",53.385029,53.781433,53.026741,53.552738,9688200,33.60479
"2007-05-09",53.407898,53.689957,52.81329,53.446014,15474500,33.537815
"2007-05-10",53.522247,53.720448,52.371147,52.660828,12943300,33.045109
"2007-05-11",52.90477,53.781433,52.90477,53.507,14257900,33.576096
"2007-05-14",53.507,54.048244,53.507,53.911026,14010900,33.82962
"2007-05-15",53.682331,54.543751,53.682331,53.911026,13104500,33.82962
"2007-05-16",54.078735,54.787689,53.857666,54.772446,20797100,34.370178
"2007-05-17",54.520882,56.098877,54.124477,55.839687,20607000,35.304146
"2007-05-18",56.08363,57.257595,55.450905,57.059395,23021100,36.075294
"2007-05-21",57.547276,58.54591,57.364323,57.829334,23177600,36.56208
"2007-05-22",57.17374,58.622143,57.17374,57.821712,18116000,36.557266
"2007-05-23",58.134262,59.285358,58.126637,58.477303,19036900,36.971745
"2007-05-24",58.393448,59.110027,56.922176,57.318581,27765300,36.239155
"2007-05-25",57.74548,58.355331,57.48629,58.256233,15270500,36.831993
"2007-05-29",58.149506,58.157131,56.922176,57.440552,13853600,36.316273
"2007-05-30",57.150871,59.064285,57.105133,58.927071,17119500,37.256123
"2007-05-31",59.171013,59.40733,58.63739,59.026173,17746600,37.318783
