"","ESV.Open","ESV.High","ESV.Low","ESV.Close","ESV.Volume","ESV.Adjusted"
"2005-06-01",134.199997,135.320007,133.039993,134.679993,401500,105.143578
"2005-06-02",135.839996,136.520004,133.240005,135.399994,343200,105.705681
"2005-06-03",136,138.119995,135.199997,136.679993,331800,106.704948
"2005-06-06",137.679993,139.399994,135.199997,136.279999,290400,106.392708
"2005-06-07",136.039993,136.800003,133,133.399994,428500,104.144295
"2005-06-08",133.160004,137.440002,132.919998,135.399994,432400,105.705681
"2005-06-09",136.119995,142.119995,135.639999,141.600006,564700,110.545982
"2005-06-10",141.800003,143.559998,140.440002,142.720001,541000,111.420296
"2005-06-13",142.399994,144.080002,141.199997,143.679993,429400,112.248451
"2005-06-14",142.759995,145.440002,142.240005,143.199997,496300,111.873444
"2005-06-15",144,145.279999,142.600006,145.119995,604300,113.373466
"2005-06-16",146.399994,150,145.839996,150,580900,117.185883
"2005-06-17",151.960007,152.160004,148.600006,151.919998,533600,118.68586
"2005-06-20",152.399994,153.320007,149.080002,151.240005,470800,118.154648
"2005-06-21",150.559998,150.600006,146.360001,146.800003,551600,114.685905
"2005-06-22",147.199997,148.119995,143.320007,146.520004,748700,114.467178
"2005-06-23",146.679993,148.880005,144.199997,146.759995,987400,114.654663
"2005-06-24",147.399994,148.559998,144,144.919998,560900,113.217186
"2005-06-27",145.279999,147.720001,144.720001,147,370400,114.842171
"2005-06-28",146.199997,146.279999,142,142.520004,451500,111.342232
"2005-06-29",142.199997,144,140.800003,142.639999,516800,111.436012
"2005-06-30",142.399994,145,142.320007,143,639600,111.717194
"2005-07-01",144.399994,145.199997,142.679993,145,448800,113.279678
"2005-07-05",150,152.839996,147.800003,152.839996,573400,119.40461
"2005-07-06",154.320007,155.679993,150.160004,151.360001,563200,118.248398
"2005-07-07",149.800003,151.479996,147.440002,150,536400,117.185883
"2005-07-08",151.199997,151.679993,148.240005,149.080002,415700,116.467163
"2005-07-11",148.399994,149.839996,147.039993,149.839996,400200,117.060898
"2005-07-12",151.960007,153.279999,150.160004,152.839996,484400,119.40461
"2005-07-13",152.880005,154.440002,148.679993,148.839996,500300,116.279648
"2005-07-14",149.720001,150.600006,145,145.720001,709200,113.842171
"2005-07-15",146.080002,146.720001,142.360001,143.639999,524200,112.217209
"2005-07-18",143.600006,144.679993,140.880005,143.279999,367900,111.935944
"2005-07-19",144.399994,148.360001,142.919998,148,518900,115.623375
"2005-07-20",149.160004,149.399994,146.800003,148.240005,449500,115.810913
"2005-07-21",147.839996,149.880005,146.279999,147.759995,512900,115.435944
"2005-07-22",149.199997,153.880005,149.160004,153.440002,729200,119.873352
"2005-07-25",153.479996,157.119995,152.800003,156.119995,838700,121.967064
"2005-07-26",156.600006,157.679993,154.199997,155.679993,434100,121.623314
"2005-07-27",157.320007,160,154.720001,159.880005,734100,124.904503
"2005-07-28",160.600006,161.600006,157.240005,160.919998,613400,125.717003
"2005-07-29",162,164,160.360001,161.520004,660400,126.185753
"2005-08-01",162.199997,166.039993,162.039993,164.880005,562900,128.81076
"2005-08-02",164.520004,169,164,167.199997,782300,130.623215
"2005-08-03",167.279999,168,164.039993,165.199997,463000,129.060715
"2005-08-04",164.199997,166.360001,163.639999,163.800003,548600,127.966972
"2005-08-05",164,164,157.800003,160.839996,530200,125.654472
"2005-08-08",162.279999,164.080002,161.080002,161.880005,452600,126.466957
"2005-08-09",162.399994,163.199997,160.199997,161.039993,297600,125.810753
"2005-08-10",162.399994,165.520004,161,165.039993,422100,128.935684
"2005-08-11",165.800003,167.880005,165.320007,167.600006,857900,130.935715
"2005-08-12",168.119995,168.160004,162.960007,164.119995,510700,128.21698
"2005-08-15",162.800003,163.720001,159.839996,160.600006,372700,125.467072
"2005-08-16",160.199997,160.399994,156.320007,156.839996,455000,122.529587
"2005-08-17",156.839996,158.399994,152.600006,153.360001,487000,119.810829
"2005-08-18",152.559998,155.679993,152.160004,153.600006,541700,119.998344
"2005-08-19",157.320007,157.759995,155.240005,155.559998,384200,121.529556
"2005-08-22",156.800003,157.279999,152.160004,154,469700,120.310829
"2005-08-23",154.839996,156.919998,153,156.279999,628600,122.092072
"2005-08-24",156.919998,159.800003,155.080002,158.679993,489700,123.966972
"2005-08-25",158.160004,158.320007,155.720001,157.639999,228800,123.154518
"2005-08-26",158.160004,158.679993,154.039993,155.039993,449600,121.123352
"2005-08-29",157.160004,158.479996,152.960007,154.600006,603800,120.779602
"2005-08-30",155.919998,159.360001,155.600006,158.399994,446000,123.748322
"2005-08-31",158.360001,165.199997,158.240005,163.440002,680300,127.685745
"2005-09-01",164.440002,166.559998,161.119995,164.520004,519000,128.529465
"2005-09-02",163.080002,163.720001,158.600006,159.320007,443900,124.467087
"2005-09-06",159.479996,161,154.240005,155.960007,788600,121.842079
"2005-09-07",156.759995,159.119995,155.080002,157.919998,622100,123.373314
"2005-09-08",158.199997,158.880005,155.679993,156.320007,368100,122.123344
"2005-09-09",158.399994,160.600006,157.360001,159.279999,492700,124.435806
"2005-09-12",158.240005,158.800003,154.919998,155,389300,121.092117
"2005-09-13",155.600006,156.399994,152.600006,153.559998,506400,120.044533
"2005-09-14",155,155.720001,152.720001,154.800003,669800,121.013947
"2005-09-15",157.119995,157.399994,152.800003,156.279999,624400,122.170868
"2005-09-16",158.440002,161.559998,158.399994,159.639999,1158400,124.797485
"2005-09-19",163.199997,168.520004,161.520004,167.800003,953000,131.176559
"2005-09-20",167.479996,170,167.160004,168.960007,842700,132.083344
"2005-09-21",172,172.720001,168.160004,170.080002,512400,132.958954
"2005-09-22",175.559998,175.559998,166.360001,171,908000,133.678131
"2005-09-23",170.360001,170.559998,165.399994,165.839996,499700,129.644348
"2005-09-26",165.639999,174.960007,165.080002,174.720001,909500,136.586273
"2005-09-27",174.399994,181.800003,174.080002,181.240005,1267400,141.683197
"2005-09-28",178.279999,181.600006,178.240005,181.160004,932700,141.620651
"2005-09-29",184.960007,188.600006,181.759995,188.119995,1072100,147.0616
"2005-09-30",187.639999,191.399994,185.199997,186.360001,694900,145.685715
"2005-10-03",186.800003,190.080002,186.600006,188.199997,697400,147.124191
"2005-10-04",187,188.199997,180.720001,180.720001,733500,141.276718
"2005-10-05",181.440002,183.039993,171.440002,173.160004,1112500,135.366699
"2005-10-06",172.119995,173.639999,165,168.199997,1191000,131.489258
"2005-10-07",169.800003,172.479996,167.199997,171.360001,579300,133.959564
"2005-10-10",171.679993,171.919998,165.320007,166.919998,439100,130.488617
"2005-10-11",169.199997,171.720001,168.559998,169.839996,523600,132.771255
"2005-10-12",169.919998,172.600006,166.720001,167.559998,602400,130.988953
"2005-10-13",165.639999,167,157.679993,161.639999,766100,126.361038
"2005-10-14",161.520004,168.800003,158.119995,168.279999,835900,131.551773
"2005-10-17",171.960007,172.919998,168.759995,170.520004,501900,133.302917
"2005-10-18",168.800003,175.880005,164.119995,165.160004,1111600,129.112762
"2005-10-19",165.199997,168.039993,158.479996,167.440002,1291500,130.895081
"2005-10-20",166.399994,168.320007,158.119995,160.839996,666400,125.735565
"2005-10-21",160.199997,166.279999,158.520004,163.440002,689800,127.768219
"2005-10-24",161.119995,173.119995,161,172.039993,650500,134.491165
"2005-10-25",173.679993,183.679993,173.679993,183.479996,832200,143.434311
"2005-10-26",183.039993,192.320007,178.880005,181.759995,956200,142.089737
"2005-10-27",183.919998,184.720001,175.600006,176.360001,597100,137.868317
"2005-10-28",177.119995,180.960007,171.720001,180.440002,642700,141.0578
"2005-10-31",180.720001,185.080002,178.240005,182.360001,687800,142.558731
"2005-11-01",181.479996,190,180.399994,189.600006,797500,148.218582
"2005-11-02",191.800003,195.919998,191.320007,194.839996,1012700,152.314926
"2005-11-03",194.600006,197.600006,191.039993,193.160004,1064400,151.001617
"2005-11-04",192.600006,193,186.919998,189.360001,683400,148.031006
"2005-11-07",189.279999,189.759995,184.440002,187.360001,570000,146.467468
"2005-11-08",186.880005,194.240005,185.039993,191.199997,559100,149.469421
"2005-11-09",190.240005,194.559998,185.639999,187.800003,698400,146.811432
"2005-11-10",185.160004,185.960007,176.520004,177.759995,822400,138.962738
"2005-11-11",177.679993,180.960007,175.039993,178,530000,139.150314
"2005-11-14",183.759995,183.759995,180.119995,182.320007,472200,142.527512
"2005-11-15",181.839996,188.240005,180.119995,184.720001,663600,144.403641
"2005-11-16",185.080002,189.320007,182.800003,189.240005,564000,147.937149
"2005-11-17",191.039993,192.320007,185.479996,188.160004,660200,147.092896
"2005-11-18",189.520004,189.520004,184.199997,188.839996,430700,147.62442
"2005-11-21",190.759995,199.199997,190.160004,198.199997,564500,154.941589
"2005-11-22",196.080002,198.320007,194.199997,197.039993,745400,154.034805
"2005-11-23",194.080002,198,189.600006,195.240005,617400,152.627609
"2005-11-25",193.800003,196.600006,193.679993,195.960007,142400,153.190521
"2005-11-28",191.880005,193,184.880005,185,539800,144.622528
"2005-11-29",186.600006,189.800003,182.360001,185.679993,556800,145.154175
"2005-11-30",186,191.839996,184.199997,189.440002,638400,148.093506
"2005-12-01",191.600006,195.720001,189.199997,193.720001,741300,151.439346
"2005-12-02",194.399994,194.639999,187.880005,190,836200,148.531326
"2005-12-05",193,193,187.839996,189.600006,623400,148.218582
"2005-12-06",189.039993,194.639999,188.960007,192.320007,785200,150.34491
"2005-12-07",195.639999,198.360001,193.919998,194.279999,1045700,151.877136
"2005-12-08",194.679993,201.360001,194.479996,201.119995,665900,157.224304
"2005-12-09",199.039993,199.679993,195.440002,199,634600,155.566986
"2005-12-12",200.320007,201.119995,196.160004,199.039993,556300,155.598221
"2005-12-13",197.800003,198.839996,192.160004,192.800003,1014200,150.795929
"2005-12-14",191.800003,195.880005,189.559998,192.600006,747800,150.639572
"2005-12-15",192,192.960007,186.800003,189.880005,633400,148.512054
"2005-12-16",188.960007,189.160004,182.160004,183.080002,593700,143.193573
"2005-12-19",186,187.800003,181.880005,182.199997,778500,142.50531
"2005-12-20",182.199997,187.880005,181.639999,186.320007,605300,145.727692
"2005-12-21",186.520004,189.360001,185.639999,188.240005,523600,147.229401
"2005-12-22",189.639999,191.039993,185.039993,185.279999,419200,144.914246
"2005-12-23",182.800003,185.960007,181,185.520004,290400,145.101944
"2005-12-27",181,182.800003,174.639999,177.759995,708100,139.032593
"2005-12-28",184.559998,185.119995,177.440002,179.399994,629500,140.315338
"2005-12-29",178.800003,179.720001,175,175,618300,136.873886
"2005-12-30",173.839996,180.119995,173.399994,177.399994,594900,138.751022
"2006-01-03",183.559998,193.960007,183.080002,193.800003,1057000,151.578079
"2006-01-04",192.399994,198.800003,190.520004,198,962600,154.862976
"2006-01-05",197.600006,198.759995,191.399994,193.919998,886100,151.671936
"2006-01-06",199.600006,200.720001,197.360001,199.880005,602200,156.33345
"2006-01-09",200.399994,202.240005,196.880005,200,646700,156.427353
"2006-01-10",198.800003,205.600006,198.559998,203.600006,609900,159.243042
"2006-01-11",202.240005,205.679993,197.639999,204.320007,509700,159.806168
"2006-01-12",205.559998,206.479996,199,199.320007,578600,155.895416
"2006-01-13",198.279999,205,198,203.440002,470200,159.117874
"2006-01-17",208.199997,209.520004,206.440002,208.039993,437600,162.715698
"2006-01-18",207.600006,208.800003,202.839996,207.759995,660400,162.496689
"2006-01-19",208.720001,220.839996,208.360001,219.160004,992900,171.41304
"2006-01-20",224,225.600006,216.039993,217.360001,805900,170.005219
"2006-01-23",214.399994,224.199997,213,223.399994,669100,174.729294
"2006-01-24",220.360001,225.479996,220,222.520004,517600,174.041031
"2006-01-25",223.800003,223.960007,211.119995,213.360001,850000,166.876663
"2006-01-26",212,213.039993,202.320007,208.320007,1302400,162.934708
"2006-01-27",211.600006,213.600006,200.800003,205.320007,1285700,160.588257
"2006-01-30",208,210.399994,206.279999,207.320007,826700,162.152573
"2006-01-31",206.199997,206.399994,202.360001,204.479996,743000,159.93132
"2006-02-01",205.279999,206.720001,194.520004,195.199997,1120900,152.67305
"2006-02-02",194.720001,197.839996,186.639999,190.639999,1349000,149.106522
"2006-02-03",194.600006,199.119995,192.639999,195.679993,1268700,153.048523
"2006-02-06",203,205.160004,197.199997,200.479996,976900,156.802704
"2006-02-07",195.960007,196.240005,188,189.679993,946900,148.355652
"2006-02-08",193.600006,193.600006,186.399994,190.360001,944600,148.887543
"2006-02-09",192.080002,193.080002,184,185,852400,144.695206
"2006-02-10",185.720001,190,182.240005,186.199997,930600,145.63382
"2006-02-13",186.199997,188.160004,180.119995,182,744200,142.348923
"2006-02-14",175,179.639999,174.759995,177.600006,1008700,138.907486
"2006-02-15",180.399994,181.679993,171.279999,174,1077300,136.091797
"2006-02-16",176,177.960007,174,177.119995,864000,138.532028
"2006-02-17",179.399994,182.839996,178.880005,181.160004,1037400,141.691849
"2006-02-21",186.399994,192.399994,186.199997,191.600006,1105100,149.857376
"2006-02-22",187.199997,188,182.360001,183.080002,792900,143.193573
"2006-02-23",184.839996,187.279999,177.880005,181.720001,1155300,142.129837
"2006-02-24",187,191.759995,184.639999,190.240005,1002900,148.793655
"2006-02-27",187.399994,188.759995,181.160004,181.600006,798800,142.03598
"2006-02-28",180.759995,181.520004,175.520004,178.759995,1003400,139.814697
"2006-03-01",185.520004,185.520004,179.240005,183.559998,710700,143.56897
"2006-03-02",185.919998,190,183.520004,189.839996,777500,148.480804
"2006-03-03",187.759995,192.199997,187.679993,190.240005,599900,148.793655
"2006-03-06",183.399994,188,177.520004,179.199997,1001600,140.158829
"2006-03-07",182.440002,182.679993,174.800003,177.800003,815800,139.063843
"2006-03-08",175.160004,180.479996,172.320007,178.360001,881500,139.501846
"2006-03-09",182.160004,183.160004,177.720001,178.600006,938500,139.68956
"2006-03-10",176.720001,182.399994,174.080002,181.479996,753400,141.942139
"2006-03-13",184,186.960007,182.800003,185.440002,662600,145.119339
"2006-03-14",186.360001,191.600006,183.080002,190.679993,882200,149.220032
"2006-03-15",188,190,185.199997,188.800003,755700,147.748825
"2006-03-16",190,195.320007,187.199997,193.479996,803500,151.411209
"2006-03-17",192,194.919998,189.240005,191.199997,664300,149.626984
"2006-03-20",190.199997,193.440002,183.520004,185.160004,648400,144.900269
"2006-03-21",183.199997,189.880005,183.199997,186.119995,731000,145.651489
"2006-03-22",186.800003,192.160004,186.199997,189.360001,610900,148.187057
"2006-03-23",191.839996,195.520004,191.199997,195.479996,598900,152.976334
"2006-03-24",195.440002,199,194.479996,198.880005,695400,155.637054
"2006-03-27",198.880005,199,195.160004,197.839996,606500,154.823166
"2006-03-28",200,203.600006,199.520004,201.759995,670900,157.890884
"2006-03-29",200.960007,207.160004,200.960007,206.800003,597200,161.835037
"2006-03-30",207.199997,212,207.199997,211.800003,889900,165.747925
"2006-03-31",209.600006,210.399994,203.479996,205.800003,713200,161.052414
"2006-04-03",208.559998,212.039993,204.279999,204.960007,674000,160.39505
"2006-04-04",203.520004,209.039993,202.559998,209,580900,163.556671
"2006-04-05",210.520004,213.440002,206.360001,212.399994,617200,166.217377
"2006-04-06",214.600006,217.800003,213.880005,216.639999,743300,169.535431
"2006-04-07",215.800003,217.399994,211.919998,214.759995,547600,168.06424
"2006-04-10",217.320007,220,213.679993,218.559998,525100,171.038055
"2006-04-11",219.240005,221,212.119995,215.720001,827600,168.815552
"2006-04-12",216,218,211,211.520004,708400,165.528748
"2006-04-13",210.279999,214.600006,206,214.360001,602900,167.751236
"2006-04-17",217,218.919998,214.479996,218.839996,539300,171.257141
"2006-04-18",219.639999,224.639999,219.199997,224.039993,708500,175.326462
"2006-04-19",224.039993,232.679993,223.479996,231.559998,852300,181.211426
"2006-04-20",229.559998,230.919998,221.199997,226.559998,861800,177.298553
"2006-04-21",227.199997,233.279999,225.399994,230.639999,661800,180.491409
"2006-04-24",228.399994,229.600006,224.919998,228.520004,589300,178.832443
"2006-04-25",233.160004,235,218.399994,224.559998,1035200,175.733398
"2006-04-26",221.839996,228.600006,218.800003,219.919998,905800,172.102325
"2006-04-27",214.240005,219.080002,208.800003,214,944100,167.469498
"2006-04-28",215.960007,219.800003,213.080002,213.960007,674700,167.438187
"2006-05-01",216.600006,222.199997,214.479996,219.919998,548400,172.102325
