"","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
"2002-08-13",22.5,23.67,22.4,23.1,11678800,14.706552
"2002-08-14",23.049999,23.315001,22.620001,23.25,6592400,14.802052
"2002-08-15",23.25,23.305,22.85,23.125,6217400,14.722471
"2002-08-16",23.125,23.235001,22.754999,23.055,3944000,14.677911
"2002-08-19",23.025,23.745001,22.959999,23.665001,1855800,15.066259
"2002-08-20",23.375,23.65,23.125,23.375,3080600,14.881634
"2002-08-21",23.375,23.495001,23.200001,23.475,2814800,14.945301
"2002-08-22",23.450001,23.565001,23.275,23.52,3090600,14.97395
"2002-08-23",23.49,23.6,23.389999,23.52,2571800,14.97395
"2002-08-26",23.5,23.75,23.450001,23.715,3383400,15.098096
"2002-08-27",23.995001,23.995001,23.445,23.445,4273400,14.926204
"2002-08-28",23.395,23.4,22.68,22.9,2879600,14.57923
"2002-08-29",22.775,22.860001,22.540001,22.67,2726600,14.432799
"2002-08-30",22.684999,23.08,22.65,22.959999,3653400,14.617426
"2002-09-03",22.950001,22.955,22.4,22.525,3909200,14.340482
"2002-09-04",22.525,22.83,22.334999,22.715,2344400,14.461448
"2002-09-05",22.6,23.025,22.360001,22.719999,2817600,14.46463
"2002-09-06",23.110001,23.375,22.780001,23.299999,2592400,14.83388
"2002-09-09",23.200001,23.995001,23.15,23.735001,3349800,15.110827
"2002-09-10",23.674999,23.85,23.275,23.540001,2079000,14.98668
"2002-09-11",23.875,23.875,23.455,23.469999,1493000,14.942123
"2002-09-12",23.625,24.25,23.295,24.125,5594800,15.359126
"2002-09-13",23.934999,24.25,23.805,23.995001,3600600,15.276353
"2002-09-16",23.924999,23.93,23.530001,23.615,2847000,15.034432
"2002-09-17",24.209999,24.209999,23.26,23.275,3117600,14.817969
"2002-09-18",23.275,23.455,22.674999,23.344999,2639000,14.86253
"2002-09-19",23,23.450001,22.775,22.775,2748600,14.499647
"2002-09-20",22.780001,23.030001,22.334999,22.6,3850000,14.388236
"2002-09-23",22.584999,23.075001,22.43,22.625,3672200,14.404146
"2002-09-24",22.1,22.424999,21.76,21.844999,3690600,13.907567
"2002-09-25",22.15,22.67,22.08,22.65,4282200,14.420066
"2002-09-26",22.9,23.18,22.725,23.139999,2831200,14.876519
"2002-09-27",22.775,22.98,22.43,22.504999,3119000,14.468283
"2002-09-30",22.280001,22.75,21.934999,22.725,4679400,14.609721
"2002-10-01",22.924999,23.700001,22.375,23.6,3472800,15.172249
"2002-10-02",23.555,23.77,23.110001,23.115,3079400,14.860451
"2002-10-03",23.025,23.6,22.91,23.030001,3602200,14.805802
"2002-10-04",23.125,23.25,21.665001,22,3921000,14.14362
"2002-10-07",22,22.475,21.780001,21.780001,3834600,14.002189
"2002-10-08",22,22.445,21.200001,22.209999,4120200,14.278628
"2002-10-09",21.84,21.875,21.07,21.08,5119600,13.552162
"2002-10-10",21.08,22,20.85,21.754999,4155600,13.986115
"2002-10-11",22.004999,22.905001,21.969999,22.385,5186800,14.391138
"2002-10-14",22.299999,22.5,21.709999,21.785,4595800,14.005404
"2002-10-15",22.375,23.25,22.375,23.139999,4683200,14.876519
"2002-10-16",23.075001,23.475,22.795,22.98,2724600,14.77366
"2002-10-17",23.6,23.745001,23.23,23.455,3463200,15.079036
"2002-10-18",23.424999,23.674999,22.895,23.625,1919200,15.188322
"2002-10-21",23.5,24.625,23.35,24.52,3141200,15.763713
"2002-10-22",23.75,23.905001,23.295,23.629999,4356000,15.191536
"2002-10-23",23.504999,23.870001,23.24,23.844999,3555800,15.329758
"2002-10-24",24.1,24.200001,23.365,23.49,2888200,15.101531
"2002-10-25",23.450001,23.75,23.16,23.495001,2645200,15.104745
"2002-10-28",23.605,23.785,22.965,23.025,2469800,14.802588
"2002-10-29",23.025,23.165001,22.450001,23.02,2549600,14.79937
"2002-10-30",23.125,23.455,22.91,23.280001,2215400,14.966521
"2002-10-31",23.370001,23.565001,22.99,23.195,1296400,14.911877
"2002-11-01",23.16,23.615,22.99,23.565001,1779200,15.149752
"2002-11-04",23.75,23.860001,23.375,23.465,2339200,15.085458
"2002-11-05",23.5,23.700001,23.219999,23.344999,1461000,15.008303
"2002-11-06",23.389999,23.525,23.125,23.469999,2193400,15.088677
"2002-11-07",24,24.825001,24,24.26,7403400,15.596556
"2002-11-08",24.35,24.790001,24.014999,24.5,4850000,15.750854
"2002-11-11",24.459999,24.475,24.135,24.275,3389400,15.606199
"2002-11-12",24.4,24.58,24.014999,24.365,3470600,15.664062
"2002-11-13",24.334999,24.415001,23.959999,24.24,3652400,15.583702
"2002-11-14",24.450001,24.475,24.205,24.290001,3229000,15.615844
"2002-11-15",23.775,24.195,23.75,23.965,4020600,15.406905
"2002-11-18",24.25,24.25,23.76,24.030001,2203800,15.44869
"2002-11-19",24.049999,25.025,23.665001,24.950001,6896400,16.040157
"2002-11-20",24.955,24.955,24.424999,24.75,5664000,15.911573
"2002-11-21",24.745001,25.565001,24.625,25.26,3919000,16.239454
"2002-11-22",25.25,25.299999,24.75,24.860001,3378400,15.982296
"2002-11-25",24.809999,25.200001,24.645,25.15,2494600,16.16873
"2002-11-26",25.15,25.215,24.82,24.9,3013600,16.008015
"2002-11-27",25,25.620001,25,25.59,2256800,16.451601
"2002-11-29",25.615,25.790001,25.424999,25.575001,1268600,16.441965
"2002-12-02",25.799999,25.799999,24.85,25.285,3456200,16.255522
"2002-12-03",25.290001,25.290001,24.24,24.26,4439200,15.596556
"2002-12-04",24.26,24.885,24.115,24.764999,3017400,15.921218
"2002-12-05",24.700001,24.764999,24.375,24.389999,2546800,15.68014
"2002-12-06",24,24.549999,24,24.275,1875800,15.606199
"2002-12-09",24.275,24.299999,23.799999,23.815001,2162000,15.310473
"2002-12-10",23,23.125,22.58,23.049999,7528800,14.818658
"2002-12-11",22.75,23.245001,22.545,23.145,4862400,14.879734
"2002-12-12",22.975,23.094999,22.754999,22.950001,2660200,14.754373
"2002-12-13",22.875,23.125,22.52,22.775,3806000,14.641862
"2002-12-16",22.924999,23.655001,22.924999,23.315001,2880600,14.989023
"2002-12-17",23.35,23.620001,23.125,23.450001,2777600,15.075812
"2002-12-18",23.450001,23.625,23.09,23.389999,2733000,15.037237
"2002-12-19",23.395,23.775,23.195,23.275,2118600,14.96331
"2002-12-20",23.4,23.93,23.4,23.785,3058000,15.291185
"2002-12-23",23.85,24.155001,23.575001,23.875,2696200,15.349042
"2002-12-24",23.815001,23.924999,23.665001,23.75,498800,15.268683
"2002-12-26",23.754999,24.045,23.625,23.700001,958000,15.236541
"2002-12-27",23.65,23.65,23.004999,23.004999,2020200,14.928304
"2002-12-30",23.075001,23.094999,22.725,23.040001,1968200,14.951014
"2002-12-31",22.950001,23,22.52,22.924999,2126600,14.876388
"2003-01-02",23,23.790001,23,23.709999,1852800,15.385785
"2003-01-03",23.795,23.799999,23.315001,23.43,1746400,15.204092
"2003-01-06",23.43,23.6,23.375,23.540001,2316800,15.275474
"2003-01-07",23.5,23.5,22.969999,23.110001,2540200,14.996439
"2003-01-08",23.1,23.15,22.889999,23,2817200,14.925056
"2003-01-09",22.940001,23.24,22.940001,23.15,2509400,15.022392
"2003-01-10",22.950001,23.285,22.825001,22.885,2374000,14.850436
"2003-01-13",22.764999,22.860001,22.5,22.5,3726200,14.600593
"2003-01-14",22.504999,22.504999,21.5,22.25,8149600,14.438374
"2003-01-15",22.325001,22.365,22.049999,22.184999,2881200,14.396198
"2003-01-16",22.190001,22.59,22.190001,22.424999,2263000,14.55193
"2003-01-17",22.325001,22.844999,22.105,22.16,1326800,14.379964
"2003-01-21",22.110001,22.115,21.355,21.41,4153200,13.893287
"2003-01-22",21.35,21.584999,21.045,21.120001,2442600,13.705096
"2003-01-23",21.205,21.465,20.895,21.24,3896600,13.782971
"2003-01-24",21.200001,21.200001,20.65,20.860001,2463800,13.536378
"2003-01-27",20.825001,21.125,20.559999,20.594999,2485800,13.364417
"2003-01-28",20.719999,20.885,20.4,20.655001,2495600,13.403351
"2003-01-29",20.575001,21.075001,20.299999,20.92,2289400,13.575317
"2003-01-30",21,21.174999,20.754999,20.975,2963800,13.611006
"2003-01-31",20.98,21.110001,20.860001,21.1,4045400,13.692116
"2003-02-03",21.1,21.174999,20.715,20.860001,2866000,13.536378
"2003-02-04",20.66,20.799999,20.52,20.790001,2343200,13.490961
"2003-02-05",21.15,21.695,20.940001,20.985001,3011400,13.617491
"2003-02-06",20.98,21.190001,20.450001,20.530001,3985800,13.322239
"2003-02-07",20.775,20.780001,20.275,20.43,2102600,13.257341
"2003-02-10",20.5,20.58,20.004999,20.25,2720600,13.140542
"2003-02-11",20.674999,21.094999,20.58,20.9,4830800,13.562334
"2003-02-12",20.905001,21.17,20.695,20.764999,2215400,13.474731
"2003-02-13",20.76,20.860001,20.299999,20.75,2530200,13.464996
"2003-02-14",20.75,21.145,20.584999,20.995001,1587000,13.623981
"2003-02-18",21.075001,21.65,21.075001,21.540001,2238200,13.97764
"2003-02-19",21.540001,21.860001,21.440001,21.545,2642200,13.980886
"2003-02-20",21.6,21.629999,21.209999,21.235001,3000400,13.779718
"2003-02-21",21.25,21.525,20.934999,21.355,1752600,13.857594
"2003-02-24",21.355,21.360001,20.635,20.700001,2954200,13.432553
"2003-02-25",20.825001,20.875,20.25,20.875,2458000,13.546115
"2003-02-26",20.799999,20.934999,20.68,20.825001,2212000,13.51367
"2003-02-27",20.834999,21.059999,20.754999,20.815001,2340000,13.507183
"2003-02-28",20.82,20.945,20.575001,20.690001,1916000,13.426064
"2003-03-03",20.75,20.885,20.415001,20.504999,2034400,13.30601
"2003-03-04",20.495001,20.495001,19.775,19.924999,3142800,12.92964
"2003-03-05",19.879999,20.379999,19.879999,20.379999,3346400,13.224907
"2003-03-06",20.16,20.209999,19.865,19.879999,3369400,12.900438
"2003-03-07",19.575001,20.35,19.57,20.155001,2417800,13.078897
"2003-03-10",20.030001,20.1,19.6,19.674999,2271600,12.767413
"2003-03-11",19.674999,19.785,19.309999,19.48,3013400,12.640872
"2003-03-12",19.459999,20,18.780001,18.98,3336600,12.316413
"2003-03-13",19.25,19.635,19.25,19.565001,7255200,12.696032
"2003-03-14",19.575001,19.83,19.469999,19.620001,3752600,12.731718
"2003-03-17",19.620001,20.495001,19.370001,20.434999,5052200,13.260593
"2003-03-18",20.625,20.719999,20.325001,20.530001,4528400,13.322239
"2003-03-19",20.615,20.645,20.200001,20.485001,2714200,13.29304
"2003-03-20",20.485001,20.620001,20.15,20.555,3143600,13.338459
"2003-03-21",20.9,21.9,20.75,21.545,3931200,13.980886
"2003-03-24",21.17,21.17,20.155001,20.174999,3468800,13.091873
"2003-03-25",20.184999,20.514999,19.950001,20.469999,3092600,13.283304
"2003-03-26",20.469999,20.469999,19.785,20.01,3309000,12.984799
"2003-03-27",19.875,20.075001,19.51,19.93,1902200,13.076661
"2003-03-28",19.85,19.955,19.709999,19.809999,1745400,12.997924
"2003-03-31",19.575001,19.665001,19.215,19.629999,2940600,12.879818
"2003-04-01",19.629999,19.75,19.41,19.719999,3156200,12.938871
"2003-04-02",20.225,20.92,20.174999,20.745001,4197400,13.611404
"2003-04-03",20.745001,21.125,20.709999,20.73,3007600,13.601563
"2003-04-04",20.98,20.99,20.555,20.6,1969800,13.516267
"2003-04-07",21.200001,21.375,20.6,20.620001,2047400,13.529388
"2003-04-08",20.620001,20.985001,20.360001,20.985001,2462400,13.768875
"2003-04-09",20.985001,21.094999,20.525,20.545,3680800,13.480179
"2003-04-10",20.545,20.75,20.469999,20.674999,2287800,13.565479
"2003-04-11",20.895,21.110001,20.43,20.469999,2614000,13.430969
"2003-04-14",20.469999,20.684999,19.98,20.565001,3430400,13.493299
"2003-04-15",20.51,20.594999,20.25,20.445,2660000,13.414565
"2003-04-16",20.6,20.775,20.07,20.094999,1813600,13.184917
"2003-04-17",20.25,20.950001,20.094999,20.83,2473400,13.667178
"2003-04-21",20.83,20.895,20.5,20.625,1369800,13.532668
"2003-04-22",20.620001,21.5,20.495001,21.344999,2221400,14.005083
"2003-04-23",21.405001,21.68,21.174999,21.51,4356800,14.113344
"2003-04-24",21.4,21.75,21.34,21.415001,2791600,14.051007
"2003-04-25",21.475,21.475,21.055,21.35,2209000,14.008368
"2003-04-28",21.35,21.860001,21.225,21.75,2452600,14.270815
"2003-04-29",21.795,21.91,21.545,21.834999,3027000,14.326585
"2003-04-30",21.825001,22.219999,21.57,22.014999,2577400,14.444685
"2003-05-01",22.014999,22.02,21.375,21.629999,2563800,14.192081
"2003-05-02",21.635,22.049999,21.635,21.975,2334800,14.418445
"2003-05-05",22,22.305,21.879999,22,1757200,14.434846
"2003-05-06",22,22.1,21.639999,21.985001,3236600,14.424999
"2003-05-07",22,22.365,21.9,22.15,2953800,14.53327
"2003-05-08",21.975,22.01,21.6,21.83,2072400,14.3233
"2003-05-09",21.9,22.43,21.895,22.24,4113200,14.592315
"2003-05-12",22.475,22.705,22.15,22.35,6909200,14.664494
"2003-05-13",22.725,22.75,21.424999,22.09,7472000,14.493897
"2003-05-14",22.075001,22.344999,22.035,22.25,3876000,14.598883
"2003-05-15",22.299999,22.424999,22.115,22.32,3140000,14.644805
"2003-05-16",22.32,22.424999,22.075001,22.200001,2800800,14.566073
"2003-05-19",22.18,22.225,21.785,21.805,1986200,14.306902
"2003-05-20",21.754999,21.92,21.424999,21.709999,3296800,14.244571
"2003-05-21",21.665001,21.924999,21.565001,21.709999,2470800,14.244571
"2003-05-22",21.709999,22.174999,21.695,22.125,2507000,14.516861
"2003-05-23",22.15,22.15,21.695,21.834999,2184600,14.326585
"2003-05-27",21.799999,22.1,21.665001,22,3574800,14.434846
"2003-05-28",22.530001,22.530001,21.68,21.74,3307400,14.264257
"2003-05-29",21.799999,22,21.305,21.365,4583000,14.018206
"2003-05-30",21.475,21.85,21.469999,21.834999,2173400,14.326585
"2003-06-02",22,22.360001,22,22.200001,3648200,14.566073
"2003-06-03",22.200001,22.549999,22.174999,22.549999,4523600,14.795717
"2003-06-04",22.549999,22.85,22.450001,22.785,3745400,14.949911
"2003-06-05",22.785,22.934999,22.514999,22.934999,2236000,15.04833
"2003-06-06",23.059999,23.245001,22.68,22.785,2307000,14.949911
"2003-06-09",22.705,22.73,22.440001,22.549999,1242800,14.795717
"2003-06-10",22.75,22.795,22.4,22.475,1413800,14.746506
"2003-06-11",22.6,22.92,22.530001,22.92,2793800,15.038485
"2003-06-12",22.950001,23.174999,22.74,23.135,1785800,15.179553
"2003-06-13",23.24,23.25,22.735001,22.860001,1724800,14.999122
"2003-06-16",23.115,24,22.969999,23.924999,3737000,15.697899
"2003-06-17",24,24.35,23.625,24.014999,3195800,15.756953
"2003-06-18",23.950001,23.995001,23.4,23.655001,1944800,15.520744
"2003-06-19",23.6,23.74,23.264999,23.280001,1351200,15.274696
"2003-06-20",23.475,23.67,23.280001,23.43,2113200,15.373114
"2003-06-23",23.68,24.309999,23.440001,23.475,5089400,15.402634
"2003-06-24",23.525,23.780001,23.280001,23.415001,2532400,15.363275
"2003-06-25",23.450001,23.5,22.950001,23.045,2916600,15.120504
"2003-06-26",22.98,23.18,22.865,22.995001,1574600,15.233116
"2003-06-27",22.75,22.924999,22.5,22.809999,3078600,15.110561
"2003-06-30",22.85,23.125,22.700001,22.85,1941000,15.137066
"2003-07-01",22.82,23.065001,22.42,23.035,3296000,15.259616
"2003-07-02",23,23.254999,22.860001,23.254999,2458400,15.405362
"2003-07-03",23.200001,23.4,23.110001,23.115,1150400,15.312611
"2003-07-07",23.325001,23.695,23.15,23.190001,2678800,15.362301
"2003-07-08",23.065001,23.27,22.82,23.045,2857800,15.266247
"2003-07-09",22.969999,23.485001,22.485001,22.59,3700800,14.964825
"2003-07-10",22.5,22.67,22.34,22.5,2071400,14.9052
"2003-07-11",22.635,23.219999,22.635,23.075001,2296800,15.286125
"2003-07-14",23.525,23.690001,22.975,22.985001,2812000,15.2265
"2003-07-15",23.1,23.200001,22.5,22.5,3292400,14.9052
"2003-07-16",22.625,22.725,22.115,22.200001,3745800,14.706469
"2003-07-17",22.51,23.375,22.51,22.879999,7414400,15.156928
"2003-07-18",22.99,23.325001,22.790001,23.305,5095600,15.438481
"2003-07-21",23.305,23.379999,22.895,22.950001,3080800,15.203309
"2003-07-22",23.379999,24.4,23.379999,24.094999,8989200,15.961822
"2003-07-23",24.125,24.129999,23.725,23.985001,2701200,15.888947
"2003-07-24",24,24.395,23.924999,23.924999,3008800,15.849208
"2003-07-25",24.35,24.98,24.225,24.940001,4718800,16.521587
"2003-07-28",25,25.1,24.549999,24.700001,4934800,16.3626
"2003-07-29",24.9,25.15,24.75,25.049999,3104800,16.59446
"2003-07-30",25.049999,25.295,24.940001,25.065001,2152600,16.604391
"2003-07-31",25.139999,25.5,25.040001,25.389999,2559800,16.819695
"2003-08-01",25.35,25.584999,25.025,25.365,2289600,16.803139
"2003-08-04",25.25,25.355,24.995001,25.245001,1870600,16.72364
"2003-08-05",25.174999,25.184999,24.655001,24.655001,2391600,16.332792
"2003-08-06",24.530001,24.68,24.125,24.475,4242200,16.213552
"2003-08-07",24.525,25.014999,24.415001,24.9,4274200,16.495096
"2003-08-08",25,25.59,24.959999,25.59,4947400,16.952187
"2003-08-11",25.5,25.59,25.15,25.49,4007000,16.885942
"2003-08-12",25.674999,26.785,25.299999,26.754999,14492600,17.723948
"2003-08-13",26.754999,27.65,26.754999,27.5,11791400,18.217474
"2003-08-14",27.424999,27.85,27.25,27.535,4547200,18.240656
"2003-08-15",27.25,27.645,27.040001,27.540001,2703400,18.243975
"2003-08-18",27.5,28.475,27.495001,27.985001,4727800,18.538759
"2003-08-19",28.105,28.174999,27.825001,28.065001,4317600,18.591755
"2003-08-20",28.065001,28.514999,27.924999,28.305,4756600,18.750757
"2003-08-21",28.43,29.145,28.355,29.030001,6612200,19.231028
"2003-08-22",29.030001,29.275,28.450001,28.549999,3437400,18.913046
"2003-08-25",28.389999,28.450001,27.895,28.110001,4415400,18.621572
"2003-08-26",28.110001,28.43,27.52,27.959999,4845000,18.522203
"2003-08-27",27.924999,28.02,27.65,27.955,2671000,18.518885
"2003-08-28",28,28.16,27.674999,28.049999,2822800,18.581827
"2003-08-29",28.15,28.4,28.15,28.254999,2690800,18.717623
"2003-09-02",28.290001,28.450001,27.450001,27.969999,3539600,18.528828
"2003-09-03",27.975,27.975,27.545,27.745001,3681200,18.379776
"2003-09-04",27.695,28.105,27.440001,28.045,3158600,18.578506
"2003-09-05",27.775,28.1,27.594999,27.790001,3142200,18.409586
"2003-09-08",27.790001,28.254999,27.665001,28.17,2611800,18.661312
"2003-09-09",28.174999,28.174999,27.865,27.959999,2109600,18.522203
"2003-09-10",27.955,27.959999,27.110001,27.299999,3647400,18.084978
"2003-09-11",27.200001,27.219999,26.405001,26.934999,5517600,17.843184
"2003-09-12",26.975,27.195,26.700001,27,2270400,17.88625
"2003-09-15",27.15,27.495001,26.924999,27.02,2456400,17.899494
"2003-09-16",26.98,27.555,26.98,27.475,3119200,18.200914
"2003-09-17",27.375,27.65,27.35,27.540001,2563200,18.243975
"2003-09-18",27.540001,28.1,27.440001,28.045,2606600,18.578506
"2003-09-19",28.045,28.045,27.610001,27.84,1670200,18.442707
"2003-09-22",27.84,27.84,27.195,27.4,3297400,18.151222
"2003-09-23",27.370001,27.535,27.075001,27.379999,1541000,18.137976
"2003-09-24",27.385,27.48,26.85,26.895,2034000,17.816679
"2003-09-25",26.975,27.01,26.305,26.75,2446200,17.720636
"2003-09-26",26.65,26.65,25.92,26.120001,3066400,17.446779
"2003-09-29",26.145,26.465,26.059999,26.355,1743400,17.603746
"2003-09-30",26.35,26.655001,26.129999,26.655001,3026800,17.804127
"2003-10-01",26.655001,27.905001,26.655001,27.85,4549600,18.602322
"2003-10-02",27.85,28.125,27.68,27.969999,2343200,18.682474
"2003-10-03",28.225,28.57,27.975,28.075001,3071600,18.752613
"2003-10-06",28.075001,28.295,27.99,27.99,2044400,18.695837
"2003-10-07",27.99,28.280001,27.6,28.190001,2681200,18.829426
"2003-10-08",28.190001,28.32,28.025,28.25,1963400,18.869493
"2003-10-09",28.49,29.025,28.4,28.934999,3800800,19.32704
"2003-10-10",28.934999,28.975,28.385,28.715,2455000,19.180103
"2003-10-13",28.715,28.91,28.450001,28.875,2718000,19.286972
"2003-10-14",28.879999,28.91,28.389999,28.9,2485600,19.303663
"2003-10-15",29.105,29.49,28.975,29.440001,4121600,19.664358
"2003-10-16",29.440001,29.440001,28.174999,28.455,8893600,19.006428
"2003-10-17",28.475,28.690001,28.395,28.475,2278200,19.019789
"2003-10-20",28.5,28.639999,28.200001,28.32,2041800,18.916258
"2003-10-21",28.5,28.5,28.16,28.264999,1843600,18.879519
"2003-10-22",28.215,28.375,28.059999,28.25,2889800,18.869493
"2003-10-23",28.25,28.424999,27.98,28.4,3056600,18.969694
"2003-10-24",28.4,28.9,28.18,28.530001,3879400,19.056522
"2003-10-27",28.674999,28.75,28.51,28.605,2030800,19.106625
"2003-10-28",28.75,29.16,28.48,29.145,2911200,19.467318
"2003-10-29",29.075001,29.75,28.975,29.690001,3159400,19.83135
"2003-10-30",29.985001,30.24,29.85,30.075001,3785800,20.088507
"2003-10-31",29.950001,30.375,29.799999,30.309999,3601000,20.245466
"2003-11-03",30.264999,30.43,30,30.225,2458400,20.188696
"2003-11-04",30.245001,30.75,30.200001,30.6,3617200,20.439175
"2003-11-05",30.525,30.735001,30.415001,30.67,2206800,20.485931
"2003-11-06",30.6,30.99,30.055,30.959999,1827800,20.67964
"2003-11-07",30.975,31.094999,30.385,30.41,2101000,20.312269
"2003-11-10",30.41,30.549999,30.16,30.200001,1486000,20.172005
"2003-11-11",30.184999,30.424999,29.92,29.969999,2472200,20.018372
"2003-11-12",29.969999,30.885,29.969999,30.83,2527800,20.592804
"2003-11-13",30.83,31.5,30.625,31.485001,2876200,21.030315
"2003-11-14",31.450001,31.895,30.975,31.014999,3307400,20.716368
"2003-11-17",31.014999,31.02,30,30.264999,4083800,20.215416
