"","OKE.Open","OKE.High","OKE.Low","OKE.Close","OKE.Volume","OKE.Adjusted"
"2011-06-03",30.218,30.808966,30.069164,30.511293,1459000,20.030661
"2011-06-06",30.397478,30.476274,29.902819,29.942217,1337900,19.657061
"2011-06-07",30.121695,30.414989,29.994747,30.174225,1382000,19.809378
"2011-06-08",30.191734,30.327438,29.885309,30.248644,1253900,19.858231
"2011-06-09",30.301172,30.686394,30.139206,30.436876,1842800,19.981808
"2011-06-10",30.331816,30.485029,30.187357,30.222378,1431100,19.840988
"2011-06-13",30.314306,30.441254,29.894064,30.130449,1429800,19.78064
"2011-06-14",30.419367,30.555069,30.283663,30.506916,1558100,20.027786
"2011-06-15",30.261776,30.441254,29.885309,30.082296,1574600,19.749023
"2011-06-16",30.126072,30.344948,29.810892,29.955349,2184300,19.665684
"2011-06-17",30.18298,30.498161,30.11294,30.366837,1791800,19.935825
"2011-06-20",30.226755,30.944668,30.196114,30.94029,1865800,20.3123
"2011-06-21",31.141657,31.491858,31.089127,31.43495,4122400,20.637043
"2011-06-22",31.404308,31.728243,31.29487,31.518124,2087900,20.69165
"2011-06-23",31.141657,31.710733,31.027842,31.66258,2596900,20.786486
"2011-06-24",31.671335,32.292942,31.623184,32.074066,4208500,21.056625
"2011-06-27",32.170372,32.682541,32.113464,32.170372,3156100,21.119856
"2011-06-28",32.314831,32.314831,31.933987,32.039047,3248100,21.033634
"2011-06-29",32.174751,32.419891,31.907722,32.345474,2634800,21.2348
"2011-06-30",32.47242,32.630013,32.266678,32.398003,1853300,21.269289
"2011-07-01",32.428646,33.0415,32.406757,32.984592,1345700,21.654388
"2011-07-05",32.905796,33.28664,32.883907,32.927685,1878000,21.617022
"2011-07-06",32.835754,33.080898,32.774471,33.063385,2044000,21.706112
"2011-07-07",33.269131,33.317284,32.866398,32.997723,1706400,21.663004
"2011-07-08",32.634388,32.958324,32.634388,32.940815,1309600,21.625643
"2011-07-11",32.590614,32.599369,32.262302,32.415512,1408700,21.280785
"2011-07-12",32.31921,32.590614,32.192261,32.345474,1319000,21.2348
"2011-07-13",32.481178,32.70443,32.236034,32.297321,1073200,21.203188
"2011-07-14",32.44178,32.726318,32.139729,32.236034,2338000,21.162954
"2011-07-15",32.398003,32.708809,32.244789,32.568726,3851900,21.381367
"2011-07-18",32.450535,32.481178,32.205395,32.367363,2104600,21.249176
"2011-07-19",32.468044,32.901417,32.393627,32.761337,1349300,21.507822
"2011-07-20",32.796356,32.853264,32.463665,32.625633,1774200,21.418726
"2011-07-21",32.853264,33.352303,32.848888,33.247242,1498500,21.826811
"2011-07-22",33.356682,33.387321,33.037121,33.115917,1066100,21.740593
"2011-07-25",32.914551,33.18158,32.835754,32.914551,1229400,21.608404
"2011-07-26",32.875153,33.023991,32.643147,32.68692,1496900,21.458963
"2011-07-27",32.529331,32.665031,32.314831,32.323586,1824700,21.220436
"2011-07-28",32.187881,32.358604,31.920855,31.942741,3032300,21.340126
"2011-07-29",31.601295,32.192261,31.303625,31.863947,2611200,21.287485
"2011-08-01",32.218525,32.262302,31.561897,31.846437,1821800,21.275782
"2011-08-02",31.693224,31.933987,31.18981,31.299248,2190200,20.910221
"2011-08-03",31.093504,31.207319,29.780249,30.270531,5903800,20.222963
"2011-08-04",29.824024,29.837156,28.077394,28.217476,7557200,18.851366
"2011-08-05",28.396954,28.598318,27.241289,27.884785,6701900,18.629108
"2011-08-08",27.136229,27.45141,25.805464,25.963055,5965400,17.345247
"2011-08-09",26.39205,27.810366,25.656628,27.801611,4545900,18.57354
"2011-08-10",27.311329,28.318157,27.140606,27.254421,4474900,18.207973
"2011-08-11",27.372614,29.329365,27.315706,28.931011,3658400,19.328066
"2011-08-12",29.259325,29.430048,28.804062,29.031693,1956800,19.395327
"2011-08-15",29.311853,30.06041,29.276834,29.854666,2750400,19.945131
"2011-08-16",29.570127,30.034145,29.456312,29.841534,1749100,19.936359
"2011-08-17",30.073542,30.423744,29.74085,29.93784,1591300,20.0007
"2011-08-18",29.246191,29.408159,28.847837,29.167397,3169100,19.485985
"2011-08-19",28.821573,29.438803,28.681492,28.786552,2210800,19.231552
"2011-08-22",29.430048,29.473822,28.493259,28.611452,2218600,19.114573
"2011-08-23",28.712135,29.491333,28.453861,29.46069,2320200,19.681927
"2011-08-24",29.263702,29.950972,28.891613,29.924707,1982600,19.991924
"2011-08-25",30.016634,30.09543,29.276834,29.491333,2156400,19.7024
"2011-08-26",29.316233,30.156715,28.89599,30.117317,1708700,20.120605
"2011-08-29",30.493784,31.084749,30.445631,31.040974,1284700,20.737673
"2011-08-30",30.861496,31.251095,30.576958,31.067238,1741100,20.755222
"2011-08-31",31.229206,31.469971,30.852741,31.036596,2319500,20.734751
"2011-09-01",31.141657,31.566277,31.005953,31.06286,2008600,20.752293
"2011-09-02",30.454386,30.541937,29.907196,30.007879,2244100,20.047489
"2011-09-06",29.014183,29.61828,29.001051,29.56575,2314700,19.752119
"2011-09-07",30.047277,30.454386,29.942217,30.358082,1894400,20.281454
"2011-09-08",30.270531,30.585712,29.872177,29.933462,2115500,19.997776
"2011-09-09",29.644547,29.723341,28.931011,29.0886,1666000,19.433342
"2011-09-12",28.77342,28.987919,28.370687,28.834705,2344700,19.263723
"2011-09-13",28.979162,29.395027,28.7384,29.329365,2347200,19.594191
"2011-09-14",29.44318,29.824024,28.939766,29.600771,2543600,19.775513
"2011-09-15",29.797758,29.977238,29.465067,29.876554,1541000,19.959755
"2011-09-16",30.012257,30.46314,29.653301,29.885309,3592900,19.965611
"2011-09-19",29.294344,29.872177,29.228682,29.74085,1748400,19.869099
"2011-09-20",29.880932,30.393101,29.613903,29.793381,1463100,19.904188
"2011-09-21",29.74085,29.898441,29.03607,29.071091,1810300,19.421644
"2011-09-22",28.199965,28.576431,27.770967,28.1737,2524000,18.822121
"2011-09-23",27.981089,28.331291,27.692173,28.178078,2363600,18.825047
"2011-09-26",28.453861,28.751532,28.361933,28.66836,3263700,19.152594
"2011-09-27",29.346874,30.051655,29.324987,29.574505,2897500,19.757967
"2011-09-28",29.701454,29.872177,29.136753,29.224304,2020500,19.524002
"2011-09-29",29.8678,30.121695,29.294344,29.622658,3393000,19.790136
"2011-09-30",29.241814,29.504465,28.909122,28.909122,2414300,19.313438
"2011-10-03",28.84346,29.377518,28.252495,28.252495,2904600,18.87476
"2011-10-04",27.954824,28.186832,27.328838,28.108038,4111900,18.778257
"2011-10-05",28.26125,28.974785,27.770967,28.812817,2720400,19.249098
"2011-10-06",28.703379,29.539486,28.506392,29.539486,1983700,19.734564
"2011-10-07",29.832779,30.301172,29.552618,29.732096,2884900,19.863245
"2011-10-10",30.253021,31.216074,30.23551,31.216074,2549600,20.854654
"2011-10-11",30.94029,31.023464,30.708282,30.892138,3007400,20.638243
"2011-10-12",31.172298,31.272982,30.804588,30.826475,1859900,20.594374
"2011-10-13",30.550692,30.822098,30.327438,30.725792,1845700,20.527111
"2011-10-14",31.132902,31.167921,30.76519,30.931536,1691500,20.664562
"2011-10-17",31.005953,31.430573,30.935913,31.089127,2253700,20.769844
"2011-10-18",31.132902,31.942741,30.822098,31.627562,2137500,21.12956
"2011-10-19",31.671335,32.20977,31.299248,31.456839,2084700,21.015505
"2011-10-20",31.553143,31.780773,31.378042,31.66258,1430000,21.152952
"2011-10-21",32.078445,32.244789,31.767641,32.244789,1674900,21.541912
"2011-10-24",32.179127,32.748207,32.109089,32.717564,2028700,21.857763
"2011-10-25",32.538086,32.621258,32.22728,32.310455,2517600,21.585781
"2011-10-26",32.643147,32.774471,32.205395,32.621258,1480200,21.793423
"2011-10-27",33.330414,33.829453,33.111538,33.597443,2630400,22.445585
"2011-10-28",33.488007,33.706882,33.317284,33.575558,1150600,22.430965
"2011-10-31",33.220978,33.667484,33.098408,33.291016,1153600,22.240873
"2011-11-01",32.306076,32.831379,32.012783,32.288567,1589400,21.571157
"2011-11-02",33.089653,33.76379,32.743828,33.115917,1882500,22.123888
"2011-11-03",33.194714,33.829453,33.137806,33.715637,1753000,22.911997
"2011-11-04",33.247242,34.013309,33.159691,33.938889,1967500,23.063709
"2011-11-07",34.004551,34.078972,33.382946,33.934513,1163900,23.060736
"2011-11-08",33.908249,34.184032,33.396076,34.127125,1825200,23.191633
"2011-11-09",33.422344,33.785675,32.945194,33.015232,1756200,22.436026
"2011-11-10",33.417965,33.912624,33.124672,33.77692,1819700,22.953642
"2011-11-11",34.100857,34.468571,34.052704,34.455437,1405300,23.414743
"2011-11-14",34.328487,34.551743,33.969532,34.236561,1945600,23.266003
"2011-11-15",34.481701,35.190861,34.407284,34.827526,2124700,23.667599
"2011-11-16",34.481701,35.020138,34.289093,34.783752,2429000,23.637857
"2011-11-17",34.683067,35.007004,34.48608,34.814392,2007500,23.658669
"2011-11-18",34.919453,35.155838,34.7356,34.8713,1728300,23.697346
"2011-11-21",34.464191,34.639294,34.1315,34.411663,1606800,23.384995
"2011-11-22",34.433548,34.726845,34.219051,34.49921,1187400,23.444483
"2011-11-23",34.197163,34.262825,33.851341,33.877605,1332700,23.022066
"2011-11-25",33.890736,34.416039,33.724392,34.02644,417500,23.123211
"2011-11-28",35.002628,35.230259,34.722466,34.915077,1983500,23.727093
"2011-11-29",35.072666,35.392227,34.945721,35.265278,1496700,23.96508
"2011-11-30",36.167046,36.626686,35.926281,36.403431,2426900,24.738535
"2011-12-01",36.237087,36.771145,36.232708,36.40781,1691800,24.741503
"2011-12-02",36.753632,36.845562,36.385921,36.385921,2153900,24.726635
"2011-12-05",36.771145,36.919979,36.394676,36.722992,1443200,24.955694
"2011-12-06",36.692348,36.709858,36.311504,36.394676,1410300,24.732582
"2011-12-07",36.394676,36.508492,36.061985,36.311504,1296800,24.676062
"2011-12-08",36.114517,36.132027,35.155838,35.475399,2033500,24.107868
"2011-12-09",35.694275,36.648575,35.59359,36.556644,1609300,24.842651
"2011-12-12",36.280861,36.385921,35.794956,36.044476,1529100,24.4946
"2011-12-13",36.42094,36.661705,35.926281,36.05761,1502200,24.503525
"2011-12-14",35.851864,35.926281,35.427246,35.506042,1415400,24.128698
"2011-12-15",35.838734,36.381546,35.812466,36.101383,1479100,24.533272
"2011-12-16",36.149536,36.499737,35.733673,35.921906,6270400,24.411304
"2011-12-19",36.114517,36.635441,36.05761,36.132027,1195600,24.554089
"2011-12-20",36.736122,37.090702,36.499737,37.016285,1251300,25.155005
"2011-12-21",36.990021,37.49781,36.79303,37.462791,1630300,25.458439
"2011-12-22",37.659779,37.738575,37.278934,37.458412,1242000,25.455458
"2011-12-23",37.467167,37.97496,37.467167,37.861145,886800,25.729145
"2011-12-27",37.734196,38.163193,37.734196,37.953072,986100,25.791613
"2011-12-28",38.005604,38.036247,37.532833,37.602871,1017700,25.553629
"2011-12-29",37.791103,38.075642,37.791103,37.953072,1446700,25.791613
"2011-12-30",37.786728,38.158817,37.786728,37.948696,1277600,25.788635
"2012-01-03",38.526527,38.57906,37.99247,38.268253,2066900,26.0058
"2012-01-04",38.285763,38.417091,37.966206,38.23761,1709800,25.98498
"2012-01-05",38.093155,38.548416,38.023113,38.277008,1553800,26.011749
"2012-01-06",38.281387,38.307652,37.983715,38.176327,1164800,25.943335
"2012-01-09",38.185081,38.259499,37.791103,37.97934,1414500,25.809467
"2012-01-10",38.312031,38.688496,38.136929,38.59219,2149100,26.225929
"2012-01-11",38.59219,38.771667,38.447731,38.679741,2145000,26.285427
"2012-01-12",38.68412,38.920506,38.360184,38.368938,1261200,26.074217
"2012-01-13",38.093155,38.938015,38.088776,38.876728,2153500,26.419294
"2012-01-17",39.091228,39.235687,38.399578,38.530907,1462700,26.184292
"2012-01-18",38.557171,39.05183,38.478374,38.846085,1822900,26.398476
"2012-01-19",38.916126,39.108738,38.631588,38.732269,1335900,26.321131
"2012-01-20",38.749783,38.894238,38.32954,38.487129,1661900,26.154541
"2012-01-23",38.438976,38.94677,38.408337,38.491508,1776500,26.157516
"2012-01-24",38.333916,38.561546,38.132553,38.193836,1385900,25.955227
"2012-01-25",38.023113,38.46962,37.760464,38.368938,2267200,26.074217
"2012-01-26",38.412712,38.723515,38.364559,38.530907,1185300,26.184292
"2012-01-27",38.303276,38.303276,37.243916,37.25267,2209200,25.722874
"2012-01-30",36.950623,37.042549,36.486607,36.613552,2868500,25.281569
"2012-01-31",36.683594,36.736122,36.250217,36.403431,2940200,25.136484
"2012-02-01",35.729294,36.140781,35.70303,35.777447,3917700,24.704239
"2012-02-02",35.847488,36.031342,35.278412,35.414112,2619500,24.45336
"2012-02-03",35.247768,35.816845,35.068291,35.764313,2710800,24.695169
"2012-02-06",35.56295,35.834354,35.475399,35.777447,1512000,24.704239
"2012-02-07",35.615479,36.232708,35.510418,36.140781,1612500,24.955116
"2012-02-08",36.153915,36.215199,35.689896,35.873753,1443000,24.770739
"2012-02-09",35.873753,35.996323,35.554195,35.768692,1419900,24.698189
"2012-02-10",35.558571,35.602345,35.295921,35.462265,1361500,24.486609
"2012-02-13",35.59359,35.843109,35.541061,35.69865,1112000,24.649834
"2012-02-14",35.69865,35.786201,35.400982,35.57608,1515900,24.565193
"2012-02-15",35.624233,35.659252,35.116444,35.217125,1602900,24.317337
"2012-02-16",35.34845,36.188934,35.344074,36.05761,1750300,24.897686
"2012-02-17",36.355278,36.854317,35.926281,35.93504,2237300,24.813059
"2012-02-21",36.083874,36.499737,36.018211,36.447208,1790700,25.166708
"2012-02-22",36.197689,36.788654,36.197689,36.482227,1522500,25.190886
"2012-02-23",36.512871,36.893715,36.512871,36.841183,1324900,25.438749
"2012-02-24",36.889336,36.954998,36.644196,36.714237,1132300,25.351089
"2012-02-27",36.469093,36.67046,36.40781,36.482227,1327900,25.190886
"2012-02-28",36.460339,36.504116,35.724918,35.93066,1865400,24.810032
"2012-02-29",36.035721,36.307125,35.8256,36.1758,1910200,24.9793
"2012-03-01",36.188934,36.337769,35.94817,36.158291,1785000,24.967213
"2012-03-02",36.153915,36.416565,36.097004,36.241463,1143500,25.024633
"2012-03-05",36.110138,36.460339,36.040096,36.385921,1250400,25.124393
"2012-03-06",36.1758,36.250217,35.943794,36.132027,2296200,24.949074
"2012-03-07",36.145157,36.158291,35.917526,36.035721,1442300,24.882572
"2012-03-08",36.1758,36.337769,36.005077,36.158291,1501300,24.967213
"2012-03-09",36.215199,36.705482,36.16267,36.447208,1911100,25.166708
"2012-03-12",36.613552,37.213272,36.613552,36.985641,2021200,25.538485
"2012-03-13",37.1301,37.287689,36.968132,37.213272,1428800,25.695679
"2012-03-14",37.208897,37.331467,36.718613,36.731747,1234000,25.363178
"2012-03-15",36.740501,36.823673,36.438454,36.582909,1523000,25.260403
"2012-03-16",36.556644,36.626686,36.267731,36.267731,1949200,25.042784
"2012-03-19",36.263351,36.661705,36.258972,36.355278,1066500,25.103233
"2012-03-20",36.184555,36.333393,36.075119,36.258972,1324900,25.036728
"2012-03-21",36.219578,36.272106,36.018211,36.018211,957100,24.870489
"2012-03-22",35.8256,35.860619,35.549816,35.68552,1252500,24.64076
"2012-03-23",35.69865,36.097004,35.632988,35.974434,1075400,24.840258
"2012-03-26",36.184555,36.372787,36.066364,36.158291,1044400,24.967213
"2012-03-27",36.140781,36.202065,35.965679,36.066364,963700,24.903728
"2012-03-28",35.961304,36.145157,35.589214,35.82122,933600,24.734463
"2012-03-29",35.558571,35.891262,35.317806,35.847488,743800,24.752594
"2012-03-30",35.965679,35.991947,35.676765,35.746803,1063800,24.683077
"2012-04-02",35.615479,35.956924,35.484154,35.724918,1721200,24.667969
"2012-04-03",35.746803,35.882507,35.602345,35.851864,1502600,24.755621
"2012-04-04",35.584835,35.663631,35.414112,35.436001,1060800,24.468466
"2012-04-05",35.34845,35.606724,35.326561,35.501663,712700,24.513813
"2012-04-09",35.147083,35.479774,35.090176,35.317806,2071900,24.386858
"2012-04-10",35.317806,35.379093,34.639294,34.739975,2163300,23.987867
"2012-04-11",35.068291,35.479774,35.050777,35.256523,2369600,24.344538
"2012-04-12",35.269653,35.387848,35.011383,35.22588,1255200,24.323381
"2012-04-13",35.173351,35.527927,35.0858,35.116444,935400,24.247808
"2012-04-16",35.256523,35.260899,34.8713,35.020138,1084800,24.181313
"2012-04-17",35.173351,35.56295,34.884434,35.497288,1518600,24.510794
"2012-04-18",35.365959,35.554195,35.304676,35.427246,905700,24.462425
"2012-04-19",35.396603,35.624233,35.230259,35.431622,847500,24.465448
"2012-04-20",35.519173,36.469093,35.519173,36.258972,1937100,25.036728
"2012-04-23",35.895641,35.996323,35.536682,35.974434,1655500,24.840258
"2012-04-24",35.94817,36.197689,35.917526,36.197689,1270300,24.994419
"2012-04-25",36.464718,36.985641,36.390301,36.928734,1446700,25.499201
"2012-04-26",36.77552,37.296444,36.53038,37.191383,1276500,26.111879
"2012-04-27",37.388374,37.62476,37.208897,37.423393,1127800,26.274773
"2012-04-30",37.397129,37.848011,37.322712,37.598495,1177100,26.397709
"2012-05-01",37.668533,38.320786,37.602871,37.988094,957300,26.671246
"2012-05-02",37.646648,38.377693,37.305199,37.909298,2133100,26.615927
"2012-05-03",37.883034,38.403957,37.865524,37.900543,1128900,26.609779
"2012-05-04",37.664158,38.049377,37.651024,37.918053,1058800,26.622068
"2012-05-07",37.891788,38.023113,37.664158,37.795483,1192400,26.53602
"2012-05-08",37.602871,37.769218,37.25267,37.559097,1426100,26.370043
"2012-05-09",37.25267,37.721066,37.138855,37.318333,1395300,26.201008
"2012-05-10",37.576607,38.10191,37.48468,37.961826,1287900,26.652807
"2012-05-11",37.799858,38.171947,37.777973,37.843636,803600,26.569826
"2012-05-14",37.554718,37.646648,36.933113,37.038174,1097400,26.004316
"2012-05-15",37.095081,37.458412,36.788654,36.928734,847900,25.927477
"2012-05-16",37.02066,37.169498,36.814919,36.88496,976300,25.896736
"2012-05-17",36.863071,36.968132,35.970058,35.970058,1313700,25.254389
"2012-05-18",36.040096,36.403431,35.501663,35.707405,2530400,25.069986
"2012-05-21",35.742428,36.600422,35.632988,36.574154,1280400,25.678526
"2012-05-22",36.696724,36.998775,36.390301,36.849937,1262300,25.872156
"2012-05-23",36.727367,36.727367,35.851864,36.250217,1978200,25.45109
"2012-05-24",36.333393,36.788654,36.267731,36.622307,1607500,25.71233
"2012-05-25",36.679214,36.749256,36.473473,36.596043,508700,25.693893
"2012-05-29",36.758011,37.077568,36.67046,37.073193,908900,26.028904
"2012-05-30",36.76239,37.151989,36.412186,36.42532,1327600,25.574032
"2012-05-31",36.42094,36.701103,36.031342,36.329014,1505100,25.506409
"2012-06-01",35.869373,36.022587,34.85817,34.932587,3913400,24.525988
"2012-06-04",34.8713,35.186481,34.424793,34.573631,2148700,24.273972
"2012-06-05",34.617405,35.212746,34.433548,35.160217,1726500,24.68581
"2012-06-06",35.326561,36.1758,35.221504,36.1758,1764300,25.398844
"2012-06-07",36.744877,36.823673,36.044476,36.1758,1506100,25.398844
"2012-06-08",36.044476,36.210823,35.738049,36.140781,1313800,25.37426
"2012-06-11",36.342148,36.499737,36.000702,36.061985,1069700,25.318935
"2012-06-12",36.07074,36.832428,35.878128,36.814919,1903800,25.847567
"2012-06-13",36.744877,37.033794,36.631062,36.806164,1294200,25.84141
"2012-06-14",36.90247,37.173874,36.648575,37.086323,1408400,26.038122
"2012-06-15",37.37524,37.786728,37.138855,37.567852,1784300,26.37619
