"","UTX.Open","UTX.High","UTX.Low","UTX.Close","UTX.Volume","UTX.Adjusted"
"2011-09-20",76.209999,76.949997,74.959999,76.010002,5783300,62.958202
"2011-09-21",75.949997,77.580002,74.809998,74.870003,6967900,62.013958
"2011-09-22",70.050003,70.489998,67.32,68.309998,13122600,56.580364
"2011-09-23",69,69.739998,68.349998,68.919998,8762300,57.08564
"2011-09-26",69.870003,71.709999,69.129997,71.550003,7967900,59.264023
"2011-09-27",73.489998,74.860001,72.360001,73.150002,6842100,60.589291
"2011-09-28",73.379997,74.269997,71.650002,71.849998,6377400,59.512505
"2011-09-29",73.110001,73.300003,70.919998,72.419998,4717800,59.984653
"2011-09-30",70.709999,71.989998,70.040001,70.360001,6898800,58.278358
"2011-10-03",69.879997,70.919998,69.059998,69.360001,6068800,57.450077
"2011-10-04",68.43,69.68,66.870003,69.540001,8600000,57.599174
"2011-10-05",69.550003,69.940002,68.800003,69.610001,9774800,57.657154
"2011-10-06",69.760002,71.029999,69.169998,70.980003,5793700,58.791916
"2011-10-07",71.589996,72.379997,70.889999,71.459999,5210300,59.189503
"2011-10-10",72.699997,73.75,72.449997,73.75,3411900,61.086269
"2011-10-11",73.620003,74.010002,72.949997,73.739998,3633600,61.077995
"2011-10-12",74.290001,75,73.830002,74.239998,5096200,61.492123
"2011-10-13",74.830002,74.919998,72.389999,73.540001,4754600,60.912327
"2011-10-14",74.449997,74.849998,73.989998,74.639999,3160800,61.823456
"2011-10-17",74.480003,74.57,71.949997,72.120003,4009900,59.736168
"2011-10-18",72.459999,74.919998,71.699997,74.120003,5005100,61.392738
"2011-10-19",73.5,74.779999,72.5,73.260002,6425700,60.680397
"2011-10-20",73.580002,74.650002,72.57,74.25,5022400,61.50042
"2011-10-21",75,75.839996,74.529999,75.559998,6050900,62.585453
"2011-10-24",76.050003,76.910004,75.790001,76.650002,4199000,63.488308
"2011-10-25",75.160004,76.349998,74.959999,75.279999,4191900,62.353554
"2011-10-26",76.389999,76.849998,75.029999,76.059998,4966900,62.999603
"2011-10-27",77.870003,79.970001,77.809998,79.300003,6134200,65.683273
"2011-10-28",79.010002,79.919998,78.959999,79.510002,4123500,65.857216
"2011-10-31",79.160004,79.169998,77.940002,77.980003,3710800,64.589935
"2011-11-01",76.129997,76.260002,74.360001,75.190002,5858300,62.279011
"2011-11-02",76.540001,77.389999,76.169998,76.910004,4736700,63.703648
"2011-11-03",77.809998,78.650002,77.150002,78.440002,4407600,64.970955
"2011-11-04",78.160004,78.160004,76.519997,77.800003,4131800,64.440819
"2011-11-07",78.080002,78.349998,76.870003,78.339996,3446300,64.888115
"2011-11-08",78.629997,79,77.910004,78.870003,3757000,65.327103
"2011-11-09",77.43,77.650002,75.959999,76.440002,4682600,63.314373
"2011-11-10",77.290001,78.120003,76.860001,77.470001,3664300,64.167503
"2011-11-11",78.660004,80.360001,78.660004,79.830002,4573700,66.122253
"2011-11-14",79.18,79.730003,78.68,79.050003,3149500,65.476219
"2011-11-15",78.809998,79.800003,78.139999,79.330002,3775500,65.708099
"2011-11-16",77.910004,78.900002,77.339996,77.449997,5749500,64.541458
"2011-11-17",77.260002,77.419998,74.93,75.690002,4923200,63.074791
"2011-11-18",76.25,76.419998,75.269997,76.110001,3442300,63.424789
"2011-11-21",74.639999,74.839996,72.839996,74.07,4692300,61.724808
"2011-11-22",73.839996,73.949997,72.529999,73.050003,3818100,60.874805
"2011-11-23",71.769997,72.43,70.970001,70.970001,4713600,59.141476
"2011-11-25",70.410004,72.010002,70.410004,71.040001,1892600,59.19981
"2011-11-28",72.610001,73.580002,72.489998,73.139999,4026100,60.949787
"2011-11-29",73.720001,73.889999,72.949997,72.980003,3739900,60.816483
"2011-11-30",75.349998,76.93,75.339996,76.599998,5320300,63.83313
"2011-12-01",76.199997,77.150002,76.199997,76.580002,2736300,63.816463
"2011-12-02",77.610001,78.32,76.449997,76.540001,4727700,63.783138
"2011-12-05",77.839996,78.110001,76.040001,76.639999,4516800,63.866478
"2011-12-06",76.970001,77,76.129997,76.309998,3550100,63.591465
"2011-12-07",75.900002,76.629997,74.690002,76.25,5181800,63.541466
"2011-12-08",75.669998,76.129997,74.089996,74.370003,4294100,61.974815
"2011-12-09",74.690002,76.580002,74.589996,76.309998,3949300,63.591465
"2011-12-12",75.629997,75.760002,74.150002,74.480003,4844700,62.066463
"2011-12-13",75.010002,75.959999,73.75,74.199997,5396200,61.833138
"2011-12-14",73.760002,74.199997,72.75,73.169998,5176000,60.9748
"2011-12-15",73.599998,74.029999,72.919998,73.529999,3805100,61.274792
"2011-12-16",73.669998,74.309998,71.860001,72.389999,11672900,60.324799
"2011-12-19",72.610001,73.279999,71.599998,71.75,4295900,59.791466
"2011-12-20",73.220001,74.660004,72.879997,74.400002,4778000,61.999798
"2011-12-21",74.669998,74.910004,72.860001,73.620003,6170800,61.349808
"2011-12-22",73.720001,73.839996,72.940002,73.510002,5789200,61.258148
"2011-12-23",73.739998,74.239998,73.25,74.18,2275200,61.816463
"2011-12-27",73.970001,74.589996,73.779999,74.029999,2536500,61.691467
"2011-12-28",73.980003,74.07,72.949997,73.129997,2546900,60.941456
"2011-12-29",72.370003,73.870003,72.279999,73.82,2500100,61.516464
"2011-12-30",73.860001,73.970001,73.080002,73.089996,2427800,60.908134
"2012-01-03",74.910004,75.639999,74.43,74.660004,4875200,62.216469
"2012-01-04",74.279999,75.25,74.089996,75.050003,6170700,62.541454
"2012-01-05",74.459999,74.720001,73.669998,74.330002,4607100,61.941475
"2012-01-06",74.220001,74.519997,73.620003,73.900002,3489100,61.583115
"2012-01-09",74.5,74.5,73.760002,74.099998,4325600,61.749786
"2012-01-10",75.239998,76.349998,74.839996,76.029999,4722200,63.358109
"2012-01-11",75.580002,76.970001,75.5,76.699997,4598100,63.916451
"2012-01-12",77.160004,77.510002,76.510002,77.239998,3713700,64.366447
"2012-01-13",76.559998,76.739998,75.809998,76.080002,3473600,63.399788
"2012-01-17",77.209999,78.220001,76.989998,77.040001,5144100,64.199783
"2012-01-18",76.800003,77.860001,76.57,77.599998,3763500,64.666443
"2012-01-19",77.650002,77.849998,77.07,77.190002,4495000,64.324783
"2012-01-20",76.730003,77.769997,75.690002,76.690002,6517500,63.908104
"2012-01-23",76.470001,77.540001,76.470001,76.860001,4325800,64.049797
"2012-01-24",76.629997,77.800003,76.5,77.779999,5606500,64.816452
"2012-01-25",76.949997,78.660004,75.629997,77.650002,7294400,64.708115
"2012-01-26",78.860001,78.860001,77.019997,77.410004,4923500,64.508125
"2012-01-27",77.160004,77.870003,76.910004,77.620003,4073400,64.683121
"2012-01-30",76.959999,77.629997,76.419998,77.610001,4773300,64.674805
"2012-01-31",77.639999,78.75,77.639999,78.349998,6005600,65.291443
"2012-02-01",78.970001,80.379997,78.970001,80.220001,6779800,66.849785
"2012-02-02",80.480003,80.629997,79.800003,80.019997,5028900,66.683121
"2012-02-03",80.959999,81.5,80.800003,81.050003,5385400,67.541451
"2012-02-06",80.5,80.809998,80.120003,80.57,3853600,67.141441
"2012-02-07",80.339996,80.489998,79.669998,80.279999,2799700,66.899788
"2012-02-08",80.529999,81.860001,79.769997,81.739998,6913800,68.116455
"2012-02-09",82.739998,84.309998,82.5,83.779999,8907500,69.816429
"2012-02-10",82.919998,83.5,82.650002,83.5,4509400,69.583084
"2012-02-13",84.199997,85.199997,84.080002,84.879997,5564700,70.733093
"2012-02-14",84.459999,84.650002,83.970001,84.639999,3555200,70.533104
"2012-02-15",84.639999,84.68,82.480003,82.599998,6471400,69.225685
"2012-02-16",82.550003,83.330002,82.480003,83.220001,4170500,69.745323
"2012-02-17",83.830002,84.190002,83.470001,83.779999,3817400,70.214638
"2012-02-21",84.300003,84.639999,83.260002,83.959999,3600700,70.365486
"2012-02-22",83.900002,84.300003,83.440002,83.949997,3175500,70.357109
"2012-02-23",84.199997,84.639999,83.010002,83.489998,4703500,69.971596
"2012-02-24",83.709999,84.540001,83.57,83.970001,3289000,70.373848
"2012-02-27",83.32,84.120003,82.830002,83.629997,3054100,70.088913
"2012-02-28",83.720001,83.790001,83.110001,83.470001,2573400,69.954811
"2012-02-29",83.800003,84.32,83.529999,83.870003,4177400,70.290054
"2012-03-01",83.860001,84.440002,83.669998,84.160004,4036300,70.533096
"2012-03-02",83.919998,84.639999,83.900002,84.540001,3601200,70.851563
"2012-03-05",84.120003,84.199997,82.860001,83.290001,3156600,69.803986
"2012-03-06",82.610001,82.68,81.010002,81.389999,4840100,68.211632
"2012-03-07",81.900002,82.870003,81.709999,82.57,4266100,69.200546
"2012-03-08",83.519997,83.989998,83.010002,83.529999,2739600,70.005112
"2012-03-09",83.489998,83.919998,83.230003,83.550003,2511100,70.021881
"2012-03-12",83.839996,84.230003,83.690002,83.989998,3592400,70.390625
"2012-03-13",84.510002,86.730003,84.059998,86.57,7594700,72.552864
"2012-03-14",86.349998,86.900002,85.849998,86.809998,6995900,72.754036
"2012-03-15",86.889999,87.5,85.900002,86.889999,7203200,72.82106
"2012-03-16",87,87.360001,85.230003,85.480003,8007600,71.639366
"2012-03-19",85.720001,85.720001,84.559998,84.620003,4611300,70.918617
"2012-03-20",83.870003,84.089996,83.07,83.260002,4558100,69.778831
"2012-03-21",83.5,83.519997,82.410004,82.720001,3380400,69.326263
"2012-03-22",82.199997,82.410004,81.540001,82.07,5156800,68.781494
"2012-03-23",82.040001,82.290001,81.519997,81.800003,3819500,68.555222
"2012-03-26",82.559998,83.519997,82.510002,83.5,3560400,69.97995
"2012-03-27",83.43,83.5,82.849998,83.110001,3633100,69.653107
"2012-03-28",83.260002,83.260002,81.120003,81.519997,4873200,68.320534
"2012-03-29",81.129997,82.379997,81,82.32,3752900,68.99102
"2012-03-30",82.959999,83.269997,82.279999,82.940002,3497300,69.510628
"2012-04-02",82.5,83.57,81.910004,82.730003,3336700,69.334663
"2012-04-03",82.629997,83.110001,81.769997,82.199997,3265100,68.890427
"2012-04-04",81.739998,82.089996,81.410004,81.919998,2970400,68.655785
"2012-04-05",81.550003,82.160004,81.379997,81.599998,2483100,68.387619
"2012-04-09",80.82,80.82,79.959999,80.230003,3201500,67.239426
"2012-04-10",79.809998,80.07,78.349998,78.480003,5025100,65.772804
"2012-04-11",79.440002,80.029999,79.129997,79.629997,3710400,66.73658
"2012-04-12",79.599998,81.459999,79.589996,81.169998,2742900,68.027245
"2012-04-13",80.559998,80.93,79.739998,79.800003,3252200,66.879044
"2012-04-16",80.129997,80.959999,79.610001,79.879997,3183300,66.946106
"2012-04-17",80.370003,81.599998,80.110001,81.239998,3021600,68.085892
"2012-04-18",80.959999,81.449997,80.849998,81.199997,2604000,68.052368
"2012-04-19",81.089996,81.580002,80,80.400002,2660600,67.381912
"2012-04-20",80.610001,81.540001,80.610001,81,3620900,67.884735
"2012-04-23",80.099998,80.25,79.389999,79.75,4870900,66.837151
"2012-04-24",80.230003,80.75,79.260002,79.849998,3732700,66.920959
"2012-04-25",80.639999,81.080002,79.339996,79.809998,4127400,66.887428
"2012-04-26",79.870003,81.360001,79.529999,81.25,3088200,68.094284
"2012-04-27",81.629997,82.099998,81.459999,82,2768900,68.722847
"2012-04-30",81.980003,82.459999,81.32,81.639999,2480300,68.421143
"2012-05-01",81.5,82.239998,80.669998,81.43,2424300,68.245132
"2012-05-02",81.18,81.669998,80.839996,81.550003,2222400,68.345711
"2012-05-03",81.449997,81.660004,80.540001,80.910004,2308000,67.809341
"2012-05-04",80.660004,80.720001,79.290001,79.480003,2525000,66.610878
"2012-05-07",78.889999,79.419998,78.82,78.910004,2824700,66.133148
"2012-05-08",78.519997,79,77.690002,78.82,3030000,66.057739
"2012-05-09",77.529999,77.910004,76.760002,77.010002,4997400,64.540802
"2012-05-10",77.459999,77.919998,77.080002,77.290001,2856400,64.775452
"2012-05-11",76.860001,78.019997,76.720001,77.18,2362800,64.683281
"2012-05-14",76.339996,76.599998,75.650002,75.949997,4389400,63.65242
"2012-05-15",75.839996,77.050003,75.610001,76.169998,3979000,63.836807
"2012-05-16",76.129997,76.220001,74.610001,74.699997,4409000,63.00185
"2012-05-17",74.660004,74.68,73.279999,73.330002,4219500,61.846394
"2012-05-18",73.559998,73.599998,72.139999,72.379997,5762800,61.045158
"2012-05-21",72.589996,73.75,72.370003,73.699997,3913100,62.158436
"2012-05-22",74.139999,74.800003,73.589996,73.940002,4970400,62.360855
"2012-05-23",73.349998,74.239998,72.440002,74.059998,4226200,62.462067
"2012-05-24",74.169998,74.209999,72.599998,73.5,3436600,61.989769
"2012-05-25",73.290001,73.839996,72.779999,73.019997,2528600,61.584934
"2012-05-29",73.760002,75.129997,73.449997,75.089996,5761100,63.330769
"2012-05-30",74.330002,74.559998,73.629997,73.739998,3538600,62.192177
"2012-05-31",74.25,74.769997,73.75,74.110001,4016400,62.504246
"2012-06-01",72.709999,73.279999,71.779999,72.019997,4863200,60.741531
"2012-06-04",71.919998,72.07,70.800003,71.449997,4188800,60.260807
"2012-06-05",70.949997,71.370003,70.709999,70.879997,4445100,59.780067
"2012-06-06",71.529999,73.660004,71.489998,73.639999,4211100,62.107841
"2012-06-07",74.93,76.089996,74.690002,75.400002,5744700,63.592205
"2012-06-08",75.160004,75.739998,74.900002,75.5,2958600,63.676559
"2012-06-11",76.18,76.379997,74.510002,74.620003,2377400,62.934357
"2012-06-12",73.629997,74.599998,73.629997,74.349998,6598400,62.706665
"2012-06-13",74.349998,74.449997,72.959999,73.540001,8232800,62.023533
"2012-06-14",73.589996,74.730003,73.529999,74.139999,7832000,62.529545
"2012-06-15",74.230003,74.5,73.620003,74.489998,6678800,62.824734
"2012-06-18",74.300003,75.25,74.010002,75,3211500,63.254868
"2012-06-19",75.589996,77,75.589996,76.400002,4259100,64.435623
"2012-06-20",76.360001,76.720001,75.449997,75.910004,3438000,64.022369
"2012-06-21",76.559998,77.050003,74.739998,74.82,4143600,63.103062
"2012-06-22",75.150002,75.480003,74.809998,75.199997,5061600,63.423542
"2012-06-25",74.699997,74.699997,73.559998,73.75,2792000,62.200615
"2012-06-26",73.809998,74,72.82,73.629997,3457600,62.099411
"2012-06-27",73.980003,74.279999,73.760002,74.160004,2701300,62.546398
"2012-06-28",73.480003,73.589996,71.860001,72.599998,4821800,61.230698
"2012-06-29",73.940002,75.57,73.910004,75.529999,5132600,63.701859
"2012-07-02",75.400002,76.129997,74.519997,75.040001,3517400,63.288605
"2012-07-03",74.849998,75.949997,74.779999,75.75,1526800,63.887421
"2012-07-05",75.589996,75.919998,75.150002,75.389999,2323400,63.583775
"2012-07-06",74.720001,74.779999,73.370003,74.089996,3620000,62.487366
"2012-07-09",74,74.610001,73.760002,74.330002,3223900,62.689796
"2012-07-10",75.730003,75.970001,73.610001,74.150002,4187100,62.537968
"2012-07-11",74.080002,74.080002,72.260002,72.510002,4992200,61.154812
"2012-07-12",71.660004,72.389999,70.949997,71.839996,3786600,60.589745
"2012-07-13",71.940002,73.660004,71.940002,73.589996,3089500,62.06567
"2012-07-16",73.440002,73.57,72.309998,73.209999,2594600,61.745182
"2012-07-17",73.550003,74.300003,72.339996,73.599998,3077100,62.074104
"2012-07-18",73.660004,75.18,73.129997,74.849998,3134700,63.128368
"2012-07-19",74.919998,76,74.519997,75.82,3589500,63.946453
"2012-07-20",75.349998,75.459999,74.110001,74.230003,4500900,62.605465
"2012-07-23",73.760002,73.760002,72.050003,73.279999,2894400,61.804222
"2012-07-24",73.099998,73.330002,71.400002,71.940002,3680400,60.674065
"2012-07-25",72.440002,73.239998,71.900002,72.610001,4084100,61.239159
"2012-07-26",72.980003,75.309998,72.339996,72.93,6464500,61.509029
"2012-07-27",73.449997,74.980003,72.639999,74.279999,4971400,62.647617
"2012-07-30",74.269997,75.580002,74.269997,74.970001,4438000,63.229565
"2012-07-31",74.639999,75.080002,74.290001,74.440002,3506700,62.782585
"2012-08-01",74.900002,75.370003,74.410004,74.790001,4138300,63.077751
"2012-08-02",74.260002,74.790001,73.099998,74.440002,4493200,62.782585
"2012-08-03",74.919998,77.25,74.919998,76.809998,4246400,64.781425
"2012-08-06",77.220001,77.68,76.620003,76.650002,3358600,64.6465
"2012-08-07",77.199997,78.510002,77.099998,78.120003,4896300,65.886276
"2012-08-08",78.059998,78.459999,77.239998,77.480003,3204100,65.346489
"2012-08-09",77.470001,77.529999,76.330002,77.029999,2564000,64.966949
"2012-08-10",76.720001,77.919998,76.489998,77.889999,2734200,65.692299
"2012-08-13",77.720001,77.879997,76.839996,77.470001,2220900,65.338066
"2012-08-14",77.690002,78.260002,77.419998,77.779999,3080800,65.599518
"2012-08-15",77.25,78.169998,77.059998,77.989998,3241300,66.232208
"2012-08-16",77.419998,79.110001,77.419998,78.769997,3661000,66.894592
"2012-08-17",79.449997,80.400002,79,80.370003,4875300,68.25341
"2012-08-20",80.279999,81.190002,79.790001,80.080002,6136500,68.007103
"2012-08-21",80.110001,80.540001,79.199997,79.269997,3725100,67.319229
"2012-08-22",79.050003,79.949997,79.010002,79.660004,3646300,67.650421
"2012-08-23",79.400002,79.599998,78.779999,79.199997,2493300,67.259766
"2012-08-24",79.050003,80.199997,79,80.080002,3303300,68.007103
"2012-08-27",80.300003,81.110001,79.82,80.559998,4735500,68.414757
"2012-08-28",80.360001,80.940002,79.959999,80.639999,3781600,68.482689
"2012-08-29",80.769997,80.860001,80.050003,80.169998,2458900,68.083534
"2012-08-30",79.529999,79.879997,78.370003,79.059998,3705500,67.140884
"2012-08-31",79.790001,80.480003,79.160004,79.849998,3215300,67.811768
"2012-09-04",79.699997,80.07,77.919998,78.349998,4728800,66.537918
"2012-09-05",78.32,78.32,77.489998,78.029999,5563500,66.266167
"2012-09-06",78.739998,79.709999,78.650002,79.400002,4581800,67.429619
"2012-09-07",80.099998,80.339996,79.050003,79.410004,4623100,67.438126
"2012-09-10",79.199997,79.589996,78.599998,78.610001,3817900,66.758743
"2012-09-11",78.620003,79.370003,78.529999,78.760002,3280000,66.886101
"2012-09-12",78.839996,79.370003,78.5,78.830002,3452700,66.945564
"2012-09-13",78.93,80.889999,78.699997,80.529999,4660900,68.389259
"2012-09-14",81,82.5,80.68,82.449997,7444700,70.019798
"2012-09-17",82.379997,82.559998,81.809998,82.150002,3713200,69.765053
"2012-09-18",81.580002,82,81.089996,81.480003,4098600,69.196053
"2012-09-19",81.360001,81.779999,80.300003,81.720001,4078700,69.399849
"2012-09-20",81.389999,81.5,80.18,80.919998,5664200,68.720474
"2012-09-21",81.190002,81.349998,80.220001,80.75,12712200,68.576096
"2012-09-24",80.43,80.43,79.43,80.029999,3639800,67.964653
"2012-09-25",80.089996,80.239998,78.68,78.769997,5454100,66.894592
"2012-09-26",78.900002,79.059998,78.309998,78.529999,4675500,66.690788
"2012-09-27",78.849998,79,77.959999,78.349998,4807100,66.537918
"2012-09-28",77.480003,78.410004,76.93,78.290001,6074900,66.486969
"2012-10-01",78.559998,79.370003,78.18,78.349998,3520000,66.537918
"2012-10-02",78.580002,78.989998,77.980003,78.389999,3024200,66.571884
"2012-10-03",78.57,78.760002,77.93,78.559998,3673500,66.716263
"2012-10-04",78.93,79.230003,78.440002,78.529999,2933100,66.690788
"2012-10-05",79.099998,79.269997,78.18,78.510002,2722000,66.67379
"2012-10-08",78.190002,78.529999,77.779999,78.370003,1961100,66.554901
"2012-10-09",78.209999,78.489998,77.330002,77.330002,4118300,65.671715
"2012-10-10",77.199997,77.389999,75.849998,76.019997,4991400,64.559189
"2012-10-11",76.519997,77.150002,76.040001,76.050003,4407900,64.584671
"2012-10-12",76,76.330002,75.690002,75.959999,4291200,64.508247
"2012-10-15",76.129997,76.550003,75.879997,76.150002,2854400,64.669594
"2012-10-16",76.68,77.709999,76.400002,77.599998,2895900,65.90097
"2012-10-17",77.730003,78.769997,77.519997,78.540001,3610900,66.699287
"2012-10-18",78.330002,79.360001,78.050003,79.230003,3317000,67.285255
