"","EXPE.Open","EXPE.High","EXPE.Low","EXPE.Close","EXPE.Volume","EXPE.Adjusted"
"2013-05-31",57.34,58.060001,57.25,57.509998,1968700,54.298828
"2013-06-03",57.52,58.150002,56.970001,57.509998,2316600,54.298828
"2013-06-04",57.09,57.459999,55.740002,56.130001,2595600,52.995892
"2013-06-05",56.009998,56.18,54.779999,54.959999,2432700,51.891197
"2013-06-06",55.07,55.700001,54.389999,55.599998,2059000,52.49548
"2013-06-07",55.860001,56.200001,55.369999,55.84,1774600,52.722092
"2013-06-10",55.860001,57.060001,55.860001,56.740002,1343500,53.571827
"2013-06-11",56.040001,56.84,55.720001,55.84,1105100,52.722092
"2013-06-12",56.23,57.27,56.23,56.369999,2479000,53.222481
"2013-06-13",56.27,58.299999,56.110001,58.150002,2150000,54.903095
"2013-06-14",58,58.759998,57.490002,58.009998,2718300,54.770912
"2013-06-17",58.34,59.189999,58.080002,59.130001,1832200,55.828373
"2013-06-18",59.32,60.950001,59.259998,60.639999,3047200,57.254063
"2013-06-19",61,61.080002,59.810001,60.490002,2607600,57.112438
"2013-06-20",59.779999,60.509998,59.490002,59.700001,2097800,56.36655
"2013-06-21",59.990002,60.240002,58.529999,58.830002,3060400,55.545128
"2013-06-24",58.419998,58.610001,56.060001,56.990002,3027600,53.807873
"2013-06-25",57.59,58.049999,56.73,57.119999,1660800,53.930611
"2013-06-26",57.759998,58.009998,57.400002,57.91,1679100,54.67651
"2013-06-27",58.220001,60.09,58.220001,59.919998,2147600,56.574265
"2013-06-28",59.439999,60.720001,59.029999,60.150002,4310100,56.791431
"2013-07-01",60.32,62.540001,60.080002,62.110001,2870000,58.641991
"2013-07-02",62.110001,62.529999,61.09,61.689999,1552100,58.245434
"2013-07-03",61.18,62.040001,61.169998,61.68,911300,58.236004
"2013-07-05",62.459999,62.919998,61.709999,62.880001,937600,59.368996
"2013-07-08",63.02,63.470001,62,62.400002,1868400,58.915787
"2013-07-09",63.09,63.32,62.639999,63.02,1951500,59.501179
"2013-07-10",62.720001,63.220001,62.279999,63.220001,1290700,59.689999
"2013-07-11",63.810001,63.990002,62.540001,63.080002,2272800,59.557819
"2013-07-12",63.240002,63.939999,62.970001,63.75,1465300,60.190407
"2013-07-15",63.75,64.389999,63.23,64.339996,1097500,60.747471
"2013-07-16",64.510002,65.339996,63.950001,64.5,2592600,60.898544
"2013-07-17",64.209999,65.309998,64.209999,65.099998,1438000,61.465038
"2013-07-18",64.849998,66.139999,64.849998,65.519997,1621300,61.861588
"2013-07-19",65.489998,65.489998,64.129997,64.43,2876100,60.832443
"2013-07-22",64.93,64.93,63.619999,63.950001,1855400,60.379242
"2013-07-23",64.339996,64.769997,63.630001,63.779999,3565600,60.218739
"2013-07-24",64.129997,64.639999,63.450001,63.779999,2650800,60.218739
"2013-07-25",64.470001,65.949997,63.720001,65,9929800,61.370605
"2013-07-26",50,50.900002,47.09,47.200001,28259700,44.56451
"2013-07-29",47.98,48.16,45.75,46.029999,12644800,43.45985
"2013-07-30",46.25,47.689999,45.799999,47.490002,8095900,44.838318
"2013-07-31",47.75,48.220001,47.02,47.130001,5098200,44.498421
"2013-08-01",47.599998,47.849998,47.119999,47.200001,3755700,44.56451
"2013-08-02",47.25,48.18,47.060001,48.169998,4207000,45.48035
"2013-08-05",48.349998,49.950001,48.009998,49.689999,6839200,46.91547
"2013-08-06",50.66,52.169998,50.400002,50.970001,9019900,48.124016
"2013-08-07",50.759998,50.959999,49.450001,50.799999,5061800,47.963501
"2013-08-08",51.18,51.389999,50.419998,50.900002,3231000,48.057919
"2013-08-09",51.299999,51.689999,50.080002,50.68,3152800,47.850204
"2013-08-12",50.610001,50.849998,49.59,49.669998,3352700,46.89658
"2013-08-13",49.93,49.98,49.16,49.380001,2169100,46.622787
"2013-08-14",49.369999,49.669998,48.759998,48.790001,3839200,46.065731
"2013-08-15",48.380001,48.689999,47.259998,47.77,4104600,45.10268
"2013-08-16",47.59,48.099998,47.189999,47.389999,2785700,44.7439
"2013-08-19",47.200001,47.34,46.779999,46.84,1737200,44.224613
"2013-08-20",46.639999,47.790001,46.279999,47.599998,1940800,44.942169
"2013-08-21",47.5,47.52,45.689999,45.700001,5322300,43.148258
"2013-08-22",45.950001,46.57,45.880001,46.470001,2093800,43.875271
"2013-08-23",49.849998,51.310001,48.77,48.84,10149100,46.112938
"2013-08-26",48.799999,48.849998,47.060001,47.200001,4206700,44.701801
"2013-08-27",46.639999,47.700001,46.630001,46.959999,3416900,44.474495
"2013-08-28",47.02,47.400002,46.68,47,2330600,44.512379
"2013-08-29",46.73,47.75,46.720001,47.09,1781300,44.597618
"2013-08-30",47.09,47.700001,46.68,46.759998,1775600,44.285095
"2013-09-03",47.400002,47.830002,47.009998,47.27,2171900,44.768101
"2013-09-04",47.419998,49.119999,47.34,48.91,3431600,46.321289
"2013-09-05",48.91,49.130001,48.009998,48.18,2585700,45.629925
"2013-09-06",48.43,50.09,48.169998,49.68,4194100,47.050541
"2013-09-09",50.759998,51.549999,50.529999,50.639999,5147900,47.959732
"2013-09-10",50.830002,52.490002,50.830002,51.84,4634600,49.096222
"2013-09-11",51.549999,52.5,51.5,52.09,3976400,49.332993
"2013-09-12",52.040001,52.5,51.060001,51.18,3606900,48.471142
"2013-09-13",51.209999,51.450001,50.709999,51.189999,2190500,48.480606
"2013-09-16",51.82,52.84,51.77,52.419998,4292300,49.645523
"2013-09-17",52.75,53.66,52.240002,52.259998,3860100,49.493984
"2013-09-18",52.130001,53.59,51.529999,53.470001,4296000,50.639938
"2013-09-19",53.650002,53.82,52.669998,53.119999,3515200,50.30846
"2013-09-20",53.299999,54.029999,52.790001,52.82,6033000,50.024338
"2013-09-23",52.639999,53.169998,51.810001,51.860001,2802100,49.115158
"2013-09-24",51.77,52.439999,51.389999,52.189999,3012100,49.427685
"2013-09-25",52.48,52.529999,51.5,51.59,1788200,48.85944
"2013-09-26",51.66,52.450001,51.119999,52.02,2012200,49.266682
"2013-09-27",51.84,52.299999,51.25,52.209999,2880600,49.446617
"2013-09-30",51.540001,52.34,51.419998,51.810001,2621800,49.067802
"2013-10-01",51.689999,52.889999,51.689999,52.860001,2179200,50.062229
"2013-10-02",52.509998,54.119999,52.5,53.459999,3287200,50.63047
"2013-10-03",53.400002,53.799999,52.060001,52.150002,2173300,49.389809
"2013-10-04",52.07,52.259998,51.48,51.669998,3586900,48.935204
"2013-10-07",51.389999,52.310001,51.130001,51.77,2288900,49.029919
"2013-10-08",51.669998,51.950001,49.709999,50.630001,4302300,47.95026
"2013-10-09",50.619999,50.689999,48.849998,49.990002,4059700,47.344135
"2013-10-10",50.630001,51.689999,50.580002,51.389999,2664600,48.670033
"2013-10-11",51.32,51.950001,51.029999,51.73,2269500,48.992031
"2013-10-14",49.75,49.830002,47.259998,48.509998,13257700,45.942467
"2013-10-15",48.41,48.5,47.490002,47.889999,6077200,45.355274
"2013-10-16",48.34,48.619999,47.669998,47.900002,3651900,45.364754
"2013-10-17",47.700001,48.330002,47.419998,48.209999,2747700,45.658337
"2013-10-18",48.389999,48.959999,47.91,48.43,2981200,45.866695
"2013-10-21",48.450001,48.66,47.950001,48.189999,2959700,45.6394
"2013-10-22",48.470001,49.07,48.130001,48.91,3625800,46.321289
"2013-10-23",49.419998,50.200001,48.990002,49.200001,4201300,46.595936
"2013-10-24",48.900002,50.549999,48.529999,50.5,3085200,47.827133
"2013-10-25",50.830002,51.209999,50.119999,50.450001,1826900,47.779785
"2013-10-28",50.529999,50.860001,49.799999,49.93,3029600,47.2873
"2013-10-29",50.16,50.880001,50.049999,50.68,3729200,47.997608
"2013-10-30",50.799999,51,49.73,49.959999,7170700,47.315723
"2013-10-31",58.610001,59.889999,57.630001,58.970001,16006300,55.848846
"2013-11-01",58.98,60.189999,58.209999,60.110001,5497600,56.928497
"2013-11-04",60.080002,60.880001,59.290001,60.240002,3588500,57.05162
"2013-11-05",60.07,60.32,59.27,59.580002,3593100,56.426556
"2013-11-06",59.57,59.950001,59.150002,59.810001,2665600,56.644371
"2013-11-07",59.82,60.490002,58.099998,58.91,3106300,55.792007
"2013-11-08",59.16,60.689999,59.099998,59.880001,2491700,56.710663
"2013-11-11",59.610001,61.330002,59.119999,61.25,2417300,58.008152
"2013-11-12",61.310001,62.060001,60.57,62.02,2357600,58.737411
"2013-11-13",61.68,61.810001,61.150002,61.720001,1980700,58.453285
"2013-11-14",61.650002,61.75,60.619999,61.040001,1828400,57.809269
"2013-11-15",61.23,61.490002,60.84,61.189999,1783100,57.95134
"2013-11-18",61.240002,62,60.889999,61.049999,2053400,57.818748
"2013-11-19",60.759998,61.169998,60.209999,60.700001,2005200,57.628868
"2013-11-20",61.48,62.299999,60.709999,61.110001,2716100,58.018112
"2013-11-21",61.119999,62.66,61.110001,62.59,2023400,59.423248
"2013-11-22",62.709999,62.709999,61.849998,62.049999,1882900,58.910564
"2013-11-25",62.209999,62.549999,61.299999,61.389999,1559300,58.283962
"2013-11-26",61.18,62.799999,61.16,62.330002,1954800,59.176399
"2013-11-27",62.549999,63.860001,62.549999,63.299999,1537800,60.097313
"2013-11-29",63.209999,64.199997,63.200001,63.689999,1056500,60.467594
"2013-12-02",63.599998,63.77,62.380001,62.610001,1457000,59.442226
"2013-12-03",62.040001,62.880001,62.029999,62.560001,1231600,59.394764
"2013-12-04",62.16,63.150002,61.919998,62.84,1398000,59.660591
"2013-12-05",62.669998,63.869999,62.389999,63.580002,1999500,60.363159
"2013-12-06",64.160004,64.230003,63.380001,63.48,1523100,60.268215
"2013-12-09",63.619999,64.129997,63.27,63.5,1093400,60.287201
"2013-12-10",63.25,64.010002,63.189999,63.200001,1245300,60.002373
"2013-12-11",63.040001,63.389999,62.16,62.310001,2108200,59.15741
"2013-12-12",62.380001,62.75,62.099998,62.540001,2368400,59.375767
"2013-12-13",62.939999,63.669998,62.290001,62.73,1141600,59.55616
"2013-12-16",63.490002,66.989998,63.279999,65.879997,4400600,62.546783
"2013-12-17",65.959999,66.550003,65.290001,66.389999,1829000,63.030975
"2013-12-18",66.639999,67.610001,65.459999,67.550003,2010200,64.132278
"2013-12-19",67.709999,67.790001,66.510002,66.800003,1482400,63.42025
"2013-12-20",68.160004,68.209999,67.25,67.610001,3162100,64.189247
"2013-12-23",67.989998,68.760002,67.620003,68.68,1092900,65.205124
"2013-12-24",68.620003,68.790001,68,68.5,462900,65.034218
"2013-12-26",68.559998,69.339996,68.480003,69.029999,602100,65.537407
"2013-12-27",68.970001,69.449997,68.510002,68.760002,831300,65.281075
"2013-12-30",69,69.330002,68.339996,68.839996,932500,65.357018
"2013-12-31",68.910004,69.760002,68.809998,69.660004,1183600,66.135544
"2014-01-02",69.080002,69.690002,68.559998,69.209999,1398900,65.70829
"2014-01-03",69.220001,69.720001,68.82,69.199997,1315500,65.698807
"2014-01-06",69.129997,69.199997,67.709999,68.959999,1680900,65.470947
"2014-01-07",69.260002,71.720001,69.080002,71.449997,2951200,67.834976
"2014-01-08",71.449997,72.190002,70.099998,70.309998,2458800,66.75264
"2014-01-09",70.589996,70.839996,69.099998,69.550003,1471600,66.03109
"2014-01-10",69.82,70.400002,68.910004,69.599998,1406500,66.07859
"2014-01-13",69.650002,70.230003,67.470001,67.870003,2339200,64.436104
"2014-01-14",68.18,69.650002,68.050003,69.330002,1866400,65.822243
"2014-01-15",69.540001,70.769997,69.220001,69.419998,1986800,65.907669
"2014-01-16",69.050003,69.550003,67.779999,68.480003,1914100,65.015221
"2014-01-17",69.510002,72.050003,69.449997,70.690002,3305700,67.113426
"2014-01-21",68.169998,68.300003,65.139999,67.669998,7071000,64.246208
"2014-01-22",67.739998,68.18,66.470001,67.059998,2703100,63.667065
"2014-01-23",66.199997,67.809998,66.040001,66.5,2054100,63.135418
"2014-01-24",65.93,66.489998,65.260002,66.300003,2167100,62.945526
"2014-01-27",66.349998,66.870003,64.190002,65.459999,1964200,62.148033
"2014-01-28",65.480003,67.25,65.440002,66.949997,1355300,63.562645
"2014-01-29",66.269997,66.660004,64.900002,65.470001,1838800,62.15752
"2014-01-30",65.900002,66.279999,65.410004,65.519997,2014600,62.204998
"2014-01-31",64.5,65.540001,64.32,64.980003,2207800,61.692333
"2014-02-03",65.07,65.269997,62.759998,63.27,2424700,60.068836
"2014-02-04",63.990002,64.5,63.060001,63.970001,2369700,60.733433
"2014-02-05",63.849998,64.199997,62.91,63.93,2319200,60.695442
"2014-02-06",63.82,65.669998,63.610001,65.139999,5379800,61.844223
"2014-02-07",74,75.449997,72.440002,74.449997,9089600,70.683174
"2014-02-10",74.209999,75.25,73.5,74.32,2253600,70.559761
"2014-02-11",75.040001,76.440002,74.580002,74.790001,2406800,71.005966
"2014-02-12",75.389999,76.269997,74.849998,75.860001,1907900,72.021843
"2014-02-13",75,78.269997,74.760002,76.690002,2521000,72.809875
"2014-02-14",76.470001,77.629997,76.110001,77.129997,1776600,73.22757
"2014-02-18",77.330002,78.059998,76.150002,78.019997,1814900,74.072556
"2014-02-19",78,80.68,77.550003,79.620003,3661800,75.591606
"2014-02-20",79.32,80.099998,78.720001,79.709999,2322000,75.677055
"2014-02-21",80.660004,81.779999,79.82,79.989998,2143000,75.942886
"2014-02-24",79.610001,80.199997,79.160004,79.260002,1571200,75.249825
"2014-02-25",79.629997,80.43,78.980003,79.440002,1859900,75.420723
"2014-02-26",79.989998,80.360001,78.169998,78.519997,1826100,74.547249
"2014-02-27",78.360001,79.150002,77.980003,78.620003,1254800,74.642197
"2014-02-28",78.029999,79.709999,77.620003,78.529999,1763400,74.556747
"2014-03-03",76.449997,77.849998,75.970001,76.699997,2276500,72.819336
"2014-03-04",77.279999,77.970001,76.82,77.040001,2623400,73.142143
"2014-03-05",77.169998,77.75,75.25,75.730003,2820000,71.898407
"2014-03-06",75.769997,76.459999,74.589996,74.709999,2469500,71.070793
"2014-03-07",74.830002,75.389999,74.440002,75.190002,2671900,71.527412
"2014-03-10",75.260002,75.800003,74.75,75.230003,2065200,71.565468
"2014-03-11",74.889999,76.449997,73.589996,74.739998,2642500,71.099335
"2014-03-12",74.5,76.519997,73.139999,76.510002,2270700,72.783112
"2014-03-13",76.419998,77.470001,75.370003,75.470001,3205100,71.793793
"2014-03-14",74.910004,76.629997,74.910004,75.769997,1888300,72.07917
"2014-03-17",76.309998,77.449997,75.959999,76.760002,1333300,73.020927
"2014-03-18",77.110001,78,76.809998,76.93,1331900,73.182655
"2014-03-19",77.089996,77.300003,74.610001,75.290001,1501400,71.622559
"2014-03-20",75.220001,75.830002,74.370003,75.209999,1389700,71.546448
"2014-03-21",75.800003,75.940002,74.050003,74.199997,2313100,70.585625
"2014-03-24",74.639999,75,71.169998,72.290001,2888900,68.768684
"2014-03-25",72.349998,73.089996,71.32,72.07,1726500,68.559387
"2014-03-26",72.199997,72.82,71.150002,71.160004,1749400,67.693741
"2014-03-27",71.160004,72.489998,69.93,71.830002,3011200,68.331078
"2014-03-28",71.919998,72.940002,71.620003,72.209999,1638200,68.692589
"2014-03-31",72.089996,73.489998,72.050003,72.5,1531900,68.96846
"2014-04-01",72.68,76.040001,72.349998,75.900002,2994300,72.202812
"2014-04-02",75.639999,76.510002,75.169998,76.010002,1947400,72.307457
"2014-04-03",76,76.730003,72.809998,73.43,3140400,69.853172
"2014-04-04",73.910004,73.910004,69.559998,70.050003,4701500,66.637802
"2014-04-07",69.919998,70.580002,67.559998,68.550003,3553300,65.210876
"2014-04-08",68.07,70.139999,67.580002,70.019997,2587400,66.609253
"2014-04-09",70.349998,72.080002,69.360001,71.809998,2616500,68.312073
"2014-04-10",71.910004,72.330002,68.559998,68.599998,3398900,65.258438
"2014-04-11",67.43,69.830002,67.199997,68.790001,2951600,65.439171
"2014-04-14",69.480003,71.269997,69.25,70.209999,1910100,66.790009
"2014-04-15",70.589996,71.5,68.57,70.919998,2983800,67.465401
"2014-04-16",71.790001,72.620003,70.660004,72.440002,1978300,68.911377
"2014-04-17",72.540001,72.809998,71.610001,72.459999,1951400,68.930389
"2014-04-21",72.769997,72.769997,71.099998,72.209999,1313900,68.692589
"2014-04-22",72.260002,74.169998,72.010002,73.540001,1803900,69.957787
"2014-04-23",73.410004,73.839996,71.839996,72.480003,1507100,68.94944
"2014-04-24",73.360001,73.360001,70.839996,72.099998,1826100,68.587944
"2014-04-25",71.690002,71.790001,68.800003,69.410004,2151100,66.028969
"2014-04-28",69.68,69.790001,66.93,68.57,3045700,65.229889
"2014-04-29",69.010002,70.839996,68.459999,70.589996,2603800,67.151489
"2014-04-30",70.519997,71,69.610001,70.989998,2101600,67.532005
"2014-05-01",71.300003,74.349998,71.129997,73.870003,6959300,70.271713
"2014-05-02",71.889999,73.309998,70.150002,71.150002,6378800,67.684219
"2014-05-05",70.82,72.580002,70.040001,71.769997,2743500,68.274017
"2014-05-06",71.550003,72.089996,70.410004,70.510002,2169300,67.075394
"2014-05-07",70.559998,70.959999,68.800003,69,3408100,65.638924
"2014-05-08",68.32,70.089996,67.389999,68.440002,3568200,65.106216
"2014-05-09",68.449997,69.209999,67.93,68.650002,1960200,65.306007
"2014-05-12",69.269997,70.809998,69,70.800003,2482100,67.351273
"2014-05-13",70.699997,71.639999,70.620003,71.110001,1387600,67.646149
"2014-05-14",71.110001,71.480003,70.370003,70.559998,1459700,67.12294
"2014-05-15",70.120003,70.209999,68.349998,69.779999,3148300,66.380943
"2014-05-16",70,70.279999,69.07,69.940002,2045900,66.533157
"2014-05-19",69.550003,71.040001,69.410004,70.660004,1201500,67.218079
"2014-05-20",70.519997,70.849998,69.620003,70.18,1363500,66.761459
"2014-05-21",70.580002,71.07,70.300003,70.839996,1228500,67.389305
"2014-05-22",71.279999,71.459999,70.580002,71.019997,1612200,67.560539
"2014-05-23",71.400002,71.449997,70.190002,71.389999,1456500,67.912514
"2014-05-27",71.870003,73.669998,71.860001,73.559998,1944000,69.976822
"2014-05-28",73.389999,73.459999,72.300003,73.129997,986100,69.709915
"2014-05-29",73.410004,73.949997,73.110001,73.57,1446400,70.129341
"2014-05-30",73.669998,73.889999,72.769997,73.300003,1405800,69.871964
"2014-06-02",73.690002,74.449997,72.879997,74.220001,1798600,70.748947
"2014-06-03",73.800003,74.239998,72.669998,73.209999,1751300,69.786171
"2014-06-04",72.870003,73.620003,72.220001,73.269997,1448600,69.843376
"2014-06-05",73.5,74.410004,73.220001,74,1195500,70.53923
"2014-06-06",74.25,75.120003,74.059998,75.089996,1496900,71.578255
"2014-06-09",75.300003,75.32,74.360001,74.550003,1051200,71.063499
"2014-06-10",74.330002,75.5,74.269997,75.089996,1204700,71.578255
"2014-06-11",75.220001,76.269997,74.730003,75.980003,1508600,72.426636
"2014-06-12",75.739998,76,73.790001,73.980003,2094300,70.520157
"2014-06-13",73.709999,74.550003,73.269997,74.260002,1134100,70.787071
"2014-06-16",74,74.650002,73.489998,74.580002,1289500,71.092087
"2014-06-17",76.559998,77.860001,76.309998,77.620003,2692000,73.989929
"2014-06-18",77.779999,80.459999,77.370003,80.349998,3003900,76.592278
"2014-06-19",80.349998,80.489998,77.690002,77.879997,3299100,74.237762
"2014-06-20",78.300003,78.57,77.760002,78.32,2228200,74.657188
"2014-06-23",78.540001,78.540001,77.669998,77.830002,1027000,74.190102
"2014-06-24",77.510002,77.779999,76.019997,76.260002,1783900,72.693535
"2014-06-25",76.239998,77.650002,75.419998,77.309998,1370200,73.694412
"2014-06-26",77.779999,77.779999,76.690002,77.010002,875200,73.408478
"2014-06-27",76.650002,79,76.650002,78.949997,1872900,75.257713
"2014-06-30",78.650002,79.639999,78.540001,78.760002,1284800,75.076622
"2014-07-01",80,81,79.760002,80.779999,1781800,77.002136
"2014-07-02",80.839996,81.32,80.080002,80.260002,958800,76.506477
"2014-07-03",80.75,82.360001,80.410004,82.209999,920800,78.365265
"2014-07-07",81.809998,82.07,80.309998,80.849998,1213700,77.068878
"2014-07-08",80.900002,80.900002,78.040001,78.809998,1629100,75.12426
"2014-07-09",79.510002,80.18,79.07,80.169998,1177800,76.420662
"2014-07-10",79.129997,79.839996,78.260002,79.330002,883300,75.619949
"2014-07-11",79.620003,79.940002,79.169998,79.730003,782700,76.001259
"2014-07-14",80.129997,80.650002,79.959999,80.129997,989200,76.382538
"2014-07-15",80.330002,81.010002,79.550003,80.599998,1174500,76.830559
"2014-07-16",81.129997,81.139999,79.269997,79.379997,1212800,75.667633
"2014-07-17",79.019997,79.540001,77.139999,77.400002,1805900,73.780212
"2014-07-18",78.07,78.790001,77.610001,78.790001,1140500,75.105194
"2014-07-21",78.480003,79.019997,77.639999,78.639999,1025800,74.962204
"2014-07-22",79.279999,80.360001,78.599998,80.25,1014300,76.496925
"2014-07-23",80.410004,81.459999,80.089996,80.879997,1360400,77.097466
"2014-07-24",80.5,80.970001,79,79.900002,2148700,76.1633
"2014-07-25",79.949997,80.260002,79.480003,79.669998,1146000,75.944069
"2014-07-28",79.919998,80.43,79.43,80.199997,1452600,76.449242
"2014-07-29",80.550003,81.760002,80.260002,80.68,1703700,76.906799
"2014-07-30",81,81.699997,80.360001,81.68,2725400,77.860054
"2014-07-31",82.089996,82.089996,78.400002,79.419998,5183000,75.705742
"2014-08-01",82.18,84.849998,81.860001,84.459999,7610300,80.51004
"2014-08-04",84.790001,85.699997,83.57,85.040001,3231700,81.062927
"2014-08-05",84.690002,85.959999,83.730003,84.349998,3035000,80.405167
"2014-08-06",83.300003,84.940002,82.629997,83.849998,2016400,79.928558
"2014-08-07",82.75,84.620003,82.650002,83.519997,1828700,79.613998
"2014-08-08",83.279999,83.800003,82.400002,82.550003,2599800,78.689369
"2014-08-11",82.639999,85.889999,82.550003,83.940002,3533300,80.014351
"2014-08-12",83.669998,84.989998,83.57,84.459999,1764800,80.51004
"2014-08-13",84.440002,85.699997,83.849998,85.019997,1743400,81.043846
"2014-08-14",85.010002,85.360001,84.150002,84.93,1197500,80.958054
"2014-08-15",85.18,85.760002,84.32,85.370003,2027300,81.377472
"2014-08-18",86.18,87.32,85.790001,86.040001,1221700,82.016136
"2014-08-19",86.040001,86.940002,86.040001,86.339996,1552900,82.302116
"2014-08-20",86.309998,86.5,85.309998,86.150002,1219900,82.121025
"2014-08-21",86.349998,86.989998,86.18,86.989998,1394100,82.921707
"2014-08-22",87.150002,87.599998,86.059998,87.239998,1449400,83.160019
"2014-08-25",87.940002,87.989998,87.160004,87.800003,1307800,83.866875
"2014-08-26",87.669998,88.279999,87.230003,87.43,1114600,83.513443
"2014-08-27",87.75,87.75,86.230003,86.5,1493900,82.625114
"2014-08-28",86.330002,86.900002,86.059998,86.400002,1291400,82.529564
"2014-08-29",86.800003,86.93,85.589996,85.900002,887100,82.05201
"2014-09-02",86.43,88.339996,86.150002,88.290001,1776800,84.33493
"2014-09-03",88.379997,89.260002,88.050003,88.400002,1586000,84.439987
"2014-09-04",88.419998,89.120003,87.440002,87.940002,1735800,84.000626
"2014-09-05",88,88.080002,87.209999,87.860001,1157200,83.924187
"2014-09-08",87.68,88.019997,87.269997,87.760002,1187200,83.828659
"2014-09-09",87.739998,87.849998,85.720001,85.93,1238200,82.080635
"2014-09-10",85.660004,87.879997,85.589996,87.040001,1753700,83.14093
"2014-09-11",86.839996,87.339996,86.32,87.169998,771500,83.265114
"2014-09-12",86.849998,87.309998,86.349998,86.550003,945400,82.672859
"2014-09-15",86.830002,86.830002,84.440002,85.160004,1550900,81.345131
"2014-09-16",84.82,86.360001,84.529999,86.209999,1309900,82.348099
"2014-09-17",86.080002,86.120003,84.279999,85.349998,1651000,81.526611
"2014-09-18",85.699997,86.139999,85.150002,85.910004,1060800,82.061539
"2014-09-19",86.440002,86.510002,84.519997,85.160004,2248200,81.345131
"2014-09-22",85.010002,85.010002,82.849998,83.510002,1684500,79.769051
"2014-09-23",83.279999,84.639999,82.949997,83.93,1531700,80.170219
"2014-09-24",83.5,86.199997,82.980003,85.940002,3002600,82.09021
"2014-09-25",85.379997,85.949997,84.519997,84.68,1623900,80.88665
"2014-09-26",84.910004,86.190002,84.589996,85.900002,1252300,82.05201
"2014-09-29",84.849998,86.809998,84.599998,86.580002,1689000,82.701538
"2014-09-30",87.07,88.279999,86.580002,87.620003,2987300,83.694954
"2014-10-01",87.330002,87.660004,84.470001,84.779999,2531000,80.98217
"2014-10-02",84.610001,84.949997,82.160004,83.370003,2682200,79.63533
"2014-10-03",84.209999,85.830002,83.940002,85.470001,1569300,81.641243
"2014-10-06",85.459999,88.099998,85.459999,86.57,2576600,82.691994
"2014-10-07",85.889999,86.199997,84.699997,84.730003,1967200,80.934402
"2014-10-08",84.739998,85.980003,83.519997,85.379997,2822000,81.555283
"2014-10-09",85.389999,85.669998,83.139999,83.830002,2820500,80.074722
"2014-10-10",83.75,83.830002,80.940002,81,3129000,77.371483
"2014-10-13",80.889999,81.709999,76.199997,76.339996,4605800,72.92025
"2014-10-14",76.5,77.650002,73.879997,74.75,6010800,71.401466
"2014-10-15",73.150002,74.93,70.910004,74.099998,5507900,70.780579
"2014-10-16",72.480003,75.209999,71.230003,75.080002,3843000,71.716705
"2014-10-17",76.470001,76.709999,73.370003,74.57,3192900,71.229523
"2014-10-20",74.160004,77.480003,74,77.25,2479300,73.789474
"2014-10-21",77.790001,80.790001,77.440002,80.309998,2820400,76.71241
"2014-10-22",80.769997,81.760002,78.790001,79.010002,1929900,75.470642
"2014-10-23",80.010002,81.199997,79.5,79.839996,1911500,76.263451
"2014-10-24",79.660004,81.629997,78.800003,81.529999,1641900,77.877747
"2014-10-27",80.980003,81.099998,78.949997,80.379997,2477100,76.779274
"2014-10-28",80.809998,80.839996,79.900002,80.599998,1302000,76.98941
"2014-10-29",80.849998,80.849998,79.010002,79.540001,2639000,75.976891
"2014-10-30",79.059998,81.040001,77.739998,80.730003,5816900,77.113579
"2014-10-31",84.300003,85.75,83.099998,84.970001,5979000,81.163666
"2014-11-03",84.739998,86.739998,84.489998,85.93,2654400,82.080635
"2014-11-04",85.190002,85.309998,82.449997,83.889999,3161300,80.132034
"2014-11-05",84.010002,84.839996,82.970001,83.050003,2347500,79.329659
"2014-11-06",83.110001,84.650002,82.699997,84.059998,1763300,80.294411
"2014-11-07",84.139999,85.139999,83.849998,85.120003,1558600,81.306908
"2014-11-10",85.010002,86.410004,84.790001,86,1281300,82.147499
"2014-11-11",86.18,87.160004,85.75,86.459999,2149000,82.586891
"2014-11-12",86.139999,87.220001,85.800003,87.110001,1775700,83.207779
"2014-11-13",87.110001,87.440002,85.809998,86.489998,1236600,82.615562
"2014-11-14",86.230003,87.940002,86.059998,87.940002,1395200,84.000626
"2014-11-17",87.629997,88,86.769997,86.940002,1164000,83.045387
"2014-11-18",86.559998,88.739998,86.5,88.370003,1644800,84.586464
"2014-11-19",88.5,88.589996,86.980003,87.040001,1189700,83.313416
"2014-11-20",86.449997,86.800003,85.519997,86.080002,1740100,82.394508
"2014-11-21",87.25,87.32,84.400002,84.690002,2259400,81.064041
"2014-11-24",84.889999,85.989998,84.75,85.660004,1600200,81.992485
"2014-11-25",86,86.449997,85.099998,85.809998,1457800,82.136063
"2014-11-26",85.809998,86.160004,85.139999,85.589996,1488700,81.925491
"2014-11-28",86.349998,87.400002,86.220001,87.110001,712100,83.380424
"2014-12-01",87.25,87.830002,85.900002,86.489998,1829600,82.786972
"2014-12-02",86.620003,87.849998,86.620003,87.519997,1790500,83.772835
"2014-12-03",87.68,88.900002,87.190002,88.589996,2420000,84.797035
"2014-12-04",88.400002,90.449997,88.199997,89.550003,2108100,85.715935
"2014-12-05",90.169998,92.080002,90.029999,91.349998,2734900,87.438858
"2014-12-08",91.129997,91.550003,89.610001,90.309998,1771600,86.443413
"2014-12-09",89.540001,91.019997,88.309998,90.699997,1352400,86.816704
"2014-12-10",90.199997,90.849998,87.379997,87.779999,2352600,84.021721
