"","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
"2016-09-27",246.039993,247.020004,245.300003,245.789993,946500,227.550781
"2016-09-28",246.130005,246.960007,244.860001,245.75,1352500,227.513794
"2016-09-29",246.080002,246.080002,240.960007,242.339996,1134100,224.356812
"2016-09-30",243.059998,243.470001,237.330002,239.720001,2167000,221.931229
"2016-10-03",238.710007,241.300003,237.539993,240.580002,1338300,222.727432
"2016-10-04",240.960007,241.050003,236.5,237.100006,1409600,219.505661
"2016-10-05",239.050003,239.050003,236.5,236.600006,1172100,219.042755
"2016-10-06",237,237.020004,234.479996,234.720001,1899700,217.302246
"2016-10-07",233.199997,233.990005,231.570007,233.529999,2183900,216.200577
"2016-10-10",233.820007,234.929993,233.119995,233.289993,990000,215.978394
"2016-10-11",233,233.630005,231.639999,231.850006,1060700,214.645233
"2016-10-12",231.929993,233.119995,231.369995,232.100006,1256000,214.876663
"2016-10-13",231.660004,233.419998,231.050003,232.990005,1112000,215.700638
"2016-10-14",233.380005,234.089996,231.929993,232.570007,1081000,215.311798
"2016-10-17",232.679993,234.330002,232.600006,232.770004,793300,215.496964
"2016-10-18",234.289993,239.600006,232.580002,232.789993,867900,215.515488
"2016-10-19",233.080002,233.740005,231.580002,232.330002,992400,215.089584
"2016-10-20",232.149994,232.710007,230.720001,231.830002,922800,214.62674
"2016-10-21",231.070007,231.160004,228.5,230.520004,1553000,213.413925
"2016-10-24",231.5,232.490005,230.919998,232.160004,1304900,214.93222
"2016-10-25",241.080002,249.789993,238.639999,249.259995,3130700,230.763306
"2016-10-26",248.600006,252,247.490005,250.089996,2112300,231.531693
"2016-10-27",250.279999,251.240005,248.050003,248.529999,1294400,230.087463
"2016-10-28",248.720001,250.169998,247.690002,248,1119000,229.596817
"2016-10-31",248.240005,248.809998,245.679993,246.380005,1320900,228.097
"2016-11-01",247.190002,247.190002,244.229996,244.979996,1081000,226.800888
"2016-11-02",244.949997,247.649994,244.199997,245.110001,953800,226.921265
"2016-11-03",242.550003,243.399994,237.110001,238.699997,1695100,220.986923
"2016-11-04",238.850006,239.699997,236.210007,236.279999,1512200,218.746475
"2016-11-07",239.830002,239.919998,237.520004,239.270004,1376000,221.514618
"2016-11-08",239,240.919998,238.600006,239.190002,1259300,221.440552
"2016-11-09",256.589996,257.480011,250,253.460007,4184300,234.651627
"2016-11-10",257.5,258.190002,252.770004,257.269989,2627400,238.178879
"2016-11-11",257.959991,259.730011,255.059998,259.170013,2002900,239.937912
"2016-11-14",261.230011,267.809998,260.799988,267.23999,2455100,247.409073
"2016-11-15",268.790009,269.73999,261.850006,265.929993,2014600,246.196243
"2016-11-16",265.869995,266.170013,261.459991,263.350006,1464200,243.807739
"2016-11-17",263.5,264.470001,262.390015,263.279999,913500,243.742889
"2016-11-18",263.140015,264.459991,261.579987,263.089996,1197100,243.567001
"2016-11-21",264.049988,264.329987,262.640015,263.420013,965500,243.872559
"2016-11-22",264.48999,265.640015,263.420013,264.660004,1244700,245.020523
"2016-11-23",264.910004,265.820007,263.559998,264.399994,1038000,244.779785
"2016-11-25",265.339996,266.48999,264.649994,265.920013,653000,246.186996
"2016-11-28",265.730011,266.230011,264.859985,265.929993,1364900,246.196243
"2016-11-29",264.5,267.769989,263.709991,266.579987,1209500,248.498749
"2016-11-30",267.549988,267.950012,265.25,265.25,1468000,247.258957
"2016-12-01",265.290009,266.529999,264.309998,266.399994,874900,248.330933
"2016-12-02",266.579987,268.149994,266.01001,267.619995,1091000,249.468185
"2016-12-05",268.950012,269.899994,266.309998,266.929993,1270300,248.825012
"2016-12-06",265.829987,266.799988,264.01001,266,1145900,247.958099
"2016-12-07",266.070007,267,264.350006,266.380005,1269400,248.312286
"2016-12-08",266.380005,266.380005,258.609985,259.25,2767300,241.665909
"2016-12-09",258.600006,260.220001,258.059998,259.529999,1545300,241.92691
"2016-12-12",251.779999,253.699997,245.5,253.110001,7080300,235.942368
"2016-12-13",254.669998,255.5,250.119995,251.690002,2519200,234.618683
"2016-12-14",252.309998,254.830002,252.080002,252.300003,1844900,235.187317
"2016-12-15",252.339996,253.309998,250.410004,250.649994,1855600,233.649231
"2016-12-16",251.279999,252.789993,249.029999,250.080002,2138100,233.117889
"2016-12-19",249.539993,252.460007,249.539993,252.179993,1045600,235.075439
"2016-12-20",252.179993,253.779999,252.100006,253.729996,900200,236.52034
"2016-12-21",254.5,254.5,252.279999,252.520004,819600,235.39241
"2016-12-22",252.009995,253.5,251.100006,252.800003,831100,235.653397
"2016-12-23",248.169998,251.880005,247.009995,249.589996,2086400,232.661102
"2016-12-27",250.779999,251.75,250.199997,250.860001,788800,233.844986
"2016-12-28",250.440002,251,248.520004,249.580002,1007700,232.65184
"2016-12-29",250.190002,251.919998,249.449997,250.589996,900900,233.593292
"2016-12-30",250.529999,251.320007,248.779999,249.940002,1058100,232.987366
"2017-01-03",251.199997,254.110001,250.759995,253.309998,1667700,236.12883
"2017-01-04",254.100006,254.899994,253.339996,253.990005,1077600,236.762695
"2017-01-05",254.369995,258.019989,254.100006,255.979996,1279200,238.617706
"2017-01-06",255.479996,258.570007,255.479996,257.850006,1246000,240.360916
"2017-01-09",258,258.98999,257.429993,257.809998,1067100,240.323593
"2017-01-10",258.160004,258.959991,256.170013,256.170013,1146400,238.794846
"2017-01-11",256.299988,257,251.710007,255.130005,1613000,237.825378
"2017-01-12",254.910004,255.330002,251.309998,252.619995,1153300,235.485611
"2017-01-13",252.740005,255.949997,252.020004,254.529999,1162000,237.266037
"2017-01-17",253.460007,254.339996,252.059998,254.119995,1431000,236.883865
"2017-01-18",254.100006,254.729996,252.940002,254.070007,925300,236.837265
"2017-01-19",255.570007,257.440002,255.190002,257.029999,1076500,239.596497
"2017-01-20",257.959991,258.079987,256.100006,257.730011,1184400,240.249023
"2017-01-23",258.149994,259.73999,255.020004,257.480011,1606300,240.016006
"2017-01-24",250.380005,253.449997,249.020004,252.910004,2985000,235.755951
"2017-01-25",253.059998,254.330002,248,251,2329900,233.97551
"2017-01-26",250,254.990005,249.550003,254.970001,1956700,237.676239
"2017-01-27",254.979996,259.119995,250.130005,253.5,2597200,236.305939
"2017-01-30",254.330002,256.279999,251.880005,252.830002,1537400,235.681351
"2017-01-31",252.320007,252.5,249.960007,251.330002,1276300,234.283127
"2017-02-01",250.830002,252.559998,249.979996,250.899994,1210400,233.882263
"2017-02-02",250.899994,252.169998,250.339996,251.970001,1045700,234.87973
"2017-02-03",252.669998,256.459991,251.5,254.460007,1803700,237.200821
"2017-02-06",254.429993,257.070007,254.110001,255.309998,980800,237.993149
"2017-02-07",256,257.299988,255.580002,256.369995,977800,238.981262
"2017-02-08",256.929993,257.809998,256.399994,256.73999,973400,239.326172
"2017-02-09",256.73999,259.040009,256.73999,258.200012,869300,240.687149
"2017-02-10",258.480011,260.920013,258,260.549988,748800,242.877731
"2017-02-13",261.049988,263.109985,261.019989,262.350006,906700,244.555679
"2017-02-14",262.190002,263.160004,261.850006,262.559998,824200,244.751419
"2017-02-15",262,263.76001,261.070007,263.459991,1063800,245.590347
"2017-02-16",263.920013,265.399994,262.730011,265.329987,858500,247.333496
"2017-02-17",264.709991,265.429993,263.5,265.350006,882100,247.352173
"2017-02-21",264.809998,266.070007,264.190002,265.660004,957300,247.641144
"2017-02-22",265,266.019989,264.209991,265.920013,712700,247.883499
"2017-02-23",266.309998,266.309998,263.769989,264.850006,1008300,246.886154
"2017-02-24",264.570007,266,263.179993,266,929200,247.958099
"2017-02-27",265,270,264.200012,269.359985,1499700,252.820038
"2017-02-28",269.640015,269.720001,266.450012,266.579987,2049400,250.210709
"2017-03-01",269.089996,270,267.329987,268.380005,1125600,251.900208
"2017-03-02",269,269,266.220001,266.98999,954200,250.59552
"2017-03-03",267.070007,268.329987,266.25,267.76001,771100,251.318253
"2017-03-06",267.429993,268.480011,266.799988,267.720001,778300,251.280685
"2017-03-07",267.309998,269.380005,267.299988,269.040009,884000,252.519669
"2017-03-08",269,269.049988,267.309998,267.720001,818000,251.280685
"2017-03-09",268,269,267.540009,268.679993,729400,252.181747
"2017-03-10",269.899994,269.899994,267.269989,268.660004,687200,252.162964
"2017-03-13",268.51001,269.26001,268,269.190002,819100,252.660446
"2017-03-14",268.929993,269.149994,267.380005,268,701600,251.543503
"2017-03-15",268,269.869995,267.75,269.440002,748500,252.895096
"2017-03-16",270.679993,270.679993,267.130005,267.940002,982200,251.487183
"2017-03-17",268.779999,272.179993,268.299988,271.980011,2127700,255.27916
"2017-03-20",272.160004,274.570007,271.630005,272.029999,1325000,255.32605
"2017-03-21",272.350006,273.019989,268.359985,269,1359600,252.482101
"2017-03-22",268.829987,270.279999,267.910004,269.420013,1021200,252.876328
"2017-03-23",269.420013,271.470001,268.980011,269.5,803800,252.951431
"2017-03-24",269.829987,269.980011,266.730011,267.420013,870500,250.999084
"2017-03-27",265.649994,267.880005,264.040009,267.160004,994300,250.755112
"2017-03-28",266.630005,270.790009,266.019989,269.119995,1021300,252.594742
"2017-03-29",268.920013,268.920013,267.26001,268.23999,814100,251.768784
"2017-03-30",268.559998,270.929993,268.209991,270.540009,562200,253.927551
"2017-03-31",270.470001,270.470001,267.600006,267.600006,1214400,251.16806
"2017-04-03",267.600006,269.299988,267.350006,268.679993,799100,252.181747
"2017-04-04",268.540009,270.049988,268.25,269.559998,567900,253.007706
"2017-04-05",269.839996,270.950012,266.809998,266.980011,949500,250.586182
"2017-04-06",266.869995,267.790009,266.320007,267.109985,740400,250.708176
"2017-04-07",272.339996,272.339996,268.179993,270.230011,1020800,253.636642
"2017-04-10",270.190002,271.359985,268.829987,269.029999,789300,252.510269
"2017-04-11",269,270.519989,268.179993,270.269989,744400,253.674088
"2017-04-12",269.890015,270.480011,268.040009,268.51001,955400,252.022202
"2017-04-13",268.140015,270.279999,268,268,764000,251.543503
"2017-04-17",268.130005,269.899994,267.910004,269.880005,811600,253.308075
"2017-04-18",269.880005,270.700012,268.220001,268.779999,762800,252.275589
"2017-04-19",269.690002,270.049988,268.670013,269.630005,815900,253.073441
"2017-04-20",270.149994,273.200012,269.670013,271.850006,814600,255.15712
"2017-04-21",272.200012,274.48999,272,273.089996,955500,256.320953
"2017-04-24",275.540009,276.640015,274.309998,276.209991,1098800,259.249359
"2017-04-25",273.899994,274.5,267.679993,270.019989,2963900,253.439468
"2017-04-26",270.589996,272.51001,269.540009,270.350006,1477200,253.749222
"2017-04-27",270.839996,272.769989,269.940002,271.140015,953800,254.490738
"2017-04-28",271.070007,271.540009,268.619995,269.450012,1004200,252.904526
"2017-05-01",269.549988,270.109985,268.369995,268.429993,841500,251.947144
"2017-05-02",268.190002,269.869995,268,269.48999,737100,252.942001
"2017-05-03",268.75,269.950012,268.200012,269.600006,636500,253.045288
"2017-05-04",269.869995,270.709991,268.859985,270.51001,691100,253.899384
"2017-05-05",270.679993,273.100006,270.209991,273.029999,812700,256.264709
"2017-05-08",272.920013,274,272.100006,272.5,674800,255.767181
"2017-05-09",273,274.220001,272.269989,273.869995,897900,257.05304
"2017-05-10",272.880005,273.709991,270.170013,271.73999,934500,255.053833
"2017-05-11",271.140015,272.25,270.200012,272.089996,605500,255.38237
"2017-05-12",270.910004,271.700012,270.75,271.26001,599700,254.603348
"2017-05-15",271.279999,272.470001,271.049988,272.350006,616500,255.626404
"2017-05-16",272.079987,273.26001,271.429993,271.649994,614100,254.969391
"2017-05-17",271.649994,271.649994,268.910004,269.23999,943300,252.707352
"2017-05-18",268.540009,269,266.01001,267.320007,1245900,250.905289
"2017-05-19",268.700012,272.880005,268.109985,272.790009,1254100,256.039368
"2017-05-22",280.790009,280.790009,276.220001,277.029999,1601200,260.019012
"2017-05-23",278,278.619995,276.100006,278.359985,874700,261.267334
"2017-05-24",278.220001,280.559998,278.109985,280.049988,871700,262.853577
"2017-05-25",281,282.329987,280.559998,282.059998,834300,264.740173
"2017-05-26",282.040009,284,281.540009,283.649994,854600,266.232483
"2017-05-30",281.829987,282.839996,279.730011,280.089996,902200,264.588806
"2017-05-31",279.470001,281.279999,279.269989,281.130005,1506600,265.571289
"2017-06-01",281.179993,281.700012,279.5,280.959991,829300,265.410614
"2017-06-02",281.279999,282.890015,280.75,281.76001,748500,266.166412
"2017-06-05",281.5,282.299988,280.089996,280.130005,622500,264.626617
"2017-06-06",279.540009,279.950012,276.720001,276.880005,890800,261.556519
"2017-06-07",277.410004,277.850006,276.23999,277.380005,658900,262.028839
"2017-06-08",277.380005,278.690002,276.670013,277.619995,1116400,262.255524
"2017-06-09",277.660004,279.190002,276.609985,277,1021700,261.669861
"2017-06-12",277,277.230011,273.920013,276.890015,835900,261.565948
"2017-06-13",276.899994,278.940002,275.480011,278.359985,638500,262.95459
"2017-06-14",278.100006,282.320007,278,280.299988,828900,264.78717
"2017-06-15",279.75,281.570007,277.769989,280.929993,617700,265.382263
"2017-06-16",282.130005,282.279999,280.679993,281.109985,1287600,265.552338
"2017-06-19",281.75,284.480011,281.390015,282.299988,1064100,266.676453
"2017-06-20",282.950012,284.980011,282.399994,282.890015,967600,267.233887
"2017-06-21",283.679993,284.019989,282.339996,282.98999,801400,267.328369
"2017-06-22",282.730011,283.709991,280.380005,280.429993,694000,264.910004
"2017-06-23",280.029999,281.480011,280.029999,280.640015,1026800,265.108398
"2017-06-26",281.170013,283.200012,279.48999,279.700012,886500,264.220459
"2017-06-27",279.320007,280.209991,277.829987,277.829987,740500,262.453888
"2017-06-28",279.079987,280.920013,278.369995,280.019989,955700,264.522736
"2017-06-29",279.850006,279.850006,274.690002,276.730011,905200,261.414764
"2017-06-30",277.619995,278.920013,276.320007,277.609985,1085900,262.246124
"2017-07-03",277.390015,280.480011,277.200012,278.920013,462800,263.483643
"2017-07-05",279.5,283.720001,279.399994,282.399994,869500,266.770966
"2017-07-06",282,283.480011,280.399994,280.959991,766000,265.410614
"2017-07-07",281.660004,286.950012,281.5,285.200012,1197200,269.416046
"2017-07-10",285.5,287.910004,284.220001,285.570007,1347800,269.765533
"2017-07-11",285.570007,287.75,285.059998,286.420013,915600,270.568481
"2017-07-12",287.149994,288.769989,286.359985,286.359985,812600,270.51181
"2017-07-13",287.119995,287.850006,285.779999,286.76001,705100,270.88974
"2017-07-14",287.049988,288.769989,286.709991,288.130005,887900,272.183868
"2017-07-17",288.5,290.059998,287.609985,288.48999,1319300,272.523956
"2017-07-18",290.640015,292.970001,286.029999,286.790009,1811000,270.91806
"2017-07-19",287.679993,291.279999,287.040009,290.670013,1139700,274.583313
"2017-07-20",290.579987,290.73999,288.940002,289.670013,1150900,273.638641
"2017-07-21",288.299988,290.070007,286.859985,289.119995,1230100,273.119141
"2017-07-24",289.470001,291.23999,289.200012,290.279999,768700,274.214905
"2017-07-25",291.480011,292.070007,289.720001,289.829987,805200,273.789764
"2017-07-26",290.820007,290.98999,288.769989,289.850006,882400,273.808685
"2017-07-27",290.200012,290.48999,286.170013,288.130005,1117400,272.183868
"2017-07-28",288.070007,290.769989,286.579987,290.410004,1086200,274.337799
"2017-07-31",291.420013,293.839996,291.029999,292.130005,1139200,275.962494
"2017-08-01",293.929993,294.329987,291.899994,292.649994,1036700,276.453735
"2017-08-02",292.730011,294.839996,292.149994,294.700012,983700,278.390259
"2017-08-03",294,295.910004,292.799988,295.820007,983600,279.448303
"2017-08-04",296.269989,297,295.040009,297,796400,280.562988
"2017-08-07",297.309998,297.730011,296.600006,297.149994,769100,280.704681
"2017-08-08",297.790009,300.420013,297.329987,300.100006,1009300,283.491394
"2017-08-09",301.200012,305.540009,301,305.220001,1750600,288.328033
"2017-08-10",306.549988,307.100006,303,303.25,1339600,286.467072
"2017-08-11",302.839996,306.450012,302.579987,303.75,987800,286.939392
"2017-08-14",305.450012,308.059998,304.26001,307.579987,1203000,290.557434
"2017-08-15",307.970001,308.480011,305.519989,306.200012,1020300,289.253876
"2017-08-16",305.880005,306.809998,305.350006,305.799988,1035600,288.875916
"2017-08-17",305.26001,305.649994,301.269989,301.420013,1067000,284.738373
"2017-08-18",300.869995,301.26001,298.820007,299.200012,1204700,282.641266
"2017-08-21",300,302.230011,297.769989,301.880005,962200,285.172913
"2017-08-22",303.51001,305.480011,302.970001,304.799988,960400,287.931244
