"","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"2002-07-10",6.307459,6.307459,5.960538,6.019081,1907000,4.657737
"2002-07-11",6.027754,6.060277,5.875976,5.980052,784900,4.627533
"2002-07-12",5.984388,6.129662,5.962706,5.973547,615700,4.6225
"2002-07-15",5.967042,5.967042,5.568083,5.834779,1490100,4.515117
"2002-07-16",5.832611,5.919341,5.72203,5.767563,1273300,4.463103
"2002-07-17",5.821769,5.930182,5.74588,5.867303,1435200,4.540285
"2002-07-18",5.9085,5.930182,5.620121,5.630963,1884900,4.357399
"2002-07-19",5.630963,5.630963,5.370772,5.392455,1276600,4.172833
"2002-07-22",5.338248,5.450997,5.201648,5.212489,1641800,4.033573
"2002-07-23",5.312229,5.377277,5.056375,5.08673,2299500,3.936256
"2002-07-24",5.084562,5.43582,4.965308,5.411969,2425900,4.187936
"2002-07-25",5.414137,5.459671,5.056375,5.242845,2480700,4.057062
"2002-07-26",5.242845,5.242845,4.98699,5.138768,2714600,3.976525
"2002-07-29",5.182134,5.43582,5.166956,5.420642,3073400,4.194646
"2002-07-30",5.388118,5.403296,5.19948,5.331743,1568500,4.125853
"2002-07-31",5.288378,5.390286,5.210321,5.342585,1083300,4.134243
"2002-08-01",5.375108,5.440156,5.29922,5.377277,1417700,4.161088
"2002-08-02",5.453166,5.453166,5.201648,5.214657,2570200,4.035249
"2002-08-05",5.216825,5.301388,5.117086,5.138768,1683300,3.976525
"2002-08-06",5.182134,5.366436,5.171292,5.316566,1291800,4.11411
"2002-08-07",5.370772,5.474848,5.258023,5.457502,1360500,4.223171
"2002-08-08",5.459671,5.637467,5.444493,5.565915,1173700,4.307063
"2002-08-09",5.583261,5.739376,5.52255,5.678664,1473900,4.394312
"2002-08-12",5.624458,5.674328,5.507372,5.626626,1298200,4.354043
"2002-08-13",5.62229,5.735039,5.604944,5.641804,2224300,4.365787
"2002-08-14",5.643972,5.828274,5.496531,5.813096,1563400,4.498338
"2002-08-15",5.802255,5.886817,5.700347,5.756721,954200,4.454717
"2002-08-16",5.756721,5.899827,5.724198,5.854293,1194500,4.530219
"2002-08-19",5.854293,6.040763,5.854293,6.012576,788600,4.652702
"2002-08-20",6.012576,6.016912,5.89549,5.915004,1016900,4.577198
"2002-08-21",5.958369,6.179532,5.941023,6.120989,1423200,4.736594
"2002-08-22",6.120989,6.298786,6.120989,6.255421,1235000,4.840623
"2002-08-23",6.244579,6.244579,6.103642,6.103642,744300,4.723172
"2002-08-26",6.107979,6.292281,6.105811,6.285776,727300,4.864111
"2002-08-27",6.339983,6.372507,6.192541,6.235906,1257200,4.825521
"2002-08-28",6.233738,6.233738,6.042932,6.047268,1103100,4.679549
"2002-08-29",6.047268,6.103642,5.98222,6.079792,927900,4.704716
"2002-08-30",6.058109,6.207719,6.058109,6.138335,600400,4.750018
"2002-09-03",6.114484,6.114484,5.865134,5.888985,1097600,4.557065
"2002-09-04",5.899827,6.016912,5.875976,6.016912,666800,4.656058
"2002-09-05",5.962706,5.971379,5.880312,5.880312,950500,4.550353
"2002-09-06",5.934519,6.157849,5.923677,6.123157,899300,4.738272
"2002-09-09",6.118821,6.212056,6.042932,6.203382,669200,4.800352
"2002-09-10",6.229402,6.311795,6.186037,6.274935,1097600,4.855722
"2002-09-11",6.279272,6.346488,6.246747,6.305291,707900,4.879213
"2002-09-12",6.287944,6.305291,6.233738,6.264094,891900,4.847334
"2002-09-13",6.264094,6.290113,6.114484,6.290113,816300,4.867467
"2002-09-16",6.287944,6.307459,6.190373,6.266262,421000,4.849011
"2002-09-17",6.272767,6.33131,6.13183,6.133998,434900,4.746662
"2002-09-18",6.08196,6.125325,5.934519,6.107979,862400,4.726528
"2002-09-19",6.042932,6.062446,5.867303,5.867303,746200,4.540285
"2002-09-20",5.921509,6.060277,5.921509,6.060277,1358600,4.689615
"2002-09-23",6.060277,6.079792,5.936687,5.98222,864700,4.62921
"2002-09-24",5.821769,5.85863,5.717693,5.782741,1200500,4.474848
"2002-09-25",5.821769,5.973547,5.769731,5.969211,1289900,4.619144
"2002-09-26",5.990893,6.0451,5.9085,5.967042,1019200,4.617467
"2002-09-27",5.951865,5.977884,5.719861,5.719861,808000,4.42619
"2002-09-30",5.698179,5.698179,5.507372,5.598439,1497000,4.33223
"2002-10-01",5.604944,5.930182,5.602776,5.912836,1279300,4.57552
"2002-10-02",5.691674,5.819601,5.583261,5.60928,1704500,4.340621
"2002-10-03",5.615785,5.735039,5.570251,5.570251,1007200,4.310418
"2002-10-04",5.613616,5.613616,5.383781,5.466175,1123400,4.22988
"2002-10-07",5.637467,5.724198,5.477016,5.52255,4143800,4.273506
"2002-10-08",5.598439,5.886817,5.539896,5.841284,2787400,4.520152
"2002-10-09",5.797918,5.797918,5.587597,5.587597,1927800,4.323842
"2002-10-10",5.565915,5.843452,5.563747,5.843452,1506200,4.521829
"2002-10-11",5.919341,6.140503,5.919341,6.040763,1418100,4.674513
"2002-10-14",5.986557,6.099306,5.962706,6.040763,1103100,4.674513
"2002-10-15",6.179532,6.615351,6.16869,6.60451,2796200,5.110757
"2002-10-16",6.5915,6.5915,6.248916,6.248916,1363700,4.835588
"2002-10-17",6.450564,6.569818,6.450564,6.558977,1722500,5.075523
"2002-10-18",6.541631,6.558977,6.35516,6.556808,1637700,5.073844
"2002-10-21",6.556808,6.962272,6.493929,6.942758,2302300,5.372502
"2002-10-22",6.830009,6.84085,6.719428,6.725932,1108700,5.204717
"2002-10-23",6.693408,6.862533,6.684735,6.860364,1384900,5.308745
"2002-10-24",6.860364,6.903729,6.611015,6.643538,1596200,5.14096
"2002-10-25",6.632697,6.858196,6.589332,6.832177,1100800,5.286932
"2002-10-28",6.84085,6.849523,6.647875,6.689072,1179200,5.176192
"2002-10-29",6.689072,6.710754,6.483088,6.558977,1567100,5.075523
"2002-10-30",6.558977,6.695577,6.450564,6.613183,2056900,5.117469
"2002-10-31",6.613183,6.706418,6.571986,6.632697,1253000,5.132569
"2002-11-01",6.621856,6.734605,6.526453,6.697745,1366900,5.182905
"2002-11-04",6.732437,6.749783,6.587164,6.589332,1240600,5.099012
"2002-11-05",6.56765,6.578491,6.357329,6.402862,2229900,4.954717
"2002-11-06",6.439723,6.50477,6.339983,6.491761,1764500,5.023508
"2002-11-07",6.383348,6.383348,6.255421,6.272767,1094400,4.854043
"2002-11-08",6.251084,6.3183,5.980052,6.006071,1503500,4.647666
"2002-11-11",5.962706,6.038595,5.813096,5.828274,1390000,4.510084
"2002-11-12",5.860798,6.066782,5.826106,5.949697,1020600,4.604044
"2002-11-13",5.938855,5.969211,5.765395,5.819601,1182900,4.503373
"2002-11-14",5.860798,5.971379,5.834779,5.971379,692200,4.620823
"2002-11-15",5.917172,6.08196,5.893322,6.079792,680200,4.704716
"2002-11-18",6.123157,6.13183,5.964874,5.975716,1079200,4.624176
"2002-11-19",5.977884,6.038595,5.89549,5.915004,1156600,4.577198
"2002-11-20",5.915004,5.993062,5.841284,5.964874,989200,4.615789
"2002-11-21",5.967042,6.118821,5.964874,6.084128,1362300,4.70807
"2002-11-22",6.062446,6.101474,5.928014,5.928014,692700,4.587265
"2002-11-25",5.930182,6.071119,5.921509,5.941023,1310200,4.597331
"2002-11-26",5.943192,5.943192,5.821769,5.85863,1153400,4.533574
"2002-11-27",5.869471,6.13183,5.854293,6.125325,1450900,4.73995
"2002-11-29",6.179532,6.255421,6.140503,6.14484,793700,4.755053
"2002-12-02",6.199046,6.207719,6.027754,6.034258,818100,4.66948
"2002-12-03",6.012576,6.019081,5.9085,5.967042,707400,4.617467
"2002-12-04",5.923677,5.925846,5.793582,5.84562,1325900,4.523506
"2002-12-05",5.899827,5.899827,5.735039,5.791414,832400,4.48156
"2002-12-06",5.724198,5.917172,5.724198,5.89549,645200,4.562097
"2002-12-09",5.862966,5.886817,5.780572,5.79575,1904200,4.484916
"2002-12-10",5.800086,5.865134,5.789246,5.84562,887300,4.523506
"2002-12-11",5.854293,5.921509,5.806592,5.891153,838400,4.558742
"2002-12-12",5.886817,5.925846,5.832611,5.897658,861900,4.563776
"2002-12-13",5.865134,5.893322,5.778404,5.787077,818100,4.478203
"2002-12-16",5.789246,6.003903,5.789246,6.003903,426600,4.645989
"2002-12-17",6.001735,6.107979,5.990893,6.064614,1771000,4.692971
"2002-12-18",6.066782,6.075455,5.821769,5.828274,1048300,4.510084
"2002-12-19",5.828274,5.901995,5.817433,5.817433,959200,4.501695
"2002-12-20",5.817433,5.84562,5.752385,5.821769,2010800,4.505049
"2002-12-23",5.843452,5.884649,5.802255,5.830442,819500,4.511761
"2002-12-24",5.80876,5.821769,5.763227,5.800086,354200,4.488274
"2002-12-26",5.802255,5.901995,5.802255,5.886817,504000,4.555387
"2002-12-27",5.875976,5.875976,5.750217,5.756721,499000,4.454717
"2002-12-30",5.778404,5.84562,5.741544,5.828274,759100,4.510084
"2002-12-31",5.849957,5.962706,5.832611,5.923677,735100,4.58391
"2003-01-02",5.977884,6.112316,5.956201,5.962706,1435700,4.61411
"2003-01-03",5.997398,6.010407,5.938855,5.949697,784500,4.604044
"2003-01-06",5.962706,6.066782,5.962706,6.027754,947700,4.664445
"2003-01-07",6.027754,6.049436,5.943192,5.960538,1000300,4.612433
"2003-01-08",5.938855,5.949697,5.830442,5.841284,544200,4.520152
"2003-01-09",5.862966,5.962706,5.862966,5.919341,766500,4.580552
"2003-01-10",5.921509,5.941023,5.810928,5.856462,799700,4.531896
"2003-01-13",5.897658,5.956201,5.843452,5.934519,770600,4.592297
"2003-01-14",5.941023,5.980052,5.915004,5.980052,479600,4.627533
"2003-01-15",5.958369,5.984388,5.823937,5.975716,1023800,4.624176
"2003-01-16",5.954033,6.019081,5.928014,5.960538,580100,4.612433
"2003-01-17",5.906332,5.980052,5.834779,5.878144,422900,4.548674
"2003-01-21",5.899827,5.899827,5.750217,5.752385,380000,4.451359
"2003-01-22",5.717693,5.74588,5.578925,5.578925,579200,4.317131
"2003-01-23",5.615785,5.646141,5.57242,5.624458,799700,4.352366
"2003-01-24",5.594102,5.602776,5.420642,5.477016,749400,4.238273
"2003-01-27",5.479185,5.479185,5.320902,5.359931,892400,4.147666
"2003-01-28",5.392455,5.47268,5.333911,5.468343,691800,4.231559
"2003-01-29",5.470512,5.470512,3.534258,4.126193,14763900,3.192965
"2003-01-30",4.126193,4.321336,4.126193,4.228101,3846800,3.271824
"2003-01-31",4.217259,4.358196,4.160885,4.332177,2333600,3.352361
"2003-02-03",4.386384,4.418907,4.284475,4.369037,2145500,3.380885
"2003-02-04",4.336514,4.336514,4.199914,4.282307,1708700,3.313771
"2003-02-05",4.271466,4.293149,4.163053,4.180399,1435700,3.234912
"2003-02-06",4.126193,4.184735,3.991761,4.011275,1462000,3.104038
"2003-02-07",4.05464,4.124024,4.022116,4.119688,1342000,3.187931
"2003-02-10",4.119688,4.132697,4.05464,4.087164,1372500,3.162763
"2003-02-11",4.087164,4.093668,3.957068,3.983088,1287600,3.082226
"2003-02-12",3.978751,4.000433,3.80529,3.826973,1420000,2.961421
"2003-02-13",3.826973,3.885516,3.822637,3.86817,1140500,2.993299
"2003-02-14",3.859497,3.894189,3.779271,3.822637,1178300,2.958065
"2003-02-18",3.835646,3.900694,3.835646,3.887684,1133100,3.0084
"2003-02-19",3.88118,3.88118,3.735906,3.751084,1568000,2.902696
"2003-02-20",3.761925,3.774935,3.620989,3.660017,1740100,2.832225
"2003-02-21",3.664354,3.683868,3.592801,3.664354,1758500,2.835582
"2003-02-24",3.664354,3.664354,3.486557,3.486557,1567100,2.697997
"2003-02-25",3.43235,3.512576,3.378144,3.510408,2739500,2.716453
"2003-02-26",3.477884,3.58196,3.44536,3.523417,1389500,2.72652
"2003-02-27",3.501734,3.542932,3.423677,3.456201,1049200,2.674506
"2003-02-28",3.469211,3.506071,3.367303,3.367303,1315800,2.605715
"2003-03-03",3.404163,3.467042,3.393322,3.43235,2132100,2.656051
"2003-03-04",3.428014,3.430182,3.302255,3.326106,786300,2.573836
"2003-03-05",3.304423,3.317433,3.252385,3.282741,1196300,2.540277
"2003-03-06",3.282741,3.319601,3.239376,3.289245,1235500,2.54531
"2003-03-07",3.289245,3.356461,3.243712,3.284909,1035800,2.541955
"2003-03-10",3.263226,3.282741,3.152645,3.161318,845800,2.446317
"2003-03-11",3.161318,3.198179,3.124458,3.133131,996100,2.424506
"2003-03-12",3.133131,3.17216,3.083261,3.117953,861000,2.41276
"2003-03-13",3.185169,3.239376,3.141804,3.165655,1307500,2.449674
"2003-03-14",3.176496,3.29575,3.167823,3.252385,1616500,2.516788
"2003-03-17",3.241544,3.373807,3.241544,3.360798,2076300,2.60068
"2003-03-18",3.404163,3.43235,3.362966,3.423677,1221700,2.649338
"2003-03-19",3.434519,3.458369,3.39549,3.43235,766900,2.656051
"2003-03-20",3.43235,3.493062,3.365134,3.467042,890100,2.682896
"2003-03-21",3.521249,3.573287,3.447528,3.573287,1413500,2.76511
"2003-03-24",3.490893,3.538595,3.378144,3.430182,858700,2.654373
"2003-03-25",3.430182,3.484389,3.386817,3.477884,856400,2.691285
"2003-03-26",3.471379,3.490893,3.391154,3.425846,776600,2.651017
"2003-03-27",3.360798,3.43235,3.360798,3.406331,582400,2.635916
"2003-03-28",3.39549,3.441023,3.375976,3.430182,619300,2.654373
"2003-03-31",3.430182,3.438855,3.321769,3.399827,862400,2.630882
"2003-04-01",3.399827,3.471379,3.332611,3.471379,1150600,2.686251
"2003-04-02",3.555941,3.640503,3.538595,3.601475,1189800,2.786924
"2003-04-03",3.653512,3.653512,3.542932,3.575455,757700,2.766788
"2003-04-04",3.61882,3.633998,3.521249,3.527754,980000,2.729876
"2003-04-07",3.63183,3.686036,3.603643,3.625325,1163100,2.805379
"2003-04-08",3.620989,3.638335,3.571119,3.577624,827300,2.768467
"2003-04-09",3.597138,3.616652,3.512576,3.525585,734600,2.728199
"2003-04-10",3.523417,3.560277,3.501734,3.549436,709300,2.746654
"2003-04-11",3.603643,3.629662,3.521249,3.551605,788100,2.748333
"2003-04-14",3.551605,3.6817,3.547268,3.6817,779400,2.849003
"2003-04-15",3.6817,3.688205,3.599306,3.688205,719000,2.854038
"2003-04-16",3.688205,3.712055,3.599306,3.627493,645600,2.807057
"2003-04-17",3.629662,3.699046,3.610147,3.696878,568600,2.860749
"2003-04-21",3.699046,3.761925,3.677363,3.733738,387800,2.889272
"2003-04-22",3.707719,3.826973,3.6817,3.794449,760500,2.936252
"2003-04-23",3.794449,3.835646,3.755421,3.826973,736500,2.961421
"2003-04-24",3.826973,3.928881,3.794449,3.896357,1235500,3.015111
"2003-04-25",3.896357,3.896357,3.759757,3.80529,745700,2.944642
"2003-04-28",3.80529,3.980919,3.796618,3.935386,1010900,3.045313
"2003-04-29",3.935386,3.9549,3.863833,3.863833,1108200,2.989943
"2003-04-30",3.852992,3.96791,3.783608,3.928881,885500,3.04028
"2003-05-01",3.931049,4.095837,3.885516,4.013443,1274200,3.105716
"2003-05-02",4.013443,4.267129,4.013443,4.197745,1602600,3.248333
"2003-05-05",4.197745,4.251951,4.163053,4.182567,1586000,3.236589
"2003-05-06",4.150043,4.215091,4.130529,4.152212,1120200,3.213099
"2003-05-07",4.15438,4.245447,4.14137,4.234605,856900,3.276858
"2003-05-08",4.180399,4.234605,4.108847,4.143538,731000,3.206387
"2003-05-09",4.193408,4.314831,4.182567,4.245447,885500,3.285246
"2003-05-12",4.245447,4.312663,4.160885,4.306158,791800,3.332226
"2003-05-13",4.251951,4.310494,4.208586,4.282307,828300,3.313771
"2003-05-14",4.288812,4.301821,4.230269,4.264961,603200,3.300348
"2003-05-15",4.264961,4.334345,4.230269,4.288812,950500,3.318804
"2003-05-16",4.267129,4.308326,4.234605,4.236773,930700,3.278535
"2003-05-19",4.236773,4.256288,4.106678,4.106678,773800,3.177864
"2003-05-20",4.084996,4.178231,4.084996,4.15438,776600,3.214778
"2003-05-21",4.150043,4.260624,4.119688,4.223764,815400,3.268468
"2003-05-22",4.206418,4.221596,4.14137,4.202082,608300,3.25169
"2003-05-23",4.180399,4.223764,4.163053,4.19124,359700,3.243301
"2003-05-27",4.163053,4.336514,4.160885,4.32784,1367400,3.349005
"2003-05-28",4.32784,4.436253,4.32784,4.397224,949100,3.402697
"2003-05-29",4.421075,4.444926,4.215091,4.306158,1602200,3.332226
"2003-05-30",4.32784,4.531657,4.32784,4.507806,1430100,3.488267
"2003-06-02",4.540329,4.568517,4.531657,4.549003,1065800,3.520146
"2003-06-03",4.52732,4.542498,4.451431,4.486123,790900,3.471489
"2003-06-04",4.486123,4.572854,4.483955,4.546834,1014100,3.518469
"2003-06-05",4.525152,4.557676,4.492628,4.52732,978600,3.503367
"2003-06-06",4.542498,4.629228,4.52732,4.540329,1455000,3.513436
"2003-06-09",4.540329,4.549003,4.403729,4.425412,1193500,3.424509
"2003-06-10",4.429749,4.455768,4.395056,4.425412,971200,3.424509
"2003-06-11",4.412403,4.438422,4.369037,4.431917,1193100,3.429542
"2003-06-12",4.434085,4.457936,4.401561,4.434085,1402500,3.431221
"2003-06-13",4.425412,4.460104,4.371205,4.438422,924700,3.434577
"2003-06-16",4.455768,4.596704,4.444926,4.594536,1236400,3.555382
"2003-06-17",4.648742,4.670425,4.531657,4.653079,944900,3.600685
"2003-06-18",4.631396,4.668257,4.588031,4.644406,983700,3.593972
"2003-06-19",4.631396,4.774501,4.631396,4.774501,2020000,3.694645
"2003-06-20",4.796184,4.830876,4.785343,4.809194,1909300,3.721492
"2003-06-23",4.809194,4.809194,4.661752,4.715959,1256300,3.649343
"2003-06-24",4.694276,4.830876,4.687771,4.785343,1276600,3.703033
"2003-06-25",4.785343,4.852559,4.772333,4.787511,688100,3.704711
"2003-06-26",4.809194,4.958803,4.748482,4.926279,1126700,3.812095
"2003-06-27",4.928448,4.98699,4.843885,4.885082,912200,3.780215
"2003-06-30",4.939289,4.978317,4.869905,4.906765,2219700,3.796995
"2003-07-01",4.906765,5.052038,4.859063,5.006505,1640000,3.874176
"2003-07-02",4.993495,5.11275,4.976149,5.08673,1496500,3.936256
"2003-07-03",5.08673,5.106245,4.993495,5.041197,1547300,3.901023
"2003-07-07",5.095403,5.171292,5.082394,5.091067,1158500,3.939611
"2003-07-08",5.117086,5.145273,5.041197,5.11275,1846600,3.956391
"2003-07-09",5.134432,5.160451,5.088899,5.153946,1978500,3.988269
"2003-07-10",5.110581,5.179965,5.073721,5.075889,1898700,3.927867
"2003-07-11",5.069384,5.12359,5.069384,5.106245,1094800,3.951357
"2003-07-14",5.160451,5.182134,5.078057,5.08673,1446300,3.936256
"2003-07-15",5.095403,5.121422,5.032524,5.078057,1643200,3.929544
"2003-07-16",5.093235,5.095403,5.054206,5.071552,933400,3.924512
"2003-07-17",5.017346,5.052038,4.943625,4.98699,1656100,3.859074
"2003-07-18",5.01301,5.143105,4.997832,5.095403,1399200,3.942969
"2003-07-21",5.091067,5.095403,5.004336,5.032524,1457800,3.89431
"2003-07-22",5.032524,5.19948,5.015178,5.190806,1229000,4.016793
"2003-07-23",5.182134,5.227667,5.11275,5.17346,910400,4.00337
"2003-07-24",5.19948,5.312229,5.175629,5.195143,1669500,4.02015
"2003-07-25",5.192975,5.229835,5.171292,5.22333,2062900,4.041963
"2003-07-28",5.192975,5.377277,5.192975,5.351258,1432000,4.140955
"2003-07-29",5.333911,5.401127,5.251518,5.251518,887800,4.063772
"2003-07-30",5.253686,5.268864,5.1366,5.201648,1553700,4.025183
"2003-07-31",5.214657,5.260191,5.160451,5.182134,1140000,4.010082
"2003-08-01",5.171292,5.205985,5.073721,5.190806,1093000,4.016793
"2003-08-04",5.192975,5.218994,5.052038,5.127927,1473900,3.968135
"2003-08-05",5.106245,5.114918,4.958803,4.973981,1662100,3.849009
"2003-08-06",4.930616,5.060711,4.91327,5.021683,1267800,3.88592
"2003-08-07",5.008673,5.03686,4.95013,4.980486,1078700,3.854041
"2003-08-08",4.973981,5.067216,4.956635,5.043365,754000,3.902699
"2003-08-11",5.052038,5.114918,5.032524,5.091067,693600,3.939611
"2003-08-12",5.091067,5.201648,5.078057,5.188638,1006300,4.015116
"2003-08-13",5.192975,5.218994,5.134432,5.14961,702800,3.984915
"2003-08-14",5.14961,5.214657,5.138768,5.197311,650200,4.021827
"2003-08-15",5.197311,5.229835,5.164787,5.177797,272100,4.006725
"2003-08-18",5.19948,5.281873,5.184302,5.247181,612400,4.060418
"2003-08-19",5.203816,5.266695,5.203816,5.242845,957400,4.057062
"2003-08-20",5.182134,5.329575,5.182134,5.288378,490700,4.092296
"2003-08-21",5.290546,5.403296,5.279705,5.366436,613300,4.1527
"2003-08-22",5.377277,5.414137,5.279705,5.307892,638700,4.107399
"2003-08-25",5.307892,5.375108,5.275369,5.32307,1094800,4.119143
"2003-08-26",5.307892,5.312229,5.216825,5.273201,897900,4.080552
"2003-08-27",5.271032,5.312229,5.258023,5.310061,897400,4.109076
"2003-08-28",5.312229,5.333911,5.268864,5.301388,502200,4.102365
"2003-08-29",5.301388,5.43582,5.281873,5.396791,724000,4.176191
"2003-09-02",5.394623,5.474848,5.370772,5.468343,985500,4.231559
"2003-09-03",5.511709,5.542064,5.455334,5.524718,1303800,4.275184
"2003-09-04",5.507372,5.637467,5.503036,5.626626,1220300,4.354043
"2003-09-05",5.628795,5.984388,5.624458,5.75889,2217400,4.456392
"2003-09-08",5.75889,5.897658,5.748049,5.843452,972200,4.521829
"2003-09-09",5.843452,5.912836,5.836947,5.9085,938500,4.572164
"2003-09-10",5.9085,5.9085,5.804423,5.830442,1783400,4.511761
"2003-09-11",5.830442,5.839115,5.780572,5.793582,1025700,4.483238
