"","XRX.Open","XRX.High","XRX.Low","XRX.Close","XRX.Volume","XRX.Adjusted"
"2001-03-09",18.524374,18.524374,17.312252,17.654808,986600,15.158324
"2001-03-12",17.206852,17.206852,16.205534,16.258234,1205500,13.959234
"2001-03-13",16.073782,16.073782,14.888011,14.888011,1843500,12.782763
"2001-03-14",14.888011,15.678524,14.703557,15.41502,1504300,13.23525
"2001-03-15",15.177866,15.41502,14.361001,14.361001,2324500,12.330277
"2001-03-16",14.387352,14.387352,13.254282,13.254282,2102500,11.380055
"2001-03-19",13.70224,14.492754,13.596838,14.255599,1297400,12.23978
"2001-03-20",14.624506,16.706192,14.492754,15.283267,2465900,13.122129
"2001-03-21",15.546772,16.469038,15.151515,15.494071,1679000,13.303124
"2001-03-22",16.073782,16.073782,14.571805,14.729908,1048600,12.647016
"2001-03-23",15.019763,15.757576,14.86166,15.652174,1090100,13.438871
"2001-03-26",15.915679,15.99473,14.86166,14.86166,1772700,12.760139
"2001-03-27",15.283267,15.520422,14.940711,15.072464,1178600,12.941136
"2001-03-28",15.230567,16.469038,15.177866,16.469038,2011500,14.140228
"2001-03-29",15.942029,16.100132,15.151515,15.335968,703800,13.167379
"2001-03-30",15.362319,15.942029,14.967062,15.783926,853700,13.551991
"2001-04-02",15.810277,15.810277,14.545455,15.810277,949700,13.574616
"2001-04-03",14.624506,14.624506,12.516469,13.043478,3030000,11.199059
"2001-04-04",13.043478,13.965744,12.463768,13.965744,2672100,11.990911
"2001-04-05",14.571805,14.624506,13.623188,13.860343,978200,11.900414
"2001-04-06",13.596838,13.70224,12.938076,13.70224,1229300,11.764669
"2001-04-09",13.465086,13.886693,13.438735,13.886693,768200,11.92304
"2001-04-10",13.886693,14.492754,13.623188,14.334651,906000,12.307653
"2001-04-11",14.334651,15.125165,14.334651,14.808959,1041500,12.714894
"2001-04-12",15.046113,15.362319,14.703557,15.309618,760000,13.144753
"2001-04-16",15.283267,15.335968,14.914361,15.256917,569900,13.099504
"2001-04-17",14.993412,16.284584,14.967062,16.179184,1057200,13.891362
"2001-04-18",16.469038,17.206852,16.284584,16.864296,1656700,14.479591
"2001-04-19",19.762846,24.374176,19.762846,23.45191,9313300,20.135695
"2001-04-20",22.8722,23.97892,22.31884,22.661396,4085800,19.456944
"2001-04-23",22.397892,22.529644,20.02635,20.02635,2379500,17.194511
"2001-04-24",20.421608,21.554678,20.158102,21.317524,1410900,18.303108
"2001-04-25",21.581028,22.187088,21.343874,21.554678,1138100,18.506733
"2001-04-26",21.554678,22.134388,20.895916,21.10672,1320100,18.122118
"2001-04-27",21.633728,23.320158,21.607378,23.241106,1625200,19.954689
"2001-04-30",23.320158,23.97892,23.320158,23.820816,1797000,20.452429
"2001-05-01",23.715416,26.086956,23.715416,26.086956,2399400,22.398119
"2001-05-02",26.350462,26.90382,25.085638,25.16469,2619600,21.60626
"2001-05-03",24.901186,26.218708,24.216074,26.139658,1986000,22.443371
"2001-05-04",25.559948,26.007906,25.217392,25.928854,1245400,22.262367
"2001-05-07",25.902504,26.376812,25.71805,26.139658,811500,22.443371
"2001-05-08",26.482214,26.772068,25.059288,25.823452,1155700,22.171875
"2001-05-09",25.16469,26.350462,25.16469,26.350462,990300,22.624359
"2001-05-10",26.482214,27.140974,25.7444,26.29776,865700,22.579117
"2001-05-11",26.376812,26.719368,26.218708,26.719368,1397300,22.941107
"2001-05-14",26.350462,26.930172,26.24506,26.350462,810800,22.624359
"2001-05-15",26.350462,28.063242,26.166008,28.063242,1457600,24.09494
"2001-05-16",27.40448,28.959156,27.140974,28.53755,1671800,24.502186
"2001-05-17",28.194994,29.222662,27.98419,28.642952,1276200,24.592682
"2001-05-18",28.484848,28.748354,27.95784,28.748354,1013200,24.683186
"2001-05-21",28.722002,29.907774,28.59025,29.907774,1283200,25.678652
"2001-05-22",28.985508,28.985508,27.272728,28.326746,2823000,24.321188
"2001-05-23",27.667984,28.063242,26.350462,27.799736,1246500,23.86871
"2001-05-24",27.536232,27.667984,26.930172,27.220026,926300,23.370964
"2001-05-25",27.220026,27.246376,25.296442,26.32411,1909600,22.601744
"2001-05-29",25.296442,25.6917,24.822134,24.901186,1647500,21.380018
"2001-05-30",24.637682,24.690382,23.662714,23.794466,1945600,20.429796
"2001-05-31",25.296442,28.194994,25.296442,26.113306,3096100,22.420744
"2001-06-01",26.139658,28.063242,26.113306,27.931488,2427300,23.981821
"2001-06-04",28.168642,28.326746,26.798418,28.326746,1740900,24.321188
"2001-06-05",28.194994,28.194994,26.32411,26.32411,2056000,22.601744
"2001-06-06",26.350462,26.956522,25.085638,25.928854,1719000,22.262367
"2001-06-07",25.217392,25.401844,23.873518,24.110672,2172400,20.701281
"2001-06-08",23.873518,23.97892,22.108036,23.741766,2443600,20.38455
"2001-06-11",23.45191,23.741766,22.924902,23.188406,1498500,19.909441
"2001-06-12",22.924902,23.610014,22.371542,23.056654,2351500,19.796318
"2001-06-13",23.056654,23.45191,22.160738,22.160738,1415800,19.027092
"2001-06-14",22.26614,22.924902,21.080368,21.870882,2001100,18.778225
"2001-06-15",21.080368,22.687748,20.816864,21.080368,2220900,18.099491
"2001-06-18",21.080368,21.291172,20.421608,21.027668,1583100,18.054237
"2001-06-19",21.080368,21.291172,20.711462,21.10672,1217500,18.122118
"2001-06-20",20.685112,20.843214,20.184454,20.500658,1440300,17.601755
"2001-06-21",20.316206,20.816864,20.158102,20.816864,1234700,17.873243
"2001-06-22",20.55336,20.816864,20.158102,20.421608,1427000,17.533882
"2001-06-25",20.55336,20.737812,19.525692,19.683794,1162000,16.900394
"2001-06-26",19.683794,21.528326,19.499342,21.422924,1637500,18.393612
"2001-06-27",21.528326,24.137022,21.291172,22.635046,2217000,19.434332
"2001-06-28",23.847168,24.479578,23.530962,24.00527,1128100,20.610796
"2001-06-29",24.03162,25.217392,23.847168,25.217392,1818800,21.651522
"2001-07-02",25.16469,25.16469,24.374176,25.032938,993800,21.493147
"2001-07-03",24.637682,24.716732,24.110672,24.690382,600500,21.199024
"2001-07-05",24.716732,25.507246,24.53228,25.243742,738100,21.674143
"2001-07-06",24.637682,24.637682,24.242424,24.242424,882300,20.814413
"2001-07-09",23.97892,24.110672,23.794466,23.926218,805900,20.542919
"2001-07-10",23.583662,23.715416,22.661396,22.661396,2711300,19.456944
"2001-07-11",22.661396,23.056654,21.581028,22.108036,1828600,18.981846
"2001-07-12",21.66008,22.213438,21.501976,21.976284,1601900,18.868719
"2001-07-13",22.529644,22.740448,22.134388,22.555994,644900,19.366453
"2001-07-16",22.714098,23.39921,22.345192,22.424242,678500,19.253332
"2001-07-17",22.424242,22.714098,22.134388,22.503294,810500,19.321209
"2001-07-18",22.134388,22.924902,22.134388,22.345192,1124800,19.185463
"2001-07-19",22.397892,22.529644,21.370224,21.633728,1184300,18.574604
"2001-07-20",21.633728,21.870882,21.396574,21.66008,879100,18.597223
"2001-07-23",21.923584,22.582346,20.60606,21.607378,1674700,18.551983
"2001-07-24",21.343874,21.528326,20.895916,21.054018,1260600,18.07687
"2001-07-25",21.001318,21.607378,19.631094,20,1806000,17.171896
"2001-07-26",20.263504,21.396574,20.079052,21.080368,1012200,18.099491
"2001-07-27",20.816864,21.054018,20.421608,20.816864,1137000,17.873243
"2001-07-30",20.60606,21.317524,20.421608,21.291172,665300,18.280483
"2001-07-31",21.080368,21.73913,20.948616,21.027668,685100,18.054237
"2001-08-01",21.343874,22.081686,21.343874,21.422924,706700,18.393612
"2001-08-02",21.581028,22.055336,21.528326,21.870882,718100,18.778225
"2001-08-03",21.422924,22.055336,21.343874,21.73913,848800,18.665096
"2001-08-06",21.449276,21.870882,21.449276,21.554678,570800,18.506733
"2001-08-07",21.66008,22.476944,21.607378,22.26614,650400,19.117584
"2001-08-08",22.002636,22.26614,21.73913,22.134388,1286000,19.004467
"2001-08-09",21.73913,21.923584,21.343874,21.475626,2311300,18.438856
"2001-08-10",21.343874,21.976284,21.13307,21.923584,1339400,18.823473
"2001-08-13",22.740448,23.109354,22.187088,22.503294,2228900,19.321209
"2001-08-14",22.793148,23.056654,22.134388,22.424242,1874600,19.253332
"2001-08-15",22.687748,22.793148,22.345192,22.766798,985200,19.547451
"2001-08-16",22.529644,22.924902,22.345192,22.661396,931400,19.456944
"2001-08-17",22.529644,23.45191,22.424242,23.083004,828200,19.818943
"2001-08-20",23.083004,23.188406,22.134388,22.160738,900100,19.027092
"2001-08-21",22.924902,23.37286,22.503294,22.793148,1252500,19.570068
"2001-08-22",22.793148,23.45191,22.476944,23.135704,638600,19.864193
"2001-08-23",23.056654,23.47826,22.582346,22.687748,694100,19.479574
"2001-08-24",22.687748,23.45191,22.555994,23.45191,710900,20.135695
"2001-08-27",23.320158,24.163372,23.214756,24.084322,888100,20.678671
"2001-08-28",24.374176,25.032938,23.715416,24.874836,1615600,21.357395
"2001-08-29",26.086956,26.218708,23.873518,23.873518,1367300,20.497673
"2001-08-30",24.321476,24.55863,23.37286,23.768116,1043400,20.407177
"2001-08-31",23.794466,24.479578,23.610014,24.242424,678200,20.814413
"2001-09-04",24.874836,25.217392,23.715416,24.637682,1187600,21.153778
"2001-09-05",24.637682,24.637682,23.741766,24.479578,912800,21.018036
"2001-09-06",24.057972,24.505928,23.794466,23.97892,1141400,20.588171
"2001-09-07",23.715416,24.479578,23.583662,24.295126,1157600,20.859655
"2001-09-10",23.768116,24.163372,23.583662,23.847168,675000,20.475054
"2001-09-17",23.715416,23.820816,22.661396,23.715416,2192100,20.361929
"2001-09-18",23.715416,23.715416,21.870882,22.529644,939200,19.343838
"2001-09-19",21.343874,22.055336,19.736496,20.289856,1998600,17.420759
"2001-09-20",19.631094,20.289856,19.104084,19.341238,2144600,16.606283
"2001-09-21",18.577076,18.577076,16.732542,17.70751,2607000,15.20357
"2001-09-24",18.445322,19.604744,18.31357,19.47299,1357400,16.7194
"2001-09-25",19.736496,20.474308,19.604744,20.289856,1016900,17.420759
"2001-09-26",20.55336,20.816864,19.631094,20.289856,769300,17.420759
"2001-09-27",20.02635,20.02635,18.181818,19.183136,984300,16.470537
"2001-09-28",19.631094,20.421608,19.367588,20.421608,942600,17.533882
"2001-10-01",19.499342,20.02635,19.262188,19.604744,667300,16.832523
"2001-10-02",19.604744,20.52701,19.578392,20.500658,1158300,17.601755
"2001-10-03",20.500658,21.475626,20.02635,21.449276,1230900,18.416229
"2001-10-04",21.71278,22.371542,21.475626,21.607378,1416200,18.551983
"2001-10-05",21.212122,21.343874,18.445322,19.39394,2353300,16.651533
"2001-10-08",19.104084,20.237154,19.025032,20.079052,981500,17.239765
"2001-10-09",20.237154,20.237154,19.39394,19.631094,663100,16.855143
"2001-10-10",19.367588,20.948616,18.89328,20.764164,1069200,17.828001
"2001-10-11",20.685112,21.870882,20.685112,21.449276,1072300,18.416229
"2001-10-12",20.685112,21.317524,19.44664,21.317524,2104000,18.303108
"2001-10-15",20.289856,20.685112,19.762846,20.474308,915400,17.579134
"2001-10-16",20.737812,21.027668,20.210804,20.974968,805000,18.008993
"2001-10-17",20.922266,21.18577,19.762846,19.762846,803100,16.968273
"2001-10-18",19.815546,19.815546,19.130434,19.156786,782000,16.447912
"2001-10-19",18.972332,20.02635,18.972332,20,810300,17.171896
"2001-10-22",20,20,19.288538,19.288538,803900,16.561029
"2001-10-23",19.894598,20.158102,18.708828,19.235836,1079200,16.515789
"2001-10-24",18.972332,19.235836,17.1278,18.181818,1862700,15.610813
"2001-10-25",18.181818,18.761528,17.76021,18.366272,1347000,15.769179
"2001-10-26",17.918314,18.708828,17.549408,18.31357,1740500,15.723929
"2001-10-29",18.23452,18.682476,18.102766,18.445322,697400,15.837051
"2001-10-30",18.181818,18.392622,17.786562,17.944664,758200,15.407193
"2001-10-31",17.786562,18.708828,17.73386,18.445322,618700,15.837051
"2001-11-01",18.445322,18.919632,18.023716,18.84058,1255800,16.176414
"2001-11-02",18.577076,19.051384,18.445322,18.761528,434900,16.108545
"2001-11-05",19.104084,19.314888,18.498024,18.735178,702900,16.085928
"2001-11-06",18.603426,19.209486,18.471674,18.998682,661400,16.312159
"2001-11-07",18.84058,18.998682,18.445322,18.735178,787900,16.085928
"2001-11-08",18.84058,18.89328,18.550724,18.682476,1101200,16.040672
"2001-11-09",18.498024,18.682476,18.155468,18.181818,899900,15.610813
"2001-11-12",18.181818,18.28722,17.68116,18.102766,860100,15.542933
"2001-11-13",18.102766,18.84058,18.050066,18.708828,844100,16.063301
"2001-11-14",18.577076,18.735178,18.418972,18.498024,691700,15.882304
"2001-11-15",18.445322,18.787878,18.28722,18.682476,1248000,16.040672
"2001-11-16",16.996048,17.654808,15.810277,17.338604,9989200,14.886834
"2001-11-19",17.364954,19.631094,17.338604,19.235836,16802300,16.515789
"2001-11-20",18.998682,19.235836,18.366272,18.445322,14415500,15.837051
"2001-11-21",18.471674,20.342556,18.471674,20.210804,9491800,17.352884
"2001-11-23",20.474308,21.66008,20.210804,21.66008,3353000,18.597223
"2001-11-26",21.581028,21.791832,20.948616,21.607378,3870800,18.551983
"2001-11-27",21.475626,21.870882,20.685112,21.73913,4358900,18.665096
"2001-11-28",21.475626,21.870882,21.238472,21.396574,4536700,18.370985
"2001-11-29",21.264822,21.76548,21.027668,21.73913,1997700,18.665096
"2001-11-30",21.73913,22.503294,21.422924,22.134388,3492100,19.004467
"2001-12-03",21.870882,22.23979,21.475626,22.160738,1803600,19.027092
"2001-12-04",22.002636,22.8195,21.76548,22.740448,2920200,19.524826
"2001-12-05",23.056654,23.42556,22.26614,23.241106,2872600,19.954689
"2001-12-06",22.002636,23.188406,21.949934,22.89855,2482000,19.660574
"2001-12-07",22.661396,23.135704,21.897234,23.135704,2596900,19.864193
"2001-12-10",22.529644,23.030304,22.028986,22.26614,1324300,19.117584
"2001-12-11",22.134388,22.8195,22.055336,22.424242,1990400,19.253332
"2001-12-12",22.397892,23.188406,22.397892,22.608696,1744900,19.411703
"2001-12-13",22.002636,22.8195,21.66008,22.8195,1328800,19.592697
"2001-12-14",22.26614,22.582346,21.870882,22.529644,1490400,19.343838
"2001-12-17",22.397892,22.793148,22.134388,22.661396,1840000,19.456944
"2001-12-18",22.635046,23.135704,22.397892,22.951252,2101000,19.705822
"2001-12-19",22.529644,22.924902,22.002636,22.31884,911200,19.16284
"2001-12-20",22.503294,23.95257,22.424242,23.794466,2858500,20.429796
"2001-12-21",23.97892,25.955204,23.741766,25.823452,3886400,22.171875
"2001-12-24",25.823452,25.823452,25.032938,25.059288,665000,21.515768
"2001-12-26",25.032938,25.638998,24.716732,24.769434,916200,21.266903
"2001-12-27",25.243742,25.349144,24.795784,25.349144,1332100,21.764639
"2001-12-28",25.428194,27.009222,25.401844,26.930172,3158200,23.122099
"2001-12-31",26.87747,27.826086,26.798418,27.45718,2230100,23.574593
"2002-01-02",27.615284,27.667984,26.666666,27.45718,3233000,23.574593
"2002-01-03",27.272728,27.562582,27.009222,27.40448,1874200,23.529339
"2002-01-04",26.350462,27.009222,25.638998,26.482214,3601700,22.737494
"2002-01-07",25.559948,26.034256,23.97892,26.034256,6261200,22.352869
"2002-01-08",25.032938,26.376812,25.032938,26.218708,2192800,22.51124
"2002-01-09",25.955204,26.086956,25.638998,25.71805,1710700,22.081377
"2002-01-10",25.454546,26.060606,25.428194,25.6917,1164600,22.058758
"2002-01-11",25.928854,25.955204,25.19104,25.480896,1535700,21.877758
"2002-01-14",25.375494,25.797102,25.085638,25.401844,985400,21.809885
"2002-01-15",25.296442,26.218708,25.19104,26.218708,2592300,22.51124
"2002-01-16",25.876152,26.482214,25.71805,26.166008,1314000,22.465994
"2002-01-17",25.955204,26.561264,25.71805,25.823452,1222200,22.171875
"2002-01-18",25.612648,26.27141,25.428194,25.428194,1164000,21.83251
"2002-01-22",25.559948,25.77075,24.637682,24.664032,1026900,21.176397
"2002-01-23",24.953886,25.955204,24.927536,25.928854,873800,22.262367
"2002-01-24",26.192358,26.192358,25.11199,25.243742,1704500,21.674143
"2002-01-25",24.901186,26.086956,24.822134,26.086956,1263500,22.398119
"2002-01-28",27.667984,29.617918,27.272728,29.617918,7735900,25.429789
"2002-01-29",29.11726,30.171278,28.353096,30.171278,7745500,25.904892
"2002-01-30",29.74967,29.74967,28.932806,29.565218,2293500,25.384535
"2002-01-31",28.985508,30.013176,28.985508,29.855072,2244000,25.63341
"2002-02-01",29.644268,29.776022,28.880106,29.19631,2395500,25.067789
"2002-02-04",28.59025,28.906456,27.720686,28.142292,1581800,24.162819
"2002-02-05",27.720686,29.19631,27.720686,28.932806,2857400,24.841553
"2002-02-06",28.59025,28.853754,27.931488,28.300396,1335300,24.298571
"2002-02-07",28.115942,28.511198,27.536232,27.720686,1280700,23.800827
"2002-02-08",27.720686,28.168642,26.745718,28.01054,1431600,24.049698
"2002-02-11",28.194994,28.300396,27.667984,28.089592,918300,24.117569
"2002-02-12",28.089592,28.405798,27.588932,28.300396,1660500,24.298571
"2002-02-13",28.300396,28.853754,27.562582,27.95784,1180300,24.004448
"2002-02-14",26.798418,26.982872,25.322794,25.849802,4041100,22.1945
"2002-02-15",25.849802,26.482214,25.6917,26.350462,1916900,22.624359
"2002-02-19",26.086956,26.139658,25.296442,25.428194,1119300,21.83251
"2002-02-20",25.428194,25.533596,24.426878,25.006588,1320100,21.47052
"2002-02-21",24.505928,25.11199,24.453228,24.848484,1462400,21.334774
"2002-02-22",24.716732,24.716732,22.661396,23.97892,2265400,20.588171
"2002-02-25",23.847168,25.823452,23.47826,25.77075,2248000,22.126633
"2002-02-26",25.77075,25.955204,25.11199,25.638998,1811000,22.0135
"2002-02-27",25.6917,26.192358,24.980238,25.217392,1051100,21.651522
"2002-02-28",25.217392,25.638998,24.901186,25.586298,1578000,21.968256
"2002-03-01",25.6917,26.376812,25.507246,26.218708,1703600,22.51124
"2002-03-04",26.29776,26.745718,25.7444,25.797102,886800,22.149252
"2002-03-05",25.955204,26.376812,25.612648,26.086956,1058400,22.398119
"2002-03-06",26.192358,26.745718,26.086956,26.666666,1191000,22.895855
"2002-03-07",26.693018,27.351778,26.587616,26.87747,1285500,23.076853
"2002-03-08",27.588932,28.774704,27.40448,28.379446,2566100,24.36644
"2002-03-11",28.326746,28.326746,27.167326,27.536232,1448500,23.642458
"2002-03-12",27.009222,27.299078,26.429512,26.719368,1997300,22.941107
"2002-03-13",26.798418,27.351778,26.403162,27.220026,2162100,23.370964
"2002-03-14",27.220026,27.37813,26.508564,26.561264,749500,22.805355
"2002-03-15",27.009222,27.009222,26.429512,26.87747,1636200,23.076853
"2002-03-18",26.87747,28.142292,26.772068,27.773386,1168400,23.846081
"2002-03-19",27.747036,28.458498,27.667984,28.379446,1435800,24.36644
"2002-03-20",28.379446,28.379446,27.694334,28.300396,840200,24.298571
"2002-03-21",27.931488,28.194994,27.325428,27.40448,1190900,23.529339
"2002-03-22",27.667984,28.326746,27.193676,28.194994,1176400,24.208069
"2002-03-25",27.720686,28.194994,27.536232,27.562582,1647200,23.665081
"2002-03-26",27.667984,28.194994,27.562582,27.747036,3082400,23.823454
"2002-03-27",27.747036,28.695652,27.615284,28.274044,1373600,24.275936
"2002-03-28",28.405798,28.642952,27.905138,28.326746,1153700,24.321188
"2002-04-01",28.274044,29.380764,27.694334,29.19631,2028100,25.067789
"2002-04-02",28.59025,28.985508,27.931488,28.194994,2396900,24.208069
"2002-04-03",27.931488,28.247694,27.747036,28.168642,1276400,24.185446
"2002-04-04",28.247694,28.53755,27.95784,28.511198,1663700,24.479561
"2002-04-05",28.511198,28.722002,27.615284,27.720686,1199900,23.800827
"2002-04-08",27.667984,27.799736,27.088274,27.40448,1185800,23.529339
"2002-04-09",27.40448,27.40448,27.009222,27.088274,1229200,23.257849
"2002-04-10",26.218708,26.455862,25.955204,26.192358,3396100,22.488615
"2002-04-11",25.823452,26.086956,24.664032,25.559948,3612300,21.945635
"2002-04-12",25.428194,25.849802,25.13834,25.296442,4960500,21.719387
"2002-04-15",25.296442,25.559948,24.980238,25.243742,1905200,21.674143
"2002-04-16",25.296442,25.66535,25.296442,25.559948,2576800,21.945635
"2002-04-17",25.6917,25.6917,25.217392,25.270092,1209100,21.696766
"2002-04-18",24.189724,24.479578,23.794466,24.374176,6060300,20.927532
"2002-04-19",24.374176,25.16469,24.137022,24.874836,1471500,21.357395
"2002-04-22",24.901186,24.901186,24.110672,24.216074,1515900,20.791794
"2002-04-23",24.216074,25.13834,24.110672,25.13834,1438000,21.583641
"2002-04-24",25.349144,25.612648,24.822134,25.612648,2130000,21.990877
"2002-04-25",25.296442,25.296442,24.637682,25.032938,1046200,21.493147
"2002-04-26",25.032938,25.19104,24.743084,24.743084,945700,21.244278
"2002-04-29",24.53228,24.53228,21.949934,22.661396,3901200,19.456944
"2002-04-30",22.002636,23.847168,22.002636,23.320158,2837400,20.022558
"2002-05-01",23.662714,23.95257,22.714098,23.899868,1346400,20.520296
"2002-05-02",21.080368,21.581028,20.60606,21.054018,10083800,18.07687
"2002-05-03",21.080368,21.422924,20.816864,21.15942,2915200,18.167364
"2002-05-06",21.291172,21.291172,20.263504,20.342556,2070300,17.466005
"2002-05-07",20.342556,20.368906,18.445322,19.762846,2461500,16.968273
"2002-05-08",20.263504,20.368906,19.894598,20.289856,1282300,17.420759
"2002-05-09",20.158102,21.581028,19.789196,21.475626,3061400,18.438856
"2002-05-10",21.212122,21.73913,20.737812,21.13307,2154600,18.144739
"2002-05-13",21.554678,21.976284,21.264822,21.73913,1721700,18.665096
"2002-05-14",21.870882,23.636364,21.870882,23.45191,1837900,20.135695
"2002-05-15",23.42556,23.45191,22.397892,22.661396,1601000,19.456944
"2002-05-16",22.661396,23.39921,22.29249,23.293808,679400,19.999937
"2002-05-17",23.083004,23.689064,22.793148,23.188406,761000,19.909441
"2002-05-20",23.188406,23.39921,22.89855,23.241106,945600,19.954689
"2002-05-21",23.267458,23.715416,23.083004,23.37286,2174300,20.067812
"2002-05-22",22.924902,23.768116,22.924902,23.293808,1355700,19.999937
"2002-05-23",23.39921,24.716732,23.241106,24.61133,1011800,21.131153
"2002-05-24",24.110672,24.295126,23.820816,24.00527,915000,20.610796
"2002-05-28",24.00527,24.242424,22.714098,23.188406,2066000,19.909441
"2002-05-29",23.056654,23.689064,22.977602,23.530962,1441000,20.203556
"2002-05-30",23.188406,23.715416,23.109354,23.636364,777000,20.294056
"2002-05-31",23.715416,23.847168,23.45191,23.636364,598300,20.294056
"2002-06-03",23.636364,23.662714,21.870882,23.003952,1188200,19.75106
"2002-06-04",22.661396,22.8722,22.081686,22.661396,1037000,19.456944
"2002-06-05",22.84585,23.003952,22.424242,22.714098,973000,19.502201
"2002-06-06",22.661396,22.661396,21.73913,22.055336,608700,18.93659
"2002-06-07",22.002636,22.31884,21.554678,21.554678,961900,18.506733
"2002-06-10",21.475626,22.23979,21.343874,21.923584,802400,18.823473
"2002-06-11",21.923584,21.923584,20.685112,20.711462,2827600,17.782745
"2002-06-12",20.922266,20.974968,20.184454,20.395256,1600300,17.511257
"2002-06-13",20.131752,20.658762,19.762846,20.60606,1041100,17.692257
"2002-06-14",20.289856,20.55336,19.762846,20.447958,683400,17.556509
"2002-06-17",20.289856,21.581028,20.289856,21.528326,776400,18.484106
"2002-06-18",21.264822,21.71278,20.895916,21.13307,1097400,18.144739
"2002-06-19",21.080368,21.10672,20.158102,20.158102,1293700,17.307636
"2002-06-20",20.0527,21.027668,20,20.685112,825200,17.760128
"2002-06-21",19.762846,24.057972,19.762846,23.636364,4725200,20.294056
"2002-06-24",23.056654,23.320158,21.581028,22.582346,2313800,19.38908
"2002-06-25",22.31884,22.529644,20.263504,20.57971,1383600,17.66963
"2002-06-26",19.262188,20.210804,19.235836,20.02635,1812700,17.194511
"2002-06-27",19.631094,21.080368,19.499342,21.080368,1865400,18.099491
"2002-06-28",18.445322,20.02635,15.810277,15.810277,18284300,13.574616
"2002-07-01",17.391304,18.31357,17.206852,18.050066,4977600,15.497692
"2002-07-02",17.812912,17.839262,16.073782,17.259552,4308400,14.818958
"2002-07-03",16.495388,16.996048,15.362319,15.915679,4240400,13.665115
"2002-07-05",15.678524,17.312252,15.151515,17.048748,1839900,14.637961
"2002-07-08",16.469038,17.1278,15.731225,16.337286,1837700,14.027102
"2002-07-09",16.205534,16.57444,15.968379,16.073782,1865200,13.800861
"2002-07-10",16.073782,16.284584,15.942029,16.205534,1805500,13.913984
"2002-07-11",15.810277,17.048748,15.41502,16.837944,2668800,14.45697
"2002-07-12",16.758894,17.075098,16.04743,16.996048,1408400,14.592717
"2002-07-15",16.337286,16.653492,15.942029,16.495388,1412900,14.16285
"2002-07-16",16.073782,17.549408,16.073782,16.732542,1445900,14.366468
"2002-07-17",16.864296,18.33992,16.60079,16.60079,1621900,14.253348
"2002-07-18",16.60079,17.233202,16.495388,16.653492,1580100,14.298598
"2002-07-19",16.100132,16.837944,15.204216,15.256917,1882500,13.099504
"2002-07-22",14.967062,16.310936,14.782609,15.678524,2014900,13.461493
"2002-07-23",15.388669,16.04743,14.044796,14.440053,1417800,12.398149
"2002-07-24",13.965744,14.440053,11.857708,14.097497,2486000,12.104034
"2002-07-25",15.019763,17.549408,15.019763,16.337286,8307900,14.027102
"2002-07-26",17.523056,17.891964,16.205534,16.785244,2055400,14.411716
"2002-07-29",17.1278,17.654808,16.389986,16.837944,1536300,14.45697
"2002-07-30",16.732542,18.89328,16.60079,18.708828,3644100,16.063301
"2002-07-31",18.84058,19.47299,17.76021,18.31357,1684600,15.723929
"2002-08-01",18.31357,18.656126,16.890646,17.338604,1053200,14.886834
"2002-08-02",17.338604,17.338604,16.231884,16.837944,1057400,14.45697
"2002-08-05",16.653492,16.916996,15.019763,15.467721,1550100,13.280501
"2002-08-06",15.678524,16.943346,15.678524,16.469038,992600,14.140228
"2002-08-07",16.837944,17.391304,16.337286,17.259552,1052300,14.818958
"2002-08-08",17.259552,17.70751,16.943346,16.996048,2532100,14.592717
"2002-08-09",16.969696,16.996048,16.258234,16.52174,840100,14.185477
"2002-08-12",15.862978,15.889328,15.046113,15.072464,1227700,12.941136
"2002-08-13",15.072464,15.810277,15.072464,15.494071,1207300,13.303124
"2002-08-14",15.494071,16.310936,14.993412,16.152832,979000,13.868735
"2002-08-15",16.258234,17.048748,16.258234,16.996048,754700,14.592717
"2002-08-16",16.890646,17.70751,16.495388,17.338604,668000,14.886834
"2002-08-19",17.338604,18.445322,17.259552,18.26087,1046900,15.678676
"2002-08-20",17.839262,18.28722,17.549408,18.26087,757400,15.678676
"2002-08-21",18.26087,18.33992,17.444006,17.654808,663800,15.158324
"2002-08-22",17.73386,18.471674,17.68116,18.392622,807300,15.791806
"2002-08-23",18.392622,18.603426,17.918314,18.050066,1465800,15.497692
"2002-08-26",18.050066,18.761528,17.76021,18.761528,734200,16.108545
"2002-08-27",18.84058,18.972332,18.181818,18.445322,715200,15.837051
"2002-08-28",17.654808,17.997364,17.259552,17.812912,959800,15.294069
"2002-08-29",17.444006,18.682476,17.391304,18.682476,1307500,16.040672
"2002-08-30",18.550724,18.656126,17.944664,18.471674,801000,15.85968
"2002-09-03",18.050066,18.050066,17.1278,17.812912,1407200,15.294069
"2002-09-04",17.73386,18.155468,17.470356,18.076416,1100200,15.520313
"2002-09-05",18.050066,18.31357,17.549408,18.28722,805700,15.70131
"2002-09-06",18.208168,18.498024,17.865612,18.076416,844600,15.520313
"2002-09-09",17.997364,18.28722,17.549408,18.181818,1032500,15.610813
"2002-09-10",18.050066,18.076416,17.68116,18.023716,684000,15.475063
"2002-09-11",18.181818,18.524374,18.023716,18.418972,460900,15.814426
"2002-09-12",18.26087,18.445322,17.839262,17.839262,973700,15.316696
"2002-09-13",17.786562,18.81423,17.575758,18.708828,1320200,16.063301
"2002-09-16",18.498024,18.81423,18.208168,18.761528,1049500,16.108545
