"","VTR.Open","VTR.High","VTR.Low","VTR.Close","VTR.Volume","VTR.Adjusted"
"2016-04-25",60.400002,61.369999,60.279999,61.369999,1575000,52.083168
"2016-04-26",61.610001,62.470001,61.580002,62.189999,1441900,52.779079
"2016-04-27",62.169998,62.700001,61.419998,62.509998,2225700,53.050655
"2016-04-28",62.029999,62.779999,61.959999,62.259998,1890500,52.838486
"2016-04-29",60.439999,62.220001,60.259998,62.119999,3009900,52.719677
"2016-05-02",62.459999,63.25,62.32,62.619999,1528000,53.144012
"2016-05-03",62.32,63.48,62.200001,63.439999,1837400,53.839924
"2016-05-04",63.16,65.980003,63.150002,65.449997,3914100,55.545753
"2016-05-05",65.279999,65.860001,65.050003,65.860001,2601400,55.893723
"2016-05-06",65.699997,66.199997,65.010002,66.099998,2335300,56.097397
"2016-05-09",66.290001,67,66.150002,66.660004,2605800,56.572666
"2016-05-10",66.879997,66.959999,65.980003,66.900002,2116200,56.776348
"2016-05-11",66.629997,66.629997,65.110001,65.610001,1954400,55.681545
"2016-05-12",65.730003,66.980003,65.260002,66.720001,1361600,56.623589
"2016-05-13",66.43,66.879997,65.910004,66.760002,1926400,56.657524
"2016-05-16",66.629997,67.519997,66.559998,67.230003,1799800,57.056404
"2016-05-17",67.07,67.099998,65.93,66.370003,1622100,56.32655
"2016-05-18",66.089996,66.239998,64.440002,65.379997,2319100,55.486355
"2016-05-19",64.709999,64.989998,64.279999,64.910004,1994300,55.087486
"2016-05-20",65.300003,65.599998,64.970001,65.290001,2113400,55.409973
"2016-05-23",65.5,65.730003,65.169998,65.5,1641200,55.588188
"2016-05-24",65.849998,66.529999,65.779999,66.010002,2802200,56.021023
"2016-05-25",66.059998,66.25,65.059998,66.010002,1278300,56.021023
"2016-05-26",65.900002,66.309998,65.690002,65.989998,1111300,56.004047
"2016-05-27",65.989998,66.82,65.879997,66.309998,1238300,56.275623
"2016-05-31",66.309998,66.599998,65.830002,66.330002,1930100,56.29261
"2016-06-01",66.220001,66.849998,66.059998,66.580002,1646900,56.504768
"2016-06-02",65.580002,66,65.129997,65.989998,1446500,56.624897
"2016-06-03",66.650002,67.5,66.419998,67.279999,2839700,57.731823
"2016-06-06",67.300003,67.419998,66.410004,66.769997,1549300,57.294193
"2016-06-07",66.849998,67.900002,66.699997,67.629997,1553800,58.032154
"2016-06-08",67.519997,67.989998,67.18,67.82,1716300,58.195187
"2016-06-09",67.800003,68.449997,67.580002,68.419998,1573500,58.710041
"2016-06-10",68.120003,68.889999,68.010002,68.580002,1592400,58.847343
"2016-06-13",68.699997,69.459999,68.699997,69.339996,2666700,59.499466
"2016-06-14",69.199997,69.440002,68.379997,68.610001,2313200,58.87307
"2016-06-15",68.650002,69.769997,68.629997,69.309998,1814100,59.47374
"2016-06-16",69.129997,69.900002,68.919998,69.879997,1425200,59.962833
"2016-06-17",69.730003,69.830002,69.18,69.809998,2240600,59.902775
"2016-06-20",70,70.309998,69.050003,69.120003,1822300,59.310692
"2016-06-21",69.209999,70.019997,69.040001,69.879997,2115600,59.962833
"2016-06-22",69.300003,69.669998,68.610001,68.970001,2342500,59.181988
"2016-06-23",69.330002,69.669998,68.800003,68.900002,1666000,59.121922
"2016-06-24",67.910004,70.449997,67.440002,69.769997,5040700,59.86845
"2016-06-27",69.800003,71.040001,69.239998,71.010002,2511900,60.932476
"2016-06-28",71.260002,72.120003,70.75,72.080002,2568600,61.850636
"2016-06-29",72.230003,72.699997,71.870003,72.050003,3524600,61.824879
"2016-06-30",72.040001,72.879997,71.470001,72.82,2435100,62.4856
"2016-07-01",73,73.540001,72.690002,73.199997,2144400,62.81168
"2016-07-05",73.230003,73.830002,72.959999,73.809998,1830700,63.335106
"2016-07-06",72.629997,73.349998,72.57,73.139999,6947800,62.760193
"2016-07-07",73.230003,73.290001,72.040001,72.150002,2383900,61.910706
"2016-07-08",72.580002,72.970001,72,72.629997,2635200,62.322563
"2016-07-11",72.709999,73.269997,71.760002,73.199997,2350900,62.81168
"2016-07-12",73.25,73.349998,71.629997,71.860001,2793400,61.66185
"2016-07-13",72.040001,72.330002,71.559998,72.169998,2470500,61.927845
"2016-07-14",72.190002,72.190002,70.800003,70.919998,2577600,60.855255
"2016-07-15",71.07,72.080002,70.82,72,1936500,61.781979
"2016-07-18",72.300003,72.650002,72.099998,72.589996,1264200,62.288239
"2016-07-19",72.830002,73.050003,72.349998,73.050003,1331300,62.682964
"2016-07-20",73.190002,73.190002,72.720001,73.080002,1106000,62.708717
"2016-07-21",72.839996,73.330002,72.550003,73.309998,1224800,62.906071
"2016-07-22",73.160004,74.269997,73.160004,73.879997,1296600,63.39518
"2016-07-25",73.879997,74.190002,73.639999,73.980003,1340900,63.480976
"2016-07-26",74.019997,74.339996,73.360001,73.709999,1314500,63.249302
"2016-07-27",73.629997,73.779999,72.82,73.540001,1581100,63.103428
"2016-07-28",73.43,74.809998,73.379997,74.519997,1718500,63.944347
"2016-07-29",75.089996,76.800003,74.800003,76.160004,3188800,65.351601
"2016-08-01",75.849998,76.57,75.82,76.559998,1722400,65.694832
"2016-08-02",76.07,76.330002,74.309998,74.449997,2690100,63.884289
"2016-08-03",74.349998,74.379997,73.349998,73.709999,1981900,63.249302
"2016-08-04",73.800003,73.879997,73.419998,73.779999,1092500,63.309361
"2016-08-05",73.889999,73.889999,72.639999,72.730003,2245700,62.408394
"2016-08-08",72.699997,73.010002,71.959999,72.639999,2130100,62.331142
"2016-08-09",72.699997,73.879997,72.010002,73.730003,1851000,63.266468
"2016-08-10",73.910004,74.889999,73.730003,74.489998,1652300,63.918602
"2016-08-11",74.360001,74.449997,73.300003,73.949997,1536700,63.455246
"2016-08-12",74.099998,75.160004,74,74.43,1381200,63.867119
"2016-08-15",74.489998,74.669998,73.889999,73.970001,1202100,63.472408
"2016-08-16",73.650002,73.900002,72.769997,73,1227600,62.640064
"2016-08-17",73.199997,74.190002,72.610001,74.129997,1580700,63.609688
"2016-08-18",73.970001,74.360001,73.620003,74.18,1108800,63.652603
"2016-08-19",73.860001,74.190002,73.050003,73.419998,2137100,63.000446
"2016-08-22",73.529999,73.949997,73.220001,73.43,1757700,63.009029
"2016-08-23",73.860001,74.43,73.449997,73.980003,1887700,63.480976
"2016-08-24",73.980003,74.080002,72.699997,73.18,1301200,62.794514
"2016-08-25",73.279999,73.940002,73.059998,73.529999,1174100,63.094849
"2016-08-26",73.889999,74.129997,71.449997,72.139999,1795800,61.902119
"2016-08-29",72.459999,73.779999,72.190002,73.580002,1478700,63.137741
"2016-08-30",73.519997,73.639999,72.730003,73.260002,1505200,62.863167
"2016-08-31",73.190002,73.190002,72.169998,72.669998,2949700,62.356899
"2016-09-01",72.809998,72.860001,72.029999,72.330002,1914300,62.065144
"2016-09-02",72.639999,74.480003,72.620003,73.410004,1779000,62.991867
"2016-09-06",73.239998,74.220001,72.949997,74.080002,2715100,63.566814
"2016-09-07",74.07,74.32,73.82,74.18,1612800,63.652603
"2016-09-08",73.760002,73.860001,72.919998,72.980003,1815400,62.622902
"2016-09-09",72.519997,72.519997,68.629997,68.860001,3924300,59.087593
"2016-09-12",68.839996,70.410004,68.449997,69.839996,2645200,59.928513
"2016-09-13",68.629997,69.040001,66.690002,67.330002,3828300,58.384987
"2016-09-14",67.790001,68.169998,67.349998,67.620003,2960800,58.636475
"2016-09-15",67.449997,68.169998,67.139999,67.959999,2748800,58.931293
"2016-09-16",67.639999,68.120003,67.059998,68.040001,6189600,59.000668
"2016-09-19",68.18,68.699997,68.110001,68.629997,1715200,59.512283
"2016-09-20",69.029999,69.529999,68.970001,69.239998,2312900,60.041245
"2016-09-21",69.309998,70.290001,68.290001,70.07,2337000,60.760979
"2016-09-22",70.599998,71.589996,70.599998,71.440002,1863100,61.948967
"2016-09-23",71.410004,72.529999,70.739998,72.220001,2726600,62.625343
"2016-09-26",71.970001,73.199997,71.800003,72.860001,2264800,63.180321
"2016-09-27",73.099998,73.230003,71.860001,71.959999,2736000,62.399879
"2016-09-28",72.25,73.029999,71.870003,72.93,1943300,63.241016
"2016-09-29",72.410004,72.610001,71.290001,71.910004,1962800,62.356537
"2016-09-30",72.410004,72.980003,70.589996,70.629997,2540000,61.24659
"2016-10-03",70.169998,70.400002,68.889999,69.190002,2157900,59.997894
"2016-10-04",69.160004,69.160004,67.550003,68.139999,2449200,59.087391
"2016-10-05",68.43,68.769997,66.849998,67.43,3169900,58.47171
"2016-10-06",67.43,68.050003,66.360001,66.989998,2117900,58.090168
"2016-10-07",67.449997,68.360001,66.82,66.949997,1910400,58.055485
"2016-10-10",66.970001,67.57,66.639999,66.760002,1292400,57.89072
"2016-10-11",66.650002,67.150002,66.120003,66.309998,1590100,57.500504
"2016-10-12",66.400002,66.809998,66.309998,66.5,2589500,57.665268
"2016-10-13",66.129997,67.419998,66.010002,66.720001,3147600,57.856041
"2016-10-14",66.449997,67.32,65.800003,66.709999,1652000,57.847359
"2016-10-17",66.980003,67.480003,66.709999,66.879997,1331500,57.994781
"2016-10-18",67.400002,67.989998,67.18,67.660004,1353400,58.671154
"2016-10-19",67.68,68.099998,67.389999,67.949997,1200700,58.922634
"2016-10-20",68.980003,68.980003,68.279999,68.690002,1161600,59.564316
"2016-10-21",68.300003,68.589996,68,68.360001,920500,59.278164
"2016-10-24",68.699997,69.379997,68.059998,68.860001,1029200,59.711731
"2016-10-25",68.839996,68.989998,68.300003,68.800003,1144800,59.659702
"2016-10-26",68.360001,68.519997,67.370003,68.019997,1313200,58.983322
"2016-10-27",67.779999,68.010002,65.949997,66.400002,1699800,57.578548
"2016-10-28",66.919998,67.580002,66.459999,66.800003,1215600,57.925415
"2016-10-31",67.050003,67.970001,66.660004,67.75,1800700,58.749184
"2016-11-01",67.580002,67.580002,64.93,65.139999,3023900,56.485939
"2016-11-02",65.110001,65.110001,63.23,63.240002,3593400,54.838367
"2016-11-03",63.240002,63.240002,61.540001,61.84,2655600,53.624355
"2016-11-04",62.080002,63.66,61.66,63.419998,3072200,54.99445
"2016-11-07",64.080002,64.400002,63.27,64.330002,2166900,55.783558
"2016-11-08",62.5,63.32,61.330002,63.09,3734000,54.708294
"2016-11-09",61.860001,62,59,60.52,4019600,52.479733
"2016-11-10",60.380001,60.380001,56.200001,57.860001,6090100,50.173119
"2016-11-11",58.32,59.599998,58.009998,58.75,2989400,50.944881
"2016-11-14",58.560001,61.369999,57.950001,61.029999,4136200,52.92197
"2016-11-15",61.290001,62.080002,60.279999,60.790001,2495400,52.713856
"2016-11-16",60.830002,61.369999,60.400002,60.580002,2205700,52.531761
"2016-11-17",60.66,61.099998,59.200001,59.57,1967600,51.655933
"2016-11-18",59.810001,60.27,59.310001,59.900002,2096400,51.942093
"2016-11-21",59.900002,60.279999,59.18,59.34,2150600,51.45649
"2016-11-22",59.619999,60.66,59.349998,60.560001,1907000,52.51442
"2016-11-23",60.279999,60.279999,59.18,59.950001,1678400,51.985455
"2016-11-25",60.189999,60.779999,60.040001,60.240002,827000,52.236923
"2016-11-28",60.150002,60.889999,59.959999,60.400002,2114800,52.375664
"2016-11-29",60.610001,61.669998,60.360001,61.07,1940500,52.956661
"2016-11-30",60.43,60.73,59.59,60.419998,4407500,52.393002
"2016-12-01",59.860001,59.919998,57.970001,58.380001,2401000,50.624023
"2016-12-02",58.82,60.349998,58.57,59.360001,2455100,51.473835
"2016-12-05",59.369999,59.849998,58.75,59.709999,1676900,51.77734
"2016-12-06",59.84,60.299999,59.470001,60.009998,1395100,52.037487
"2016-12-07",60.209999,62.23,60.189999,62.200001,2589900,53.936531
"2016-12-08",61.98,62.849998,61.75,62.610001,2103500,54.292061
"2016-12-09",62.75,63.900002,62.310001,62.459999,2130800,54.161991
"2016-12-12",62.299999,63.259998,62.02,63.080002,3171300,54.699623
"2016-12-13",63.380001,63.549999,62.470001,63.220001,2742600,54.821022
"2016-12-14",63.310001,63.5,60.950001,61.189999,2859000,53.060711
"2016-12-15",60.970001,61.349998,59.889999,60.209999,3320800,52.210911
"2016-12-16",60.32,61.360001,59.990002,61.130001,5485600,53.699894
"2016-12-19",61.48,62.27,61.360001,61.790001,2179000,54.279671
"2016-12-20",61.700001,62.34,61.349998,61.93,2063600,54.402657
"2016-12-21",62.02,62.540001,61.130001,61.150002,2606700,53.717461
"2016-12-22",61.040001,61.299999,60.200001,61.169998,1388600,53.735023
"2016-12-23",61.290001,61.52,60.41,60.860001,1034300,53.462711
"2016-12-27",60.959999,61.619999,60.700001,61.529999,1347300,54.051273
"2016-12-28",61.669998,61.669998,60.580002,61.16,1228500,53.726242
"2016-12-29",61.25,61.950001,60.93,61.73,1517500,54.226967
"2016-12-30",61.869999,62.689999,61.77,62.52,1742000,54.92094
"2017-01-03",62.290001,62.330002,61.529999,62.130001,2400000,54.578346
"2017-01-04",62.169998,62.720001,62.150002,62.610001,2172900,55.000004
"2017-01-05",62.369999,63.470001,61.779999,63.169998,2516700,55.491936
"2017-01-06",63.060001,63.369999,62.82,63.049999,1934300,55.386517
"2017-01-09",63.240002,63.700001,62.799999,63.450001,1522600,55.737907
"2017-01-10",62.779999,62.779999,60.810001,61.16,2859900,53.726242
"2017-01-11",61.32,62.060001,60.889999,61.419998,1879400,53.954639
"2017-01-12",61.32,61.650002,60.5,61.48,1691600,54.007347
"2017-01-13",61.360001,61.689999,61.130001,61.599998,1391500,54.112766
"2017-01-17",61.889999,62.57,61.52,62.029999,1499400,54.490505
"2017-01-18",62.07,62.720001,62.049999,62.220001,1747900,54.657406
"2017-01-19",61.91,62,61.029999,61.299999,1310200,53.849228
"2017-01-20",61.389999,62.110001,61.240002,61.900002,1415500,54.376293
"2017-01-23",61.91,62.240002,61.610001,61.93,1856000,54.402657
"2017-01-24",61.93,62.48,61.689999,61.990002,1765300,54.455368
"2017-01-25",61.869999,62.389999,61.110001,61.27,1183400,53.822876
"2017-01-26",61.290001,61.630001,60.91,60.970001,1023400,53.559345
"2017-01-27",61.25,61.540001,60.810001,61.080002,1371200,53.655964
"2017-01-30",61.18,61.669998,60.560001,61.43,1536200,53.963425
"2017-01-31",61.470001,62.380001,61.439999,61.669998,2535200,54.174255
"2017-02-01",61.610001,61.98,60.599998,60.639999,1316400,53.269444
"2017-02-02",60.650002,61.939999,60.599998,61.720001,1682000,54.218182
"2017-02-03",62.220001,62.41,61.419998,61.650002,2007600,54.156685
"2017-02-06",61.639999,62.049999,61.34,61.990002,1094000,54.455368
"2017-02-07",61.990002,62.27,61.650002,61.810001,1552600,54.297241
"2017-02-08",62.060001,62.450001,61.810001,62.25,1343400,54.683762
"2017-02-09",62.25,62.43,61.5,61.799999,2206900,54.288452
"2017-02-10",61.799999,62.049999,61.040001,61.77,2049900,54.2621
"2017-02-13",61.860001,62.900002,61.66,62.799999,1700900,55.166904
"2017-02-14",62.799999,62.799999,61.5,61.639999,1661900,54.147903
"2017-02-15",61.41,61.869999,60.799999,61.68,1263500,54.183041
"2017-02-16",61.970001,63,61.830002,62.57,1721800,54.964867
"2017-02-17",62.700001,62.779999,61.610001,62.16,2153100,54.604694
"2017-02-21",62.25,62.990002,61.790001,62.799999,1925900,55.166904
"2017-02-22",63.009998,63.799999,62.48,62.720001,1975000,55.096642
"2017-02-23",63.169998,63.689999,62.990002,63.5,2186100,55.781826
"2017-02-24",63.57,65,63.110001,64.980003,2316500,57.081936
"2017-02-27",65.019997,65.889999,64.949997,65.410004,1748100,57.459679
"2017-02-28",65.410004,65.68,64.940002,65.050003,2108900,57.143433
"2017-03-01",64.620003,64.900002,63.900002,64.209999,2111500,56.405529
"2017-03-02",64.209999,64.940002,63.540001,64.900002,2746700,57.011669
"2017-03-03",63.799999,63.799999,62.790001,63.66,1570700,56.598248
"2017-03-06",63.360001,63.490002,62.610001,62.709999,1825400,55.753628
"2017-03-07",62.669998,62.799999,62.23,62.669998,1745500,55.718067
"2017-03-08",62.349998,62.5,61.029999,61.110001,1654100,54.331112
"2017-03-09",61.169998,61.360001,59.869999,60.07,2694200,53.406479
"2017-03-10",60.07,60.990002,59.880001,60.5,1937200,53.78878
"2017-03-13",60.630001,60.93,59.43,59.73,2374500,53.104198
"2017-03-14",59.630001,59.77,59.049999,59.360001,2174000,52.775238
"2017-03-15",59.029999,60.549999,58.959999,60.200001,2884900,53.522057
"2017-03-16",60.130001,60.66,59.950001,60.459999,1337900,53.753216
"2017-03-17",60.490002,61.209999,60.200001,60.509998,2448000,53.797672
"2017-03-20",60.68,61.189999,60.450001,60.529999,1271700,53.815445
"2017-03-21",60.689999,61.049999,60.439999,60.77,2513400,54.028831
"2017-03-22",61.060001,62.68,61.009998,62.450001,3785700,55.522465
"2017-03-23",62.349998,63.669998,62.25,63.209999,3484100,56.198162
"2017-03-24",63.299999,63.939999,63.049999,63.830002,2825800,56.74939
"2017-03-27",63.84,64.610001,63.799999,64.080002,2375000,56.971657
"2017-03-28",64.080002,64.809998,63.84,64.690002,2971200,57.513996
"2017-03-29",64.559998,64.830002,64.349998,64.660004,1737700,57.48732
"2017-03-30",64.440002,64.599998,63.84,64.5,2210900,57.345062
"2017-03-31",64.32,65.110001,63.889999,65.040001,2530500,57.825161
"2017-04-03",65.07,65.18,64.639999,65.099998,1529600,57.878506
"2017-04-04",65.040001,65.230003,64.169998,64.190002,2206700,57.06945
"2017-04-05",64.300003,65.07,64.099998,64.580002,1452300,57.416187
"2017-04-06",64.559998,64.919998,64.099998,64.709999,1602500,57.531769
"2017-04-07",64.660004,65.379997,64.660004,64.870003,2199200,57.674019
"2017-04-10",64.919998,65.279999,64.699997,65.160004,1607300,57.931858
"2017-04-11",65.209999,65.639999,64.949997,65.470001,1228400,58.207462
"2017-04-12",65.470001,65.790001,65.220001,65.639999,1162900,58.358608
"2017-04-13",65.43,65.800003,64.989998,65.059998,1107400,57.842941
"2017-04-17",65.32,65.839996,65.099998,65.839996,1274000,58.536411
"2017-04-18",65.839996,66.949997,65.669998,66.790001,2227100,59.381042
"2017-04-19",66.739998,66.889999,66.089996,66.410004,2293600,59.04319
"2017-04-20",66.370003,66.400002,65.629997,65.949997,2695600,58.634212
"2017-04-21",65.82,66.290001,65.75,65.779999,1655500,58.483063
"2017-04-24",66.120003,66.199997,63.669998,64.629997,2790800,57.46064
"2017-04-25",64.75,64.949997,64.419998,64.68,1897100,57.505093
"2017-04-26",64.57,64.629997,63.990002,64.010002,1853800,56.90942
"2017-04-27",64.010002,64.760002,63.939999,64.120003,1331800,57.007214
"2017-04-28",64.139999,64.769997,62.830002,64.010002,2498400,56.90942
"2017-05-01",64.230003,64.559998,63.540001,63.970001,1699200,56.873859
"2017-05-02",63.990002,64.18,63.459999,63.669998,1685200,56.607136
"2017-05-03",63.830002,63.93,62.450001,62.790001,2132800,55.824749
"2017-05-04",62.5,62.740002,61.490002,62.650002,2160600,55.700287
"2017-05-05",62.77,63.759998,62.73,63.75,1448000,56.678261
"2017-05-08",63.93,63.950001,63.32,63.529999,1973700,56.482662
"2017-05-09",63.450001,63.52,62.25,62.630001,1683100,55.682495
"2017-05-10",62.630001,64.169998,62.59,64.019997,1947900,56.918304
"2017-05-11",63.68,65.050003,63.360001,64.970001,2091400,57.762928
"2017-05-12",65.129997,65.690002,64.970001,65.669998,1981300,58.385273
"2017-05-15",65.699997,66.389999,65.190002,65.230003,1647300,57.994087
"2017-05-16",65.309998,65.480003,64.739998,65.019997,1179300,57.807377
"2017-05-17",65.089996,67.120003,64.919998,66.32,2740800,58.963173
"2017-05-18",66.410004,67.57,66,67.43,2314700,59.950039
"2017-05-19",67.440002,67.480003,66.620003,67.139999,2104200,59.692215
"2017-05-22",67.139999,67.379997,66.769997,67.25,2212100,59.790009
"2017-05-23",67.400002,67.949997,67.059998,67.5,1333900,60.012268
"2017-05-24",67.519997,68,67.519997,67.779999,989900,60.261211
"2017-05-25",67.889999,67.900002,67.230003,67.239998,1262900,59.781109
"2017-05-26",67.239998,67.580002,66.269997,66.580002,1572700,59.194332
"2017-05-30",66.559998,66.870003,66.209999,66.540001,1107900,59.158775
"2017-05-31",66.540001,67.040001,66.470001,66.489998,2804100,59.114304
