"","TMK.Open","TMK.High","TMK.Low","TMK.Close","TMK.Volume","TMK.Adjusted"
"2006-05-16",26.991112,26.991112,26.702223,26.782223,828600,23.424992
"2006-05-17",26.733334,26.768888,26.32,26.328888,1210900,23.028477
"2006-05-18",26.328888,26.559999,26.262222,26.413334,856900,23.102341
"2006-05-19",26.48,26.555555,26.32,26.382223,860500,23.075136
"2006-05-22",26.337778,26.537777,26.302221,26.324444,1294200,23.024591
"2006-05-23",26.368889,26.43111,26.16,26.16,969000,22.880766
"2006-05-24",26.124445,26.324444,26.075556,26.226667,1611900,22.939077
"2006-05-25",26.306667,26.333334,26.151112,26.177778,978400,22.896317
"2006-05-26",26.177778,26.311111,26.146667,26.288889,772300,22.993504
"2006-05-30",26.266666,26.288889,25.946667,25.955555,739800,22.701952
"2006-05-31",26,26.208889,25.866667,26.168888,1412200,22.888538
"2006-06-01",26.182222,26.448889,26.133333,26.448889,816900,23.133436
"2006-06-02",26.444445,26.604445,26.377777,26.546667,842400,23.218962
"2006-06-05",26.515556,26.515556,26.093334,26.097778,870700,22.826342
"2006-06-06",26.177778,26.222221,25.933332,26.177778,1040400,22.896317
"2006-06-07",26.177778,26.311111,26.093334,26.124445,1236300,22.849669
"2006-06-08",26.155556,26.284445,25.888889,26.208889,1053400,22.923529
"2006-06-09",26.155556,26.177778,25.942223,26.017778,780900,22.756369
"2006-06-12",26.053333,26.053333,25.715555,25.782223,1081500,22.550341
"2006-06-13",25.782223,25.955555,25.737778,25.799999,1867000,22.565889
"2006-06-14",25.799999,25.799999,25.306667,25.506666,1406200,22.309334
"2006-06-15",25.515556,26.044445,25.466667,25.991112,1747000,22.733049
"2006-06-16",25.879999,26.017778,25.831112,25.946667,2295000,22.694168
"2006-06-19",25.991112,26.164444,25.857779,25.937778,1273000,22.686398
"2006-06-20",26.048889,26.106667,25.937778,26.048889,1240800,22.783587
"2006-06-21",26.088888,26.204445,26.022223,26.151112,1356700,22.872999
"2006-06-22",26.168888,26.204445,26,26.031111,1029300,22.768032
"2006-06-23",26.035555,26.128889,25.755556,26.022223,1079500,22.760258
"2006-06-26",26.013334,26.306667,25.968889,26.302221,758400,23.00515
"2006-06-27",26.248888,26.315556,26.111111,26.177778,800200,22.896317
"2006-06-28",26.222221,26.435556,26.208889,26.43111,805500,23.117891
"2006-06-29",26.666666,26.848888,26.51111,26.795555,1060800,23.436649
"2006-06-30",26.822222,26.986666,26.777779,26.986666,959500,23.603809
"2006-07-03",27.311111,27.342222,26.955555,27.280001,747400,23.860371
"2006-07-05",27.222221,27.222221,26.835556,27.124445,981100,23.77467
"2006-07-06",27.102222,27.173334,26.893333,27.111111,1011600,23.762981
"2006-07-07",27.106667,27.506666,27.022223,27.328888,2185200,23.953861
"2006-07-10",27.395555,27.524445,27.302221,27.484444,1056600,24.090212
"2006-07-11",27.51111,27.595556,27.217777,27.48,1125000,24.086315
"2006-07-12",27.546667,27.684444,27.231112,27.333334,927400,23.957758
"2006-07-13",27.222221,27.226667,26.533333,26.582222,2152900,23.299412
"2006-07-14",26.582222,26.657778,26.368889,26.555555,1237200,23.276033
"2006-07-17",26.51111,26.711111,26.435556,26.622223,722400,23.334467
"2006-07-18",26.635555,26.933332,26.515556,26.888889,984700,23.568203
"2006-07-19",27,27.222221,26.884445,26.92,1500000,23.595472
"2006-07-20",26.92,27.831112,26.92,27.551111,2093100,24.148642
"2006-07-21",27.724445,27.724445,27.453333,27.59111,1125400,24.183702
"2006-07-24",26.897778,27.506666,26.888889,27.457777,2214000,24.066835
"2006-07-25",27.355556,27.4,27.133333,27.257778,1652400,23.891544
"2006-07-26",27.191111,27.208889,26.977777,27.008888,1219900,23.673386
"2006-07-27",27.120001,27.288889,26.888889,26.955555,888700,23.62664
"2006-07-28",26.973333,27.275555,26.902222,27.044445,1178500,23.704544
"2006-07-31",27.031111,27.031111,26.808889,26.875555,1124100,23.556509
"2006-08-01",26.875555,26.893333,26.733334,26.853333,776200,23.537045
"2006-08-02",26.933332,26.968889,26.742222,26.808889,811300,23.498083
"2006-08-03",26.844444,26.924444,26.559999,26.728889,1599900,23.427965
"2006-08-04",26.706667,26.906666,26.577778,26.724445,1247800,23.42407
"2006-08-07",26.622223,26.973333,26.577778,26.879999,1038600,23.560411
"2006-08-08",26.893333,26.991112,26.777779,26.871111,1323000,23.552618
"2006-08-09",26.906666,27.031111,26.59111,26.604445,642300,23.318888
"2006-08-10",26.559999,26.831112,26.546667,26.795555,693400,23.486391
"2006-08-11",26.795555,26.848888,26.644444,26.688889,728700,23.39291
"2006-08-14",26.888889,27.048889,26.742222,26.76,760500,23.455233
"2006-08-15",26.906666,26.933332,26.751112,26.897778,824800,23.575993
"2006-08-16",26.964445,27.062222,26.853333,26.937778,434400,23.611059
"2006-08-17",26.937778,27.213333,26.871111,27.213333,881200,23.852579
"2006-08-18",27.213333,27.306667,27.124445,27.16,612000,23.805832
"2006-08-21",27.16,27.333334,27.057777,27.315556,627900,23.942177
"2006-08-22",27.32,27.32,27.017778,27.168888,530700,23.813625
"2006-08-23",27.111111,27.271111,27.093334,27.200001,388500,23.8409
"2006-08-24",27.288889,27.51111,27.284445,27.426666,632200,24.039566
"2006-08-25",27.40889,27.444445,27.222221,27.275555,316300,23.907124
"2006-08-28",27.262222,27.51111,27.24,27.391111,566700,24.008406
"2006-08-29",27.444445,27.524445,27.248888,27.502222,972600,24.105795
"2006-08-30",27.51111,27.711111,27.493334,27.666666,679500,24.249931
"2006-08-31",27.662222,27.693333,27.51111,27.64889,660300,24.234343
"2006-09-01",27.693333,27.733334,27.613333,27.662222,620200,24.246031
"2006-09-05",27.733334,27.733334,27.551111,27.56889,600400,24.164223
"2006-09-06",27.48,27.497778,27.284445,27.4,964500,24.01619
"2006-09-07",27.417778,27.417778,27.217777,27.226667,563100,23.864264
"2006-09-08",27.244444,27.355556,27.200001,27.306667,748800,23.934389
"2006-09-11",27.328888,27.51111,27.32,27.48,752500,24.086315
"2006-09-12",27.524445,27.666666,27.440001,27.64889,707100,24.234343
"2006-09-13",27.653334,27.715555,27.475555,27.64889,605200,24.234343
"2006-09-14",27.613333,27.613333,27.466667,27.542223,398700,24.140848
"2006-09-15",27.711111,27.733334,27.626667,27.68,546300,24.261616
"2006-09-18",27.724445,27.724445,27.448889,27.506666,616500,24.109695
"2006-09-19",27.466667,27.515556,27.275555,27.48889,774100,24.094112
"2006-09-20",27.577778,27.893333,27.528889,27.893333,759300,24.448606
"2006-09-21",27.884445,28,27.653334,27.653334,877900,24.238243
"2006-09-22",27.671112,27.817778,27.608889,27.764444,653400,24.335627
"2006-09-25",27.853333,28.026667,27.719999,27.991112,715900,24.534307
"2006-09-26",27.959999,28.16,27.946667,28.102222,837600,24.631695
"2006-09-27",28.128889,28.253334,28.031111,28.137777,775500,24.662863
"2006-09-28",28.191111,28.275555,28.16,28.186666,837600,24.705709
"2006-09-29",28.191111,28.191111,27.968889,28.048889,801900,24.584948
"2006-10-02",28.022223,28.111111,27.933332,28,993600,24.542091
"2006-10-03",28,28.222221,27.986666,28.168888,810400,24.690134
"2006-10-04",28.084444,28.337778,27.973333,28.337778,520300,24.889212
"2006-10-05",28.266666,28.391111,28.182222,28.342222,495000,24.893118
"2006-10-06",28.342222,28.413334,28.168888,28.333334,464500,24.885305
"2006-10-09",28.364445,28.364445,28.137777,28.235556,371700,24.799425
"2006-10-10",28.302221,28.333334,28.040001,28.124445,633300,24.701847
"2006-10-11",28.124445,28.355556,28.066668,28.32,593700,24.873594
"2006-10-12",28.40889,28.413334,28.208889,28.302221,348400,24.857983
"2006-10-13",28.382223,28.528889,28.311111,28.368889,774400,24.916533
"2006-10-16",28.342222,28.551111,28.315556,28.52,537900,25.049259
"2006-10-17",28.52,28.631111,28.355556,28.462223,881200,24.998514
"2006-10-18",28.555555,28.671112,28.422222,28.546667,717300,25.072683
"2006-10-19",28.546667,28.546667,27.728889,27.853333,1842700,24.463715
"2006-10-20",27.906666,27.933332,27.715555,27.795555,717700,24.412977
"2006-10-23",27.777779,28,27.608889,27.946667,603400,24.545696
"2006-10-24",27.946667,27.946667,27.724445,27.808889,573400,24.424688
"2006-10-25",27.777779,27.799999,27.546667,27.64889,828900,24.284153
"2006-10-26",27.573334,27.959999,27.573334,27.942223,718800,24.541792
"2006-10-27",27.857779,27.915556,27.6,27.635555,626400,24.272442
"2006-10-30",27.657778,27.866667,27.657778,27.715555,356500,24.342714
"2006-10-31",27.773333,27.84,27.404444,27.413334,726300,24.077267
"2006-11-01",27.48,27.666666,27.4,27.435556,457600,24.09679
"2006-11-02",27.440001,27.733334,27.377777,27.711111,539700,24.338802
"2006-11-03",27.791111,27.884445,27.542223,27.662222,407200,24.295864
"2006-11-06",27.657778,27.955555,27.657778,27.799999,325800,24.41688
"2006-11-07",27.804445,27.968889,27.764444,27.897778,495100,24.502756
"2006-11-08",27.955555,28.071112,27.84,27.84,514300,24.452009
"2006-11-09",27.902222,27.977777,27.728889,27.826666,624100,24.440306
"2006-11-10",27.893333,28.151112,27.893333,28.044445,704400,24.631577
"2006-11-13",28.106667,28.253334,28.071112,28.088888,351400,24.67061
"2006-11-14",28.177778,28.280001,28,28.248888,297600,24.811142
"2006-11-15",28.293333,28.373333,28.142221,28.226667,468400,24.791626
"2006-11-16",28.266666,28.440001,28.222221,28.395555,270600,24.939962
"2006-11-17",28.306667,28.48,28.280001,28.391111,442500,24.936058
"2006-11-20",28.311111,28.417778,28.195555,28.315556,289500,24.869696
"2006-11-21",28.288889,28.333334,28.075556,28.142221,282100,24.717455
"2006-11-22",28.120001,28.231112,28.088888,28.151112,244000,24.72526
"2006-11-24",28.088888,28.142221,28,28.111111,172300,24.690128
"2006-11-27",28.102222,28.102222,27.711111,27.782223,351400,24.401264
"2006-11-28",27.666666,27.884445,27.653334,27.715555,532500,24.342714
"2006-11-29",27.786667,27.995556,27.688889,27.951111,663000,24.549597
"2006-11-30",27.977777,28.133333,27.84,28.097778,739500,24.678421
"2006-12-01",28.177778,28.235556,27.777779,27.924444,690900,24.526173
"2006-12-04",28.013334,28.555555,27.977777,28.444445,1206400,24.982899
"2006-12-05",28.497778,28.497778,28.288889,28.337778,796600,24.889212
"2006-12-06",28.311111,28.386667,28.235556,28.368889,722200,24.916533
"2006-12-07",28.417778,28.52,28.191111,28.217777,487900,24.783813
"2006-12-08",28.248888,28.4,28.173334,28.275555,483400,24.83456
"2006-12-11",28.346666,28.51111,28.346666,28.4,504600,24.943857
"2006-12-12",28.462223,28.484444,28.222221,28.311111,547600,24.865791
"2006-12-13",28.422222,28.462223,28.208889,28.284445,521200,24.842375
"2006-12-14",28.346666,28.502222,28.24,28.337778,460300,24.889212
"2006-12-15",28.342222,28.524445,28.342222,28.524445,992800,25.053164
"2006-12-18",28.622223,28.706667,28.377777,28.466667,343900,25.002419
"2006-12-19",28.355556,28.404444,28.164444,28.355556,777700,24.904835
"2006-12-20",28.417778,28.417778,28.102222,28.404444,545100,24.947771
"2006-12-21",28.404444,28.506666,28.293333,28.315556,445200,24.869696
"2006-12-22",28.333334,28.395555,28.168888,28.32,468600,24.873594
"2006-12-26",28.257778,28.457777,28.222221,28.444445,395700,24.982899
"2006-12-27",28.533333,28.577778,28.457777,28.533333,360600,25.060972
"2006-12-28",28.475555,28.555555,28.413334,28.471111,305200,25.006319
"2006-12-29",28.43111,28.457777,28.266666,28.337778,318600,24.889212
"2007-01-03",28.333334,28.879999,28.328888,28.64889,869800,25.213877
"2007-01-04",28.64889,28.702223,28.404444,28.666666,616500,25.229519
"2007-01-05",28.64889,28.64889,28.191111,28.191111,657900,24.810982
"2007-01-08",28.004444,28.133333,27.768888,27.973333,1566900,24.619312
"2007-01-09",27.973333,28.115555,27.64889,28.026667,894700,24.666256
"2007-01-10",28.031111,28.35111,27.942223,28.302221,721900,24.908775
"2007-01-11",28.4,28.777779,28.4,28.742222,829800,25.296015
"2007-01-12",28.782223,28.844444,28.706667,28.799999,541800,25.346863
"2007-01-16",28.862223,28.884445,28.426666,28.577778,548200,25.151285
"2007-01-17",28.724445,28.928888,28.666666,28.742222,811800,25.296015
"2007-01-18",28.715555,28.804445,28.631111,28.697779,557700,25.256895
"2007-01-19",28.675556,28.728889,28.502222,28.706667,632800,25.264721
"2007-01-22",28.666666,28.693333,28.448889,28.551111,491500,25.127821
"2007-01-23",28.577778,28.724445,28.502222,28.688889,401500,25.249077
"2007-01-24",28.755556,29.106667,28.653334,29.106667,926700,25.616762
"2007-01-25",29.026667,29.106667,28.48889,28.559999,757300,25.135639
"2007-01-26",28.635555,28.746666,28.195555,28.484444,749200,25.069147
"2007-01-29",28.533333,28.76,28.48,28.68,526000,25.241259
"2007-01-30",28.777779,28.888889,28.52,28.888889,677800,25.425098
"2007-01-31",28.933332,28.946667,28.662222,28.884445,484800,25.421179
"2007-02-01",28.857779,29.226667,28.857779,29.217777,1010200,25.714548
"2007-02-02",29.288889,29.422222,29.222221,29.355556,659200,25.835812
"2007-02-05",29.244444,29.448889,29.244444,29.360001,671500,25.839722
"2007-02-06",29.377777,29.537777,29.360001,29.435556,614200,25.906212
"2007-02-07",29.462223,29.719999,29.368889,29.719999,630100,26.156553
"2007-02-08",29.608889,29.613333,28.626667,28.777779,1311000,25.327307
"2007-02-09",28.777779,29.022223,28.613333,28.711111,1700100,25.268637
"2007-02-12",28.644444,28.808889,28.462223,28.56889,1203400,25.143469
"2007-02-13",28.622223,28.826666,28.573334,28.822222,629700,25.366423
"2007-02-14",28.888889,28.968889,28.813334,28.928888,423900,25.460302
"2007-02-15",28.973333,28.973333,28.875555,28.955555,804300,25.48377
"2007-02-16",28.866667,29.017778,28.862223,28.955555,757300,25.48377
"2007-02-20",29.035555,29.093334,28.777779,29.031111,559000,25.55027
"2007-02-21",29.031111,29.213333,28.831112,28.871111,739900,25.409445
"2007-02-22",28.933332,29.151112,28.933332,29.022223,828100,25.54244
"2007-02-23",28.662222,28.995556,28.662222,28.911112,869100,25.444653
"2007-02-26",28.911112,28.968889,28.666666,28.728889,1072000,25.284285
"2007-02-27",28.728889,29.013334,28.146667,28.195555,1322500,24.814898
"2007-02-28",28.182222,28.533333,28.173334,28.40889,1040100,25.002649
"2007-03-01",28.40889,28.764444,28.053333,28.484444,969900,25.069147
"2007-03-02",28.422222,28.573334,28.253334,28.377777,838500,24.975267
"2007-03-05",28.177778,28.484444,28.093334,28.231112,1079700,24.846188
"2007-03-06",27.915556,28.324444,27.915556,28.24,1476600,24.854004
"2007-03-07",28.195555,28.360001,28.084444,28.106667,986100,24.73666
"2007-03-08",28.217777,28.413334,28.168888,28.346666,673600,24.947893
"2007-03-09",28.911112,28.911112,28.337778,28.515556,597700,25.096523
"2007-03-12",28.444445,28.631111,28.368889,28.595556,644100,25.166933
"2007-03-13",28.542223,28.577778,27.924444,27.924444,990400,24.576288
"2007-03-14",27.879999,28.111111,27.786667,28.040001,1359600,24.677994
"2007-03-15",28,28.315556,27.955555,28.293333,1001400,24.900951
"2007-03-16",28.377777,28.404444,28.071112,28.08,1497100,24.713192
"2007-03-19",28.191111,28.435556,28.177778,28.311111,925200,24.916597
"2007-03-20",28.328888,28.586666,28.328888,28.582222,685500,25.155203
"2007-03-21",28.604445,28.977777,28.426666,28.911112,729600,25.444653
"2007-03-22",28.991112,28.991112,28.724445,28.755556,684400,25.307745
"2007-03-23",28.768888,29.057777,28.724445,28.933332,918600,25.464216
"2007-03-26",28.888889,29.097778,28.697779,29.071112,790200,25.585468
"2007-03-27",29.013334,29.040001,28.813334,28.924444,577800,25.456387
"2007-03-28",28.924444,29.008888,28.773333,28.773333,775300,25.323399
"2007-03-29",28.955555,29.111111,28.902222,29.071112,1198500,25.585468
"2007-03-30",29.057777,29.288889,28.959999,29.151112,913000,25.65588
"2007-04-02",29.155556,29.217777,28.964445,29.053333,770800,25.569818
"2007-04-03",29.106667,29.244444,29.08,29.128889,672700,25.687401
"2007-04-04",29.16,29.195555,28.897778,29.062222,648600,25.628618
"2007-04-05",29.066668,29.120001,28.928888,29.106667,653100,25.667814
"2007-04-09",29.155556,29.182222,28.995556,29.004444,604000,25.577669
"2007-04-10",28.977777,29.075556,28.871111,28.871111,717900,25.460083
"2007-04-11",28.831112,28.831112,28.622223,28.657778,1206600,25.271961
"2007-04-12",28.662222,28.817778,28.502222,28.795555,576100,25.393457
"2007-04-13",28.795555,28.844444,28.719999,28.822222,397300,25.416973
"2007-04-16",28.888889,29.248888,28.879999,29.204445,683100,25.754036
"2007-04-17",29.208889,29.271111,29.071112,29.120001,586900,25.679571
"2007-04-18",29.133333,29.32,29.026667,29.191111,1069200,25.742279
"2007-04-19",29.848888,29.853333,29.51111,29.684444,2164900,26.177322
"2007-04-20",29.888889,30.026667,29.751112,29.893333,1928200,26.36153
"2007-04-23",29.893333,29.973333,29.728889,29.764444,1056600,26.247875
"2007-04-24",29.697779,29.924444,29.559999,29.822222,1443100,26.298822
"2007-04-25",29.933332,30.266666,29.933332,30.235556,1139500,26.663324
"2007-04-26",30.244444,30.43111,30.244444,30.302221,1411200,26.722115
"2007-04-27",30.306667,30.475555,30.222221,30.382223,757800,26.79266
"2007-04-30",30.493334,30.755556,30.355556,30.355556,1559200,26.76915
"2007-05-01",30.466667,30.6,30.257778,30.546667,1536300,26.937681
"2007-05-02",30.546667,30.879999,30.546667,30.737778,1060300,27.106211
"2007-05-03",30.742222,30.857779,30.644444,30.786667,824400,27.149323
"2007-05-04",30.844444,30.92,30.653334,30.688889,910800,27.063105
"2007-05-07",30.786667,31.084444,30.786667,30.968889,631300,27.31002
"2007-05-08",30.968889,30.968889,30.702223,30.719999,667300,27.090527
"2007-05-09",30.675556,30.786667,30.515556,30.755556,742000,27.121889
"2007-05-10",30.711111,30.711111,30.524445,30.555555,803200,26.945513
"2007-05-11",30.662222,30.902222,30.622223,30.888889,669100,27.239468
"2007-05-14",30.995556,30.995556,30.666666,30.764444,463500,27.129734
"2007-05-15",30.768888,30.959999,30.742222,30.911112,1269100,27.25906
"2007-05-16",30.986666,31.066668,30.879999,31.035555,613000,27.368805
"2007-05-17",31.017778,31.08,30.924444,30.986666,756900,27.325693
"2007-05-18",31.008888,31.111111,30.973333,31.088888,587400,27.41584
"2007-05-21",31.040001,31.102222,30.964445,31.031111,676900,27.364889
"2007-05-22",31.035555,31.111111,30.924444,31.053333,574200,27.384483
"2007-05-23",31.075556,31.084444,30.915556,31,725500,27.337452
"2007-05-24",31.044445,31.08,30.746666,30.76,803800,27.125805
"2007-05-25",30.822222,30.884445,30.719999,30.799999,460000,27.161081
"2007-05-29",30.857779,31.111111,30.84,30.995556,984700,27.33353
"2007-05-30",30.959999,31.253334,30.862223,31.253334,1134900,27.560858
"2007-05-31",31.293333,31.35111,31.097778,31.16,1043500,27.478548
"2007-06-01",31.226667,31.275555,31.142221,31.231112,504400,27.541256
"2007-06-04",31.182222,31.235556,30.968889,31.191111,524700,27.505983
"2007-06-05",31.120001,31.146667,30.942223,30.964445,653500,27.306097
"2007-06-06",30.964445,30.964445,30.537777,30.537777,1089600,26.929838
"2007-06-07",30.537777,30.537777,30.133333,30.133333,803400,26.573179
"2007-06-08",30.133333,30.4,29.924444,30.4,787200,26.80834
