"","KMB.Open","KMB.High","KMB.Low","KMB.Close","KMB.Volume","KMB.Adjusted"
"2015-04-02",106.32,107.400002,105.940002,107.019997,1556000,93.298187
"2015-04-06",107.290001,108.169998,106.860001,107.459999,1482100,93.681763
"2015-04-07",107.279999,107.93,106.870003,106.959999,1062800,93.24588
"2015-04-08",107,107.68,106.620003,107.160004,1307100,93.420242
"2015-04-09",107.309998,107.459999,106.43,107.260002,1159500,93.507423
"2015-04-10",107.419998,107.57,106.629997,106.860001,1299300,93.158699
"2015-04-13",106.550003,107.43,106.5,106.989998,1017600,93.272041
"2015-04-14",106.730003,108.169998,106.650002,107.650002,1144900,93.847404
"2015-04-15",107.940002,108.730003,107.610001,107.610001,1251800,93.812546
"2015-04-16",107.720001,108.169998,107.080002,107.68,1026600,93.873573
"2015-04-17",107.059998,107.230003,106.290001,106.779999,1422600,93.088966
"2015-04-20",106.860001,107.959999,106.82,107.360001,2051400,93.594612
"2015-04-21",112.489998,113.449997,110.919998,113.150002,5008500,98.64222
"2015-04-22",113,113,110.949997,111.849998,2620700,97.508904
"2015-04-23",111.339996,112.349998,110.849998,111.699997,1607300,97.378128
"2015-04-24",111.589996,111.830002,111.18,111.639999,1291900,97.325836
"2015-04-27",111.790001,112,111.290001,111.519997,1577900,97.221214
"2015-04-28",111.610001,112.480003,111.279999,111.93,1496200,97.578651
"2015-04-29",111.800003,111.879997,110.419998,110.720001,1606700,96.523781
"2015-04-30",110.300003,110.639999,109.309998,109.690002,1743600,95.625854
"2015-05-01",109.720001,111.07,109.699997,111.040001,1232400,96.802765
"2015-05-04",111.169998,111.760002,110.400002,110.440002,1422400,96.279701
"2015-05-05",110.580002,110.989998,109.160004,109.400002,1716000,95.373039
"2015-05-06",109.610001,110.139999,109.040001,109.860001,1333000,95.774055
"2015-05-07",109.639999,110.089996,109.43,109.68,1524700,95.617134
"2015-05-08",110.660004,111.32,110.470001,110.709999,903100,96.515076
"2015-05-11",110.400002,110.82,109.910004,109.919998,818900,95.826363
"2015-05-12",109.68,110.059998,109.050003,109.75,935800,95.678169
"2015-05-13",110.699997,111.550003,110.239998,110.400002,1481700,96.244827
"2015-05-14",111,111.82,110.760002,111.620003,1183000,97.308388
"2015-05-15",111.620003,112,111.480003,111.800003,897500,97.465332
"2015-05-18",111.480003,112.110001,111.209999,112.040001,1003300,97.674538
"2015-05-19",112,112.639999,111.470001,112.440002,948700,98.023247
"2015-05-20",112.540001,112.93,112.07,112.07,1046500,97.700676
"2015-05-21",112.160004,112.330002,111.529999,111.830002,1065200,97.49147
"2015-05-22",111.650002,111.739998,111.220001,111.25,1021800,96.985832
"2015-05-26",111.300003,111.559998,109.739998,109.910004,1423900,95.817657
"2015-05-27",110.349998,110.559998,109.400002,110.330002,1689000,96.183784
"2015-05-28",110.110001,110.330002,109.330002,109.730003,1151600,95.660728
"2015-05-29",109.839996,109.870003,108.730003,108.860001,1856200,94.902267
"2015-06-01",108.970001,109.559998,108.379997,109.150002,1344300,95.155098
"2015-06-02",109.080002,109.160004,108.199997,108.370003,1246700,94.475113
"2015-06-03",108.029999,108.419998,107.410004,107.980003,1269200,94.905777
"2015-06-04",107.169998,107.910004,106.690002,106.830002,1149200,93.895012
"2015-06-05",106.589996,106.75,105.519997,105.739998,1403800,92.936996
"2015-06-08",105.5,105.75,104.529999,105.480003,1257000,92.708466
"2015-06-09",105.400002,106.480003,105.239998,105.849998,1021000,93.033676
"2015-06-10",106.389999,107.260002,106.169998,107.110001,1396400,94.141113
"2015-06-11",107.139999,107.730003,106.809998,107.400002,1927100,94.395981
"2015-06-12",107.010002,107.099998,106.5,106.739998,844100,93.815903
"2015-06-15",106.199997,106.550003,105.519997,105.709999,1270900,92.910599
"2015-06-16",106.099998,106.910004,105.550003,106.900002,1001400,93.956528
"2015-06-17",107,107.910004,106.919998,107.660004,1538500,94.624519
"2015-06-18",107.970001,109.480003,107.559998,109.199997,1613000,95.978043
"2015-06-19",108.790001,109.150002,108.43,108.809998,1696600,95.635277
"2015-06-22",108.800003,109.550003,108.709999,108.970001,754800,95.775902
"2015-06-23",109.309998,109.419998,108.209999,108.360001,1014300,95.239761
"2015-06-24",108.419998,108.690002,108.07,108.279999,1035200,95.169441
"2015-06-25",108.370003,108.449997,107.470001,107.510002,1413000,94.492683
"2015-06-26",107.629997,108.459999,107.550003,107.900002,1505800,94.835449
"2015-06-29",107.419998,107.989998,106.059998,106.120003,1015100,93.270981
"2015-06-30",106.949997,107.32,105.769997,105.970001,1243800,93.13916
"2015-07-01",106.720001,107.949997,106.040001,107.849998,1239400,94.791496
"2015-07-02",108.339996,108.610001,107.349998,107.550003,1159500,94.527817
"2015-07-06",107.379997,108.220001,107.25,107.599998,976400,94.571777
"2015-07-07",107.589996,109.900002,107.360001,109.769997,1513900,96.479042
"2015-07-08",109.110001,109.730003,108.889999,109.029999,1475100,95.828636
"2015-07-09",110.07,110.169998,108.669998,108.699997,1680800,95.538597
"2015-07-10",109.580002,110.169998,109.169998,109.720001,900600,96.435097
"2015-07-13",110.330002,110.949997,109.949997,110.860001,809200,97.437057
"2015-07-14",110.980003,111.290001,110.160004,110.949997,1019300,97.516159
"2015-07-15",110.809998,111.43,110.389999,111.199997,874500,97.735893
"2015-07-16",111.739998,112.480003,111.410004,112.029999,1042300,98.465385
"2015-07-17",111.620003,112.470001,111.360001,112.400002,1800400,98.790604
"2015-07-20",112.330002,113,112.089996,112.940002,1060400,99.265213
"2015-07-21",112.849998,112.900002,111.760002,112.489998,2033300,98.869698
"2015-07-22",112.510002,113.410004,111.739998,112.199997,2196100,98.614792
"2015-07-23",112.540001,112.540001,110.519997,111.629997,1476300,98.113823
"2015-07-24",111.730003,112.669998,111.510002,111.839996,1222900,98.298393
"2015-07-27",111.720001,112.540001,111.190002,112.360001,1694500,98.75544
"2015-07-28",112.559998,113.419998,112.290001,113.290001,1270700,99.572838
"2015-07-29",113.089996,113.900002,112.989998,113.5,1309300,99.757408
"2015-07-30",112.93,114.769997,112.410004,114.57,1746900,100.69783
"2015-07-31",114.830002,115.629997,114.610001,114.970001,2062000,101.049423
"2015-08-03",114.75,115.699997,114.379997,115.690002,1220900,101.682243
"2015-08-04",115.459999,116.25,115.339996,116,1605600,101.954712
"2015-08-05",116.5,117.830002,115.910004,117.610001,1432500,103.369774
"2015-08-06",117.650002,117.949997,116.580002,116.660004,1368800,102.534805
"2015-08-07",116.529999,116.760002,115.959999,116.709999,1354000,102.578735
"2015-08-10",117.279999,117.470001,116.709999,116.900002,946700,102.745728
"2015-08-11",116.18,116.669998,115.849998,116.639999,1156200,102.517204
"2015-08-12",115.75,116,114.199997,115.650002,1599400,101.647087
"2015-08-13",115.900002,116.309998,115.519997,115.779999,949200,101.761353
"2015-08-14",115.720001,116.339996,115.459999,116.160004,994600,102.095337
"2015-08-17",115.739998,116.260002,115.25,116.230003,704400,102.156853
"2015-08-18",115.230003,116.43,115.230003,116.040001,878100,101.989861
"2015-08-19",115.599998,116.110001,114.889999,115.370003,1201000,101.400986
"2015-08-20",114.470001,115.160004,113.959999,114.050003,1042800,100.240837
"2015-08-21",113.480003,113.709999,111.360001,111.410004,2150900,97.920471
"2015-08-24",105.82,108.690002,104.120003,106.379997,3547000,93.499496
"2015-08-25",109.080002,109.449997,103.190002,103.349998,2627500,90.83638
"2015-08-26",105.160004,106.449997,103.110001,106.18,2331700,93.323723
"2015-08-27",106.809998,108.110001,105.809998,107.730003,2122000,94.68605
"2015-08-28",107.169998,107.639999,106.480003,107.209999,1610500,94.228996
"2015-08-31",106.900002,107.050003,106.230003,106.529999,1368900,93.631325
"2015-09-01",104.900002,105.629997,103.459999,104.029999,1930300,91.434036
"2015-09-02",104.43,104.940002,103.599998,104.790001,1741500,92.887756
"2015-09-03",105.209999,106.25,105.019997,105.639999,1149700,93.641205
"2015-09-04",104.230003,104.550003,103.160004,103.519997,1209100,91.762009
"2015-09-08",105.419998,106.209999,105.019997,105.980003,1437600,93.942604
"2015-09-09",107.080002,107.199997,103.620003,103.870003,1251200,92.072258
"2015-09-10",103.410004,104.57,103.040001,103.660004,1336000,91.886116
"2015-09-11",103.599998,104.080002,103.160004,104.050003,932900,92.231804
"2015-09-14",104.050003,104.129997,103.360001,103.779999,1011400,91.99247
"2015-09-15",105.230003,106.080002,104.25,105.639999,1381500,93.641205
"2015-09-16",105.900002,107.589996,105.809998,107.260002,1408100,95.077209
"2015-09-17",107.330002,109.07,106.970001,107.839996,1494200,95.591331
"2015-09-18",107.709999,108.800003,107.089996,107.849998,2907100,95.600197
"2015-09-21",108.449997,109.080002,108.010002,108.769997,1259600,96.41571
"2015-09-22",107.669998,108.089996,107,107.839996,1473100,95.591331
"2015-09-23",107.68,108.150002,107.139999,107.860001,1499600,95.609062
"2015-09-24",107.279999,108.480003,107.010002,108.169998,2118800,95.883858
"2015-09-25",108.989998,109.949997,108.389999,108.709999,2106500,96.362511
"2015-09-28",108.43,108.790001,106.75,106.809998,1388400,94.678322
"2015-09-29",106.800003,107.970001,106.660004,107.739998,1967000,95.502693
"2015-09-30",108.809998,109.199997,108.370003,109.040001,1649600,96.655037
"2015-10-01",108.330002,108.860001,107.980003,108.739998,2569500,96.389114
"2015-10-02",108.190002,109.620003,107.790001,109.139999,2897100,96.743683
"2015-10-05",110.059998,112.160004,109.82,112.019997,2491300,99.296562
"2015-10-06",111.75,112.279999,111.220001,111.470001,1117200,98.809021
"2015-10-07",111.639999,112.599998,111.239998,112.029999,1456200,99.30542
"2015-10-08",112,113.82,112,113.800003,1035100,100.87439
"2015-10-09",114,114.900002,113.769997,114.730003,1412600,101.698769
"2015-10-12",114.540001,115.879997,114.519997,115.43,1031600,102.319244
"2015-10-13",114.980003,115.629997,114.830002,115.050003,986300,101.982407
"2015-10-14",115.120003,115.410004,114.360001,114.709999,1377600,101.68103
"2015-10-15",115.419998,116.269997,115.239998,116.129997,1507300,102.939735
"2015-10-16",116.839996,117.480003,116.379997,117.279999,1223100,103.959114
"2015-10-19",117,117.519997,116.5,117.449997,1372400,104.10981
"2015-10-20",117.199997,117.459999,116.519997,117.220001,1931300,103.90593
"2015-10-21",117.610001,120,117.010002,118.089996,2285900,104.677124
"2015-10-22",118.919998,121.160004,118.099998,120.800003,2533500,107.079315
"2015-10-23",121.690002,122.730003,120.629997,121.239998,2277500,107.469345
"2015-10-26",121.300003,121.809998,120.779999,121.339996,1439700,107.557983
"2015-10-27",120.870003,121.379997,120.360001,121.040001,1167400,107.292061
"2015-10-28",121.489998,121.5,119.529999,120.860001,1147000,107.132492
"2015-10-29",120.550003,122.129997,120.169998,121.769997,1194100,107.939163
"2015-10-30",121.720001,121.970001,119.709999,119.709999,2422200,106.113113
"2015-11-02",120.610001,121.589996,120.419998,121.559998,1678900,107.752998
"2015-11-03",120.860001,121.419998,120.019997,121.029999,1157500,107.283195
"2015-11-04",121.279999,121.279999,119.550003,119.860001,1429600,106.246086
"2015-11-05",119.989998,120.150002,119.019997,119.879997,1769700,106.263794
"2015-11-06",119.279999,119.650002,117.150002,118.580002,1424200,105.111481
"2015-11-09",117.989998,118.580002,117.43,118.019997,1152200,104.615074
"2015-11-10",117.809998,119.199997,117.5,118.919998,992900,105.412865
"2015-11-11",119.220001,119.989998,118.919998,119.360001,896000,105.802864
"2015-11-12",118.699997,119.279999,117.440002,117.690002,1043700,104.322556
"2015-11-13",117.620003,118.32,116.970001,117.32,1302800,103.994583
"2015-11-16",117.32,119.690002,117.129997,119.529999,1612000,105.95356
"2015-11-17",119.690002,120.160004,118.809998,119.18,1558200,105.643333
"2015-11-18",119.339996,121.129997,118.970001,120.940002,1409700,107.203423
"2015-11-19",121.260002,122.480003,121.199997,121.660004,1233800,107.841637
"2015-11-20",122.400002,122.970001,120.080002,120.230003,2110900,106.574066
"2015-11-23",120.370003,121.830002,120.32,121.589996,963700,107.779579
"2015-11-24",120.769997,121.519997,120.379997,121.110001,1088400,107.354103
"2015-11-25",121.120003,121.529999,120.260002,120.470001,1085000,106.786797
"2015-11-27",120.769997,121.080002,120.309998,120.849998,526800,107.12365
"2015-11-30",121.059998,121.129997,119.050003,119.150002,2565600,105.616722
"2015-12-01",120,121.940002,119.32,121.129997,1835000,107.371834
"2015-12-02",120.260002,121.220001,119.559998,119.769997,1327400,106.943237
"2015-12-03",120.279999,120.559998,117.519997,118.25,2191300,105.586037
"2015-12-04",119.160004,121.370003,118.760002,121.300003,2473100,108.30938
"2015-12-07",121.150002,122.150002,120.800003,122.110001,1987600,109.032623
"2015-12-08",121.080002,121.980003,120.099998,121.559998,1452500,108.541534
"2015-12-09",120.629997,122.769997,119.839996,120.279999,1301700,107.398605
"2015-12-10",120.389999,121.449997,119.769997,120.330002,1592800,107.44326
"2015-12-11",119.18,119.68,118.57,119.199997,1224300,106.434265
"2015-12-14",120.580002,122.839996,120.580002,122.650002,2286500,109.514793
"2015-12-15",123.190002,125.080002,122.82,124.440002,2148600,111.113098
"2015-12-16",124.75,126.110001,123.809998,125.919998,1671800,112.434601
"2015-12-17",125.800003,126.230003,125.150002,125.839996,2017000,112.363174
"2015-12-18",125.269997,125.459999,123.519997,123.540001,2676600,110.309479
"2015-12-21",124.309998,125,123.93,124.919998,1758100,111.541687
"2015-12-22",125.510002,126.589996,124.269997,126.370003,1873800,112.836418
"2015-12-23",126.489998,128.130005,126.370003,127.059998,1353400,113.452522
"2015-12-24",127.059998,127.379997,126.639999,126.879997,689500,113.291786
"2015-12-28",126.699997,128.5,126.230003,128.229996,1863700,114.497208
"2015-12-29",128.720001,129.759995,128.440002,129.539993,1564700,115.666893
"2015-12-30",129.509995,129.889999,129.070007,129.429993,1585400,115.568687
"2015-12-31",128.5,129.279999,127.290001,127.300003,1438200,113.666832
"2016-01-04",125.910004,126.57,124.559998,126.480003,2743300,112.934639
"2016-01-05",127,130.050003,126.639999,129.080002,3237200,115.256172
"2016-01-06",127.839996,129.729996,127.599998,129.020004,3930200,115.202606
"2016-01-07",126.919998,128.929993,126.599998,126.860001,3168800,113.273941
"2016-01-08",127.199997,127.5,124.949997,125.230003,2660600,111.818489
"2016-01-11",125.519997,126.440002,124.279999,125.709999,1929100,112.247093
"2016-01-12",126.32,127.169998,125.25,126.129997,1586200,112.622108
"2016-01-13",126.620003,127.529999,125.379997,125.459999,1925500,112.023872
"2016-01-14",125.93,127.830002,125.550003,127.209999,2384600,113.586456
"2016-01-15",125.410004,126.290001,124.300003,125.360001,3039500,111.934578
"2016-01-19",126.150002,127.370003,125.050003,125.879997,2618000,112.39888
"2016-01-20",124.370003,124.889999,121.709999,123.690002,2929600,110.443428
"2016-01-21",123.989998,125.339996,123.010002,124.949997,2244700,111.568489
"2016-01-22",125.790001,127.279999,124.589996,126.720001,2373100,113.148933
"2016-01-25",123.220001,125.540001,121.5,122.690002,5126300,109.550514
"2016-01-26",122.769997,126.5,122.559998,124.889999,2220000,111.514908
"2016-01-27",124.830002,126.25,123.800003,124.199997,2468300,110.898796
"2016-01-28",124.639999,126.790001,123.699997,126.269997,1506100,112.747116
"2016-01-29",126.970001,129.330002,125.849998,128.419998,3453200,114.666855
"2016-02-01",127.379997,129.550003,127.379997,129.009995,2001500,115.19368
"2016-02-02",128.449997,129.240005,127.279999,128.009995,2067600,114.300758
"2016-02-03",129.169998,130.880005,127.849998,130.369995,2470400,116.408043
"2016-02-04",129.580002,130.25,128.070007,128.75,2591400,114.961525
"2016-02-05",128.75,129.600006,128.190002,129.149994,1832100,115.318687
"2016-02-08",127.860001,129.830002,126.720001,129.429993,2007800,115.568687
"2016-02-09",128.330002,131.589996,127.639999,130.789993,2391400,116.783058
"2016-02-10",131.110001,132.429993,129.630005,129.960007,1508400,116.041954
"2016-02-11",127.949997,128.279999,124.650002,126.419998,2486600,112.881058
"2016-02-12",127.150002,129.410004,126.330002,128.630005,2123900,114.854378
"2016-02-16",129.919998,129.940002,127.400002,128.710007,1715800,114.925819
"2016-02-17",128.839996,131.270004,128.759995,130.5,1756000,116.524117
"2016-02-18",130.360001,130.990005,129.399994,129.75,1505700,115.854424
"2016-02-19",129.690002,130.639999,128.559998,130.429993,1208900,116.461601
"2016-02-22",131.800003,132.660004,130.740005,131.369995,1614900,117.300926
"2016-02-23",131.289993,131.910004,130.910004,131.529999,999500,117.443794
"2016-02-24",130.529999,132.600006,129.720001,132.350006,1431900,118.175987
"2016-02-25",132.5,133.529999,131.880005,133.5,1279800,119.202805
"2016-02-26",133.309998,133.729996,130.710007,131.300003,1584200,117.238426
"2016-02-29",131.199997,132.119995,130.240005,130.300003,2242700,116.345535
"2016-03-01",130.990005,131.940002,130.350006,131.639999,1697700,117.542015
"2016-03-02",130.029999,131.600006,128.770004,131.570007,1660600,118.306343
"2016-03-03",131.110001,131.710007,130.169998,131.630005,1526400,118.360283
"2016-03-04",131.630005,132.889999,130.880005,132.539993,1810300,119.178558
"2016-03-07",131.649994,132.570007,130.800003,131.589996,1799000,118.32431
