"","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"2016-04-19",361.540009,366.309998,361.200012,364.660004,834200,335.928986
"2016-04-20",365.940002,368.910004,364.450012,366.920013,610100,338.010956
"2016-04-21",364.359985,367.880005,362.23999,364.089996,607900,335.403809
"2016-04-22",365.160004,369.209991,363.829987,365.470001,512100,336.675201
"2016-04-25",364.01001,365,360.470001,363.660004,482700,335.007782
"2016-04-26",363.73999,366,362.309998,365.959991,413400,337.126526
"2016-04-27",366,369.329987,363.809998,367.470001,451200,338.517548
"2016-04-28",363.200012,365.880005,357.679993,358.829987,509400,330.558319
"2016-04-29",356.630005,358.040009,353.149994,356.329987,586700,328.25531
"2016-05-02",358.769989,362.679993,355.119995,361.5,739000,333.017944
"2016-05-03",356,356.630005,352.079987,355.690002,485300,327.665649
"2016-05-04",352.589996,355.529999,350.730011,352.170013,599400,324.423065
"2016-05-05",352.420013,354.5,351.170013,352.079987,521600,324.340179
"2016-05-06",350.559998,357.089996,350.230011,356.01001,509500,327.960541
"2016-05-09",355.950012,357.75,353.290009,355.01001,410700,327.039276
"2016-05-10",358,360.299988,355.769989,360.179993,456600,331.801941
"2016-05-11",358.399994,359.779999,353.420013,353.820007,482900,325.943024
"2016-05-12",356.559998,357.709991,352.679993,355.600006,393800,327.582794
"2016-05-13",354.720001,357.850006,346.269989,347.290009,559100,319.927551
"2016-05-16",347.609985,354.149994,347.609985,351.829987,489000,324.109833
"2016-05-17",350.779999,352.859985,347.619995,348.820007,647200,321.337036
"2016-05-18",347.049988,356.709991,347.049988,353.48999,625500,325.639038
"2016-05-19",350.380005,353.220001,345.690002,350.570007,554900,322.949158
"2016-05-20",353.609985,357.329987,352.170013,354.01001,516000,326.118073
"2016-05-23",354,356.529999,353.170013,353.899994,341100,326.016724
"2016-05-24",358,361.709991,356.399994,361.179993,611400,332.723145
"2016-05-25",363.440002,365.470001,363.130005,364.089996,485700,335.403809
"2016-05-26",364.100006,364.850006,361.440002,363.100006,342700,334.491852
"2016-05-27",363.339996,366.049988,363.339996,365.089996,314400,336.325043
"2016-05-31",366.299988,366.299988,361.98999,363.850006,625700,335.18277
"2016-06-01",361.559998,365.920013,358.850006,364.589996,447500,335.864502
"2016-06-02",360.880005,363.160004,356.709991,361.109985,518900,334.761261
"2016-06-03",358.48999,359.880005,351.880005,359.369995,473900,333.148285
"2016-06-06",358.880005,364.480011,358.880005,362.059998,435600,335.641937
"2016-06-07",363.26001,363.640015,358.809998,359.059998,484500,332.860901
"2016-06-08",358.559998,361.670013,358.399994,360.350006,335700,334.056763
"2016-06-09",356.649994,359,355.390015,357.959991,331400,331.841156
"2016-06-10",351.5,352.369995,345.640015,346.970001,768400,321.653107
"2016-06-13",346.160004,350.570007,344.470001,344.589996,532800,319.446686
"2016-06-14",343.079987,344.589996,339.48999,339.790009,748600,314.996948
"2016-06-15",342.329987,344.079987,339.01001,339.549988,747400,314.774445
"2016-06-16",336.880005,339.899994,332.01001,339.459991,660600,314.69101
"2016-06-17",340.329987,343.269989,339.579987,341.880005,596900,316.934479
"2016-06-20",349.51001,351.970001,347.839996,348.429993,677600,323.0065
"2016-06-21",349.109985,350.589996,346.51001,348,343200,322.60791
"2016-06-22",348.5,351.73999,346.73999,347.670013,442300,322.302002
"2016-06-23",352.809998,356.929993,351.910004,356.850006,421200,330.812134
"2016-06-24",337.130005,343.880005,331.01001,332.51001,1480700,308.248169
"2016-06-27",326.480011,326.630005,317.600006,319.540009,1230200,296.224518
"2016-06-28",324.329987,326.970001,318,323.959991,648600,300.322021
"2016-06-29",329,336.920013,327.25,336.73999,852800,312.169525
"2016-06-30",337.959991,342.670013,334.230011,342.529999,753600,317.537018
"2016-07-01",342.029999,346.299988,339.600006,341.279999,475700,316.378204
"2016-07-05",338.660004,339.170013,332.529999,336.079987,513800,311.557617
"2016-07-06",332.5,338.200012,329.579987,336.109985,708100,311.585449
"2016-07-07",335,337.549988,331.209991,335.109985,776600,310.658508
"2016-07-08",341.579987,345.390015,339.040009,345.200012,533900,320.012238
"2016-07-11",348.040009,349.440002,345.140015,347.5,403800,322.144379
"2016-07-12",350.01001,357.839996,349.549988,357.369995,874800,331.294189
"2016-07-13",357.579987,358.890015,354.01001,357.5,569300,331.414673
"2016-07-14",354.5,362,352.98999,355.190002,799400,329.273346
"2016-07-15",355.940002,357.589996,351.130005,356.850006,654400,330.812134
"2016-07-18",357.559998,359.690002,356.799988,357.779999,448400,331.674316
"2016-07-19",355.459991,357.480011,355.399994,356.579987,353200,330.561829
"2016-07-20",358.660004,360.730011,355.579987,359.779999,433400,333.52832
"2016-07-21",359.279999,360.299988,357.660004,359.5,589400,333.268799
"2016-07-22",360.399994,363.209991,359.269989,363.049988,503900,336.559784
"2016-07-25",363,363.779999,360.079987,361.420013,419400,335.048676
"2016-07-26",360.75,362.73999,358.670013,361.929993,358300,335.521484
"2016-07-27",362.190002,365.670013,361.209991,363.309998,458400,336.800781
"2016-07-28",362.640015,364.980011,360.690002,363.369995,407300,336.856445
"2016-07-29",362.869995,367.220001,362.799988,366.25,648500,339.526276
"2016-08-01",366.660004,368.450012,365.519989,368.320007,806300,341.445251
"2016-08-02",366.100006,367.920013,364.980011,367.079987,745200,340.295715
"2016-08-03",367.079987,369,366.369995,368.160004,821800,341.296967
"2016-08-04",367.670013,369.160004,365.649994,366.25,452400,339.526276
"2016-08-05",370.279999,375.26001,369.01001,374.75,675500,347.406067
"2016-08-08",374.540009,375.950012,370.929993,371.690002,550600,344.569336
"2016-08-09",372.5,372.5,368.23999,368.649994,534600,341.75119
"2016-08-10",369.519989,369.519989,365.51001,366.440002,489000,339.702393
"2016-08-11",366.290009,368.809998,366.290009,367.390015,495600,340.583099
"2016-08-12",365,367.070007,364,366.600006,360400,339.850708
"2016-08-15",368,371.769989,367.730011,370.73999,369000,343.68869
"2016-08-16",369.119995,370.950012,366.98999,367.070007,312300,340.286499
"2016-08-17",367.019989,370.420013,366.559998,370.100006,338300,343.095398
"2016-08-18",369.019989,370.899994,369.019989,370.790009,291200,343.735046
"2016-08-19",369.929993,372.980011,367.73999,372.049988,378900,344.903076
"2016-08-22",371.899994,372.48999,369.75,371.549988,390600,344.439514
"2016-08-23",374.480011,374.480011,372.149994,372.279999,284000,345.116241
"2016-08-24",371.649994,372.76001,368.359985,369.119995,401400,342.186859
"2016-08-25",368,369.359985,366.670013,368.5,485300,341.612122
"2016-08-26",370,373.910004,368.519989,371.089996,362000,344.013123
"2016-08-29",372.140015,375.720001,371.859985,373.799988,362900,346.52536
"2016-08-30",374.100006,376.649994,373.600006,376,631400,348.56485
"2016-08-31",372.519989,374.040009,370.660004,372.809998,618100,347.725464
"2016-09-01",374.119995,375.829987,366.720001,372.170013,457500,347.128448
"2016-09-02",374.51001,375.690002,371.910004,373.850006,293500,348.695435
"2016-09-06",373.809998,374.48999,369.76001,371.589996,532200,346.587494
"2016-09-07",369.859985,373.649994,368,373.540009,378500,348.406281
"2016-09-08",372.019989,373.440002,371.179993,372.380005,380100,347.324371
"2016-09-09",369.660004,370.170013,362.130005,362.179993,648200,337.810669
"2016-09-12",360,369.320007,358.420013,368.100006,868700,343.332245
"2016-09-13",365.570007,367.75,358.859985,360.910004,689200,336.626099
"2016-09-14",361.779999,364.73999,359.279999,360.700012,394500,336.430267
"2016-09-15",360.700012,366.859985,359.350006,365.5,588900,340.907257
"2016-09-16",362.640015,366.579987,360.109985,365.970001,1122300,341.345612
"2016-09-19",368.869995,372.410004,366.519989,367.959991,547500,343.201721
"2016-09-20",371.809998,371.809998,365.709991,365.709991,461800,341.103119
"2016-09-21",367.660004,371.23999,366.329987,370.369995,488100,345.449615
"2016-09-22",373.679993,375.950012,372.299988,373.869995,556900,348.71405
"2016-09-23",372.089996,373.26001,365.549988,365.649994,549700,341.04715
"2016-09-26",363,364.559998,359.899994,360.700012,487000,336.430267
"2016-09-27",359,362.609985,358.290009,361.790009,496200,337.44693
"2016-09-28",363.779999,363.790009,359.140015,361.679993,503400,337.344269
"2016-09-29",360,363.640015,354.019989,357.230011,665600,333.193726
"2016-09-30",359.950012,363.880005,358,362.459991,580400,338.071808
"2016-10-03",361.700012,364.130005,357.730011,360.070007,623200,335.842621
"2016-10-04",360.5,361.519989,355.26001,356.029999,711500,332.074463
"2016-10-05",357.630005,359.720001,355.670013,358.23999,705800,334.135773
"2016-10-06",358.25,359.230011,356.040009,356.799988,707800,332.792664
"2016-10-07",356.98999,358.600006,355.5,357.209991,789300,333.175049
"2016-10-10",360.01001,362,357.980011,358.799988,461400,334.658081
"2016-10-11",357.26001,357.26001,350.390015,351.869995,557300,328.194336
"2016-10-12",352.470001,353.970001,350.390015,351.100006,500400,327.476196
"2016-10-13",348.519989,350.940002,344.420013,349.339996,576400,325.834534
"2016-10-14",354.799988,357.269989,350.779999,354.910004,790300,331.029816
"2016-10-17",355.420013,356.970001,352.950012,354.600006,624200,330.740631
"2016-10-18",355.5,359.670013,355.440002,356.589996,704700,332.596802
"2016-10-19",356.73999,357.179993,352.720001,352.720001,813700,328.987152
"2016-10-20",352.609985,354.709991,348.779999,349.170013,1139100,325.676025
"2016-10-21",345.429993,347.630005,344.410004,345.549988,906900,322.299622
"2016-10-24",349.320007,349.399994,342.380005,343.140015,987200,320.051758
"2016-10-25",342.089996,344.429993,341.339996,341.540009,790300,318.559448
"2016-10-26",340.179993,341,336.839996,340.149994,1149800,317.262939
"2016-10-27",341.630005,342.570007,337.149994,340.279999,703500,317.384155
"2016-10-28",341.75,342.450012,337.769989,339.690002,614000,316.833893
"2016-10-31",341.48999,343.140015,339.019989,341.23999,809100,318.279633
"2016-11-01",343.359985,343.420013,338.529999,340.959991,796000,318.018463
"2016-11-02",340.859985,341.720001,337.429993,338.609985,668000,315.826508
"2016-11-03",339.470001,343.109985,338.709991,341.140015,714000,318.18634
"2016-11-04",341.359985,348.720001,339.899994,345.799988,1034800,322.532745
"2016-11-07",352.040009,358.929993,351.970001,357.640015,1080300,333.576172
"2016-11-08",356.040009,356.839996,351.950012,353.48999,776600,329.705353
"2016-11-09",352.920013,365.940002,349.040009,364.420013,1107400,339.899963
"2016-11-10",368.839996,380.299988,367.109985,375.01001,1442300,349.777374
"2016-11-11",371.850006,373.950012,367.790009,371.190002,660000,346.214386
"2016-11-14",373.779999,375.440002,369.790009,373.809998,772900,348.658173
"2016-11-15",373.820007,374.220001,367.51001,372.149994,1096500,347.109802
"2016-11-16",369.480011,372.299988,367.390015,367.450012,659000,342.726074
"2016-11-17",368.450012,372.149994,367.070007,371.369995,569100,346.382294
"2016-11-18",371.220001,375.200012,370.549988,372.779999,468900,347.697388
"2016-11-21",374.440002,375.079987,372.100006,374.570007,375600,349.367004
"2016-11-22",375.119995,376.049988,371.399994,373.059998,529100,347.958557
"2016-11-23",372.380005,373.769989,370.5,372.98999,517800,347.89328
"2016-11-25",373.029999,374.119995,371.109985,373.670013,227100,348.527557
"2016-11-28",370.980011,372.799988,368.209991,368.649994,501800,343.845337
"2016-11-29",369.130005,370.970001,366.220001,368.549988,694500,343.752045
"2016-11-30",372.570007,372.929993,368.609985,370.790009,621900,345.84137
"2016-12-01",373.809998,381.23999,371.649994,377.200012,930200,351.820038
"2016-12-02",377.209991,377.459991,369.399994,371.359985,569000,346.372925
"2016-12-05",374.329987,376.730011,371.540009,374.350006,589200,349.161743
"2016-12-06",375.339996,375.380005,371.399994,373.970001,644200,348.807373
"2016-12-07",374.420013,380.440002,373.769989,379.809998,503800,354.254395
"2016-12-08",380.019989,392.049988,377.640015,390.329987,1115200,366.274902
"2016-12-09",391.899994,391.950012,386.200012,388.540009,934600,364.595276
"2016-12-12",394.279999,396.640015,385.26001,390.279999,1460900,366.228058
"2016-12-13",391.279999,395.040009,389.130005,392.640015,907000,368.442627
"2016-12-14",391.220001,396.910004,388.809998,390,942700,365.965332
"2016-12-15",391.519989,394.700012,388.809998,393.75,630200,369.484192
"2016-12-16",395.230011,396.399994,391,392.619995,1023400,368.423798
"2016-12-19",392.25,393.549988,389,389.769989,812200,365.749451
"2016-12-20",392.410004,399.459991,392.220001,398.450012,716400,373.894562
"2016-12-21",398.820007,399.089996,392.209991,393.529999,671700,369.277771
"2016-12-22",390.26001,390.26001,385.329987,387.119995,862400,363.262787
"2016-12-23",387.119995,388.839996,384.350006,385.73999,579600,361.967804
"2016-12-27",388.01001,388.579987,385.619995,387.48999,285500,363.609955
"2016-12-28",388.380005,388.73999,380.709991,381.029999,506100,357.548065
"2016-12-29",381.339996,384.190002,378.920013,379,485300,355.643219
"2016-12-30",381.559998,382.350006,378.640015,380.540009,515600,357.088287
"2017-01-03",384.619995,387.950012,382.279999,386.429993,743900,362.615265
"2017-01-04",384.649994,386.970001,383.160004,386.660004,680800,362.831116
"2017-01-05",384.980011,386.700012,380.079987,382.540009,468400,358.965027
"2017-01-06",383.570007,385.470001,381.429993,384.299988,453400,360.616547
"2017-01-09",384.350006,385.429993,380.01001,380.420013,505300,356.975647
"2017-01-10",381.779999,382.279999,378.549988,380.309998,452800,356.872437
"2017-01-11",379.670013,382.470001,377.100006,380.950012,948800,357.472992
"2017-01-12",379.619995,379.869995,372.209991,378.290009,777400,354.976959
"2017-01-13",378.690002,386.950012,375.950012,379.350006,620400,355.971649
"2017-01-17",377.100006,377.100006,373.339996,374.799988,647300,351.702026
"2017-01-18",376.160004,378.040009,373.390015,378,508500,354.704834
"2017-01-19",377.670013,379.700012,376.100006,377.350006,456100,354.09491
"2017-01-20",379.279999,381.630005,378.829987,381.399994,660900,357.895294
"2017-01-23",381.339996,381.339996,376.029999,378.059998,502800,354.761139
"2017-01-24",380.100006,383.390015,378.540009,381.380005,615100,357.876495
"2017-01-25",384.980011,388.820007,383.890015,388.329987,597000,364.398224
"2017-01-26",382.549988,388.279999,378.410004,379.420013,836500,356.037323
"2017-01-27",380.450012,381.369995,372.899994,375.059998,686900,351.946014
"2017-01-30",374.809998,375.529999,370.700012,375.179993,591800,352.058655
"2017-01-31",374.690002,375.269989,372.200012,373.980011,714600,350.932587
"2017-02-01",375.209991,378.109985,370.869995,373,618900,350.01297
"2017-02-02",366.450012,372.450012,365.829987,371.640015,832400,348.736755
"2017-02-03",372,378.640015,371.570007,378,953400,354.704834
"2017-02-06",374.549988,378.829987,374.549988,377.420013,546500,354.160553
"2017-02-07",377.630005,379,376.519989,376.890015,546900,353.663177
"2017-02-08",375.079987,376.26001,373.799988,374.559998,433800,351.476807
"2017-02-09",376.480011,379.910004,375.690002,378.570007,493000,355.239716
"2017-02-10",380.190002,383.940002,379.850006,382.890015,578300,359.293457
"2017-02-13",384.73999,387.279999,383.339996,385.829987,453300,362.052277
"2017-02-14",385.799988,386.51001,383.26001,384.980011,772300,361.254639
"2017-02-15",385.290009,393.720001,385.290009,393.040009,640000,368.817932
"2017-02-16",392.630005,393.700012,389.929993,391.970001,503700,367.813873
"2017-02-17",389.76001,390.690002,388.01001,388.76001,607400,364.801727
"2017-02-21",390.940002,392.829987,388.980011,390.100006,434300,366.059204
"2017-02-22",389.040009,390.950012,387.790009,390.709991,421900,366.63147
"2017-02-23",391.470001,391.769989,388,390.609985,387300,366.537689
"2017-02-24",388.029999,389.160004,385.730011,389.160004,483500,365.177002
"2017-02-27",389.549988,391.369995,388.220001,391,368600,366.903687
"2017-02-28",389.040009,391.079987,386.920013,387.459991,781800,363.581787
"2017-03-01",394.25,399.170013,392.790009,397.809998,791500,373.293945
"2017-03-02",395.149994,395.380005,391.420013,391.649994,475100,369.83783
"2017-03-03",392.029999,392.929993,389.420013,390.170013,340900,368.440247
"2017-03-06",387.720001,388.940002,385.76001,387.660004,366100,366.069977
"2017-03-07",387.059998,387.649994,384.200012,385.350006,360700,363.888672
"2017-03-08",387.980011,389.029999,384.369995,384.549988,416200,363.13324
"2017-03-09",385.320007,386.959991,381.929993,384.269989,393700,362.868805
"2017-03-10",387.329987,387.98999,383.890015,384.579987,483400,363.16156
