"","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"2011-08-03",37.875,38.494999,37.105,38.060001,3386600,34.825912
"2011-08-04",37.535,38.035,35.174999,35.174999,4641200,32.186066
"2011-08-05",35.785,35.834999,33.075001,34.235001,5534400,31.325935
"2011-08-08",32.334999,33.215,31.045,31.280001,5926000,28.622034
"2011-08-09",32.09,33.369999,30.83,33.369999,5415800,30.534433
"2011-08-10",32.43,33.580002,31.725,32.009998,6263600,29.290005
"2011-08-11",32.09,34.48,31.83,33.799999,3091600,30.927893
"2011-08-12",34.314999,35.055,33.790001,34.849998,3011800,31.888681
"2011-08-15",35.275002,35.735001,35.275002,35.66,2850800,32.629848
"2011-08-16",35.279999,35.950001,34.865002,35.290001,3414800,32.291286
"2011-08-17",35.450001,35.889999,34.099998,34.490002,2709600,31.559277
"2011-08-18",33.279999,33.325001,31.945,33.02,5930000,30.214176
"2011-08-19",32.365002,33.060001,31.200001,31.719999,3873000,29.024645
"2011-08-22",32.639999,32.73,31.385,31.615,2998000,28.928564
"2011-08-23",31.77,33.400002,31.665001,33.220001,2905200,30.397184
"2011-08-24",33.049999,34.400002,32.689999,34.200001,3217400,31.293911
"2011-08-25",34.535,34.884998,33.419998,33.610001,2205800,30.754042
"2011-08-26",33.279999,34.549999,32.735001,34.220001,2028600,31.31222
"2011-08-29",34.700001,35.549999,34.610001,35.389999,2321800,32.38279
"2011-08-30",35.224998,35.595001,34.529999,35.25,3452200,32.254688
"2011-08-31",35.615002,36.73,35.259998,35.695,2868800,32.661877
"2011-09-01",35.68,36.445,35.209999,35.715,2481200,32.680176
"2011-09-02",34.794998,34.924999,33.310001,34.035,2674000,31.142929
"2011-09-06",32.825001,33.935001,32.360001,33.75,2495800,30.882147
"2011-09-07",34.380001,35.084999,34.105,34.939999,2137400,31.971022
"2011-09-08",34.485001,34.865002,33.685001,33.970001,2108200,31.08345
"2011-09-09",33.5,33.665001,32.314999,32.91,3174800,30.113522
"2011-09-12",32.349998,33.305,32.044998,33.049999,2575600,30.241634
"2011-09-13",33.150002,33.775002,32.785,33.165001,2572000,30.346857
"2011-09-14",33.595001,34.445,32.759998,33.884998,2410600,31.005686
"2011-09-15",34.439999,35.115002,34.150002,34.764999,2113000,31.8109
"2011-09-16",35.025002,35.105,34.424999,34.709999,2255200,31.760567
"2011-09-19",33.985001,34.904999,33.639999,34.634998,2059000,31.691942
"2011-09-20",34.645,34.91,34.014999,34.5,3697200,31.56842
"2011-09-21",34.16,34.355,31.665001,31.665001,4394200,28.974316
"2011-09-22",29.865,30.889999,29.48,30.065001,5548200,27.510277
"2011-09-23",29.83,30.290001,29.32,29.945,4724400,27.400475
"2011-09-26",30.01,30.559999,28.695,29.575001,5000400,27.061914
"2011-09-27",30.219999,32.075001,30.209999,31.035,5925200,28.39785
"2011-09-28",31.16,31.34,29.945,29.98,3862000,27.432497
"2011-09-29",30.620001,31.184999,29.799999,30.77,4921800,28.155363
"2011-09-30",30.105,30.9,29.645,30.264999,3739200,27.693281
"2011-10-03",29.950001,30.315001,28.045,28.07,5238600,25.684793
"2011-10-04",27.620001,30.09,27.295,30.065001,5e+06,27.510277
"2011-10-05",30.205,30.795,29.635,30.545,4969600,27.949492
"2011-10-06",30.690001,32.404999,30.49,32.080002,4270200,29.354053
"2011-10-07",32.41,33.060001,31.855,32.195,3058800,29.459286
"2011-10-10",32.904999,34.470001,32.785,34.314999,3780400,31.399132
"2011-10-11",33.904999,34.93,33.689999,34.759998,3067800,31.80632
"2011-10-12",34.994999,35.875,34.32,34.415001,2579000,31.490646
"2011-10-13",34.169998,34.915001,33.375,34.785,2598400,31.829208
"2011-10-14",35.41,35.695,34.970001,35.43,2199200,32.419399
"2011-10-17",35.424999,35.91,34.384998,34.580002,2674800,31.641623
"2011-10-18",34.59,35.764999,33.470001,35.555,5984600,32.533772
"2011-10-19",35.48,35.68,34.555,34.779999,2025000,31.824615
"2011-10-20",34.744999,34.93,33.950001,34.709999,1995000,31.760567
"2011-10-21",35.125,36.435001,35.095001,36.119999,2062600,33.050766
"2011-10-24",36.345001,37.400002,36.02,37.244999,2029200,34.080166
"2011-10-25",37.105,37.139999,35.805,36.455002,1896600,33.357296
"2011-10-26",36.985001,37.215,35.580002,36.259998,2298200,33.17886
"2011-10-27",37.59,38.849998,37.099998,38.34,4400400,35.082127
"2011-10-28",37.889999,38.82,37,38.165001,4330600,34.921997
"2011-10-31",37.580002,38.845001,37.575001,38.244999,3613800,34.995186
"2011-11-01",36.720001,37.5,36.07,36.924999,4239400,33.787346
"2011-11-02",37.384998,37.535,36.615002,37.200001,2611400,34.038986
"2011-11-03",37.709999,37.959999,36.669998,37.759998,2760400,34.551407
"2011-11-04",37.365002,38.125,36.945,37.875,2485000,34.656639
"2011-11-07",37.75,38.035,36.474998,37.290001,2159800,34.121334
"2011-11-08",36.904999,36.904999,34.544998,35.52,9047400,32.50174
"2011-11-09",34.32,34.330002,32.825001,33.009998,6436200,30.205029
"2011-11-10",33.27,34,32.869999,33.91,3804000,31.028559
"2011-11-11",34.224998,34.34,33.529999,33.98,3187600,31.092602
"2011-11-14",33.845001,34.150002,33.275002,33.674999,1777800,30.813526
"2011-11-15",33.584999,34.025002,32.939999,33.720001,2826600,30.854702
"2011-11-16",33.395,33.615002,32.605,32.814999,3481400,30.026592
"2011-11-17",32.810001,33.084999,31.865,32.285,2695800,29.541636
"2011-11-18",32.419998,32.59,31.620001,31.93,3469400,29.216799
"2011-11-21",31.24,31.514999,30.84,31.27,1792600,28.612886
"2011-11-22",31.09,31.690001,30.85,31.559999,2373600,28.878239
"2011-11-23",31.110001,31.25,30.709999,31.004999,2444000,28.370403
"2011-11-25",30.76,31,30.475,30.6,696400,27.999813
"2011-11-28",31.584999,31.809999,31.190001,31.57,2326400,28.887388
"2011-11-29",31.530001,31.764999,31,31.094999,2222800,28.452753
"2011-11-30",32.755001,33.244999,32.41,32.959999,5206800,30.159275
"2011-12-01",32.689999,33.939999,32.52,33.535,5145400,30.685417
"2011-12-02",34.044998,34.474998,33.310001,33.555,3457000,30.703724
"2011-12-05",34.27,35.169998,34.165001,34.880001,7541200,31.916126
"2011-12-06",34.805,35.27,34.645,35.064999,2601400,32.085407
"2011-12-07",34.619999,35.130001,34.365002,34.955002,1841400,31.984756
"2011-12-08",34.535,34.91,34.014999,34.130001,2879800,31.229862
"2011-12-09",34.700001,35.060001,34.525002,34.575001,3623000,31.637049
"2011-12-12",34.255001,34.294998,33.580002,34.044998,2178600,31.152077
"2011-12-13",34.255001,34.325001,31.625,31.985001,7007800,29.267134
"2011-12-14",31.684999,32,30.6,30.950001,7511800,28.320072
"2011-12-15",30.715,31.85,30.655001,31.465,4900800,28.791311
"2011-12-16",31.764999,31.905001,30.99,31.174999,38017600,28.525959
"2011-12-19",31.389999,31.795,30.950001,31.055,5099200,28.416153
"2011-12-20",31.690001,31.805,31.17,31.67,4077600,28.978899
"2011-12-21",32.014999,32.285,31.475,32.110001,3127600,29.381504
"2011-12-22",32.299999,32.584999,32.005001,32.345001,2092200,29.596539
"2011-12-23",32.544998,32.790001,32.294998,32.790001,1412200,30.003723
"2011-12-27",32.57,32.57,32.049999,32.145,1369000,29.413534
"2011-12-28",32.200001,32.220001,31.545,31.825001,1217200,29.120722
"2011-12-29",31.855,32.314999,31.77,31.934999,1557800,29.221376
"2011-12-30",31.99,32.185001,31.84,31.870001,1135800,29.161896
"2012-01-03",32.465,33.349998,32.465,32.715,2444400,29.935097
"2012-01-04",32.485001,33.165001,32.439999,33.009998,2630400,30.205029
"2012-01-05",32.73,33.334999,32.334999,33.049999,6087200,30.241634
"2012-01-06",32.985001,33.075001,32.514999,32.560001,2933000,29.793272
"2012-01-09",32.575001,32.695,32.145,32.18,3706800,29.445557
"2012-01-10",32.650002,36.375,32.509998,36.125,11597400,33.05534
"2012-01-11",35.91,36.450001,35.865002,36.264999,3434800,33.183434
"2012-01-12",36.450001,37.169998,36,36.985001,3004400,33.842255
"2012-01-13",36.535,37.025002,36.279999,36.849998,2222000,33.718731
"2012-01-17",37.275002,37.794998,36.575001,36.775002,2641200,33.650105
"2012-01-18",36.860001,37.555,36.650002,37.43,2931600,34.249447
"2012-01-19",37.195,37.915001,36.580002,37.650002,3488200,34.450764
"2012-01-20",37.445,37.575001,37.005001,37.439999,3097400,34.258598
"2012-01-23",38.215,38.415001,37.279999,37.580002,2437200,34.386707
"2012-01-24",37.185001,38.025002,36.849998,37.994999,2104000,34.76643
"2012-01-25",38,38.450001,37.889999,38.264999,2911200,35.013489
"2012-01-26",38.5,38.744999,37.544998,37.689999,2411000,34.487354
"2012-01-27",37.41,37.529999,36.869999,37.360001,2526600,34.185387
"2012-01-30",36.950001,37.759998,36.825001,37.630001,1732800,34.432461
"2012-01-31",37.755001,38.014999,36.924999,37.314999,2296200,34.144211
"2012-02-01",37.790001,37.974998,37.459999,37.73,1934800,34.523952
"2012-02-02",37.799999,38.334999,37.674999,37.935001,1947200,34.711525
"2012-02-03",38.57,39.834999,38.529999,39.755001,3164000,36.376896
"2012-02-06",39.645,39.950001,39.490002,39.630001,1627000,36.262501
"2012-02-07",39.465,39.584999,38.709999,39.09,1530200,35.768402
"2012-02-08",39.025002,39.240002,38.474998,38.5,2372000,35.228523
"2012-02-09",38.68,38.720001,38.035,38.715,1807400,35.425262
"2012-02-10",38.330002,38.595001,37.779999,38.525002,2473600,35.251404
"2012-02-13",39.130001,39.494999,38.965,39.424999,3591600,36.074913
"2012-02-14",38.73,39.884998,38.110001,39.705002,4308600,36.331131
"2012-02-15",39.215,40.959999,39.215,40.290001,4320600,36.866421
"2012-02-16",40.174999,41.049999,39.825001,40.955002,3416000,37.474918
"2012-02-17",41.244999,41.419998,40.470001,40.605,1761400,37.154652
"2012-02-21",40.735001,40.869999,39.98,40.154999,1724400,36.742893
"2012-02-22",40.130001,40.415001,39.994999,40.110001,1622400,36.701717
"2012-02-23",40.240002,40.395,39.700001,40.375,1938000,36.94421
"2012-02-24",40.514999,41.724998,40.395,41.215,2836200,37.712822
"2012-02-27",40.715,41.5,40.419998,41.32,2514800,37.808884
"2012-02-28",41.27,41.654999,41.09,41.630001,2524800,38.092564
"2012-02-29",41.709999,42.044998,41.224998,41.419998,3204800,37.900398
"2012-03-01",41.525002,42.244999,41.404999,42.095001,2453200,38.51804
"2012-03-02",42,43.490002,41.939999,42.709999,5986800,39.080788
"2012-03-05",42.605,42.634998,41.279999,41.455002,2312600,37.932434
"2012-03-06",40.775002,40.775002,39.529999,39.775002,3252000,36.395168
"2012-03-07",40,40.314999,39.735001,39.880001,1767400,36.491261
"2012-03-08",40.645,41.544998,40.555,41.169998,2161800,37.671642
"2012-03-09",41.215,42.099998,41.02,41.924999,2236200,38.362492
"2012-03-12",41.880001,42,41.185001,41.514999,2119600,37.987328
"2012-03-13",41.91,42.790001,41.584999,42.735001,2284600,39.103664
"2012-03-14",42.625,43.349998,42.509998,43.330002,2876600,39.648109
"2012-03-15",43.240002,43.525002,42.939999,43.525002,1648000,39.826546
"2012-03-16",43.724998,43.724998,42.634998,42.869999,2119200,39.227192
"2012-03-19",42.610001,42.715,41.98,42.435001,3799200,38.829151
"2012-03-20",42.040001,42.040001,41.244999,41.715,3050000,38.170338
"2012-03-21",42.035,42.470001,41.625,42.23,1710800,38.641575
"2012-03-22",41.68,41.875,41.139999,41.665001,1934200,38.124584
"2012-03-23",41.560001,42.150002,41.165001,41.919998,1660600,38.357918
"2012-03-26",42.275002,42.695,41.514999,42.654999,1784400,39.030468
"2012-03-27",42.790001,43.580002,42.73,42.994999,3281600,39.34156
"2012-03-28",42.875,43.049999,41.375,41.990002,1774800,38.421967
"2012-03-29",41.744999,42.044998,41.494999,41.985001,1681600,38.417393
"2012-03-30",42.330002,42.389999,41.790001,42.169998,1407200,38.58667
"2012-04-02",42.005001,42.990002,41.685001,42.73,1875800,39.099094
"2012-04-03",42.805,43.5,42.375,42.535,2627000,38.920658
"2012-04-04",42.145,42.264999,41.59,42.07,2261000,38.495174
"2012-04-05",41.830002,42.334999,41.575001,42.174999,2172200,38.591248
"2012-04-09",41.494999,41.494999,40.720001,40.904999,1942200,37.429161
"2012-04-10",40.904999,41.084999,39.650002,39.790001,3952400,36.408913
"2012-04-11",40.580002,41.330002,40.325001,40.709999,3048800,37.250732
"2012-04-12",40.895,41.884998,40.805,41.84,2296600,38.284714
"2012-04-13",41.560001,41.965,40.860001,40.900002,2227600,37.424587
"2012-04-16",41.23,41.529999,40.560001,41.299999,1904000,37.790588
"2012-04-17",41.619999,42.200001,41.174999,41.794998,2729400,38.243538
"2012-04-18",41.544998,42.064999,41.195,41.915001,2115800,38.353348
"2012-04-19",41.805,42.080002,40.650002,40.724998,2445800,37.264458
"2012-04-20",41.055,41.154999,40.169998,40.294998,2970800,36.870998
"2012-04-23",39.68,40.25,39.185001,40.029999,2425800,36.628506
"2012-04-24",40.16,40.259998,39.605,39.794998,2199800,36.413483
"2012-04-25",40.360001,41.485001,40.360001,41.255001,3042800,37.749432
"2012-04-26",40.009998,40.400002,39.044998,39.994999,6980400,36.596485
"2012-04-27",40.43,40.610001,39.630001,39.860001,2787400,36.472961
"2012-04-30",39.560001,39.560001,39.139999,39.52,3133400,36.16185
"2012-05-01",39.505001,40.439999,39.380001,40.125,2611200,36.715439
"2012-05-02",39.895,41.075001,39.549999,40.875,3086800,37.401718
"2012-05-03",40.805,40.869999,39.740002,39.855,3421800,36.468388
"2012-05-04",39.695,39.779999,38.755001,38.990002,2266000,35.676888
"2012-05-07",38.744999,39.619999,38.669998,39.419998,1901600,36.070351
"2012-05-08",39.275002,39.310001,38.18,38.869999,3008600,35.567078
"2012-05-09",38.255001,38.970001,38.185001,38.625,4254400,35.342911
"2012-05-10",39.035,39.23,38.555,38.645,2322600,35.361206
"2012-05-11",38.400002,39.290001,38.369999,38.790001,1853000,35.493889
"2012-05-14",38.52,38.91,38.134998,38.16,2874400,34.917419
"2012-05-15",38.049999,38.330002,37.465,37.555,3762200,34.363827
"2012-05-16",37.724998,38.380001,37.535,37.605,2633600,34.409573
"2012-05-17",37.575001,37.884998,36.845001,36.849998,4410200,33.718731
"2012-05-18",36.985001,37.174999,36.365002,36.650002,3564200,33.535725
"2012-05-21",36.884998,38.369999,36.849998,38.154999,3717000,34.912842
"2012-05-22",38.375,38.764999,37.924999,38.205002,2910000,34.958599
"2012-05-23",37.764999,38.509998,37.380001,38.465,2800000,35.196499
"2012-05-24",38.595001,38.595001,37.41,37.889999,3246400,34.670357
"2012-05-25",37.970001,38.025002,37.084999,37.165001,3219600,34.006966
"2012-05-29",37.650002,38.939999,37.650002,38.145,4176600,34.903687
"2012-05-30",37.615002,37.794998,36.305,36.369999,3170600,33.27951
"2012-05-31",36.389999,36.439999,35.150002,35.875,3212400,32.82658
"2012-06-01",34.665001,34.970001,33.224998,33.294998,9225000,30.465811
"2012-06-04",32.830002,33.584999,32.080002,32.389999,5689800,29.637712
"2012-06-05",31.344999,33.035,31.344999,32.924999,4277600,30.127249
"2012-06-06",33.325001,33.810001,33.169998,33.685001,3567600,30.82267
"2012-06-07",34.215,34.404999,33.544998,33.630001,2694400,30.772345
"2012-06-08",33.395,34.080002,33,34.064999,2155800,31.170383
"2012-06-11",34.294998,34.384998,32.799999,32.830002,2269200,30.040327
"2012-06-12",33.02,33.215,32.384998,33.005001,3326000,30.200466
"2012-06-13",33.389999,33.389999,32.119999,32.279999,3632400,29.53706
"2012-06-14",32.544998,32.544998,31.309999,31.584999,5163600,28.901115
"2012-06-15",31.809999,32.625,31.625,32.595001,4558400,29.825294
"2012-06-18",32.224998,33.195,32.224998,32.970001,9735600,30.168428
"2012-06-19",33.310001,34.685001,33.224998,34.294998,4463800,31.380829
"2012-06-20",33.810001,34.43,33.645,33.970001,3238800,31.08345
"2012-06-21",33.919998,34.380001,32.669998,32.724998,3421000,29.944248
"2012-06-22",32.895,32.959999,32.544998,32.75,3653800,29.967121
"2012-06-25",32.099998,32.330002,31.445,32.049999,2967400,29.326601
"2012-06-26",32.044998,32.240002,31.690001,32.064999,3585400,29.340328
"2012-06-27",31.955,32.689999,31.83,32.099998,2592200,29.372353
"2012-06-28",31.855,32.404999,31.855,32.255001,2286800,29.514185
"2012-06-29",33.029999,33.130001,32.650002,32.794998,2778400,30.008299
"2012-07-02",32.235001,32.740002,31.254999,32.615002,2046600,29.843594
"2012-07-03",32.595001,33.494999,32.470001,33.130001,2728600,30.314837
"2012-07-05",33.165001,33.919998,33.095001,33.584999,2320400,30.731171
"2012-07-06",33.099998,33.220001,32.404999,32.630001,2414000,29.857319
"2012-07-09",32.490002,32.625,31.934999,32.130001,2794400,29.399803
"2012-07-10",32.325001,32.880001,31.535,31.795,4638800,29.093269
"2012-07-11",31.745001,31.995001,31.475,31.709999,2051200,29.015497
"2012-07-12",31.360001,31.834999,30.785,31.594999,3042800,28.910269
"2012-07-13",31.76,32.400002,31.695,32.349998,2382000,29.601109
"2012-07-16",32.139999,32.244999,31.635,31.77,1409200,29.070395
"2012-07-17",31.98,32.200001,31.355,31.99,2453800,29.271702
"2012-07-18",31.85,33.080002,31.605,32.25,7818400,29.509613
"2012-07-19",32.18,33.055,31.82,32.650002,2577600,29.875622
"2012-07-20",32.275002,32.805,31.75,31.995001,3199200,29.276278
"2012-07-23",31.205,31.67,30.764999,31.389999,3196600,28.722685
"2012-07-24",31.469999,31.495001,30.084999,30.27,3389400,27.697855
"2012-07-25",30.440001,31.85,30.325001,31.065001,4853000,28.425304
"2012-07-26",30.674999,32.110001,30.424999,31.495001,5138200,28.818768
"2012-07-27",31.92,33.785,31.870001,33.66,4860800,30.799805
"2012-07-30",33.740002,34.189999,33.490002,33.575001,2523000,30.722013
"2012-07-31",33.580002,33.990002,33.185001,33.549999,2637400,30.699142
"2012-08-01",33.645,33.744999,32.66,32.970001,2994800,30.168428
"2012-08-02",32.625,33.025002,31.27,31.865,3023000,29.157322
"2012-08-03",32.674999,33.215,32.365002,32.965,2275000,30.163849
"2012-08-06",33.154999,34.095001,32.849998,33.900002,2022600,31.019403
"2012-08-07",34.014999,35.299999,33.974998,35.02,3414200,32.044247
"2012-08-08",34.709999,35.23,34.509998,34.674999,2636000,31.728544
"2012-08-09",34.674999,35.084999,34.540001,34.990002,1662400,32.016792
"2012-08-10",34.830002,35.66,34.75,35.66,2004600,32.629848
"2012-08-13",35.580002,35.93,35.445,35.904999,1743400,32.854031
"2012-08-14",36.07,36.075001,35.07,35.200001,2353000,32.208939
"2012-08-15",35.240002,35.549999,34.959999,35.365002,2579600,32.359913
"2012-08-16",35.424999,35.889999,35.235001,35.68,2797600,32.648155
"2012-08-17",35.82,36.07,35.490002,35.625,2497200,32.597832
"2012-08-20",35.619999,35.630001,35.080002,35.224998,2613000,32.231815
"2012-08-21",35.279999,35.494999,34.84,34.939999,1885800,31.971022
"2012-08-22",34.880001,35.014999,34.404999,34.91,1602800,31.943579
"2012-08-23",34.860001,35.035,34.465,34.52,1389400,31.58672
"2012-08-24",34.375,34.474998,33.794998,34.215,2337200,31.307642
"2012-08-27",34.389999,34.59,34.005001,34.314999,1755600,31.399132
"2012-08-28",34.189999,34.435001,33.965,34.130001,1874200,31.229862
"2012-08-29",34.224998,34.630001,34.105,34.560001,1387200,31.623325
"2012-08-30",34.259998,34.43,33.705002,33.814999,1401600,30.941628
"2012-08-31",34.125,34.575001,33.625,34.389999,2400600,31.467762
"2012-09-04",34.275002,34.43,33.349998,33.645,2956600,30.786079
"2012-09-05",33.740002,33.915001,33.34,33.465,1766000,30.621368
"2012-09-06",33.889999,35.005001,33.759998,34.834999,1763800,31.874956
"2012-09-07",34.869999,36.445,34.869999,36.189999,2507600,33.114799
"2012-09-10",36.110001,36.110001,35.549999,35.810001,1826000,32.767113
"2012-09-11",35.895,36.735001,35.84,36.68,2414000,33.563168
"2012-09-12",36.775002,37.18,36.654999,36.985001,2464000,33.842255
"2012-09-13",36.904999,38.220001,36.490002,37.98,3149800,34.752712
"2012-09-14",38.395,39.09,38.185001,39.040001,4050600,35.722641
"2012-09-17",38.880001,38.915001,37.875,38.02,2711000,34.789314
"2012-09-18",38.044998,38.044998,37.419998,37.82,1810400,34.606297
"2012-09-19",37.794998,38.400002,37.474998,38.040001,2185600,34.807613
"2012-09-20",37.52,37.52,36.09,37.060001,3761600,33.910889
"2012-09-21",37.355,37.459999,36.110001,36.145,3741800,33.073627
"2012-09-24",35.950001,36.314999,35.845001,36.240002,2370600,33.160576
"2012-09-25",36.34,36.375,34.93,34.93,2554400,31.96188
"2012-09-26",34.900002,34.994999,34.279999,34.494999,2654400,31.56385
"2012-09-27",34.755001,34.985001,34.259998,34.689999,2213000,31.742271
"2012-09-28",34.41,34.650002,33.93,34.555,2855600,31.61874
"2012-10-01",34.849998,36.009998,34.849998,35.57,2881000,32.547493
