"","VLO.Open","VLO.High","VLO.Low","VLO.Close","VLO.Volume","VLO.Adjusted"
"2010-04-23",17.815357,18.199268,17.778793,18.171846,10359600,13.94804
"2010-04-26",18.20841,18.574039,18.153564,18.391226,18712600,14.116426
"2010-04-27",18.610603,18.811701,18.171846,18.190128,22198200,13.962071
"2010-04-28",18.299818,18.692871,18.299818,18.674589,14050300,14.333927
"2010-04-29",18.756855,19.414991,18.692871,19.341866,14630000,14.846108
"2010-04-30",19.360146,19.643511,18.967093,19.003656,13170700,14.586506
"2010-05-03",19.213894,19.579525,19.012796,19.533821,9739400,14.993449
"2010-05-04",19.27788,19.27788,18.537477,18.711151,13089300,14.361993
"2010-05-05",18.32724,19.0585,17.952469,18.610603,11902200,14.284814
"2010-05-06",18.473492,18.574039,16.563072,17.687386,18023800,13.576187
"2010-05-07",17.577696,17.888483,16.736746,16.928701,18320700,12.993846
"2010-05-10",17.550274,18.135283,17.531992,18.034735,13549800,13.842797
"2010-05-11",17.778793,18.244972,17.687386,17.888483,9557000,13.730543
"2010-05-12",17.961609,18.839123,17.915905,18.793419,11441000,14.425135
"2010-05-13",18.784277,19.067642,18.702011,18.857405,10202400,14.474251
"2010-05-14",18.683729,18.756855,18.089579,18.400366,9933500,14.123444
"2010-05-17",18.281536,18.528336,17.422304,17.787933,14606900,13.690562
"2010-05-18",18.007313,18.244972,17.276051,17.404022,11493800,13.395082
"2010-05-19",17.358318,17.449726,16.800732,17.202925,13770600,13.240308
"2010-05-20",16.809872,16.882998,16.234003,16.343693,18157300,12.578997
"2010-05-21",15.923218,16.745886,15.822669,16.581352,15423700,12.761911
"2010-05-24",16.435101,16.67276,16.188299,16.188299,8673600,12.459398
"2010-05-25",15.676416,15.914077,15.383912,15.886655,13703900,12.227233
"2010-05-26",16.170019,16.471664,16.023766,16.078611,12686800,12.374975
"2010-05-27",16.407679,17.212067,16.398537,17.184643,14812100,13.226238
"2010-05-28",17.129799,17.367458,16.837294,17.074955,11715900,13.141817
"2010-06-01",16.66362,17.294333,16.014626,16.051188,18158100,12.353868
"2010-06-02",16.042048,16.297989,15.731261,16.297989,15593400,12.543818
"2010-06-03",16.343693,16.681902,16.197441,16.636198,11537300,12.804124
"2010-06-04",16.179159,16.371115,15.685557,15.786106,13236900,12.149846
"2010-06-07",15.886655,15.968922,15.566728,15.639853,15098500,12.037285
"2010-06-08",15.511883,15.83181,15.036563,15.411335,15670700,11.861404
"2010-06-09",15.511883,15.58501,14.844607,14.954296,24325100,11.509642
"2010-06-10",15.2468,15.813528,15.23766,15.786106,11099700,12.149846
"2010-06-11",15.511883,15.795247,15.420475,15.767824,6600900,12.135777
"2010-06-14",15.959781,16.590494,15.959781,16.023766,12665700,12.332764
"2010-06-15",16.234003,16.66362,16.197441,16.636198,9000300,12.804124
"2010-06-16",16.581352,16.654478,16.206581,16.599634,9435400,12.775982
"2010-06-17",16.627056,16.681902,16.224863,16.398537,8686200,12.621208
"2010-06-18",16.435101,16.517368,16.179159,16.444241,8844100,12.656382
"2010-06-21",16.681902,16.992687,16.453382,16.581352,9741500,12.761911
"2010-06-22",16.526508,16.691042,16.179159,16.270567,7452800,12.522717
"2010-06-23",16.453382,16.645338,16.051188,16.599634,12458400,12.775982
"2010-06-24",16.499086,16.691042,16.316271,16.517368,9442200,12.712667
"2010-06-25",16.572212,17.294333,16.343693,17.157221,18288200,13.205131
"2010-06-28",17.184643,17.184643,16.800732,16.910421,7789400,13.015182
"2010-06-29",16.66362,16.691042,15.877514,16.160877,11692200,12.438291
"2010-06-30",16.179159,16.79159,16.124315,16.435101,13990900,12.649347
"2010-07-01",16.480804,16.581352,15.521024,15.776965,13377400,12.142812
"2010-07-02",15.868373,15.959781,15.292504,15.457038,9118900,11.896579
"2010-07-06",15.72212,16.051188,15.255941,15.402194,10676700,11.854369
"2010-07-07",15.58501,16.142595,15.457038,16.096891,9322900,12.389044
"2010-07-08",16.224863,16.435101,15.996344,16.361975,7451400,12.593072
"2010-07-09",16.352833,16.416819,16.115173,16.352833,7113700,12.586031
"2010-07-12",16.343693,16.480804,16.060329,16.261425,6491200,12.515679
"2010-07-13",16.563072,16.636198,16.425961,16.535648,6272700,12.726736
"2010-07-14",16.407679,16.480804,15.914077,16.115173,11127200,12.403114
"2010-07-15",16.206581,16.407679,15.923218,16.343693,8010000,12.578997
"2010-07-16",16.224863,16.307129,15.804387,15.868373,6840100,12.213163
"2010-07-19",15.840951,15.877514,15.493602,15.676416,8783100,12.065424
"2010-07-20",15.603291,15.83181,15.521024,15.795247,13105700,12.156884
"2010-07-21",15.941499,15.941499,15.402194,15.566728,11047600,11.981004
"2010-07-22",15.676416,15.886655,15.411335,15.676416,15970400,12.065424
"2010-07-23",15.612432,15.676416,15.402194,15.621572,12842600,12.023212
"2010-07-26",15.630713,16.124315,15.557587,16.051188,19168800,12.353868
"2010-07-27",16.499086,16.590494,15.795247,15.895795,18512300,12.234268
"2010-07-28",15.868373,16.106033,15.548446,15.566728,14969800,11.981004
"2010-07-29",15.676416,15.813528,15.283363,15.447898,11965800,11.889545
"2010-07-30",15.420475,15.58501,15.228519,15.530165,15187700,11.95286
"2010-08-02",15.767824,15.776965,15.530165,15.639853,12490100,12.037285
"2010-08-03",15.71298,16.224863,15.603291,16.160877,17017900,12.438291
"2010-08-04",16.115173,16.489944,16.032907,16.435101,13504500,12.649347
"2010-08-05",16.380257,16.809872,16.188299,16.736746,11932200,12.881511
"2010-08-06",16.54479,16.745886,16.151737,16.508226,9371300,12.705631
"2010-08-09",16.55393,16.700182,16.517368,16.66362,5302900,12.825231
"2010-08-10",16.508226,16.572212,16.252285,16.444241,9102600,12.656382
"2010-08-11",16.170019,16.179159,15.612432,15.667276,9417300,12.05839
"2010-08-12",15.648994,15.694698,15.438757,15.47532,12214600,11.91065
"2010-08-13",15.457038,15.703839,15.402194,15.402194,9303300,11.854369
"2010-08-16",15.393053,15.521024,15.274223,15.447898,9002800,11.928268
"2010-08-17",15.58501,15.59415,15.173675,15.301645,12198400,11.815336
"2010-08-18",15.365631,15.72212,15.201097,15.575869,10287100,12.027081
"2010-08-19",15.530165,15.630713,15.173675,15.310786,10236300,11.822394
"2010-08-20",15.155393,15.274223,14.890311,15.11883,9190100,11.674171
"2010-08-23",15.155393,15.35649,14.908592,14.963437,7687500,11.554188
"2010-08-24",14.789762,14.899451,14.652651,14.798903,12288200,11.427136
"2010-08-25",14.689214,14.744059,14.369287,14.689214,11271000,11.342441
"2010-08-26",14.789762,14.798903,14.213894,14.305302,13813800,11.045997
"2010-08-27",14.369287,14.76234,14.159049,14.716637,8540500,11.363613
"2010-08-30",14.707496,14.899451,14.64351,14.64351,8304500,11.307149
"2010-08-31",14.616088,14.707496,14.305302,14.41499,9043900,11.130699
"2010-09-01",14.634369,14.926874,14.542962,14.808043,8932900,11.434196
"2010-09-02",14.835466,15.301645,14.817184,15.210238,8773300,11.744755
"2010-09-03",15.438757,15.530165,15.301645,15.484461,6111100,11.956498
"2010-09-07",15.35649,15.639853,15.173675,15.466179,10061200,11.942385
"2010-09-08",15.447898,15.648994,15.319927,15.420475,5192100,11.907093
"2010-09-09",15.548446,15.621572,15.319927,15.383912,3416900,11.87886
"2010-09-10",15.438757,15.767824,15.438757,15.502742,6856300,11.970616
"2010-09-13",15.648994,15.895795,15.530165,15.868373,7076100,12.25294
"2010-09-14",15.895795,16.005484,15.667276,15.923218,6193100,12.295289
"2010-09-15",15.795247,15.886655,15.557587,15.850091,5620900,12.238827
"2010-09-16",15.740402,15.877514,15.658135,15.731261,5761400,12.14707
"2010-09-17",15.776965,15.840951,15.493602,15.530165,8578400,11.991788
"2010-09-20",15.539306,15.840951,15.502742,15.758684,7486500,12.168246
"2010-09-21",15.731261,15.840951,15.566728,15.676416,6866000,12.104721
"2010-09-22",15.548446,15.758684,15.292504,15.329067,8908100,11.836511
"2010-09-23",15.23766,15.402194,15.146253,15.210238,6659300,11.744755
"2010-09-24",15.411335,15.511883,15.310786,15.374771,7432100,11.8718
"2010-09-27",15.365631,15.630713,15.274223,15.429616,6131700,11.914152
"2010-09-28",15.402194,15.676416,15.35649,15.603291,7503100,12.048258
"2010-09-29",15.539306,15.996344,15.521024,15.786106,8992500,12.189416
"2010-09-30",15.95064,16.087751,15.731261,16.005484,9520200,12.358815
"2010-10-01",16.170019,16.243145,15.95064,16.133455,6201800,12.457628
"2010-10-04",16.060329,16.133455,15.694698,15.767824,4836900,12.175302
"2010-10-05",15.895795,16.179159,15.859232,16.069469,5770500,12.408222
"2010-10-06",16.042048,16.179159,15.822669,15.941499,6377300,12.309406
"2010-10-07",16.014626,16.197441,15.932359,16.151737,5555200,12.471745
"2010-10-08",16.124315,16.444241,16.042048,16.352833,4772400,12.62702
"2010-10-11",16.425961,16.599634,16.334553,16.535648,5047600,12.768188
"2010-10-12",16.453382,16.480804,16.197441,16.425961,5063000,12.683487
"2010-10-13",16.499086,16.910421,16.489944,16.691042,8368800,12.88818
"2010-10-14",16.78245,17.074955,16.453382,16.599634,7054100,12.817593
"2010-10-15",16.727606,16.764168,16.389397,16.54479,6048500,12.775247
"2010-10-18",16.471664,16.910421,16.389397,16.864717,6484700,13.022281
"2010-10-19",16.590494,16.745886,16.389397,16.489944,7023600,12.732898
"2010-10-20",16.489944,16.67276,16.389397,16.590494,6028000,12.810537
"2010-10-21",16.627056,16.636198,16.014626,16.170019,9601600,12.485864
"2010-10-22",16.170019,16.252285,16.042048,16.133455,4016000,12.457628
"2010-10-25",16.224863,16.425961,16.188299,16.243145,5997900,12.542326
"2010-10-26",16.425961,16.654478,16.051188,16.453382,11241100,12.704666
"2010-10-27",16.407679,16.755028,16.361975,16.636198,9680400,12.845827
"2010-10-28",16.727606,16.928701,16.654478,16.654478,5484600,12.859944
"2010-10-29",16.608774,16.67276,16.261425,16.407679,5826500,12.669371
"2010-11-01",16.563072,16.718464,16.243145,16.288849,5664800,12.577618
"2010-11-02",16.444241,16.54479,16.307129,16.453382,5993400,12.704666
"2010-11-03",16.54479,16.691042,16.297989,16.581352,6434300,12.803476
"2010-11-04",16.800732,17.340036,16.755028,17.303474,10081800,13.361072
"2010-11-05",17.330896,17.568556,17.212067,17.49543,7963100,13.509293
"2010-11-08",17.449726,17.595978,17.330896,17.550274,5202900,13.551641
"2010-11-09",17.559416,17.705667,17.431444,17.49543,7512400,13.509293
"2010-11-10",17.458866,17.888483,17.294333,17.861061,9412500,13.791619
"2010-11-11",17.824497,18.263254,17.723949,18.244972,11582100,14.088061
"2010-11-12",18.080439,18.464352,17.970749,18.254114,10441700,14.095116
"2010-11-15",18.199268,18.272394,17.806215,17.842779,7285600,13.815342
"2010-11-16",17.641682,17.769653,17.020109,17.148081,13830100,13.277451
"2010-11-17",17.093235,17.659964,17.047531,17.458866,6675100,13.518085
"2010-11-18",17.641682,18.21755,17.641682,18.062157,8799100,13.985203
"2010-11-19",18.007313,18.034735,17.61426,17.888483,8392200,13.850733
"2010-11-22",17.733089,18.053017,17.550274,17.998173,6907000,13.93566
"2010-11-23",17.861061,17.934187,17.559416,17.696526,8825700,13.702099
"2010-11-24",17.778793,18.162706,17.742229,18.135283,7169400,14.041825
"2010-11-26",17.961609,18.025595,17.733089,17.879341,2741600,13.843652
"2010-11-29",17.797075,17.952469,17.577696,17.888483,6539200,13.850733
"2010-11-30",17.650824,17.970749,17.586838,17.806215,8559200,13.787033
"2010-12-01",18.053017,18.491774,17.998173,18.427788,9524100,14.268306
"2010-12-02",18.44607,18.994516,18.418648,18.948812,11231800,14.671724
"2010-12-03",18.811701,19.305302,18.738575,19.268738,11365000,14.919437
"2010-12-06",19.149908,19.469835,19.104204,19.17733,9152900,14.848663
"2010-12-07",19.396709,19.597807,19.323584,19.414991,10517800,15.03268
"2010-12-08",19.469835,19.597807,18.994516,19.27788,11316600,14.926516
"2010-12-09",19.341866,19.433273,19.003656,19.186472,6386500,14.855733
"2010-12-10",19.259598,19.798903,19.223034,19.762341,8932600,15.301625
"2010-12-13",19.899452,19.926874,19.506399,19.524679,7873400,15.117602
"2010-12-14",19.689215,19.689215,19.369287,19.561243,7094200,15.14592
"2010-12-15",19.515539,19.689215,19.241316,19.241316,7470500,14.898209
"2010-12-16",19.28702,19.533821,19.104204,19.478975,6358800,15.082221
"2010-12-17",19.405849,19.542961,19.250458,19.268738,9266000,14.919437
"2010-12-20",19.424131,20.283363,19.369287,20.274223,10800800,15.697968
"2010-12-21",20.329067,20.877514,20.091408,20.84095,11851900,16.136772
"2010-12-22",20.813528,21.023766,20.72212,20.767824,9163500,16.080151
"2010-12-23",20.850092,21.069469,20.685558,21.042048,6429300,16.29248
"2010-12-27",20.923218,21.069469,20.795246,21.032907,6138600,16.285398
"2010-12-28",21.051188,21.234003,20.914076,20.9415,4233000,16.214628
"2010-12-29",20.9415,21.480804,20.904936,21.343693,5334500,16.526037
"2010-12-30",21.407679,21.462523,21.096891,21.151737,5125100,16.377409
"2010-12-31",21.160877,21.66362,21.023766,21.133455,4971100,16.363258
"2011-01-03",21.462523,21.745886,21.361975,21.709324,6397300,16.809141
"2011-01-04",21.809872,21.837294,21.032907,21.197441,9992000,16.412798
"2011-01-05",21.142595,21.77331,21.051188,21.718464,11372800,16.816216
"2011-01-06",21.828154,21.928701,21.444241,21.736746,8324600,16.830372
"2011-01-07",21.727606,21.882998,21.480804,21.78245,6761100,16.865761
"2011-01-10",21.55393,21.846436,21.416819,21.691042,9251600,16.794987
"2011-01-11",21.800732,22.248629,21.755028,22.084095,9830700,17.099314
"2011-01-12",22.321754,22.678246,22.212067,22.449726,12895500,17.38242
"2011-01-13",22.531992,23.016453,22.458866,22.888483,11747800,17.722143
"2011-01-14",22.934187,22.934187,22.349176,22.842779,11481000,17.686752
"2011-01-18",22.934187,23.372944,22.751371,23.372944,9282000,18.097248
"2011-01-19",23.318098,23.372944,22.568556,22.650824,10150100,17.538128
"2011-01-20",22.440584,22.577696,21.499086,22.010969,14924400,17.042694
"2011-01-21",21.946983,22.266911,21.800732,22.056673,12301800,17.078085
"2011-01-24",22.065813,22.340036,21.882998,22.312614,7696200,17.276257
"2011-01-25",22.230347,22.330896,21.892139,22.230347,11445200,17.212559
"2011-01-26",22.477148,23.20841,22.422304,23.126143,12360000,17.906153
"2011-01-27",23.290676,23.574039,22.897623,23.190128,9666500,17.955702
"2011-01-28",23.171846,23.299818,22.861061,22.989031,11140300,17.799992
"2011-01-31",23.263254,23.318098,23.016453,23.180986,11606400,17.948618
"2011-02-01",23.537477,23.857405,23.382084,23.820841,13782400,18.444046
"2011-02-02",23.793419,24.670933,23.747715,24.15905,12840900,18.705917
"2011-02-03",24.003656,24.131626,23.33638,23.866545,10900900,18.479433
"2011-02-04",23.976234,24.351006,23.811701,24.250458,9894600,18.776697
"2011-02-07",24.780622,25.621572,24.744059,24.954296,12973000,19.321669
"2011-02-08",25.027422,25.648994,24.689215,25.594151,12975700,19.817093
"2011-02-09",25.511883,25.667276,24.771481,25,13552900,19.357054
"2011-02-10",24.689215,25.71298,24.213894,25.667276,15320800,19.873713
"2011-02-11",25.795246,26.032907,25.201097,25.566727,18206400,19.795856
"2011-02-14",25.511883,26.974405,25.475321,26.581352,16632000,20.621794
"2011-02-15",26.636198,26.736746,25.786106,26.005484,14798900,20.175039
"2011-02-16",26.718464,27.065813,26.54479,26.67276,18984500,20.692713
"2011-02-17",27.001827,27.806215,26.718464,27.687386,19132400,21.479851
"2011-02-18",27.431444,27.641682,26.800732,26.892139,19446100,20.862898
"2011-02-22",26.627056,26.965265,25.731262,25.749542,17041200,19.976475
"2011-02-23",25.776966,26.087751,24.405849,25.365631,24925100,19.67864
"2011-02-24",24.926874,25.219378,24.241316,24.497257,19168000,19.004955
"2011-02-25",24.899452,26.124315,24.817184,26.106033,15094700,20.253044
"2011-02-28",26.261425,26.389397,25.457039,25.758684,12430300,19.983572
"2011-03-01",25.749542,25.914076,24.561243,24.661791,12948800,19.132601
"2011-03-02",24.670933,24.798903,24.04022,24.588665,13177900,19.075872
"2011-03-03",25.054844,26.535648,24.945156,26.489944,22905200,20.550882
"2011-03-04",26.489944,26.55393,25.987204,26.206581,13481500,20.331047
"2011-03-07",26.279707,26.325411,25.045704,25.438757,10812200,19.735376
"2011-03-08",25.493601,25.493601,24.561243,24.853748,9632600,19.281521
"2011-03-09",24.826324,25.429617,24.579525,25.329067,12365700,19.650272
"2011-03-10",24.908592,24.926874,23.400366,24.0585,18311400,18.664566
"2011-03-11",24.734919,25.71298,24.250458,25.575869,17578200,19.841736
"2011-03-14",25.996344,26.828154,25.585009,26.407679,19838400,20.487061
"2011-03-15",25.11883,25.868374,24.954296,25.511883,16788400,19.792103
"2011-03-16",25.521025,25.859232,24.780622,25.082268,17326100,19.458803
"2011-03-17",25.521025,25.776966,25.319927,25.511883,12096500,19.792103
"2011-03-18",25.868374,25.95064,24.954296,24.99086,14475100,19.38789
"2011-03-21",25.493601,25.877514,25.219378,25.868374,7689700,20.068665
"2011-03-22",25.877514,25.95978,25.274223,25.685558,7964600,19.92684
"2011-03-23",25.603291,26.617916,25.511883,26.352833,15112000,20.444506
"2011-03-24",26.608774,26.645338,25.776966,26.316271,12646900,20.416143
"2011-03-25",26.517368,27.422304,26.499086,27.358318,12420600,21.224562
"2011-03-28",27.440584,27.49543,26.937843,27.029251,8118200,20.969275
"2011-03-29",27.276051,27.851919,26.77331,27.824497,10600400,21.586227
"2011-03-30",28.199268,28.299818,27.541134,28.089579,12736700,21.791878
"2011-03-31",27.595978,28.043875,27.239489,27.257771,12271500,21.146559
"2011-04-01",27.477148,27.669104,27.230347,27.440584,9696200,21.288391
"2011-04-04",27.568556,27.678246,27.358318,27.486288,7731900,21.323841
"2011-04-05",27.696526,28.062157,27.49543,27.879341,11231500,21.628778
"2011-04-06",28.098721,28.44607,27.184643,27.257771,13984000,21.146559
"2011-04-07",27.074955,27.120659,26.206581,26.499086,12794200,20.557972
"2011-04-08",26.54479,26.691042,25.329067,25.767824,21090100,19.99066
"2011-04-11",25.703838,26.106033,25.155394,25.191956,13492300,19.543898
"2011-04-12",24.926874,25.493601,24.588665,24.826324,15738800,19.260244
"2011-04-13",25.11883,25.703838,24.981718,25.585009,11546500,19.848829
"2011-04-14",25.329067,25.393053,24.789762,25.228519,10383700,19.572273
"2011-04-15",25.338209,25.420475,24.99086,25.173676,7919600,19.52972
"2011-04-18",24.826324,24.945156,24.360146,24.753199,9149200,19.203512
"2011-04-19",24.625229,25.402193,24.469835,25.356489,14964100,19.671545
"2011-04-20",25.703838,26.005484,25.557587,25.932358,11291800,20.118299
"2011-04-21",26.078611,26.599634,26.005484,26.535648,10948800,20.586332
"2011-04-25",26.416819,26.828154,26.060329,26.608774,13438200,20.643066
"2011-04-26",26.79159,27.010969,25.447897,25.612431,23192800,19.870108
"2011-04-27",26.160877,26.160877,25.054844,25.603291,15454100,19.86301
