"","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
"2015-11-18",222.860001,223.850006,220.169998,223.619995,283900,200.780502
"2015-11-19",223.779999,226.300003,223.080002,225.970001,198200,202.890488
"2015-11-20",226.729996,229.119995,226.160004,228.25,289000,204.937576
"2015-11-23",228.220001,230.389999,226.970001,230.050003,254200,206.553787
"2015-11-24",229.240005,229.880005,225.679993,227.850006,200900,204.578522
"2015-11-25",228.639999,231.199997,227.970001,230.600006,224900,207.047577
"2015-11-27",230.070007,234.970001,228.830002,233.830002,152600,209.947693
"2015-11-30",234.570007,235.669998,230.139999,230.789993,903700,207.21817
"2015-12-01",232.050003,235.639999,232.050003,235.360001,254900,211.321411
"2015-12-02",234.690002,235.789993,228.460007,228.919998,386600,205.539185
"2015-12-03",228,229.259995,226.509995,227.610001,566400,204.362991
"2015-12-04",228.419998,234.320007,228.419998,233.380005,391000,209.543655
"2015-12-07",232.800003,234.279999,231.100006,232.559998,461300,208.807388
"2015-12-08",232.380005,233.350006,227.740005,231.949997,327000,208.25975
"2015-12-09",230.610001,232.419998,227.119995,230.220001,367300,206.706421
"2015-12-10",230.330002,231.589996,228.800003,229.429993,292500,205.997086
"2015-12-11",227.710007,231.110001,226.630005,230.809998,416700,207.236145
"2015-12-14",230.279999,233.119995,227.009995,232.860001,524000,209.076797
"2015-12-15",233.25,236.839996,231.089996,235,641200,210.998245
"2015-12-16",235.960007,241.130005,234.679993,240.179993,414600,215.649109
"2015-12-17",240.089996,240.160004,237.479996,238.630005,880700,214.257462
"2015-12-18",237.429993,238.020004,235.070007,235.470001,830400,211.420181
"2015-12-21",237.910004,238.600006,234.119995,235.100006,663700,211.087997
"2015-12-22",235.770004,237.690002,234.190002,234.380005,458800,210.441528
"2015-12-23",235.600006,238.25,233.25,238.149994,350700,213.826462
"2015-12-24",237.710007,239.190002,236.580002,238.369995,137800,214.024017
"2015-12-28",237.740005,240.919998,237.309998,240.830002,304900,216.232727
"2015-12-29",242.559998,244.710007,242.110001,244.289993,361500,219.339371
"2015-12-30",241.880005,244.360001,240.830002,243.270004,401900,219.718719
"2015-12-31",243.360001,243.919998,239.300003,239.410004,341100,216.232422
"2016-01-04",238.449997,239.320007,235.539993,237.320007,364600,214.344742
"2016-01-05",237.899994,240.550003,237.779999,240.039993,257700,216.801361
"2016-01-06",238.009995,239.990005,236.630005,238.050003,189500,215.004074
"2016-01-07",235.559998,237.990005,234.729996,235.699997,460000,212.881561
"2016-01-08",236.279999,238.669998,233.139999,233.669998,384200,211.048096
"2016-01-11",234.850006,236.550003,234.110001,235.690002,477200,212.872543
"2016-01-12",234.600006,235.559998,230.389999,234.779999,640600,212.050629
"2016-01-13",235.270004,237.029999,232.360001,233.779999,613900,211.147446
"2016-01-14",233.779999,235.850006,230.539993,230.830002,632900,208.483047
"2016-01-15",228.970001,231.660004,226.259995,230.149994,606100,207.868866
"2016-01-19",231.190002,233.850006,229.169998,232.330002,484800,209.83786
"2016-01-20",231.610001,231.610001,223.949997,224.479996,717300,202.747772
"2016-01-21",225.119995,226.839996,219.309998,221,587400,199.604675
"2016-01-22",222.820007,225.389999,221.490005,224.850006,733700,203.082001
"2016-01-25",224.860001,227.220001,222.460007,223.110001,432500,201.510452
"2016-01-26",223.369995,226.630005,223.080002,226.320007,471400,204.409683
"2016-01-27",226.320007,226.320007,218.990005,220.440002,515200,199.098907
"2016-01-28",219.380005,221.190002,209.889999,210.779999,998600,190.37413
"2016-01-29",212.039993,213.619995,205.729996,213.110001,1223100,192.478531
"2016-02-01",211.389999,216.350006,210.440002,214.229996,805200,193.490097
"2016-02-02",214.229996,216.529999,207.600006,208.320007,566300,188.152252
"2016-02-03",209.380005,211.970001,207.240005,210.380005,610800,190.012863
"2016-02-04",209.199997,212.570007,207.25,210.919998,579200,190.500565
"2016-02-05",209.860001,215.279999,202.080002,202.5,691900,182.895721
"2016-02-08",205.979996,205.979996,196.690002,198.169998,622100,178.984924
"2016-02-09",196.830002,200.190002,191.660004,193.490005,741700,174.75798
"2016-02-10",196.639999,200,195.559998,196.789993,455400,177.73851
"2016-02-11",194.029999,194.869995,191.25,192.259995,473200,173.647049
"2016-02-12",196.940002,197.869995,192.399994,195.539993,512900,176.609497
"2016-02-16",197,199.199997,193.800003,198.630005,434800,179.400375
"2016-02-17",199.130005,203.360001,196.320007,201.570007,544800,182.055771
"2016-02-18",201.779999,203.800003,198.869995,202.029999,398700,182.471222
"2016-02-19",201.960007,208.789993,201.960007,207.119995,1054600,187.06842
"2016-02-22",208.550003,210.880005,208.300003,209.529999,407400,189.245117
"2016-02-23",208.139999,211.529999,208.139999,209.169998,446700,188.919983
"2016-02-24",208.039993,211.470001,205.449997,207.419998,265800,187.339355
"2016-02-25",208.649994,214.860001,208.149994,211,468000,190.57283
"2016-02-26",210.960007,211.740005,209.789993,209.979996,450700,189.651581
"2016-02-29",210.139999,214.570007,209.149994,209.279999,573000,189.019302
"2016-03-01",210.639999,216.789993,209.509995,216.589996,511300,195.621643
"2016-03-02",215.720001,219.050003,211.860001,218,459700,196.895142
"2016-03-03",218.660004,221.100006,217.190002,221.050003,454700,199.649872
"2016-03-04",222.660004,223.860001,221.050003,222.490005,430000,200.950455
"2016-03-07",220.820007,223.470001,220.289993,223.169998,335900,201.564606
"2016-03-08",223.169998,225.259995,221.559998,221.929993,387700,200.444672
"2016-03-09",222.190002,224.380005,219.669998,222.240005,398600,200.724655
"2016-03-10",223.529999,224.669998,219.169998,220.669998,435500,199.306641
"2016-03-11",222.360001,224.559998,220.490005,224.429993,542100,202.702606
"2016-03-14",223.839996,224.910004,219.039993,221.110001,499600,199.704041
"2016-03-15",220.149994,221.440002,219.600006,221.320007,325900,199.893707
"2016-03-16",220.5,222.809998,218.649994,222.020004,315000,200.52594
"2016-03-17",222.410004,227.119995,221.050003,226.380005,502300,204.463882
"2016-03-18",226.669998,229.669998,224.940002,226.070007,976500,204.183868
"2016-03-21",226.070007,227.410004,225.759995,226.25,388500,204.346451
"2016-03-22",226.160004,229.610001,225.360001,228.479996,442500,206.36055
"2016-03-23",228.5,230.360001,228.139999,228.509995,533700,206.38765
"2016-03-24",227.740005,228.220001,224.740005,226.210007,319800,204.310318
"2016-03-28",226.210007,228.440002,225.220001,228.270004,344100,206.170883
"2016-03-29",226.759995,233.899994,226.759995,233.669998,370800,212.537827
"2016-03-30",234,234.949997,232.169998,232.350006,354400,211.337204
"2016-03-31",232.169998,234.779999,231.139999,233.860001,483600,212.710663
"2016-04-01",233.139999,234.190002,231.690002,232.820007,356000,211.764709
"2016-04-04",233.149994,234.990005,232.130005,233.789993,373900,212.646957
"2016-04-05",232.020004,233.990005,230.869995,231.860001,295400,210.891525
"2016-04-06",231.429993,233.25,230.380005,232.399994,498100,211.382675
"2016-04-07",231.410004,232.630005,229.300003,230.600006,347100,209.745453
"2016-04-08",232.309998,232.899994,231.149994,231.429993,336600,210.500397
"2016-04-11",231.729996,231.729996,227.119995,227.139999,381800,206.598373
"2016-04-12",227.339996,228.940002,224.089996,228.649994,528000,207.971817
"2016-04-13",229.789993,229.789993,222.169998,222.949997,861600,202.787308
"2016-04-14",222.660004,222.660004,217.470001,218.889999,511100,199.094482
"2016-04-15",218.789993,225.669998,218.309998,224.869995,445600,204.533646
"2016-04-18",224.75,226.699997,223.25,226.440002,578000,205.9617
"2016-04-19",226.919998,229.899994,226.210007,229.270004,469400,208.535736
"2016-04-20",229.320007,229.429993,222.330002,222.809998,370900,202.659958
"2016-04-21",222.020004,225.759995,221.220001,222.300003,431200,202.196075
"2016-04-22",222.690002,225.429993,221.940002,224.509995,269200,204.206223
"2016-04-25",223.850006,227.550003,223.850006,227.460007,267500,206.88945
"2016-04-26",227.419998,229.259995,224.679993,225.429993,408600,205.043015
"2016-04-27",223.770004,225,220.940002,224.649994,556000,204.333588
"2016-04-28",224.080002,227.869995,223.360001,224.330002,379000,204.042542
"2016-04-29",223.75,224.679993,218.850006,220.449997,971200,200.513382
"2016-05-02",219.419998,223.669998,219,222.929993,384900,202.769104
"2016-05-03",221.600006,223.809998,220.850006,223.520004,385300,203.305771
"2016-05-04",221.839996,227.550003,221.5,225.910004,406900,205.479614
"2016-05-05",227.300003,230,227.089996,228.869995,298100,208.171936
"2016-05-06",228.910004,232.330002,225.779999,232.160004,305800,211.164383
"2016-05-09",232.389999,233.990005,232.389999,233.509995,377500,212.392288
"2016-05-10",235,237.5,233.199997,236.110001,517700,214.757156
"2016-05-11",236.089996,236.089996,229.919998,230.600006,335600,209.745453
"2016-05-12",230.779999,231.190002,227.559998,229.929993,323900,209.136047
"2016-05-13",229.679993,229.880005,227.039993,227.75,242600,207.153244
"2016-05-16",228.619995,230.570007,227.130005,229.490005,306800,208.73587
"2016-05-17",229.039993,229.490005,222.809998,224.279999,451900,203.997009
"2016-05-18",223.789993,225,220.350006,223.520004,432900,203.305771
"2016-05-19",221.860001,221.899994,219.460007,221.320007,283100,201.304703
"2016-05-20",222.740005,223.619995,221.160004,222.830002,322300,202.678131
"2016-05-23",223.309998,224.050003,221.970001,222.169998,196600,202.077866
"2016-05-24",224.050003,224.660004,222.160004,223.490005,349100,203.278473
"2016-05-25",223.860001,226.369995,222.279999,226,426700,205.561493
"2016-05-26",225.619995,227.199997,224.520004,227.080002,273800,206.543793
"2016-05-27",227.440002,228.830002,225.380005,226.899994,262700,206.380096
"2016-05-31",226.850006,227.75,224.389999,227.229996,371200,206.680237
"2016-06-01",225.5,225.539993,218.100006,218.929993,804700,199.130875
"2016-06-02",218.710007,219.830002,216.419998,218.050003,541000,198.330414
"2016-06-03",218.300003,220,212.839996,213.240005,1072500,193.955444
"2016-06-06",212.940002,214.190002,208.320007,210,592000,191.008438
"2016-06-07",210.990005,212.380005,208.679993,209.199997,396500,190.280777
"2016-06-08",207.229996,209.630005,207.199997,209.190002,437700,190.271713
"2016-06-09",209.190002,210.919998,208.660004,209.259995,443300,190.335373
"2016-06-10",208.009995,210.050003,207.5,209.339996,403700,190.408127
"2016-06-13",209.649994,213.399994,209.330002,211.360001,633600,192.245453
"2016-06-14",211.220001,213.460007,210.279999,212.270004,407300,193.073181
"2016-06-15",212.75,217.679993,212.75,216.380005,530900,196.811478
"2016-06-16",215.839996,217.580002,215.009995,217.470001,290400,197.802902
"2016-06-17",217.179993,218.899994,214.520004,218.039993,714100,198.32135
"2016-06-20",220.240005,221.570007,218.320007,218.639999,367500,198.867096
"2016-06-21",219.470001,220.779999,218.899994,219.880005,281800,199.994965
"2016-06-22",220.339996,221.809998,219.029999,220.220001,306200,200.304184
"2016-06-23",221.639999,221.740005,217.839996,218.449997,379600,198.694275
"2016-06-24",213.940002,219.589996,213.039993,216.899994,862400,197.284424
"2016-06-27",215.520004,219.380005,214.639999,218.550003,519800,198.785233
"2016-06-28",218.839996,223.279999,218.089996,223.229996,544900,204.539413
"2016-06-29",225.25,227.089996,223.649994,224.520004,364100,205.721405
"2016-06-30",225,228.089996,222.809998,228.089996,385000,208.992493
"2016-07-01",228.089996,229.639999,227.080002,228.649994,292600,209.5056
"2016-07-05",229.110001,232.470001,229.110001,231.210007,453900,211.851257
"2016-07-06",230.539993,231.910004,228.979996,230.059998,360900,210.797562
"2016-07-07",230.050003,230.050003,227.289993,228.759995,347300,209.6064
"2016-07-08",230.990005,232.570007,229.110001,231.330002,353100,211.961212
"2016-07-11",231.639999,232.259995,229.639999,231.330002,202800,211.961212
"2016-07-12",231.740005,233.020004,229.949997,232.070007,326700,212.639236
"2016-07-13",233.25,234.490005,231.789993,234.259995,231900,214.645874
"2016-07-14",235.429993,235.429993,228.880005,229.539993,299100,210.321091
"2016-07-15",228.899994,229.889999,224.919998,226.600006,448600,207.627258
"2016-07-18",226.369995,227.600006,224.210007,225.630005,483500,206.73848
"2016-07-19",225.279999,226.589996,224.119995,226.589996,383000,207.618088
"2016-07-20",226.699997,226.699997,224.309998,226.350006,258000,207.398193
"2016-07-21",225.869995,226.509995,224.279999,226.440002,267200,207.480652
"2016-07-22",226.509995,228.080002,226.509995,226.990005,402100,207.984604
"2016-07-25",227.429993,228.899994,225.720001,226.399994,250800,207.443985
"2016-07-26",225.210007,225.910004,222.039993,222.729996,346000,204.081284
"2016-07-27",220.259995,221,217.160004,218.809998,918400,200.489502
"2016-07-28",218.770004,222.429993,218.089996,220.589996,446400,202.120438
"2016-07-29",221.470001,234.270004,221.470001,233.880005,1134600,214.297745
"2016-08-01",233.740005,236.559998,233.020004,234.619995,485700,214.9758
"2016-08-02",233.699997,234.490005,230.800003,231.509995,343600,212.12616
"2016-08-03",231.860001,231.860001,229.649994,230.429993,283200,211.136581
"2016-08-04",230.929993,230.929993,229.110001,229.509995,236100,210.293625
"2016-08-05",229.809998,231.009995,228.350006,230.610001,200200,211.301514
"2016-08-08",230.990005,235.990005,230.610001,233.199997,314100,213.674652
"2016-08-09",233.509995,234.080002,231.869995,233.589996,367500,214.031982
"2016-08-10",233.970001,234.880005,231.470001,232.710007,248800,213.225693
"2016-08-11",232.619995,234.389999,226.580002,228.679993,449100,209.533081
"2016-08-12",228.690002,232.539993,227.580002,229.419998,384200,210.211136
"2016-08-15",229.279999,232.639999,229.279999,231.649994,279800,212.254456
"2016-08-16",230.589996,231.470001,229.020004,230.100006,279200,210.834213
"2016-08-17",230.289993,230.289993,225.130005,228.029999,301500,208.937531
"2016-08-18",227.399994,228.889999,226.259995,227.589996,211400,208.534363
"2016-08-19",226.740005,226.740005,223.210007,224.580002,287200,205.776413
"2016-08-22",225.100006,226.130005,223.020004,224.020004,180800,205.26326
"2016-08-23",224.580002,225.229996,223.360001,224.020004,192500,205.26326
"2016-08-24",224.449997,224.449997,221.399994,223.179993,168600,204.493591
"2016-08-25",223.529999,226.949997,222.070007,225.520004,256400,206.63768
"2016-08-26",225.779999,227.479996,220.589996,222.020004,285300,203.430725
"2016-08-29",222.710007,226.839996,222.710007,225.399994,241800,206.527725
"2016-08-30",225.669998,225.949997,223,225.75,234800,206.848419
"2016-08-31",225.570007,227.759995,224.360001,227.100006,410600,208.085388
"2016-09-01",226.839996,227.589996,225.639999,226.860001,261700,207.865509
"2016-09-02",227.880005,231.380005,225.149994,225.889999,325100,206.9767
"2016-09-06",225.949997,230.029999,224.649994,229.990005,244100,210.733398
"2016-09-07",229.669998,229.970001,227.089996,229.919998,227100,210.66925
"2016-09-08",229.520004,229.520004,226.630005,226.830002,516100,207.838013
"2016-09-09",220.160004,225.029999,219.050003,219.970001,451200,201.552353
"2016-09-12",219.320007,226.199997,218.669998,225.020004,460300,206.179535
"2016-09-13",223.220001,223.589996,218.630005,219,466800,200.663589
"2016-09-14",219.479996,221.619995,218.229996,221.020004,295400,202.514465
"2016-09-15",220.350006,222.289993,219.289993,221.960007,328800,203.375763
"2016-09-16",221.160004,222.169998,220.369995,221.970001,440500,203.384888
"2016-09-19",222.630005,225.369995,222.479996,225.029999,186500,206.188721
"2016-09-20",226.779999,229.789993,225.649994,226.039993,251500,207.114136
"2016-09-21",226.119995,231.149994,224.350006,230.229996,602200,210.953323
"2016-09-22",232.179993,233.809998,230.070007,231.179993,430200,211.823746
"2016-09-23",230.5,233.279999,227.5,230.919998,461000,211.585541
"2016-09-26",230.259995,232.539993,230.020004,230.860001,344600,211.530579
"2016-09-27",231.130005,232.130005,227.860001,228.210007,437100,209.102463
"2016-09-28",226.789993,228.899994,225.660004,227.410004,442100,209.840652
"2016-09-29",226.300003,228.710007,224.059998,225.630005,346100,208.198151
"2016-09-30",227.300003,227.470001,222.649994,222.699997,376700,205.494553
"2016-10-03",222.100006,222.630005,217.660004,217.899994,321600,201.065384
"2016-10-04",218.029999,218.039993,214.309998,217.630005,483200,200.816208
"2016-10-05",217.949997,218.630005,213.220001,213.320007,549500,196.839218
"2016-10-06",212.710007,215,210.669998,212.470001,254500,196.054916
"2016-10-07",213.550003,216.199997,211.050003,212.270004,290300,195.870346
"2016-10-10",212.610001,213.710007,211.610001,212.320007,222000,195.916489
"2016-10-11",212.350006,213.130005,208.830002,210.270004,392600,194.024857
"2016-10-12",210.639999,212.029999,208.75,211.639999,326700,195.289032
"2016-10-13",205.320007,211.580002,205.279999,208.570007,688400,192.456223
"2016-10-14",208.570007,209.080002,206.25,208.720001,644500,192.594604
"2016-10-17",209.160004,209.160004,207.039993,207.270004,339200,191.256653
"2016-10-18",209.199997,209.589996,207.610001,207.699997,186100,191.653427
"2016-10-19",207.619995,208.910004,206.550003,208.570007,257500,192.456223
"2016-10-20",208.259995,210.490005,207.029999,207.5,275800,191.468887
"2016-10-21",205.929993,208.179993,205.929993,206.669998,231800,190.703003
"2016-10-24",208.070007,211.240005,204.75,205.350006,341700,189.48494
