"","MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted"
"2011-02-22",24.531,25.052999,24.414,24.738001,6916000,23.483425
"2011-02-23",24.738001,24.93,24.409,24.412001,8440000,23.173954
"2011-02-24",24.5,24.655001,24.296,24.417999,9580000,23.179653
"2011-02-25",24.67,24.934,24.500999,24.671,9826000,23.419823
"2011-02-28",24.757999,24.785,24.042,24.056,13373000,22.836012
"2011-03-01",24.250999,24.698999,24.035999,24.035999,12126000,22.81702
"2011-03-02",24.110001,24.695,24.040001,24.618,7798000,23.369503
"2011-03-03",24.694,25.17,24.672001,25.165001,10239000,23.888767
"2011-03-04",24.99,25.177999,24.857,24.975,6887000,23.708406
"2011-03-07",24.990999,25.289,24.645,24.726999,7923000,23.47298
"2011-03-08",24.722,25.156,24.5,24.9,8048000,23.637209
"2011-03-09",24.870001,25.184999,24.742001,24.798,8961000,23.540382
"2011-03-10",24.747999,24.747999,24.211,24.356001,10315000,23.120796
"2011-03-11",24.202,24.9,24.202,24.841999,5006000,23.58215
"2011-03-14",24.719999,24.959,24.622999,24.884001,7354000,23.622023
"2011-03-15",24.301001,24.658001,24.187,24.465,9512000,23.224272
"2011-03-16",24.405001,24.843,24.388,24.43,9587000,23.19104
"2011-03-17",24.655001,24.9,24.229,24.375999,6941000,23.139778
"2011-03-18",24.452999,24.625999,24.139999,24.167999,9169000,22.942329
"2011-03-21",24.333,24.799999,24.333,24.796,7056000,23.538479
"2011-03-22",24.757999,24.93,24.639,24.676001,8083000,23.424572
"2011-03-23",24.663,24.836,24.573999,24.686001,6606000,23.434063
"2011-03-24",24.773001,25.309999,24.551001,25.231001,8619000,23.951422
"2011-03-25",25.202,25.33,24.736,24.77,11570000,23.513796
"2011-03-28",25.076,25.427999,24.783001,25.237,13286000,23.957119
"2011-03-29",25.138,25.291,24.941999,25.171,7479000,23.894463
"2011-03-30",25.655001,26.238001,25.219999,25.365999,19207000,24.079575
"2011-03-31",25.308001,25.573999,25.113001,25.172001,8263000,23.895416
"2011-04-01",25.201,25.513,25.194,25.355,7964000,24.06913
"2011-04-04",25.490999,26.132999,25.486,26.125,9017000,24.800085
"2011-04-05",26.003,26.458,25.940001,26.292999,14002000,24.95956
"2011-04-06",26.389,26.559,26.191,26.548,9952000,25.216015
"2011-04-07",26.549999,26.599001,26.284,26.517,7454000,25.186569
"2011-04-08",26.698999,26.700001,26.299999,26.306,8661000,24.986156
"2011-04-11",26.288,26.745001,26.216,26.660999,7560000,25.323341
"2011-04-12",26.055,26.728001,26.055,26.296,9672000,24.97666
"2011-04-13",26.504,26.996,26.447001,26.976,12726000,25.622536
"2011-04-14",26.802999,26.992001,26.702,26.886999,6235000,25.538006
"2011-04-15",26.900999,26.947001,26.419001,26.757999,12410000,25.415482
"2011-04-18",26.649,26.652,26.348,26.504999,6748000,25.175171
"2011-04-19",26.586,26.886999,26.549,26.705999,5973000,25.366083
"2011-04-20",26.93,27.375,26.854,27.002001,7363000,25.647234
"2011-04-21",27,27.334999,26.895,27.327999,7145000,25.956875
"2011-04-25",27.327999,27.4,27.069,27.143,5667000,25.78116
"2011-04-26",27.112,27.809999,27.112,27.636,6497000,26.249426
"2011-04-27",27.606001,27.625,27.16,27.535999,5516000,26.154446
"2011-04-28",27.533001,27.584,27.402,27.469999,4601000,26.091755
"2011-04-29",27.469999,27.589001,27.344999,27.589001,7510000,26.204792
"2011-05-02",27.697001,28,27.497999,27.528999,8273000,26.147789
"2011-05-03",28.200001,28.68,28.025999,28.238001,14846000,26.821224
"2011-05-04",27.965,28.313,27.823,28.239,10899000,26.822168
"2011-05-05",28.054001,28.198,27.306999,27.450001,10772000,26.072758
"2011-05-06",27.502001,27.77,27.386999,27.424999,6294000,26.049015
"2011-05-09",27.452,27.929001,27.311001,27.877001,5102000,26.478333
"2011-05-10",27.999001,28.164,27.889,28.110001,5248000,26.699646
"2011-05-11",28.1,28.200001,27.705999,27.813,6754000,26.417545
"2011-05-12",27.707001,28.275,27.67,28.209999,7240000,26.794626
"2011-05-13",28.226999,28.274,27.945999,28,5834000,26.595165
"2011-05-16",27.820999,28.219999,27.68,27.915001,6069000,26.514429
"2011-05-17",28.024,28.219999,27.650999,28.205,11190000,26.789879
"2011-05-18",28.002001,28.292999,27.792,28.135,7085000,26.723391
"2011-05-19",28.246,28.475,28.1,28.406,6320000,26.980793
"2011-05-20",28.476999,28.476999,27.732,27.757,9856000,26.364353
"2011-05-23",27.450001,27.556,26.988001,27.195999,9176000,25.831503
"2011-05-24",27.316,27.32,26.841,27.009001,7887000,25.653887
"2011-05-25",26.805,27.552999,26.799999,27.448,9383000,26.070856
"2011-05-26",27.4,28.363001,27.25,28.209999,14866000,26.794626
"2011-05-27",28.219,28.632,28.153,28.524,11587000,27.092876
"2011-05-31",28.677999,28.857,28.545,28.705,9573000,27.26479
"2011-06-01",28.66,28.775999,28.066,28.066,8658000,26.657856
"2011-06-02",28.069,28.580999,27.950001,28.275,8623000,26.856365
"2011-06-03",27.900999,28.268,27.551001,27.705999,7016000,26.315918
"2011-06-06",27.676001,27.773001,27.105,27.191999,9254000,25.8277
"2011-06-07",27.301001,27.715,27.301001,27.42,10541000,26.044264
"2011-06-08",27.257,27.264,25.834,27,30792000,25.645338
"2011-06-09",26.851999,27.308001,26.815001,27.17,8317000,25.806808
"2011-06-10",27.039,27.160999,26.514,26.702999,10220000,25.363237
"2011-06-13",26.702,26.917,26.629,26.742001,9258000,25.40028
"2011-06-14",26.9,27.496,26.854,27.412001,8926000,26.036665
"2011-06-15",27.108,27.568001,27.047001,27.047001,10766000,25.689976
"2011-06-16",27.047001,27.047001,26.514999,26.667999,8746000,25.329998
"2011-06-17",26.826,27.24,26.487,26.608999,12558000,25.273952
"2011-06-20",26.599001,27.066,26.537001,26.995001,6104000,25.640583
"2011-06-21",27.108,27.544001,27.011999,27.403,6106000,26.028116
"2011-06-22",27.306999,27.629999,27.114,27.114,5425000,25.75362
"2011-06-23",26.889999,27.313,26.709999,27.313,6659000,25.942629
"2011-06-24",27.299999,27.42,27.035,27.42,12495000,26.044264
"2011-06-27",27.308001,27.413,27.040001,27.26,8099000,25.892294
"2011-06-28",27.476,27.9,27.393999,27.823,10349000,26.427046
"2011-06-29",27.885,30.981001,27.523001,30.969999,44579000,29.416145
"2011-06-30",30.677999,30.975,29.958,30.134001,37687000,28.622093
"2011-07-01",30.048,31.563999,29.959999,31.447001,24158000,29.869225
"2011-07-05",31.242001,31.773001,31.200001,31.596001,10387000,30.010748
"2011-07-06",31.490999,31.728001,31.202999,31.290001,10999000,29.734215
"2011-07-07",31.246,32.228001,31.246,31.902,21592000,30.315783
"2011-07-08",31.406,31.743999,31.313999,31.528999,10455000,29.961321
"2011-07-11",31.319,31.334999,30.700001,30.746,10621000,29.21726
"2011-07-12",30.816999,30.950001,30.372999,30.391001,13843000,28.879913
"2011-07-13",30.594999,30.995001,30.57,30.589001,12417000,29.068069
"2011-07-14",30.451,31.1,30.451,30.568001,9649000,29.048113
"2011-07-15",30.657,30.93,30.542999,30.754999,10013000,29.225809
"2011-07-18",30.664,30.947001,30.395,30.754999,11773000,29.225809
"2011-07-19",30.934999,31.277,30.837,31.139,10771000,29.590723
"2011-07-20",31.249001,31.278,30.650999,30.827,5922000,29.294233
"2011-07-21",30.993999,31.493,30.858999,31.052,8257000,29.508049
"2011-07-22",31.070999,31.570999,30.902,31.414,6793000,29.852043
"2011-07-25",31.027,31.871,30.968,31.635,7013000,30.062061
"2011-07-26",31.636,31.865,31.237,31.275999,5409000,29.720909
"2011-07-27",31.138,31.35,30.298,30.309,10670000,28.801985
"2011-07-28",30.393,31.212,30.271,30.690001,11385000,29.164043
"2011-07-29",30.205,30.686001,29.959999,30.325001,8973000,28.81719
"2011-08-01",30.823999,31.165001,30.101999,30.412001,7046000,28.899864
"2011-08-02",30.292,30.941,29.849001,29.849001,11625000,28.364866
"2011-08-03",31.221001,34.042,31.153999,33.847,51905000,32.164074
"2011-08-04",33.382999,33.561001,32.259998,32.259998,24544000,30.655983
"2011-08-05",32.876999,33.094002,31.334,32.653999,23768000,31.030394
"2011-08-08",31.487,32.23,29.167,29.195999,28694000,27.744328
"2011-08-09",29.992001,32.280998,29.454,32.280998,26779000,30.675941
"2011-08-10",31.400999,32.119999,30.361,30.371,29809000,28.860907
"2011-08-11",30.923,33,30.59,32.738998,25496000,31.111162
"2011-08-12",32.900002,33.271999,31.818001,32.806999,12999000,31.175781
"2011-08-15",33.102001,33.849998,32.605999,33.5,14919000,31.83432
"2011-08-16",33.382,33.799999,32.845001,33.5,14729000,31.83432
"2011-08-17",33.712002,33.754002,32.310001,32.622002,14693000,30.999983
"2011-08-18",31.754,32,30.271,30.490999,21241000,28.974937
"2011-08-19",30.129,31.030001,30,30.016001,15611000,28.523558
"2011-08-22",30.794001,30.870001,30.139999,30.6,10295000,29.078522
"2011-08-23",30.872999,32.249001,30.426001,32.238998,10723000,30.636026
"2011-08-24",32.230999,32.980999,31.895,32.52,11707000,30.903049
"2011-08-25",32.610001,32.949001,32.096001,32.285999,8263000,30.680691
"2011-08-26",32.083,32.701,31.337,32.533001,10520000,30.915413
"2011-08-29",32.946999,33.395,32.181999,32.737,15119000,31.10927
"2011-08-30",32.533001,33.18,32.101002,32.973,11211000,31.333534
"2011-08-31",33.293999,33.575001,32.612999,32.971001,10337000,31.33164
"2011-09-01",33.013,33.516998,32.848999,33.006001,10556000,31.364897
"2011-09-02",32.264999,32.661999,32.005001,32.068001,8722000,30.473528
"2011-09-06",31.308001,32.332001,31.152,32.299999,12269000,30.693993
"2011-09-07",32.813999,33.933998,32.734001,33.91,16441000,32.223942
"2011-09-08",33.724998,34.513,33.537998,33.791,16012000,32.110863
"2011-09-09",33.618,33.761002,32.188,32.202,17671000,30.600868
"2011-09-12",31.995001,32.549,31.469999,32.203999,15418000,30.602762
"2011-09-13",32.236,32.889,32.005001,32.886002,10394000,31.25086
"2011-09-14",33.002998,33.866001,32.639,33.723,17896000,32.046242
"2011-09-15",33.875,34.956001,33.053001,34.793999,22126000,33.063976
"2011-09-16",34.983002,35.200001,33.819,34.695,52441000,32.96991
"2011-09-19",34.154999,35.200001,33.893002,34.798,16494000,33.067806
"2011-09-20",34.830002,36.194,34.830002,35.377998,22902000,33.61895
"2011-09-21",35.456001,35.647999,34.092999,34.097,14182000,32.401649
"2011-09-22",33.203999,33.801998,32.323002,33.096001,22186000,31.450413
"2011-09-23",33.007999,33.813999,32.821999,33.702999,12941000,32.027233
"2011-09-26",33.984001,34.396,33.112999,33.439999,15891000,31.777311
"2011-09-27",33.908001,34.199001,33.347,33.811001,12272000,32.129868
"2011-09-28",33.806,34,32.915001,32.981998,10268000,31.342083
"2011-09-29",33.638,33.778999,32.146999,32.837002,10228000,31.204294
"2011-09-30",32.402,32.423,31.247999,31.716,17195000,30.139027
"2011-10-03",31.450001,32.400002,31.01,31.087999,14377000,29.542255
"2011-10-04",30.797001,30.867001,29.301001,30.766001,2.7e+07,29.236269
"2011-10-05",30.802999,31.378,30.228001,31.333,16059000,29.789595
"2011-10-06",31.250999,31.891001,30.921,31.625999,13364000,30.068163
"2011-10-07",31.753,31.924999,30.929001,31.146,12340000,29.611807
"2011-10-10",31.552999,32.582001,31.552999,32.581001,9527000,30.976126
"2011-10-11",32.312,33.317001,32.200001,32.951,10954000,31.327894
"2011-10-12",33.441002,33.737,32.709999,32.799,14183000,31.183388
"2011-10-13",32.709999,33.915001,32.654999,33.598999,12993000,31.943981
"2011-10-14",33.830002,34.492001,33.731998,34.158001,8943000,32.475445
"2011-10-17",34.084,34.216,33.377998,33.512001,9065000,31.861259
"2011-10-18",33.561001,34.147999,33.116001,33.988998,10625000,32.314762
"2011-10-19",34,34.011002,32.361,32.376999,12912000,30.782171
"2011-10-20",32.646999,32.937,32.249001,32.568001,12506000,30.96377
"2011-10-21",32.973,33.361,32.66,33.34,10032000,31.697739
"2011-10-24",33.279999,34.110001,33.279999,34.069,8156000,32.39082
"2011-10-25",33.813,33.983002,32.700001,32.750999,8323000,31.137747
"2011-10-26",33.259998,33.298,32.458,32.905998,10964000,31.285112
"2011-10-27",33.601002,34.959,33.118999,34.915001,16934000,33.19516
"2011-10-28",34.658001,35.5,34.617001,35.458,9729000,33.711411
"2011-10-31",35.115002,35.599998,34.609001,34.723999,9254000,33.013561
"2011-11-01",33.674,34.099998,33.335999,33.43,12690000,31.783308
"2011-11-02",36.105,36.48,35.143002,35.765999,30756000,34.004234
"2011-11-03",35.535,36.799,35.500999,36.659,14512000,34.853252
"2011-11-04",36.484001,36.898998,35.91,36.008999,12421000,34.235268
"2011-11-07",36.196999,36.595001,35.874001,36.591,10310000,34.788597
"2011-11-08",36.812,36.898998,36.305,36.806999,9154000,34.993954
"2011-11-09",36.168999,36.644001,35.743999,35.743999,11119000,33.983322
"2011-11-10",36.221001,36.271,35.536999,36.011002,6778000,34.237179
"2011-11-11",36.256001,37.036999,36.254002,37.014999,10283000,35.191711
"2011-11-14",36.626999,37.32,36.601002,36.727001,6941000,34.917889
"2011-11-15",36.743,37.355,36.700001,37.132999,8888000,35.303898
"2011-11-16",36.852001,36.983002,36.099998,36.099998,9753000,34.321777
"2011-11-17",36.193001,36.679001,35.662998,35.938999,11423000,34.168716
"2011-11-18",36.158001,36.200001,35.599998,36.042,10586000,34.266647
"2011-11-21",35.500999,35.681,34.881001,35.18,14079000,33.447102
"2011-11-22",35.205002,35.834999,35.200001,35.455002,7707000,33.708557
"2011-11-23",35.334,35.471001,34.657001,34.705002,9350000,32.995502
"2011-11-25",34.529999,35.157001,34.5,34.619999,3939000,32.91468
"2011-11-28",35.591999,35.999001,35.48,35.924999,10898000,34.155411
"2011-11-29",36.005001,36.146,35.5,35.768002,7204000,34.00613
"2011-11-30",36.801998,37.470001,36.605,37.455002,12752000,35.610031
"2011-12-01",37.241001,38.195999,37.241001,38.096001,12151000,36.219467
"2011-12-02",38.369999,38.499001,37.838001,37.838001,9320000,35.974182
"2011-12-05",38.299,38.334999,37.000999,37.284,10981000,35.447472
"2011-12-06",37.205002,37.498001,37.016998,37.130001,8895000,35.301056
"2011-12-07",37.116001,37.498001,36.636002,37.435001,7934000,35.591022
"2011-12-08",37.331001,37.811001,36.887001,36.931,8544000,35.111847
"2011-12-09",37.345001,37.93,36.983002,37.742001,8405000,35.882896
"2011-12-12",37.397999,37.530998,36.908001,37.127998,6025000,35.299145
"2011-12-13",37.464001,37.494999,36.623001,36.894001,7006000,35.076672
"2011-12-14",36.605,36.708,36,36.112,10399000,34.333187
"2011-12-15",36.793999,36.796001,35.896999,35.921001,7661000,34.151604
"2011-12-16",36.013,36.595001,35.828999,36.216,8399000,34.432072
"2011-12-19",36.27,36.799999,35.799999,35.874001,10939000,34.106918
"2011-12-20",36.331001,37.417,36.000999,37.390999,13179000,35.549191
"2011-12-21",37.313999,37.450001,36.668999,37.417999,7936000,35.574863
"2011-12-22",37.469002,37.655998,36.758999,37.125,9340000,35.296299
"2011-12-23",37.331001,37.814999,37.175999,37.814999,4655000,35.952301
"2011-12-27",37.879002,38.132,37.415001,37.474998,4448000,35.629051
"2011-12-28",37.689999,37.689999,37.139,37.377998,5252000,35.536839
"2011-12-29",37.398998,37.84,37.366001,37.827,4874000,35.963726
"2011-12-30",37.799,37.819,37.282001,37.282001,5216000,35.445572
"2012-01-03",37.837002,37.863998,36.561001,36.837002,14708000,35.022472
"2012-01-04",36.497002,36.674,35.257,35.625,22841000,33.870182
"2012-01-05",35.380001,35.563,35.055,35.241001,14757000,33.519222
"2012-01-06",35.335999,35.400002,34.178001,34.292,20887000,32.616585
"2012-01-09",34.487,34.782001,34.209,34.582001,11486000,32.892414
"2012-01-10",34.875,35.127998,34.523998,34.882999,10252000,33.178715
"2012-01-11",33.998001,34.556,33.904999,34.146999,14353000,32.478657
"2012-01-12",34.150002,34.485001,33.956001,34.330002,13262000,32.652725
"2012-01-13",34.159,34.597,33.731998,33.908001,12545000,32.251339
"2012-01-17",34.106998,34.700001,34.050999,34.597,11118000,32.906689
"2012-01-18",34.598999,35.451,34.567001,35.237999,12440000,33.516357
"2012-01-19",35.549,35.599998,35.051998,35.290001,8855000,33.565815
"2012-01-20",34.997002,35,33.75,34.066002,18952000,32.401611
"2012-01-23",33.994999,34.389999,33.625999,33.905998,10343000,32.249443
"2012-01-24",33.846001,34.459999,33.73,34.268002,6830000,32.59375
"2012-01-25",34.216,34.987999,34.099998,34.876999,8994000,33.172997
"2012-01-26",34.901001,35.493999,34.722,34.783001,9230000,33.083576
"2012-01-27",34.775002,35.169998,34.561001,34.879002,7243000,33.174896
"2012-01-30",34.696999,35.237,34.625,35.196999,8240000,33.477364
"2012-01-31",35.536999,35.865002,35.243999,35.556999,10633000,33.819759
"2012-02-01",35.824001,36.123001,35.599998,35.762001,14580000,34.014751
"2012-02-02",36.716,38.424999,36.716,38.157001,35026000,36.29274
"2012-02-03",38.205002,39.130001,38.205002,39.032001,22332000,37.124989
"2012-02-06",39.299999,39.299999,38.700001,39.131001,11256000,37.219154
"2012-02-07",39.199001,39.448002,38.865002,39.291,12568000,37.37133
"2012-02-08",39.301998,39.515999,39.025002,39.491001,10090000,37.561577
"2012-02-09",39.997002,40.179001,39.426998,39.639999,1e+07,37.703285
"2012-02-10",39.400002,39.698002,39.241001,39.613998,7484000,37.678558
"2012-02-13",39.952,40,39.532001,39.665001,5847000,37.72707
"2012-02-14",39.646999,39.654999,39.382,39.555,7660000,37.622444
"2012-02-15",39.880001,39.973,39.264999,39.296001,7305000,37.376099
"2012-02-16",39.41,39.587002,38.977001,39.314999,7223000,37.394161
"2012-02-17",39.472,39.699001,39.229,39.599998,7688000,37.665245
"2012-02-21",39.544998,40.078999,39.401001,39.955002,11588000,38.002895
"2012-02-22",39.798,40.854,39.798,40.682999,10087000,38.695324
"2012-02-23",40.679001,40.777,40.423,40.610001,8216000,38.625896
"2012-02-24",40.832001,41.875999,40.618999,41.561001,12869000,39.53043
"2012-02-27",41.233002,42.208,41.097,42.139999,8754000,40.081142
"2012-02-28",42.146999,42.599998,42.000999,42.396999,9691000,40.325584
"2012-02-29",42.412998,42.856998,41.761002,42,10991000,39.947983
"2012-03-01",42.249001,42.327999,41.700001,42.042999,8726000,39.988888
"2012-03-02",41.650002,41.946999,41.268002,41.278,9652000,39.261261
"2012-03-05",41.452,41.93,41.213001,41.762001,8318000,39.721615
"2012-03-06",41.097,41.213001,40.627998,40.834,9358000,38.838959
"2012-03-07",41.131001,41.499001,41.064999,41.174,8394000,39.162342
"2012-03-08",41.445999,41.893002,41.355,41.726002,7095000,39.687374
"2012-03-09",41.817001,42.106998,41.550999,41.952,7354000,39.902313
"2012-03-12",41.806999,42.362999,41.752998,41.986,6463000,39.934662
"2012-03-13",42.200001,42.334,41.68,42.321999,7528000,40.254253
"2012-03-14",42.242001,42.612999,41.866001,42.141998,6175000,40.083027
"2012-03-15",42.141998,42.299,41.799999,41.955002,5888000,39.905182
"2012-03-16",41.868999,42.137001,41.807999,42.016998,7608000,39.964149
"2012-03-19",41.977001,42.810001,41.922001,42.508999,8011000,40.43211
"2012-03-20",42.318001,42.391998,41.764,41.897999,5960000,39.850964
"2012-03-21",42.005001,42.297001,41.789001,41.793999,5995000,39.752045
"2012-03-22",41.744999,42.132999,41.500999,41.683998,6306000,39.64743
"2012-03-23",41.622002,42.636002,41.622002,42.401001,6644000,40.329395
"2012-03-26",42.729,43.756001,42.500999,43.568001,10460000,41.439377
"2012-03-27",43.550999,43.59,43.066002,43.066002,7299000,40.961895
"2012-03-28",43.380001,43.473999,42.480999,42.751999,6837000,40.663235
"2012-03-29",42.462002,42.832001,42.158001,42.821999,5092000,40.729828
"2012-03-30",42.862999,42.870998,42,42.054001,10180000,39.999352
"2012-04-02",42.183998,43.433998,41.900002,43.205002,8944000,41.094109
"2012-04-03",43.171001,44.060001,42.903999,43.801998,11526000,41.661942
"2012-04-04",43.438999,43.650002,42.612999,43.094002,9824000,41.016624
"2012-04-05",43.048,44.220001,42.868999,43.985001,8506000,41.864677
"2012-04-09",43.293999,44.287998,43.215,43.929001,8574000,41.811382
"2012-04-10",43.929001,44.095001,42.418999,42.473,12612000,40.425568
"2012-04-11",42.957001,43.242001,42.722,43.004002,5751000,40.930965
"2012-04-12",43.050999,43.422001,42.970001,43.397999,5312000,41.305973
