"","VNO.Open","VNO.High","VNO.Low","VNO.Close","VNO.Volume","VNO.Adjusted"
"2009-10-23",45.491432,45.506062,44.086742,44.452545,2756200,29.662146
"2009-10-26",44.613499,46.223038,44.101376,44.262329,4426300,29.535227
"2009-10-27",44.174534,44.525707,43.128334,43.442928,3716400,28.988457
"2009-10-28",43.238075,43.911156,41.365158,41.496849,4634600,27.689882
"2009-10-29",42.2943,44.328175,42.213825,44.218433,4289100,29.505934
"2009-10-30",43.977001,44.020897,42.184559,43.574615,6677900,29.07633
"2009-11-02",43.794098,44.847614,42.286983,44.072109,5335100,29.408287
"2009-11-03",43.457558,45.279263,43.201496,45.184155,4159200,30.150331
"2009-11-04",45.410954,46.201092,43.991634,44.108692,4276100,29.432705
"2009-11-05",44.511074,45.762127,44.364754,45.630436,3310500,30.448135
"2009-11-06",44.825668,45.323162,44.101376,44.613499,2574500,30.017389
"2009-11-09",45.030518,47.005859,45.030518,46.961964,3641600,31.597498
"2009-11-10",46.559578,47.115601,45.637753,46.676636,2863500,31.405519
"2009-11-11",47.203396,47.971584,46.881489,47.708206,2936600,32.099602
"2009-11-12",47.635044,47.920372,46.720535,46.866856,2724100,31.533524
"2009-11-13",47.108288,48.110592,46.983913,47.781364,2370900,32.14883
"2009-11-16",48.147171,49.361641,48.132538,48.886097,3465200,32.892124
"2009-11-17",48.849514,49.332378,48.300808,48.366653,3320900,32.542618
"2009-11-18",48.512974,49.712814,48.213017,49.529911,2758000,33.325294
"2009-11-19",49.105579,49.142159,47.613094,47.744785,3076100,32.124199
"2009-11-20",47.378983,47.656994,47.005859,47.071705,3843800,31.671345
"2009-11-23",47.978901,48.695877,47.583832,47.898422,3080500,32.227589
"2009-11-24",48.059376,48.059376,46.376678,46.683952,3013400,31.410442
"2009-11-25",46.837589,47.444828,46.683952,47.013176,1922600,31.631962
"2009-11-27",45.381691,46.398624,45.008568,45.39632,1457500,30.544085
"2009-11-30",45.645069,48.03743,45.315845,47.891106,4551000,32.222649
"2009-12-01",48.234962,49.303112,47.84721,48.886097,3613800,32.892124
"2009-12-02",48.739773,50.568794,48.571503,50.232254,3663900,33.797855
"2009-12-03",49.793289,51.702789,49.742077,49.968876,5600800,33.620644
"2009-12-04",50.715118,51.622311,50.42979,51.351616,4827800,34.551006
"2009-12-07",51.022392,51.300404,50.217625,50.488319,5222300,33.970139
"2009-12-08",50.305416,51.102871,50.042038,50.42979,4493100,33.930759
"2009-12-09",50.751698,51.102871,50.115196,50.554165,3390800,34.014446
"2009-12-10",50.766331,51.044342,49.961559,50.320049,2450600,33.856918
"2009-12-11",50.576111,51.022392,50.063984,50.963863,2726100,34.290112
"2009-12-14",51.073605,51.936905,50.488319,51.871059,3551600,34.900497
"2009-12-15",51.388199,51.622311,50.919968,51.110188,2768500,34.388561
"2009-12-16",51.47599,51.871059,50.956547,51.212612,2894300,34.457478
"2009-12-17",50.868755,51.402828,50.605377,50.94923,3496900,34.280258
"2009-12-18",51.000446,51.154083,50.107883,50.883389,3410500,34.235966
"2009-12-21",50.99313,51.629627,50.956547,51.468674,2012500,34.629753
"2009-12-22",51.468674,51.914955,51.110188,51.578415,2162500,34.703602
"2009-12-23",51.512569,52.741673,51.512569,51.914955,2342000,34.930035
"2009-12-24",51.929588,52.748989,51.907639,52.705093,1076100,35.461658
"2009-12-28",52.983105,54.109783,52.763622,53.041634,2014800,35.688091
"2009-12-29",53.253799,53.465965,52.156387,52.236862,1521500,35.146606
"2009-12-30",51.914955,52.214916,51.454041,52.214916,1408900,35.131855
"2009-12-31",52.171017,52.851414,51.154083,51.168716,1760200,34.427937
"2010-01-04",51.68084,52.266129,50.927284,51.227242,2307400,34.467319
"2010-01-05",51.263824,51.263824,50.232254,50.839489,2751900,34.206421
"2010-01-06",50.905334,51.358932,50.276154,50.63464,2105000,34.0686
"2010-01-07",50.481003,52.01738,50.188358,51.417461,2492000,34.595303
"2010-01-08",51.007759,51.234558,50.363945,50.846806,1729900,34.211342
"2010-01-11",51.044342,51.315037,50.590744,51.007759,1449600,34.319645
"2010-01-12",50.649273,51.000446,49.749393,50.305416,2121200,33.84708
"2010-01-13",50.473686,51.64426,50.151779,51.549152,2809700,34.683903
"2010-01-14",51.380882,51.863743,51.132133,51.761318,2268900,34.826656
"2010-01-15",51.585732,51.812531,51.022392,51.28577,2863600,34.506699
"2010-01-19",51.315037,51.980801,51.080921,51.710106,3320400,34.792194
"2010-01-20",51.366249,51.366249,50.378578,50.590744,2609200,34.039066
"2010-01-21",50.612694,50.934601,48.593452,48.651981,3954000,32.734596
"2010-01-22",48.637348,49.215321,47.122917,47.3424,3469000,31.853472
"2010-01-25",48.110592,48.110592,46.815643,47.488724,3221100,31.95191
"2010-01-26",46.82296,47.70089,46.640057,46.94733,2659000,32.026009
"2010-01-27",46.786377,47.70089,46.193775,47.620411,2939900,32.485176
"2010-01-28",47.905739,48.022797,47.013176,47.32777,2597900,32.285538
"2010-01-29",47.532619,48.264229,47.013176,47.320454,3825700,32.280537
"2010-02-01",47.67894,48.330074,47.583832,48.330074,3043200,32.969276
"2010-02-02",48.483711,49.032417,47.832581,48.922676,3185700,33.373528
"2010-02-03",48.600769,48.615398,47.642361,47.942322,2344300,32.704754
"2010-02-04",47.642361,47.803314,46.120613,46.186459,4845800,31.506973
"2010-02-05",46.332783,47.335083,45.549961,47.020493,4193900,32.075924
"2010-02-08",46.903435,47.532619,45.871868,45.996243,2840500,31.377195
"2010-02-09",46.559578,46.859539,45.345108,46.098667,3291000,31.447073
"2010-02-10",46.032822,46.603477,45.184155,45.915764,3038600,31.322304
"2010-02-11",45.857235,46.084034,45.27195,45.718231,3228100,31.187561
"2010-02-12",45.242683,46.003555,44.811035,45.871868,3342600,31.292366
"2010-02-16",46.208408,47.174129,45.966976,47.130234,3627700,32.15078
"2010-02-17",47.51067,47.51067,46.193775,46.705902,3262800,31.861309
"2010-02-18",46.588844,47.649677,46.2962,47.430195,2513000,32.355404
"2010-02-19",47.203396,48.278862,46.910751,48.008163,2870300,32.749683
"2010-02-22",48.234962,48.388603,47.832581,48.052063,2155500,32.779633
"2010-02-23",47.225342,48.030113,47.181446,47.239975,2368100,32.225647
"2010-02-24",47.620411,48.022797,47.042442,47.781364,2223300,32.594963
"2010-02-25",47.261925,48.103275,47.035126,48.059376,1689300,32.784615
"2010-02-26",48.030113,48.593452,47.452141,48.081326,3436700,32.799591
"2010-03-01",48.278862,48.856831,48.008163,48.425182,1730000,33.034164
"2010-03-02",48.637348,49.017784,48.417866,48.54224,1814600,33.11401
"2010-03-03",48.659298,49.017784,48.249596,48.615398,1557500,33.163918
"2010-03-04",48.600769,49.237267,48.491028,49.112896,1991500,33.503292
"2010-03-05",49.368958,50.780964,49.164108,50.671219,2285200,34.566322
"2010-03-08",50.678535,51.797897,50.671219,51.600365,1721900,35.200172
"2010-03-09",51.351616,52.646564,51.234558,52.266129,2177300,35.654316
"2010-03-10",52.244179,53.246483,52.119804,53.239166,2195100,36.318104
"2010-03-11",52.851414,53.524494,52.697777,53.509861,1886700,36.502766
"2010-03-12",53.94883,54.197575,53.370857,53.992725,2195000,36.832165
"2010-03-15",53.875668,54.190258,53.180637,53.861034,1696400,36.742317
"2010-03-16",54.065884,55.338886,53.817139,55.170616,2471800,37.635689
"2010-03-17",55.294987,56.129021,55.126717,55.79248,2272700,38.059891
"2010-03-18",55.887592,56.246078,55.47789,55.660793,1740200,37.970062
"2010-03-19",55.185246,56.099758,54.958447,55.185246,2653900,37.645649
"2010-03-22",54.724335,55.880276,54.724335,55.507153,1760700,37.865257
"2010-03-23",55.616898,55.682739,54.892605,55.572998,1656500,37.910164
"2010-03-24",55.404728,56.370453,55.353516,55.887592,1875700,38.124783
"2010-03-25",56.282661,57.358124,56.107075,56.180233,2359800,38.324406
"2010-03-26",56.407032,56.531406,55.660793,55.997334,2354700,38.199631
"2010-03-29",56.209499,56.311924,55.660793,56.289974,1775500,38.399269
"2010-03-30",56.224133,56.597252,55.748585,56.15097,1507000,38.30444
"2010-03-31",55.79248,56.107075,55.346199,55.382782,2429800,37.780411
"2010-04-01",55.763218,56.136337,55.068188,55.492523,2120300,37.855267
"2010-04-05",55.741268,57.343491,55.631527,57.336178,2104600,39.112957
"2010-04-06",56.948425,58.762814,56.919159,58.228741,3199800,39.721832
"2010-04-07",58.192158,58.397007,56.260712,56.516773,2583800,38.553986
"2010-04-08",56.246078,56.721626,56.165604,56.35582,1807300,38.44418
"2010-04-09",56.531406,57.958042,56.487511,57.943413,1894000,39.527195
"2010-04-12",57.855618,58.206791,57.17522,57.241066,1573000,39.048073
"2010-04-13",57.263016,59.991917,57.241066,59.633427,3179400,40.680077
"2010-04-14",59.948021,60.160187,58.850605,59.28957,2747500,40.445507
"2010-04-15",59.055458,59.377365,57.204487,57.241066,3230900,39.048073
"2010-04-16",57.080112,58.301899,55.931488,56.033913,3275500,38.224598
"2010-04-19",55.697372,56.699677,55.30962,56.209499,1527000,38.344376
"2010-04-20",56.597252,57.17522,55.843693,57.131325,1744000,38.973217
"2010-04-21",57.065479,58.660389,56.919159,58.26532,1833700,39.746799
"2010-04-22",57.680031,59.896809,57.431286,59.574898,2270100,40.640141
"2010-04-23",59.743168,60.511356,58.945717,60.365036,2160500,41.179153
"2010-04-26",60.15287,61.542927,60.138237,61.191753,2452400,41.743107
"2010-04-27",60.716209,60.913742,59.187145,59.27494,3015300,40.43552
"2010-04-28",59.582214,59.918755,59.077404,59.604164,2629200,40.66011
"2010-04-29",60.299191,63.218311,60.079708,63.181728,3189900,43.100609
"2010-04-30",62.889088,63.467056,60.782055,60.994221,3468600,41.608368
"2010-05-03",61.506348,63.496323,61.118595,62.954933,2988000,42.945892
"2010-05-04",62.384277,62.662289,60.657681,61.089329,3263800,41.673233
"2010-05-05",60.065075,61.147858,58.448223,60.365036,2751800,41.179153
"2010-05-06",59.296886,60.072392,53.04895,57.336178,4795200,39.538708
"2010-05-07",57.116695,58.609177,55.294987,55.997334,4361600,38.615433
"2010-05-10",58.506752,59.9846,57.943413,59.918755,3841900,41.319633
"2010-05-11",59.004246,60.511356,58.755497,59.904121,2314600,41.30954
"2010-05-12",60.226032,61.140541,59.64806,60.88448,2316700,41.985592
"2010-05-13",60.782055,60.928375,59.677322,59.904121,1996300,41.30954
"2010-05-14",59.450527,59.509052,57.526394,58.199474,2560700,40.134022
"2010-05-17",58.287266,59.238358,56.289974,58.133629,2555800,40.088619
"2010-05-18",58.872555,59.194462,56.202183,56.363136,3126500,38.867702
"2010-05-19",56.070492,57.263016,54.321949,55.894909,3093400,38.544811
"2010-05-20",54.746281,55.616898,53.597656,53.765926,3776300,37.076679
"2010-05-21",52.807518,55.748585,52.456345,55.609581,5129900,38.348045
"2010-05-24",55.704689,55.953434,53.868351,53.90493,2622600,37.17252
"2010-05-25",52.37587,54.621906,51.980801,54.512165,2985800,37.591278
"2010-05-26",55.251091,55.79248,53.861034,54.117096,3353300,37.318844
"2010-05-27",55.243774,57.950729,55.053558,57.855618,3140100,39.896915
"2010-05-28",58.375061,58.375061,56.663097,56.831367,2582300,39.190586
"2010-06-01",56.35582,57.102062,55.360832,55.49984,2565600,38.272381
"2010-06-02",55.829063,57.014267,55.002346,56.963055,2939700,39.281406
"2010-06-03",56.963055,57.05085,55.697372,56.282661,2063100,38.812206
"2010-06-04",54.995029,55.66811,52.529507,52.748989,3789100,36.375404
"2010-06-07",52.961155,54.051254,52.478294,52.52219,2802200,36.219017
"2010-06-08",52.566086,53.517178,51.256508,53.246483,3361500,36.718475
"2010-06-09",53.656185,55.192562,53.166008,53.436703,2411200,36.849648
"2010-06-10",54.26342,56.143654,54.058571,55.931488,2649500,38.570045
"2010-06-11",55.338886,56.407032,55.134033,56.289974,2302600,38.817253
"2010-06-14",56.809418,57.709297,56.363136,57.021584,3241800,39.321754
"2010-06-15",57.541027,58.404324,56.904526,58.236053,2919000,40.159256
"2010-06-16",57.797089,58.462852,57.445919,58.192158,2310500,40.128979
"2010-06-17",58.250687,58.565277,57.511761,58.338482,1689400,40.229885
"2010-06-18",58.521381,58.843288,57.8922,58.0751,3345900,40.048241
"2010-06-21",58.814026,59.62611,58.133629,58.316532,2406300,40.214752
"2010-06-22",58.404324,58.872555,56.487511,56.619198,2886500,39.044281
"2010-06-23",56.626514,57.314228,55.609581,56.802101,2601400,39.170418
"2010-06-24",56.333874,57.189854,55.616898,55.79248,3133900,38.474174
"2010-06-25",56.414349,57.72393,55.990017,57.562977,3342900,39.695095
"2010-06-28",57.943413,57.943413,56.392403,56.54604,1840200,38.993828
"2010-06-29",55.719322,56.304607,53.685448,54.117096,3244400,37.318844
"2010-06-30",54.26342,55.1194,53.195271,53.370857,3163000,36.804245
"2010-07-01",53.546444,53.956142,52.119804,53.392807,2502800,36.819374
"2010-07-02",53.407436,53.795189,51.922272,52.03933,2264400,35.886021
"2010-07-06",53.297695,53.509861,50.181042,50.846806,3839400,35.063671
"2010-07-07",51.102871,53.312328,50.876072,53.305012,3227700,36.758835
"2010-07-08",53.934196,54.278053,52.741673,53.692764,2307000,37.026226
"2010-07-09",53.502548,54.921867,53.458649,54.870655,2030500,37.838505
"2010-07-12",54.695068,55.338886,54.190258,55.324253,2097700,38.151299
"2010-07-13",55.975384,56.728943,55.507153,56.553356,2240000,38.998878
"2010-07-14",55.843693,56.582619,55.316936,56.099758,1147500,38.686081
"2010-07-15",56.224133,56.407032,54.753597,56.246078,1362900,38.786972
"2010-07-16",55.572998,55.858326,54.124413,54.629223,2645500,37.672001
"2010-07-19",54.870655,55.704689,54.043938,55.419361,1900200,38.216881
"2010-07-20",54.541431,56.502144,54.212208,56.443615,1899400,38.923199
"2010-07-21",57.131325,57.314228,55.046242,55.280357,2100300,38.121017
"2010-07-22",55.719322,58.294582,55.719322,57.870251,2705000,39.906986
"2010-07-23",57.797089,58.675018,56.926476,58.616493,1626900,40.421608
"2010-07-26",58.762814,60.760105,58.177525,60.621098,2224100,41.803967
"2010-07-27",61.17712,61.411236,59.830963,60.474777,2354800,41.703064
"2010-07-28",60.328457,61.330761,59.823647,60.796684,1866600,41.925053
"2010-07-29",61.286865,61.286865,59.62611,60.291874,1291900,41.576939
"2010-07-30",59.428577,60.738155,59.406628,60.562572,2291900,41.763603
"2010-08-02",61.455132,63.335369,60.774738,63.218311,2498400,43.594982
"2010-08-03",62.523281,62.874454,61.777042,62.033104,1989400,42.777679
"2010-08-04",62.303799,62.845188,62.120899,62.669605,1321400,43.216618
"2010-08-05",62.179424,62.713501,61.608772,62.150162,1537500,42.858406
"2010-08-06",61.455132,62.150162,60.921059,62.077,1610800,42.807953
"2010-08-09",61.791672,62.669605,61.586823,62.611076,1329700,43.633118
"2010-08-10",62.069683,62.179424,60.708893,61.425869,1832400,42.807163
"2010-08-11",60.591835,61.023483,59.96265,60.262611,2325900,41.996498
"2010-08-12",59.45784,60.226032,59.304203,59.472473,1796200,41.445862
"2010-08-13",59.443211,60.13092,59.252991,59.260307,1665200,41.298004
"2010-08-16",59.026192,59.83828,58.857922,59.362732,1276900,41.369377
"2010-08-17",60.094341,61.923363,59.721222,61.484398,2525800,42.84795
"2010-08-18",61.484398,62.011154,61.023483,61.469765,1696700,42.837749
"2010-08-19",61.294178,61.323444,59.231041,59.655376,1868900,41.573334
"2010-08-20",59.260307,59.823647,58.74818,59.304203,1440400,41.328587
"2010-08-23",59.779751,60.15287,59.14325,59.231041,1202100,41.277596
"2010-08-24",58.696968,59.209095,57.987309,58.550648,1378500,40.803444
"2010-08-25",58.24337,59.706589,58.24337,59.421261,1602500,41.410168
"2010-08-26",59.772434,60.057762,58.645756,58.843288,1711000,41.007381
"2010-08-27",59.150566,59.743168,57.840988,59.684639,2250800,41.593716
"2010-08-30",59.28957,60.240662,58.843288,58.872555,1484400,41.027782
"2010-08-31",58.828659,59.662693,58.462852,59.304203,1945800,41.328587
"2010-09-01",60.262611,61.87215,59.969967,61.674618,3060800,42.980499
"2010-09-02",61.806305,63.042725,61.718513,63.020775,2259000,43.918636
"2010-09-03",63.437794,64.037712,62.9403,63.949921,1930700,44.566151
"2010-09-07",63.371948,63.510956,62.698868,62.735447,1615500,43.719799
"2010-09-08",63.137833,63.525585,62.501335,62.837875,1612500,43.791176
"2010-09-09",63.61338,64.103554,61.711197,61.857517,1913000,43.107975
"2010-09-10",62.142845,62.530598,61.659985,62.113583,1489800,43.286419
"2010-09-13",63.152466,63.167099,62.296482,62.9403,1506900,43.862549
"2010-09-14",62.764713,63.415844,62.311115,62.75008,2038900,43.729984
"2010-09-15",62.23064,63.679222,62.208691,63.496323,1308600,44.250042
"2010-09-16",63.342686,63.45974,62.545231,63.013458,1050300,43.913536
"2010-09-17",63.27684,63.474373,62.494019,63.306103,2050800,44.117481
"2010-09-20",63.788967,65.135124,63.349998,64.791267,2104700,45.152481
"2010-09-21",64.842484,65.157074,63.788967,64.644951,2659100,45.050514
"2010-09-22",64.17672,65.0327,63.671909,63.854809,2258600,44.499866
"2010-09-23",63.547535,63.635326,61.952629,61.967258,2167700,43.184444
"2010-09-24",62.786663,63.840179,62.457436,63.64996,2238400,44.357109
"2010-09-27",63.393898,63.979183,62.947617,63.540218,2029500,44.280632
"2010-09-28",63.496323,63.525585,62.391594,63.342686,2345700,44.142982
"2010-09-29",62.998829,63.159782,62.216007,62.457436,1432800,43.526051
"2010-09-30",62.786663,63.518269,62.179424,62.574493,2675200,43.607628
"2010-10-01",63.269524,63.335369,62.040421,62.889088,1817800,43.826866
"2010-10-04",62.925667,63.606064,62.589127,63.591431,1693500,44.316311
"2010-10-05",64.359619,64.966858,63.606064,64.644951,2614100,45.050514
"2010-10-06",64.396202,64.725426,63.284157,63.759701,1841600,44.433582
"2010-10-07",64.103554,64.505943,63.525585,63.715805,1219600,44.402996
"2010-10-08",63.869442,64.081612,63.306103,63.61338,1547700,44.331615
"2010-10-11",63.606064,63.979183,63.320736,63.62801,903800,44.341808
"2010-10-12",63.284157,64.17672,62.859821,64.052345,1484500,44.637531
"2010-10-13",64.271828,64.974174,64.088928,64.432777,1994600,44.902645
"2010-10-14",64.17672,64.886375,63.869442,64.279144,2069300,44.795593
"2010-10-15",64.835167,65.003433,63.532902,63.803596,1746300,44.46418
"2010-10-18",63.913338,64.922958,63.913338,64.922958,1953300,45.244251
"2010-10-19",64.198669,64.981491,63.61338,64.008446,1737600,44.606941
"2010-10-20",64.096237,66.342278,64.096237,65.698463,2107700,45.784702
"2010-10-21",66.108162,66.7593,65.72773,66.42276,1880600,46.28944
"2010-10-22",66.269119,66.730034,66.100845,66.620293,1360900,46.427109
"2010-10-25",66.861725,67.066574,66.356911,66.634926,1131600,46.437305
"2010-10-26",66.04232,66.203278,65.435081,65.947212,955200,45.958054
"2010-10-27",65.639938,65.68383,64.46936,64.937592,1892400,45.254444
"2010-10-28",65.171707,65.559456,63.862125,64.235245,1878700,44.764984
"2010-10-29",64.074295,64.65226,63.906021,63.935287,1580000,44.555954
"2010-11-01",64.476677,65.215599,63.840179,64.440094,1382100,44.907742
"2010-11-02",65.230232,65.376556,64.301094,65.318024,1396300,45.519573
"2010-11-03",65.457031,65.581406,64.564468,64.864433,1264700,45.203465
"2010-11-04",65.179024,65.464348,64.67421,65.142441,3464000,45.397209
"2010-11-05",64.959541,66.539818,64.8498,65.735046,1788300,45.810184
"2010-11-08",65.135124,65.420456,64.249878,64.359619,1577000,45.299595
"2010-11-09",64.396202,64.396202,61.338078,61.806305,2862600,43.502445
"2010-11-10",61.762409,62.537914,61.425869,62.325748,2642400,43.868053
"2010-11-11",61.820938,62.640339,60.869846,61.125908,2052600,43.023537
"2010-11-12",60.664997,61.418552,60.386986,60.789368,2032700,42.786671
"2010-11-15",61.0308,61.308811,59.867542,59.977283,1643300,42.215069
"2010-11-16",59.538319,59.830963,57.336178,57.8922,4132400,40.747494
"2010-11-17",58.067783,58.484802,57.504448,57.797089,1938900,40.680553
"2010-11-18",58.631123,58.740864,57.489815,57.936096,2540900,40.778389
"2010-11-19",57.972675,58.704285,57.109379,58.689651,2116600,41.308781
"2010-11-22",58.477486,59.377365,58.338482,59.231041,2045000,41.689831
"2010-11-23",58.528698,59.062775,58.287266,59.055458,1883200,41.566246
"2010-11-24",59.252991,60.328457,59.172516,60.145554,1464300,42.333523
"2010-11-26",59.47979,60.226032,59.47979,59.81633,576900,42.101803
"2010-11-29",59.340786,60.021179,58.909134,59.889492,1329200,42.153305
"2010-11-30",59.443211,60.145554,59.179829,59.684639,2092000,42.009106
"2010-12-01",60.562572,60.613785,59.684639,59.999233,1580500,42.230534
"2010-12-02",60.021179,60.452831,59.589531,60.372353,1967800,42.493156
"2010-12-03",60.108974,60.774738,59.867542,60.613785,990000,42.663086
"2010-12-06",60.299191,60.518673,59.399311,60.416248,1581100,42.524055
"2010-12-07",60.804001,61.51366,60.643047,61.118595,2140500,43.018394
"2010-12-08",61.045433,61.125908,59.79438,60.160187,1967000,42.343819
"2010-12-09",60.423565,60.650364,59.443211,59.611481,1369400,41.957615
"2010-12-10",59.574898,60.13092,59.50174,59.823647,1044800,42.106956
"2010-12-13",59.867542,60.599152,59.860226,60.065075,747600,42.276867
"2010-12-14",59.955334,60.994221,59.428577,59.67001,1398300,41.99881
"2010-12-15",59.443211,60.17482,58.718918,58.77013,1618600,41.365425
"2010-12-16",58.989613,59.187145,58.294582,58.587227,1300800,41.236694
"2010-12-17",58.57991,58.77013,58.228741,58.455536,2656400,41.143997
"2010-12-20",58.455536,59.040825,58.397007,59.004246,1825800,41.530209
"2010-12-21",59.187145,59.955334,58.777447,59.830963,1574000,42.112095
"2010-12-22",59.81633,60.979588,59.79438,60.357719,1179300,42.482857
"2010-12-23",60.13092,60.584518,59.977283,60.072392,1133000,42.282028
"2010-12-27",59.926071,60.760105,59.743168,60.745472,801200,42.755772
"2010-12-28",60.745472,61.111279,60.416248,60.913742,750600,42.874218
"2010-12-29",61.0308,61.601456,60.408932,61.455132,1072200,43.255272
"2010-12-30",61.228336,61.499031,60.913742,61.242966,699800,43.10593
"2010-12-31",61.22102,61.520977,60.855213,60.964954,1015200,42.910255
"2011-01-03",61.38929,62.567177,61.162491,62.494019,1765900,43.986488
"2011-01-04",62.75008,62.808609,61.206387,61.455132,1704800,43.255272
