"","APA.Open","APA.High","APA.Low","APA.Close","APA.Volume","APA.Adjusted"
"2006-03-10",63.599998,64.830002,63.25,64.150002,3191200,53.924747
"2006-03-13",64.769997,66,64.769997,65.32,2440500,54.90826
"2006-03-14",65.800003,65.800003,64.360001,65.230003,4706400,54.832607
"2006-03-15",65,66,64.300003,65.440002,4211900,55.009129
"2006-03-16",65.449997,66.779999,65.260002,66.410004,3052300,55.824509
"2006-03-17",66.839996,66.839996,65.970001,66.07,3007400,55.5387
"2006-03-20",66.050003,66.209999,64.110001,64.519997,2919700,54.235748
"2006-03-21",64.300003,64.980003,63.419998,64,3371700,53.79866
"2006-03-22",63.169998,65,63.169998,63.970001,3662400,53.773438
"2006-03-23",65.690002,65.690002,64.300003,64.699997,2921900,54.38707
"2006-03-24",64.699997,66.379997,64.699997,65.620003,2184200,55.160446
"2006-03-27",65.949997,66.239998,64.669998,65.949997,2158000,55.437817
"2006-03-28",66.5,67.230003,66.010002,66.370003,3030300,55.79089
"2006-03-29",66.620003,67.309998,66.239998,66.800003,2363700,56.152336
"2006-03-30",67,67.459999,66.389999,66.529999,2989400,55.925369
"2006-03-31",65.599998,65.900002,64.720001,65.510002,2874600,55.067963
"2006-04-03",66.260002,66.980003,65.620003,65.709999,3111100,55.236065
"2006-04-04",64.75,66.760002,64.75,66.629997,3012400,56.009445
"2006-04-05",66.699997,68.010002,66.199997,67.919998,3120600,57.093826
"2006-04-06",68.260002,68.400002,67,67.769997,2607600,56.967735
"2006-04-07",67.769997,67.870003,66.400002,67.019997,2949800,56.337273
"2006-04-10",67.900002,68.980003,67.68,68.540001,2764800,57.615005
"2006-04-11",69.480003,69.949997,68.5,68.980003,3324200,57.984863
"2006-04-12",68.739998,69.330002,67.68,67.809998,2881900,57.001358
"2006-04-13",67.489998,68.709999,66.779999,68.699997,2278200,57.749508
"2006-04-17",69.650002,69.650002,68.25,68.889999,3130500,57.909199
"2006-04-18",69.550003,71,69.349998,70.230003,5021300,59.035618
"2006-04-19",72,73.900002,71.400002,73.730003,5659500,62.06612
"2006-04-20",73.769997,74.379997,71.660004,74.290001,5365600,62.537529
"2006-04-21",74.739998,75.349998,74.43,75.220001,3261900,63.320393
"2006-04-24",75.220001,75.230003,73.720001,74.580002,3837400,62.781639
"2006-04-25",75.099998,75.660004,73.279999,74.379997,4517700,62.613274
"2006-04-26",73.099998,74.900002,72.019997,72.379997,4543400,60.92963
"2006-04-27",70.480003,72.440002,69.5,71.580002,3881500,60.256218
"2006-04-28",70.949997,72.650002,70.949997,71.040001,3752800,59.801659
"2006-05-01",71.139999,73.25,71.139999,71.919998,3598800,60.542442
"2006-05-02",72.300003,72.839996,71.690002,72.57,3823200,61.089642
"2006-05-03",72.57,72.57,70.75,71.879997,4113600,60.508781
"2006-05-04",71.25,71.870003,69.669998,70.730003,3929800,59.540733
"2006-05-05",71.980003,72.5,71.199997,71.75,3103100,60.399338
"2006-05-08",71.330002,71.660004,70.300003,71.330002,2460900,60.04578
"2006-05-09",71.330002,72.949997,71,71.639999,2896200,60.306774
"2006-05-10",71.5,72.93,71.160004,72.589996,2781200,61.106445
"2006-05-11",73.25,73.790001,71.900002,72.059998,2889700,60.660301
"2006-05-12",71.900002,71.910004,68.68,68.82,4472200,57.932854
"2006-05-15",67.169998,68.199997,66.239998,67.440002,3957800,56.771164
"2006-05-16",67.699997,68.220001,66.849998,67.440002,3006700,56.771164
"2006-05-17",67.440002,68,65.160004,65.75,4019200,55.348515
"2006-05-18",65.57,66.330002,64.169998,64.230003,3159500,54.068989
"2006-05-19",64.349998,65.099998,63.02,64.580002,4444800,54.363613
"2006-05-22",63.400002,64.349998,61.779999,63.93,4808600,53.816441
"2006-05-23",66,66.809998,63.849998,64.010002,4497900,53.883781
"2006-05-24",63.299999,64.230003,61.400002,62.279999,6026400,52.42746
"2006-05-25",63.400002,64.660004,62.950001,63.959999,3417300,53.841682
"2006-05-26",64.400002,65.139999,63.82,64.629997,2033900,54.405716
"2006-05-30",65.300003,65.540001,64.099998,64.230003,3505900,54.068989
"2006-05-31",64.449997,65.389999,63.650002,64.879997,4504900,54.616158
"2006-06-01",63.91,65.650002,63.77,65.269997,3817800,54.944462
"2006-06-02",65.949997,66.18,65.019997,65.889999,2773500,55.466377
"2006-06-05",66.440002,66.779999,63.380001,63.509998,4046400,53.462902
"2006-06-06",63.509998,64.550003,62.799999,63.459999,4547500,53.420792
"2006-06-07",63.049999,63.150002,60.950001,61.07,5255900,51.408875
"2006-06-08",60.099998,61.93,58.560001,61.650002,7224100,51.897129
"2006-06-09",61.919998,62.759998,60.200001,61.23,3407300,51.543571
"2006-06-12",61.5,62.450001,59.810001,59.889999,3543900,50.415565
"2006-06-13",59.27,59.810001,56.5,57.23,7437600,48.176357
"2006-06-14",57.470001,59.119999,57.450001,59.07,5512700,49.725281
"2006-06-15",60.349998,61.799999,59.950001,61.610001,4718400,51.863464
"2006-06-16",61.599998,61.799999,59.880001,61.240002,3611400,51.551998
"2006-06-19",61,61.009998,58.599998,58.900002,3756600,49.582176
"2006-06-20",59.75,60.560001,58.82,58.990002,3543000,49.65794
"2006-06-21",59.299999,61.689999,59.299999,60.66,3580600,51.063751
"2006-06-22",60.66,61.200001,60.02,60.799999,2336300,51.181602
"2006-06-23",62.400002,63.470001,62.290001,62.959999,5269300,52.999889
"2006-06-26",62.709999,64.040001,62.099998,63.93,3513400,53.816441
"2006-06-27",64.199997,65.029999,63.369999,63.380001,5191900,53.353451
"2006-06-28",64,65.519997,63.639999,65.379997,3775400,55.03706
"2006-06-29",66,66.57,65.010002,66.269997,4651000,55.786243
"2006-06-30",66.900002,68.650002,66.720001,68.25,3920100,57.453014
"2006-07-03",68.900002,69.470001,68.620003,68.82,1411100,57.932854
"2006-07-05",68.830002,68.860001,67.25,68.720001,3599800,57.848671
"2006-07-06",68.400002,69.349998,68.019997,68.75,2808600,57.87392
"2006-07-07",69.389999,69.989998,67.459999,67.830002,3683200,57.099476
"2006-07-10",67.830002,68.440002,67.099998,67.690002,2147200,56.981625
"2006-07-11",68.089996,69.07,68,68.82,2261800,57.932854
"2006-07-12",69.18,69.32,68.029999,68.739998,3735900,57.86552
"2006-07-13",68.940002,68.970001,66.900002,67.510002,4519600,56.830109
"2006-07-14",67.940002,68.129997,66,67.730003,4278700,57.015301
"2006-07-17",67.419998,67.43,65.620003,66.290001,4067300,55.803093
"2006-07-18",66.800003,67.230003,64.559998,65.440002,4938200,55.087566
"2006-07-19",65.470001,65.989998,64.739998,65.290001,4104500,55.045406
"2006-07-20",65.25,65.739998,63.82,63.959999,5092800,53.924099
"2006-07-21",64.300003,64.300003,62.299999,62.810001,5215900,52.954559
"2006-07-24",62.990002,65.43,62.91,65.029999,4336800,54.826206
"2006-07-25",65.379997,67.449997,65.379997,67.089996,5194800,56.562962
"2006-07-26",67.099998,69.800003,66.889999,68.709999,4848300,57.928761
"2006-07-27",69.949997,70,68.379997,68.519997,4552400,57.768581
"2006-07-28",68.209999,69.870003,67.660004,69.419998,3907300,58.527378
"2006-07-31",70,71.019997,69.089996,70.470001,3952000,59.412628
"2006-08-01",70.57,70.709999,68.910004,69.75,3536300,58.805599
"2006-08-02",70.5,72,69.199997,69.949997,4318800,58.97422
"2006-08-03",68.5,70.57,68.260002,69.629997,3206700,58.704426
"2006-08-04",70,70.43,68.470001,69.199997,3191000,58.341896
"2006-08-07",69.379997,70.599998,68.910004,70.160004,2580100,59.15126
"2006-08-08",70.160004,71.860001,69.709999,71.010002,3762200,59.867912
"2006-08-09",71.879997,72.400002,71.07,71.089996,3552900,59.935349
"2006-08-10",70.699997,71.07,69.160004,69.849998,4325200,58.8899
"2006-08-11",69.849998,69.849998,68.790001,69.110001,2140800,58.266014
"2006-08-14",69,69.010002,67.209999,67.769997,2221400,57.136276
"2006-08-15",68.080002,68.57,67.290001,67.980003,2177200,57.313324
"2006-08-16",68.099998,68.970001,67.169998,67.660004,2526300,57.043545
"2006-08-17",67.260002,67.849998,67,67.25,3069300,56.697876
"2006-08-18",67.25,68.089996,66.529999,68.010002,2223200,57.338623
"2006-08-21",68.199997,68.970001,67.949997,68.339996,1727700,57.616817
"2006-08-22",68.349998,68.849998,68.019997,68.769997,1757400,57.97937
"2006-08-23",68.669998,68.860001,66.860001,67.07,1918800,56.546112
"2006-08-24",67.169998,67.989998,66.769997,67.989998,1538500,57.321762
"2006-08-25",68.559998,69.290001,67.849998,67.849998,1945600,57.203716
"2006-08-28",67,67.480003,66.650002,66.839996,2057000,56.3522
"2006-08-29",66.849998,66.849998,65.629997,66.449997,2426100,56.023399
"2006-08-30",66.599998,67,64.900002,65.860001,2990200,55.525982
"2006-08-31",65.849998,66.129997,64.949997,65.279999,2473300,55.036972
"2006-09-01",65.43,66.650002,65.379997,66.43,1653600,56.006546
"2006-09-05",65.970001,66.889999,65.800003,66.529999,2591100,56.09082
"2006-09-06",66.199997,66.739998,65.370003,65.639999,4182000,55.340492
"2006-09-07",65.18,65.779999,64.610001,65.25,3800200,55.011688
"2006-09-08",65.099998,65.559998,64.089996,64.760002,5085900,54.598572
"2006-09-11",64.5,64.510002,62.349998,62.689999,6015000,52.853367
"2006-09-12",62.5,63.450001,62.5,63.139999,4100600,53.232761
"2006-09-13",63.119999,64.980003,63.119999,64.510002,3479600,54.387802
"2006-09-14",64.510002,64.849998,62.970001,63.459999,5626100,53.502556
"2006-09-15",63.459999,63.75,62.369999,62.98,4077300,53.09787
"2006-09-18",63.23,64.040001,62.869999,63.5,4055900,53.536266
"2006-09-19",63.900002,63.970001,61.48,62.23,5913400,52.465534
"2006-09-20",61.560001,62.27,60.450001,60.880001,5940500,51.327377
"2006-09-21",61,62.330002,60.91,61.77,3777500,52.077736
"2006-09-22",61.810001,62.25,60.470001,60.669998,2858900,51.150337
"2006-09-25",60.200001,60.66,59.18,60.490002,5426000,50.998577
"2006-09-26",61.990002,63.040001,61.25,62.439999,4529700,52.642597
"2006-09-27",63.220001,63.619999,61.91,63.380001,3824800,53.435116
"2006-09-28",63.5,64.139999,62.900002,63.150002,4817300,53.241192
"2006-09-29",62.900002,63.59,62.220001,63.200001,3312200,53.283352
"2006-10-02",63.200001,63.919998,61.959999,61.990002,3214500,52.263222
"2006-10-03",61.759998,61.77,60.450001,60.75,5032800,51.217777
"2006-10-04",60.900002,62.240002,59.990002,61.810001,4744400,52.111446
"2006-10-05",62.990002,63.959999,62.900002,63.849998,4813300,53.83136
"2006-10-06",63.75,63.84,62.549999,63.610001,3701000,53.629025
"2006-10-09",64.25,64.949997,63.040001,63.25,4292300,53.32552
"2006-10-10",63.139999,65.160004,63.009998,64.540001,4348700,54.413097
"2006-10-11",64.480003,64.489998,63.099998,63.389999,2938100,53.443531
"2006-10-12",63.450001,64.809998,63.439999,64.099998,4760700,54.04213
"2006-10-13",64.43,65.389999,64.290001,64.610001,3553100,54.472099
"2006-10-16",64.849998,66.419998,64.730003,66.059998,4345200,55.694588
"2006-10-17",66.199997,66.199997,64.760002,65.389999,2998500,55.129711
"2006-10-18",65.43,66.089996,64.82,65.099998,3292800,54.88522
"2006-10-19",65.599998,67.260002,65.339996,67.129997,3791200,56.727406
"2006-10-20",67.25,67.279999,65.290001,65.940002,2576200,55.721828
"2006-10-23",65.150002,66,65.019997,65.889999,2408600,55.679554
"2006-10-24",65.650002,68.080002,65.440002,67.709999,4013600,57.217518
"2006-10-25",66.029999,69.32,66.029999,68.910004,5413400,58.231575
"2006-10-26",69.879997,70,67.519997,68.209999,4203400,57.640045
"2006-10-27",67.400002,68.019997,66.400002,66.519997,3346400,56.211922
"2006-10-30",65.519997,65.959999,65.150002,65.32,2920900,55.197899
"2006-10-31",65.199997,65.660004,64.019997,65.32,5162200,55.197899
"2006-11-01",65.370003,65.400002,63.029999,63.98,5085100,54.065536
"2006-11-02",63.52,64.75,63.189999,64.150002,3964000,54.209198
"2006-11-03",65.150002,66.370003,64.949997,65.650002,3216600,55.476757
"2006-11-06",65.5,66.059998,64.639999,65.910004,4370700,55.696457
"2006-11-07",65.75,66.010002,64.489998,64.900002,3380800,54.842964
"2006-11-08",64.57,66.010002,64.559998,65.239998,3156700,55.13028
"2006-11-09",66.349998,67.300003,65.849998,66.510002,3937700,56.203484
"2006-11-10",65.860001,66.050003,64.760002,65.190002,2677200,55.088028
"2006-11-13",64.269997,65.379997,63.880001,64.559998,3338200,54.555653
"2006-11-14",64.809998,65.150002,64.349998,64.75,2702400,54.716217
"2006-11-15",65.489998,66.339996,65.18,65.650002,4733100,55.476757
"2006-11-16",66.010002,66.339996,63.93,64.050003,4790300,54.124691
"2006-11-17",63.799999,65.940002,63.599998,65.489998,3686800,55.34153
"2006-11-20",64.879997,65.75,64.57,64.779999,3106800,54.741554
"2006-11-21",65.339996,66.07,64.940002,65.699997,2861200,55.519005
"2006-11-22",65.699997,65.739998,64.260002,65.059998,2504800,54.978161
"2006-11-24",65.110001,66.370003,64.989998,65.169998,1115100,55.071133
"2006-11-27",66.25,66.580002,65.440002,65.459999,3376500,55.316189
"2006-11-28",65.709999,66.5,65.639999,66.040001,3533000,55.806316
"2006-11-29",66.5,69.480003,66.360001,69.279999,6614300,58.544239
"2006-11-30",69,70.059998,68.860001,69.93,5110800,59.093513
"2006-12-01",69,69.68,68.129997,69.550003,2677900,58.772396
"2006-12-04",69.489998,69.5,68.32,68.860001,2250100,58.189323
"2006-12-05",69.230003,69.739998,68.440002,69.139999,2476900,58.425919
"2006-12-06",68.900002,70.290001,68.830002,69.120003,2594500,58.409023
"2006-12-07",69.510002,69.559998,68.470001,68.839996,2077100,58.172421
"2006-12-08",69.5,69.989998,68.839996,69.080002,2271400,58.375233
"2006-12-11",68.510002,69.25,68.169998,68.550003,2376300,57.92738
"2006-12-12",69.919998,69.919998,68.050003,68.610001,2419400,57.978062
"2006-12-13",68.57,69.529999,68.400002,69.010002,2759700,58.316093
"2006-12-14",69.989998,70.5,68.93,69.849998,3335100,59.025913
"2006-12-15",69.910004,69.910004,67.800003,68.839996,3489700,58.172421
"2006-12-18",68.260002,68.639999,66.489998,66.57,3116400,56.254189
"2006-12-19",66.57,68.160004,65.339996,67.849998,3031600,57.335831
"2006-12-20",67.849998,68.169998,66.800003,67.019997,2603300,56.634445
"2006-12-21",67.169998,67.870003,66.309998,67.089996,2138000,56.6936
"2006-12-22",67,67.309998,66.300003,66.68,1520200,56.347141
"2006-12-26",66.68,67.279999,65.669998,66.290001,1561800,56.017582
"2006-12-27",66.050003,66.370003,65.589996,66.25,2332100,55.98378
"2006-12-28",66.25,66.860001,66.199997,66.730003,1704500,56.389393
"2006-12-29",66.330002,66.550003,66.089996,66.510002,2190400,56.203484
"2007-01-03",68.239998,68.239998,64.199997,64.550003,5669900,54.547211
"2007-01-04",64.559998,64.559998,63.48,63.700001,5261800,53.828926
"2007-01-05",64.040001,65.5,63.849998,65.25,4628500,55.138725
"2007-01-08",65.660004,66.949997,64.5,65.669998,4618400,55.49366
"2007-01-09",63.98,65.370003,63.970001,64.529999,5467600,54.530304
"2007-01-10",64.419998,64.480003,63.16,63.52,3620400,53.676815
"2007-01-11",63.509998,65.400002,63.009998,63.16,4202000,53.372597
"2007-01-12",63.330002,64.5,63.32,64.290001,3413500,54.327492
"2007-01-16",64.279999,66.199997,64.279999,65.040001,4715100,54.961292
"2007-01-17",65.040001,66.160004,64.809998,66.010002,4030400,55.78096
"2007-01-18",66.5,66.620003,64.879997,65.650002,4100400,55.603107
"2007-01-19",66.379997,67.989998,66.120003,67.910004,4131600,57.517242
"2007-01-22",68.5,68.610001,67.370003,67.910004,3330600,57.517242
"2007-01-23",68.260002,70.730003,68.260002,70.290001,4688800,59.533009
"2007-01-24",69.669998,70.510002,68.910004,70.449997,3212400,59.66851
"2007-01-25",70.440002,70.440002,69.18,69.519997,2732300,58.88084
"2007-01-26",69.779999,70.349998,69.470001,69.82,2159700,59.134937
"2007-01-29",69.669998,70.889999,69.610001,70.139999,3313200,59.405972
"2007-01-30",70.379997,73.019997,70.349998,72.730003,5016600,61.599606
"2007-01-31",71.669998,73.440002,71.199997,72.970001,3404300,61.802879
"2007-02-01",72.690002,72.739998,70.540001,71.57,6339700,60.617134
"2007-02-02",70.279999,71,69.730003,70.709999,6007200,59.888741
"2007-02-05",70.959999,71.32,69.5,69.620003,3204000,58.965569
"2007-02-06",70.07,70.25,69.160004,69.900002,3301400,59.202694
"2007-02-07",69.720001,70.199997,68.949997,69.199997,2689700,58.609821
"2007-02-08",69.290001,70.279999,68.75,70.129997,2925200,59.397476
"2007-02-09",70.970001,71,69.610001,70,2864600,59.287392
"2007-02-12",69.209999,69.580002,68.300003,68.690002,3411100,58.177879
"2007-02-13",68.900002,69.790001,68.75,69.589996,2618800,58.940117
"2007-02-14",69.589996,70.5,69.160004,69.260002,3407400,58.660637
"2007-02-15",69.260002,69.360001,68.400002,68.720001,2975300,58.20327
"2007-02-16",68.720001,69.57,68.599998,68.800003,2677800,58.271034
"2007-02-20",68.5,68.839996,68.120003,68.389999,2195900,57.923775
"2007-02-21",68.110001,69.309998,68.110001,69.120003,2981600,58.542046
"2007-02-22",69.129997,70.550003,69.059998,70.400002,4322800,59.62619
"2007-02-23",71.050003,71.370003,70.239998,70.470001,2400100,59.685459
"2007-02-26",70.610001,71.580002,70.440002,70.800003,2028600,59.964962
"2007-02-27",69.980003,71.129997,68.099998,68.910004,3815300,58.364197
"2007-02-28",68.709999,69.610001,68,68.459999,3849700,57.98307
"2007-03-01",68.300003,69.029999,67.099998,68.480003,4180200,58.000004
"2007-03-02",68.480003,68.720001,67.010002,67.209999,2764800,56.924366
"2007-03-05",66.379997,67.839996,66.139999,67.059998,4047400,56.797318
"2007-03-06",67.75,68.239998,67.360001,68,3358600,57.593452
"2007-03-07",67.720001,70.139999,67.669998,68.629997,4602400,58.127056
"2007-03-08",69.209999,69.400002,67.919998,68.18,3448600,57.745918
"2007-03-09",68.720001,69.099998,68.160004,68.370003,2445400,57.906837
"2007-03-12",67.75,68.139999,67.129997,67.889999,2323400,57.500286
"2007-03-13",67.690002,68.93,67.019997,67.160004,3075300,56.882004
"2007-03-14",67.169998,68.400002,66.550003,68.400002,3711800,57.932259
"2007-03-15",68.190002,68.5,67.620003,67.739998,2440100,57.373249
"2007-03-16",67.739998,68.580002,67.050003,67.309998,3165900,57.009068
"2007-03-19",67.849998,68.57,67.660004,68.309998,2190000,57.856026
"2007-03-20",68.339996,68.93,67.830002,68.910004,2841200,58.364197
"2007-03-21",69.5,70.050003,68.720001,69.559998,3516800,58.914738
"2007-03-22",70.120003,70.809998,69.760002,70.400002,3638800,59.62619
"2007-03-23",70.32,70.400002,69.360001,70.029999,3204000,59.31279
"2007-03-26",70.650002,70.900002,70.010002,70.290001,4205000,59.533009
"2007-03-27",69.809998,70.290001,69.650002,70.050003,2612300,59.329746
"2007-03-28",70.690002,70.809998,69.629997,70.080002,3732700,59.355141
"2007-03-29",70.370003,71.620003,70.099998,71.5,5116700,60.557823
"2007-03-30",71.5,71.5,70.510002,70.699997,3316300,59.880264
"2007-04-02",70.650002,71.639999,70.599998,71.260002,3728000,60.354561
"2007-04-03",71.260002,71.980003,70.529999,71.839996,3108800,60.845806
"2007-04-04",71.480003,71.940002,70.93,71.800003,3103000,60.811916
"2007-04-05",71.800003,72.260002,71.529999,72.089996,2377400,61.057545
"2007-04-09",72.099998,72.720001,71.620003,72.190002,2200200,61.142246
"2007-04-10",72.150002,73.199997,72.099998,73.099998,2153100,61.912998
"2007-04-11",73.110001,73.400002,72.580002,72.889999,2669200,61.735111
"2007-04-12",73.199997,74.849998,73.089996,74.639999,3879400,63.217304
"2007-04-13",74.639999,75.25,74.110001,75.120003,3170700,63.623829
"2007-04-16",75.050003,75.150002,73.709999,74.720001,2809000,63.285076
"2007-04-17",74.900002,75.260002,74.290001,74.760002,3822600,63.318943
"2007-04-18",74.370003,75.190002,74.110001,74.800003,2870800,63.35281
"2007-04-19",74.379997,74.379997,73.639999,74.029999,2943000,62.826611
"2007-04-20",74.129997,75.080002,74.129997,75.080002,3492600,63.717754
"2007-04-23",75.089996,75.75,74.75,75.089996,2394700,63.726238
"2007-04-24",75.410004,75.720001,74.980003,75.18,2427700,63.802578
"2007-04-25",75.989998,76.93,75.699997,76.400002,3920000,64.837967
"2007-04-26",76.209999,76.209999,74.099998,74.419998,5308200,63.1576
"2007-04-27",73.650002,74.400002,73.43,73.529999,5264800,62.402302
