"","ROP.Open","ROP.High","ROP.Low","ROP.Close","ROP.Volume","ROP.Adjusted"
"2010-09-21",64.989998,65.599998,64.860001,65.300003,848800,61.905064
"2010-09-22",65.160004,65.290001,63.599998,64,903300,60.672642
"2010-09-23",63.349998,64.510002,63.110001,63.560001,369600,60.25552
"2010-09-24",64.449997,65.540001,64.279999,65.339996,548600,61.94297
"2010-09-27",65.279999,65.279999,64.5,64.57,329800,61.213005
"2010-09-28",64.870003,65.690002,64.029999,65.589996,544800,62.179981
"2010-09-29",65.239998,65.589996,65.139999,65.269997,513100,61.87661
"2010-09-30",65.620003,66.370003,64.75,65.18,732700,61.791306
"2010-10-01",65.739998,66.25,65.230003,66.010002,718500,62.578159
"2010-10-04",65.879997,65.879997,64.669998,64.980003,463400,61.601696
"2010-10-05",65.629997,66.769997,65.57,66.769997,716100,63.298626
"2010-10-06",66.800003,67.089996,66.57,66.949997,425100,63.559723
"2010-10-07",67.379997,67.419998,65.980003,66.519997,419400,63.151466
"2010-10-08",66.720001,66.779999,65.940002,66.32,666600,62.961632
"2010-10-11",66.370003,66.940002,66.199997,66.440002,278500,63.07552
"2010-10-12",66.309998,66.510002,65.349998,66.199997,439500,62.84766
"2010-10-13",66.669998,67.5,66.449997,67.330002,342000,63.920471
"2010-10-14",67.269997,67.57,66.209999,66.800003,385400,63.417309
"2010-10-15",67.150002,67.510002,65.449997,67.050003,452900,63.654629
"2010-10-18",67.07,68.129997,66.800003,68.07,480600,64.622986
"2010-10-19",67.099998,67.129997,65.919998,66.18,637700,62.828701
"2010-10-20",66.449997,67.620003,66.449997,67.470001,582000,64.053368
"2010-10-21",67.809998,69.199997,67.669998,69.18,745200,65.676788
"2010-10-22",69.190002,69.519997,68.870003,69.5,796000,65.980568
"2010-10-25",72.269997,72.910004,70.279999,70.379997,847200,66.815994
"2010-10-26",70.089996,70.910004,69.5,70.43,723000,66.863487
"2010-10-27",69.800003,70.089996,68.660004,69.360001,624500,65.847656
"2010-10-28",69.400002,70.080002,69.080002,69.580002,329900,66.056526
"2010-10-29",69.18,69.660004,68.980003,69.43,297400,65.914116
"2010-11-01",69.900002,70.519997,69.260002,69.760002,258600,66.227425
"2010-11-02",70.360001,70.760002,70.010002,70.43,310000,66.863487
"2010-11-03",70.470001,70.639999,69.18,70.260002,502600,66.702087
"2010-11-04",71,72.150002,70.379997,72.150002,1082000,68.496384
"2010-11-05",72.07,72.07,71.379997,71.699997,827200,68.069153
"2010-11-08",71.389999,71.599998,71.029999,71.389999,329600,67.774872
"2010-11-09",71.5,71.919998,71.050003,71.379997,853800,67.765366
"2010-11-10",71.360001,72.169998,70.860001,72.150002,601300,68.496384
"2010-11-11",71.449997,71.730003,71.059998,71.459999,553500,67.841324
"2010-11-12",70.849998,71.349998,70.410004,70.870003,314600,67.281204
"2010-11-15",71.099998,71.790001,70.720001,71.419998,321600,67.803345
"2010-11-16",70.93,70.93,69.190002,69.790001,686100,66.255875
"2010-11-17",69.709999,70.669998,69.599998,70.089996,338200,66.540695
"2010-11-18",70.889999,71.889999,70.849998,71.220001,336600,67.613464
"2010-11-19",71.18,72.040001,70.82,72.040001,512900,68.39196
"2010-11-22",71.57,72.25,70.949997,72.150002,384100,68.496384
"2010-11-23",71.199997,71.5,70.290001,71.449997,404300,67.831818
"2010-11-24",71.919998,73.489998,71.709999,73.459999,382500,69.740044
"2010-11-26",72.690002,73.389999,72.290001,72.769997,129000,69.084984
"2010-11-29",72.080002,72.489998,71.129997,72.220001,253100,68.562836
"2010-11-30",71.410004,72.870003,71.25,72.410004,521800,68.743202
"2010-12-01",73.730003,74.309998,73.300003,73.75,514000,70.015335
"2010-12-02",73.43,75.089996,73.370003,74.809998,722800,71.021698
"2010-12-03",74.470001,75.370003,74.360001,75.290001,550200,71.477379
"2010-12-06",75.220001,76.239998,74.940002,75.93,672100,72.084961
"2010-12-07",76.800003,76.800003,76.160004,76.589996,708300,72.711525
"2010-12-08",76.599998,76.870003,76.080002,76.470001,377700,72.597618
"2010-12-09",76.860001,77.019997,76.410004,76.849998,410900,72.958397
"2010-12-10",77.040001,77.75,76.610001,77.709999,729600,73.774826
"2010-12-13",77.809998,78,77.220001,77.330002,1088800,73.414055
"2010-12-14",77.410004,78.050003,77.089996,77.370003,655000,73.452049
"2010-12-15",77.139999,77.910004,76.910004,77.190002,720300,73.281143
"2010-12-16",77.400002,78.43,76.809998,78.43,415900,74.458389
"2010-12-17",78.419998,78.620003,77.629997,78.099998,1383700,74.145073
"2010-12-20",78.410004,78.410004,76.879997,77.129997,751000,73.224205
"2010-12-21",77.489998,77.980003,77.230003,77.860001,642700,73.917236
"2010-12-22",77.919998,78.300003,77.860001,77.980003,580100,74.031143
"2010-12-23",77.919998,78,76.730003,76.790001,396500,72.901405
"2010-12-27",76.599998,77.879997,76.5,77.690002,418100,73.755852
"2010-12-28",77.709999,77.989998,77.220001,77.370003,317800,73.452049
"2010-12-29",77.599998,77.599998,77.07,77.330002,275800,73.414055
"2010-12-30",77.309998,77.709999,76.809998,76.849998,246000,72.958397
"2010-12-31",76.760002,76.889999,76.32,76.43,307100,72.559647
"2011-01-03",77.120003,78.110001,76.980003,77.059998,464700,73.157776
"2011-01-04",77.400002,77.400002,75.07,75.940002,698800,72.094467
"2011-01-05",75.610001,76.480003,75.489998,76.25,383600,72.493752
"2011-01-06",76.239998,76.269997,75.389999,75.629997,466800,71.904297
"2011-01-07",75.709999,76.019997,73.709999,74.870003,870900,71.181755
"2011-01-10",73.830002,75.199997,72.370003,75.07,799100,71.371887
"2011-01-11",75.360001,76.080002,75.029999,75.580002,356600,71.856789
"2011-01-12",76.139999,76.190002,75.239998,75.400002,491100,71.685638
"2011-01-13",75.379997,75.639999,74.919998,75.25,400500,71.543037
"2011-01-14",75.139999,75.529999,74.900002,75.370003,602700,71.657143
"2011-01-18",75.410004,75.989998,75.199997,75.669998,653100,71.942329
"2011-01-19",75.559998,75.82,73.790001,74.050003,1197900,70.402161
"2011-01-20",73.980003,74.110001,73.339996,73.559998,648200,69.936272
"2011-01-21",74.239998,74.830002,73.809998,73.919998,447400,70.278549
"2011-01-24",73.860001,74.849998,73.669998,74.760002,445400,71.077187
"2011-01-25",74.470001,75,73.879997,74.93,504600,71.238785
"2011-01-26",75.110001,76.209999,75.010002,75.989998,803900,72.246567
"2011-01-27",75.919998,76.900002,75.739998,76.660004,548800,72.88356
"2011-01-28",76.669998,77.339996,74.849998,75.690002,769600,71.961327
"2011-01-31",78.120003,79.900002,77.260002,77.690002,1346200,73.862839
"2011-02-01",78.339996,79.019997,77.419998,78.910004,680400,75.022736
"2011-02-02",78.669998,79.32,78.519997,79.089996,538100,75.193848
"2011-02-03",79.07,79.300003,78.5,79.110001,481900,75.212868
"2011-02-04",79,80.230003,79,79.980003,443500,76.040016
"2011-02-07",80.050003,80.830002,80.010002,80.699997,504700,76.724564
"2011-02-08",80.830002,82.110001,80.800003,82.110001,754500,78.065086
"2011-02-09",81.709999,82.300003,81.449997,82.160004,500600,78.112633
"2011-02-10",81.550003,83.169998,81.550003,83.089996,492900,78.996826
"2011-02-11",82.610001,84.18,82.410004,83.739998,697900,79.614777
"2011-02-14",83.82,84.860001,83.599998,84.779999,685200,80.603554
"2011-02-15",84.290001,84.75,83.919998,84.470001,608800,80.308815
"2011-02-16",84.730003,85.209999,84.370003,85.019997,614200,80.831734
"2011-02-17",84.800003,84.919998,84.449997,84.589996,592600,80.42292
"2011-02-18",84.769997,85.360001,84.5,85.290001,557900,81.088432
"2011-02-22",84.199997,84.730003,83.150002,83.489998,749700,79.377106
"2011-02-23",83.580002,83.879997,82.339996,82.940002,945300,78.854187
"2011-02-24",83.139999,83.279999,81.790001,82.230003,668300,78.179192
"2011-02-25",82.690002,83.449997,82.339996,83.209999,530200,79.110886
"2011-02-28",83.669998,84.32,83.400002,84.129997,548600,79.985603
"2011-03-01",84.730003,85,83.059998,83.230003,713700,79.129921
"2011-03-02",83.099998,84.980003,83.019997,84.709999,586100,80.53701
"2011-03-03",85.190002,87.68,85.190002,87.489998,692800,83.180054
"2011-03-04",87.230003,87.410004,85.589996,85.949997,945200,81.715942
"2011-03-07",86.43,86.510002,83.910004,84.870003,838100,80.689148
"2011-03-08",84.919998,86.050003,84.379997,85.860001,508000,81.630356
"2011-03-09",85.739998,86.519997,84.860001,86.330002,586200,82.077202
"2011-03-10",85.160004,85.419998,84.019997,84.360001,407000,80.204254
"2011-03-11",83.519997,84.800003,83.059998,84.470001,587700,80.308815
"2011-03-14",83.860001,84.349998,82.75,83.620003,465400,79.500702
"2011-03-15",80.470001,83.489998,80.470001,82.959999,660700,78.873222
"2011-03-16",82.830002,83.419998,81.209999,81.879997,512600,77.846413
"2011-03-17",83.309998,83.550003,82.029999,82.5,526900,78.435883
"2011-03-18",84.019997,84.190002,83.449997,84.150002,979600,80.004585
"2011-03-21",85.139999,86.160004,85.139999,85.800003,716000,81.573326
"2011-03-22",85.870003,86,84.849998,85.330002,460900,81.126472
"2011-03-23",85.209999,85.599998,83.709999,84.739998,388100,80.565521
"2011-03-24",85.209999,85.449997,84.330002,85.07,328900,80.87928
"2011-03-25",85.309998,85.989998,84.900002,85.860001,644900,81.630356
"2011-03-28",85.940002,86.129997,85.089996,85.169998,264200,80.974319
"2011-03-29",84.739998,85.769997,84.019997,85.769997,433200,81.544792
"2011-03-30",86.080002,86.220001,85.57,85.730003,745400,81.506767
"2011-03-31",85.730003,86.610001,85.709999,86.459999,820900,82.200806
"2011-04-01",86.690002,88.470001,86.449997,88.330002,683100,83.978699
"2011-04-04",88.309998,88.760002,88.059998,88.449997,619300,84.092781
"2011-04-05",88.650002,88.650002,87.480003,87.599998,605800,83.28466
"2011-04-06",88.089996,88.089996,86.449997,86.989998,313800,82.808678
"2011-04-07",86.809998,87.349998,86.029999,86.239998,448300,82.094696
"2011-04-08",86.669998,86.849998,84.790001,85.440002,347300,81.333168
"2011-04-11",85.519997,85.82,84.709999,85.199997,377700,81.104713
"2011-04-12",84.809998,85.110001,83.989998,84.599998,399200,80.533554
"2011-04-13",85.18,85.419998,84.279999,84.769997,398100,80.695389
"2011-04-14",84.150002,84.739998,83.510002,84.529999,298000,80.466942
"2011-04-15",84.809998,85.580002,84.129997,84.849998,911500,80.771538
"2011-04-18",83.860001,83.919998,82.449997,83.339996,661100,79.334106
"2011-04-19",83.419998,84.07,83.190002,83.800003,616000,79.771988
"2011-04-20",85.080002,85.93,84.889999,85.800003,624700,81.675858
"2011-04-21",86.199997,86.519997,85.540001,86.370003,770900,82.218468
"2011-04-25",86.360001,86.629997,85.75,86.139999,429500,81.999542
"2011-04-26",88.25,88.559998,86.400002,87.199997,994000,83.008575
"2011-04-27",86.489998,86.709999,85.650002,86.400002,821800,82.247032
"2011-04-28",86.400002,87.139999,86.110001,86.5,613400,82.342247
"2011-04-29",86.650002,87.150002,86.419998,86.489998,615000,82.332695
"2011-05-02",86.919998,87.279999,86.099998,86.18,491000,82.037598
"2011-05-03",86.010002,86.349998,85.07,85.519997,428900,81.409317
"2011-05-04",85.550003,86,83.739998,83.82,1071300,79.791046
"2011-05-05",83.480003,85.040001,82.989998,83.980003,651200,79.943359
"2011-05-06",84.949997,85.739998,83.199997,83.75,563000,79.724388
"2011-05-09",83.739998,84.139999,83.309998,83.860001,547100,79.829109
"2011-05-10",84.25,84.889999,84.019997,84.860001,400800,80.781067
"2011-05-11",84.849998,84.970001,82.970001,83.540001,339300,79.524513
"2011-05-12",83.330002,84.32,82.279999,84,322000,79.962387
"2011-05-13",83.849998,84.379997,82.589996,82.669998,297600,78.69632
"2011-05-16",82.269997,83.25,82,82.980003,622700,78.991425
"2011-05-17",82.699997,83.059998,81.860001,82.150002,458900,78.201332
"2011-05-18",82.389999,83.400002,82.129997,82.989998,726600,79.000946
"2011-05-19",83.57,83.910004,83.080002,83.379997,434700,79.372192
"2011-05-20",83.5,83.68,82.730003,83.379997,559200,79.372192
"2011-05-23",82.07,82.510002,81.5,82.07,320200,78.125168
"2011-05-24",82.389999,82.550003,80.800003,80.940002,513400,77.049477
"2011-05-25",80.339996,82.459999,79.790001,82.089996,588700,78.144203
"2011-05-26",81.739998,82.550003,81.489998,82.370003,307300,78.410751
"2011-05-27",82.779999,83.169998,82.480003,82.989998,251000,79.000946
"2011-05-31",83.959999,83.959999,82.129997,83.470001,488500,79.45787
"2011-06-01",83.099998,83.550003,80.150002,80.169998,505200,76.316475
"2011-06-02",80.199997,81.389999,80.110001,81.230003,387500,77.325562
"2011-06-03",80.080002,80.900002,79.599998,79.68,512700,75.850067
"2011-06-06",79.389999,80.440002,78.769997,78.900002,374000,75.107544
"2011-06-07",79.269997,80.279999,78.660004,79.889999,1046100,76.049942
"2011-06-08",79.769997,80.220001,79.199997,79.589996,595000,75.764366
"2011-06-09",79.879997,80.169998,79.379997,79.459999,561800,75.640625
"2011-06-10",79.129997,79.559998,78.449997,78.599998,617700,74.82196
"2011-06-13",78.910004,79.089996,77.849998,78.300003,371800,74.536392
"2011-06-14",79.150002,80.330002,79.07,79.860001,705200,76.0214
"2011-06-15",78.93,79.550003,78.260002,78.480003,437900,74.707733
"2011-06-16",78.650002,79.699997,77.849998,78.879997,438500,75.088501
"2011-06-17",79.669998,80.540001,79.550003,80.019997,1046400,76.173676
"2011-06-20",79.610001,80.669998,79.610001,80.419998,398400,76.554459
"2011-06-21",81.050003,82.290001,80.580002,82.199997,633700,78.248909
"2011-06-22",81.779999,82.400002,81.519997,81.919998,444400,77.982376
"2011-06-23",80.809998,82.129997,80.160004,81.529999,641100,77.611122
"2011-06-24",81.580002,81.790001,80.599998,81.040001,654300,77.144676
"2011-06-27",80.639999,81.209999,80.190002,80.879997,408200,76.992363
"2011-06-28",81.300003,82.309998,80.860001,82.309998,397200,78.353622
"2011-06-29",82.620003,83.230003,82.050003,82.730003,308800,78.753433
"2011-06-30",83.059998,83.800003,82.849998,83.300003,579400,79.296051
"2011-07-01",83.470001,83.980003,82.919998,83.75,1496000,79.724388
"2011-07-05",83.720001,83.970001,83.18,83.580002,761900,79.562584
"2011-07-06",83.419998,84.260002,83,84.099998,483400,80.163078
"2011-07-07",84.900002,85.139999,84.440002,84.800003,446800,80.830322
"2011-07-08",83.830002,83.839996,82.879997,83.669998,340300,79.753227
"2011-07-11",82.580002,82.849998,81.730003,82.129997,344500,78.285324
"2011-07-12",81.940002,82,81.150002,81.550003,500900,77.73246
"2011-07-13",81.919998,82.730003,81.449997,82.099998,400100,78.256737
"2011-07-14",82.230003,83.019997,80.82,81.059998,349200,77.265411
"2011-07-15",81.5,82.209999,80.870003,82.169998,533400,78.323448
"2011-07-18",81.800003,81.839996,80.459999,81.019997,268300,77.22728
"2011-07-19",81.459999,82.120003,81.389999,82.099998,577300,78.256737
"2011-07-20",82.330002,83,81.940002,82.699997,377200,78.828613
"2011-07-21",83.139999,84.169998,82.459999,83.919998,471800,79.991539
"2011-07-22",83.940002,84.5,83.349998,84.459999,482700,80.506264
"2011-07-25",86.080002,87.959999,85.910004,87.129997,1281100,83.051239
"2011-07-26",87.010002,87.410004,85.870003,86.199997,523400,82.164772
"2011-07-27",85.589996,85.650002,83.010002,83.230003,613600,79.333817
"2011-07-28",83.239998,83.620003,81.93,82.32,777000,78.466423
"2011-07-29",81.330002,82.260002,80.769997,81.629997,571900,77.808739
"2011-08-01",82.43,82.650002,79.290001,80.279999,629300,76.521904
"2011-08-02",79.669998,80.360001,77.690002,77.75,1190700,74.110352
"2011-08-03",77.779999,79.360001,76.260002,79.129997,1174400,75.425735
"2011-08-04",78.120003,78.190002,74.57,74.620003,981100,71.126877
"2011-08-05",75.470001,76.290001,71.93,73.230003,1174800,69.801964
"2011-08-08",71.480003,72.139999,67.709999,67.739998,889200,64.568947
"2011-08-09",69.029999,71.440002,66.489998,71.199997,1087700,67.866966
"2011-08-10",69.739998,70.68,67.470001,67.610001,1094000,64.445023
"2011-08-11",68.059998,72.529999,67.870003,71.580002,645200,68.229179
"2011-08-12",72.050003,72.809998,70.93,72.629997,546900,69.230049
"2011-08-15",73.089996,73.959999,72.730003,73.550003,449800,70.106964
"2011-08-16",72.760002,73.139999,70.879997,71.059998,644000,67.733521
"2011-08-17",71.639999,72.129997,70.129997,70.629997,388100,67.323662
"2011-08-18",68.440002,68.580002,66.849998,67.529999,1196100,64.368759
"2011-08-19",66.510002,68.459999,65.839996,65.970001,591000,62.881809
"2011-08-22",67.43,67.610001,65.629997,65.910004,565200,62.824612
"2011-08-23",66.18,68.650002,65.690002,68.650002,781500,65.436333
"2011-08-24",68.529999,70.779999,68.220001,70.660004,670200,67.352257
"2011-08-25",70.980003,71.82,69.18,70.650002,1225500,67.342712
"2011-08-26",70.400002,72.669998,68.870003,72.260002,540800,68.87735
"2011-08-29",72.349998,75.019997,72.209999,74.860001,575100,71.355629
"2011-08-30",74.370003,76.080002,73.980003,75.529999,434600,71.994263
"2011-08-31",76.010002,77.75,76.010002,76.949997,1317300,73.347809
"2011-09-01",76.949997,77.849998,75.309998,75.529999,1058000,71.994263
"2011-09-02",73.739998,74.209999,73,73.459999,805400,70.021179
"2011-09-06",71.120003,72.620003,70.449997,72.339996,605400,68.953606
"2011-09-07",73.510002,74.900002,73.139999,74.860001,392300,71.355629
"2011-09-08",74.389999,75.160004,73.349998,73.410004,542100,69.973534
"2011-09-09",72.580002,73.18,70.389999,70.900002,851100,67.581009
"2011-09-12",70.019997,71.029999,69.290001,71.010002,605000,67.685883
"2011-09-13",71.07,73.610001,70.830002,72.889999,803800,69.477829
"2011-09-14",73.400002,73.790001,71.519997,72.93,978600,69.515999
"2011-09-15",73.690002,76.110001,73.160004,76.080002,854400,72.518524
"2011-09-16",76.720001,76.790001,75.279999,75.970001,999600,72.413673
"2011-09-19",74.459999,75.120003,73.739998,74.589996,555900,71.098289
"2011-09-20",75.089996,75.43,73.300003,73.370003,399100,69.935387
"2011-09-21",73.269997,73.769997,70.93,70.93,583400,67.609619
"2011-09-22",68.650002,69.099998,66.760002,67.57,656400,64.406883
"2011-09-23",67.110001,70.529999,67.110001,69.949997,831900,66.675461
"2011-09-26",70.449997,70.769997,68.519997,70.440002,780100,67.142555
"2011-09-27",71.889999,72.889999,71.230003,71.790001,885100,68.429367
"2011-09-28",71.900002,72.690002,70.849998,71.360001,856400,68.019478
"2011-09-29",73.050003,73.779999,70.699997,72.120003,750300,68.743904
"2011-09-30",71.019997,72.099998,68.900002,68.910004,904400,65.684151
"2011-10-03",68.5,69.029999,65.959999,66.400002,840700,63.291656
"2011-10-04",65.309998,70.110001,64.900002,70.010002,1e+06,66.732697
"2011-10-05",69.940002,72.110001,69.18,72.019997,963300,68.756607
"2011-10-06",72.019997,73.519997,71.230003,73.5,798000,70.169556
"2011-10-07",73.82,74.239998,72.349998,73.120003,526900,69.806793
"2011-10-10",74.529999,75.949997,74.150002,75.809998,413200,72.374886
"2011-10-11",75.43,76.580002,75.07,76.150002,344100,72.699478
"2011-10-12",76.470001,78.459999,76.25,77.489998,519500,73.97876
"2011-10-13",76.519997,76.830002,75.120003,75.529999,573500,72.107559
"2011-10-14",77.610001,78.5,77.080002,77.959999,669200,74.42746
"2011-10-17",77.540001,77.809998,74.980003,75.110001,508600,71.706604
"2011-10-18",75.190002,77.900002,74.980003,77.220001,689600,73.720978
"2011-10-19",76.93,77.900002,76.370003,76.57,620900,73.100456
"2011-10-20",76.639999,77.239998,75.610001,76.32,643800,72.861771
"2011-10-21",77.540001,77.879997,76.260002,77.690002,1071500,74.169693
"2011-10-24",69.800003,79.459999,69.800003,78.849998,1215700,75.277107
"2011-10-25",78.510002,79.279999,76.709999,78.5,844100,74.942993
"2011-10-26",79.580002,79.919998,77.940002,79.540001,643600,75.935852
