"","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
"2015-11-30",138.610001,139.899994,138.520004,139.419998,4545600,118.290627
"2015-12-01",139.580002,141.399994,139.580002,141.279999,4195100,119.868744
"2015-12-02",140.929993,141.210007,139.5,139.699997,3725400,118.528198
"2015-12-03",140.100006,140.729996,138.190002,138.919998,5909600,117.866394
"2015-12-04",138.089996,141.020004,137.990005,140.429993,4571600,119.147537
"2015-12-07",140.160004,140.410004,138.809998,139.550003,3279400,118.400925
"2015-12-08",138.279999,139.059998,137.529999,138.050003,3905200,117.128281
"2015-12-09",137.380005,139.839996,136.229996,136.610001,4615000,115.906494
"2015-12-10",137.029999,137.850006,135.720001,136.779999,4222300,116.05072
"2015-12-11",135.229996,135.440002,133.910004,134.570007,5333800,114.175659
"2015-12-14",135.309998,136.139999,134.020004,135.929993,5143800,115.329544
"2015-12-15",137.399994,138.970001,137.279999,137.789993,4238500,116.907654
"2015-12-16",139.119995,139.649994,137.789993,139.289993,4345500,118.180336
"2015-12-17",139.350006,139.5,136.309998,136.75,4089500,116.025276
"2015-12-18",136.410004,136.960007,134.270004,134.899994,10026100,114.45565
"2015-12-21",135.830002,135.830002,134.020004,135.5,5617500,114.964706
"2015-12-22",135.880005,138.190002,135.649994,137.929993,4263800,117.026428
"2015-12-23",138.300003,139.309998,138.110001,138.539993,5164900,117.543983
"2015-12-24",138.429993,138.880005,138.110001,138.25,1495200,117.297935
"2015-12-28",137.740005,138.039993,136.539993,137.610001,3143400,116.754913
"2015-12-29",138.25,140.059998,138.199997,139.779999,3943700,118.596077
"2015-12-30",139.580002,140.440002,139.220001,139.339996,2989400,118.222755
"2015-12-31",139.070007,139.100006,137.570007,137.619995,3462100,116.763412
"2016-01-04",135.600006,135.970001,134.240005,135.949997,5229400,115.346519
"2016-01-05",136.759995,136.889999,134.850006,135.850006,3924800,115.261681
"2016-01-06",134.380005,135.580002,133.619995,135.169998,4310900,114.684746
"2016-01-07",133.699997,135.020004,132.429993,132.860001,7025800,112.724815
"2016-01-08",133.179993,133.820007,131.320007,131.630005,4762700,111.681213
"2016-01-11",131.809998,133.820007,131.759995,133.229996,4974400,113.038727
"2016-01-12",133.649994,133.779999,131.130005,132.899994,5078700,112.758759
"2016-01-13",133.5,134.279999,131.100006,131.169998,4700100,111.290924
"2016-01-14",131.929993,133.789993,131.220001,132.910004,5709600,112.767242
"2016-01-15",130.009995,130.880005,128.869995,130.029999,9008500,110.323685
"2016-01-19",130.110001,132.100006,128.059998,128.110001,9979600,108.694672
"2016-01-20",118.459999,123.989998,118,121.860001,16157800,103.391884
"2016-01-21",121.300003,125.099998,120.580002,122.910004,8851600,104.282745
"2016-01-22",124.669998,124.739998,121.769997,122.5,9238400,103.934891
"2016-01-25",122.099998,124.230003,121.639999,122.080002,5446000,103.578537
"2016-01-26",122.25,123.610001,122.239998,122.589996,4617800,104.011246
"2016-01-27",122.730003,123.370003,120.650002,120.959999,5026400,102.628273
"2016-01-28",121.260002,122.830002,121.010002,122.220001,3942500,103.697334
"2016-01-29",123.279999,124.790001,122.959999,124.790001,8248100,105.877823
"2016-02-01",124.400002,125.290001,123.709999,124.830002,3574900,105.911781
"2016-02-02",123.669998,124.139999,122.639999,122.940002,3287300,104.308228
"2016-02-03",123.989998,125.449997,122.290001,124.720001,6223500,105.818459
"2016-02-04",125.080002,128.5,125,127.650002,5266500,108.30439
"2016-02-05",127.220001,128.639999,125.849998,128.570007,7177700,109.084991
"2016-02-08",126,127.510002,124.129997,126.980003,7364000,108.836411
"2016-02-09",126.120003,126.93,123.769997,124.07,5957200,106.342201
"2016-02-10",125,125.290001,119.839996,120.190002,6469100,103.016602
"2016-02-11",118.779999,119.660004,116.900002,117.849998,7307600,101.010941
"2016-02-12",119.260002,121.050003,118.349998,121.040001,4936500,103.74514
"2016-02-16",121.830002,123.089996,121.339996,122.739998,4061400,105.202232
"2016-02-17",123.709999,126.57,123.25,126.099998,4821000,108.082138
"2016-02-18",130,134,129.75,132.449997,9951600,113.524826
"2016-02-19",132.360001,133.649994,130.839996,133.080002,5125300,114.064789
"2016-02-22",133.080002,134.309998,132.410004,133.770004,4457400,114.656219
"2016-02-23",133.139999,133.410004,132.009995,132.399994,3439700,113.481956
"2016-02-24",131.550003,133.490005,129.679993,132.800003,4122600,113.824806
"2016-02-25",133.289993,134.509995,130.880005,134.5,4358300,115.281914
"2016-02-26",134.509995,134.919998,131.949997,132.029999,4386200,113.164825
"2016-02-29",132,133.360001,130.899994,131.029999,4428000,112.307724
"2016-03-01",132.240005,134.639999,132.029999,134.369995,3788500,115.170479
"2016-03-02",133.699997,137.440002,133.220001,136.300003,5217200,116.824699
"2016-03-03",137.220001,137.960007,136.070007,137.800003,5156400,118.110367
"2016-03-04",137.539993,139.419998,137.020004,137.800003,3968400,118.110367
"2016-03-07",137.279999,140.509995,136.869995,140.149994,5171000,120.124596
"2016-03-08",139.710007,140.350006,137.419998,139.070007,5579100,119.198914
"2016-03-09",139.309998,142.169998,139.229996,140.410004,4406500,120.347443
"2016-03-10",141.240005,141.470001,138.089996,140.190002,4020600,120.158897
"2016-03-11",141.729996,142.919998,140.509995,142.360001,4421900,122.018837
"2016-03-14",142.009995,143.190002,141.039993,142.779999,4048800,122.378807
"2016-03-15",141.740005,143.330002,141.539993,142.960007,3707500,122.533081
"2016-03-16",142.619995,144.880005,142.110001,144.789993,4221900,124.101624
"2016-03-17",144.779999,147.320007,144.449997,147.039993,5821600,126.030106
"2016-03-18",147.399994,147.509995,145.509995,147.089996,12089700,126.07299
"2016-03-21",147.300003,148.710007,146.720001,148.630005,3721600,127.392937
"2016-03-22",148.059998,149.279999,147.839996,148.100006,4081900,126.938667
"2016-03-23",148,148.029999,145.130005,145.399994,4764200,124.624443
"2016-03-24",144.979996,148.220001,144.490005,147.949997,5044500,126.810089
"2016-03-28",147.75,148.649994,147.229996,148.399994,3265100,127.195778
"2016-03-29",147.589996,149.759995,147.5,149.330002,3138500,127.992912
"2016-03-30",149.949997,150.410004,148.320007,148.410004,3331200,127.204376
"2016-03-31",149.789993,153.100006,149.360001,151.449997,6780600,129.810013
"2016-04-01",150.509995,152.960007,150.25,152.520004,3925500,130.727112
"2016-04-04",152.339996,153.520004,151.910004,152.070007,3931200,130.3414
"2016-04-05",151.429993,151.600006,149.649994,150,3337000,128.567139
"2016-04-06",149.899994,150.149994,147.809998,150.020004,4194600,128.584305
"2016-04-07",149.070007,149.600006,148,148.25,3663000,127.067238
"2016-04-08",149.059998,149.990005,148.119995,149.350006,3293800,128.010086
"2016-04-11",150.259995,151.949997,149.220001,149.25,3846100,127.924339
"2016-04-12",149.610001,150.110001,148.580002,149.630005,3595800,128.250031
"2016-04-13",150.75,151.229996,149.630005,151.229996,3168400,129.621414
"2016-04-14",151.5,152.759995,150.380005,151.160004,3176500,129.561432
"2016-04-15",151.039993,152.100006,150.960007,151.720001,3657600,130.041412
"2016-04-18",151.720001,153.139999,151.490005,152.529999,6581700,130.735672
"2016-04-19",146.470001,146.949997,142.610001,144,13190200,123.424515
"2016-04-20",144.240005,147.199997,144,146.110001,6754300,125.233002
"2016-04-21",146.580002,150.119995,146.460007,149.300003,6017700,127.967186
"2016-04-22",149.440002,151,147.5,148.5,5191900,127.281487
"2016-04-25",148.160004,148.899994,147.110001,148.809998,2848900,127.547234
"2016-04-26",148.649994,149.789993,147.899994,149.080002,2979800,127.778641
"2016-04-27",149.350006,150.779999,148.970001,150.470001,3111200,128.970047
"2016-04-28",149.75,150.179993,146.729996,147.070007,3791500,126.055862
"2016-04-29",146.490005,147.339996,144.190002,145.940002,4225800,125.087288
"2016-05-02",146.559998,147,144.429993,145.270004,3502400,124.513031
"2016-05-03",144.649994,144.899994,142.899994,144.130005,3584300,123.535927
"2016-05-04",143.360001,145,143.309998,144.25,2577100,123.638779
"2016-05-05",145.949997,147.300003,145.449997,146.470001,6501200,125.541573
"2016-05-06",144.860001,147.970001,144.470001,147.289993,4895800,127.462692
"2016-05-09",147.699997,148.199997,147.009995,147.339996,4302400,128.729599
"2016-05-10",148.240005,150.039993,147.740005,149.970001,3992700,131.027374
"2016-05-11",149.710007,151.089996,148.740005,148.949997,3093000,130.136185
"2016-05-12",149.210007,149.389999,147.110001,148.839996,3249200,130.040115
"2016-05-13",148.789993,149.860001,147.419998,147.720001,2398000,129.061539
"2016-05-16",147.649994,149.990005,147.440002,149.460007,3069100,130.581802
"2016-05-17",149.210007,149.5,147.289993,148,3490600,129.306198
"2016-05-18",147.990005,148.520004,146.360001,147.339996,2491100,128.729599
"2016-05-19",146.479996,146.929993,143.960007,144.929993,3685600,126.623947
"2016-05-20",145.710007,147.509995,145.550003,147.25,3671500,128.650925
"2016-05-23",147.610001,147.949997,146.660004,146.770004,2103800,128.231552
"2016-05-24",146.880005,148.75,146.880005,148.309998,2929300,129.577057
"2016-05-25",148.929993,152.089996,148.5,151.690002,4355300,132.530106
"2016-05-26",151.550003,152.509995,151.050003,152.440002,3062900,133.185425
"2016-05-27",152.350006,152.929993,152.149994,152.839996,2457100,133.534897
"2016-05-31",152.559998,153.809998,152.270004,153.740005,5836600,134.321198
"2016-06-01",153,153.270004,151.539993,152.509995,2663400,133.246552
"2016-06-02",152.589996,153.5,152.119995,153.5,2642600,134.111496
"2016-06-03",152.399994,153.039993,151.699997,152.889999,2328300,133.578568
"2016-06-06",153.089996,153.949997,152.339996,152.729996,2378700,133.438751
"2016-06-07",153.309998,153.929993,152.660004,153.330002,4465000,133.962982
"2016-06-08",153.529999,154.089996,153.039993,154,2935000,134.548325
"2016-06-09",152.919998,153.759995,152.729996,153.419998,2021800,134.041595
"2016-06-10",152.789993,153.330002,151.860001,152.369995,3120600,133.124207
"2016-06-13",151.630005,152.5,150.279999,151.279999,3610400,132.17189
"2016-06-14",151.279999,151.789993,150.399994,151.059998,2865800,131.979675
"2016-06-15",151.460007,151.789993,150.600006,150.679993,2260400,131.647675
"2016-06-16",150.190002,151.289993,149,151.059998,2449100,131.979675
"2016-06-17",150.960007,152.720001,150.600006,151.990005,4663900,132.792236
"2016-06-20",152.600006,154.669998,152.520004,153.610001,3572100,134.207611
"2016-06-21",154.160004,154.570007,153.690002,154.050003,2760300,134.592041
"2016-06-22",153.75,154.710007,152.270004,152.919998,2833700,133.604767
"2016-06-23",153.449997,155.479996,152.600006,155.350006,3969400,135.727829
"2016-06-24",149.970001,150.610001,146.179993,146.589996,9082800,128.07431
"2016-06-27",146.179993,146.600006,142.5,143.5,5017900,125.374603
"2016-06-28",144.779999,145.729996,144.220001,145.699997,3997700,127.296722
"2016-06-29",146.5,148.479996,146.449997,148.460007,3367700,129.708084
"2016-06-30",148.860001,151.910004,148.669998,151.779999,3967100,132.608734
"2016-07-01",151.779999,152.970001,151.399994,152.350006,2658300,133.10675
"2016-07-05",151.190002,152,150.759995,151.679993,2465200,132.521378
"2016-07-06",151.850006,152.410004,149.919998,152.369995,2569400,133.124207
"2016-07-07",152.75,153.690002,151.889999,152.600006,2138400,133.325165
"2016-07-08",154,154.600006,153.080002,154.460007,3040600,134.950226
"2016-07-11",154.600006,156.039993,154.5,155.330002,2833700,135.710373
"2016-07-12",156,157.119995,155.520004,157.039993,3843800,137.204376
"2016-07-13",157.75,158.339996,157.059998,158.020004,2746400,138.060593
"2016-07-14",158.809998,161.399994,158.580002,160.279999,4637600,140.035141
"2016-07-15",159.899994,159.979996,158.5,159.779999,4476800,139.598297
"2016-07-18",159.300003,160.75,158.729996,159.860001,6729700,139.668167
"2016-07-19",161.779999,162.139999,157.889999,159.580002,7120000,139.423553
"2016-07-20",159.970001,161.710007,159.600006,161.360001,4376300,140.978729
"2016-07-21",160.75,161.850006,159.889999,160.449997,3518900,140.183655
"2016-07-22",160.779999,162.169998,160.479996,162.070007,2520100,141.59903
"2016-07-25",162,162.880005,161.75,162.649994,2804600,142.105759
"2016-07-26",162.649994,163.600006,161.369995,162.119995,2894600,141.642685
"2016-07-27",162.119995,162.570007,161.179993,161.830002,2162700,141.389359
"2016-07-28",161.380005,161.809998,160.710007,161.369995,2340400,140.987442
"2016-07-29",161.360001,161.669998,160.029999,160.619995,3547500,140.332169
"2016-08-01",160.649994,161.649994,159.839996,161.449997,2823600,141.057358
"2016-08-02",161.270004,161.449997,160.360001,160.580002,3080900,140.297241
"2016-08-03",160.130005,160.860001,159.800003,160.669998,2861700,140.375839
"2016-08-04",160.860001,161.699997,160.119995,161.550003,2489100,141.144699
"2016-08-05",162,163.509995,161.570007,163.5,3812400,142.848419
"2016-08-08",162.729996,163.270004,161.580002,162.039993,3039300,142.795517
"2016-08-09",162.220001,162.770004,161.649994,161.770004,2737500,142.557602
"2016-08-10",162.190002,162.660004,161.960007,162.080002,2466700,142.830765
"2016-08-11",162.25,164.949997,162.179993,163.529999,8768600,144.108566
"2016-08-12",163.190002,163.460007,161.520004,161.949997,2543100,142.716217
"2016-08-15",162.399994,162.970001,161.779999,161.880005,2970400,142.654541
"2016-08-16",161.110001,161.929993,160.690002,160.699997,2210200,141.614655
"2016-08-17",160.970001,161.160004,159.839996,160.440002,3225900,141.385559
"2016-08-18",160.889999,162,160.440002,161.360001,3652000,142.19632
"2016-08-19",160.839996,160.910004,159.520004,160.039993,2815200,141.033051
"2016-08-22",160,160.570007,159.130005,160,2039300,140.997803
"2016-08-23",160.330002,161.339996,160.229996,160.259995,2838100,141.226944
"2016-08-24",159.889999,160.179993,158.320007,159.050003,3645800,140.160645
"2016-08-25",159,159.539993,158.419998,158.630005,2575000,139.790512
"2016-08-26",158.880005,160.440002,157.850006,158.320007,2498900,139.517349
"2016-08-29",158.830002,160.210007,158.5,159.720001,2475900,140.751038
"2016-08-30",159.759995,160.149994,158.809998,159.399994,1813300,140.469055
"2016-08-31",159.660004,159.660004,158.259995,158.880005,2323600,140.010818
"2016-09-01",158.320007,159.619995,158.100006,159.539993,2358400,140.592453
"2016-09-02",159.880005,160.570007,159.149994,159.550003,2315400,140.601273
"2016-09-06",159.880005,160.860001,159.110001,160.350006,2994100,141.306229
"2016-09-07",160.190002,161.759995,160,161.639999,2867300,142.443054
"2016-09-08",160.550003,161.210007,158.759995,159,3963200,140.116562
"2016-09-09",158.029999,158.399994,155.649994,155.690002,5186000,137.199677
"2016-09-12",155.259995,158.529999,154.839996,158.289993,4367500,139.490891
"2016-09-13",157.630005,157.929993,155.5,155.809998,3636700,137.30542
"2016-09-14",155.699997,155.869995,153.389999,154.050003,3860600,135.75444
"2016-09-15",154.300003,156.330002,153.210007,155.660004,3645600,137.173248
"2016-09-16",155.039993,155.399994,153.470001,153.839996,6463600,135.569382
"2016-09-19",154.869995,156.190002,154.550003,154.869995,2450100,136.477081
"2016-09-20",155.869995,156.570007,154.449997,154.449997,2159100,136.106949
"2016-09-21",154.910004,155.679993,153.869995,155.529999,2473900,137.058716
"2016-09-22",156.149994,157.220001,155.690002,156.110001,2691100,137.569809
"2016-09-23",155.619995,156.039993,154.710007,154.979996,2702200,136.574005
"2016-09-26",154.460007,154.460007,153.460007,153.979996,2533300,135.692764
"2016-09-27",154.320007,156.770004,153.809998,156.770004,2987200,138.151428
"2016-09-28",156.990005,158.630005,156.229996,158.289993,3310000,139.490891
"2016-09-29",158.630005,165,157.460007,158.110001,3374800,139.332306
"2016-09-30",158.899994,159.839996,158.059998,158.850006,3596900,139.984406
"2016-10-03",158.059998,158.369995,157.020004,157.610001,2227800,138.891678
"2016-10-04",157.669998,158.529999,155.820007,156.460007,2884100,137.878265
"2016-10-05",157.070007,157.830002,156.720001,157.080002,1684500,138.424606
"2016-10-06",156.839996,157.429993,155.889999,156.880005,1950100,138.248367
"2016-10-07",157.139999,157.699997,154.860001,155.669998,2671900,137.182053
"2016-10-10",156.710007,158.490005,156.660004,157.020004,2481300,138.371719
"2016-10-11",156.729996,156.949997,153.889999,154.789993,2901300,136.40657
"2016-10-12",154.970001,154.970001,153.080002,154.289993,2964000,135.965942
"2016-10-13",153.699997,154.220001,152.270004,153.720001,2909900,135.463638
"2016-10-14",154.470001,155.529999,154.089996,154.449997,4358200,136.106949
"2016-10-17",154.449997,155.889999,154.339996,154.770004,5890400,136.388962
"2016-10-18",150.020004,151,147.789993,150.720001,12770600,132.819931
"2016-10-19",151.270004,152.449997,150.830002,151.259995,4632900,133.295822
