"","EQT.Open","EQT.High","EQT.Low","EQT.Close","EQT.Volume","EQT.Adjusted"
"2015-10-16",41.807293,42.231899,41.246597,41.611324,2039400,40.75618
"2015-10-19",41.371803,41.567772,40.772999,40.909092,2339200,40.068375
"2015-10-20",40.865543,41.986935,40.261295,41.268372,1969200,40.42028
"2015-10-21",41.192162,41.350029,40.337505,40.435493,3330400,39.604511
"2015-10-22",40.326618,40.326618,37.071312,37.191071,7088900,36.426773
"2015-10-23",37.425148,38.644527,36.902557,37.800762,6752200,37.02393
"2015-10-26",38.132824,38.290691,36.537834,36.586826,4126000,35.834946
"2015-10-27",36.0098,36.042461,34.806751,34.844856,8197200,34.128773
"2015-10-28",34.866631,35.498096,34.360371,34.855743,6266900,34.139446
"2015-10-29",34.888405,36.379967,34.823082,36.222103,3405400,35.477703
"2015-10-30",36.069679,36.3092,35.220467,35.966248,3886900,35.227116
"2015-11-02",35.743061,36.684811,35.694065,36.080566,2620200,35.339085
"2015-11-03",36.178551,36.249321,35.215023,35.634186,4389300,34.901878
"2015-11-04",35.715839,36.641262,35.438213,36.3092,3890000,35.563019
"2015-11-05",36.124115,37.512249,35.748505,36.73925,3261400,35.984234
"2015-11-06",36.46162,36.946106,36.096897,36.603157,2165000,35.850933
"2015-11-09",36.477955,37.016876,35.928143,36.3092,2384700,35.563019
"2015-11-10",36.194881,36.918888,36.113228,36.3092,2891000,35.592426
"2015-11-11",36.222103,36.303757,34.463799,34.637997,2264400,33.95422
"2015-11-12",33.892216,34.637997,33.783344,33.919434,2323900,33.249836
"2015-11-13",33.854111,34.398476,33.391399,33.91399,1823700,33.244503
"2015-11-16",34.011974,34.697876,33.756123,34.561787,2683800,33.879513
"2015-11-17",34.305935,35.040829,33.059338,33.168209,3939200,32.513447
"2015-11-18",33.385956,33.745235,32.24823,33.021229,4208900,32.369362
"2015-11-19",32.732716,33.244419,32.17202,32.422428,1932800,31.782381
"2015-11-20",32.367992,32.928688,31.796408,32.014153,2534300,31.382166
"2015-11-23",32.019596,32.623844,31.785521,32.117584,2631500,31.483559
"2015-11-24",32.046814,32.514969,31.170387,32.400654,3301400,31.761042
"2015-11-25",32.008709,32.035927,31.551443,31.676647,2508700,31.051325
"2015-11-27",31.426239,31.66576,31.11595,31.252041,925600,30.635105
"2015-11-30",31.420795,31.731083,30.990746,31.148611,2771600,30.533709
"2015-12-01",31.077845,31.633097,30.93631,31.219379,2970700,30.603083
"2015-12-02",30.892759,30.952641,29.537289,29.635275,3721300,29.050251
"2015-12-03",29.749592,30.17964,29.041916,29.237888,2736000,28.660704
"2015-12-04",28.796951,29.929232,28.551987,29.733261,3759600,29.146305
"2015-12-07",28.976593,29.112684,28.203592,28.894938,3995600,28.324528
"2015-12-08",28.464888,29.031029,28.165487,28.513882,6447500,27.950993
"2015-12-09",30.190529,30.190529,27.185629,28.170931,8042000,27.614815
"2015-12-10",28.078388,28.949373,27.82798,28.486664,5002100,27.924314
"2015-12-11",27.969515,28.296135,26.929777,27.332607,4715900,26.793041
"2015-12-14",27.038651,27.299946,26.096897,26.167665,4636500,25.651094
"2015-12-15",26.401741,26.771912,25.75939,26.29287,6327300,25.773827
"2015-12-16",26.434404,26.532391,25.710398,26.243876,4960800,25.725801
"2015-12-17",26.194883,26.38541,25.639629,25.993467,4948500,25.480339
"2015-12-18",26.009798,26.973326,25.928144,26.630375,6347900,26.104675
"2015-12-21",26.739248,27.027763,26.183996,26.978769,4238500,26.446192
"2015-12-22",26.91889,27.283615,26.439848,26.505171,4028100,25.981939
"2015-12-23",27.109417,28.279804,26.984213,28.247143,3258600,27.68952
"2015-12-24",28.241699,28.633642,28.089275,28.274361,1661700,27.716204
"2015-12-28",28.121939,28.432226,27.626566,28.328796,3258800,27.769562
"2015-12-29",28.976593,29.216114,28.617311,28.8405,3556000,28.271168
"2015-12-30",28.33424,28.824169,27.849754,27.985846,2629400,27.43338
"2015-12-31",27.991291,28.513882,27.800762,28.37779,2240500,27.817591
"2016-01-04",28.170931,29.031029,28.160044,28.933043,4156700,28.361885
"2016-01-05",29.123571,29.221558,28.426783,28.633642,2742200,28.068388
"2016-01-06",27.746326,27.746326,26.848122,26.962439,3777000,26.43018
"2016-01-07",26.537834,28.36146,26.29287,28.236256,5177400,27.678854
"2016-01-08",28.388678,30.038105,28.388678,29.640718,6101000,29.055588
"2016-01-11",29.515514,29.771366,28.165487,28.606424,7469000,28.04171
"2016-01-12",28.677191,29.085466,26.978769,27.795319,5281900,27.246618
"2016-01-13",28.05117,28.76429,27.305389,27.849754,5028700,27.299982
"2016-01-14",28.067501,28.606424,27.63201,28.328796,4411900,27.769562
"2016-01-15",27.446924,28.742516,27.147524,28.579205,3511900,28.015034
"2016-01-19",28.829613,29.28688,28.105606,29.003811,4112800,28.431253
"2016-01-20",28.405008,30.598803,27.974958,30.185085,5219800,29.589209
"2016-01-21",30.272182,31.605879,29.695156,30.293957,8286100,29.69593
"2016-01-22",31.241154,32.014153,30.756668,31.594992,7070600,30.971275
"2016-01-25",30.816549,31.720196,30.615133,30.636908,4432300,30.032112
"2016-01-26",31.899837,33.456722,31.355471,33.347851,4515300,32.689541
"2016-01-27",33.336964,33.903103,32.221012,32.645618,3892700,32.001171
"2016-01-28",33.973869,34.19706,31.986935,32.634731,3924100,31.990486
"2016-01-29",33.146435,33.636364,32.705498,33.609146,4117200,32.945675
"2016-02-01",33.429504,33.429504,32.008709,32.596626,6548100,31.953148
"2016-02-02",31.578661,32.133915,30.996189,31.633097,5891000,31.008633
"2016-02-03",32.514969,33.293415,31.23571,33.157322,5723900,32.502769
"2016-02-04",33.467609,34.006531,31.763744,32.5313,9014700,31.889111
"2016-02-05",32.384323,33.418617,31.703865,32.542187,4444200,31.899782
"2016-02-08",32.052258,32.710941,31.692978,32.536743,4771700,31.894442
"2016-02-09",31.910725,32.291779,30.348394,31.01252,4205000,30.400312
"2016-02-10",30.854654,32.128471,30.342951,31.997822,3572400,31.366159
"2016-02-11",31.497005,31.937943,30.130648,31.099619,3081500,30.485693
"2016-02-12",31.605879,32.253674,30.941753,32.177464,2051900,31.572714
"2016-02-16",32.721828,32.906914,31.954273,32.836147,3427800,32.219017
"2016-02-17",33.179096,34.022861,32.525856,33.968426,3372700,33.330013
"2016-02-18",33.892216,34.06097,32.308109,33.162766,2364900,32.539501
"2016-02-19",32.253674,32.389767,31.8454,32.057701,15996000,31.4552
"2016-02-22",32.465977,32.961349,32.193794,32.787151,5429600,32.17094
"2016-02-23",32.694611,32.770821,30.195972,30.212303,6706500,29.644487
"2016-02-24",29.678823,31.219379,29.515514,31.11595,4198800,30.531147
"2016-02-25",30.854654,31.13228,29.847578,30.582472,3844800,30.007694
"2016-02-26",31.028851,31.224823,30.321177,30.90909,3225700,30.328175
"2016-02-29",31.197605,31.213936,29.82036,30.342951,5287200,29.772678
"2016-03-01",30.794775,31.578661,29.602613,31.475231,3774800,30.883677
"2016-03-02",31.110506,32.117584,31.028851,32.090366,3319400,31.487251
"2016-03-03",32.030483,32.857922,31.551443,32.487751,4675500,31.877167
"2016-03-04",32.60207,33.119217,30.658682,30.669569,10543200,30.093155
"2016-03-07",30.691345,33.543823,30.691345,33.456722,8092300,32.827927
"2016-03-08",33.130104,33.130104,31.420795,31.551443,4619100,30.958454
"2016-03-09",32.24823,32.623844,31.268372,31.51878,2971800,30.926405
"2016-03-10",31.633097,32.770821,30.90909,32.656506,3409100,32.042751
"2016-03-11",33.081112,33.434948,32.569408,33.320633,2988400,32.694389
"2016-03-14",32.759933,33.696243,32.656506,33.043003,2530100,32.421974
"2016-03-15",32.607513,34.099075,32.275448,34.066414,2281700,33.426159
"2016-03-16",34.164398,35.563419,34.082745,35.231354,4055900,34.569202
"2016-03-17",35.672291,35.960804,34.447468,35.144257,2163200,34.483749
"2016-03-18",35.481762,36.205769,35.264019,35.78661,4789200,35.114029
"2016-03-21",35.508984,35.732174,34.109962,34.474686,2583500,33.826756
"2016-03-22",34.246052,35.008167,34.175285,34.692432,1841000,34.040413
"2016-03-23",34.594448,34.991833,34.229721,34.322266,2045300,33.677204
"2016-03-24",33.652695,35.416439,33.48394,35.144257,3467300,34.483749
"2016-03-28",35.100708,35.606968,34.616222,35.563419,2757100,34.895035
"2016-03-29",35.035385,36.216656,34.763203,36.183994,3675600,35.503948
"2016-03-30",36.565052,37.158409,35.737617,36.107784,2767900,35.429169
"2016-03-31",36.102341,36.701141,35.813828,36.614044,2487200,35.925907
"2016-04-01",35.960804,36.537834,35.737617,36.330975,2329800,35.648163
"2016-04-04",36.532391,36.96244,35.792053,35.998913,2103500,35.322334
"2016-04-05",35.819271,35.922699,34.92651,35.07349,2689000,34.414314
"2016-04-06",35.269463,35.634186,34.556343,35.084377,3030300,34.424995
"2016-04-07",34.980946,35.928143,34.790421,35.454544,3377300,34.7882
"2016-04-08",35.960804,36.575939,35.890038,36.570496,2537200,35.883179
"2016-04-11",36.788242,36.848122,35.351116,35.552532,2662100,34.884346
"2016-04-12",35.86282,37.893303,35.650517,37.561241,2472700,36.855309
"2016-04-13",37.550354,37.550354,36.205769,37.114861,3119000,36.41732
"2016-04-14",37.071312,37.250954,35.808384,36.499729,2544700,35.813747
"2016-04-15",36.069679,36.679367,35.944473,36.129559,1868200,35.450539
"2016-04-18",35.204136,36.853565,35.013611,36.782799,1479100,36.091492
"2016-04-19",37.049538,37.75177,36.918888,37.45237,1999000,36.748478
"2016-04-20",37.131191,37.610233,36.782799,37.240067,1884000,36.540165
"2016-04-21",37.348938,37.4687,36.145889,36.412628,2396900,35.728283
"2016-04-22",36.646706,37.414261,36.200325,37.272728,1885800,36.572212
"2016-04-25",37.103973,37.294502,36.532391,37.261841,1972700,36.561527
"2016-04-26",37.463257,38.018509,37.076756,37.729996,3136600,37.020882
"2016-04-27",38.094719,39.477409,37.849754,39.433861,4626100,38.692734
"2016-04-28",38.802395,39.842133,37.610233,38.138268,5849100,37.42149
"2016-04-29",38.317909,38.796951,37.240067,38.160042,3602100,37.442844
"2016-05-02",37.898746,38.013065,37.234623,37.675556,3369400,36.967476
"2016-05-03",37.016876,37.359825,36.287426,37.033207,27566500,36.3372
"2016-05-04",37.256397,38.170933,37.027763,37.120304,5274900,36.422657
"2016-05-05",37.838867,38.356014,37.457813,37.866085,3288000,37.154423
"2016-05-06",37.806206,39.085464,37.457813,37.849754,2837600,37.138401
"2016-05-09",37.724552,38.062057,36.929775,37.936855,2519900,37.223869
"2016-05-10",38.350571,38.813282,37.920521,38.747959,2413600,38.019726
"2016-05-11",38.350571,38.747959,37.980404,38.236256,2566400,37.5467
"2016-05-12",38.639084,39.363091,38.029396,38.454002,2249200,37.760517
"2016-05-13",38.214481,38.698967,37.996735,38.12738,1806100,37.439785
"2016-05-16",38.48122,38.813282,37.915077,38.023952,2568600,37.33823
"2016-05-17",38.154598,39.237888,37.925964,39.172565,3646900,38.466129
"2016-05-18",39.003811,39.363091,38.029396,38.263474,2434300,37.573433
"2016-05-19",37.871529,37.964073,37.17474,37.735439,2077000,37.054924
"2016-05-20",38.083832,38.094719,37.229179,37.806206,2521600,37.124405
"2016-05-23",37.577572,37.925964,37.267284,37.653782,3420400,36.974728
"2016-05-24",37.898746,38.361458,37.425148,38.236256,3026200,37.5467
"2016-05-25",38.63364,38.976593,38.448559,38.927601,2136000,38.225578
"2016-05-26",38.998367,40.13065,38.922157,39.804028,5320300,39.086208
"2016-05-27",39.79314,40.010887,39.384865,39.825802,2402600,39.107586
"2016-05-31",40.038105,40.054436,39.412086,39.874794,4988100,39.155697
"2016-06-01",39.597168,40.391945,39.461079,39.874794,4779300,39.155697
"2016-06-02",39.608055,40.174198,39.096352,40.168755,2810900,39.444344
"2016-06-03",40.14698,40.190529,39.722374,40.125206,1895000,39.401592
"2016-06-06",40.615135,40.615135,39.978226,40.326618,1584000,39.599369
"2016-06-07",40.495373,41.099621,40.22319,40.952641,3543900,40.214092
"2016-06-08",41.241154,41.317364,40.484486,40.8601,3590600,40.123226
"2016-06-09",40.348392,42.449646,40.337505,42.411541,3687400,41.646702
"2016-06-10",41.834515,42.019596,41.08873,41.105064,4639800,40.363773
"2016-06-13",40.903648,41.317364,40.528034,40.800217,3551400,40.064423
"2016-06-14",40.419163,40.903648,40.081654,40.664127,2968900,39.930798
"2016-06-15",40.664127,41.306477,40.560696,40.702232,2645200,39.968208
"2016-06-16",40.185085,40.898205,40.092541,40.718563,1733500,39.984249
"2016-06-17",41.023407,42.074036,40.990746,41.927055,4948500,41.170944
"2016-06-20",42.438759,42.612957,42.188351,42.416985,2861300,41.652039
"2016-06-21",42.052258,42.879696,41.981491,42.830704,2563900,42.058296
"2016-06-22",42.890583,43.081112,42.47142,42.705498,3388500,41.935345
"2016-06-23",43.010342,43.255306,42.569408,42.874252,2348000,42.101055
"2016-06-24",41.203049,42.346218,41.1595,41.74197,3086500,40.989201
"2016-06-27",41.399021,42.193794,41.143169,41.388134,3472600,40.641739
"2016-06-28",42.09581,43.157322,41.867176,43.119217,2938400,42.341602
"2016-06-29",43.53838,43.881329,41.769188,41.894394,3207900,41.13887
"2016-06-30",41.878063,42.231899,41.497005,42.150246,2393400,41.39011
"2016-07-01",42.052258,43.353294,42.052258,43.18454,2151400,42.405754
"2016-07-05",42.280891,42.5313,41.268372,42.063145,3551200,41.304581
"2016-07-06",41.845402,42.231899,41.551441,42.123028,2911600,41.363377
"2016-07-07",42.656506,42.863365,41.698421,41.823624,3124700,41.06937
"2016-07-08",42.297222,42.596626,41.785519,42.286335,2664300,41.523743
"2016-07-11",42.607513,42.792595,41.856289,41.88895,1360100,41.13353
"2016-07-12",42.574852,42.917801,42.416985,42.683723,1911200,41.913967
"2016-07-13",42.716385,42.738159,40.952641,41.44257,3525200,40.695187
"2016-07-14",42.019596,42.019596,40.947197,41.213936,2335900,40.470684
"2016-07-15",41.491562,41.491562,40.838322,41.132282,3390500,40.390503
"2016-07-18",41.154057,41.203049,40.811104,41.083286,1567600,40.342392
"2016-07-19",41.181274,41.213936,40.604244,40.952641,2569700,40.214092
"2016-07-20",40.876431,41.333694,40.593357,40.870987,1733200,40.13393
