"","MAC.Open","MAC.High","MAC.Low","MAC.Close","MAC.Volume","MAC.Adjusted"
"2015-12-28",80.059998,81.089996,79.809998,81.059998,577100,65.906296
"2015-12-29",81.290001,82.150002,81.110001,81.739998,532700,66.459183
"2015-12-30",81.57,82.459999,81.389999,81.650002,714900,66.386009
"2015-12-31",81.620003,81.970001,80.639999,80.690002,929700,65.605484
"2016-01-04",79.870003,80.730003,78.639999,79.440002,665100,64.589165
"2016-01-05",79.669998,82.879997,79.669998,82.5,1006500,67.077118
"2016-01-06",81.540001,82.480003,81.150002,81.769997,692200,66.483574
"2016-01-07",80.470001,81.599998,80.089996,80.75,1015200,65.654259
"2016-01-08",80.980003,81.540001,78.730003,78.809998,1050800,64.076927
"2016-01-11",78.959999,79.489998,78.580002,78.769997,859400,64.044395
"2016-01-12",79.760002,79.93,78.169998,78.809998,1125500,64.076927
"2016-01-13",78.959999,80.209999,78.040001,78.129997,767300,63.524063
"2016-01-14",78.330002,78.849998,76.949997,77.050003,1508600,62.645954
"2016-01-15",75.550003,76.760002,75.5,76.230003,2117100,61.979248
"2016-01-19",77.160004,77.989998,76.330002,76.690002,1200600,62.353252
"2016-01-20",75.93,76.059998,73.559998,75.25,2881100,61.182461
"2016-01-21",75.690002,77.080002,75.07,75.800003,1259600,61.629639
"2016-01-22",76.809998,79.150002,76.57,78.699997,1027400,63.987507
"2016-01-25",78.309998,79.209999,76.769997,77.739998,760000,63.206959
"2016-01-26",77.849998,78.739998,77.769997,78.360001,1007800,63.711071
"2016-01-27",78.120003,78.540001,75.779999,76.389999,1149500,62.109341
"2016-01-28",76.690002,77.139999,75.610001,76.029999,1266500,61.816635
"2016-01-29",76.879997,78.019997,75.360001,77.970001,1053400,63.393955
"2016-02-01",77.739998,79.010002,77.040001,78.57,805500,63.881809
"2016-02-02",78.470001,78.470001,76.699997,77.669998,787300,63.150047
"2016-02-03",78.220001,78.650002,77.019997,78.330002,1024000,63.686653
"2016-02-04",76.730003,78.709999,76,78.620003,862700,63.922447
"2016-02-05",78.190002,78.68,75.660004,76.099998,1225800,61.873547
"2016-02-08",75.910004,75.949997,74.43,75.150002,1106800,61.101162
"2016-02-09",74.480003,75.489998,74.019997,74.919998,723600,60.914146
"2016-02-10",75.190002,76.160004,74.790001,74.839996,600800,60.849106
"2016-02-11",73.760002,74.25,72.989998,73.879997,1200700,60.068562
"2016-02-12",74.900002,75.540001,74.050003,75.290001,1001200,61.214966
"2016-02-16",76.010002,76.260002,74.400002,75.5,771400,61.385712
"2016-02-17",75.529999,76.300003,75.059998,75.790001,1186300,62.181557
"2016-02-18",75.480003,77.050003,74.040001,76.739998,1860800,62.960983
"2016-02-19",76.379997,77.410004,75.610001,76.919998,1133300,63.10865
"2016-02-22",77.949997,79.589996,77.440002,79.290001,1143600,65.053101
"2016-02-23",79.099998,79.989998,77.82,78.5,774400,64.404961
"2016-02-24",78.010002,78.720001,77.660004,78.309998,950600,64.249069
"2016-02-25",78.699997,80,78.699997,79.900002,1210400,65.553574
"2016-02-26",79.919998,80.879997,79.540001,79.540001,1570200,65.258224
"2016-02-29",79.550003,80.639999,79.010002,79.080002,1730100,64.880821
"2016-03-01",79.779999,80.419998,79.190002,80.330002,1206900,65.906364
"2016-03-02",80.440002,80.910004,79.919998,80.459999,1541100,66.013039
"2016-03-03",80.720001,81.110001,79.480003,79.510002,1660400,65.233612
"2016-03-04",79.449997,79.830002,78.839996,79.199997,3631200,64.979263
"2016-03-07",78.93,79.489998,78.449997,78.779999,1641700,64.634682
"2016-03-08",78.529999,78.989998,78.059998,78.169998,1586000,64.134209
"2016-03-09",78.449997,79.470001,78.330002,78.639999,1595800,64.519829
"2016-03-10",79.099998,79.709999,78.080002,78.870003,1504600,64.708511
"2016-03-11",79.339996,80.150002,78.629997,80.059998,2818600,65.684845
"2016-03-14",79.639999,80.169998,79.25,79.809998,760600,65.479736
"2016-03-15",79.400002,80.089996,79.230003,79.650002,921100,65.348457
"2016-03-16",79.339996,80.07,78.93,79.800003,955400,65.471535
"2016-03-17",79.830002,81.129997,79.529999,80.730003,1112200,66.234543
"2016-03-18",80.419998,81.290001,79.879997,79.889999,2588600,65.545387
"2016-03-21",79.889999,80.410004,79.650002,79.650002,1368300,65.348457
"2016-03-22",79.209999,79.980003,78.889999,79.440002,2230500,65.176178
"2016-03-23",79.470001,79.800003,78.68,78.699997,970100,64.569054
"2016-03-24",78.5,78.720001,78.129997,78.550003,1291800,64.445976
"2016-03-28",78.389999,78.82,77.639999,78.620003,1705700,64.503403
"2016-03-29",78.669998,79.540001,78.519997,79.389999,1286100,65.135162
"2016-03-30",79.370003,79.610001,79.010002,79.040001,1423500,64.848
"2016-03-31",79.169998,79.43,78.889999,79.239998,3343400,65.012077
"2016-04-01",78.93,80.169998,78.730003,79.800003,1785200,65.471535
"2016-04-04",79.910004,80.120003,78.410004,79.349998,1069800,65.102325
"2016-04-05",79.129997,79.339996,78.760002,79.150002,1002600,64.938248
"2016-04-06",78.68,79.760002,78.57,79.599998,885800,65.307449
"2016-04-07",79.260002,79.370003,78.529999,78.970001,1574500,64.790565
"2016-04-08",79.419998,79.779999,78.959999,79.349998,677800,65.102325
"2016-04-11",79.510002,79.800003,78.839996,78.839996,1844200,64.683899
"2016-04-12",79.010002,79.559998,78.860001,79.07,777500,64.872604
"2016-04-13",79.459999,79.459999,78.449997,79.010002,1315200,64.82338
"2016-04-14",78.889999,79.010002,78.510002,78.849998,631400,64.692116
"2016-04-15",78.849998,79.120003,78.75,78.989998,790800,64.806969
"2016-04-18",78.989998,79.050003,78.540001,78.900002,940600,64.733131
"2016-04-19",79.050003,79.360001,78.279999,78.629997,901700,64.51162
"2016-04-20",78.68,78.690002,77.760002,78,1272600,63.994728
"2016-04-21",77.970001,78.07,76.470001,76.5,950400,62.764061
"2016-04-22",76.540001,77.040001,76.330002,76.809998,744800,63.018391
"2016-04-25",76.809998,77.07,76.660004,77.010002,618300,63.182484
"2016-04-26",77.150002,77.739998,76.669998,77.040001,505900,63.207111
"2016-04-27",77.010002,77.379997,76.470001,77.169998,443700,63.313759
"2016-04-28",76.68,77.57,76.669998,76.919998,486100,63.10865
"2016-04-29",76.489998,76.730003,75.699997,76.080002,1167800,62.419479
"2016-05-02",76.349998,77.690002,76.099998,77.470001,848400,63.559906
"2016-05-03",76.309998,77.010002,76.059998,76.970001,789400,63.708874
"2016-05-04",75.43,78.269997,75.389999,77.989998,1261600,64.553154
"2016-05-05",78.010002,78.82,77.629997,78.790001,706100,65.215317
"2016-05-06",79.279999,80.239998,78.93,80.150002,730500,66.341003
"2016-05-09",80.230003,80.709999,79.970001,80.709999,511100,66.804527
"2016-05-10",81.059998,81.449997,80.57,81.419998,883300,67.392197
"2016-05-11",81.300003,81.459999,77.550003,77.639999,1477700,64.263451
"2016-05-12",77.639999,78.059998,75.440002,76.989998,2250000,63.725441
"2016-05-13",76.669998,76.669998,74.459999,74.900002,1725600,61.995529
"2016-05-16",74.709999,76.230003,74.610001,75.800003,1337000,62.740463
"2016-05-17",75.650002,75.68,73.440002,73.650002,1647900,60.960888
"2016-05-18",73.449997,73.709999,72.150002,72.800003,1781900,60.257332
"2016-05-19",72.339996,73.139999,71.82,72.93,949700,60.364937
"2016-05-20",73.419998,75.540001,73.419998,74.779999,1695100,61.896202
"2016-05-23",74.989998,75.370003,74.459999,74.849998,807500,61.954147
"2016-05-24",75.279999,75.970001,74.199997,75.599998,1130800,62.574921
"2016-05-25",75.519997,75.739998,74.650002,75.410004,1106600,62.417656
"2016-05-26",75.279999,76.029999,75.029999,75.730003,650100,62.682529
"2016-05-27",75.849998,76.419998,75.790001,76.190002,1052100,63.063286
"2016-05-31",76.419998,76.5,75.860001,76.32,4008500,63.170883
"2016-06-01",76.190002,76.760002,75.82,76.68,1125800,63.468853
"2016-06-02",76.540001,77.309998,76.449997,77.309998,1180400,63.990307
"2016-06-03",77.459999,78,76.75,77.209999,1253200,63.907528
"2016-06-06",77.330002,77.830002,76.669998,76.93,1080900,63.675785
"2016-06-07",76.760002,77.949997,76.760002,77.519997,732200,64.164124
"2016-06-08",77.550003,78.639999,77.18,78.440002,1014100,64.925621
"2016-06-09",78.360001,78.980003,78.139999,78.25,739500,64.768341
"2016-06-10",77.5,78.739998,76.760002,78.669998,1011800,65.11599
"2016-06-13",78.739998,79.32,78.550003,78.639999,931300,65.091171
"2016-06-14",78.639999,79.190002,78.230003,78.889999,750800,65.298096
"2016-06-15",78.879997,79.730003,78.830002,79.209999,741000,65.562958
"2016-06-16",78.75,79.849998,78.68,79.790001,1228900,66.04303
"2016-06-17",79.739998,80.050003,78.870003,80.029999,1451200,66.241699
"2016-06-20",80.57,81.260002,80.529999,80.620003,947500,66.730026
"2016-06-21",80.769997,81.860001,80.769997,81.519997,1023900,67.47496
"2016-06-22",81.5,81.970001,81.260002,81.519997,987900,67.47496
"2016-06-23",82.220001,82.300003,81.699997,81.910004,734500,67.79776
"2016-06-24",79.82,82.029999,79.82,80.910004,1361700,66.97007
"2016-06-27",80.57,81.779999,80.57,81.040001,1711900,67.077667
"2016-06-28",81.650002,82.809998,81.5,82.760002,1101800,68.501343
"2016-06-29",83,84.480003,82.870003,83.93,867500,69.469757
"2016-06-30",84.099998,85.389999,83.470001,85.389999,1270300,70.6782
"2016-07-01",85.510002,86.07,85.129997,85.25,735100,70.56234
"2016-07-05",85.139999,87.120003,85.139999,86.669998,966300,71.737671
"2016-07-06",86.449997,86.699997,86.080002,86.400002,1203800,71.514206
"2016-07-07",86.300003,86.300003,85.230003,85.730003,939400,70.959625
"2016-07-08",86.279999,87.540001,86.279999,87.489998,810800,72.416405
"2016-07-11",87.669998,88.870003,87.290001,88.480003,806300,73.235847
"2016-07-12",88.370003,88.730003,87.559998,88.550003,623600,73.293777
"2016-07-13",88.660004,89.410004,88.309998,88.980003,445700,73.649689
"2016-07-14",89,89,88.139999,88.470001,384300,73.227554
"2016-07-15",88.5,88.809998,87.769997,88.57,665400,73.310333
"2016-07-18",88.760002,89,88.440002,88.620003,731100,73.351723
"2016-07-19",88.629997,89.019997,88.370003,89.019997,445100,73.6828
"2016-07-20",89.120003,89.18,88.809998,89.139999,350200,73.782127
"2016-07-21",88.839996,89.019997,88.510002,88.989998,596200,73.657959
"2016-07-22",89.190002,89.529999,88.790001,88.959999,698500,73.633133
"2016-07-25",89.160004,89.389999,88.330002,88.790001,783400,73.492432
"2016-07-26",88.910004,89.019997,87.959999,88.360001,642700,73.136505
"2016-07-27",88.230003,88.290001,87.169998,88.019997,561600,72.855087
"2016-07-28",87.970001,89.470001,87.910004,89.120003,508300,73.765572
"2016-07-29",88.940002,90.260002,88.75,89.239998,1504300,73.864891
"2016-08-01",91.870003,94.510002,88.379997,89.760002,1332400,74.295319
"2016-08-02",89.32,89.389999,87.660004,87.830002,1088600,72.697823
"2016-08-03",87.730003,88.019997,86.120003,86.699997,1151300,71.762497
"2016-08-04",86.489998,86.730003,85.75,85.879997,914800,71.083794
"2016-08-05",86.019997,86.589996,85.739998,86.209999,631900,71.356926
"2016-08-08",86.129997,86.93,86.059998,86.290001,550100,71.423149
"2016-08-09",86.260002,86.82,85.610001,86.709999,664700,71.770782
"2016-08-10",86.860001,87.190002,85.400002,85.580002,1116500,70.83548
"2016-08-11",85.300003,85.800003,83.760002,84.230003,1364800,69.718056
"2016-08-12",84.25,85.480003,84.25,84.480003,590000,69.925003
"2016-08-15",84.480003,84.790001,83.790001,84.459999,1108900,69.90844
"2016-08-16",84.459999,84.599998,82.870003,82.919998,818800,68.633759
"2016-08-17",82.5,83.18,81.739998,83.07,917400,69.326431
"2016-08-18",83.169998,83.300003,82.690002,82.989998,599000,69.259674
"2016-08-19",82.800003,82.830002,81.629997,81.779999,1079800,68.24987
"2016-08-22",80.959999,82.260002,80.959999,82.230003,550000,68.625412
"2016-08-23",82.660004,82.75,82.080002,82.110001,648800,68.525291
"2016-08-24",82.110001,82.580002,81.459999,82.32,850500,68.700539
"2016-08-25",82.290001,83.709999,81.959999,82.650002,797400,68.975929
"2016-08-26",82.809998,83.480003,81.410004,82.080002,897300,68.500229
"2016-08-29",82.190002,83.150002,82.190002,82.709999,765500,69.026001
"2016-08-30",82.709999,82.82,81.550003,82.099998,663400,68.516907
"2016-08-31",82.269997,82.43,81.610001,81.889999,1312300,68.341667
"2016-09-01",81.959999,82.07,81.220001,81.480003,610000,67.999512
"2016-09-02",82.010002,82.82,81.080002,81.919998,669000,68.366699
"2016-09-06",82.019997,82.879997,81.07,82.790001,1530600,69.092773
"2016-09-07",82.68,83.709999,82.339996,83.639999,1097700,69.802124
"2016-09-08",83.190002,83.480003,82.239998,82.349998,1423100,68.725571
"2016-09-09",81.43,81.540001,79.870003,80.029999,1247700,66.789413
"2016-09-12",79.790001,81.610001,79.650002,81.129997,1103300,67.707405
"2016-09-13",80.470001,80.599998,78.970001,78.989998,984500,65.921455
"2016-09-14",79.129997,79.730003,78.760002,79.589996,810200,66.42218
"2016-09-15",79.440002,80.029999,78.980003,79.870003,620800,66.655869
"2016-09-16",79.589996,80.370003,79.120003,80.300003,2773700,67.014748
"2016-09-19",80.160004,81.139999,79.910004,81.019997,595100,67.615616
"2016-09-20",81.620003,81.620003,80.269997,80.279999,588500,66.998024
"2016-09-21",80.199997,81.440002,79.410004,81.239998,774600,67.799194
"2016-09-22",81.980003,82.599998,81.910004,82.43,694600,68.79232
"2016-09-23",81.93,83.279999,81.529999,82.82,786500,69.117798
"2016-09-26",82.300003,83.160004,82.300003,82.940002,539800,69.217972
"2016-09-27",83.029999,83.199997,81.970001,82.040001,588800,68.46685
"2016-09-28",82.010002,82.489998,81.470001,82.029999,555000,68.458504
"2016-09-29",81.529999,81.699997,80.019997,80.5,607000,67.181641
"2016-09-30",81.080002,81.489998,80.199997,80.870003,857400,67.490417
"2016-10-03",80.540001,80.540001,78.860001,79,854300,65.929802
"2016-10-04",78.910004,78.970001,77.629997,78.25,841900,65.303879
"2016-10-05",78.25,78.739998,75.629997,76.300003,1596900,63.67651
"2016-10-06",76.059998,76.720001,75.160004,76.040001,906600,63.459522
"2016-10-07",76.339996,77.410004,75.629997,76.110001,632500,63.517941
"2016-10-10",76.18,77.080002,76.059998,76.699997,543200,64.01033
"2016-10-11",76.449997,76.949997,75.900002,76.050003,546700,63.467865
"2016-10-12",76.300003,76.839996,76.010002,76.470001,667000,63.818378
"2016-10-13",76.099998,77.099998,75.940002,76.93,467900,64.202286
"2016-10-14",77.040001,77.150002,76.300003,76.43,435500,63.785004
"2016-10-17",76.599998,76.910004,76.199997,76.25,394300,63.634781
"2016-10-18",76.730003,77.050003,76.18,76.5,560200,63.843418
"2016-10-19",76.470001,76.860001,75.550003,76.849998,727500,64.135521
"2016-10-20",76.919998,77.110001,76.099998,76.699997,340600,64.01033
"2016-10-21",76.169998,76.699997,75.949997,76.580002,324300,63.910183
"2016-10-24",77.07,77.93,76.610001,76.949997,474000,64.218964
"2016-10-25",76.639999,76.970001,76.360001,76.540001,492200,63.876808
"2016-10-26",76.050003,76.139999,74.379997,74.75,1163700,62.382946
"2016-10-27",74.580002,74.580002,72.510002,72.589996,1280300,60.580307
"2016-10-28",71.860001,72.93,70.540001,70.620003,1558500,58.936237
"2016-10-31",70.82,70.949997,69.550003,70.779999,1932400,59.069756
"2016-11-01",70.43,70.470001,68.330002,68.699997,1635400,57.333893
"2016-11-02",68.849998,68.849998,67.099998,67.139999,881600,56.031979
"2016-11-03",67.019997,67.82,66.769997,67.089996,973000,55.99025
"2016-11-04",67.150002,67.660004,66.599998,67.57,1094900,56.390854
"2016-11-07",68.800003,69.370003,68.150002,69.309998,1076200,57.842964
"2016-11-08",68.709999,68.769997,67.830002,68.489998,549000,57.750214
"2016-11-09",68.349998,68.470001,66,67.730003,804800,57.109394
"2016-11-10",67.550003,70,66.230003,69.360001,1555400,58.483795
"2016-11-11",69.25,70.449997,69.029999,69.800003,1229400,58.854809
"2016-11-14",69.82,72.360001,69.330002,72.040001,995900,60.743565
"2016-11-15",72.169998,73.160004,70.349998,70.580002,982100,59.512497
"2016-11-16",70.559998,70.690002,69.25,69.620003,613200,58.703018
"2016-11-17",69.589996,69.919998,68.919998,69.25,558800,58.391045
"2016-11-18",69.110001,69.57,68.139999,69,944200,58.180248
"2016-11-21",69.150002,69.760002,68.760002,68.910004,822000,58.104366
"2016-11-22",69.169998,69.360001,68.790001,69.279999,734800,58.416351
"2016-11-23",68.82,69.239998,68.519997,69.150002,478300,58.306728
"2016-11-25",69.389999,69.900002,68.760002,69.019997,215800,58.197109
"2016-11-28",68.760002,69.690002,68.709999,68.940002,515600,58.129654
"2016-11-29",68.830002,69.940002,68.739998,69.150002,645800,58.306728
"2016-11-30",68.650002,69.099998,67.550003,67.889999,1720100,57.244305
"2016-12-01",67.860001,68.279999,66.809998,67.410004,927500,56.839565
"2016-12-02",67.540001,68.690002,67.540001,68.129997,676100,57.446674
"2016-12-05",68.150002,68.839996,67.68,68.800003,931000,58.011608
"2016-12-06",68.889999,69.610001,68.099998,69.050003,915600,58.222408
"2016-12-07",69.339996,70.830002,69.169998,70.720001,810800,59.630547
"2016-12-08",70.199997,70.860001,69.809998,70.849998,851900,59.740158
"2016-12-09",70.690002,71.559998,70.540001,71.139999,914700,59.984673
"2016-12-12",70.839996,71.43,70.720001,71.339996,498300,60.153324
"2016-12-13",71.720001,71.889999,70.260002,71.129997,622000,59.976246
"2016-12-14",71.089996,71.349998,69.029999,69.239998,980300,58.382622
"2016-12-15",68.989998,69.730003,68.279999,68.419998,929800,57.691193
"2016-12-16",68.589996,70.150002,68.589996,69.769997,2480000,58.829494
"2016-12-19",70.089996,70.730003,69.610001,69.879997,650100,58.92226
"2016-12-20",69.93,70.370003,69.5,69.940002,700200,58.972851
"2016-12-21",70.07,70.690002,68.57,68.580002,710100,57.826111
"2016-12-22",68.370003,68.459999,67.550003,68.349998,825100,57.632175
"2016-12-23",68.330002,68.730003,67.830002,68.169998,421100,57.480392
"2016-12-27",68.169998,69.300003,67.989998,69.010002,653100,58.188686
"2016-12-28",68.93,69.239998,68.32,69.010002,1006700,58.188686
"2016-12-29",69.059998,69.720001,68.709999,69.25,611000,58.391045
"2016-12-30",69.18,70.900002,69.150002,70.839996,802800,59.73172
"2017-01-03",70.949997,71.190002,70.209999,70.980003,821900,59.849781
"2017-01-04",71.18,71.93,71.07,71.849998,711400,60.58334
"2017-01-05",70.440002,72.580002,69.709999,72.419998,1083300,61.063961
"2017-01-06",72.080002,73.339996,71.660004,72.690002,1169300,61.291626
"2017-01-09",72.769997,72.769997,71.32,71.419998,1063600,60.220772
"2017-01-10",71.349998,71.349998,70.050003,70.089996,1107500,59.099319
"2017-01-11",69.959999,70.470001,68.93,69.139999,1148800,58.298302
"2017-01-12",69.040001,70.050003,68.720001,69.68,743400,58.75362
"2017-01-13",69.459999,69.839996,69.18,69.5,606900,58.601852
"2017-01-17",69.699997,70.349998,69.699997,70.209999,704400,59.20052
"2017-01-18",69.980003,70.959999,69.709999,70.370003,768900,59.335426
"2017-01-19",70.230003,70.230003,68.779999,69.199997,992500,58.348881
"2017-01-20",69.169998,69.980003,68.519997,69.879997,1140500,58.92226
"2017-01-23",69.68,70.370003,69.419998,70.080002,885200,59.090897
"2017-01-24",70.040001,70.699997,69.900002,70.059998,679200,59.074036
"2017-01-25",70.269997,70.269997,69.279999,69.550003,1080200,58.644009
"2017-01-26",69.529999,70.209999,69.519997,69.830002,1031200,58.8801
"2017-01-27",69.870003,70.029999,67.779999,68,962000,57.337059
