"","AA.Open","AA.High","AA.Low","AA.Close","AA.Volume","AA.Adjusted"
"2001-06-27",91.578331,94.005363,90.881462,92.41938,1151000,70.276085
"2001-06-28",94.509987,97.321503,94.509987,96.120003,1644300,73.090057
"2001-06-29",96.480453,97.561798,94.6782,96.120003,1213400,73.090057
"2001-07-02",96.120003,98.210609,95.278954,97.273438,1019200,73.967133
"2001-07-03",97.273438,97.537773,96.144028,96.720749,522800,73.546898
"2001-07-05",96.720749,98.523003,95.759552,97.994339,1286300,74.515335
"2001-07-06",97.994339,100.445396,95.158798,95.639397,1850600,72.724632
"2001-07-09",95.639397,97.201347,94.437897,97.009109,1400000,73.766159
"2001-07-10",97.009109,97.29747,94.365807,94.918503,1065900,72.17643
"2001-07-11",94.918503,95.759552,92.41938,93.524757,2026400,71.116669
"2001-07-12",93.644913,97.922249,93.644913,97.874191,1224000,74.423943
"2001-07-13",97.874191,100.565552,97.802101,99.62838,1523900,75.757858
"2001-07-16",98.523003,98.523003,94.774323,95.327011,1784200,72.487068
"2001-07-17",95.327011,95.543282,93.164307,94.654167,1771900,71.975456
"2001-07-18",94.654167,98.883453,92.155052,98.2827,1763500,74.734573
"2001-07-19",98.2827,100.926003,96.120003,97.321503,1321900,74.003693
"2001-07-20",97.321503,98.378822,95.663429,96.312241,1112600,73.236244
"2001-07-23",96.312241,97.321503,94.582077,95.038651,780100,72.267784
"2001-07-24",93.981331,93.981331,87.949799,89.463692,1756900,68.028572
"2001-07-25",89.463692,93.885208,88.911003,93.861183,1523900,71.372444
"2001-07-26",93.861183,95.062683,91.578331,95.014618,1150300,72.249535
"2001-07-27",95.014618,95.158798,92.010872,92.731773,1089800,70.513672
"2001-07-30",91.914749,94.558052,91.482208,93.837151,1359000,71.354164
"2001-07-31",94.197601,96.120003,93.717003,94.269691,1326900,71.683121
"2001-08-01",93.909241,94.437897,91.962807,92.299232,799600,70.454132
"2001-08-02",93.452667,93.4767,88.838913,90.953552,1945300,69.426933
"2001-08-03",90.953552,91.169823,88.959061,90.761307,1209600,69.280167
"2001-08-06",90.280708,90.352798,88.190102,88.983093,1298300,67.922874
"2001-08-07",89.271446,89.631897,87.709503,88.911003,1074600,67.867805
"2001-08-08",88.790848,89.631897,86.508003,86.532028,994300,66.051857
"2001-08-09",86.748299,86.868446,85.306503,86.243668,1265100,65.831757
"2001-08-10",86.724274,89.72802,84.513512,88.935028,1072500,67.886169
"2001-08-13",88.911003,90.040413,87.757561,89.223389,880000,68.106255
"2001-08-14",89.223389,89.271446,87.685471,88.694733,1118700,67.702736
"2001-08-15",88.81488,89.94429,86.628151,86.700241,972900,66.180275
"2001-08-16",86.700241,87.877708,86.12352,87.204872,962100,66.565468
"2001-08-17",87.349052,88.718758,87.108749,88.166069,1661400,67.299194
"2001-08-20",88.6707,90.833397,87.877708,90.833397,1537700,69.335197
"2001-08-21",91.314003,92.515503,89.679962,89.8722,1391700,68.601524
"2001-08-22",89.968323,92.779831,89.752052,91.698479,966200,69.995544
"2001-08-23",90.713249,92.41938,90.713249,91.386093,815400,69.757088
"2001-08-24",91.914749,95.038651,91.650421,94.317749,1106700,71.994919
"2001-08-27",95.278954,95.278954,93.76506,93.885208,806900,71.664749
"2001-08-28",93.885208,94.149544,92.058929,93.188339,864700,71.13279
"2001-08-29",93.717003,94.534019,90.833397,91.314003,1061200,69.702026
"2001-08-30",91.554298,91.554298,88.911003,90.08847,1229000,68.76664
"2001-08-31",89.752052,92.2752,89.415627,91.602364,928400,69.922173
"2001-09-04",90.112503,93.741028,89.511749,92.611618,1444300,70.692589
"2001-09-05",92.010872,93.236397,90.256683,91.28997,1249600,69.683708
"2001-09-06",90.689217,91.314003,88.718758,88.959061,1274900,67.904518
"2001-09-07",86.988602,87.973831,84.729782,85.186348,1609400,65.024696
"2001-09-10",83.50425,83.8647,79.89975,81.221397,3255000,61.998169
"2001-09-17",77.857201,78.097504,71.657463,72.282242,3667600,55.174709
"2001-09-18",74.252701,75.550323,71.609398,72.570602,3450900,55.39481
"2001-09-19",72.594627,73.603889,69.686996,73.291496,2353100,55.945076
"2001-09-20",71.969849,71.969849,67.308029,68.749832,2862400,52.47831
"2001-09-21",67.404152,69.08625,65.746078,68.004898,3608900,51.909702
"2001-09-24",68.004898,72.570602,68.004898,72.570602,2185300,55.39481
"2001-09-25",72.089996,73.531799,69.927299,72.186119,1541000,55.101318
"2001-09-26",72.786873,73.195381,67.88475,69.783119,2157800,53.267071
"2001-09-27",70.28775,72.69075,68.990128,72.69075,1775500,55.486511
"2001-09-28",72.69075,74.613152,70.167603,74.517029,1613700,56.880577
"2001-10-01",74.517029,74.517029,72.089996,74.324791,1260200,56.733829
"2001-10-02",74.901512,76.775848,73.171349,76.775848,1545300,58.604763
"2001-10-03",75.213898,77.809143,74.012398,77.112267,2021500,58.861565
"2001-10-04",79.058701,79.058701,73.627922,74.060463,2036200,56.532051
"2001-10-05",74.733299,76.271217,74.132553,75.790619,1206200,57.852711
"2001-10-08",75.766586,76.29525,71.657463,72.234177,1302800,55.138027
"2001-10-09",73.531799,77.328537,73.051201,75.958832,1318400,57.981121
"2001-10-10",76.29525,78.001381,75.958832,76.43943,2306800,58.347973
"2001-10-11",77.016151,79.923782,76.896004,78.62616,2449300,60.017136
"2001-10-12",77.376602,79.707512,75.934799,77.664963,1409300,59.283451
"2001-10-15",75.09375,77.616898,74.853447,76.896004,1191700,58.696495
"2001-10-16",76.896004,79.202881,76.319283,78.84243,1082000,60.182259
"2001-10-17",80.380348,80.404381,76.896004,76.968086,1705700,58.751507
"2001-10-18",76.43943,77.35257,75.982857,76.655701,1356400,58.513042
"2001-10-19",76.944061,77.232422,75.213898,76.103012,1241800,58.091183
"2001-10-22",76.078979,79.178848,75.766586,78.890488,1078500,60.218929
"2001-10-23",78.938553,82.254692,78.818398,81.10125,1149500,61.906464
"2001-10-24",81.341553,82.494987,80.668709,81.629913,955500,62.309963
"2001-10-25",81.221397,83.744553,79.539299,83.64843,1315400,63.850788
"2001-10-26",81.822151,84.681717,81.822151,83.816643,893300,63.979164
"2001-10-29",83.215889,83.744553,81.24543,81.822151,1169700,62.45673
"2001-10-30",80.500504,80.524529,79.082733,79.707512,1115700,60.842575
"2001-10-31",79.299004,79.659447,77.376602,77.544807,1489000,59.460625
"2001-11-01",78.69825,79.034668,75.334053,78.650192,1523700,60.308216
"2001-11-02",79.178848,80.164078,78.097504,79.923782,875700,61.284805
"2001-11-05",80.692741,81.341553,79.419151,79.803627,1164000,61.192665
"2001-11-06",80.260201,81.918266,79.323029,81.726028,894800,62.666733
"2001-11-07",80.740799,83.624397,80.740799,82.639168,1050600,63.366943
"2001-11-08",83.239922,84.657692,82.687233,83.191856,1085600,63.790733
"2001-11-09",83.191856,84.105003,81.942299,84.080971,746900,64.472504
"2001-11-12",83.888733,84.297241,81.942299,83.360069,965400,63.919731
"2001-11-13",84.080971,87.61338,84.080971,87.228897,1384600,66.886276
"2001-11-14",89.223389,90.809372,88.911003,90.352798,1440900,69.281677
"2001-11-15",90.833397,91.241913,89.439659,90.112503,1693200,69.097412
"2001-11-16",91.0737,91.193848,88.886971,89.199364,1664500,68.397202
"2001-11-19",90.593102,92.755798,90.136528,92.49147,1505700,70.921585
"2001-11-20",91.794601,91.890717,90.01638,90.92952,1417700,69.723885
"2001-11-21",90.92952,93.452667,90.352798,90.809372,1093000,69.631783
"2001-11-23",91.193848,93.236397,90.953552,93.236397,748400,71.49276
"2001-11-26",92.875954,93.164307,90.953552,91.938782,1297000,70.497772
"2001-11-27",91.938782,93.092216,91.0737,91.986839,1130400,70.534653
"2001-11-28",91.338028,91.914749,90.593102,91.14579,858100,69.889709
"2001-11-29",90.953552,92.755798,90.112503,91.314003,1172900,70.0187
"2001-11-30",91.314003,93.236397,91.0737,92.755798,1210800,71.124268
"2001-12-03",92.755798,92.779831,89.511749,90.953552,1118200,69.742317
"2001-12-04",91.0737,91.650421,89.631897,91.554298,1302900,70.202942
"2001-12-05",92.755798,97.321503,92.34729,95.999847,2208800,73.611748
"2001-12-06",96.120003,96.264183,94.365807,95.038651,1760900,72.874756
"2001-12-07",95.062683,95.062683,92.707741,93.356552,996700,71.584923
"2001-12-10",93.596848,93.885208,91.386093,92.539528,786700,70.958435
"2001-12-11",91.938782,93.164307,90.713249,92.587593,1038000,70.995293
"2001-12-12",93.4767,93.500732,89.175331,90.881462,1335500,69.687042
"2001-12-13",90.905487,90.905487,86.700241,87.156807,1533900,66.831001
"2001-12-14",87.4692,89.511749,85.450684,88.959061,1254800,68.212952
"2001-12-17",89.343536,90.280708,87.108749,87.733528,1437500,67.273232
"2001-12-18",88.790848,90.593102,88.550552,90.496979,1435400,69.39222
"2001-12-19",82.422897,87.925774,82.30275,85.018143,5209300,65.191093
"2001-12-20",85.018143,85.666946,82.951561,83.912758,1723300,64.343475
"2001-12-21",84.105003,84.249184,81.702003,82.206627,2610600,63.035275
"2001-12-24",82.44693,84.032913,81.942299,82.759323,559500,63.459034
"2001-12-26",82.759323,85.258438,82.759323,84.465446,996700,64.767319
"2001-12-27",84.489479,86.147552,84.465446,85.186348,1028800,65.320107
"2001-12-28",86.2677,87.589348,85.931282,86.868446,976700,66.609901
"2001-12-31",86.988602,87.228897,85.426651,85.426651,840000,65.504349
"2002-01-02",86.2677,86.291733,84.946053,85.739037,1079200,65.743896
"2002-01-03",86.33979,87.565323,85.907249,86.844421,1431700,66.591476
"2002-01-04",88.310249,90.92952,87.709503,89.631897,1812800,68.728867
"2002-01-07",90.833397,92.707741,90.761307,91.698479,1949900,70.313538
"2002-01-08",92.515503,92.515503,89.151299,89.72802,1658800,68.802628
"2002-01-09",89.607872,91.482208,87.204872,87.709503,1613200,67.254799
"2002-01-10",88.310249,88.310249,86.2677,86.2677,1445800,66.149254
"2002-01-11",86.459938,87.637413,85.546799,85.666946,1663600,65.688591
"2002-01-14",84.129028,85.378593,83.888733,84.105003,1527700,64.490913
"2002-01-15",83.624397,85.907249,82.951561,82.951561,1716800,63.606487
"2002-01-16",83.191856,83.744553,80.740799,80.740799,1362200,61.911285
"2002-01-17",81.894241,82.158569,80.11602,81.149307,1454000,62.224503
"2002-01-18",81.677971,81.750061,80.740799,80.981102,1585600,62.095547
"2002-01-22",81.726028,82.543053,81.293488,81.581848,1803300,62.556168
"2002-01-23",83.263947,84.946053,83.143799,84.105003,2654400,64.490913
"2002-01-24",85.306503,86.027397,84.105003,84.633659,1920800,64.896278
"2002-01-25",84.105003,86.892479,83.888733,85.378593,1285200,65.467499
"2002-01-28",86.2677,87.589348,85.97934,86.027397,1125900,65.965012
"2002-01-29",85.546799,87.276962,83.50425,83.528282,1250100,64.048714
"2002-01-30",83.8647,84.465446,81.10125,82.30275,2153400,63.108971
"2002-01-31",83.167831,86.508003,82.350807,86.147552,2031800,66.057114
"2002-02-01",86.147552,86.2677,84.008881,84.465446,1433000,64.767319
"2002-02-04",84.465446,84.465446,80.836922,81.24543,1810200,62.298244
"2002-02-05",81.653938,83.50425,80.236168,80.356323,1503900,61.616459
"2002-02-06",81.10125,83.384102,80.380348,80.957069,1656600,62.356815
"2002-02-07",81.750061,82.6632,80.572594,80.620651,1157000,62.097706
"2002-02-08",81.221397,82.855438,80.884979,82.711258,1371100,63.707962
"2002-02-11",82.062447,86.508003,81.822151,85.859192,1352000,66.13266
"2002-02-12",85.330528,86.700241,84.369331,85.330528,1060600,65.725456
"2002-02-13",86.2677,88.166069,85.666946,87.204872,1247600,67.169182
"2002-02-14",88.52652,88.574577,86.2677,87.084717,1465900,67.07663
"2002-02-15",87.949799,90.01638,87.18084,87.4692,1430700,67.372757
"2002-02-19",87.829651,87.973831,84.70575,84.70575,1174600,65.244232
"2002-02-20",86.2677,88.622643,86.147552,87.973831,1514400,67.761444
"2002-02-21",88.790848,91.314003,88.430397,90.064438,2265700,69.371735
"2002-02-22",90.08847,92.515503,89.127274,90.833397,1856600,69.964012
"2002-02-25",90.833397,92.20311,90.256683,91.386093,1930700,70.389709
"2002-02-26",91.386093,91.554298,89.319511,90.112503,1546400,69.408768
"2002-02-27",90.593102,92.539528,90.328773,90.953552,1911700,70.056541
"2002-02-28",91.193848,92.034897,90.256683,90.280708,2192500,69.5383
"2002-03-01",89.679962,91.121758,87.901741,91.121758,1992700,70.186134
"2002-03-04",91.28997,95.399101,91.21788,95.062683,2162400,73.221634
"2002-03-05",95.038651,95.038651,92.155052,92.34729,1706600,71.130066
"2002-03-06",92.058929,95.399101,92.058929,94.774323,1429400,72.999512
"2002-03-07",95.158798,95.230888,92.803864,94.389839,1601200,72.703346
"2002-03-08",94.918503,95.519249,90.833397,91.986839,2599800,70.852478
"2002-03-11",92.395348,92.49147,90.953552,91.914749,1746000,70.796928
"2002-03-12",91.314003,94.317749,90.785339,93.524757,1380100,72.037025
"2002-03-13",92.515503,93.356552,91.914749,92.155052,1348800,70.982002
"2002-03-14",92.034897,93.4767,91.578331,92.49147,1102900,71.241142
"2002-03-15",92.875954,93.909241,92.106987,93.789093,1828800,72.240623
"2002-03-18",94.389839,94.918503,92.539528,93.69297,1013300,72.166595
"2002-03-19",94.197601,94.437897,92.515503,93.212372,1363100,71.796417
"2002-03-20",93.116249,93.140282,91.794601,91.914749,1037500,70.796928
"2002-03-21",91.794601,91.914749,89.631897,90.689217,1264000,69.852959
"2002-03-22",90.689217,90.85743,87.949799,89.055183,1819700,68.594376
"2002-03-25",89.631897,90.328773,88.190102,88.310249,1100900,68.020554
"2002-03-26",88.310249,91.193848,88.190102,90.92952,1584200,70.038055
"2002-03-27",91.193848,91.554298,90.328773,90.809372,1275700,69.945518
"2002-03-28",91.241913,91.602364,90.689217,90.689217,1119300,69.852959
"2002-04-01",90.689217,90.85743,88.6707,90.448921,888700,69.667892
"2002-04-02",90.184593,91.338028,89.343536,91.097733,1336900,70.167633
"2002-04-03",91.314003,91.698479,88.790848,89.511749,1545500,68.946022
"2002-04-04",87.997864,88.886971,86.628151,88.622643,1746000,68.2612
"2002-04-05",89.631897,91.554298,89.607872,91.314003,1991000,70.334206
"2002-04-08",89.319511,91.169823,88.59861,90.977577,1286200,70.075089
"2002-04-09",90.953552,91.025642,89.175331,89.824142,1213100,69.186653
"2002-04-10",89.968323,92.635651,89.896233,92.155052,1393100,70.982002
"2002-04-11",92.155052,93.933273,89.752052,91.314003,1429400,70.334206
"2002-04-12",91.434151,92.010872,89.535782,89.703987,1044600,69.094131
"2002-04-15",89.199364,89.295479,88.214127,88.214127,1815200,67.946548
"2002-04-16",90.112503,90.689217,89.343536,90.304741,1521900,69.556816
"2002-04-17",91.314003,91.314003,89.631897,90.496979,1397200,69.704887
"2002-04-18",90.232651,90.785339,89.199364,89.968323,1321700,69.297707
"2002-04-19",90.593102,90.785339,89.415627,90.064438,1141500,69.371735
"2002-04-22",89.8722,89.896233,85.426651,85.811127,1593300,66.095673
"2002-04-23",85.811127,86.41188,84.99411,85.739037,1531700,66.040123
"2002-04-24",85.787102,86.2677,83.239922,84.080971,1532200,64.762985
"2002-04-25",82.37484,83.984848,81.750061,83.912758,1954800,64.633408
"2002-04-26",84.105003,84.84993,82.783348,83.239922,1186100,64.115219
"2002-04-29",83.023651,83.239922,80.212143,81.4617,1684500,62.745514
"2002-04-30",79.779602,82.278717,79.779602,81.774094,2236300,62.986141
"2002-05-01",81.702003,83.263947,79.803627,81.702003,1638900,63.209213
"2002-05-02",81.702003,82.783348,80.981102,82.735291,1150800,64.008636
"2002-05-03",82.735291,83.744553,82.158569,83.312012,1368600,64.454788
"2002-05-06",83.336037,83.50425,81.38961,81.942299,1165200,63.395115
"2002-05-07",81.942299,83.456192,81.774094,82.735291,1398600,64.008636
"2002-05-08",84.946053,85.426651,83.912758,84.105003,1513400,65.068321
"2002-05-09",84.105003,84.946053,83.64843,83.8647,894000,64.882401
"2002-05-10",84.225151,84.657692,83.72052,84.080971,815700,65.049713
"2002-05-13",84.441422,85.162323,83.143799,84.946053,879500,65.719017
"2002-05-14",85.907249,87.4692,85.546799,87.108749,1070000,67.392174
"2002-05-15",87.108749,88.550552,86.41188,86.676208,1401600,67.057533
"2002-05-16",87.060692,87.709503,85.97934,86.147552,1074900,66.648537
"2002-05-17",86.147552,86.147552,84.561569,85.690979,1359500,66.295303
"2002-05-20",85.306503,85.306503,84.345299,85.018143,1262200,65.774773
"2002-05-21",85.042168,86.003372,84.681717,85.546799,1272700,66.183769
"2002-05-22",85.546799,85.546799,84.225151,85.186348,883200,65.9049
"2002-05-23",85.787102,86.724274,85.210381,86.2677,937500,66.741493
"2002-05-24",86.387848,86.483971,85.426651,85.498741,693500,66.146576
"2002-05-28",86.363823,86.363823,84.345299,85.0662,749600,65.811943
"2002-05-29",85.0662,85.546799,83.912758,84.825897,808400,65.626053
"2002-05-30",84.345299,85.306503,82.879471,84.465446,1347500,65.347191
"2002-05-31",84.825897,85.13829,83.432159,84.056938,1230800,65.031113
"2002-06-03",84.417389,84.77784,81.653938,81.677971,1302400,63.190632
"2002-06-04",81.677971,81.677971,78.097504,80.308258,1932900,62.130936
"2002-06-05",80.740799,81.005127,78.938553,80.260201,1513900,62.093803
"2002-06-06",79.659447,80.11602,76.968086,77.136299,2050300,59.676945
"2002-06-07",75.694504,77.112267,75.694504,76.415398,2154500,59.119213
"2002-06-10",76.775848,77.809143,75.910767,76.775848,1517800,59.398087
"2002-06-11",77.49675,78.049438,75.334053,75.406143,1893600,58.338417
"2002-06-12",74.973602,77.184357,74.733299,77.016151,1603100,59.584
"2002-06-13",76.896004,77.857201,76.415398,76.703758,1332500,59.342312
"2002-06-14",76.29525,76.535553,74.517029,75.382111,1260600,58.31979
"2002-06-17",74.517029,76.22316,73.051201,75.886742,2128300,58.710186
"2002-06-18",75.694504,76.992119,75.646439,76.896004,1388100,59.491051
"2002-06-19",76.535553,78.650192,75.213898,75.23793,1504700,58.208256
"2002-06-20",75.694504,76.175102,74.853447,74.973602,1691000,58.003746
"2002-06-21",73.411652,74.709267,72.498512,73.411652,1956500,56.795349
"2002-06-24",73.291496,75.02166,73.075233,74.012398,1695600,57.260117
"2002-06-25",75.694504,76.607643,74.613152,74.829422,1847300,57.892231
"2002-06-26",73.531799,75.814651,73.171349,75.334053,1789300,58.282608
"2002-06-27",76.29525,76.871971,74.829422,76.847939,1769500,59.453865
"2002-06-28",76.847939,80.019897,76.847939,79.659447,2403200,61.62899
"2002-07-01",80.260201,81.221397,79.058701,79.299004,2406600,61.350124
"2002-07-02",79.299004,79.515266,77.520782,77.520782,2089500,59.974419
"2002-07-03",78.097504,78.337799,76.415398,77.977348,1741400,60.327618
"2002-07-05",78.457947,80.548561,78.337799,80.212143,907700,62.056599
"2002-07-08",78.69825,79.89975,78.097504,78.097504,1695600,60.420597
"2002-07-09",78.097504,79.058701,76.799881,76.799881,1385500,59.416691
"2002-07-10",77.376602,77.376602,72.61866,73.051201,2656900,56.516487
"2002-07-11",73.291496,75.09375,71.897758,72.955078,1910800,56.442108
"2002-07-12",73.411652,74.492996,71.152832,72.378357,1245300,55.995926
"2002-07-15",71.369102,71.41716,66.755341,70.167603,2022800,54.285572
"2002-07-16",69.134308,71.104767,67.764603,69.110283,1961200,53.467579
"2002-07-17",71.128799,71.945824,68.701767,69.350578,1237800,53.653473
"2002-07-18",69.446701,70.840439,67.81266,67.836693,1225900,52.482269
"2002-07-19",67.836693,67.836693,63.439201,64.880997,2491200,50.195568
"2002-07-22",62.958599,63.439201,58.873501,59.71455,3484500,46.198498
"2002-07-23",60.3153,62.11755,56.951099,57.191399,2602100,44.24646
"2002-07-24",55.028702,60.339329,54.668251,59.93082,3393700,46.365818
"2002-07-25",59.354099,62.069489,57.431702,58.152599,2693200,44.990097
"2002-07-26",59.233952,61.685009,58.921558,61.5168,1914800,47.592823
"2002-07-29",62.357849,66.3228,62.213669,65.722054,2049500,50.846245
"2002-07-30",64.640701,65.361603,62.165611,62.79039,1755400,48.57814
"2002-07-31",62.478001,65.770111,60.339329,65.001152,2506600,50.578869
"2002-08-01",64.760849,65.361603,62.357849,63.17487,1836500,49.157799
"2002-08-02",63.222931,63.415169,60.795898,61.276501,1374400,47.68063
"2002-08-05",60.84396,60.892021,57.551849,57.9123,1614600,45.06287
"2002-08-06",59.282009,60.98814,58.89753,60.002911,1263900,46.689613
"2002-08-07",60.555599,62.285759,57.936329,60.627689,1393200,47.175781
"2002-08-08",60.075001,61.805161,59.354099,61.420681,1881500,47.792824
"2002-08-09",60.940079,63.679501,60.77187,62.958599,1239500,48.989498
"2002-08-12",61.997398,63.439201,61.44471,62.7183,928900,48.802532
"2002-08-13",61.564861,62.550091,60.723808,60.867989,1401300,47.362759
"2002-08-14",60.435452,61.156349,57.431702,59.474251,2036200,46.278259
"2002-08-15",60.195148,61.252468,59.474251,61.108292,1879600,47.549744
"2002-08-16",60.651718,60.651718,57.69603,59.522308,1562400,46.315655
"2002-08-19",58.65723,63.126808,58.65723,62.742329,1686300,48.821224
"2002-08-20",61.709042,62.7183,61.324558,61.97337,1516300,48.222878
"2002-08-21",63.078751,65.361603,62.910542,64.929062,1806800,50.522758
"2002-08-22",64.400398,66.803398,64.400398,66.202652,1107100,51.513794
"2002-08-23",66.226677,66.563103,64.280251,64.568611,1031300,50.242294
"2002-08-26",64.880997,65.601898,63.943829,65.04921,889600,50.616264
"2002-08-27",66.25071,66.3228,63.871738,64.160103,1708300,49.924427
"2002-08-28",63.198898,63.222931,59.594398,60.24321,1927800,46.876617
"2002-08-29",58.993649,60.123058,58.65723,59.306042,1529200,46.147366
"2002-08-30",59.065739,61.108292,58.344841,60.291271,1160000,46.914001
"2002-09-03",58.753349,58.873501,56.158112,56.518559,2556800,43.978363
"2002-09-04",56.158112,56.56662,54.187649,55.605419,2752100,43.267826
"2002-09-05",54.067501,54.3078,52.914059,53.226452,2471200,41.416698
"2002-09-06",54.524071,54.668251,53.274509,54.283772,1706400,42.239445
"2002-09-09",54.283772,56.470501,53.63496,55.989899,1598600,43.566994
"2002-09-10",56.590649,57.647968,56.542591,57.09528,2152600,44.42712
"2002-09-11",58.032452,58.729321,56.518559,57.359612,1011600,44.632828
"2002-09-12",56.49453,56.590649,54.476009,54.716309,1212400,42.575993
"2002-09-13",54.500038,54.5481,50.583149,52.841969,3134500,41.117542
"2002-09-16",52.265251,53.827202,52.193161,53.56287,1245100,41.678486
"2002-09-17",54.355862,54.403919,51.568378,51.712559,1749100,40.238708
"2002-09-18",50.463001,50.823448,48.732841,50.294788,2050500,39.135506
"2002-09-19",48.300301,49.838219,47.987911,48.348358,2892100,37.620956
"2002-09-20",48.180149,50.823448,48.108059,50.751362,2889500,39.490784
"2002-09-23",49.14135,49.982399,48.420448,48.804932,2328900,37.976231
"2002-09-24",46.498051,47.459251,46.498051,47.026711,3045500,36.592545
"2002-09-25",47.3391,49.165379,47.002682,48.01194,2241100,37.359169
"2002-09-26",48.060001,48.420448,46.88253,48.060001,2227000,37.396568
"2002-09-27",48.035969,48.035969,45.873268,46.377899,1614800,36.087688
"2002-09-30",45.897301,47.242981,44.095051,46.377899,3005700,36.087688
"2002-10-01",47.098801,50.006432,46.498051,49.862251,2957600,38.798939
"2002-10-02",49.621948,50.34285,47.723579,48.901051,2873900,38.05101
"2002-10-03",48.901051,49.862251,46.834469,48.300301,2592800,37.583561
"2002-10-04",47.819698,48.588661,45.15237,45.921329,2113900,35.732422
"2002-10-07",45.777149,46.618198,44.599682,44.767891,1736300,34.834908
"2002-10-08",45.104309,45.560879,42.701309,44.47953,2312700,34.610538
"2002-10-09",43.254002,44.215199,42.797428,43.326092,1808100,33.713009
"2002-10-10",43.326092,45.104309,42.340858,44.815948,2543500,34.872295
"2002-10-11",46.498051,49.42971,46.089539,48.877022,2996300,38.032318
"2002-10-14",47.579399,48.636719,47.531342,48.5406,1344000,37.770531
"2002-10-15",50.583149,52.409431,50.222698,52.024948,2418200,40.481785
"2002-10-16",50.583149,51.280022,50.222698,50.87151,1606800,39.58427
"2002-10-17",53.466751,54.3078,52.673759,54.067501,1563500,42.071133
"2002-10-18",53.803169,55.004669,53.058239,54.83646,1936200,42.669495
"2002-10-21",54.427952,57.431702,53.94735,57.02319,1460700,44.371037
"2002-10-22",56.42244,57.191399,55.89378,56.086021,2059400,43.6418
"2002-10-23",55.989899,56.7108,53.827202,54.3078,1948400,42.258125
"2002-10-24",55.43721,55.96587,54.067501,54.524071,1087300,42.426414
"2002-10-25",54.403919,55.989899,52.866001,55.917809,1321700,43.510925
"2002-10-28",56.7108,56.951099,54.572128,54.69228,908400,42.557293
"2002-10-29",54.403919,54.5481,52.938091,53.755112,1695500,41.828056
"2002-10-30",53.827202,55.124821,53.586899,54.788399,1230300,42.632092
"2002-10-31",54.788399,55.028702,52.866001,53.010181,1273900,41.248421
"2002-11-01",52.74585,56.470501,52.649731,55.389149,1533700,43.09956
"2002-11-04",55.413181,57.62394,55.413181,56.518559,1809600,43.978363
"2002-11-05",56.230202,57.143341,55.076759,56.134079,1237800,43.679188
"2002-11-06",55.773628,57.647968,55.052731,57.31155,1382200,44.883625
"2002-11-07",57.071251,57.071251,55.869751,56.398411,1274200,44.168499
"2002-11-08",56.25423,57.599911,55.269001,55.869751,1369600,43.754478
"2002-11-11",55.269001,55.29303,53.298538,53.827202,1019900,42.154846
"2002-11-12",53.94735,56.03796,53.851231,55.100788,1604900,43.152264
"2002-11-13",55.100788,55.100788,52.529579,53.70705,1941400,42.06076
"2002-11-14",54.83646,56.03796,54.16362,55.941841,777700,43.810921
"2002-11-15",55.96587,55.989899,54.09153,55.100788,1701600,43.152264
"2002-11-18",55.196911,55.677509,54.331829,54.69228,873400,42.83234
"2002-11-19",54.69228,55.172878,53.49078,54.16362,1092700,42.418301
"2002-11-20",53.827202,54.788399,53.538841,54.644218,1204100,42.794689
"2002-11-21",55.124821,59.71455,54.644218,59.378132,2413400,46.502056
"2002-11-22",59.402161,60.483509,58.609169,58.873501,1806400,46.106861
"2002-11-25",59.233952,60.050968,58.344841,58.993649,1283000,46.200962
"2002-11-26",58.152599,58.89753,57.215431,58.873501,1420300,46.106861
"2002-11-27",59.594398,61.228439,59.18589,61.204411,2052600,47.932316
"2002-11-29",60.435452,61.685009,60.195148,61.396648,891100,48.082874
"2002-12-02",63.078751,63.367111,60.411419,61.468739,1832300,48.139317
"2002-12-03",60.795898,60.819931,58.825439,59.522308,1319700,46.614986
"2002-12-04",58.873501,58.921558,57.479759,58.44096,1621200,45.768116
"2002-12-05",58.777382,58.801411,56.879009,57.503792,1120300,45.034172
"2002-12-06",57.527821,58.272751,56.18214,57.479759,1205900,45.015343
"2002-12-09",56.999161,57.503792,55.317059,55.317059,1013200,43.321636
"2002-12-10",55.413181,55.797661,54.331829,55.29303,1752800,43.302814
"2002-12-11",54.427952,55.028702,53.94735,54.524071,1807800,42.7006
"2002-12-12",54.90855,56.134079,54.812431,55.869751,1293000,43.754478
"2002-12-13",55.269001,55.869751,54.668251,55.341091,1489100,43.340446
"2002-12-16",55.629452,58.128571,55.028702,58.032452,1620800,45.448189
"2002-12-17",57.672001,59.161861,57.263489,57.431702,1303600,44.977718
"2002-12-18",57.16737,57.551849,55.629452,55.701542,1232000,43.622738
"2002-12-19",55.100788,56.42244,55.028702,55.269001,1234300,43.283997
"2002-12-20",56.278259,57.551849,55.557362,57.31155,1998700,44.883625
"2002-12-23",56.590649,57.047218,55.341091,56.278259,1219900,44.074394
"2002-12-24",55.43721,56.374378,55.29303,55.36512,568600,43.359283
"2002-12-26",55.725571,56.398411,55.052731,55.413181,807900,43.396908
"2002-12-27",54.932579,55.148849,54.067501,54.16362,788800,42.418301
"2002-12-30",54.788399,54.860489,54.067501,54.644218,1061600,42.794689
"2002-12-31",54.90855,55.196911,53.827202,54.740341,880600,42.869987
