"","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
"2005-09-20",36.494984,36.752396,35.570217,35.808559,4274600,25.478966
"2005-09-21",35.808559,35.818092,34.85519,35.179337,5365000,25.03125
"2005-09-22",35.141201,35.37001,34.645447,34.883789,3500400,24.820961
"2005-09-23",34.912392,35.913429,34.893326,35.732288,3345000,25.42469
"2005-09-26",35.818092,36.21851,35.379543,35.513016,2674300,25.268669
"2005-09-27",35.617886,35.970631,35.398609,35.837162,2434500,25.499308
"2005-09-28",36.180374,36.285244,35.799026,35.818092,3317800,25.485748
"2005-09-29",35.779957,35.894363,35.036331,35.799026,3280200,25.472176
"2005-09-30",35.722755,35.779957,35.465347,35.751358,2673300,25.438259
"2005-10-03",35.675087,35.846695,35.217472,35.341408,2813100,25.146566
"2005-10-04",35.341408,35.70369,35.06493,35.06493,2923000,24.949839
"2005-10-05",35.131668,35.656021,34.893326,34.921925,3264400,24.848095
"2005-10-06",34.759853,35.312809,34.56918,34.693115,3567200,24.685287
"2005-10-07",34.75032,34.969593,34.607315,34.845657,2386500,24.793829
"2005-10-10",34.817055,34.826588,34.082962,34.197365,3529700,24.332542
"2005-10-11",34.197365,34.797989,34.035294,34.359436,2998600,24.447865
"2005-10-12",34.359436,34.797989,33.84462,34.082962,3158200,24.251137
"2005-10-13",33.768349,34.511978,33.682545,34.197365,3519500,24.332542
"2005-10-14",34.483376,34.511978,34.102028,34.416641,2316600,24.488565
"2005-10-17",34.321304,34.702652,34.197365,34.674049,2336600,24.671721
"2005-10-18",34.416641,34.616848,33.901821,34.254566,4587500,24.373241
"2005-10-19",32.58617,34.940994,31.461195,32.462231,13108100,23.097942
"2005-10-20",32.376431,32.624306,31.546997,31.804407,8832900,22.629873
"2005-10-21",31.804407,31.918812,31.156116,31.661402,8042700,22.52812
"2005-10-24",31.794874,32.366894,31.518396,32.328762,5573200,23.002974
"2005-10-25",33.015186,33.024719,32.014149,32.147621,6194300,22.874084
"2005-10-26",32.157154,32.748241,31.947412,32.233425,4067700,22.935137
"2005-10-27",32.109486,32.138088,31.833008,31.852076,3416400,22.663792
"2005-10-28",31.852076,32.138088,31.499329,32.033215,4468500,22.792679
"2005-10-31",32.328762,32.834045,32.17622,32.605236,4449900,23.199696
"2005-11-01",32.71011,33.139126,32.185757,32.910316,5088600,23.416763
"2005-11-02",32.843578,33.358398,32.719643,33.263062,3644400,23.667755
"2005-11-03",33.263062,33.892288,33.234463,33.777882,6086200,24.034069
"2005-11-04",34.13063,34.388039,33.939957,34.225967,5473300,24.352894
"2005-11-07",34.321304,34.368973,33.939957,34.225967,3430400,24.352894
"2005-11-08",34.082962,34.254566,33.835083,34.102028,4069300,24.264713
"2005-11-09",33.939957,34.359436,33.901821,34.082962,3239300,24.251137
"2005-11-10",34.159229,34.311768,33.82555,34.264099,5131600,24.380032
"2005-11-11",34.254566,34.654984,34.082962,34.56918,3585000,24.597097
"2005-11-14",34.483376,34.893326,34.368973,34.883789,3149400,24.820961
"2005-11-15",34.893326,35.246071,34.721718,34.845657,3952100,24.793829
"2005-11-16",35.017262,35.122135,34.85519,34.979126,3918000,25.037024
"2005-11-17",35.084,35.265141,34.712185,34.731251,4694300,24.859598
"2005-11-18",35.255604,35.255604,34.511978,34.683582,6347300,24.825483
"2005-11-21",34.759853,35.045864,34.56918,34.940994,3281100,25.009726
"2005-11-22",34.797989,35.408146,34.683582,35.217472,4796100,25.207617
"2005-11-23",35.103065,35.465347,35.084,35.236538,2851700,25.221262
"2005-11-25",35.417679,35.57975,35.198402,35.198402,1007800,25.193983
"2005-11-28",35.246071,35.465347,34.702652,34.721718,3158700,24.85277
"2005-11-29",35.017262,35.169804,34.797989,35.06493,3356800,25.098427
"2005-11-30",35.150734,35.589283,34.807522,34.836121,4579000,24.934662
"2005-12-01",35.160267,35.694157,35.055397,35.522549,3262400,25.425989
"2005-12-02",35.417679,35.427212,34.302235,34.378506,8360300,24.607122
"2005-12-05",34.388039,34.388039,33.939957,34.254566,4041600,24.5184
"2005-12-06",34.321304,34.845657,34.2355,34.435707,3126700,24.648054
"2005-12-07",34.559647,34.645447,34.102028,34.292702,3296400,24.545708
"2005-12-08",34.359436,34.492908,33.901821,33.987625,2235900,24.327333
"2005-12-09",33.987625,34.149696,33.796951,34.044827,4978400,24.368275
"2005-12-12",34.492908,34.769386,34.016224,34.368973,2889700,24.600298
"2005-12-13",34.273636,34.559647,33.93042,34.206898,5265100,24.484285
"2005-12-14",35.751358,36.628456,35.036331,35.751358,19888000,25.58976
"2005-12-15",35.942032,36.294777,35.570217,36.189907,5975500,25.903669
"2005-12-16",36.294777,36.599857,36.027836,36.113636,7604900,25.849073
"2005-12-19",36.085037,36.275711,35.922962,36.09457,4005900,25.835424
"2005-12-20",36.275711,36.695194,36.180374,36.371048,4526300,26.033314
"2005-12-21",36.800064,36.857265,35.865761,35.922962,4237400,25.712589
"2005-12-22",35.932499,36.533119,35.694157,36.523586,3752500,26.142502
"2005-12-23",34.998196,36.647526,34.998196,36.180374,1738000,25.896839
"2005-12-27",36.390114,36.704727,35.675087,35.722755,4045000,25.56929
"2005-12-28",35.846695,36.104103,35.70369,35.818092,2737600,25.637533
"2005-12-29",35.799026,36.075504,35.799026,35.837162,1688800,25.65118
"2005-12-30",35.665554,35.770424,35.417679,35.513016,1824700,25.419167
"2006-01-03",35.484413,35.856228,34.950527,35.713223,4232800,25.562466
"2006-01-04",35.751358,35.932499,35.493946,35.570217,3379500,25.460106
"2006-01-05",35.522549,35.751358,35.284206,35.551151,3104600,25.446463
"2006-01-06",35.751358,36.189907,35.570217,36.104103,2899800,25.842249
"2006-01-09",36.104103,36.237576,35.770424,35.808559,3765800,25.630713
"2006-01-10",35.493946,35.88483,35.379543,35.751358,3518500,25.58976
"2006-01-11",35.942032,36.008766,35.560684,35.770424,3626400,25.603415
"2006-01-12",35.694157,35.70369,35.074467,35.350941,5454900,25.30316
"2006-01-13",35.274673,35.522549,35.06493,35.427212,3173900,25.35775
"2006-01-17",35.427212,35.484413,35.074467,35.141201,2218100,25.153025
"2006-01-18",35.150734,35.389076,34.845657,35.293739,2700300,25.262228
"2006-01-19",35.350941,35.551151,34.979126,35.455814,3996400,25.378225
"2006-01-20",35.465347,35.541615,34.082962,34.168762,5005800,24.456987
"2006-01-23",34.264099,34.778919,34.159229,34.368973,3783200,24.600298
"2006-01-24",33.596741,35.036331,33.596741,34.836121,2862000,24.934662
"2006-01-25",34.836121,35.160267,34.321304,34.378506,5203100,24.607122
"2006-01-26",34.797989,35.808559,34.397572,35.665554,7005300,25.528345
"2006-01-27",35.493946,36.19944,35.160267,36.046902,5702200,25.801298
"2006-01-30",36.046902,36.332912,35.789494,36.256641,4005300,25.951429
"2006-01-31",36.371048,36.914467,36.037369,36.628456,5223600,26.217566
"2006-02-01",36.733326,37.686699,36.657059,37.505558,6892000,26.845366
"2006-02-02",36.771461,37.734367,36.437782,36.733326,5587300,26.29262
"2006-02-03",37.324417,38.001308,36.943069,37.400688,5848700,26.770302
"2006-02-06",37.33395,37.658096,36.8382,37.591362,4362600,26.906784
"2006-02-07",37.286282,37.324417,36.60939,37.324417,3742700,26.715704
"2006-02-08",37.801102,37.801102,36.952602,37.200478,5798900,26.627003
"2006-02-09",37.200478,38.077579,36.933537,37.677162,5686300,26.968187
"2006-02-10",37.467422,37.95364,37.257683,37.782036,3765700,27.043262
"2006-02-13",37.658096,38.220585,37.496025,38.201515,4141500,27.343515
"2006-02-14",38.077579,38.916546,37.886906,38.620998,5220000,27.643768
"2006-02-15",38.420792,38.945145,38.354057,38.935612,3862700,27.868956
"2006-02-16",39.336025,39.72691,38.659134,39.641106,7492200,28.373926
"2006-02-17",39.841312,40.928154,39.755508,40.213127,8061700,28.783361
"2006-02-21",40.289394,40.527737,39.326492,39.488567,5503900,28.264748
"2006-02-22",39.736443,40.136856,39.679241,40.070122,4423800,28.680998
"2006-02-23",39.70784,39.831779,39.326492,39.4981,4074600,28.432568
"2006-02-24",39.345562,39.641106,38.992813,39.545769,2963300,28.466873
"2006-02-27",39.736443,40.108257,39.564835,39.631573,2536500,28.52865
"2006-02-28",39.421829,39.641106,38.887943,39.040482,4320000,28.103155
"2006-03-01",39.011883,39.355095,38.783073,39.345562,3257800,28.322771
"2006-03-02",38.935612,39.841312,38.897476,39.545769,3709000,28.466873
"2006-03-03",39.288357,40.375198,39.097683,39.774578,3424600,28.63159
"2006-03-06",39.688774,39.831779,38.773537,38.954678,4737800,28.041395
"2006-03-07",39.040482,39.60297,38.821205,39.450432,3557300,28.398256
"2006-03-08",39.469498,39.564835,38.868877,39.564835,3100700,28.480612
"2006-03-09",39.564835,39.917583,39.250225,39.345562,2814700,28.322771
"2006-03-10",39.326492,40.3466,39.202557,40.174992,3333600,28.919819
"2006-03-13",40.232193,40.337063,39.72691,39.72691,3174000,28.597286
"2006-03-14",39.641106,40.518204,39.631573,40.375198,2145500,29.063938
"2006-03-15",40.518204,40.870953,40.060589,40.851883,3313800,29.407084
"2006-03-16",40.84235,41.137894,40.451469,40.604008,3023700,29.228657
"2006-03-17",40.832817,40.909088,40.556339,40.766083,4970900,29.345324
"2006-03-20",40.699345,40.956757,40.422867,40.584942,2256500,29.214928
"2006-03-21",40.756546,40.899551,40.213127,40.298931,2994800,29.009043
"2006-03-22",40.32753,40.73748,40.32753,40.670742,2520600,29.276684
"2006-03-23",40.766083,40.804214,40.213127,40.537273,3054800,29.180626
"2006-03-24",40.480068,40.96629,40.3466,40.470535,2129100,29.132572
"2006-03-27",40.203594,40.365665,39.72691,40.041519,3259500,28.823751
"2006-03-28",39.288357,40.680279,39.288357,39.955715,2386100,28.761984
"2006-03-29",40.22266,40.422867,40.041519,40.298931,2349300,29.009043
"2006-03-30",40.22266,40.708878,40.11779,40.365665,2639500,29.057083
"2006-03-31",40.604008,41.195099,40.604008,40.775616,3273100,29.352192
"2006-04-03",40.994888,41.624115,40.232193,40.413334,3744600,29.091391
"2006-04-04",40.289394,41.233231,39.850845,41.099762,3157900,29.585524
"2006-04-05",41.214165,41.261833,40.670742,40.985355,2819100,29.503166
"2006-04-06",40.994888,41.214165,40.584942,40.851883,2069900,29.407084
"2006-04-07",40.994888,41.176029,40.203594,40.422867,2442700,29.098263
"2006-04-10",40.422867,40.909088,40.232193,40.642143,2477000,29.256115
"2006-04-11",40.642143,40.870953,39.631573,39.936649,3828400,28.748257
"2006-04-12",40.031986,40.689812,39.850845,40.480068,2687500,29.139435
"2006-04-13",39.736443,42.129398,39.736443,41.385773,5891800,29.79141
"2006-04-17",41.395306,41.633648,40.508671,40.880486,3067700,29.427666
"2006-04-18",41.709915,42.405876,41.156963,42.1008,5609100,30.30611
"2006-04-19",42.329605,42.329605,40.756546,41.500175,6353600,29.873743
"2006-04-20",41.423904,42.205669,40.937687,41.786186,4213300,30.079632
"2006-04-21",42.1866,42.196136,41.204632,41.519241,3142700,29.887482
"2006-04-24",41.395306,41.738518,41.137894,41.204632,2880400,29.661011
"2006-04-25",41.414371,41.843388,41.14743,41.681316,3330200,30.004147
"2006-04-26",41.662247,42.167534,41.452507,42.014996,3298000,30.244354
"2006-04-27",40.994888,41.490643,40.804214,41.118828,6905700,29.599247
"2006-04-28",40.928154,41.137894,40.4324,40.518204,4161900,29.166883
"2006-05-01",41.137894,41.290436,40.651676,41.071159,3787200,29.564928
"2006-05-02",41.309502,41.97686,41.233231,41.719452,2771200,30.031603
"2006-05-03",41.709915,41.814789,41.376236,41.671783,3234700,29.99729
"2006-05-04",41.662247,42.253338,41.452507,42.062664,2043200,30.278669
"2006-05-05",42.358208,42.38681,41.948257,42.062664,2880900,30.278669
"2006-05-08",42.062664,42.091263,41.109295,41.299969,4352800,29.729639
"2006-05-09",41.204632,41.442974,41.033024,41.261833,3685300,29.702194
"2006-05-10",41.376236,41.843388,41.319035,41.76712,2798400,30.065924
"2006-05-11",41.929192,42.129398,41.395306,41.509708,3910700,29.880615
"2006-05-12",41.376236,41.595512,40.832817,40.909088,3023600,29.448267
"2006-05-15",41.004425,41.2523,40.537273,41.109295,3454300,29.592388
"2006-05-16",41.109295,41.2523,40.73748,41.223698,4046600,29.674746
"2006-05-17",40.899551,40.918621,39.698307,40.041519,4295900,28.983278
"2006-05-18",40.041519,40.461002,39.450432,39.479031,3162300,28.576128
"2006-05-19",39.898514,40.279861,39.574368,39.965252,4376900,28.928078
"2006-05-22",39.564835,39.927116,39.135818,39.555302,3171300,28.631336
"2006-05-23",39.622036,39.803177,38.945145,38.954678,3219600,28.19659
"2006-05-24",38.792606,39.431362,38.096645,38.449394,5979900,27.830849
"2006-05-25",38.649601,38.706802,38.230118,38.649601,2815300,27.975754
"2006-05-26",38.687737,39.173954,38.487526,39.173954,2697400,28.355301
"2006-05-30",39.173954,39.183487,38.5924,38.964214,3047000,28.203484
"2006-05-31",39.059551,39.564835,38.964214,39.259758,2914500,28.417402
"2006-06-01",39.259758,39.679241,39.097683,39.574368,2498100,28.64514
"2006-06-02",39.660172,39.888981,39.078617,39.278824,2277700,28.431217
"2006-06-05",39.116753,39.316959,38.201515,38.287319,2559800,27.713541
"2006-06-06",38.506596,38.6782,37.696232,37.944107,3760200,27.465107
"2006-06-07",37.867836,38.373123,37.515091,37.648563,3703000,27.251177
"2006-06-08",37.600895,37.600895,35.856228,37.086075,7446600,26.844034
"2006-06-09",36.895401,37.305351,36.32338,36.32338,4863300,26.291971
"2006-06-12",36.599857,36.704727,35.942032,36.056435,3713000,26.098753
"2006-06-13",35.951565,36.723793,35.656021,35.865761,5022600,25.960735
"2006-06-14",35.70369,36.275711,35.627419,36.247108,4769900,26.236765
"2006-06-15",36.228043,37.238613,36.075504,37.114677,4235700,26.864735
"2006-06-16",37.114677,37.343483,36.780994,37.162346,4793500,26.899242
"2006-06-19",37.515091,37.658096,36.50452,36.790531,3221600,26.630116
"2006-06-20",36.8382,36.990738,36.514053,36.752396,2612500,26.602507
"2006-06-21",36.752396,37.858303,36.752396,37.476955,3165500,27.126968
"2006-06-22",37.391151,37.429287,36.914467,37.276749,2389000,26.982048
"2006-06-23",37.276749,37.905972,37.047939,37.476955,2298400,27.126968
"2006-06-26",37.448357,37.724831,37.190945,37.686699,1988900,27.278788
"2006-06-27",37.600895,37.896439,36.857265,37.009804,2859500,26.788828
"2006-06-28",37.22908,37.324417,36.990738,37.152809,2848700,26.892349
"2006-06-29",37.629494,38.125248,37.467422,38.096645,3863400,27.575512
"2006-06-30",38.096645,38.640068,38.020378,38.420792,4403700,27.810139
"2006-07-03",38.277786,38.544731,38.096645,38.153847,1686800,27.61692
"2006-07-05",38.039444,38.048977,37.486488,37.858303,3142600,27.402992
"2006-07-06",37.858303,38.163383,37.839237,37.963173,2471800,27.478914
"2006-07-07",37.867836,37.97271,37.019341,37.143276,3605600,26.885437
"2006-07-10",37.219547,37.35302,36.981205,37.009804,3404700,26.788828
"2006-07-11",37.181412,37.496025,36.981205,37.295815,6032700,26.995852
"2006-07-12",37.295815,37.562759,36.981205,37.086075,2617600,26.844034
"2006-07-13",37.067009,37.086075,36.208973,36.21851,4227100,26.216066
"2006-07-14",36.21851,36.237576,35.055397,35.284206,6367600,25.539782
"2006-07-17",35.227005,35.608353,34.969593,35.045864,3726300,25.367266
"2006-07-18",35.179337,35.789494,35.112598,35.789494,7550400,25.905525
"2006-07-19",35.779957,36.742863,35.608353,36.456852,5871800,26.388578
"2006-07-20",37.181412,37.22908,34.769386,34.912392,10201300,25.270649
"2006-07-21",34.921925,34.921925,33.873219,34.521511,8381300,24.987722
"2006-07-24",34.940994,35.47488,34.635914,35.398609,6126900,25.622601
"2006-07-25",35.551151,36.21851,35.455814,35.961098,5470300,26.029739
"2006-07-26",35.865761,36.533119,35.760891,36.19944,5311700,26.202263
"2006-07-27",36.32338,36.676125,36.189907,36.208973,4352800,26.209167
"2006-07-28",36.237576,36.847733,36.237576,36.475918,4218800,26.402384
"2006-07-31",36.475918,37.028873,36.228043,36.895401,5966400,26.706013
"2006-08-01",36.952602,37.210014,36.399647,36.943069,4504100,26.74052
"2006-08-02",36.885868,36.933537,36.628456,36.809597,4020700,26.643909
"2006-08-03",36.561722,36.933537,36.275711,36.723793,4658300,26.581808
"2006-08-04",36.895401,37.086075,36.09457,36.390114,4781700,26.340277
"2006-08-07",36.390114,36.561722,36.056435,36.514053,3297900,26.43
"2006-08-08",36.580788,36.628456,35.913429,36.170841,3630400,26.181562
"2006-08-09",36.256641,36.418716,35.274673,35.389076,3749000,25.615698
"2006-08-10",35.093533,35.818092,35.036331,35.503483,4692400,25.698507
"2006-08-11",35.398609,35.713223,35.227005,35.713223,4322300,25.850332
"2006-08-14",36.09457,36.428249,35.856228,35.951565,3386100,26.022839
"2006-08-15",36.371048,36.761929,36.161304,36.485451,2169400,26.409283
"2006-08-16",36.590321,37.028873,36.390114,36.962135,2786700,26.921747
"2006-08-17",37.086075,37.562759,36.885868,37.295815,3528800,27.164787
"2006-08-18",37.610428,37.782036,37.143276,37.610428,3543900,27.393944
"2006-08-21",37.448357,37.45789,37.000271,37.200478,2617200,27.095358
"2006-08-22",37.276749,37.562759,36.981205,37.000271,3023600,26.949526
"2006-08-23",37.143276,37.381618,36.71426,36.990738,1775300,26.942585
"2006-08-24",37.22908,37.314884,36.704727,37.009804,1968100,26.956469
"2006-08-25",36.847733,37.181412,36.590321,36.847733,2642400,26.838423
"2006-08-28",36.704727,37.133743,36.371048,36.81913,3317200,26.817596
"2006-08-29",36.628456,36.742863,36.132706,36.647526,3374600,26.692596
"2006-08-30",36.647526,36.933537,36.428249,36.800064,1927800,26.803703
"2006-08-31",36.847733,36.990738,36.580788,36.914467,3034500,26.887032
"2006-09-01",37.162346,37.171879,36.809597,36.962135,2263800,26.921747
"2006-09-05",37.162346,37.181412,36.81913,37.133743,3469500,27.046743
"2006-09-06",37.105141,37.171879,36.914467,36.990738,2884500,26.942585
"2006-09-07",36.857265,36.914467,36.428249,36.561722,2497800,26.6301
"2006-09-08",36.637989,36.647526,36.409184,36.494984,2112700,26.581495
"2006-09-11",36.494984,36.561722,36.113636,36.466385,1957400,26.560663
"2006-09-12",36.590321,36.943069,36.409184,36.933537,3283700,26.900911
"2006-09-13",37.009804,37.534157,36.904934,37.429287,3492800,27.262007
"2006-09-14",37.372086,37.553226,37.019341,37.210014,2242800,27.102297
"2006-09-15",37.658096,38.087112,37.515091,37.896439,5335500,27.602266
"2006-09-18",37.896439,38.020378,37.419754,37.600895,3625200,27.386992
"2006-09-19",37.515091,37.7439,37.038406,37.677162,4354300,27.442545
"2006-09-20",37.915504,38.57333,37.629494,38.516129,4441700,28.05361
"2006-09-21",38.725868,38.897476,38.373123,38.649601,5380200,28.150822
"2006-09-22",38.46846,38.46846,37.944107,38.36359,3768900,27.942509
"2006-09-25",38.420792,39.002346,38.411259,38.811672,4549400,28.268875
"2006-09-26",38.706802,39.002346,38.373123,38.563797,4318700,28.088327
"2006-09-27",38.611465,39.383694,38.554264,39.116753,4238600,28.491093
"2006-09-28",39.116753,39.517166,39.10722,39.440899,3776200,28.727184
"2006-09-29",39.440899,39.564835,38.98328,38.992813,2783900,28.400816
"2006-10-02",38.849808,39.593437,38.802139,39.421829,2885300,28.713293
"2006-10-03",39.431362,40.089188,39.345562,39.946182,4561400,29.095207
"2006-10-04",39.755508,40.508671,39.593437,40.470535,3847700,29.477123
