"","DRI.Open","DRI.High","DRI.Low","DRI.Close","DRI.Volume","DRI.Adjusted"
"2009-07-16",29.775808,30.401539,29.445066,30.267454,2314600,21.429073
"2009-07-17",30.517746,30.517746,29.76687,30.133369,2073700,21.334146
"2009-07-20",30.383661,30.589258,29.927773,30.374722,2044300,21.505016
"2009-07-21",30.714403,30.714403,29.516579,30.052917,2707200,21.277187
"2009-07-22",30.258514,31.098782,29.990345,30.490929,2661900,21.587299
"2009-07-23",30.464111,31.045147,29.93671,30.562441,3243000,21.637928
"2009-07-24",30.383661,30.66077,29.597029,29.963528,2839800,21.213902
"2009-07-27",29.892015,30.267454,29.471884,30.079735,2372000,21.296171
"2009-07-28",29.972467,30.070795,29.507639,29.95459,1765400,21.207575
"2009-07-29",29.85626,30.052917,28.989178,29.096445,2435600,20.600012
"2009-07-30",29.409309,29.820503,29.194775,29.373554,2002600,20.796204
"2009-07-31",29.445066,29.570211,28.828276,28.953421,2678400,20.498749
"2009-08-03",29.436127,29.829443,29.1322,29.757931,2389800,21.068344
"2009-08-04",29.722176,30.580318,29.534456,30.178064,2722200,21.365789
"2009-08-05",30.169125,30.598198,29.909895,30.419416,1842500,21.536667
"2009-08-06",29.185835,29.588091,28.604799,28.694189,4248700,20.315216
"2009-08-07",28.908726,29.445066,28.42602,28.533287,3371800,20.2013
"2009-08-10",28.542227,29.221592,28.542227,29.15008,3197200,20.637987
"2009-08-11",29.167957,29.266287,28.34557,28.381325,2397300,20.093714
"2009-08-12",28.33663,28.649494,27.755594,27.898619,4630600,19.751968
"2009-08-13",28.15785,28.461777,27.558937,27.880741,3946900,19.739305
"2009-08-14",27.988008,28.399202,27.684084,28.34557,4287300,20.068405
"2009-08-17",27.889681,28.24724,27.523182,27.898619,3560300,19.751968
"2009-08-18",27.961191,28.318752,27.639387,28.24724,3094100,19.998781
"2009-08-19",27.800289,28.613739,27.710899,28.551167,3216000,20.213963
"2009-08-20",28.551167,29.266287,28.533287,29.14114,2241000,20.631659
"2009-08-21",29.409309,29.829443,29.105385,29.740053,3030400,21.055681
"2009-08-24",29.900955,30.106552,29.534456,29.722176,3357300,21.04302
"2009-08-25",29.900955,30.374722,29.731113,30.03504,2428000,21.264526
"2009-08-26",29.927773,30.356844,29.793688,30.204882,1871600,21.384781
"2009-08-27",30.008223,30.258514,29.427189,30.151247,2266200,21.346807
"2009-08-28",30.312149,30.330027,29.748993,29.963528,2431800,21.213902
"2009-08-31",29.704296,29.927773,29.275225,29.436127,2572400,20.840506
"2009-09-01",29.489761,30.21382,29.221592,29.462944,2665000,20.859488
"2009-09-02",29.302042,29.865198,29.266287,29.507639,1552900,20.891136
"2009-09-03",29.632786,30.133369,29.400372,30.097612,2032600,21.308832
"2009-09-04",30.267454,30.794855,30.03504,30.759098,1443600,21.777155
"2009-09-08",31.125599,31.286501,30.383661,30.526686,3402200,21.61261
"2009-09-09",30.499868,31.027269,30.12443,31.01833,2245100,21.960688
"2009-09-10",31.009392,31.259684,30.553501,31.01833,2678000,21.960688
"2009-09-11",31.125599,31.268621,30.589258,30.884245,2255000,21.865761
"2009-09-14",30.678648,31.402706,30.616076,31.197109,1927300,22.087265
"2009-09-15",31.161354,31.402706,31.009392,31.241804,3300400,22.11891
"2009-09-16",31.277561,32.636288,31.277561,32.502205,4087400,23.011257
"2009-09-17",32.475388,33.065361,32.171459,32.752495,2443800,23.188467
"2009-09-18",32.967033,33.35141,32.546898,33.181568,2733000,23.492245
"2009-09-21",32.841885,33.083241,32.53796,32.824009,3152400,23.239094
"2009-09-22",32.967033,33.074299,32.573715,32.877644,3621900,23.277067
"2009-09-23",32.859764,32.877644,31.340134,31.358011,4669400,22.201178
"2009-09-24",31.608303,31.840717,30.955757,31.679815,3928800,22.429018
"2009-09-25",31.599365,32.055256,31.393768,31.82284,3409600,22.530272
"2009-09-28",31.885412,32.841885,31.73345,32.305546,4293000,22.872025
"2009-09-29",32.46645,32.922337,32.064194,32.314484,3594200,22.878361
"2009-09-30",29.972467,30.562441,29.06069,30.508806,14262800,21.599955
"2009-10-01",30.294271,30.473051,29.543394,29.632786,5807400,20.979734
"2009-10-02",29.373554,29.981405,29.159018,29.677481,3154400,21.011383
"2009-10-05",29.632786,30.258514,29.605968,30.12443,2715400,21.327818
"2009-10-06",30.446234,30.446234,29.579151,29.900955,4778800,21.169596
"2009-10-07",29.677481,29.883078,29.23053,29.400372,3250500,20.971933
"2009-10-08",29.632786,30.097612,29.400372,29.436127,4364800,20.99744
"2009-10-09",29.328859,29.740053,29.123262,29.489761,2656500,21.035698
"2009-10-12",29.847321,29.927773,29.605968,29.76687,2607100,21.23337
"2009-10-13",29.722176,29.793688,29.400372,29.480822,2245700,21.029324
"2009-10-14",29.748993,29.94565,29.194775,29.275225,2756000,20.882664
"2009-10-15",29.176895,29.892015,29.176895,29.829443,2557400,21.277998
"2009-10-16",29.552334,29.909895,29.445066,29.686419,2523100,21.175978
"2009-10-19",29.900955,30.008223,29.221592,29.990345,2669600,21.392775
"2009-10-20",30.097612,30.133369,28.166788,29.14114,5677500,20.78702
"2009-10-21",28.944483,29.337797,27.827106,27.862864,6530400,19.875193
"2009-10-22",27.996948,28.747824,27.844984,28.506472,3892400,20.334297
"2009-10-23",28.658434,28.658434,27.844984,27.970131,4164300,19.951714
"2009-10-26",27.988008,28.274057,27.764534,28.059521,3857300,20.015471
"2009-10-27",28.041643,28.148911,27.281828,27.809229,3151900,19.836941
"2009-10-28",27.684084,28.265118,27.549997,27.594692,2718600,19.683907
"2009-10-29",27.898619,28.175728,27.693022,27.979071,1854500,19.95809
"2009-10-30",27.943314,28.2383,27.076231,27.094109,2994400,19.326826
"2009-11-02",27.138803,27.487425,26.763367,27.183498,2564000,19.390589
"2009-11-03",27.120926,27.701962,26.852757,27.701962,2826000,19.760426
"2009-11-04",27.862864,28.792519,27.818169,28.497532,4018500,20.327919
"2009-11-05",28.765701,29.561274,28.667374,29.302042,3092700,20.901791
"2009-11-06",29.248407,29.85626,28.899788,29.185835,2271700,20.818903
"2009-11-09",29.489761,29.579151,29.015993,29.194775,3422000,20.825283
"2009-11-10",28.980238,29.552334,28.864031,29.105385,2947900,20.761511
"2009-11-11",29.400372,29.436127,28.864031,29.159018,2279800,20.799772
"2009-11-12",29.167957,29.310982,28.408142,28.497532,3598800,20.327919
"2009-11-13",28.488592,28.837214,28.34557,28.694189,1805300,20.468197
"2009-11-16",28.944483,29.302042,28.819336,29.302042,2531300,20.901791
"2009-11-17",29.302042,29.409309,28.917665,29.033873,1975600,20.710505
"2009-11-18",28.980238,29.194775,28.676311,29.069628,1926100,20.73601
"2009-11-19",29.007055,29.007055,28.229362,28.33663,2046000,20.21314
"2009-11-20",28.06846,28.443897,27.764534,28.104216,2348800,20.047358
"2009-11-23",28.381325,28.721006,28.282995,28.42602,1577400,20.276911
"2009-11-24",28.533287,28.533287,27.818169,28.041643,2562500,20.002726
"2009-11-25",28.005886,28.095278,27.53212,27.809229,3152000,19.836941
"2009-11-27",27.228193,28.032703,27.120926,27.844984,901800,19.862452
"2009-11-30",27.809229,28.15785,27.666204,28.095278,2140600,20.040983
"2009-12-01",28.399202,28.694189,28.005886,28.452837,1875300,20.296034
"2009-12-02",28.372387,29.015993,28.32769,28.881908,2330900,20.6021
"2009-12-03",28.747824,28.872971,28.220423,28.282995,2056300,20.174885
"2009-12-04",28.729946,29.05175,28.202545,28.792519,2196100,20.538345
"2009-12-07",28.819336,28.989178,28.649494,28.738886,1101500,20.500084
"2009-12-08",28.461777,28.828276,28.34557,28.524349,1641000,20.347052
"2009-12-09",28.542227,28.783581,28.363447,28.551167,1602900,20.366179
"2009-12-10",28.783581,29.123262,28.667374,28.721006,2296100,20.487328
"2009-12-11",29.04281,29.159018,28.846153,29.007055,2613300,20.691372
"2009-12-14",29.167957,29.185835,28.837214,28.890848,3199400,20.608484
"2009-12-15",28.926603,29.445066,28.703129,29.105385,2460300,20.761511
"2009-12-16",29.94565,30.312149,29.543394,29.820503,3690000,21.271626
"2009-12-17",29.534456,29.722176,29.203712,29.275225,2546900,20.882664
"2009-12-18",29.507639,31.447401,29.498699,31.402706,6899200,22.400248
"2009-12-21",31.366951,32.108887,31.250744,31.867535,2772900,22.731821
"2009-12-22",31.82284,32.269791,31.751328,32.108887,2510400,22.90398
"2009-12-23",32.287666,32.287666,31.74239,32.126766,1679800,22.916735
"2009-12-24",32.055256,32.144646,31.769205,32.117828,688700,22.910357
"2009-12-28",32.046314,32.117828,31.420586,31.679815,2168200,22.597914
"2009-12-29",31.831779,32.144646,31.688755,31.751328,1199100,22.648926
"2009-12-30",31.73345,31.796022,31.375891,31.492098,1560600,22.464008
"2009-12-31",31.509975,31.72451,31.322256,31.349073,1314600,22.361988
"2010-01-04",31.679815,31.679815,31.027269,31.286501,2492500,22.317348
"2010-01-05",31.340134,31.349073,30.580318,31.152414,3059800,22.221708
"2010-01-06",31.080902,31.080902,30.723343,30.74122,3461700,22.086842
"2010-01-07",30.803795,31.313316,30.571381,31.027269,2782400,22.292355
"2010-01-08",30.866367,31.054087,30.473051,30.508806,2537400,21.919857
"2010-01-11",30.768038,30.768038,30.249577,30.428356,1654400,21.862055
"2010-01-12",30.204882,30.642893,30.142307,30.285332,1600100,21.759295
"2010-01-13",30.321089,30.553501,30.169125,30.490929,1185400,21.907011
"2010-01-14",30.410479,32.135704,30.374722,31.974804,4078300,22.973141
"2010-01-15",32.055256,32.055256,31.349073,31.55467,2652600,22.671286
"2010-01-19",31.599365,32.082069,31.509975,32.037376,1836600,23.018097
"2010-01-20",32.680984,33.843056,32.403873,32.654167,4011400,23.461248
"2010-01-21",32.71674,33.297775,32.600533,32.672047,2898000,23.474091
"2010-01-22",32.529022,32.931274,32.251911,32.323425,2751500,23.223618
"2010-01-25",32.55584,32.573715,32.055256,32.189339,2147500,23.127279
"2010-01-26",32.153584,33.029606,32.117828,32.60947,3146300,23.429138
"2010-01-27",32.60947,32.859764,32.403873,32.734619,2624300,23.519051
"2010-01-28",32.850826,33.6017,32.797192,33.476555,4326900,24.052107
"2010-01-29",33.476555,33.744724,32.922337,33.038544,3956000,23.737413
"2010-02-01",33.208385,33.896687,33.101116,33.834114,3153400,24.30901
"2010-02-02",33.851994,34.540295,33.646397,34.227432,2631100,24.591597
"2010-02-03",34.298943,34.41515,33.860931,33.986076,1790000,24.41819
"2010-02-04",33.708969,34.030773,33.396103,33.431862,3721400,24.019999
"2010-02-05",33.503372,33.968201,33.074299,33.6017,2943600,24.142029
"2010-02-08",33.664272,34.030773,33.53019,33.548065,1930700,24.103489
"2010-02-09",33.869869,34.495602,33.708969,34.334698,2071900,24.668676
"2010-02-10",34.290005,34.39727,33.932446,34.012894,2282400,24.437454
"2010-02-11",33.887749,34.647564,33.646397,34.647564,2612700,24.893454
"2010-02-12",34.263187,34.906796,34.048653,34.853161,2315100,25.04117
"2010-02-16",35.86327,36.533691,35.791756,36.122498,5072700,25.953165
"2010-02-17",36.390671,36.640961,36.185074,36.283401,2214600,26.068762
"2010-02-18",36.20295,36.426426,36.050987,36.220829,1678800,26.023804
"2010-02-19",36.20295,36.703533,36.194012,36.694595,1837600,26.364197
"2010-02-22",36.810802,36.828678,36.408546,36.694595,1611500,26.364197
"2010-02-23",36.605206,36.953827,36.11356,36.310219,2306100,26.088032
"2010-02-24",36.497936,36.649899,36.319157,36.640961,1536600,26.325661
"2010-02-25",36.238705,36.292339,35.666611,36.050987,3413400,25.901781
"2010-02-26",36.11356,36.399609,36.050987,36.247646,1418900,26.043076
"2010-03-01",36.354912,36.900192,36.02417,36.783985,1804800,26.428427
"2010-03-02",36.703533,36.99852,36.158257,36.211887,3223600,26.017389
"2010-03-03",36.399609,36.649899,36.194012,36.283401,1844500,26.068762
"2010-03-04",36.328094,36.453243,35.979473,36.158257,2225100,25.978855
"2010-03-05",36.292339,36.649899,36.256584,36.632023,2285200,26.319244
"2010-03-08",36.703533,37.776215,36.649899,37.534863,2433400,26.967911
"2010-03-09",37.391838,38.062263,37.347141,37.570618,2323500,26.993601
"2010-03-10",37.490166,37.79409,37.177299,37.767277,1583500,27.134899
"2010-03-11",37.525921,38.124836,37.525921,37.79409,1773000,27.154152
"2010-03-12",37.874542,37.972874,37.275631,37.56168,2940300,26.987169
"2010-03-15",37.5438,38.071201,37.481228,37.937115,2566700,27.25692
"2010-03-16",37.963932,38.330433,37.713642,38.080139,2823600,27.359676
"2010-03-17",38.35725,38.956161,38.187408,38.87571,2100200,27.931276
"2010-03-18",38.982979,39.313721,38.723747,38.87571,1930000,27.931276
"2010-03-19",39.018734,39.269028,38.929344,39.018734,2095300,28.034044
"2010-03-22",38.857834,39.501442,38.705872,39.447807,2019500,28.342321
"2010-03-23",39.429928,39.474625,38.509212,39.251148,3382500,28.201019
"2010-03-24",39.036613,40.288074,38.35725,40.14505,6203700,28.843266
"2010-03-25",40.475792,40.475792,39.823246,39.948391,2953100,28.701977
"2010-03-26",39.644466,39.993088,39.322662,39.590832,3088800,28.44508
"2010-03-29",39.617649,40.225498,39.58189,40.198685,2258100,28.881796
"2010-03-30",40.082478,40.48473,39.823246,40.046719,1718400,28.772619
"2010-03-31",39.867939,40.082478,39.4925,39.814304,1841900,28.605631
"2010-04-01",40.046719,40.23444,39.367355,39.778549,1921300,28.579947
"2010-04-05",39.778549,40.681389,39.778549,40.681389,1575600,29.228603
"2010-04-06",40.618816,40.627754,40.189743,40.457912,1989100,29.068048
"2010-04-07",40.931683,41.611046,40.672451,41.468021,5556700,29.959274
"2010-04-08",41.441204,41.700436,41.110462,41.459084,2640400,29.952822
"2010-04-09",41.450142,41.834518,41.083645,41.834518,2109200,30.224064
"2010-04-12",41.75407,42.057995,41.709373,41.91497,1669600,30.282185
"2010-04-13",41.906033,42.057995,41.628922,42.013302,1704500,30.35323
"2010-04-14",42.02224,42.344044,41.977543,42.344044,2412900,30.592178
"2010-04-15",42.218899,42.388737,41.816643,41.941788,2241700,30.30155
"2010-04-16",41.745129,42.18314,41.655739,41.888153,3338600,30.262812
"2010-04-19",41.879215,42.227837,41.566349,42.201019,3037000,30.48884
"2010-04-20",42.066933,42.218899,41.637863,42.120567,2577400,30.430723
"2010-04-21",42.129505,42.424496,41.906033,42.370861,1651100,30.611557
"2010-04-22",42.227837,43.684895,42.227837,43.497173,2514300,31.425283
"2010-04-23",43.640198,43.81004,43.184307,43.515053,1469700,31.438189
"2010-04-26",43.497173,43.532928,42.83569,42.916138,1934200,31.005495
"2010-04-27",42.7463,43.246883,41.977543,42.02224,2015700,30.359688
"2010-04-28",41.709373,42.013302,40.824413,40.922741,2985600,29.565329
"2010-04-29",41.199852,41.628922,40.886986,41.20879,3113900,29.771988
"2010-04-30",41.226669,41.512714,40.002026,40.002026,2648300,28.900145
"2010-05-03",40.225498,40.886986,40.002026,40.636696,1993100,29.358673
"2010-05-04",40.252316,40.252316,39.036613,39.188576,2544000,28.312456
"2010-05-05",38.714809,40.404282,38.571785,39.036613,3115800,28.20266
"2010-05-06",39.018734,39.590832,36.605206,38.339371,3361700,27.698935
"2010-05-07",38.366188,38.965099,37.418655,38.089081,3285100,27.518105
"2010-05-10",39.42099,39.939453,38.991917,39.671284,2193500,28.661188
"2010-05-11",39.295845,40.788658,39.215393,39.984146,2195100,28.88723
"2010-05-12",40.162926,40.413219,39.930511,40.332767,1395600,29.139086
"2010-05-13",40.162926,40.30595,39.4925,39.51038,1715500,28.544949
"2010-05-14",39.322662,39.385235,38.527088,38.857834,1542500,28.0735
"2010-05-17",38.857834,39.403111,38.098019,39.304783,2406500,28.396412
"2010-05-18",39.644466,40.073536,39.081306,39.090248,1613400,28.241415
"2010-05-19",38.87571,39.197514,38.178471,38.965099,1963100,28.151001
"2010-05-20",38.223164,38.44664,37.472286,37.481228,2148800,27.078955
"2010-05-21",36.319157,37.481228,36.09568,37.186241,3786600,26.865828
"2010-05-24",37.177299,37.409714,36.83762,36.944885,2157500,26.691465
"2010-05-25",36.167194,37.293507,35.568279,37.221996,2225800,26.891674
"2010-05-26",37.445473,38.196346,37.409714,37.597435,2594900,27.16291
"2010-05-27",38.133774,39.143883,38.106956,39.099186,1695200,28.247877
"2010-05-28",38.947224,39.24221,38.285736,38.348309,2396900,27.705389
"2010-06-01",38.160591,39.036613,37.767277,38.53603,2937300,27.841005
"2010-06-02",38.643295,39.483562,38.393005,39.429928,2250000,28.48682
"2010-06-03",39.385235,39.778549,38.857834,39.161758,2899500,28.293068
"2010-06-04",38.348309,38.714809,37.570618,37.785152,2567100,27.298519
"2010-06-07",37.910297,38.026505,36.649899,36.783985,3178200,26.57522
"2010-06-08",36.900192,37.141544,36.176132,37.043217,1896400,26.762495
"2010-06-09",37.347141,38.26786,37.141544,37.418655,2169100,27.033745
"2010-06-10",37.63319,38.393005,37.63319,38.258919,1298000,27.64081
"2010-06-11",37.883484,38.714809,37.820908,38.69693,1141800,27.957254
"2010-06-14",39.000858,39.501442,38.884651,39.152821,1826000,28.286631
"2010-06-15",39.313721,39.662342,39.188576,39.572952,1564900,28.590153
"2010-06-16",39.456745,40.162926,39.367355,39.921574,1848600,28.842026
"2010-06-17",40.136108,40.198685,39.501442,39.814304,1979700,28.764521
"2010-06-18",40.037781,40.261257,39.626587,39.760674,2247700,28.725777
"2010-06-21",40.073536,40.136108,38.080139,38.366188,4094000,27.718307
"2010-06-22",38.258919,39.081306,37.847725,37.892422,2963800,27.376022
"2010-06-23",37.963932,37.963932,36.667778,37.454411,4098600,27.059578
"2010-06-24",36.703533,37.096851,35.094513,35.273293,7398300,25.483788
"2010-06-25",35.317989,35.827511,34.656502,34.862099,4718200,25.186718
"2010-06-28",35.12133,35.666611,34.888916,35.461014,3096500,25.61941
"2010-06-29",35.103455,35.326927,34.656502,34.844223,3988300,25.1738
"2010-06-30",34.862099,35.443134,34.674381,34.728016,2627200,25.089848
"2010-07-01",34.647564,35.130268,33.780479,35.04982,3503300,25.322338
"2010-07-02",35.085575,35.273293,34.361515,34.39727,2081500,24.850897
"2010-07-06",34.951488,35.023003,33.387165,33.619579,3021100,24.28903
"2010-07-07",33.279896,34.23637,33.145813,34.227432,3399000,24.940393
"2010-07-08",34.424088,34.844223,34.120163,34.406212,3337700,25.070669
"2010-07-09",34.459846,35.282234,34.25425,35.246475,2636600,25.682941
"2010-07-12",35.166027,35.487831,34.826344,35.469952,2040700,25.845781
"2010-07-13",35.916901,37.043217,35.916901,36.828678,3382200,26.835836
"2010-07-14",36.667778,36.882313,36.238705,36.524754,2058300,26.614378
"2010-07-15",36.480061,36.801865,36.015232,36.74823,1721100,26.777218
"2010-07-16",36.524754,36.56945,35.434196,35.541466,1844000,25.897892
"2010-07-19",35.586159,35.773876,35.148148,35.496769,1755000,25.865318
"2010-07-20",35.21072,36.533691,35.085575,36.488998,2729300,26.588329
"2010-07-21",36.524754,36.882313,36.059925,36.363853,3264100,26.497139
"2010-07-22",36.712475,38.169529,36.703533,38.053322,3516600,27.728191
"2010-07-23",37.713642,38.428761,37.686825,38.053322,2382500,27.728191
"2010-07-26",38.017567,38.938286,37.946056,38.857834,1914000,28.314413
"2010-07-27",39.126003,39.277966,38.482395,38.598602,1867700,28.125523
"2010-07-28",38.571785,38.831017,37.865604,38.062263,1859900,27.734715
"2010-07-29",38.348309,38.437698,37.266689,37.516983,2520100,27.337379
"2010-07-30",37.266689,37.642128,36.873375,37.445473,1447200,27.285271
"2010-08-02",37.972874,38.169529,37.123669,37.81197,3046600,27.552322
"2010-08-03",37.847725,37.847725,37.195179,37.7047,2543200,27.474157
"2010-08-04",37.883484,38.106956,37.5438,37.820908,1625600,27.558832
"2010-08-05",37.624252,37.740459,37.230934,37.660007,1336000,27.441601
"2010-08-06",37.320324,37.445473,36.757168,37.382896,1629100,27.239681
"2010-08-09",37.472286,38.321491,37.472286,38.106956,1421900,27.767279
"2010-08-10",37.865604,38.080139,37.56168,37.758335,1625600,27.513243
"2010-08-11",37.123669,37.123669,35.997353,36.050987,2243500,26.269159
"2010-08-12",35.604038,36.480061,35.604038,36.167194,2381500,26.353834
"2010-08-13",35.997353,36.068867,35.425259,35.443134,1592900,25.826239
"2010-08-16",35.291172,36.247646,35.183903,35.943718,1284400,26.191006
"2010-08-17",36.292339,37.105789,36.059925,36.623081,1939000,26.686029
"2010-08-18",36.676716,37.579556,36.408546,37.150482,2036200,27.070333
"2010-08-19",36.935947,37.204117,36.426426,36.703533,1232000,26.744648
"2010-08-20",36.560509,36.980644,36.497936,36.891254,1442400,26.881439
"2010-08-23",37.08791,37.534863,36.810802,36.846558,875000,26.848869
"2010-08-24",36.435364,36.515816,35.800694,36.122498,1132300,26.321264
"2010-08-25",35.86327,36.676716,35.800694,36.506878,2117900,26.601357
"2010-08-26",36.605206,37.302448,36.596268,37.096851,1956000,27.03124
"2010-08-27",37.338203,38.080139,36.864437,37.981812,1627000,27.676085
"2010-08-30",37.892422,38.330433,36.989582,36.989582,1741100,26.953079
"2010-08-31",36.83762,37.213058,36.676716,36.882313,1541700,26.87492
"2010-09-01",37.266689,38.348309,37.266689,38.187408,1925800,27.825899
"2010-09-02",38.115894,39.751732,38.115894,39.528259,2525400,28.802923
"2010-09-03",39.778549,40.466854,39.564014,39.832184,1409300,29.024395
"2010-09-07",39.984146,40.466854,39.590832,39.671284,1565800,28.907154
"2010-09-08",40.002026,40.082478,39.42099,39.662342,2081300,28.900642
"2010-09-09",39.617649,39.662342,39.108124,39.233273,1784500,28.587984
"2010-09-10",39.295845,40.21656,39.251148,40.002026,1729600,29.148151
"2010-09-13",40.225498,40.761841,39.796429,40.690327,2394000,29.649687
"2010-09-14",40.654572,41.289242,40.404282,40.779716,1356000,29.714821
"2010-09-15",40.672451,40.913803,40.377464,40.824413,1295600,29.747391
"2010-09-16",40.57412,40.726086,39.841122,40.225498,2040000,29.310991
"2010-09-17",40.645634,40.726086,39.867939,39.984146,2351700,29.13512
"2010-09-20",40.23444,40.493671,40.002026,40.252316,2093500,29.330534
"2010-09-21",40.225498,40.314892,39.304783,39.34948,3447400,28.672655
"2010-09-22",38.437698,38.911469,38.071201,38.822079,4562400,28.288361
"2010-09-23",38.491333,39.117065,38.384068,38.51815,2158800,28.066902
"2010-09-24",39.036613,39.501442,38.661175,38.982979,2656800,28.4056
"2010-09-27",38.822079,39.197514,38.687992,38.768444,2356000,28.249275
"2010-09-28",38.714809,39.036613,38.187408,38.991917,1678000,28.412125
"2010-09-29",38.795261,39.000858,38.348309,38.491333,2720100,28.047358
"2010-09-30",38.634357,38.938286,37.874542,38.241043,3914000,27.864981
"2010-10-01",38.589664,38.741627,37.990749,38.428761,2074800,28.001772
"2010-10-04",38.384068,38.589664,38.035446,38.437698,1657100,28.008282
"2010-10-05",38.839954,39.555077,38.741627,39.340538,1898000,28.666151
"2010-10-06",39.054489,39.34948,38.750565,38.991917,2003100,28.62022
"2010-10-07",39.072369,39.608707,38.911469,39.608707,2380500,29.072947
"2010-10-08",39.644466,39.644466,39.108124,39.438869,1741200,28.948282
"2010-10-11",39.438869,39.724915,39.206455,39.483562,1288200,28.981091
"2010-10-12",39.403111,39.483562,39.054489,39.340538,1160500,28.876112
"2010-10-13",39.528259,39.59977,38.455578,39.447807,2818200,28.954845
"2010-10-14",39.438869,40.100353,39.376293,40.073536,2193400,29.414125
"2010-10-15",40.448975,40.448975,39.769611,39.993088,2333100,29.355085
"2010-10-18",40.136108,40.21656,39.4925,39.742794,1261200,29.17136
"2010-10-19",39.269028,39.850063,39.045551,39.188576,1267500,28.764566
"2010-10-20",39.385235,40.082478,39.179638,39.984146,1917100,29.348516
"2010-10-21",40.243378,40.431095,39.671284,39.823246,1848100,29.230415
"2010-10-22",39.930511,41.995422,39.626587,41.897095,3543600,30.752636
"2010-10-25",42.057995,42.352982,41.485901,41.700436,2143800,30.608284
"2010-10-26",41.619984,41.84346,41.324997,41.485901,1532700,30.450815
"2010-10-27",40.860168,40.860168,39.921574,40.341705,2438600,29.610971
"2010-10-28",40.654572,40.851231,40.118233,40.618816,1093000,29.814371
"2010-10-29",40.520489,40.967438,40.341705,40.860168,1188400,29.991516
"2010-11-01",41.13728,41.557411,40.904865,41.146217,1985700,30.201481
"2010-11-02",41.378632,41.780888,41.199852,41.271362,992900,30.293341
"2010-11-03",41.271362,41.923908,41.271362,41.816643,1304200,30.693584
"2010-11-04",42.281471,42.853565,42.138447,42.790993,1526300,31.408749
"2010-11-05",42.88932,43.220066,42.844627,43.077042,1383400,31.618717
"2010-11-08",42.880383,43.363091,42.7463,42.934017,1072100,31.513733
"2010-11-09",43.068104,43.068104,42.147385,42.344044,664900,31.08069
"2010-11-10",42.120567,43.121735,41.93285,43.103859,1507700,31.638393
"2010-11-11",42.81781,44.230171,42.603275,44.078209,2067400,32.353577
"2010-11-12",43.604443,43.79216,43.050224,43.488235,2397600,31.92053
"2010-11-15",43.783222,44.346378,43.783222,43.836857,1733100,32.176411
"2010-11-16",43.54187,44.006699,42.370861,42.522823,2206500,31.211922
"2010-11-17",42.674786,43.908367,42.612213,43.818977,2213600,32.163296
"2010-11-18",44.105026,44.373196,43.550808,43.675953,1428500,32.058319
"2010-11-19",43.667015,44.033512,43.559746,43.836857,1288900,32.176411
"2010-11-22",43.756405,44.140781,43.559746,43.979881,1734000,32.28141
"2010-11-23",43.54187,44.248051,43.354149,43.935184,2682000,32.248596
"2010-11-24",44.301685,44.686062,44.203354,44.408951,1314600,32.59634
"2010-11-26",44.167599,44.569855,43.935184,44.239113,381600,32.47168
"2010-11-29",43.854733,44.203354,43.506111,44.033512,1471400,32.32077
"2010-11-30",43.693832,44.149719,43.515053,43.756405,1521000,32.117367
"2010-12-01",44.489403,44.909534,44.069271,44.087147,2586900,32.360134
"2010-12-02",44.078209,44.954231,43.917309,44.712879,1711000,32.819424
"2010-12-03",44.578793,45.016804,44.400013,44.981049,1146900,33.016273
"2010-12-06",44.882717,44.918476,44.480465,44.793327,629400,32.878479
"2010-12-07",45.115131,45.445877,44.936352,44.963169,1355700,33.003139
"2010-12-08",44.900597,45.115131,44.248051,44.33744,1487600,32.543858
"2010-12-09",44.623489,44.855904,44.239113,44.364258,1094800,32.563545
"2010-12-10",44.507282,44.5341,44.006699,44.230171,1211300,32.465118
"2010-12-13",44.346378,44.44471,43.354149,43.389908,1805200,31.84836
"2010-12-14",43.45248,43.604443,42.612213,43.220066,2249400,31.723692
"2010-12-15",43.148552,44.015636,43.130676,43.79216,4001000,32.143604
"2010-12-16",43.979881,44.551975,43.61338,44.435768,1743800,32.61602
"2010-12-17",44.435768,44.695,44.042454,44.596672,1935000,32.734138
"2010-12-20",44.846962,45.293915,44.551975,45.079376,2762600,33.08844
"2010-12-21",43.818977,44.051392,41.834518,42.496006,7879200,31.192234
"2010-12-22",42.433434,42.710541,42.040115,42.192081,2372400,30.969151
"2010-12-23",42.227837,42.460251,41.709373,41.789825,1436800,30.673891
"2010-12-27",41.745129,41.986485,41.360752,41.906033,1217400,30.759193
"2010-12-28",41.897095,42.245712,41.441204,41.637863,1613100,30.562355
"2010-12-29",41.798763,42.254654,41.718311,41.977543,1104800,30.81167
"2010-12-30",41.852398,42.102692,41.798763,41.879215,1012000,30.739513
"2010-12-31",41.780888,41.950726,41.485901,41.512714,948300,30.470488
"2011-01-03",41.763008,42.111629,41.637863,41.736191,1994400,30.634525
"2011-01-04",41.91497,41.923908,41.1194,41.745129,2623700,30.64109
"2011-01-05",41.691498,41.789825,40.994255,41.262424,2413200,30.28676
"2011-01-06",41.110462,41.771946,41.074703,41.503777,2219100,30.676592
"2011-01-07",41.548473,42.111629,41.101521,41.575291,1617800,30.729456
"2011-01-10",41.333935,41.512714,40.967438,41.351814,1694900,30.564278
"2011-01-11",41.530594,41.530594,40.681389,40.735023,2149900,30.108387
