"","TSCO.Open","TSCO.High","TSCO.Low","TSCO.Close","TSCO.Volume","TSCO.Adjusted"
"2015-12-01",89.800003,90.730003,89.050003,89.660004,770700,85.232178
"2015-12-02",89.989998,90.230003,89.239998,89.400002,440000,84.985008
"2015-12-03",88.580002,88.889999,85.309998,85.660004,1498800,81.429733
"2015-12-04",86.010002,88.290001,85.779999,88.040001,1414700,83.692184
"2015-12-07",88.199997,88.290001,87.010002,87.93,705200,83.587616
"2015-12-08",89.269997,91.220001,87.449997,90.029999,1304600,85.583916
"2015-12-09",89.160004,91.379997,88.080002,88.900002,1073300,84.509712
"2015-12-10",88.559998,89.550003,87.309998,88.849998,863400,84.462189
"2015-12-11",87.800003,89.199997,87.440002,87.900002,764300,83.559113
"2015-12-14",88.260002,89.099998,87.209999,88.220001,785900,83.863304
"2015-12-15",88.699997,89,87.139999,87.18,1232100,82.874649
"2015-12-16",87.919998,88.699997,86.349998,88.089996,1083600,83.739716
"2015-12-17",88.099998,88.690002,85.849998,85.870003,777400,81.629349
"2015-12-18",85.449997,86.440002,85.029999,85.709999,1793000,81.477249
"2015-12-21",85.860001,86.220001,84.019997,84.760002,1134000,80.574188
"2015-12-22",85.129997,86.089996,83.970001,85.400002,1080100,81.182564
"2015-12-23",85.699997,86.110001,84.269997,86.059998,529700,81.809975
"2015-12-24",86.209999,86.830002,85.239998,85.669998,246100,81.43924
"2015-12-28",85.040001,86.019997,84.809998,85.989998,520000,81.743416
"2015-12-29",86.470001,87.989998,84.75,87.190002,624300,82.884155
"2015-12-30",87.190002,87.519997,86.279999,86.290001,390500,82.02861
"2015-12-31",85.980003,86.75,85.480003,85.5,503200,81.277618
"2016-01-04",83.5,84.5,82.75,83.75,1757300,79.614037
"2016-01-05",83.809998,85.089996,83.129997,83.690002,1073800,79.557007
"2016-01-06",82.480003,83.07,81.760002,82.540001,1152300,78.463821
"2016-01-07",81.120003,83.730003,80.709999,82.480003,1517200,78.406776
"2016-01-08",82.389999,83.57,81.68,81.860001,1370900,77.81739
"2016-01-11",82.510002,83.209999,81.25,82.650002,1250800,78.568367
"2016-01-12",82.959999,84.769997,82.669998,84.660004,1222000,80.479111
"2016-01-13",85.260002,85.349998,81.110001,81.550003,3932800,77.522682
"2016-01-14",81.720001,84.309998,80.190002,83,2233700,78.901093
"2016-01-15",80.660004,82.739998,80.410004,81.489998,1766000,77.465668
"2016-01-19",82.199997,84.199997,81.599998,83.459999,1536800,79.338364
"2016-01-20",82.529999,83.25,80.040001,81.489998,2307600,77.465668
"2016-01-21",81.959999,84.660004,81.519997,83.300003,2012100,79.186279
"2016-01-22",85.400002,85.419998,83.889999,84.839996,1074400,80.650223
"2016-01-25",84.669998,85.239998,83.419998,83.519997,1314300,79.395401
"2016-01-26",83.93,85.739998,83.459999,85.690002,1364500,81.45826
"2016-01-27",85.769997,86.620003,83.529999,84.220001,1645900,80.06086
"2016-01-28",82.610001,85.540001,78.410004,84.980003,3033300,80.78331
"2016-01-29",85.610001,88.559998,85.43,88.309998,1804800,83.948853
"2016-02-01",87.449997,88.040001,85.290001,86.720001,1566900,82.437378
"2016-02-02",86.010002,87.089996,85.660004,86.080002,1079600,81.828972
"2016-02-03",86.489998,87.300003,83.349998,84.669998,1778600,80.488609
"2016-02-04",84.529999,85.080002,81.57,83.769997,1806100,79.633049
"2016-02-05",83.379997,84.190002,80.559998,80.779999,1372800,76.790718
"2016-02-08",80.120003,80.209999,78.050003,79.82,1643800,75.878113
"2016-02-09",79.43,82.43,79.410004,81.449997,1621700,77.427635
"2016-02-10",82.349998,83.800003,81.5,81.93,995500,77.883926
"2016-02-11",79.889999,82.260002,79.889999,81.690002,1030700,77.655785
"2016-02-12",82.5,83.690002,81.75,83.480003,722300,79.357384
"2016-02-16",84.459999,85.849998,83.580002,85.540001,1059600,81.315651
"2016-02-17",86.150002,86.669998,85.43,86.010002,940400,81.762436
"2016-02-18",85.690002,85.919998,84,84.519997,972000,80.533279
"2016-02-19",84.129997,84.769997,83.120003,84.620003,690200,80.628571
"2016-02-22",85.32,86.93,85.010002,86.389999,982700,82.315071
"2016-02-23",86.25,87.120003,84.68,84.870003,765300,80.866776
"2016-02-24",83.919998,85.849998,83.279999,85.589996,1081100,81.552818
"2016-02-25",85.919998,85.919998,84.209999,85.5,806000,81.467056
"2016-02-26",85.949997,86.029999,84.269997,84.779999,739800,80.781036
"2016-02-29",84.699997,86.440002,84.07,84.57,751100,80.580933
"2016-03-01",85.300003,87.739998,84.690002,87.629997,1025700,83.496582
"2016-03-02",87.059998,87.730003,85.830002,87.190002,795200,83.077339
"2016-03-03",86.82,87.129997,85.32,86.379997,901400,82.305542
"2016-03-04",86.68,87.970001,85.839996,87.300003,630400,83.182152
"2016-03-07",86.629997,87.050003,85.279999,85.809998,977300,81.762421
"2016-03-08",85.300003,86.809998,85.080002,85.919998,826000,81.867249
"2016-03-09",86.510002,88.370003,86.260002,86.830002,851900,82.734322
"2016-03-10",87.489998,89.980003,87.169998,88.839996,1708000,84.649513
"2016-03-11",89.75,90.529999,89.300003,90.309998,1111200,86.050179
"2016-03-14",89.690002,90.650002,89.040001,90.080002,783500,85.831039
"2016-03-15",90,90.760002,89.550003,90.089996,738800,85.840553
"2016-03-16",89.529999,90.099998,88.690002,89.559998,713800,85.335556
"2016-03-17",88.93,89.330002,87.860001,88.739998,954700,84.55423
"2016-03-18",89.169998,90.019997,88.18,89.309998,1160800,85.097343
"2016-03-21",89.480003,90,89.040001,89.550003,465800,85.326027
"2016-03-22",89.260002,89.550003,88.690002,89.059998,688300,84.859138
"2016-03-23",89.160004,89.519997,88.349998,89.059998,706300,84.859138
"2016-03-24",89.349998,89.470001,88.25,88.699997,517800,84.516113
"2016-03-28",89.150002,90.029999,88.480003,89.330002,738200,85.116409
"2016-03-29",89.269997,90.019997,88.940002,89.949997,528300,85.707153
"2016-03-30",90.099998,90.889999,89.669998,90.699997,695400,86.421791
"2016-03-31",90.949997,91.489998,89.800003,90.459999,877000,86.1931
"2016-04-01",90.379997,91.970001,89.839996,91.809998,800200,87.479416
"2016-04-04",91.650002,92,90.230003,90.510002,613500,86.240738
"2016-04-05",89.870003,90.519997,88.620003,88.809998,633000,84.620926
"2016-04-06",88.989998,89.550003,87.889999,89.190002,872900,84.983002
"2016-04-07",88.82,89.099998,86.699997,87.309998,1181900,83.191681
"2016-04-08",87.779999,87.849998,86.440002,86.900002,723500,82.801018
"2016-04-11",87.379997,88.18,86.739998,86.980003,872900,82.877266
"2016-04-12",87.239998,89.07,86.970001,88.860001,1000100,84.668571
"2016-04-13",89.260002,89.989998,88.949997,89.669998,1201700,85.440361
"2016-04-14",89.809998,91.629997,88.690002,91.209999,1505000,86.90773
"2016-04-15",91.209999,91.220001,88.940002,89.459999,1625800,85.240273
"2016-04-18",89.349998,90.75,88.440002,90.139999,1618100,85.888191
"2016-04-19",90.470001,91.379997,88.830002,89.629997,1125000,85.402237
"2016-04-20",89.669998,90.279999,89.099998,90.07,1269300,85.821503
"2016-04-21",95,97.25,92.5,94.339996,3299700,89.890091
"2016-04-22",94.220001,94.75,93.910004,94.449997,1552200,89.994896
"2016-04-25",94,95.43,93.690002,95.139999,1222400,90.652344
"2016-04-26",95.150002,95.269997,94.220001,95.110001,1133500,90.623764
"2016-04-27",95,96.290001,94.540001,95.980003,937800,91.452744
"2016-04-28",95.540001,96.010002,94.82,94.970001,1209600,90.490364
"2016-04-29",94.349998,94.870003,93.379997,94.660004,1809900,90.194984
"2016-05-02",95.139999,95.75,94,95.589996,732900,91.081131
"2016-05-03",94.870003,96,94.089996,95.099998,1125300,90.614227
"2016-05-04",93.699997,95.190002,93.699997,94.650002,692300,90.185463
"2016-05-05",94.760002,94.760002,93.220001,93.360001,685900,88.956306
"2016-05-06",93.129997,93.93,92.660004,93.57,712200,89.15641
"2016-05-09",94.080002,94.480003,93.290001,94.059998,721000,89.623299
"2016-05-10",94.260002,95.279999,93.919998,95.019997,538600,90.53801
"2016-05-11",94.620003,94.620003,92.169998,92.449997,1206600,88.089226
"2016-05-12",92.910004,94.080002,92.32,93.57,848300,89.388466
"2016-05-13",93.059998,93.970001,91.690002,92,677900,87.888626
"2016-05-16",92.050003,93.989998,91.480003,93.57,709100,89.388466
"2016-05-17",93.269997,94,91.389999,91.910004,769000,87.80265
"2016-05-18",91.68,91.989998,90.779999,91.559998,1085400,87.468292
"2016-05-19",91.620003,92.870003,91.389999,92.690002,563700,88.547798
"2016-05-20",93.220001,94.330002,92.800003,93.900002,1039800,89.703728
"2016-05-23",93.910004,94.410004,93.18,93.25,463200,89.082764
"2016-05-24",93.510002,95.32,93.410004,94.970001,570400,90.725883
"2016-05-25",94.599998,95.639999,94.510002,95.120003,507900,90.869194
"2016-05-26",95.57,96.07,94.239998,95.739998,718600,91.461494
"2016-05-27",96.18,96.790001,96.099998,96.75,552500,92.426353
"2016-05-31",96.589996,97,95.449997,96.099998,789000,91.805397
"2016-06-01",96.07,96.709999,95.879997,96.57,629000,92.254402
"2016-06-02",96.760002,96.860001,95.730003,96.650002,604000,92.330818
"2016-06-03",96.230003,96.559998,94.32,95.139999,1109600,90.888298
"2016-06-06",95.269997,95.610001,93.790001,95.309998,903200,91.050705
"2016-06-07",95.720001,96.870003,95.589996,96.309998,735200,92.006012
"2016-06-08",96.139999,96.279999,93.510002,94.389999,1525200,90.171814
"2016-06-09",94.010002,94.150002,93.389999,93.830002,1348700,89.636841
"2016-06-10",93.019997,93.519997,92.379997,92.870003,1138500,88.719742
"2016-06-13",92.860001,93.099998,91.07,91.269997,1201200,87.191238
"2016-06-14",91.419998,92.690002,91.419998,92.639999,974300,88.500008
"2016-06-15",92.730003,93.730003,92.330002,92.410004,785700,88.280312
"2016-06-16",92.040001,92.389999,91.080002,92.089996,717400,87.974602
"2016-06-17",91.669998,92.169998,90.410004,91.610001,1309800,87.51606
"2016-06-20",92.489998,93.989998,92.459999,92.529999,781000,88.394936
"2016-06-21",92.959999,93.220001,92.029999,92.190002,510400,88.070137
"2016-06-22",92.160004,93.5,92.010002,92.190002,694500,88.070137
"2016-06-23",93.129997,93.589996,92.510002,93.540001,585500,89.359802
"2016-06-24",90.029999,93.309998,89.82,91.809998,1200100,87.707108
"2016-06-27",91.260002,93.059998,90.5,92.900002,1438200,88.748398
"2016-06-28",93.489998,94.209999,93.080002,94.169998,1117200,89.961639
"2016-06-29",94.559998,95.389999,94.290001,95.169998,978000,90.916969
"2016-06-30",91.290001,93.470001,90.57,91.18,4069900,87.10527
"2016-07-01",91.330002,93.029999,90.650002,92.470001,1613800,88.337624
"2016-07-05",92.300003,92.790001,91.209999,92.019997,998400,87.907715
"2016-07-06",91.440002,92.489998,91.43,92.400002,1004800,88.270752
"2016-07-07",92.480003,92.75,91.650002,92.290001,562900,88.165657
"2016-07-08",92.790001,93.919998,92.300003,93.690002,919100,89.503082
"2016-07-11",93.730003,94.559998,93.260002,93.32,998300,89.149628
"2016-07-12",93.459999,94.18,93.419998,93.82,823100,89.627289
"2016-07-13",94.199997,94.620003,93.050003,93.330002,645600,89.159203
"2016-07-14",93.919998,94.120003,92.68,92.849998,918500,88.70063
"2016-07-15",93.410004,93.410004,91.879997,91.989998,1333600,87.879059
"2016-07-18",92.25,93.470001,92,92.980003,888500,88.824837
"2016-07-19",93.5,93.620003,92.620003,92.980003,967800,88.824837
"2016-07-20",93.099998,93.470001,92.410004,93.129997,1160200,88.968117
"2016-07-21",90.110001,91,88.540001,89.739998,3682700,85.729614
"2016-07-22",90.120003,91.82,89.57,91.519997,1754000,87.430077
"2016-07-25",91.410004,91.980003,91.010002,91.220001,958100,87.143494
"2016-07-26",91.410004,91.989998,90.300003,90.470001,974100,86.42701
"2016-07-27",90.389999,90.75,89.300003,89.940002,689600,85.92067
"2016-07-28",89.690002,91.639999,89.139999,91.379997,1278200,87.296318
"2016-07-29",91.419998,91.989998,90.839996,91.650002,960900,87.554268
"2016-08-01",91.290001,92.110001,91.099998,91.199997,664500,87.124374
"2016-08-02",91.059998,91.139999,89.980003,90.300003,777000,86.264587
"2016-08-03",90.089996,90.989998,89.75,90.910004,609500,86.847359
"2016-08-04",90.470001,90.589996,85.760002,86.349998,3421800,82.491104
"2016-08-05",86.550003,87.57,86.5,87.07,1253500,83.178947
"2016-08-08",87.139999,87.199997,84.559998,85.120003,2283300,81.316078
"2016-08-09",85.120003,86.809998,84.739998,85.739998,1183400,81.908371
"2016-08-10",85.730003,86.120003,85.050003,85.360001,872300,81.545372
"2016-08-11",85.449997,86.910004,85.370003,86.230003,1122300,82.608749
"2016-08-12",85.779999,86.82,85.660004,86.449997,1144700,82.819489
"2016-08-15",86.510002,87.099998,85.959999,86.029999,953300,82.417122
"2016-08-16",86.18,86.269997,84.860001,85.25,690200,81.669899
"2016-08-17",85.290001,85.290001,83.989998,84.669998,1206300,81.114265
"2016-08-18",84.790001,85.639999,84.599998,85.260002,693300,81.679466
"2016-08-19",85.110001,86.389999,84.889999,85.730003,773500,82.129745
"2016-08-22",85.510002,86.220001,85.25,85.699997,570500,82.101006
"2016-08-23",85.870003,85.959999,84.830002,85.169998,1339600,81.593262
"2016-08-24",85.300003,85.589996,84.190002,84.330002,1021000,80.788528
"2016-08-25",84.419998,85.050003,84.010002,84.760002,1070300,81.200478
"2016-08-26",84.769997,85.199997,84.139999,84.599998,1550400,81.047195
"2016-08-29",84.610001,86.25,84.610001,85.269997,958200,81.689049
"2016-08-30",84.900002,85.010002,83.959999,84.25,1080700,80.711884
"2016-08-31",84.18,84.720001,83.599998,83.949997,1373600,80.424492
"2016-09-01",84.470001,84.519997,83.449997,84.080002,736800,80.549026
"2016-09-02",84.440002,85.089996,84.019997,85.059998,848900,81.487892
"2016-09-06",84.639999,84.639999,82.639999,83.550003,1820700,80.041306
"2016-09-07",83.32,83.739998,83.099998,83.529999,1426600,80.022133
"2016-09-08",70.870003,71.629997,69.269997,69.379997,18165000,66.466354
"2016-09-09",69.169998,69.5,68.129997,68.419998,5491100,65.546669
"2016-09-12",68.019997,69.349998,68.019997,69.110001,3096600,66.207695
"2016-09-13",68.559998,69.5,68.050003,69.290001,2306500,66.380157
"2016-09-14",69.300003,69.43,68.309998,68.900002,2291300,66.006523
"2016-09-15",68.93,69.470001,68.529999,69.059998,1620300,66.159805
"2016-09-16",68.809998,69.309998,68.139999,68.150002,2125500,65.288002
"2016-09-19",68.260002,68.300003,67.519997,67.540001,1648800,64.703636
"2016-09-20",67.769997,67.949997,67.300003,67.580002,1736200,64.741951
"2016-09-21",68.129997,68.129997,66.769997,67.769997,1311300,64.923965
"2016-09-22",68.089996,68.540001,67.889999,68.25,1614500,65.383812
"2016-09-23",67.809998,68.650002,67.769997,68.360001,1333800,65.489204
"2016-09-26",68.360001,69.059998,67.82,68.769997,1900300,65.881973
"2016-09-27",68.879997,69.459999,68.870003,68.989998,1935300,66.092735
"2016-09-28",68.849998,69.160004,68.410004,68.75,1275300,65.862808
"2016-09-29",68.529999,69.330002,68.220001,68.239998,1735800,65.374245
"2016-09-30",68.510002,68.790001,67.220001,67.349998,3242400,64.521606
"2016-10-03",67.019997,67.330002,66.43,67.029999,2245800,64.215042
"2016-10-04",67.379997,68.059998,66.919998,66.949997,1471700,64.13842
"2016-10-05",67.300003,67.75,67.139999,67.239998,1794100,64.416237
"2016-10-06",67.239998,68.339996,67.150002,68.160004,1502200,65.2976
"2016-10-07",68.129997,68.400002,67.57,67.879997,1183500,65.029366
"2016-10-10",68.300003,68.919998,68.25,68.510002,1498000,65.632896
"2016-10-11",68.190002,68.779999,67.800003,68.260002,2165100,65.393417
"2016-10-12",68.410004,68.709999,68.010002,68.269997,1627100,65.402977
"2016-10-13",68.029999,68.199997,67.269997,67.379997,1922500,64.550354
"2016-10-14",68.139999,68.339996,66.779999,67.260002,1802900,64.435394
"2016-10-17",67.230003,67.400002,65.389999,65.540001,2370700,62.787628
"2016-10-18",65.730003,66.339996,65.220001,65.269997,2258700,62.528961
"2016-10-19",65.589996,67.389999,65.470001,67.370003,2920800,64.540771
"2016-10-20",65.989998,66.660004,63.220001,64.989998,6081100,62.260715
"2016-10-21",64.730003,65.199997,63.709999,64.93,2498400,62.203239
"2016-10-24",65.040001,65.389999,64.25,64.5,1665900,61.791298
"2016-10-25",64.209999,64.269997,62.779999,63.139999,1687200,60.488411
"2016-10-26",63.110001,63.740002,62.959999,63.169998,1019800,60.517147
"2016-10-27",63.23,63.450001,61.84,62.07,1034800,59.463348
"2016-10-28",61.68,62.389999,61.619999,61.919998,1099900,59.319641
"2016-10-31",61.950001,62.77,61.5,62.630001,1516300,59.999832
"2016-11-01",62.75,64.93,62.650002,64.459999,2662100,61.752979
"2016-11-02",64.540001,65.989998,64.540001,65.650002,2724800,62.893005
"2016-11-03",66.050003,66.779999,65.519997,65.610001,2489000,62.854691
"2016-11-04",65.849998,67.07,65.370003,65.440002,2333200,62.691818
"2016-11-07",66.349998,66.529999,65.559998,65.760002,1617800,62.998386
"2016-11-08",65.809998,65.989998,64.989998,65.730003,1661800,62.969646
"2016-11-09",63.810001,67.339996,63.509998,66.989998,2395500,64.411926
"2016-11-10",67.480003,68.889999,67.309998,68.669998,2195800,66.027252
"2016-11-11",68.629997,71.199997,68.349998,71.099998,3288800,68.363747
"2016-11-14",71.550003,72.800003,70.790001,72.050003,3089100,69.277184
"2016-11-15",72.050003,72.660004,70.860001,71.709999,2469000,68.950272
"2016-11-16",71.25,72.220001,71.099998,72.110001,1662400,69.334885
"2016-11-17",71.900002,73.190002,71.540001,73.160004,1531000,70.344482
"2016-11-18",72.889999,73.389999,72.040001,72.910004,1669800,70.104088
"2016-11-21",73.239998,74.459999,72.879997,74.379997,1811100,71.517525
"2016-11-22",74.550003,75.32,74.199997,74.370003,2031500,71.507896
"2016-11-23",74.529999,75.459999,74,75.040001,1357600,72.152122
"2016-11-25",75.110001,75.199997,74.519997,74.610001,364800,71.738655
"2016-11-28",74.519997,75.480003,74.519997,74.919998,1254000,72.036736
"2016-11-29",76.040001,76.139999,74.43,74.75,1499500,71.873276
"2016-11-30",74.900002,75.360001,74.610001,75.07,1322700,72.180962
"2016-12-01",75.239998,77.309998,75.059998,76.050003,1718500,73.12326
"2016-12-02",76.230003,77.120003,75.519997,75.589996,1162600,72.680954
"2016-12-05",76.010002,76.699997,75.550003,76.660004,1688900,73.709778
"2016-12-06",76.660004,76.75,75.720001,76.339996,968800,73.402077
"2016-12-07",76.339996,77.480003,75.93,77.389999,1286600,74.41169
"2016-12-08",77.489998,77.489998,76.269997,76.57,1733700,73.623245
"2016-12-09",76.720001,77.760002,76.029999,77.440002,1345700,74.459747
"2016-12-12",76.760002,77.440002,75.980003,76.519997,1622300,73.575165
"2016-12-13",76.089996,77.209999,75.699997,76.720001,1705500,73.767464
"2016-12-14",76.93,76.940002,75.459999,75.489998,1707300,72.584793
"2016-12-15",75.739998,76.790001,75.220001,76.25,1678600,73.315559
"2016-12-16",76.470001,76.639999,75.610001,76.339996,2476000,73.402077
"2016-12-19",76.25,77.099998,76.029999,76.519997,913700,73.575165
"2016-12-20",76.599998,78.129997,76.230003,78.110001,1054600,75.103966
"2016-12-21",78.169998,78.169998,77.480003,77.650002,761400,74.661674
"2016-12-22",77.650002,77.739998,75.870003,76.209999,1074200,73.2771
"2016-12-23",76.379997,76.949997,76.029999,76.129997,574100,73.200165
"2016-12-27",76.449997,77.160004,76.080002,76.529999,587600,73.584778
"2016-12-28",76.599998,76.879997,75.540001,75.730003,517700,72.815567
"2016-12-29",75.860001,76.519997,75.57,76.019997,722100,73.094406
"2016-12-30",76.260002,76.769997,75.360001,75.809998,570200,72.892487
"2017-01-03",76.900002,77.25,75.730003,75.900002,1253300,72.979012
