"","MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted"
"2012-01-31",87.879997,87.879997,85.790001,86.709999,3552100,71.052902
"2012-02-01",87.519997,87.980003,87.230003,87.349998,3005500,71.577332
"2012-02-02",87.25,87.769997,87.059998,87.43,2288000,71.642891
"2012-02-03",88.080002,88.290001,87.470001,87.730003,3195500,71.888733
"2012-02-06",87.150002,87.940002,87.150002,87.559998,2189300,71.749413
"2012-02-07",87.32,88.220001,86.690002,87.889999,2959100,72.019852
"2012-02-08",88.120003,88.290001,87.68,87.970001,2522800,72.085381
"2012-02-09",87.540001,88.18,87.459999,88.019997,3031600,72.12635
"2012-02-10",87.199997,87.559998,86.75,87.139999,3085700,71.405243
"2012-02-13",87.57,88.089996,87.160004,88.029999,2530600,72.134537
"2012-02-14",87.599998,88,87.220001,87.989998,2850300,72.101761
"2012-02-15",87.419998,87.720001,86.75,87.010002,3647000,71.780045
"2012-02-16",86.989998,87.760002,86.959999,87.650002,2548800,72.308014
"2012-02-17",87.989998,88.150002,87.480003,87.559998,2834600,72.233757
"2012-02-21",87.739998,88.050003,87.400002,87.599998,2406700,72.266762
"2012-02-22",87.650002,88.089996,87.449997,87.760002,2650000,72.398758
"2012-02-23",87.879997,88.18,87.269997,87.900002,3531300,72.514252
"2012-02-24",88.040001,88.459999,87.879997,88.199997,2524800,72.761726
"2012-02-27",87.410004,88.32,87.099998,88.07,3012900,72.654495
"2012-02-28",87.830002,88.199997,87.230003,87.769997,2497700,72.406998
"2012-02-29",88.139999,88.32,87.25,87.599998,3277700,72.266762
"2012-03-01",87.720001,88.220001,87.169998,87.489998,2525200,72.176018
"2012-03-02",87.470001,87.57,87.040001,87.519997,2820500,72.200768
"2012-03-05",87.400002,87.449997,86.379997,87.059998,2701900,71.821289
"2012-03-06",85.720001,85.860001,84.830002,84.949997,3547900,70.080612
"2012-03-07",85.239998,85.669998,84.879997,85.470001,3150800,70.509605
"2012-03-08",86.059998,86.93,85.980003,86.709999,2603200,71.532547
"2012-03-09",86.809998,87.269997,86.650002,86.800003,1958300,71.606781
"2012-03-12",87.099998,87.75,86.959999,87.540001,2049300,72.21727
"2012-03-13",87.760002,88.769997,87.510002,88.75,3107100,73.215454
"2012-03-14",88.599998,89.25,88.599998,88.870003,2960900,73.314491
"2012-03-15",89,90,88.82,90,3252200,74.246689
"2012-03-16",89.879997,90,89.370003,89.559998,5007100,73.883713
"2012-03-19",89.519997,89.900002,89.199997,89.739998,2585400,74.032196
"2012-03-20",89.169998,89.730003,88.75,89.349998,2485300,73.710442
"2012-03-21",89.419998,89.639999,88.800003,88.910004,2433800,73.347443
"2012-03-22",88.5,88.779999,87.720001,88.57,3064200,73.066978
"2012-03-23",88.629997,88.669998,88.019997,88.459999,2326100,72.976227
"2012-03-26",88.919998,89.349998,88.599998,89.120003,2572500,73.520721
"2012-03-27",89.379997,89.419998,88.93,89.139999,2308400,73.537216
"2012-03-28",89.290001,89.610001,88.040001,88.449997,2289600,72.967964
"2012-03-29",87.879997,88.82,87.720001,88.769997,2207100,73.231972
"2012-03-30",89.220001,89.290001,88.760002,89.209999,2471800,73.594963
"2012-04-02",88.790001,89.360001,88.050003,89.230003,2640900,73.611458
"2012-04-03",89.220001,89.220001,88.199997,88.790001,2298400,73.248459
"2012-04-04",87.980003,88.050003,87.150002,87.839996,2392700,72.464752
"2012-04-05",87.360001,87.790001,86.970001,87.269997,2048400,71.994537
"2012-04-09",86.239998,86.769997,85.900002,86.330002,1932700,71.219055
"2012-04-10",86.190002,86.400002,84.440002,84.580002,3651000,69.775375
"2012-04-11",85.360001,85.690002,85.120003,85.349998,2527700,70.410591
"2012-04-12",85.709999,86.93,85.080002,86.860001,2476000,71.656296
"2012-04-13",86.489998,86.589996,85.57,85.690002,2609700,70.691086
"2012-04-16",86.040001,86.93,85.919998,86.400002,3060200,71.27681
"2012-04-17",86.699997,87.669998,86.660004,87.449997,2354200,72.143005
"2012-04-18",86.900002,87.629997,86.690002,87.129997,1781600,71.879013
"2012-04-19",87.190002,87.550003,86.129997,86.800003,2565000,71.606781
"2012-04-20",86.989998,87.800003,86.910004,87.480003,3177200,72.16777
"2012-04-23",86.519997,87.239998,86.019997,87.129997,2769900,71.879013
"2012-04-24",89.330002,89.75,88.379997,88.489998,5701200,73.000969
"2012-04-25",88.980003,89.260002,88.5,88.800003,2962900,73.256729
"2012-04-26",88.599998,89.559998,88.510002,89.32,2750900,73.685684
"2012-04-27",89.410004,89.540001,88.75,89.360001,2618000,73.718697
"2012-04-30",89.25,89.459999,88.720001,89.360001,2072900,73.718697
"2012-05-01",89.129997,89.949997,88.739998,89.599998,2294200,73.916679
"2012-05-02",89.160004,89.589996,88.889999,89.519997,2100200,73.850693
"2012-05-03",89.5,89.849998,89.110001,89.389999,2343600,73.743446
"2012-05-04",89.169998,89.239998,88.300003,88.669998,2823800,73.149483
"2012-05-07",87.699997,88.620003,87.699997,88.010002,2753500,72.605003
"2012-05-08",87.120003,87.879997,86.300003,87.559998,2710400,72.233757
"2012-05-09",86.639999,87.839996,85.980003,87.269997,3192800,71.994537
"2012-05-10",87.139999,87.690002,86.879997,87.129997,2828500,71.879013
"2012-05-11",86.470001,87.480003,86.239998,86.730003,2601800,71.549034
"2012-05-14",85.459999,86.550003,85.239998,85.830002,2631900,70.80658
"2012-05-15",85.949997,86.459999,85.5,85.779999,2611300,70.765312
"2012-05-16",85.910004,86.269997,85.260002,85.349998,2770600,70.898232
"2012-05-17",85.559998,85.639999,84.25,84.339996,2777200,70.059242
"2012-05-18",84.779999,84.779999,83.269997,83.510002,3602900,69.369804
"2012-05-21",83.879997,84.629997,83.75,84.459999,2450000,70.158951
"2012-05-22",84.690002,84.989998,83.68,84.129997,3000900,69.884834
"2012-05-23",83.370003,84.879997,82.949997,84.800003,3200000,70.441368
"2012-05-24",84.959999,85,84.029999,84.980003,2322100,70.590904
"2012-05-25",84.870003,85.199997,84.400002,84.779999,2346000,70.424751
"2012-05-29",85.379997,86,85.129997,85.730003,2142200,71.213905
"2012-05-30",85.059998,85.120003,84.099998,84.449997,2697100,70.150627
"2012-05-31",84.449997,85.050003,83.870003,84.410004,3683200,70.117416
"2012-06-01",83.050003,83.980003,82.720001,82.849998,3539200,68.821564
"2012-06-04",82.790001,82.989998,81.989998,82.620003,2899900,68.630493
"2012-06-05",82.589996,82.860001,82.25,82.510002,3268700,68.539124
"2012-06-06",83.220001,84.639999,83.029999,84.629997,2776300,70.30014
"2012-06-07",85.589996,86.190002,85.330002,85.5,3032400,71.02285
"2012-06-08",85.18,86.089996,84.989998,86,2146200,71.438179
"2012-06-11",86.540001,86.540001,85.080002,85.18,2098200,70.757019
"2012-06-12",85.669998,86.739998,85.220001,86.730003,2570900,72.044586
"2012-06-13",86.300003,86.800003,85.720001,86.129997,2661900,71.546181
"2012-06-14",86.309998,87.230003,86.059998,86.860001,3334900,72.152557
"2012-06-15",87.57,87.910004,87.010002,87.440002,4696100,72.634377
"2012-06-18",87.07,87.610001,86.669998,87.309998,2950600,72.52639
"2012-06-19",87.82,88.169998,87.519997,87.82,3212500,72.950012
"2012-06-20",87.93,88.279999,87.349998,87.540001,3446800,72.717415
"2012-06-21",88.040001,88.379997,86.620003,86.730003,3722800,72.044586
"2012-06-22",87.110001,87.139999,86.379997,86.830002,3026000,72.12764
"2012-06-25",85.870003,86.309998,85.459999,85.849998,2908900,71.313591
"2012-06-26",85.910004,86.470001,85.290001,86.18,2389100,71.5877
"2012-06-27",86.389999,87.599998,86.239998,87.160004,2887800,72.401779
"2012-06-28",86.360001,87.25,85.980003,87.160004,3267100,72.401779
"2012-06-29",88.620003,89.599998,88.349998,89.599998,4629400,74.428604
"2012-07-02",89.290001,89.690002,88.279999,89.279999,2289700,74.162788
"2012-07-03",89.110001,89.75,89.080002,89.699997,1410400,74.511703
"2012-07-05",89.199997,89.949997,88.860001,89.57,1924800,74.403702
"2012-07-06",88.809998,89.379997,88.349998,88.989998,2192900,73.921913
"2012-07-09",88.860001,89.080002,88.309998,88.959999,2600900,73.897003
"2012-07-10",89.080002,89.82,87.959999,88.25,3356800,73.307213
"2012-07-11",88.379997,88.760002,87.010002,87.849998,4208600,72.974915
"2012-07-12",86.599998,86.970001,85.339996,86.410004,4938300,71.77874
"2012-07-13",86.32,87.830002,86.32,87.589996,2599300,72.758957
"2012-07-16",88.120003,88.650002,87.769997,88.099998,2848100,73.182594
"2012-07-17",88.25,89.349998,87.550003,88.980003,3078500,73.913605
"2012-07-18",88.75,90.989998,88.559998,90.870003,4273300,75.483582
"2012-07-19",90.870003,91.199997,90.400002,90.830002,3355100,75.45034
"2012-07-20",90.18,90.489998,89.839996,89.989998,3024800,74.752579
"2012-07-23",88.440002,89.559998,87.779999,89.360001,2434800,74.229248
"2012-07-24",89.279999,89.510002,87.580002,88.239998,2850400,73.298897
"2012-07-25",88.690002,89.160004,87.959999,88.75,3541200,73.722549
"2012-07-26",90,92,89.529999,90.589996,4759400,75.250969
"2012-07-27",90.940002,92.080002,90.660004,91.709999,3915400,76.181358
"2012-07-30",91.410004,91.949997,90.910004,91.279999,2714900,75.82415
"2012-07-31",91,91.660004,90.870003,91.230003,2720200,75.782623
"2012-08-01",91.650002,91.800003,90.610001,91.199997,2149700,75.75769
"2012-08-02",90.110001,90.730003,89.230003,90.080002,2949800,74.827339
"2012-08-03",91.029999,91.790001,91.010002,91.699997,2713500,76.17305
"2012-08-06",92,92.339996,91.410004,91.410004,1858500,75.932152
"2012-08-07",91.699997,92.309998,91.620003,91.699997,1764800,76.17305
"2012-08-08",91.480003,92.080002,91.25,91.629997,2022300,76.114868
"2012-08-09",91.5,92.07,91.330002,91.589996,1834900,76.081665
"2012-08-10",91.370003,92.300003,90.949997,92.290001,1755100,76.663147
"2012-08-13",92.290001,92.589996,91.739998,92.400002,2075400,76.754509
"2012-08-14",92.360001,92.5,92.010002,92.300003,1843500,76.671448
"2012-08-15",92,92.739998,91.940002,92.540001,1983400,76.870811
"2012-08-16",92.75,93.870003,92.209999,93.739998,3395200,77.867607
"2012-08-17",93.93,94.300003,93.589996,94.239998,3069600,78.282951
"2012-08-20",94,94.169998,93.550003,93.889999,1639500,77.992226
"2012-08-21",93.980003,94.099998,92.989998,93.209999,2302800,77.427383
"2012-08-22",92.559998,93.360001,92.43,92.68,2464000,77.477516
"2012-08-23",92.650002,92.68,91.790001,91.980003,1823500,76.892349
"2012-08-24",92.029999,92.970001,91.940002,92.830002,1945800,77.602905
"2012-08-27",92.919998,92.970001,92.400002,92.589996,1880000,77.40226
"2012-08-28",92.360001,92.769997,92.199997,92.300003,1913000,77.159851
"2012-08-29",92.5,92.800003,92.300003,92.43,1736000,77.268539
"2012-08-30",92.050003,92.150002,91.300003,91.760002,1729600,76.708427
"2012-08-31",92.440002,93,91.900002,92.599998,1917300,77.410629
"2012-09-04",92.029999,92.330002,91.099998,91.68,2532300,76.641548
"2012-09-05",91.919998,91.989998,91.110001,91.75,2985500,76.700081
"2012-09-06",92.370003,93.379997,92.059998,93.279999,3223400,77.979118
"2012-09-07",93.379997,93.650002,92.699997,92.82,3215400,77.594543
"2012-09-10",92.269997,92.309998,90.610001,90.669998,6356100,75.797211
"2012-09-11",90.730003,91.589996,90.650002,91.169998,2403400,76.215233
"2012-09-12",91.599998,91.660004,90.459999,90.809998,2409600,75.914253
"2012-09-13",90.919998,92.43,90.459999,92.059998,2729300,76.959206
"2012-09-14",92.860001,93.980003,92.559998,93.980003,4993000,78.564278
"2012-09-17",93.660004,94.089996,93.489998,93.779999,3290300,78.397095
"2012-09-18",93.779999,93.989998,93.220001,93.43,2477500,78.104492
"2012-09-19",92.879997,94.059998,92.730003,93.629997,2723500,78.271683
"2012-09-20",93.199997,93.629997,92.910004,93.580002,2075600,78.229881
"2012-09-21",94.059998,94.07,92.940002,93.209999,9547000,77.920601
"2012-09-24",92.849998,94.089996,92.760002,93.730003,3037400,78.35527
"2012-09-25",93.949997,94.099998,92.720001,92.830002,3800400,77.602905
"2012-09-26",92.879997,93.400002,92.540001,92.589996,2612900,77.40226
"2012-09-27",92.889999,93.209999,91.959999,92.82,2081400,77.594543
"2012-09-28",92.470001,92.860001,91.699997,92.419998,2559500,77.260155
"2012-10-01",92.900002,94.269997,92.209999,93.290001,3900600,77.987457
"2012-10-02",94.230003,94.290001,93.099998,93.540001,3602300,78.196442
"2012-10-03",93.809998,94,93,93.779999,2610300,78.397095
"2012-10-04",94.050003,94.529999,93.660004,94.43,2531400,78.940468
"2012-10-05",94.739998,95.199997,94.449997,94.959999,3663600,79.383514
"2012-10-08",94.550003,95.459999,94.5,95.370003,2607600,79.72628
"2012-10-09",95.290001,95.290001,93.900002,93.940002,2989500,78.53083
"2012-10-10",93.949997,94,93.150002,93.279999,2561600,77.979118
"2012-10-11",93.860001,93.870003,92.779999,92.830002,2429200,77.602905
"2012-10-12",92.949997,93.339996,92.400002,92.75,2566100,77.536011
"2012-10-15",92.709999,93.059998,92.370003,92.790001,2916300,77.569458
"2012-10-16",94.019997,94.339996,93.290001,94.230003,2857500,78.773254
"2012-10-17",94.940002,95.099998,94.550003,94.809998,3191800,79.258125
"2012-10-18",94.68,95,94.169998,94.739998,2538800,79.199623
"2012-10-19",94.610001,94.610001,92.690002,92.940002,3804100,77.694878
"2012-10-22",92.410004,93.059998,91.5,92.529999,3130800,77.352119
"2012-10-23",89.669998,90.519997,88.580002,88.730003,5866000,74.175438
"2012-10-24",89.029999,89.540001,88.150002,88.389999,3321300,73.891212
"2012-10-25",88.57,88.839996,87.410004,87.809998,4613900,73.406357
"2012-10-26",87.900002,88.540001,87.589996,88.029999,3592600,73.590271
"2012-10-31",88.029999,88.690002,87.489998,87.599998,3360400,73.230804
"2012-11-01",87.940002,89.400002,87.839996,89.25,3306600,74.610146
"2012-11-02",89.610001,89.970001,88.779999,88.970001,3051900,74.376076
"2012-11-05",88.080002,89.839996,88.080002,89.599998,2387800,74.902725
"2012-11-06",89.949997,91.230003,89.870003,90.860001,2806100,75.956047
"2012-11-07",90.339996,90.339996,88.709999,89.379997,4593100,74.718811
"2012-11-08",89.110001,89.830002,88.459999,88.550003,3005900,74.024971
"2012-11-09",88.599998,89.559998,88.099998,88.809998,3176400,74.242317
"2012-11-12",88.959999,89.669998,88.5,89.18,2220100,74.551628
"2012-11-13",88.599998,90.190002,88.360001,89.080002,2985900,74.468056
"2012-11-14",89.169998,89.379997,87.07,87.309998,2882700,72.988396
"2012-11-15",86.739998,88.290001,86.739998,88.019997,3291600,73.581886
"2012-11-16",88.120003,89.379997,87.75,88.5,5237100,73.98317
"2012-11-19",89.25,89.699997,88.769997,89.57,2688600,74.877655
"2012-11-20",89.080002,89.68,88.400002,89.019997,2035100,74.911324
"2012-11-21",89.080002,89.150002,88.660004,88.940002,2011300,74.843987
"2012-11-23",89.290001,90.330002,89.150002,90.279999,1101100,75.971611
"2012-11-26",89.540001,90.25,89.540001,90.089996,1910200,75.811722
"2012-11-27",90.190002,90.959999,90.120003,90.309998,2504200,75.996872
"2012-11-28",90.099998,91,89.480003,90.93,2426200,76.518585
"2012-11-29",91.349998,91.970001,90.510002,90.650002,2364000,76.282951
"2012-11-30",90.68,91.190002,90.489998,90.949997,2284900,76.535408
"2012-12-03",91.410004,91.68,90.120003,90.300003,1929200,75.988449
"2012-12-04",90.309998,90.690002,90,90.120003,1969800,75.836983
"2012-12-05",90.300003,91.199997,89.599998,90.760002,2996600,76.375542
"2012-12-06",90.800003,91.089996,90.309998,90.949997,2027700,76.535408
"2012-12-07",91.239998,91.669998,90.68,91.510002,2476400,77.006668
"2012-12-10",91.370003,92.480003,91.349998,91.870003,2847700,77.309624
"2012-12-11",92.650002,93.900002,92.5,93.68,3821600,78.832741
"2012-12-12",93.720001,94,92.519997,93.120003,4064900,78.361519
"2012-12-13",92.949997,93.449997,92.160004,92.5,2621400,77.83976
"2012-12-14",92,92.580002,92,92.279999,2709000,77.65464
"2012-12-17",92.389999,93.110001,92.129997,93.029999,2750700,78.285759
"2012-12-18",93.129997,94,93,93.849998,2800000,78.9758
"2012-12-19",93.919998,93.980003,92.970001,93.019997,3254800,78.277367
"2012-12-20",93.349998,94.139999,93.209999,94.129997,3289800,79.211441
"2012-12-21",92.779999,93.660004,91.940002,93.099998,5975500,78.344673
"2012-12-24",92.699997,93.720001,92.690002,93.190002,953400,78.420425
"2012-12-26",93.349998,93.730003,92.75,93.07,1542900,78.319443
"2012-12-27",93.110001,93.169998,91.669998,92.639999,2360900,77.957588
"2012-12-28",91.980003,92.800003,91.610001,91.779999,1877300,77.233879
"2012-12-31",91.550003,92.919998,91.400002,92.849998,2580600,78.134308
"2013-01-02",94.190002,94.790001,93.959999,94.779999,3206700,79.758415
"2013-01-03",94.339996,94.93,94.129997,94.669998,2704600,79.665848
"2013-01-04",94.790001,95.480003,94.540001,95.370003,2704900,80.254913
"2013-01-07",95.019997,95.730003,94.760002,95.489998,2745800,80.355881
"2013-01-08",95.169998,95.75,95.099998,95.5,2655500,80.364304
"2013-01-09",95.870003,96.739998,95.709999,96.410004,2359700,81.130081
"2013-01-10",96.709999,96.989998,96.330002,96.889999,2600600,81.533989
"2013-01-11",95.839996,96.660004,95.209999,96.279999,2923900,81.020676
"2013-01-14",96.400002,97.389999,96.099998,97.080002,2592500,81.693871
"2013-01-15",96.830002,97.400002,96.57,97.290001,2106400,81.870605
"2013-01-16",97,97.699997,96.919998,97.599998,2092300,82.131462
"2013-01-17",97.790001,98.5,97.510002,98.080002,2803900,82.5354
"2013-01-18",98.419998,98.800003,98.040001,98.739998,3187900,83.090797
"2013-01-22",98.389999,99.330002,98.099998,99.330002,3215200,83.587296
"2013-01-23",98.970001,99.699997,98.809998,99.489998,3579300,83.721947
"2013-01-24",99.379997,99.82,98.800003,99.669998,3816300,83.873398
"2013-01-25",99.790001,100.870003,99.580002,100.589996,4237800,84.647583
"2013-01-28",100.980003,100.980003,100.269997,100.650002,2964900,84.698097
"2013-01-29",100.330002,101.870003,100.059998,101.809998,3530700,85.674248
"2013-01-30",101.800003,101.949997,100.690002,100.800003,2822800,84.824318
"2013-01-31",100.690002,100.949997,100.07,100.550003,3763100,84.613937
"2013-02-01",101.440002,101.989998,101.160004,101.559998,3853600,85.463844
"2013-02-04",100.769997,101.209999,100.580002,100.769997,1987600,84.799065
"2013-02-05",101.309998,101.919998,101.25,101.489998,2833100,85.404968
"2013-02-06",101.129997,102.989998,101.080002,102.690002,3510600,86.414787
"2013-02-07",102.650002,102.739998,101.459999,102.220001,2277600,86.019257
"2013-02-08",102.339996,103.330002,102.040001,102.660004,1937800,86.389534
"2013-02-11",102.389999,102.879997,102.040001,102.620003,1715500,86.355858
"2013-02-12",102.660004,103.589996,102.629997,103.459999,1928000,87.062737
"2013-02-13",103.029999,103.389999,102.580002,102.860001,1699900,87.092369
"2013-02-14",102.43,103.139999,102.220001,102.779999,2217500,87.024635
"2013-02-15",103.059998,103.379997,102.620003,103.230003,2326200,87.405663
"2013-02-19",103.419998,104.389999,103.32,104.18,2988500,88.210022
"2013-02-20",104.18,104.400002,103.150002,103.150002,2995400,87.337906
"2013-02-21",102.879997,103.139999,102.389999,102.720001,2758000,86.973824
"2013-02-22",102.989998,103.699997,102.82,103.540001,2158100,87.668114
"2013-02-25",103.910004,104.040001,101.75,101.75,3021900,86.152512
"2013-02-26",102.110001,102.660004,101.910004,102.309998,2471900,86.626686
"2013-02-27",102.099998,103.93,101.949997,103.57,2353700,87.693527
"2013-02-28",103.599998,104.559998,103.139999,104,2870100,88.057602
"2013-03-01",103.389999,103.940002,102.720001,103.769997,2660400,87.862862
"2013-03-04",103.510002,103.510002,102.589996,103.279999,2566300,87.447975
