"","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
"2006-09-28",61.573524,61.880714,61.483173,61.627735,914900,44.74913
"2006-09-29",61.483173,61.772297,61.284405,61.501244,842300,44.657269
"2006-10-02",61.7994,63.31728,61.645805,62.657726,1725600,45.497044
"2006-10-03",62.612549,62.766144,62.215012,62.440884,1370400,45.339569
"2006-10-04",62.034309,62.784214,61.718086,62.730003,1311200,45.549511
"2006-10-05",62.449921,62.657726,62.215012,62.404743,1237100,45.313332
"2006-10-06",62.205975,62.251148,61.465103,61.7994,1620100,44.873764
"2006-10-09",61.998169,61.998169,61.600632,61.754227,1069300,44.840984
"2006-10-10",61.709049,62.097553,61.438,61.998169,2307500,45.018093
"2006-10-11",61.998169,62.251148,61.627735,61.952995,1697500,44.985302
"2006-10-12",62.061417,62.675797,62.034309,62.504131,2336600,45.385513
"2006-10-13",62.612549,62.838425,62.35957,62.757111,1186200,45.56918
"2006-10-16",62.793251,63.001057,62.558338,62.982986,991100,45.733196
"2006-10-17",62.865528,62.892635,62.630619,62.784214,1589900,45.588867
"2006-10-18",62.793251,63.064301,62.7029,62.865528,1597600,45.647907
"2006-10-19",62.666759,62.748074,62.224045,62.350536,960900,45.273964
"2006-10-20",62.467991,62.467991,61.754227,62.160801,1298100,45.136208
"2006-10-23",62.224045,62.495094,62.07045,62.495094,1492800,45.378937
"2006-10-24",61.889751,62.12466,61.076599,61.47414,2583800,44.637596
"2006-10-25",61.465103,61.47414,59.585827,59.694244,3541600,43.345181
"2006-10-26",59.694244,59.721352,58.546799,59.549686,2596900,43.240231
"2006-10-27",59.667141,59.93819,59.549686,59.640034,3298900,43.30582
"2006-10-30",59.640034,60.326694,59.640034,60.055645,1509300,43.607605
"2006-10-31",59.86591,60.1731,59.685211,59.983364,2040000,43.555122
"2006-11-01",59.947224,60.923004,59.739422,60.480289,2170600,43.915955
"2006-11-02",60.091785,60.1731,59.314774,59.540649,2980100,43.233654
"2006-11-03",59.748455,59.992401,59.540649,59.585827,1475000,43.26646
"2006-11-06",59.495476,59.965294,59.423195,59.703281,1879900,43.351738
"2006-11-07",59.90205,60.525463,59.278633,59.992401,2333300,43.561684
"2006-11-08",59.856876,59.86591,58.61908,58.709431,3879300,42.630093
"2006-11-09",58.863026,59.378021,58.34803,58.357063,1905500,42.374222
"2006-11-10",58.185398,58.610046,58.122154,58.456451,1474300,42.4464
"2006-11-13",58.754604,59.829769,58.61908,59.242496,2776900,43.017155
"2006-11-14",59.30574,60.371868,59.161179,60.118889,2556900,43.65353
"2006-11-15",60.20924,61.654839,60.1731,61.501244,3240600,44.657269
"2006-11-16",61.501244,61.663876,61.076599,61.121777,1725400,44.381744
"2006-11-17",60.895901,61.194054,60.164066,60.633884,2337100,44.027473
"2006-11-20",60.371868,60.579674,60.082748,60.1731,1819800,43.692902
"2006-11-21",60.1731,60.417046,59.92012,60.254414,1843800,43.751942
"2006-11-22",60.037575,60.082748,59.567757,59.694244,1097200,43.56208
"2006-11-24",59.631001,60.019505,59.513546,59.676174,350800,43.548893
"2006-11-27",59.721352,59.838806,58.808815,58.917236,1945100,42.995052
"2006-11-28",58.591976,59.314774,58.393204,59.170216,1797600,43.179649
"2006-11-29",59.242496,60.579674,59.242496,60.462219,2009800,44.122501
"2006-11-30",60.49836,60.751339,59.90205,60.471256,1300400,44.129097
"2006-12-01",60.254414,61.284405,60.254414,60.733269,1939700,44.320301
"2006-12-04",60.950111,61.663876,60.923004,61.465103,1163300,44.854359
"2006-12-05",61.465103,61.835541,61.320545,61.609665,930600,44.959854
"2006-12-06",61.609665,61.754227,60.913971,61.049496,1109400,44.551079
"2006-12-07",61.076599,61.329578,60.832657,61.031425,1334000,44.537895
"2006-12-08",60.986252,61.18502,60.317661,60.417046,845000,44.089527
"2006-12-11",60.100819,61.230194,60.091785,61.031425,939000,44.537895
"2006-12-12",60.895901,61.076599,60.082748,60.155029,1838100,43.898335
"2006-12-13",60.236343,60.444149,59.667141,59.802666,2034200,43.641193
"2006-12-14",59.820736,60.326694,59.757488,59.766525,1992100,43.614822
"2006-12-15",59.793629,60.986252,59.793629,60.778446,1910000,44.353268
"2006-12-18",60.769409,60.941074,60.254414,60.344765,1078600,44.036793
"2006-12-19",60.353802,60.968182,60.353802,60.787479,1265800,44.359844
"2006-12-20",60.5345,61.817471,60.5345,61.654839,1609800,44.992828
"2006-12-21",61.889751,62.133694,61.401859,61.736156,1402700,45.052151
"2006-12-22",61.736156,61.736156,60.941074,61.13081,861400,44.610409
"2006-12-26",61.338615,61.555454,61.031425,61.501244,447300,44.880741
"2006-12-27",61.727119,61.790363,61.47414,61.718086,656000,45.038979
"2006-12-28",61.49221,61.7994,61.438,61.754227,528900,45.065342
"2006-12-29",61.573524,61.709049,61.058529,61.16695,784900,44.636776
"2007-01-03",61.076599,62.07045,61.040459,61.555454,1365300,44.9203
"2007-01-04",61.329578,61.591595,60.426079,60.489326,2123900,44.142284
"2007-01-05",59.838806,61.031425,59.838806,60.787479,1646500,44.359844
"2007-01-08",60.561604,61.266335,60.353802,61.139847,1418500,44.617004
"2007-01-09",61.329578,61.772297,60.868793,61.519314,1303900,44.893936
"2007-01-10",61.654839,62.079487,61.293442,62.034309,1141300,45.269741
"2007-01-11",61.980099,62.657726,61.844574,62.522202,1127800,45.625782
"2007-01-12",62.269218,63.01009,62.151764,62.865528,1339200,45.87632
"2007-01-16",62.68483,63.073334,62.603516,63.055264,989800,46.014793
"2007-01-17",63.127544,63.127544,62.522202,62.99202,1283000,45.968636
"2007-01-18",62.99202,63.470875,62.937809,63.172722,1426000,46.100498
"2007-01-19",63.398594,63.633507,63.226929,63.507015,1663500,46.344456
"2007-01-22",62.928776,63.443771,62.386677,63.31728,2238500,46.205994
"2007-01-23",63.479912,64.889374,63.389561,64.681564,2348900,47.201584
"2007-01-24",64.555077,64.979721,64.247887,64.8713,2120700,47.340061
"2007-01-25",63.488945,64.8713,63.488945,64.419548,1333100,47.010384
"2007-01-26",64.428581,64.537003,63.561226,63.687714,1450400,46.476307
"2007-01-29",64.058151,64.211746,63.633507,63.913589,1703100,46.641155
"2007-01-30",64.094292,64.374374,63.850346,64.121391,1288700,46.792782
"2007-01-31",63.741924,64.284027,63.741924,64.094292,1184900,46.773014
"2007-02-01",64.058151,64.437622,63.994904,64.419548,2139400,47.010384
"2007-02-02",64.753845,65.747696,64.60025,65.440506,2041600,47.755432
"2007-02-05",65.024895,65.991638,64.780952,65.955498,1636900,48.131229
"2007-02-06",65.955498,66.353043,65.639275,66.181374,1599100,48.296085
"2007-02-07",66.289795,66.687332,66.190407,66.524704,1401900,48.546612
"2007-02-08",66.533737,67.355927,66.362076,67.211365,2152700,49.047714
"2007-02-09",67.039703,67.256538,66.560844,66.859001,1753900,48.790573
"2007-02-12",66.868034,67.455307,66.859001,67.220398,2362800,49.054317
"2007-02-13",67.229439,67.753464,67.184258,67.4011,1633700,49.186165
"2007-02-14",67.4011,67.726357,66.714439,67.292679,2635300,49.107048
"2007-02-15",67.346893,67.762497,67.175224,67.726357,2893700,49.423546
"2007-02-16",67.753464,67.807678,67.545662,67.771538,2676800,49.456509
"2007-02-20",67.888992,68.205215,67.681183,68.169075,1418200,49.746605
"2007-02-21",68.132935,68.413017,67.816711,68.024513,1003500,49.641129
"2007-02-22",67.852852,68.078728,67.265572,67.509521,1143900,49.265293
"2007-02-23",67.084877,67.446274,66.687332,67.238472,1455400,49.067493
"2007-02-26",66.768646,67.4011,66.307861,66.714439,1676000,48.685078
"2007-02-27",66.091026,66.533737,64.645424,64.970688,2730700,47.412571
"2007-02-28",63.922626,65.621208,63.696751,64.916473,2282500,47.373013
"2007-03-01",64.193672,65.512787,63.696751,65.259804,2632500,47.896545
"2007-03-02",65.259804,65.612167,64.690598,64.880333,1705700,47.618034
"2007-03-05",64.428581,65.350159,64.428581,64.717705,2435000,47.498684
"2007-03-06",64.952614,65.413399,64.817093,65.133316,2779600,47.803707
"2007-03-07",65.295944,65.440506,64.979721,65.151382,1279800,47.816975
"2007-03-08",65.503754,66.226547,65.277878,65.838043,2045300,48.320942
"2007-03-09",66.1362,66.407249,65.801903,66.000671,1127500,48.440296
"2007-03-12",65.86515,66.994522,65.82901,66.696373,1432500,48.950897
"2007-03-13",66.669266,66.669266,65.413399,65.720589,2249600,48.234734
"2007-03-14",65.720589,66.208481,64.880333,65.765762,2302200,48.267895
"2007-03-15",65.783836,66.181374,65.612167,66.018745,1586100,48.453568
"2007-03-16",66.226547,66.452423,65.512787,65.566994,2899200,48.121998
"2007-03-19",65.774803,66.859001,65.774803,66.795753,1526800,49.023842
"2007-03-20",66.606018,67.048737,66.416283,66.822861,1479200,49.043732
"2007-03-21",66.849968,67.780571,66.795753,67.771538,2140200,49.740005
"2007-03-22",67.681183,67.771538,66.687332,66.976456,1696800,49.156475
"2007-03-23",67.084877,68.503372,67.084877,68.413017,2278000,50.210808
"2007-03-26",68.214249,68.367844,67.572762,68.033546,1677800,49.932301
"2007-03-27",67.717323,67.834778,67.428207,67.617943,1304100,49.627281
"2007-03-28",67.310753,67.446274,66.840927,66.976456,975800,49.156475
"2007-03-29",67.455307,67.780571,67.193298,67.581802,1558200,49.600742
"2007-03-30",67.807678,68.078728,66.949348,67.05777,1664400,49.216141
"2007-04-02",67.301712,67.735397,67.075844,67.663116,1830800,49.660431
"2007-04-03",68.060654,68.611794,67.879951,68.385918,1187700,50.190907
"2007-04-04",68.340736,68.530472,68.096794,68.169075,1062000,50.031765
"2007-04-05",68.214249,68.214249,67.663116,67.807678,1019100,49.766525
"2007-04-09",67.952232,68.711174,67.952232,68.422058,1213000,50.217438
"2007-04-10",68.467232,68.62986,68.223282,68.304604,900100,50.131233
"2007-04-11",68.05162,68.141968,66.669266,66.840927,1985800,49.057003
"2007-04-12",66.768646,67.916092,66.696373,67.834778,1282700,49.786419
"2007-04-13",67.762497,67.807678,67.283646,67.536629,945800,49.567604
"2007-04-16",67.599869,67.925133,67.111977,67.265572,1444600,49.368649
"2007-04-17",67.464348,67.852852,67.211365,67.825745,1204300,49.779785
"2007-04-18",67.626976,68.557579,67.491447,68.467232,1158300,50.250599
"2007-04-19",69.208099,69.208099,67.771538,68.602753,1411200,50.350052
"2007-04-20",69.018364,69.325554,68.738281,68.756348,1917400,50.462784
"2007-04-23",68.611794,69.479149,68.512405,69.226173,1357100,50.807606
"2007-04-24",68.711174,68.711174,66.895142,67.012596,2653300,49.182976
"2007-04-25",67.012596,67.898026,66.868034,67.446274,2121900,49.501278
"2007-04-26",67.4011,67.581802,66.578918,66.578918,2132500,48.864681
"2007-04-27",66.362076,67.663116,66.344002,67.446274,1596200,49.501278
"2007-04-30",67.446274,67.70829,66.506638,66.533737,2215900,48.831543
"2007-05-01",66.75058,66.75058,66.045853,66.091026,2594000,48.506622
"2007-05-02",66.091026,66.334969,65.530853,65.666382,4018200,48.194958
"2007-05-03",65.910324,66.669266,65.774803,66.660233,3221500,48.92437
"2007-05-04",66.75058,67.67215,66.506638,66.696373,1804300,48.950897
"2007-05-07",66.849968,67.870918,66.849968,67.690224,1524200,49.680325
"2007-05-08",67.581802,67.807678,67.184258,67.663116,999200,49.660431
"2007-05-09",67.67215,68.422058,67.166191,68.196182,2152600,50.051655
"2007-05-10",67.961273,68.069687,67.292679,67.292679,2043800,49.388546
"2007-05-11",67.636009,67.70829,67.274612,67.645042,1211100,49.647156
"2007-05-14",67.437241,68.611794,67.437241,68.476265,1817900,50.257233
"2007-05-15",68.485298,69.027397,68.385918,68.548546,1687100,50.31028
"2007-05-16",68.666,69.461082,68.151009,69.415909,1450400,50.946865
"2007-05-17",69.415909,69.786339,69.271347,69.343628,1497100,50.893829
"2007-05-18",69.433975,69.714058,69.24424,69.569504,1065300,51.059589
"2007-05-21",69.569504,69.985107,69.316521,69.443008,1565600,50.966759
"2007-05-22",69.253273,69.271347,68.422058,68.512405,1777500,50.283741
"2007-05-23",68.539513,68.747314,68.214249,68.340736,1241900,50.157757
"2007-05-24",68.069687,68.376877,67.771538,67.825745,1692300,50.050755
"2007-05-25",67.907059,68.01548,67.482414,67.798637,1593000,50.030754
"2007-05-29",67.581802,68.024513,67.437241,67.952232,1480500,50.1441
"2007-05-30",67.726357,68.458199,67.518555,68.449158,1246900,50.510792
"2007-05-31",68.530472,68.738281,68.268463,68.313637,1331500,50.410801
"2007-06-01",68.539513,69.018364,68.494331,68.837662,1468400,50.797485
"2007-06-04",68.756348,69.424942,68.666,69.235207,1160300,51.090843
"2007-06-05",69.235207,69.406868,68.783455,69.226173,1459100,51.084179
"2007-06-06",69.235207,69.452042,68.756348,68.928017,1165100,50.864159
"2007-06-07",68.494331,69.190033,67.970306,67.970306,1334000,50.157444
"2007-06-08",67.970306,68.711174,67.500488,68.711174,1093800,50.704159
"2007-06-11",68.702141,68.900909,68.403984,68.602753,909700,50.624134
"2007-06-12",68.205215,68.801521,68.205215,68.259422,1649800,50.370792
"2007-06-13",68.476265,69.144852,68.449158,69.144852,1575000,51.024181
"2007-06-14",69.199066,69.840553,69.190033,69.705025,1008300,51.437538
"2007-06-15",69.967041,70.192917,69.89476,69.930901,2107900,51.604221
"2007-06-18",69.804413,69.804413,69.162926,69.24424,2005400,51.097515
"2007-06-19",69.289413,70.066422,69.28038,69.605637,1024500,51.364208
"2007-06-20",69.596603,69.976074,69.524323,69.668884,1561000,51.410881
"2007-06-21",69.479149,70.192917,69.162926,69.759232,1156200,51.477562
"2007-06-22",69.533363,69.533363,68.846703,69.262306,1807400,51.110836
"2007-06-25",69.542397,69.985107,69.009331,69.388802,1462000,51.204197
"2007-06-26",69.569504,69.569504,68.575653,69.126785,1562200,51.010853
"2007-06-27",68.819595,70.247124,68.575653,70.120636,2596300,51.744232
"2007-06-28",70.030289,70.364578,69.912827,70.093529,1848000,51.724239
"2007-06-29",70.283264,70.735016,70.048355,70.355545,2026300,51.91758
"2007-07-02",70.698875,71.096413,70.527206,70.888611,1450300,52.310955
"2007-07-03",71.042206,71.277115,70.707909,70.888611,839000,52.310955
"2007-07-05",70.834396,70.987991,70.626595,70.707909,2000700,52.177601
"2007-07-06",70.744049,71.060272,70.662735,70.870537,1397300,52.297604
"2007-07-09",70.924751,71.195801,70.409752,70.409752,1177700,51.957592
"2007-07-10",70.039322,70.120636,68.602753,68.684067,1793900,50.684135
"2007-07-11",68.684067,69.632744,68.684067,69.379768,1069700,51.197533
"2007-07-12",69.217133,69.695992,68.593719,69.695992,1432700,51.43087
"2007-07-13",69.479149,69.569504,69.072578,69.117752,1474400,51.004177
"2007-07-16",68.93705,69.948967,68.909943,69.569504,1278200,51.337543
"2007-07-17",69.560463,70.482033,69.379768,70.210983,1319600,51.810905
"2007-07-18",70.310371,70.626595,69.849586,69.994148,2016100,51.650898
"2007-07-19",70.247124,70.951859,70.156776,70.590454,1116500,52.090931
"2007-07-20",70.572388,70.924751,70.183884,70.20195,1995900,51.804241
"2007-07-23",70.463966,71.611412,70.454933,71.448776,1888100,52.724316
"2007-07-24",70.698875,71.376503,69.614677,69.840553,2490000,51.537556
"2007-07-25",70.572388,71.927635,70.364578,71.286148,2854800,52.604305
"2007-07-26",71.990883,72.379387,70.274231,70.951859,3037700,52.357624
"2007-07-27",70.888611,71.087379,69.750198,69.750198,2259200,51.470886
"2007-07-30",69.560463,69.967041,68.991257,69.677917,2249600,51.417545
"2007-07-31",70.454933,70.789223,68.756348,68.756348,2719000,50.737476
"2007-08-01",68.620827,70.030289,68.575653,69.840553,2327300,51.537556
"2007-08-02",69.822479,71.728867,69.470116,71.584305,2292800,52.824333
"2007-08-03",71.620445,72.596222,70.500107,70.500107,2412100,52.024239
"2007-08-06",71.313255,72.04509,70.500107,71.746933,2544600,52.944336
"2007-08-07",71.746933,72.036057,69.840553,70.409752,2631400,51.957592
"2007-08-08",70.301338,70.301338,69.199066,69.976074,3123900,51.637554
"2007-08-09",69.614677,70.463966,67.292679,67.464348,3358100,49.784077
"2007-08-10",66.994522,70.427826,66.714439,70.183884,3443100,51.79092
"2007-08-13",71.746933,72.279999,70.075462,70.924751,2892500,52.337635
"2007-08-14",71.195801,71.349396,69.424942,70.021248,2154800,51.670902
"2007-08-15",69.569504,70.138702,68.277496,68.304604,1964900,50.404133
"2007-08-16",68.123901,68.946083,66.75058,68.241356,3083200,50.357464
"2007-08-17",68.982224,70.346512,68.702141,70.220016,2897700,51.817585
"2007-08-20",70.20195,70.834396,69.452042,69.813446,1897500,51.517544
"2007-08-21",69.623711,70.626595,69.235207,69.334587,3449600,51.164169
"2007-08-22",70.057388,70.698875,69.452042,69.714058,2061900,51.444206
"2007-08-23",69.89476,70.16581,69.072578,69.099678,1898000,51.262924
"2007-08-24",68.918983,71.096413,68.828629,70.924751,1628800,52.616882
"2007-08-27",70.834396,71.584305,70.744049,70.978958,1164200,52.657085
"2007-08-28",70.662735,70.716942,68.530472,68.647926,1907500,50.927769
"2007-08-29",69.190033,69.58757,68.828629,69.506256,1816100,51.564545
"2007-08-30",69.072578,70.599487,68.223282,70.075462,1277000,51.986824
"2007-08-31",70.680801,71.557198,70.482033,71.231941,2592600,52.844776
"2007-09-04",70.653702,71.222908,70.247124,70.85247,1330300,52.563251
"2007-09-05",70.319405,70.744049,69.732132,69.89476,1239900,51.852753
"2007-09-06",69.153893,70.373611,69.018364,69.958008,1784500,51.899673
"2007-09-07",69.208099,70.572388,69.208099,70.229057,1745100,52.100754
"2007-09-10",70.825363,71.277115,70.138702,70.572388,1663100,52.355473
"2007-09-11",70.987991,71.512024,70.482033,71.367462,1432700,52.945313
"2007-09-12",71.376503,72.261932,70.861504,71.006065,2283500,52.677204
"2007-09-13",71.512024,71.918602,71.078346,71.132553,1683700,52.771042
"2007-09-14",70.924751,71.765007,70.924751,71.259048,1549700,52.864887
"2007-09-17",71.069313,71.457817,70.463966,70.771156,958400,52.50293
"2007-09-18",70.978958,71.530098,70.066422,71.358429,1442300,52.938599
"2007-09-19",71.557198,72.424561,71.222908,72.153511,1650000,53.528469
"2007-09-20",72.189651,72.460701,71.900528,72.008949,1103800,53.421219
"2007-09-21",71.999916,72.73175,71.837288,71.873428,1617500,53.320679
"2007-09-24",71.7379,72.261932,71.051239,71.096413,1143800,52.744236
"2007-09-25",70.807297,72.180618,70.725983,71.936668,1360800,53.367573
"2007-09-26",72.207718,72.207718,70.653702,70.716942,1642600,52.462708
"2007-09-27",71.087379,71.087379,69.939934,70.725983,1322300,52.469429
"2007-09-28",70.563347,71.331322,70.111603,70.473,1224500,52.281727
"2007-10-01",71.132553,72.090263,70.599487,72.04509,1176900,53.448025
"2007-10-02",72.162544,72.289032,70.328438,70.644669,1418500,52.409092
"2007-10-03",70.563347,71.087379,70.292297,70.969925,1123700,52.650391
"2007-10-04",71.268082,71.77404,70.762123,71.566238,917700,53.092766
"2007-10-05",71.963776,71.963776,70.85247,70.924751,822800,52.616882
"2007-10-08",71.033173,71.421677,70.924751,71.186768,589800,52.811272
"2007-10-09",71.376503,71.710793,71.042206,71.349396,1703200,52.9319
"2007-10-10",71.340363,71.530098,70.491074,70.978958,1783000,52.657085
"2007-10-11",71.457817,72.008949,71.096413,71.539131,2311100,53.072674
"2007-10-12",71.728867,71.828247,71.213867,71.602371,1259100,53.119583
"2007-10-15",71.539131,72.171577,71.367462,71.692726,1352700,53.186619
