"","MNST.Open","MNST.High","MNST.Low","MNST.Close","MNST.Volume","MNST.Adjusted"
"2015-10-13",45.793335,45.866665,43.783333,43.893333,3331500,43.893333
"2015-10-14",43.603333,43.869999,42.453335,42.856667,4078800,42.856667
"2015-10-15",43.073334,43.623333,42.446667,43.52,3016800,43.52
"2015-10-16",43.936668,44.546665,43.686668,44.083332,2518500,44.083332
"2015-10-19",44.016666,44.296665,43.793335,44.233334,1875000,44.233334
"2015-10-20",44.666668,47.496666,44.446667,46.536667,7912500,46.536667
"2015-10-21",46.866665,47.236668,45.933334,46.296665,3400800,46.296665
"2015-10-22",46.446667,47.830002,46.346668,47.490002,3269100,47.490002
"2015-10-23",47.686668,47.689999,46.506668,47.193333,2007900,47.193333
"2015-10-26",47.153332,47.833332,46.833332,47.153332,3164700,47.153332
"2015-10-27",47.036667,47.643333,46.59,46.869999,1872300,46.869999
"2015-10-28",46.933334,47.136665,46.246666,47.113335,1497000,47.113335
"2015-10-29",46.693333,46.693333,44.653332,45.546665,4938900,45.546665
"2015-10-30",45.576668,46.029999,45.333332,45.439999,3259500,45.439999
"2015-11-02",45.316666,45.463333,44.450001,44.993332,2367600,44.993332
"2015-11-03",44.696667,45.5,44.176666,44.900002,3354300,44.900002
"2015-11-04",44.833332,44.976665,43.746666,44.273335,4686300,44.273335
"2015-11-05",44.509998,44.59,43.610001,44.080002,5089500,44.080002
"2015-11-06",47.666668,50.956665,47.666668,50.080002,12488100,50.080002
"2015-11-09",49.919998,49.990002,48.913334,49.683334,4574100,49.683334
"2015-11-10",49.706665,50.846668,49.169998,50.630001,4424400,50.630001
"2015-11-11",51.053333,51.299999,50.040001,50.683334,4787400,50.683334
"2015-11-12",50.643333,50.643333,49.046665,49.486668,3098700,49.486668
"2015-11-13",49.34,50,48.716667,48.91,2711400,48.91
"2015-11-16",49.049999,49.173332,48.34,49.156666,2214000,49.156666
"2015-11-17",49.166668,49.716667,48.283333,48.536667,2451600,48.536667
"2015-11-18",48.523335,49.779999,48.486668,49.709999,2287200,49.709999
"2015-11-19",49.643333,49.976665,49.316666,49.786667,2244600,49.786667
"2015-11-20",50.130001,50.146667,49.139999,49.363335,4455300,49.363335
"2015-11-23",49.533333,50.773335,49.503334,50.136665,3798300,50.136665
"2015-11-24",50.193333,50.953335,49.700001,50.753334,3067200,50.753334
"2015-11-25",50.73,52.34,50.516666,52.136665,3505500,52.136665
"2015-11-27",52.136665,52.553333,51.863335,52.18,1244400,52.18
"2015-11-30",52.236668,52.783333,51.450001,51.536667,3632700,51.536667
"2015-12-01",51.849998,52.753334,51.669998,52.406666,2935200,52.406666
"2015-12-02",52.333332,52.596668,51.5,51.603333,2672700,51.603333
"2015-12-03",51.450001,52.686668,50.703335,51.023335,3282000,51.023335
"2015-12-04",51.029999,52.756668,51.029999,52.233334,3450600,52.233334
"2015-12-07",53.396667,53.5,51.466667,51.860001,4787700,51.860001
"2015-12-08",51.580002,52.540001,51.169998,52.166668,3516900,52.166668
"2015-12-09",51.826668,52.139999,50.193333,50.666668,4029300,50.666668
"2015-12-10",50.43,51.189999,50.34,50.610001,2243700,50.610001
"2015-12-11",50.006668,50.623333,49.713333,49.913334,2778600,49.913334
"2015-12-14",49.966667,50.713333,49.740002,50.636665,2526000,50.636665
"2015-12-15",50.876667,51.273335,50.299999,50.860001,2779800,50.860001
"2015-12-16",51.060001,51.406666,50.263332,51.103333,2389200,51.103333
"2015-12-17",51.470001,51.470001,49.876667,50.096668,3093600,50.096668
"2015-12-18",49.68,50,48.513332,48.613335,12212100,48.613335
"2015-12-21",49.07,49.723331,48.650002,49.16,2819100,49.16
"2015-12-22",49.369999,49.43,48.540001,49.166668,2266200,49.166668
"2015-12-23",49.586666,49.966667,49.106667,49.156666,2232000,49.156666
"2015-12-24",49.279999,49.900002,49.176666,49.606667,1005000,49.606667
"2015-12-28",49.543335,49.763332,49.043335,49.386665,1315500,49.386665
"2015-12-29",49.696667,50.353333,49.509998,50.056667,1697400,50.056667
"2015-12-30",49.966667,50.369999,49.599998,50.080002,1771800,50.080002
"2015-12-31",49.82,50.303333,49.43,49.653332,2164500,49.653332
"2016-01-04",48.84,49.209999,47.356667,48.113335,3989100,48.113335
"2016-01-05",48.113335,48.790001,48.093334,48.689999,2766600,48.689999
"2016-01-06",47.98,48.900002,47.533333,48.766666,4456800,48.766666
"2016-01-07",47.886665,48.786667,47.716667,48.400002,3708600,48.400002
"2016-01-08",48.446667,48.689999,47.986668,48.083332,2514300,48.083332
"2016-01-11",48.596668,49.25,48.083332,48.68,3202500,48.68
"2016-01-12",48.93,49.773335,48.740002,49.099998,3784800,49.099998
"2016-01-13",48.696667,49.793335,47.806667,47.889999,3909600,47.889999
"2016-01-14",48.080002,48.283333,46.860001,47.473331,3460800,47.473331
"2016-01-15",46.296665,47.369999,46.143333,47.043335,4448100,47.043335
"2016-01-19",47.703335,48.669998,47.526669,48.253334,3641100,48.253334
"2016-01-20",47.766666,47.823334,45.153332,46.673332,5591400,46.673332
"2016-01-21",47.189999,47.333332,45.610001,46.006668,5157900,46.006668
"2016-01-22",46.526669,48.136665,45.933334,48.053333,4963200,48.053333
"2016-01-25",47.753334,47.950001,46.630001,46.696667,2981700,46.696667
"2016-01-26",46.746666,47.133335,46.103333,46.349998,2394900,46.349998
"2016-01-27",46.476665,46.490002,45.700001,45.990002,2581200,45.990002
"2016-01-28",46.266666,46.360001,45.346668,45.733334,3684300,45.733334
"2016-01-29",45.683334,45.683334,42.843334,45.009998,22913100,45.009998
"2016-02-01",45.75,46.156666,45.083332,45.810001,5850600,45.810001
"2016-02-02",45.5,46.169998,44.933334,45.373333,3911100,45.373333
"2016-02-03",45.619999,46.093334,44.396667,44.973331,4353900,44.973331
"2016-02-04",44.873333,44.916668,42.560001,42.82,6793500,42.82
"2016-02-05",42.416668,42.716667,41.063332,41.243332,9268200,41.243332
"2016-02-08",40.549999,40.68,38.583332,39.240002,8574600,39.240002
"2016-02-09",38.860001,40.25,38.683334,39.636665,5157600,39.636665
"2016-02-10",40.216667,40.450001,38.573334,38.939999,3791400,38.939999
"2016-02-11",38.293335,39.953335,37.693333,39.633335,6050400,39.633335
"2016-02-12",40.623333,41.206665,39.723331,40.790001,4459200,40.790001
"2016-02-16",41.119999,41.82,40.716667,41.436668,5184300,41.436668
"2016-02-17",41.436668,42.310001,41.25,41.813332,4507200,41.813332
"2016-02-18",41.860001,42.456665,41.689999,42.023335,3576600,42.023335
"2016-02-19",41.936668,43.133335,41.540001,42.526669,4944300,42.526669
"2016-02-22",42.863335,43.443333,42.676666,43.27,3903000,43.27
"2016-02-23",43.02,43.599998,42.683334,42.93,3722100,42.93
"2016-02-24",42.683334,44.386665,42.063332,44.133335,5391300,44.133335
"2016-02-25",44.003334,44.466667,43.533333,44.369999,6429000,44.369999
"2016-02-26",42.583332,44.556667,42.213333,43.596668,15007500,43.596668
"2016-02-29",43.486668,43.486668,41.830002,41.833332,6707700,41.833332
"2016-03-01",42.029999,43.293335,41.753334,43.243332,6653400,43.243332
"2016-03-02",43.040001,43.163334,42.330002,42.583332,3522300,42.583332
"2016-03-03",42.476665,42.860001,42.066666,42.823334,2882700,42.823334
"2016-03-04",42.939999,43.106667,42.486668,42.963333,2746500,42.963333
"2016-03-07",42.633335,42.93,42.166668,42.663334,4814700,42.663334
"2016-03-08",42.483334,43.720001,42.290001,43.110001,3842400,43.110001
"2016-03-09",42.986668,43.553333,42.913334,43.356667,1973700,43.356667
"2016-03-10",43.663334,44.166668,43.283333,43.883335,3765300,43.883335
"2016-03-11",44.23,44.826668,43.900002,44.619999,3185100,44.619999
"2016-03-14",44.416668,44.616665,43.666668,43.986668,2881800,43.986668
"2016-03-15",43.786667,44.25,43.433334,43.993332,2780100,43.993332
"2016-03-16",44.443333,45.48,44.333332,45.393333,3905400,45.393333
"2016-03-17",45.276669,45.546665,44.936668,45.393333,3199500,45.393333
"2016-03-18",45.493332,45.876667,45.200001,45.509998,5461800,45.509998
"2016-03-21",45.243332,45.32,44.75,44.84,3554700,44.84
"2016-03-22",44.636665,45.139999,44.343334,44.866665,3252000,44.866665
"2016-03-23",44.57,45.163334,44.259998,44.276669,2684100,44.276669
"2016-03-24",44.183334,44.183334,43.083332,43.75,3357600,43.75
"2016-03-28",43.976665,44.830002,43.933334,44.413334,2369100,44.413334
"2016-03-29",44.200001,44.743332,44.200001,44.536667,2040600,44.536667
"2016-03-30",44.913334,45.226665,44.436668,44.966667,2161200,44.966667
"2016-03-31",44.883335,44.973331,44.366665,44.459999,2387400,44.459999
"2016-04-01",44.446667,45.200001,44.026669,44.93,2997900,44.93
"2016-04-04",44.946667,45.139999,44.400002,44.923332,2516400,44.923332
"2016-04-05",44.720001,45.266666,44.436668,44.873333,4981500,44.873333
"2016-04-06",44.869999,44.933334,44.226665,44.723331,2655000,44.723331
"2016-04-07",44.496666,44.693333,43.546665,43.986668,3359100,43.986668
"2016-04-08",44.296665,44.490002,43.963333,44.193333,2415900,44.193333
"2016-04-11",44.119999,44.376667,43.456665,43.546665,2241300,43.546665
"2016-04-12",43.543335,43.716667,42.956665,43.396667,2886000,43.396667
"2016-04-13",43.556667,43.603333,42.59,42.959999,3218100,42.959999
"2016-04-14",42.906666,43.439999,42.103333,42.813332,10262100,42.813332
"2016-04-15",42.906666,43.206665,41.93,42.776669,5520000,42.776669
"2016-04-18",42.799999,42.956665,42.48,42.549999,2524500,42.549999
"2016-04-19",42.610001,43.406666,42.003334,43.103333,9377400,43.103333
"2016-04-20",43.053333,43.233334,42.173332,42.23,3119700,42.23
"2016-04-21",42.013332,42.223331,41.433334,41.513332,4990800,41.513332
"2016-04-22",41.310001,41.483334,40.516666,40.996666,7613400,40.996666
"2016-04-25",40.773335,41.889999,40.506668,41.639999,3805200,41.639999
"2016-04-26",41.599998,41.756668,41.189999,41.259998,3287400,41.259998
"2016-04-27",41.220001,41.360001,40.303333,41.143333,5784000,41.143333
"2016-04-28",41.259998,42.753334,41.193333,42.613335,9762600,42.613335
"2016-04-29",47.889999,48.626667,46.666668,48.073334,15494400,48.073334
"2016-05-02",48.136665,50.233334,48.116665,49.310001,10994400,49.310001
"2016-05-03",49.026669,49.25,48.5,48.773335,3723000,48.773335
"2016-05-04",48.356667,49.099998,48.093334,48.783333,3281700,48.783333
"2016-05-05",49.07,49.286667,48.393333,48.650002,2532600,48.650002
"2016-05-06",48.57,49.546665,48.369999,49.376667,4221000,49.376667
"2016-05-09",49.493332,49.866665,49.206665,49.596668,3139800,49.596668
"2016-05-10",50.333332,51.32,50.333332,51.033333,11233500,51.033333
"2016-05-11",50.756668,51.119999,49.849998,50.143333,4999500,50.143333
"2016-05-12",50.276669,50.466667,49.693333,50.056667,4350000,50.056667
"2016-05-13",49.833332,50.056667,49.259998,49.536667,2754000,49.536667
"2016-05-16",49.5,50.330002,49.5,50.240002,2550300,50.240002
"2016-05-17",50,50.220001,49.583332,49.766666,4086300,49.766666
"2016-05-18",49.643333,50.243332,49.450001,49.606667,5502300,49.606667
"2016-05-19",49.243332,49.766666,49.163334,49.486668,2391300,49.486668
"2016-05-20",49.513332,49.790001,49.189999,49.299999,2803200,49.299999
"2016-05-23",49.376667,49.686668,49.236668,49.443333,2984400,49.443333
"2016-05-24",49.746666,50.186668,49.563332,50.036667,3555000,50.036667
"2016-05-25",49.923332,50.349998,49.666668,49.843334,3925200,49.843334
"2016-05-26",49.913334,50.273335,49.913334,50.003334,2386500,50.003334
"2016-05-27",50.096668,50.333332,49.946667,50.169998,1983300,50.169998
"2016-05-31",50.156666,50.426666,49.709999,50,4302900,50
"2016-06-01",50.033333,50.696667,49.833332,50.466667,4274100,50.466667
"2016-06-02",50.34,50.830002,50.240002,50.82,2324100,50.82
"2016-06-03",50.783333,51.163334,50.529999,50.953335,3067800,50.953335
"2016-06-06",50.880001,51.716667,50.830002,51.453335,10640100,51.453335
"2016-06-07",51.700001,51.776669,51.046665,51.273335,6761700,51.273335
"2016-06-08",51.169998,52.310001,51.003334,51.726665,11031900,51.726665
"2016-06-09",51.866665,52.896667,51.013332,51.669998,13290600,51.669998
"2016-06-10",51.316666,51.66,50.956665,51.18,3498900,51.18
"2016-06-13",51.18,51.196667,50.243332,50.259998,4839900,50.259998
"2016-06-14",50.246666,51.166668,49.786667,50.993332,6625200,50.993332
"2016-06-15",51.266666,51.833332,51.186668,51.209999,5115900,51.209999
"2016-06-16",50.963333,52.150002,50.696667,51.939999,5028600,51.939999
"2016-06-17",51.836666,52.223331,51.373333,51.993332,7525800,51.993332
"2016-06-20",52.200001,52.423332,51.993332,52.056667,5919900,52.056667
"2016-06-21",52.173332,52.779999,51.986668,52.610001,3692100,52.610001
"2016-06-22",52.466667,52.556667,52.18,52.310001,3123300,52.310001
"2016-06-23",52.833332,52.866665,51.986668,52.473331,2950200,52.473331
"2016-06-24",50.716667,51.843334,50.716667,51.146667,11712900,51.146667
"2016-06-27",51.013332,51.763332,50.450001,51.603333,5040300,51.603333
"2016-06-28",51.540001,51.82,51.003334,51.486668,3012900,51.486668
"2016-06-29",51.630001,52.619999,51.563332,52.616665,2942400,52.616665
"2016-06-30",52.73,53.616665,52.246666,53.57,4456500,53.57
"2016-07-01",53.639999,53.970001,53.163334,53.243332,2035800,53.243332
"2016-07-05",53.153332,53.993332,52.996666,53.636665,2076900,53.636665
"2016-07-06",53.563332,53.906666,53.349998,53.753334,3680700,53.753334
"2016-07-07",53.926666,54.110001,53.366665,53.706665,2330400,53.706665
"2016-07-08",53.973331,54.063332,53.663334,53.833332,2407800,53.833332
"2016-07-11",53.833332,54.186668,53.453335,53.666668,2116500,53.666668
"2016-07-12",53.696667,53.880001,53.333332,53.596668,2516700,53.596668
"2016-07-13",53.796665,54.256668,53.446667,53.926666,2076600,53.926666
"2016-07-14",54.029999,54.066666,53.560001,54.036667,1534800,54.036667
"2016-07-15",54.176666,54.223331,53.306667,53.866665,1942200,53.866665
"2016-07-18",52.966667,53.156666,50.916668,51.846668,6065700,51.846668
"2016-07-19",51.653332,52.623333,51.546665,52.456665,2554800,52.456665
"2016-07-20",52.536667,52.793335,52.290001,52.703335,1758000,52.703335
"2016-07-21",52.700001,53.07,52.496666,52.686668,1527900,52.686668
"2016-07-22",53.103333,53.636665,52.913334,53.526669,1546800,53.526669
"2016-07-25",53.446667,53.516666,53.083332,53.356667,1215900,53.356667
"2016-07-26",53.303333,53.356667,52.610001,52.873333,1705500,52.873333
"2016-07-27",52.706665,52.963333,51.950001,52.503334,1988400,52.503334
"2016-07-28",52.509998,53.393333,52.27,53.146667,1528200,53.146667
"2016-07-29",53.253334,53.663334,53.040001,53.543335,1726200,53.543335
"2016-08-01",53.446667,54.063332,53.400002,53.693333,1878000,53.693333
"2016-08-02",53.553333,53.643333,52.540001,53.099998,2427000,53.099998
"2016-08-03",53.176666,53.176666,52.393333,52.59,2555700,52.59
"2016-08-04",52.68,53.153332,52.156666,52.863335,3896400,52.863335
"2016-08-05",54.166668,55.5,53.93,54.173332,7400100,54.173332
"2016-08-08",54.029999,54.143333,52.763332,52.986668,2707200,52.986668
"2016-08-09",52.926666,53.759998,52.873333,53.040001,3815400,53.040001
"2016-08-10",53.066666,53.806667,53,53.633335,2472000,53.633335
"2016-08-11",53.923332,54.193333,53.633335,53.903332,2098500,53.903332
"2016-08-12",53.709999,53.963333,53.490002,53.726665,1320300,53.726665
"2016-08-15",53.706665,53.913334,53.529999,53.810001,1241100,53.810001
"2016-08-16",53.803333,53.873333,53.189999,53.206665,1360500,53.206665
"2016-08-17",53.123333,53.606667,52.616665,53.236668,1464900,53.236668
"2016-08-18",53.403332,53.650002,53.296665,53.476665,1827600,53.476665
"2016-08-19",53.580002,53.873333,53.073334,53.150002,2264700,53.150002
"2016-08-22",53.216667,53.299999,52.869999,53.056667,1327500,53.056667
"2016-08-23",52.889999,53.066666,52.439999,52.459999,1705200,52.459999
"2016-08-24",52.363335,52.716667,52.143333,52.306667,1801200,52.306667
"2016-08-25",52.220001,52.886665,52.220001,52.486668,2058300,52.486668
"2016-08-26",52.586666,52.823334,52.196667,52.346668,1605300,52.346668
"2016-08-29",52.176666,52.353333,51.726665,51.98,2134500,51.98
"2016-08-30",51.950001,52.036667,51.043335,51.27,2624100,51.27
"2016-08-31",51.323334,51.496666,50.976665,51.296665,3011400,51.296665
"2016-09-01",51.443333,51.726665,50.966667,51.443333,2039700,51.443333
"2016-09-02",51.573334,51.836666,51.043335,51.283333,1744500,51.283333
"2016-09-06",51.209999,51.306667,50.583332,51.290001,4224900,51.290001
"2016-09-07",51.279999,51.393333,50.626667,50.723331,1910100,50.723331
"2016-09-08",50.686668,50.833332,50.349998,50.706665,2689500,50.706665
"2016-09-09",50.183334,50.706665,49.173332,49.183334,3944100,49.183334
"2016-09-12",49.053333,49.73,48.77,49.433334,3372900,49.433334
"2016-09-13",49.049999,49.073334,47.823334,47.973331,4674600,47.973331
"2016-09-14",47.896667,48.386665,47.436668,47.633335,2841000,47.633335
"2016-09-15",47.73,49.056667,47.549999,48.783333,5638500,48.783333
"2016-09-16",48.633335,48.966667,48.276669,48.77,6897300,48.77
"2016-09-19",48.936668,49.279999,48.599998,49.146667,2898000,49.146667
"2016-09-20",49.279999,49.443333,48.926666,49.033333,2244900,49.033333
"2016-09-21",49,49.200001,48.5,49.033333,2586000,49.033333
"2016-09-22",49.330002,49.826668,49.253334,49.646667,1883100,49.646667
"2016-09-23",49.75,49.873333,49.439999,49.493332,1628100,49.493332
"2016-09-26",49.286667,49.486668,48.833332,49.200001,1458300,49.200001
"2016-09-27",49.146667,49.513332,49.086666,49.253334,1690500,49.253334
"2016-09-28",49.450001,49.580002,48.806667,48.943333,1422900,48.943333
"2016-09-29",48.913334,48.916668,48.286667,48.456665,1942500,48.456665
"2016-09-30",48.720001,49.163334,48.456665,48.936668,2164200,48.936668
"2016-10-03",48.686668,48.740002,48.353333,48.596668,1341300,48.596668
"2016-10-04",48.869999,48.953335,48.349998,48.433334,1698900,48.433334
"2016-10-05",48.616665,48.796665,48.303333,48.413334,3263400,48.413334
"2016-10-06",48.336666,49.18,48.333332,48.913334,1553400,48.913334
"2016-10-07",49.036667,49.036667,48.209999,48.613335,1939200,48.613335
"2016-10-10",48.663334,48.966667,48.599998,48.740002,1206600,48.740002
"2016-10-11",48.723331,48.723331,47.586666,47.706665,2521200,47.706665
"2016-10-12",47.736668,48.426666,47.52,48.386665,1761000,48.386665
"2016-10-13",48.206665,48.790001,47.990002,48.66,1985400,48.66
"2016-10-14",47.933334,49.053333,46.926666,48.360001,3907200,48.360001
"2016-10-17",48.333332,48.349998,47.673332,48.099998,1859400,48.099998
"2016-10-18",48.446667,49.536667,48.446667,48.906666,2413800,48.906666
"2016-10-19",49,49.356667,48.743332,49.163334,1609200,49.163334
"2016-10-20",49.299999,49.423332,48.706665,48.869999,1729500,48.869999
"2016-10-21",48.936668,49.123333,48.456665,49.086666,1690500,49.086666
"2016-10-24",49.380001,50.630001,49.356667,50.040001,3421200,50.040001
"2016-10-25",50.103333,50.34,49.830002,49.936668,1688400,49.936668
"2016-10-26",49.963333,49.963333,48.683334,48.700001,1924800,48.700001
"2016-10-27",48.826668,48.830002,47.663334,47.766666,2799600,47.766666
"2016-10-28",47.759998,48.256668,47.759998,47.973331,2742300,47.973331
"2016-10-31",48.02,48.356667,47.746666,48.113335,2267700,48.113335
"2016-11-01",48.716667,48.856667,47.643333,47.876667,2307300,47.876667
"2016-11-02",47.98,48.746666,47.98,48.096668,2463900,48.096668
"2016-11-03",48.27,48.330002,46.633335,46.736668,4528500,46.736668
"2016-11-04",43.509998,46.303333,42.166668,45.076668,18238200,45.076668
"2016-11-07",45.516666,45.57,44.546665,45.380001,4123200,45.380001
