"","AMG.Open","AMG.High","AMG.Low","AMG.Close","AMG.Volume","AMG.Adjusted"
"2002-08-02",31.059999,31.093334,29.366667,29.6,553200,28.922014
"2002-08-05",29.6,29.6,28.6,28.9,543600,28.238049
"2002-08-06",29.066668,30.046667,29.066668,29.533333,555600,28.856876
"2002-08-07",30,30.333334,29.506666,29.873333,640500,29.189089
"2002-08-08",30.333334,32.173332,30.066668,32.173332,534600,31.436405
"2002-08-09",32.006668,32.533333,31.326666,32.146667,418300,31.410351
"2002-08-12",31.98,32.066666,31.139999,31.953333,1176300,31.221445
"2002-08-13",31.933332,32.419998,31,31.073334,249100,30.361603
"2002-08-14",31.066668,32.533333,30.700001,32.526669,488500,31.781649
"2002-08-15",32.533333,33.333332,32.006668,32.886665,488800,32.1334
"2002-08-16",32.806667,33.933334,32.5,33.133335,315900,32.374424
"2002-08-19",33.200001,34.400002,33.066666,34.333332,527200,33.546932
"2002-08-20",34.166668,34.166668,33.173332,33.346668,521200,32.582867
"2002-08-21",33.880001,35.599998,33.200001,35.599998,553500,34.784588
"2002-08-22",35.433334,37,35.053333,36.326668,828100,35.49461
"2002-08-23",36.166668,36.400002,35.599998,35.799999,448800,34.98
"2002-08-26",35.933334,35.98,35.040001,35.826668,266700,35.006058
"2002-08-27",35.993332,36.246666,34.906666,35.133335,259600,34.328609
"2002-08-28",35.033333,35.033333,33.933334,34.486668,385300,33.696758
"2002-08-29",34.400002,35.566666,34.166668,35.253334,426600,34.445854
"2002-08-30",35.200001,36,34.900002,34.933334,250600,34.133194
"2002-09-03",34.333332,34.666668,32.806667,32.900002,609100,32.146431
"2002-09-04",32.906666,34.333332,32.873333,34.246666,396400,33.46225
"2002-09-05",33.666668,33.673332,32.933334,33.033333,369300,32.276711
"2002-09-06",33.700001,34.226665,33.366665,34.013332,171600,33.234257
"2002-09-09",33.900002,34.493332,33.333332,34.293335,385500,33.507851
"2002-09-10",34.459999,34.566666,33.613335,33.900002,292800,33.123524
"2002-09-11",34.166668,34.599998,34.066666,34.266666,245100,33.481792
"2002-09-12",34.266666,34.266666,33.360001,33.400002,207900,32.634983
"2002-09-13",33.133335,33.386665,31.866667,33.279999,742000,32.517727
"2002-09-16",33.266666,33.380001,32.779999,33.046665,206200,32.28973
"2002-09-17",33.266666,33.666668,31.866667,31.866667,207700,31.136765
"2002-09-18",31.333334,31.9,30.786667,31.620001,586800,30.89575
"2002-09-19",31.133333,31.226667,29.726667,29.933332,384600,29.247711
"2002-09-20",30.200001,30.446667,29.66,30.133333,869500,29.44313
"2002-09-23",30,30.006666,28.799999,29.286667,586900,28.615862
"2002-09-24",29.120001,30.126667,28.799999,29.733334,803400,29.052292
"2002-09-25",30.166666,30.6,29.333334,30.139999,359100,29.449648
"2002-09-26",30.306667,30.959999,30.16,30.780001,184500,30.074987
"2002-09-27",30.666666,30.92,29.853333,30.08,245400,29.391022
"2002-09-30",30.08,30.246666,28.906666,29.74,439000,29.058809
"2002-10-01",30,31.713333,29.540001,31.233334,410200,30.517939
"2002-10-02",31.066668,31.466667,30.366667,30.540001,687100,29.840487
"2002-10-03",30.533333,30.533333,29.066668,29.200001,367300,28.531178
"2002-10-04",29.26,29.26,26.799999,27.033333,637900,26.414141
"2002-10-07",26.933332,27.6,26.333334,26.366667,481000,25.762741
"2002-10-08",26.966667,27.253334,26.126667,27.026667,365800,26.407625
"2002-10-09",26.860001,26.933332,25.866667,26.299999,703000,25.697599
"2002-10-10",26.233334,27.6,25.833334,27.52,519400,26.889656
"2002-10-11",27.526667,29.700001,27.526667,29.006666,436200,28.34227
"2002-10-14",28.433332,29.913334,28.200001,29.700001,294600,29.019728
"2002-10-15",31.02,32.666668,31.013334,31.566668,824200,30.843634
"2002-10-16",31.4,31.406666,30.5,31.166666,458400,30.452797
"2002-10-17",32.333332,33,31.886667,33,444000,32.244141
"2002-10-18",32.913334,33.293335,32.200001,33.086666,629400,32.328819
"2002-10-21",31.48,33.286667,30.833334,33.099998,776800,32.341843
"2002-10-22",33.106667,33.240002,32.066666,32.266666,383800,31.527599
"2002-10-23",32.106667,33.466667,31.866667,33.360001,518200,32.59589
"2002-10-24",33.759998,34.106667,32.866665,33.106667,504300,32.348362
"2002-10-25",33.099998,34.433334,32.853333,34.366665,258000,33.579498
"2002-10-28",35,35.133335,33.933334,34.033333,380100,33.253796
"2002-10-29",33.933334,33.933334,32.706665,33.786667,405300,33.012791
"2002-10-30",33.766666,34.866665,33.666668,34.673332,538300,33.879147
"2002-10-31",34.566666,35.266666,34.333332,34.613335,342700,33.820518
"2002-11-01",34.446667,35.033333,34.139999,34.833332,530400,34.035477
"2002-11-04",35.666668,36.566666,35.666668,36.066666,597700,35.240555
"2002-11-05",35.900002,35.900002,35.119999,35.34,548700,34.530544
"2002-11-06",35.506668,35.873333,35.099998,35.433334,506200,34.621742
"2002-11-07",35.133335,35.166668,34.566666,34.646667,402000,33.853092
"2002-11-08",34.646667,35.073334,33.933334,33.993332,195100,33.214725
"2002-11-11",33.866665,33.933334,33,33.32,237000,32.556812
"2002-11-12",33.466667,33.533333,32.966667,33.259998,415000,32.49818
"2002-11-13",33.233334,33.333332,32.693333,33.266666,325500,32.504696
"2002-11-14",33.933334,33.98,33.560001,33.560001,418500,32.791313
"2002-11-15",33.566666,33.673332,33.333332,33.666668,538200,32.895535
"2002-11-18",33.833332,33.933334,33.200001,33.200001,273700,32.43956
"2002-11-19",33.173332,33.466667,32.746666,33.306667,258400,32.543781
"2002-11-20",33.299999,34.426666,33.266666,34.366665,525000,33.579498
"2002-11-21",34.373333,36.166668,34.373333,35.833332,674800,35.012573
"2002-11-22",35.833332,36.619999,35.553333,36.5,423400,35.663971
"2002-11-25",36.400002,36.566666,35.826668,36,414600,35.175419
"2002-11-26",35.833332,36.066666,35.080002,35.080002,506500,34.276497
"2002-11-27",35.200001,36.406666,35.200001,36.293335,663600,35.462044
"2002-11-29",36.293335,36.566666,36.086666,36.34,70300,35.507633
"2002-12-02",36.733334,37.099998,36.013332,36.406666,529500,35.572777
"2002-12-03",36.240002,36.240002,35.279999,35.533333,394800,34.719448
"2002-12-04",35.366665,35.666668,34.693333,35.433334,283500,34.621742
"2002-12-05",35.453335,35.533333,34.333332,34.333332,298000,33.546932
"2002-12-06",33.833332,35.200001,33.733334,35.200001,295000,34.393745
"2002-12-09",34.799999,34.866665,33.893333,33.986668,343500,33.208206
"2002-12-10",34.033333,34.466667,33.833332,33.966667,330700,33.188671
"2002-12-11",33.866665,34.466667,33.473331,34.34,197500,33.553436
"2002-12-12",34.34,34.986668,34.34,34.873333,219400,34.074562
"2002-12-13",34.826668,34.939999,34.333332,34.459999,245400,33.6707
"2002-12-16",34.466667,35.459999,34.466667,35.386665,158700,34.576141
"2002-12-17",34.833332,35.799999,34.833332,35.406666,261100,34.595676
"2002-12-18",35.333332,35.34,34.419998,34.473331,171600,33.683723
"2002-12-19",34.433334,34.913334,33.5,33.720001,158500,32.947647
"2002-12-20",33.886665,34.939999,33.886665,34.48,418500,33.690239
"2002-12-23",34.266666,34.720001,33.866665,34.613335,167800,33.820518
"2002-12-24",34.533333,34.633335,34.206665,34.266666,54900,33.481792
"2002-12-26",34.333332,35.113335,34.333332,34.666668,150600,33.872639
"2002-12-27",34.66,34.959999,33.933334,33.973331,93300,33.195171
"2002-12-30",33.973331,34.233334,32.813332,33.233334,386800,32.472122
"2002-12-31",33.240002,33.533333,32.766666,33.533333,322600,32.765251
"2003-01-02",33.700001,35,33.400002,35,252100,34.198338
"2003-01-03",34.900002,34.906666,34.133335,34.233334,321400,33.449226
"2003-01-06",34.233334,35.566666,34.233334,35.566666,728100,34.752014
"2003-01-07",35.540001,36.566666,35.400002,36.106667,574500,35.279648
"2003-01-08",36.106667,36.386665,35.493332,35.666668,193900,34.849728
"2003-01-09",35.799999,36.599998,35.799999,36.419998,273900,35.585808
"2003-01-10",36.419998,37.406666,36.419998,36.633335,436300,35.794254
"2003-01-13",37,37.200001,36.666668,36.846668,205500,36.002697
"2003-01-14",36.766666,36.833332,36.299999,36.333332,328200,35.501118
"2003-01-15",36.333332,36.333332,35.846668,36,211600,35.175419
"2003-01-16",36.006668,36.400002,35.766666,36.286667,226900,35.455524
"2003-01-17",36,36,35.393333,35.573334,356400,34.758526
"2003-01-21",35.533333,35.599998,34.700001,34.766666,230200,33.970337
"2003-01-22",34.766666,34.766666,33.533333,33.806667,342000,33.032326
"2003-01-23",33.973331,34.02,33.293335,33.466667,493800,32.700119
"2003-01-24",33.299999,33.306667,32.133335,32.186668,482800,31.449436
"2003-01-27",32.040001,32.146667,31.5,31.66,670500,30.93483
"2003-01-28",31.826666,31.98,31.386667,31.866667,405000,31.136765
"2003-01-29",31.873333,32.093334,31,31,957300,30.289948
"2003-01-30",31.040001,31.32,30.466667,30.546667,447300,29.847
"2003-01-31",30.6,31,30.299999,30.959999,637500,30.250866
"2003-02-03",30.966667,31.646667,30.966667,31.533333,322000,30.811066
"2003-02-04",30.866667,31.026667,30.34,30.4,413200,29.703691
"2003-02-05",30.533333,31.200001,30.34,30.546667,231300,29.847
"2003-02-06",30.4,30.5,29.833334,29.946667,214600,29.26074
"2003-02-07",30,30.033333,29.153334,29.233334,305700,28.563747
"2003-02-10",29.333334,29.933332,29.086666,29.933332,354000,29.247711
"2003-02-11",30.026667,30.473333,29.866667,29.966667,504900,29.280285
"2003-02-12",29.933332,30.166666,29.58,29.626667,359200,28.948071
"2003-02-13",29.5,29.873333,29.299999,29.6,258000,28.922014
"2003-02-14",29.5,29.886667,29.4,29.753334,477100,29.07184
"2003-02-18",29.866667,30.719999,29.866667,30.466667,240700,29.768833
"2003-02-19",30.473333,30.473333,29.120001,29.393333,3563200,28.720083
"2003-02-20",29.4,29.426666,29.033333,29.166666,1542300,28.498606
"2003-02-21",29.166666,29.293333,28.780001,29.166666,1523400,28.498606
"2003-02-24",29.166666,29.466667,29,29.066668,526300,28.4009
"2003-02-25",28.9,29.126667,28.466667,29.033333,713200,28.368328
"2003-02-26",28.966667,29.033333,28.473333,28.52,404100,27.866753
"2003-02-27",28.686666,28.766666,28.073334,28.346666,917100,27.697388
"2003-02-28",28.353333,28.52,28.173334,28.273333,752700,27.625736
"2003-03-03",28.333334,28.646667,27.926666,27.966667,535900,27.326092
"2003-03-04",27.986666,27.993334,27.266666,27.5,402600,26.870113
"2003-03-05",27.466667,27.5,27.026667,27.246666,776400,26.622587
"2003-03-06",27.133333,27.193333,26.76,26.860001,500400,26.244772
"2003-03-07",26.866667,27.053333,26.666666,26.933332,645400,26.316427
"2003-03-10",26.799999,26.799999,25.686666,25.780001,664300,25.189514
"2003-03-11",25.913334,25.926666,24.9,24.940001,990300,24.368752
"2003-03-12",24.933332,24.933332,24.346666,24.666666,731700,24.101675
"2003-03-13",25.933332,26.693333,25.166666,26.646667,914700,26.036327
"2003-03-14",26.646667,26.926666,26.4,26.5,815200,25.893021
"2003-03-17",26.5,27.833334,26,27.633333,624700,27.000393
"2003-03-18",27.799999,28.433332,27.633333,28.433332,1250500,27.78207
"2003-03-19",28.5,28.646667,28.219999,28.293333,733800,27.645279
"2003-03-20",28.126667,29.200001,27.866667,28.926666,613900,28.264101
"2003-03-21",29.333334,29.799999,28.873333,29.586666,919200,28.908987
"2003-03-24",29.266666,29.266666,28.266666,28.266666,478000,27.619221
"2003-03-25",28.200001,29.266666,28.120001,28.693333,351100,28.036112
"2003-03-26",28.666666,29.200001,28.34,29.033333,528300,28.368328
"2003-03-27",28.866667,29.073334,28.440001,28.68,367000,28.023088
"2003-03-28",28.6,28.666666,28.200001,28.326666,220500,27.677847
"2003-03-31",28.033333,28.033333,27.5,27.713333,481800,27.07856
"2003-04-01",27.879999,28.559999,27.373333,28.299999,434200,27.651791
"2003-04-02",29,30.333334,28.833334,30.233334,999900,29.540842
"2003-04-03",30.633333,30.700001,30.166666,30.34,833200,29.645065
"2003-04-04",30.346666,30.793333,29.940001,30.120001,362700,29.430109
"2003-04-07",31.166666,31.533333,30.333334,30.413334,595300,29.716721
"2003-04-08",30.413334,30.433332,29.833334,30.040001,198600,29.351938
"2003-04-09",30.040001,30.4,29.513334,30,422500,29.312857
"2003-04-10",29.866667,29.940001,29.379999,29.879999,423600,29.195602
"2003-04-11",30.1,30.386667,29.48,29.58,254500,28.902475
"2003-04-14",29.58,30.139999,29.5,30.133333,361200,29.44313
"2003-04-15",30.066668,30.826666,29.933332,30.733334,508200,30.029388
"2003-04-16",30.799999,31.313334,30.799999,30.799999,339300,30.094528
"2003-04-17",30.766666,31.153334,30.413334,30.666666,467200,29.964245
"2003-04-21",30.799999,30.866667,30.293333,30.433332,193900,29.736261
"2003-04-22",30.4,31.559999,30.253334,31.493334,604500,30.771986
"2003-04-23",31.326666,31.553333,30.533333,31.1,913900,30.387659
"2003-04-24",30.933332,30.940001,30.333334,30.353333,506200,29.658094
"2003-04-25",30.326666,30.379999,29.586666,29.773333,291000,29.091375
"2003-04-28",29.860001,30.486666,29.860001,30.293333,362100,29.599468
"2003-04-29",30.459999,30.666666,30.18,30.566668,464700,29.866543
"2003-04-30",30.4,30.946667,30.166666,30.873333,368500,30.166183
"2003-05-01",30.873333,30.873333,30.02,30.546667,292200,29.847
"2003-05-02",30.553333,31.166666,30.466667,31.120001,267900,30.407204
"2003-05-05",31.066668,31.366667,30.833334,31.206667,280500,30.49188
"2003-05-06",31.133333,31.826666,31.113333,31.446667,336300,30.726381
"2003-05-07",31.266666,31.886667,31.133333,31.766666,582700,31.039055
"2003-05-08",31.533333,31.666666,31.333334,31.373333,258700,30.654734
"2003-05-09",31.406666,31.733334,31.333334,31.366667,325900,30.648216
"2003-05-12",31.366667,32.119999,31.299999,32,224400,31.26704
"2003-05-13",32,32,31.506666,31.566668,138600,30.843634
"2003-05-14",31.666666,31.766666,31.333334,31.446667,129700,30.726381
"2003-05-15",31.566668,32.446667,31.546667,32.426666,619800,31.683931
"2003-05-16",32.293335,32.666668,32.166668,32.666668,353800,31.91844
"2003-05-19",33.333332,33.333332,31.933332,32.033333,671100,31.299612
"2003-05-20",32.066666,32.086666,31.700001,31.9,277900,31.169333
"2003-05-21",31.933332,32.293335,31.573334,32.220001,264600,31.482012
"2003-05-22",32.226665,32.639999,32.166668,32.506668,247000,31.762112
"2003-05-23",32.506668,32.973331,32.333332,32.919998,282700,32.16597
"2003-05-27",32.833332,33.240002,32.560001,33.240002,455200,32.478645
"2003-05-28",33.333332,35,33.333332,34.860001,671500,34.061535
"2003-05-29",35,35.706665,34.799999,35.333332,683100,34.524021
"2003-05-30",35.333332,37.346668,35.333332,36.666668,1099200,35.826828
"2003-06-02",37,39.106667,37,38.293335,1796800,37.416233
"2003-06-03",38.200001,38.533333,37.833332,38.346668,830500,37.468342
"2003-06-04",38.266666,39.573334,38.193333,39.533333,1058700,38.627823
"2003-06-05",39.366665,39.946667,39.053333,39.633335,693700,38.725544
"2003-06-06",39.933334,41,39.706665,40.113335,927600,39.194546
"2003-06-09",39.799999,39.933334,39.400002,39.566666,949600,38.660393
"2003-06-10",39.733334,40.400002,39.733334,40.259998,768300,39.337845
"2003-06-11",40.653332,41.66,40.186668,41.386665,689200,40.438717
"2003-06-12",41.346668,41.919998,41.133335,41.886665,738600,40.927254
"2003-06-13",41.886665,42.200001,41.533333,41.733334,828300,40.777439
"2003-06-16",41.866665,42.933334,41.866665,42.933334,982600,41.949951
"2003-06-17",43.099998,43.253334,42.673332,43.206665,388200,42.217014
"2003-06-18",43.040001,43.066666,42.673332,42.933334,661300,41.949951
"2003-06-19",42.933334,43.033333,41.433334,41.599998,1354900,40.647163
"2003-06-20",41.766666,42.233334,41.700001,41.773335,449200,40.816521
"2003-06-23",41.740002,41.740002,40.400002,40.593334,587500,39.663551
"2003-06-24",40.593334,41.486668,40.466667,41.386665,402700,40.438717
"2003-06-25",41.393333,41.846668,41.226665,41.32,432900,40.373577
"2003-06-26",41.599998,42.639999,41.453335,41.926666,830100,40.966335
"2003-06-27",41.993332,42.099998,41.266666,41.34,506500,40.393116
"2003-06-30",41.506668,42,40.633335,40.633335,967000,39.702633
"2003-07-01",40.626667,40.626667,39.733334,40.333332,1363900,39.409508
"2003-07-02",40.5,41.200001,40.439999,41.200001,462100,40.256317
"2003-07-03",40.799999,41.173332,40.733334,40.880001,307900,39.943657
"2003-07-07",41.266666,42.666668,41.200001,42.353333,687600,41.383236
"2003-07-08",42.186668,44.246666,42.186668,44.200001,756300,43.187599
"2003-07-09",44.033333,44.766666,43.766666,44.506668,568300,43.487244
"2003-07-10",44.173332,44.200001,43.046665,43.279999,392100,42.288673
"2003-07-11",43.32,43.506668,43.006668,43.433334,259800,42.438499
"2003-07-14",44,45.333332,43.966667,45.206665,659800,44.171211
"2003-07-15",45.733334,46.16,44.693333,44.933334,496300,43.90414
"2003-07-16",45.099998,45.166668,44.119999,44.746666,303400,43.721748
"2003-07-17",44.580002,44.580002,43.306667,43.5,513300,42.503639
"2003-07-18",43.833332,45.099998,43.833332,45.080002,463000,44.047451
"2003-07-21",45.080002,45.080002,43.993332,44.066666,348100,43.057323
"2003-07-22",44.200001,44.633335,43.133335,43.866665,685500,42.861904
"2003-07-23",43.333332,43.786667,42.633335,43.126667,1026600,42.138851
"2003-07-24",43.266666,44.386665,43.233334,43.5,550000,42.503639
"2003-07-25",43.599998,44.533333,43.106667,43.786667,556900,42.783741
"2003-07-28",43.866665,44.759998,43.633335,44.586666,479400,43.565411
"2003-07-29",44.599998,44.766666,43.646667,43.833332,386700,42.82933
"2003-07-30",43.900002,43.913334,43.133335,43.266666,369000,42.27565
"2003-07-31",43.733334,44.253334,43.533333,43.613335,621700,42.614368
"2003-08-01",43.613335,43.613335,42.580002,42.84,347100,41.858761
"2003-08-04",42.766666,43.053333,42.040001,42.913334,337200,41.930405
"2003-08-05",42.913334,42.953335,41.946667,42.146667,443700,41.181297
"2003-08-06",42.153332,42.533333,41.900002,41.900002,546900,40.940281
"2003-08-07",41.900002,42.799999,41.833332,42.740002,398100,41.761051
"2003-08-08",42.873333,43.426666,42.740002,43.133335,245200,42.145367
"2003-08-11",43.139999,43.606667,42.766666,43.279999,210400,42.288673
"2003-08-12",43.233334,43.953335,43.233334,43.900002,204100,42.894478
"2003-08-13",44,44,43.313332,43.366665,328500,42.373352
"2003-08-14",43.466667,43.466667,43.193333,43.333332,316600,42.34079
"2003-08-15",43.466667,43.599998,43.213333,43.253334,237300,42.262619
"2003-08-18",43.333332,43.633335,43.32,43.5,478600,42.503639
"2003-08-19",43.833332,44.986668,43.406666,44.733334,567600,43.708717
"2003-08-20",44.566666,44.993332,44.279999,44.84,231100,43.812939
"2003-08-21",45,45.873333,44.886665,45.533333,659400,44.490398
"2003-08-22",45.700001,45.866665,44.966667,45.006668,417300,43.975796
"2003-08-25",45.066666,45.166668,44.139999,44.413334,390300,43.396049
"2003-08-26",44.246666,44.466667,43.773335,44.400002,382200,43.383022
"2003-08-27",44.533333,44.860001,44.233334,44.599998,329100,43.578438
"2003-08-28",44.766666,45,44.206665,44.953335,379200,43.923683
"2003-08-29",44.953335,45.426666,44.833332,45.200001,132600,44.1647
"2003-09-02",45.200001,45.833332,45.200001,45.740002,387700,44.692333
