"","ROK.Open","ROK.High","ROK.Low","ROK.Close","ROK.Volume","ROK.Adjusted"
"2002-09-04",18,18.549999,17.82,18.52,747200,12.660178
"2002-09-05",18.42,18.42,18.049999,18.26,571700,12.482446
"2002-09-06",18.299999,18.58,18.1,18.42,353500,12.591824
"2002-09-09",18.25,18.68,17.799999,18.58,386000,12.701193
"2002-09-10",18.549999,18.639999,18.200001,18.450001,414000,12.612333
"2002-09-11",18.700001,18.84,18.629999,18.700001,249100,12.78323
"2002-09-12",18.5,18.52,17.75,18.1,585500,12.373075
"2002-09-13",17.85,17.85,17.33,17.84,529600,12.195331
"2002-09-16",17.66,18,17.6,17.91,268200,12.243191
"2002-09-17",18,18.09,17.559999,17.66,269500,12.072289
"2002-09-18",17.6,17.690001,17.15,17.6,414900,12.031273
"2002-09-19",17.450001,17.6,16.99,16.99,374600,11.614279
"2002-09-20",17,17.41,17,17.200001,663500,11.757836
"2002-09-23",16.950001,16.959999,16.559999,16.719999,487000,11.429708
"2002-09-24",16.549999,16.6,16.209999,16.34,472600,11.169941
"2002-09-25",16.59,16.99,16.5,16.959999,491600,11.593769
"2002-09-26",17.15,17.68,16.9,17.52,513600,11.976583
"2002-09-27",16.1,16.950001,16.1,16.299999,1113100,11.142601
"2002-09-30",16.049999,16.450001,16,16.27,644000,11.122094
"2002-10-01",16.4,17.09,16.1,17.01,685500,11.627951
"2002-10-02",16.9,16.950001,16.26,16.26,488100,11.115256
"2002-10-03",16.35,16.889999,16.25,16.42,568100,11.224627
"2002-10-04",16.379999,16.49,15.85,16.129999,524800,11.026389
"2002-10-07",16.030001,16.299999,15.3,15.5,571400,10.595724
"2002-10-08",15.6,15.75,15.33,15.47,751200,10.575213
"2002-10-09",15.22,15.5,14.86,15.02,670500,10.267599
"2002-10-10",14.95,15.75,14.71,15.66,529200,10.705096
"2002-10-11",15.68,16.15,15.55,16.07,1076800,10.985373
"2002-10-14",16,16.110001,15.85,15.85,678100,10.834981
"2002-10-15",16.35,16.780001,16.290001,16.65,663200,11.381857
"2002-10-16",16.77,17.08,15.76,15.87,726200,10.848656
"2002-10-17",16.07,16.52,16.02,16.51,842500,11.286158
"2002-10-18",16.52,16.9,16.33,16.870001,444100,11.532248
"2002-10-21",16.84,17.450001,16.530001,17.450001,562000,11.928736
"2002-10-22",17.450001,17.450001,16.6,16.98,315500,11.607443
"2002-10-23",16.98,17.299999,16.719999,17.15,355600,11.723656
"2002-10-24",17.25,17.309999,16.65,16.74,268200,11.44338
"2002-10-25",16.6,16.799999,16.200001,16.700001,374500,11.416033
"2002-10-28",16.83,17.25,16.530001,16.75,298700,11.450215
"2002-10-29",16.75,16.870001,16.25,16.549999,389100,11.313497
"2002-10-30",16.549999,16.82,16.469999,16.6,379900,11.347677
"2002-10-31",16.74,17,16.4,16.549999,487400,11.313497
"2002-11-01",16.530001,16.74,16.24,16.74,856700,11.44338
"2002-11-04",16.74,17.280001,16.620001,17.040001,683500,11.648458
"2002-11-05",17.15,17.24,16.75,17.15,465700,11.723656
"2002-11-06",17.33,17.4,16.75,17.200001,635000,11.757836
"2002-11-07",17.049999,17.700001,16.860001,17.66,1091100,12.072289
"2002-11-08",17.700001,18,17.360001,17.68,654800,12.085958
"2002-11-11",17.68,18.469999,17.5,18.200001,1482600,12.441428
"2002-11-12",18.379999,18.6,18.139999,18.35,905200,12.543968
"2002-11-13",18.049999,18.74,18.049999,18.700001,1039400,12.78323
"2002-11-14",19.15,19.92,19.049999,19.639999,1234800,13.545325
"2002-11-15",19,19.620001,18.98,19.549999,709800,13.483253
"2002-11-18",19.950001,19.950001,19.200001,19.32,422600,13.324628
"2002-11-19",19.389999,19.59,19.18,19.370001,493000,13.359112
"2002-11-20",19.370001,19.77,19.27,19.77,350000,13.634987
"2002-11-21",19.73,20.299999,19.73,19.91,1027500,13.731539
"2002-11-22",19.950001,20.700001,19.92,20.6,879400,14.207419
"2002-11-25",20.450001,21.1,20.290001,20.799999,656900,14.345358
"2002-11-26",20.65,20.700001,20.34,20.42,539300,14.083274
"2002-11-27",20.67,21.48,20.549999,21.379999,516700,14.745366
"2002-11-29",21.25,21.5,21.049999,21.049999,308000,14.517774
"2002-12-02",21.15,21.799999,20.84,21,605500,14.483286
"2002-12-03",21.15,21.25,20.610001,20.700001,604400,14.276382
"2002-12-04",20.700001,20.700001,20.200001,20.42,1192000,14.083274
"2002-12-05",20.6,20.6,20,20.17,637600,13.910851
"2002-12-06",19.799999,20.190001,19.790001,20.139999,1372600,13.890162
"2002-12-09",19.9,20.57,19.6,20.299999,1764400,14.000517
"2002-12-10",20.35,20.6,20.23,20.450001,1452700,14.103969
"2002-12-11",20.219999,20.950001,20.17,20.639999,774500,14.235003
"2002-12-12",20.549999,20.76,20.450001,20.52,513600,14.152244
"2002-12-13",20.27,21.25,20.01,21.110001,1478500,14.559155
"2002-12-16",21.110001,22,21.08,21.76,1749000,15.007451
"2002-12-17",21.860001,22.299999,21.370001,21.370001,943400,14.738465
"2002-12-18",21.25,21.25,20.549999,20.870001,609700,14.393634
"2002-12-19",20.75,21.1,20.5,20.58,490800,14.19362
"2002-12-20",20.5,20.92,20.440001,20.68,1127400,14.262596
"2002-12-23",20.5,20.6,20.33,20.5,626600,14.138449
"2002-12-24",20.5,20.65,20.4,20.43,352400,14.090169
"2002-12-26",20.549999,20.950001,20.549999,20.6,839700,14.207419
"2002-12-27",20.48,20.559999,20.059999,20.059999,493500,13.834989
"2002-12-30",20.15,20.77,20,20.66,785900,14.248794
"2002-12-31",20.73,20.74,20.34,20.709999,772800,14.283278
"2003-01-02",20.85,21.68,20.85,21.379999,1166600,14.745366
"2003-01-03",21.1,21.15,20.799999,20.84,1188900,14.37294
"2003-01-06",20.67,21.35,20.67,21.1,929900,14.552259
"2003-01-07",21.030001,21.34,20.950001,21.16,570900,14.593634
"2003-01-08",21.190001,21.450001,20.85,20.969999,495500,14.462599
"2003-01-09",21.1,21.84,21.1,21.51,570400,14.835027
"2003-01-10",22.35,22.73,22.02,22.65,2042100,15.621261
"2003-01-13",22.66,23.23,22.559999,23.049999,1751200,15.897133
"2003-01-14",22.98,23.41,22.879999,23.35,1673200,16.104044
"2003-01-15",23.35,23.75,23.17,23.719999,1788100,16.359215
"2003-01-16",23.700001,23.870001,23.200001,23.48,901500,16.193695
"2003-01-17",23.200001,23.209999,22.4,22.799999,1016800,15.724709
"2003-01-21",23.790001,23.790001,22.4,22.48,1122800,15.504014
"2003-01-22",22.23,22.73,22.17,22.66,1407800,15.62816
"2003-01-23",22.700001,23.24,22.700001,23.129999,828000,15.952309
"2003-01-24",23.02,23.15,22.33,22.42,638200,15.46264
"2003-01-27",22.17,22.17,21.700001,21.950001,916600,15.138477
"2003-01-28",21.9,22.040001,21.549999,21.790001,1091400,15.028138
"2003-01-29",21.790001,22.139999,20.700001,22,1258100,15.172973
"2003-01-30",22,22.52,21.969999,22.200001,1153900,15.310905
"2003-01-31",22.08,23.299999,22,23.049999,1572400,15.897133
"2003-02-03",23.57,23.74,23.309999,23.639999,1242400,16.304043
"2003-02-04",23.299999,23.299999,22.889999,23.030001,610200,15.883336
"2003-02-05",23.280001,23.6,22.700001,22.76,1150800,15.697127
"2003-02-06",22.77,22.969999,22.309999,22.549999,862200,15.552292
"2003-02-07",22.57,22.85,22.030001,22.120001,649500,15.255733
"2003-02-10",22.25,22.6,21.73,22.51,1045200,15.524707
"2003-02-11",22.549999,22.719999,22.030001,22.299999,548900,15.379873
"2003-02-12",22.209999,22.4,21.73,21.77,625700,15.014342
"2003-02-13",21.51,21.719999,21.049999,21.34,643100,14.83018
"2003-02-14",21.58,22.299999,21.530001,22.299999,432800,15.497331
"2003-02-18",22.25,22.75,22.23,22.620001,565300,15.719711
"2003-02-19",22.66,23,22.59,22.93,655700,15.935146
"2003-02-20",22.879999,23.02,22.469999,22.91,675700,15.921251
"2003-02-21",22.9,23.6,22.799999,23.469999,905500,16.310421
"2003-02-24",23.200001,23.25,23,23.200001,916000,16.122787
"2003-02-25",23.110001,23.15,22.4,22.77,929200,15.82396
"2003-02-26",22.809999,23.07,22.469999,22.52,716500,15.650219
"2003-02-27",22.42,23.07,22.42,23.07,769600,16.032436
"2003-02-28",22.950001,23.219999,22.799999,23.01,719000,15.990753
"2003-03-03",23.09,23.299999,22.74,22.74,557100,15.80311
"2003-03-04",22.790001,23,22.25,22.309999,515600,15.504285
"2003-03-05",22.370001,22.709999,22.129999,22.700001,581600,15.775318
"2003-03-06",22.790001,22.790001,22.34,22.4,778800,15.566828
"2003-03-07",21.969999,22.23,21.450001,21.530001,1746100,14.962222
"2003-03-10",21.48,21.5,20.780001,20.93,1251900,14.545242
"2003-03-11",20.98,21.15,19.27,19.65,2811300,13.655725
"2003-03-12",19.450001,19.65,18.75,19.17,1613900,13.322145
"2003-03-13",19.4,20.620001,19.4,20.620001,1287800,14.329818
"2003-03-14",20.5,21.15,20.360001,20.620001,888000,14.329818
"2003-03-17",20.620001,21.49,20.27,21.450001,1020200,14.906627
"2003-03-18",21.450001,22.059999,21.32,21.879999,870900,15.20545
"2003-03-19",21.75,21.879999,21.389999,21.77,782900,15.129007
"2003-03-20",21.77,22.219999,21.52,22.200001,716100,15.427836
"2003-03-21",22.379999,22.549999,21.85,22.48,1139400,15.622422
"2003-03-24",22.48,22.48,21.48,21.559999,809900,14.983075
"2003-03-25",21.629999,22.120001,21.360001,22.120001,862000,15.372243
"2003-03-26",21.879999,21.950001,21.200001,21.370001,1094500,14.851025
"2003-03-27",21.25,21.450001,20.59,21.200001,634100,14.732891
"2003-03-28",21.139999,21.139999,20.49,20.700001,1046400,14.385413
"2003-03-31",20.65,20.950001,19.75,20.700001,794700,14.385413
"2003-04-01",20.639999,20.93,20.52,20.73,619100,14.406264
"2003-04-02",20.9,21.450001,20.799999,21.200001,978900,14.732891
"2003-04-03",21.190001,21.25,20.610001,20.92,707400,14.538308
"2003-04-04",21.120001,21.139999,20.719999,20.77,888100,14.434059
"2003-04-07",21.469999,21.82,21.09,21.200001,766700,14.732891
"2003-04-08",20.950001,21.059999,20.799999,20.93,1142800,14.545242
"2003-04-09",20.93,21.110001,20.75,20.85,1195400,14.489658
"2003-04-10",20.959999,21.34,20.879999,21.200001,943300,14.732891
"2003-04-11",21.450001,21.58,20.75,20.91,869700,14.531357
"2003-04-14",20.91,21.25,20.700001,21.25,647800,14.767635
"2003-04-15",21.299999,21.299999,20.9,21.129999,736700,14.684245
"2003-04-16",21.25,21.35,20.700001,20.809999,550500,14.461856
"2003-04-17",21,21.43,20.92,21.32,874000,14.816283
"2003-04-21",21.42,21.690001,21.01,21.58,584100,14.996968
"2003-04-22",20.799999,22.9,20.629999,22.74,1424700,15.80311
"2003-04-23",22.65,22.65,22.15,22.450001,513800,15.601578
"2003-04-24",22.450001,22.549999,21.65,21.940001,757500,15.247155
"2003-04-25",21.940001,22,21.530001,21.67,846200,15.059515
"2003-04-28",21.74,22.530001,21.690001,22.360001,705700,15.53903
"2003-04-29",22.360001,22.629999,22.15,22.6,783100,15.705818
"2003-04-30",22.42,22.940001,22.110001,22.799999,966300,15.844801
"2003-05-01",22.719999,22.719999,22.049999,22.450001,429300,15.601578
"2003-05-02",22.5,22.950001,22.5,22.889999,831700,15.907358
"2003-05-05",22.77,22.98,22.42,22.6,670800,15.705818
"2003-05-06",22.6,22.940001,22.360001,22.74,808700,15.80311
"2003-05-07",22.389999,22.780001,22.01,22.299999,765800,15.497331
"2003-05-08",22,22.299999,21.889999,22.129999,436700,15.49383
"2003-05-09",22.219999,22.690001,22.139999,22.65,430400,15.857895
"2003-05-12",22.43,22.959999,22.24,22.74,817000,15.920912
"2003-05-13",22.77,22.879999,22.459999,22.690001,780500,15.885901
"2003-05-14",22.77,22.790001,22.25,22.25,688000,15.577847
"2003-05-15",22.4,22.57,22.26,22.549999,521300,15.787882
"2003-05-16",22.299999,22.74,22.07,22.74,849700,15.920912
"2003-05-19",22.74,22.74,21.700001,21.74,537500,15.220785
"2003-05-20",21.780001,22.07,21,21.58,905000,15.108755
"2003-05-21",21.49,21.790001,21.35,21.74,426300,15.220785
"2003-05-22",21.709999,22.049999,21.58,21.969999,432000,15.38181
"2003-05-23",21.969999,22.219999,21.620001,22.030001,413100,15.423818
"2003-05-27",22.030001,23.129999,22.02,23.09,739700,16.165951
"2003-05-28",23.24,23.24,22.5,22.73,1068300,15.913905
"2003-05-29",22.790001,23.58,22.610001,23,692500,16.102947
"2003-05-30",23,23.780001,23,23.65,819900,16.558025
"2003-06-02",23.9,24.24,23.57,23.99,876700,16.796078
"2003-06-03",24.450001,24.74,24.01,24.389999,1216100,17.076118
"2003-06-04",24.389999,25,24.299999,24.91,844000,17.440189
"2003-06-05",24.6,25.43,24.51,25.370001,1030000,17.762253
"2003-06-06",25.4,25.85,25.09,25.27,1093600,17.692232
"2003-06-09",25.01,25.01,24.24,24.469999,645600,17.132128
"2003-06-10",24.549999,24.65,24.120001,24.530001,532400,17.174143
"2003-06-11",24.4,24.99,24,24.950001,1059200,17.468189
"2003-06-12",24.99,25.139999,24.59,25.01,780200,17.510204
"2003-06-13",24.9,25.07,24.32,24.59,527600,17.216145
"2003-06-16",24.65,24.950001,24.42,24.950001,539000,17.468189
"2003-06-17",24.9,24.91,24.52,24.690001,585500,17.286161
"2003-06-18",24.6,24.73,24.34,24.459999,601600,17.125126
"2003-06-19",24.5,24.549999,24,24.120001,731200,16.887093
"2003-06-20",24.299999,24.76,24.18,24.299999,750000,17.013111
"2003-06-23",24.299999,24.48,23.82,24.110001,533600,16.880079
"2003-06-24",24.030001,24.049999,23.379999,23.68,873200,16.579031
"2003-06-25",23.65,24.049999,23.57,23.620001,449400,16.537024
"2003-06-26",23.5,24.280001,23.4,24.1,538100,16.873083
"2003-06-27",24.15,24.700001,23.9,24.01,701600,16.810074
"2003-06-30",24,24.219999,23.73,23.84,460900,16.69105
"2003-07-01",23.879999,24,23.33,23.969999,438700,16.782066
"2003-07-02",23.9,24.74,23.9,24.74,707000,17.321167
"2003-07-03",24.25,24.690001,24.02,24.309999,316100,17.0201
"2003-07-07",24.459999,25.200001,24.450001,25.120001,585300,17.587215
"2003-07-08",24.92,25.5,24.92,25.33,522600,17.734236
"2003-07-09",25.1,25.200001,23.950001,24.209999,1158000,16.950096
"2003-07-10",24.02,24.15,23.790001,24.040001,665700,16.831074
"2003-07-11",24.200001,24.5,23.950001,24.040001,901900,16.831074
"2003-07-14",24.4,24.700001,24.110001,24.17,478800,16.922092
"2003-07-15",24.440001,24.58,23.91,23.950001,560000,16.768064
"2003-07-16",24,24.07,23.620001,23.83,462400,16.684044
"2003-07-17",23.639999,24.35,23.57,23.969999,775300,16.782066
"2003-07-18",24.219999,24.889999,23.879999,24.74,921600,17.321167
"2003-07-21",24.74,24.860001,24.42,24.65,619600,17.25815
"2003-07-22",24.65,26.01,24.34,25.84,1371800,18.091297
"2003-07-23",25.950001,26.75,25.85,26.469999,1585600,18.532383
"2003-07-24",26.65,27.049999,26.23,26.26,1416200,18.385361
"2003-07-25",25.799999,27.309999,25.790001,27.17,1246700,19.022476
"2003-07-28",27.24,27.24,26.17,26.24,1314200,18.371359
"2003-07-29",26.209999,26.379999,25.51,25.66,1002000,17.965284
"2003-07-30",25.549999,25.780001,25.25,25.33,836200,17.734236
"2003-07-31",25.280001,26.49,25.18,25.84,1105200,18.091297
"2003-08-01",25.879999,26.15,25.620001,25.82,532000,18.077305
"2003-08-04",26,26.15,25.450001,26.1,581600,18.273335
"2003-08-05",25.870001,26.07,25.719999,25.809999,1074500,18.070301
"2003-08-06",25.809999,26.120001,25.67,25.719999,1350900,18.007286
"2003-08-07",25.549999,25.700001,25.299999,25.42,779200,17.912157
"2003-08-08",25.469999,25.65,25.27,25.559999,397100,18.010805
"2003-08-11",25.559999,25.9,25.469999,25.82,500400,18.194025
"2003-08-12",25.98,25.98,25.549999,25.85,510400,18.21516
"2003-08-13",25.950001,25.950001,25.52,25.68,622800,18.095369
"2003-08-14",25.68,26.5,25.549999,26.370001,468500,18.581577
"2003-08-15",26.280001,26.41,25.9,26.280001,394600,18.518158
"2003-08-18",26.33,27.15,26.33,27.059999,1154600,19.067783
"2003-08-19",26.85,27.25,26.809999,27.15,1048000,19.131197
"2003-08-20",27.02,27.23,26.91,27,909900,19.025509
"2003-08-21",27.059999,27.25,26.77,27.1,891500,19.095974
"2003-08-22",27.299999,27.469999,26.690001,26.74,653600,18.8423
"2003-08-25",25.75,26.450001,25.370001,26.059999,2136100,18.36314
"2003-08-26",26.059999,26.549999,25.629999,26.450001,948600,18.637949
"2003-08-27",26.49,26.690001,26.219999,26.58,594500,18.729559
"2003-08-28",26.610001,27.299999,26.26,27.24,842500,19.194624
"2003-08-29",27.219999,27.35,26.98,27.219999,723300,19.180536
"2003-09-02",27.25,27.48,26.940001,27.34,944900,19.265085
"2003-09-03",27.370001,27.74,27.299999,27.5,1150700,19.377834
"2003-09-04",27.450001,27.52,27.15,27.43,573700,19.328508
"2003-09-05",27.15,27.43,26.870001,27.01,680500,19.032555
"2003-09-08",27.1,27.200001,26.879999,27.110001,512700,19.103016
"2003-09-09",27.110001,27.25,26.879999,27.1,710100,19.095974
"2003-09-10",25.799999,26.16,25.25,25.379999,2025400,17.883974
"2003-09-11",25.450001,26.6,25.440001,26.450001,2022400,18.637949
"2003-09-12",26.35,27.01,26.24,26.99,1549500,19.018463
"2003-09-15",27.98,28.299999,27.209999,27.280001,1351900,19.222809
"2003-09-16",27.4,27.65,27.200001,27.6,890600,19.448299
"2003-09-17",27.700001,27.799999,27.459999,27.59,544400,19.441252
"2003-09-18",27.83,28.370001,27.66,28.33,818200,19.962694
"2003-09-19",28.5,28.690001,28.15,28.549999,690100,20.117708
"2003-09-22",28.4,28.4,27.74,27.889999,650200,19.652643
"2003-09-23",27.969999,28.049999,27.75,28.01,570300,19.737198
"2003-09-24",27.93,27.940001,27.16,27.16,689100,19.138252
"2003-09-25",27.17,27.200001,26.639999,26.700001,1045700,18.814114
"2003-09-26",26.700001,26.700001,26.25,26.469999,1340400,18.652039
"2003-09-29",26.5,26.65,26.059999,26.52,805700,18.687277
"2003-09-30",26.280001,26.67,25.66,26.25,728400,18.497023
"2003-10-01",26.24,26.690001,26.16,26.58,1040900,18.729559
"2003-10-02",26.58,27.58,26.459999,27.389999,958000,19.300329
"2003-10-03",28.23,28.35,27.530001,27.690001,607900,19.511719
"2003-10-06",27.9,27.950001,27.370001,27.75,713900,19.553993
"2003-10-07",27.66,27.75,27.209999,27.75,521200,19.553993
"2003-10-08",27.75,28.01,27.360001,27.98,604300,19.71607
"2003-10-09",27.98,28.709999,27.969999,28.209999,854400,19.878134
"2003-10-10",28.1,28.25,27.85,28.1,432400,19.800621
"2003-10-13",28.190001,28.610001,28.110001,28.450001,528100,20.047249
"2003-10-14",28.25,28.9,28.219999,28.76,609700,20.265688
"2003-10-15",28.799999,28.950001,28.65,28.889999,516900,20.35729
"2003-10-16",28.85,28.85,28.219999,28.66,591600,20.195225
"2003-10-17",28.950001,28.950001,28.26,28.530001,747100,20.103617
"2003-10-20",28.65,29.309999,28.610001,29.27,813400,20.625057
"2003-10-21",29.200001,29.66,29.15,29.370001,869100,20.69553
"2003-10-22",29.139999,29.15,28.51,28.65,411500,20.188175
"2003-10-23",28.6,28.93,28.25,28.870001,538900,20.343201
"2003-10-24",28.870001,28.870001,28.4,28.799999,465900,20.293875
"2003-10-27",28.809999,29.49,28.809999,29.41,575100,20.723709
"2003-10-28",29.4,29.5,28.85,29.360001,1570800,20.688477
"2003-10-29",29.280001,30.02,29.26,30,1309000,21.139454
"2003-10-30",30,30.469999,29.969999,30.43,923800,21.442451
"2003-10-31",30.459999,31.09,30.459999,31.049999,1124100,21.87933
"2003-11-03",31.049999,31.469999,31,31.43,1698900,22.147104
"2003-11-04",31.15,31.700001,30.559999,31.450001,987400,22.161198
"2003-11-05",31.35,31.690001,31.299999,31.65,1088900,22.302122
"2003-11-06",32,33.209999,31.85,33.029999,1894900,23.27454
"2003-11-07",32.619999,33.490002,32.599998,33.02,1218500,23.267498
"2003-11-10",32.75,32.889999,31.75,31.950001,1075000,22.513517
"2003-11-11",31.85,32,31,31.940001,994000,22.506474
"2003-11-12",31.82,32.119999,31.620001,32.07,987300,22.598076
"2003-11-13",31.85,31.85,31.1,31.43,977300,22.261639
"2003-11-14",31.15,31.700001,31.15,31.549999,841400,22.34663
"2003-11-17",31.25,31.25,30.440001,30.85,670100,21.850834
"2003-11-18",30.85,31.530001,30.809999,30.92,528800,21.900406
"2003-11-19",30.92,31.33,30.879999,31.209999,461400,22.105806
"2003-11-20",31,31.799999,30.719999,31.120001,684200,22.042065
"2003-11-21",31.42,31.549999,31.25,31.459999,469800,22.282885
"2003-11-24",31.549999,33.52,31.549999,32.990002,1502900,23.366575
"2003-11-25",32.75,33.5,32.669998,33.299999,872500,23.586143
"2003-11-26",33.169998,33.490002,33.09,33.139999,654300,23.472815
"2003-11-28",33.080002,33.419998,33.07,33.25,169000,23.55073
"2003-12-01",33.150002,34.029999,32.990002,33.970001,763200,24.060699
"2003-12-02",33.919998,34.450001,33.900002,33.939999,695700,24.03945
"2003-12-03",33.400002,34.470001,33.299999,34.060001,1231400,24.124443
"2003-12-04",34.43,34.790001,34.259998,34.389999,938400,24.358177
"2003-12-05",34.5,35.040001,34.490002,34.580002,1341700,24.492762
"2003-12-08",34.400002,34.790001,33.689999,33.75,1278600,23.904877
"2003-12-09",33.950001,35.419998,33.66,34.580002,1375100,24.492762
"2003-12-10",34.580002,34.73,34.240002,34.439999,576400,24.393599
"2003-12-11",34.439999,35.240002,34.360001,35.099998,638000,24.861071
"2003-12-12",35.099998,35.220001,34.849998,35.02,776100,24.804411
"2003-12-15",35.43,35.84,35.23,35.349998,714900,25.038143
"2003-12-16",35.349998,35.470001,34.630001,34.68,1392700,24.563581
"2003-12-17",34.75,35.279999,34.509998,35.259998,722800,24.974396
"2003-12-18",35.259998,35.369999,35.060001,35.27,895800,24.981478
"2003-12-19",35.450001,35.470001,34.939999,35.23,785000,24.953156
"2003-12-22",35.189999,35.5,35.16,35.360001,509900,25.045221
"2003-12-23",35.25,35.529999,35.119999,35.439999,599200,25.101887
"2003-12-24",35.290001,35.619999,35.240002,35.419998,161500,25.087725
"2003-12-26",35.599998,35.93,35.5,35.75,282100,25.321459
"2003-12-29",35.900002,36.099998,35.43,35.849998,633500,25.392279
"2003-12-30",35.959999,35.990002,35.529999,35.610001,478100,25.222296
