"","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"2015-12-01",187.039993,188.690002,185.009995,188.660004,1520200,160.548126
"2015-12-02",188.520004,188.610001,182.830002,183.020004,1671600,155.74852
"2015-12-03",182.690002,183.990005,180.550003,181.690002,2135100,154.61673
"2015-12-04",183.240005,187.860001,182.130005,187.360001,1760700,159.441833
"2015-12-07",186.630005,188.130005,186.139999,187.830002,936800,159.841827
"2015-12-08",187.669998,188.639999,186.440002,187.960007,1545300,159.952438
"2015-12-09",187.160004,189.360001,186.300003,187.25,1053300,159.348221
"2015-12-10",187.410004,188.389999,184.929993,185.029999,955800,157.459
"2015-12-11",183.990005,185.419998,182.860001,184.600006,1296900,157.093124
"2015-12-14",184,186.169998,183.470001,185.970001,1026000,158.258957
"2015-12-15",187.520004,192.139999,187.520004,189.699997,1739900,161.433136
"2015-12-16",190.509995,194.080002,190.149994,193.339996,1831700,164.530762
"2015-12-17",193.240005,194.029999,192.300003,193.470001,1053200,164.641403
"2015-12-18",192.949997,193.929993,190.490005,190.520004,2252300,162.130981
"2015-12-21",192.259995,192.949997,190.229996,191.839996,1148700,163.254242
"2015-12-22",192.529999,194.190002,192.199997,192.600006,1500000,163.901016
"2015-12-23",193.369995,194.190002,192.889999,194.029999,1243500,165.11792
"2015-12-24",193.610001,195.350006,193.259995,194.350006,379500,165.390259
"2015-12-28",193.880005,194.279999,192.929993,194.080002,834000,165.160507
"2015-12-29",195.360001,195.899994,194.470001,195.789993,1083900,166.615677
"2015-12-30",195.720001,196.289993,194.970001,195.160004,598900,166.07959
"2015-12-31",195.270004,196.330002,193.570007,194.440002,1013500,165.466827
"2016-01-04",192.309998,192.899994,190.279999,192.339996,1445500,163.679749
"2016-01-05",193,196.759995,192.630005,196.169998,1236500,166.939072
"2016-01-06",194.690002,196.520004,194.669998,195.690002,941800,166.530594
"2016-01-07",192.919998,193.839996,191.389999,191.559998,1285800,163.015991
"2016-01-08",191.75,192.850006,185.600006,186.100006,1397800,158.369583
"2016-01-11",187.220001,187.940002,185.75,186.710007,1211300,158.888672
"2016-01-12",187.460007,187.460007,184.570007,185.539993,1380000,157.893005
"2016-01-13",185.789993,189.300003,183.850006,184.270004,1262200,156.812241
"2016-01-14",184.710007,187.929993,183.550003,185.660004,1376400,157.995132
"2016-01-15",182.339996,185.100006,180.869995,184.169998,2418000,156.727173
"2016-01-19",186,187.229996,184.729996,186.399994,1138600,158.624863
"2016-01-20",184.820007,185.119995,178.039993,180.639999,2188800,153.723175
"2016-01-21",182.759995,184.039993,180.110001,182.699997,1456800,155.476196
"2016-01-22",185.100006,188.130005,184.520004,187.320007,1208900,159.407791
"2016-01-25",187.369995,189.059998,185.050003,185.149994,1239100,157.561127
"2016-01-26",185.619995,190.139999,185.029999,190.139999,1420500,161.807587
"2016-01-27",189.5,189.5,184.839996,186.039993,1495300,158.318527
"2016-01-28",187.110001,188.589996,185.610001,186.789993,1282700,158.956772
"2016-01-29",189.229996,189.610001,177.550003,186.279999,3488400,158.522751
"2016-02-01",185.580002,189.5,185.470001,187.929993,1524900,159.92688
"2016-02-02",188.089996,188.419998,184.929993,186.110001,1450900,158.378098
"2016-02-03",187.210007,188.779999,184.380005,188.300003,1387800,160.24176
"2016-02-04",187.960007,188.679993,186.050003,187.580002,1191000,159.629013
"2016-02-05",186.229996,187.110001,182.850006,183.979996,1447700,156.565475
"2016-02-08",184.550003,184.550003,178.649994,182.479996,1839300,155.289001
"2016-02-09",179.949997,181.179993,176.110001,178.929993,2102600,152.26796
"2016-02-10",177.809998,182.960007,177.809998,181.210007,1445700,155.599609
"2016-02-11",178.529999,182.25,178.130005,181.490005,1943200,155.840057
"2016-02-12",183.419998,184.669998,181.440002,183.529999,1633200,157.591736
"2016-02-16",185.649994,187.050003,183.550003,186.350006,1538800,160.013199
"2016-02-17",187.970001,189.490005,187.039993,187.110001,1302800,160.665741
"2016-02-18",186.520004,189.979996,186.429993,189.259995,863800,162.511902
"2016-02-19",187.979996,190.039993,186.419998,189.449997,1341000,162.675095
"2016-02-22",189.449997,192.429993,188.949997,189.429993,1122500,162.657883
"2016-02-23",189.360001,191.710007,189.059998,189.679993,832400,162.872528
"2016-02-24",188.960007,190.360001,186.940002,189.169998,776100,162.434616
"2016-02-25",190.669998,192.149994,189.910004,191.940002,899100,164.813141
"2016-02-26",192.029999,192.910004,190.350006,190.399994,979300,163.490784
"2016-02-29",190.789993,192.820007,189.029999,189.729996,1734300,162.915512
"2016-03-01",190.770004,194.660004,190.699997,194.559998,1226200,167.062866
"2016-03-02",194.380005,195.729996,193.669998,195.289993,1099500,167.689636
"2016-03-03",196.270004,197.550003,193.350006,197.410004,1366100,169.510056
"2016-03-04",197.270004,198.589996,195.330002,198.520004,1503800,170.463181
"2016-03-07",198.059998,200.080002,197.25,199.649994,1193100,171.433472
"2016-03-08",198.320007,199.470001,197.039993,197.690002,1003800,169.750504
"2016-03-09",198.139999,199.470001,197.350006,197.770004,1000600,169.819199
"2016-03-10",198.869995,199.880005,195.990005,198.020004,1022700,170.033844
"2016-03-11",200.520004,201.309998,198.179993,201.309998,1527700,172.858871
"2016-03-14",200.259995,201.570007,197.639999,199.089996,1433900,170.952637
"2016-03-15",198.380005,199.940002,198.080002,199.639999,888900,171.424911
"2016-03-16",198.759995,201.270004,197.169998,200.539993,915000,172.197739
"2016-03-17",200.789993,206,200.039993,205.130005,1702300,176.139023
"2016-03-18",205.050003,206.880005,203.440002,204.960007,2486800,175.993057
"2016-03-21",205.580002,205.779999,202.369995,203,1082600,174.310013
"2016-03-22",202.559998,203.399994,201.389999,202.369995,1011700,173.769058
"2016-03-23",201.080002,203.179993,200.910004,201.5,1068200,173.022003
"2016-03-24",200.369995,201.729996,199.779999,201.440002,731600,172.970505
"2016-03-28",201.940002,203.729996,200.949997,203.070007,625800,174.370102
"2016-03-29",203.820007,207.059998,203.520004,206.940002,1085100,177.693207
"2016-03-30",207.380005,207.679993,205.649994,205.729996,929200,176.654205
"2016-03-31",206.240005,208.119995,205.929993,207.690002,1442300,178.337189
"2016-04-01",207.5,209.919998,206.899994,209.100006,1256800,179.547943
"2016-04-04",209.429993,210.410004,207.419998,208.759995,823300,179.255966
"2016-04-05",207.970001,208.509995,206.610001,207.050003,966900,177.787659
"2016-04-06",206.429993,208.949997,205.889999,208.660004,939400,179.170135
"2016-04-07",208.520004,208.869995,205.580002,206.789993,902300,177.564407
"2016-04-08",207.320007,208.160004,206.729996,207.100006,1050000,177.830582
"2016-04-11",207.990005,208.169998,206.619995,206.679993,943100,177.46991
"2016-04-12",207.279999,208.940002,206.660004,208.110001,885900,178.697815
"2016-04-13",209.149994,209.149994,206.699997,207.639999,800700,178.294266
"2016-04-14",207.720001,208.369995,205.800003,207.949997,1033600,178.56044
"2016-04-15",207.759995,208.210007,206.059998,207.869995,1066700,178.49173
"2016-04-18",207.869995,209.429993,207.440002,209.070007,861100,179.522156
"2016-04-19",209.419998,209.449997,208,208.259995,1007600,178.826645
"2016-04-20",206.5,207.050003,203.350006,203.720001,2636900,174.928284
"2016-04-21",203.559998,204.479996,199.110001,199.289993,1704600,171.12439
"2016-04-22",199.789993,202.690002,199.789993,202.139999,1397800,173.571579
"2016-04-25",201.649994,203.669998,201.169998,203.669998,1245500,174.885345
"2016-04-26",204.410004,204.610001,202.029999,203.949997,1439000,175.125748
"2016-04-27",204.720001,205.470001,202.880005,204.570007,1407900,175.658173
"2016-04-28",202.970001,205.169998,202.919998,203.660004,759700,174.87674
"2016-04-29",203,203.369995,200.119995,201.169998,1504900,172.738647
"2016-05-02",202.779999,205,202.679993,204.520004,872800,175.615204
"2016-05-03",203.270004,205.089996,203.169998,204.960007,758100,175.993057
"2016-05-04",203.270004,207.809998,203.270004,207.619995,1107800,178.277084
"2016-05-05",206.619995,208.529999,205.949997,208.440002,1106000,178.981201
"2016-05-06",208.25,210.880005,207.729996,210.820007,1091000,181.024841
"2016-05-09",210.699997,213.089996,209.300003,213.039993,1206100,182.931091
"2016-05-10",213.690002,214.800003,213.089996,213.919998,1133500,183.686722
"2016-05-11",213.429993,213.470001,202.300003,203.240005,4023100,174.516113
"2016-05-12",204.009995,205.330002,199.75,204.039993,3067600,175.203049
"2016-05-13",200.800003,200.800003,195.119995,196.490005,3369700,170.053604
"2016-05-16",196.529999,200.229996,195.470001,199.380005,1797400,172.554733
"2016-05-17",198.149994,199.179993,194.350006,195.470001,1921900,169.170822
"2016-05-18",194.639999,195.869995,190.820007,193.490005,2428000,167.457214
"2016-05-19",191.970001,194.259995,191.25,193.850006,1913900,167.768799
"2016-05-20",194.919998,196.869995,194.039993,195.130005,2266900,168.876556
"2016-05-23",195.449997,196.759995,194.179993,195.75,1280800,169.413132
"2016-05-24",196.880005,199.410004,196.25,197.630005,1493400,171.040192
"2016-05-25",197.940002,198.380005,194.770004,196.089996,1531800,169.707397
"2016-05-26",196.289993,198.149994,195,197.130005,843100,170.607468
"2016-05-27",197.190002,198.580002,196.679993,197.770004,886800,171.161362
"2016-05-31",198.75,198.889999,196.070007,197.639999,1475100,171.048859
"2016-06-01",196.589996,199.259995,196.589996,198.259995,1205000,171.585449
"2016-06-02",197.259995,198.300003,196.110001,197.399994,1115000,170.841156
"2016-06-03",198.649994,199.820007,197.619995,199.490005,1374800,172.649948
"2016-06-06",199.929993,201.419998,197.529999,198.669998,1370000,171.940277
"2016-06-07",198.669998,200.869995,198.649994,199.509995,881400,172.667221
"2016-06-08",199.360001,201.880005,199.009995,201.449997,1211600,174.346237
"2016-06-09",201.300003,202.75,200.009995,201.649994,824100,174.519333
"2016-06-10",200.770004,201.820007,199.809998,200.259995,830200,173.316376
"2016-06-13",200.820007,202.529999,200,201.729996,999200,174.588577
"2016-06-14",201.410004,204.300003,200.929993,202.820007,1257600,175.531937
"2016-06-15",203.169998,205.300003,203.169998,204.220001,1261300,176.74353
"2016-06-16",203.729996,206.350006,202.800003,206.210007,843200,178.46579
"2016-06-17",206.080002,206.080002,203.619995,205.889999,1452700,178.188858
"2016-06-20",207.910004,209.770004,206.440002,206.960007,1214400,179.114929
"2016-06-21",207.270004,208.940002,207.009995,208.429993,1190800,180.387161
"2016-06-22",209.009995,209.5,207.740005,208.589996,1087900,180.525604
"2016-06-23",209.779999,210.440002,208.470001,209.089996,730200,180.958328
"2016-06-24",204.580002,208.820007,203.009995,206.5,1733900,178.716782
"2016-06-27",205.440002,208.110001,203.880005,207.949997,1760100,179.971695
"2016-06-28",209.210007,213.220001,208,213.089996,1732000,184.42012
"2016-06-29",213.899994,216.139999,212.929993,214.929993,1575600,186.012589
"2016-06-30",215.729996,217.169998,213.899994,216.899994,2073000,187.717529
"2016-07-01",217.529999,218.949997,216.520004,217.139999,1047900,187.925247
"2016-07-05",217.339996,220.25,217.289993,220.229996,1321800,190.599503
"2016-07-06",219.679993,220.330002,216.800003,217.539993,1397200,188.271423
"2016-07-07",217.039993,217.660004,213.869995,215.589996,1235700,186.583817
"2016-07-08",216.789993,219.75,216.029999,219.559998,1152800,190.019669
"2016-07-11",219.800003,222.25,218.369995,221.740005,998200,191.906372
"2016-07-12",221.330002,221.839996,219.179993,221.460007,1254200,191.664032
"2016-07-13",221.770004,224.25,221.039993,224.240005,1194200,194.070007
"2016-07-14",224.229996,224.229996,221.5,222.169998,1159700,192.278488
"2016-07-15",222.630005,223.179993,219.940002,222.940002,1115200,192.944916
"2016-07-18",223.050003,223.460007,221.330002,222.279999,849000,192.373718
"2016-07-19",222.600006,223.029999,220.639999,223.029999,1077100,193.022766
"2016-07-20",223.440002,223.490005,221.809998,223.240005,751800,193.204559
"2016-07-21",222.740005,224.350006,220.839996,224.199997,663200,194.035385
"2016-07-22",223.889999,226.130005,223.539993,225.300003,967300,194.987366
"2016-07-25",225.850006,226.419998,224.080002,224.479996,800400,194.27771
"2016-07-26",224.509995,225.100006,223.479996,224.5,920600,194.295013
"2016-07-27",225.149994,225.199997,219.050003,221.699997,1587600,191.871735
"2016-07-28",221.809998,225.75,221.619995,224.070007,923600,193.922913
"2016-07-29",223.929993,229.100006,223.929993,227.039993,1260500,196.493256
"2016-08-01",226.860001,228.470001,226.259995,227.600006,921600,196.977982
"2016-08-02",226.580002,227.5,223.210007,223.610001,1301900,193.524734
"2016-08-03",222.199997,222.380005,220.350006,222.309998,1510600,192.399673
"2016-08-04",222.550003,223.070007,219.369995,219.619995,1036300,190.071594
"2016-08-05",220.119995,220.990005,218.470001,219.710007,1378700,190.14949
"2016-08-08",219.690002,222.369995,219.270004,219.970001,1147500,190.374512
"2016-08-09",220,221.369995,218.350006,220.630005,881800,190.945709
"2016-08-10",219.880005,221.220001,218.350006,218.979996,1218800,189.5177
"2016-08-11",219.039993,219.039993,213.490005,214.550003,2212900,185.683716
"2016-08-12",214.850006,216.559998,214.130005,215.220001,1196500,186.26358
"2016-08-15",214.350006,214.979996,213.380005,214.080002,1148100,186.708389
"2016-08-16",213.830002,214.309998,210.270004,211.570007,1273100,184.519302
"2016-08-17",211.570007,214.490005,210.339996,213.970001,1128900,186.612442
"2016-08-18",213.490005,215.070007,213.039993,214.350006,890800,186.943848
"2016-08-19",213.539993,214.350006,211.059998,211.899994,973500,184.807114
"2016-08-22",212.350006,213.259995,211.029999,212.490005,811700,185.321686
"2016-08-23",213.369995,213.600006,211.919998,211.970001,677700,184.868164
"2016-08-24",212.270004,214.660004,211.119995,214.240005,1371100,186.847946
"2016-08-25",214.389999,217.529999,214.320007,215.550003,1052200,187.990448
"2016-08-26",216.160004,218.190002,212.899994,213.759995,1253500,186.429321
"2016-08-29",213.759995,216.289993,213.360001,215.690002,883700,188.112503
"2016-08-30",216.039993,216.199997,213.160004,215.899994,944700,188.29567
"2016-08-31",215.490005,217.100006,214.330002,215.470001,1817500,187.920654
"2016-09-01",214.889999,216.649994,214.259995,216.020004,881900,188.400345
"2016-09-02",216.919998,219.410004,215.610001,216.690002,939100,188.98468
"2016-09-06",217.119995,218.179993,215.399994,218.160004,1374700,190.266724
"2016-09-07",218.110001,219.059998,216.899994,218.949997,813600,190.955719
"2016-09-08",217.979996,218.580002,216.570007,217.089996,2414600,189.333542
"2016-09-09",215.309998,215.309998,209.789993,209.899994,1693000,183.06279
"2016-09-12",209.210007,213.539993,208.490005,212.279999,2081200,185.138535
"2016-09-13",211.050003,211.199997,206.919998,206.919998,1406600,180.463867
"2016-09-14",207.550003,210.279999,207.059998,207.779999,1212800,181.213867
"2016-09-15",207.300003,208.330002,206.410004,207.910004,1230100,181.32724
"2016-09-16",207.350006,209.029999,206.369995,208.729996,2460600,182.042435
"2016-09-19",209.899994,210.410004,208.820007,209.589996,960100,182.79245
"2016-09-20",210.699997,210.940002,208.679993,208.690002,974700,182.007553
"2016-09-21",208.559998,211.130005,206.020004,210.869995,1498100,183.908798
"2016-09-22",212.020004,214.470001,210.889999,213.490005,1173600,186.193817
"2016-09-23",213.059998,214.160004,210.339996,213.490005,1208900,186.193817
"2016-09-26",213.179993,215.080002,212.5,214.759995,1073800,187.301422
"2016-09-27",215.559998,215.559998,212.639999,212.929993,935500,185.705414
"2016-09-28",212.990005,213.729996,210.669998,212.610001,1149600,185.426331
"2016-09-29",211.710007,211.990005,207.199997,207.580002,1362700,181.039429
"2016-09-30",209.339996,209.889999,206.979996,207.009995,1697200,180.542313
"2016-10-03",206.289993,206.289993,200.899994,201.839996,2024100,176.03334
"2016-10-04",201.529999,202.320007,197.389999,198.869995,1894600,173.4431
"2016-10-05",199.360001,201,194.679993,195.720001,1612300,170.695801
"2016-10-06",195.360001,198.600006,192.649994,196.479996,1364700,171.358658
"2016-10-07",197.639999,200.300003,195.820007,196.809998,1427000,171.646469
"2016-10-10",196.970001,198.830002,196.850006,197.5,699000,172.24826
"2016-10-11",197.5,198.190002,194.820007,195.550003,959400,170.547577
"2016-10-12",196.080002,199.050003,195.589996,198.919998,1206700,173.486694
"2016-10-13",197.830002,199.220001,196.910004,198.789993,1226300,173.373306
"2016-10-14",199.050003,199.850006,196.990005,196.990005,1056400,171.803452
"2016-10-17",197.25,198.300003,196.229996,197.490005,1014500,172.239502
