"","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
"2006-07-28",31.371708,31.800722,31.271158,31.720282,1524300,21.477261
"2006-07-31",31.626436,31.773909,31.405224,31.599623,1681300,21.395567
"2006-08-01",31.405224,31.639843,31.210827,31.284565,1473800,21.182247
"2006-08-02",31.318081,31.921383,31.318081,31.733688,1522300,21.486334
"2006-08-03",31.539291,32.095669,31.539291,31.87446,1829000,21.581652
"2006-08-04",32.209629,32.491169,31.505775,31.847647,1151700,21.56349
"2006-08-07",31.807426,31.93479,31.559402,31.780613,736600,21.518108
"2006-08-08",31.948196,31.968306,31.063353,31.150497,1192000,21.091463
"2006-08-09",31.318081,31.472258,30.600822,30.641043,871300,20.746521
"2006-08-10",30.540491,30.91588,30.406424,30.882362,939800,20.909918
"2006-08-11",30.768406,30.935989,30.634338,30.714779,1084600,20.796453
"2006-08-14",30.942694,31.525885,30.634338,30.714779,1887000,20.796453
"2006-08-15",31.137091,31.586216,31.003023,31.559402,1305000,21.368326
"2006-08-16",31.79402,32.47776,31.713579,32.444244,1799600,21.967442
"2006-08-17",32.444244,32.578312,32.236443,32.51128,1022900,22.012835
"2006-08-18",32.531387,32.598423,32.142593,32.323586,617800,21.88575
"2006-08-21",32.243145,32.377213,31.988417,32.048748,592500,21.699656
"2006-08-22",31.93479,32.243145,31.928087,32.062153,715800,21.70874
"2006-08-23",32.162704,32.323586,31.726986,31.921383,774400,21.613417
"2006-08-24",32.035339,32.035339,31.485664,31.814129,665400,21.540806
"2006-08-25",31.706875,31.928087,31.411928,31.646545,529100,21.427328
"2006-08-28",31.646545,32.109077,31.599623,31.968306,649700,21.645187
"2006-08-29",31.907976,32.135891,31.599623,32.068855,1159200,21.839655
"2006-08-30",32.276661,32.404026,32.062153,32.176109,955200,21.912701
"2006-08-31",32.243145,32.638641,32.162704,32.591717,1254900,22.195742
"2006-09-01",32.839745,32.886665,32.591717,32.678864,1165500,22.255096
"2006-09-05",32.806225,32.812931,32.33699,32.578312,891100,22.186613
"2006-09-06",32.323586,32.437542,32.122482,32.142593,978100,21.889879
"2006-09-07",32.135891,32.135891,31.566105,31.633139,1482600,21.542921
"2006-09-08",32.223034,32.223034,31.760502,31.787315,1181900,21.647919
"2006-09-11",31.773909,31.928087,31.572809,31.680061,2062800,21.574881
"2006-09-12",31.740393,31.941494,31.639843,31.800722,2586300,21.657053
"2006-09-13",31.800722,32.048748,31.753799,31.988417,1101800,21.784878
"2006-09-14",31.840942,32.082264,31.753799,31.894569,976400,21.720972
"2006-09-15",32.109077,32.47776,31.97501,31.97501,1190300,21.775743
"2006-09-18",31.968306,32.471058,31.968306,32.290066,1023300,21.990309
"2006-09-19",32.243145,32.296772,31.673359,31.827536,1390200,21.675312
"2006-09-20",31.881163,32.19622,31.820833,32.015228,866800,21.803141
"2006-09-21",31.840942,32.008526,31.425335,31.545996,1378600,21.483578
"2006-09-22",31.545996,31.579512,30.989616,31.210827,1448900,21.255318
"2006-09-25",31.324785,31.673359,31.05665,31.579512,1249700,21.506405
"2006-09-26",31.592918,31.921383,31.545996,31.847647,1527100,21.689014
"2006-09-27",31.847647,32.377213,31.840942,32.176109,1579300,21.912701
"2006-09-28",32.11578,32.343693,31.861053,32.088966,1174300,21.853352
"2006-09-29",32.008526,32.129189,31.726986,31.800722,1027700,21.657053
"2006-10-02",31.968306,31.968306,31.478962,31.726986,1540800,21.606838
"2006-10-03",31.639843,31.97501,31.398521,31.592918,1343300,21.515535
"2006-10-04",31.539291,31.666655,31.391817,31.505775,3735000,21.456182
"2006-10-05",31.505775,32.290066,31.438742,32.269958,1915400,21.976616
"2006-10-06",32.088966,32.504574,31.847647,32.357101,1845100,22.035959
"2006-10-09",32.363804,32.846447,32.216331,32.812931,1341900,22.346392
"2006-10-10",32.745895,32.812931,32.43084,32.491169,1626700,22.127264
"2006-10-11",32.357101,32.65205,32.182816,32.517982,1406900,22.145527
"2006-10-12",32.611828,33.308979,32.598423,33.308979,1421500,22.684206
"2006-10-13",33.308979,33.516781,33.141396,33.456451,1069500,22.784651
"2006-10-16",33.322384,34.059753,33.282166,34.046349,1383900,23.186375
"2006-10-17",33.918983,34.106678,33.724586,34.039642,2006600,23.181812
"2006-10-18",34.120083,34.48877,33.831841,34.046349,2212600,23.186375
"2006-10-19",33.979313,34.066456,33.657551,33.965908,1730200,23.131601
"2006-10-20",34.321186,34.522285,33.885468,34.019535,2165700,23.168114
"2006-10-23",33.986015,34.307777,33.872059,34.200523,1454700,23.29138
"2006-10-24",34.187119,34.274261,33.952499,34.120083,2731100,23.236599
"2006-10-25",32.43084,32.578312,31.753799,31.968306,8611100,21.771181
"2006-10-26",32.088966,32.377213,32.075562,32.310177,3503400,22.004005
"2006-10-27",32.142593,32.323586,32.075562,32.156002,2041700,21.899006
"2006-10-30",32.109077,32.310177,31.921383,32.035339,1609200,21.816832
"2006-10-31",32.008526,32.169407,31.646545,31.840942,2514300,21.684444
"2006-11-01",31.941494,32.162704,31.767206,31.840942,2266400,21.684444
"2006-11-02",31.814129,31.91468,31.767206,31.847647,2412400,21.689014
"2006-11-03",31.981712,32.088966,31.572809,31.700172,1222400,21.588573
"2006-11-06",31.706875,31.921383,31.579512,31.787315,1749100,21.647919
"2006-11-07",31.787315,32.310177,31.619732,32.25655,1504500,21.967482
"2006-11-08",32.19622,32.833038,32.008526,32.745895,1725000,22.300741
"2006-11-09",32.846447,33.087769,32.759304,32.967106,2688600,22.451391
"2006-11-10",33.181614,33.416233,32.987217,33.402824,1564800,22.748119
"2006-11-13",33.241943,33.644146,33.241943,33.463154,1982200,22.789211
"2006-11-14",33.483265,33.684364,33.262054,33.677662,1903400,22.935291
"2006-11-15",33.583817,33.945797,33.510078,33.798325,1446700,23.017464
"2006-11-16",33.845245,33.851948,33.603924,33.670959,1335500,22.930723
"2006-11-17",33.557003,33.717884,33.43634,33.550297,1242900,22.848549
"2006-11-20",33.550297,33.677662,33.416233,33.503376,990500,22.816601
"2006-11-21",33.416233,33.851948,33.382713,33.851948,675500,23.053982
"2006-11-22",33.999424,34.39492,33.851948,34.187119,1279400,23.282248
"2006-11-24",34.086567,34.260853,34.012829,34.120083,415300,23.236599
"2006-11-27",33.979313,33.999424,33.148098,33.275459,1547200,22.661379
"2006-11-28",32.913479,33.047546,32.692268,32.772709,1230800,22.443783
"2006-11-29",32.846447,33.510078,32.826336,33.396122,1097600,22.870708
"2006-11-30",33.396122,33.885468,33.382713,33.717884,1344200,23.091072
"2006-12-01",33.127987,33.784916,32.766006,32.940292,2358200,22.558546
"2006-12-04",33.107876,33.617332,32.980515,33.550297,940500,22.976295
"2006-12-05",33.7514,33.7514,33.38942,33.46986,1417200,22.921211
"2006-12-06",33.516781,33.557003,33.349197,33.449749,1219000,22.907434
"2006-12-07",33.550297,33.717884,33.315681,33.349197,6e+05,22.838581
"2006-12-08",33.282166,33.516781,33.1548,33.282166,637800,22.792673
"2006-12-11",33.148098,33.38942,32.960403,33.221832,1219300,22.751356
"2006-12-12",33.308979,33.329086,32.859852,32.960403,1300500,22.572329
"2006-12-13",33.114582,33.201725,32.886665,32.920181,673400,22.544773
"2006-12-14",32.564907,33.335793,32.564907,33.034142,610000,22.622812
"2006-12-15",33.268757,33.275459,32.987217,33.201725,1792800,22.737585
"2006-12-18",33.181614,33.38942,32.946995,33.027435,1352800,22.618231
"2006-12-19",33.027435,33.114582,32.886665,33.07436,1316100,22.650362
"2006-12-20",33.01403,33.315681,32.846447,32.960403,1141800,22.572329
"2006-12-21",32.370506,33.536892,32.370506,32.759304,896500,22.434597
"2006-12-22",32.739193,32.886665,32.605125,32.65205,755100,22.361149
"2006-12-26",32.51128,32.826336,32.51128,32.745895,580100,22.425411
"2006-12-27",32.846447,33.141396,32.739193,33.141396,643800,22.696268
"2006-12-28",33.047546,33.134689,32.839745,32.946995,411000,22.563135
"2006-12-29",32.913479,33.000622,32.759304,32.859852,589100,22.503462
"2007-01-03",32.946995,33.262054,32.538094,32.712379,1474800,22.402462
"2007-01-04",32.779411,32.987217,32.424133,32.853149,1309400,22.498873
"2007-01-05",32.839745,32.839745,32.316879,32.444244,891400,22.218838
"2007-01-08",32.283363,32.578312,32.088966,32.47776,1268800,22.241783
"2007-01-09",32.564907,32.759304,32.43084,32.638641,1030200,22.351963
"2007-01-10",32.410728,32.598423,32.33699,32.538094,1450000,22.283108
"2007-01-11",32.645344,32.859852,32.578312,32.799522,1122400,22.462139
"2007-01-12",32.806225,33.094471,32.712379,32.920181,1057400,22.544773
"2007-01-16",32.578312,32.766006,32.370506,32.692268,1938300,22.388689
"2007-01-17",32.524685,32.712379,32.343693,32.497871,1989700,22.255564
"2007-01-18",32.665455,32.799522,32.350399,32.464355,1291700,22.232611
"2007-01-19",32.531387,32.812931,32.464355,32.766006,1510200,22.439186
"2007-01-22",32.739193,32.745895,32.176109,32.370506,1205300,22.168339
"2007-01-23",32.357101,32.658752,32.357101,32.551498,2099200,22.292295
"2007-01-24",32.611828,32.719082,32.383915,32.61853,2030800,22.3382
"2007-01-25",32.605125,32.672157,31.97501,32.035339,2125800,21.938805
"2007-01-26",31.995119,32.162704,31.720282,31.820833,1771300,21.791908
"2007-01-29",31.586216,32.176109,31.586216,31.968306,1646600,21.892895
"2007-01-30",32.109077,32.25655,31.988417,32.169407,1782300,22.030619
"2007-01-31",32.042042,33.516781,31.981712,33.248646,3086700,22.769726
"2007-02-01",33.376011,34.019535,33.329086,33.932388,2585100,23.237961
"2007-02-02",33.986015,34.133492,33.550297,33.697773,2502800,23.07729
"2007-02-05",33.697773,34.086567,33.563705,33.939095,1596100,23.242556
"2007-02-06",34.006126,34.019535,33.603924,33.798325,1679000,23.146147
"2007-02-07",33.744698,34.046349,33.617332,33.992722,1421300,23.279284
"2007-02-08",33.992722,33.992722,33.731289,33.912281,876700,23.224186
"2007-02-09",34.019535,34.11338,33.516781,33.677662,1331300,23.063519
"2007-02-12",33.7514,33.865356,33.603924,33.791618,1082100,23.141556
"2007-02-13",33.918983,33.999424,33.697773,33.791618,1102100,23.141556
"2007-02-14",33.905575,33.965908,33.697773,33.905575,1818900,23.219601
"2007-02-15",33.818432,34.053051,33.590519,33.811729,1605600,23.155329
"2007-02-16",33.664257,33.717884,33.449749,33.543594,1345800,22.971706
"2007-02-20",33.516781,33.945797,33.416233,33.925686,1202900,23.233372
"2007-02-21",33.53019,34.093269,33.53019,33.912281,1951700,23.224186
"2007-02-22",34.03294,34.073162,33.443047,33.483265,1810000,22.930393
"2007-02-23",33.483265,33.510078,33.067657,33.101173,2114700,22.668726
"2007-02-26",33.228539,33.288868,32.786118,32.859852,1612900,22.62994
"2007-02-27",32.658752,32.739193,31.592918,31.881163,2444000,21.955925
"2007-02-28",31.827536,32.283363,31.733688,32.035339,3971300,22.062107
"2007-03-01",31.706875,32.33699,31.465555,32.229736,2202200,22.195986
"2007-03-02",32.109077,32.19622,31.626436,31.626436,1908300,21.780508
"2007-03-05",31.492369,31.740393,31.284565,31.304674,2332500,21.558916
"2007-03-06",31.452148,31.659952,31.19742,31.639843,1927400,21.78974
"2007-03-07",31.505775,31.787315,31.492369,31.586216,1889100,21.752806
"2007-03-08",31.921383,32.209629,31.780613,31.988417,2239400,22.029799
"2007-03-09",32.109077,32.269958,31.807426,31.961603,1288200,22.01133
"2007-03-12",31.87446,32.370506,31.847647,32.303474,1231000,22.246771
"2007-03-13",32.109077,32.223034,31.418631,31.478962,1796300,21.678944
"2007-03-14",31.331488,31.740393,30.882362,31.706875,3277900,21.835903
"2007-03-15",31.706875,32.048748,31.639843,32.001823,1647700,22.039022
"2007-03-16",32.122482,32.330288,31.760502,31.840942,1885100,21.928232
"2007-03-19",31.941494,32.283363,31.941494,32.109077,1906600,22.112894
"2007-03-20",32.062153,32.269958,31.988417,32.142593,1714500,22.135975
"2007-03-21",32.142593,32.799522,32.008526,32.678864,1260700,22.505289
"2007-03-22",33.241943,33.241943,32.564907,32.645344,2097600,22.482206
"2007-03-23",32.678864,32.819633,32.524685,32.719082,1118500,22.532993
"2007-03-26",32.812931,32.826336,32.269958,32.698971,1229200,22.519142
"2007-03-27",32.578312,32.712379,32.303474,32.625237,2369100,22.468357
"2007-03-28",32.377213,32.638641,32.249847,32.410728,2489900,22.320629
"2007-03-29",32.611828,32.799522,32.437542,32.685566,3083700,22.509911
"2007-03-30",32.658752,33.168209,32.404026,32.719082,2633900,22.532993
"2007-04-02",32.799522,32.893372,32.517982,32.578312,2835500,22.436043
"2007-04-03",32.779411,33.01403,32.665455,32.900074,1655800,22.657631
"2007-04-04",32.93359,33.181614,32.819633,33.000622,1279800,22.726877
"2007-04-05",33.047546,33.114582,32.812931,32.946995,1125300,22.689949
"2007-04-09",32.953701,32.973808,32.598423,32.672157,1118100,22.500673
"2007-04-10",32.672157,32.745895,32.417431,32.437542,1510400,22.339098
"2007-04-11",32.383915,32.424133,31.87446,31.981712,2082000,22.025181
"2007-04-12",31.97501,32.276661,31.780613,32.263256,1251700,22.219072
"2007-04-13",32.263256,32.404026,32.082264,32.303474,1002200,22.246771
"2007-04-16",32.363804,32.772709,32.363804,32.772709,941000,22.56992
"2007-04-17",32.759304,33.034142,32.585014,32.987217,1465400,22.717648
"2007-04-18",32.879963,32.93359,32.65205,32.833038,1421500,22.611469
"2007-04-19",33.315681,33.315681,32.51128,32.900074,1326100,22.657631
"2007-04-20",33.315681,33.483265,33.282166,33.483265,2010200,23.059261
"2007-04-23",33.483265,33.811729,33.483265,33.758102,1220700,23.248539
"2007-04-24",33.704475,33.831841,33.402824,33.603924,1355900,23.142368
"2007-04-25",32.779411,32.900074,32.015228,32.638641,5780500,22.477591
"2007-04-26",33.463154,33.463154,32.39732,32.853149,3203500,22.625322
"2007-04-27",32.712379,33.000622,32.638641,32.719082,2154200,22.532993
"2007-04-30",32.846447,32.846447,32.229736,32.25655,2459400,22.214447
"2007-05-01",32.437542,32.484467,32.021935,32.182816,2630800,22.163679
"2007-05-02",32.102375,32.61853,32.075562,32.551498,2515100,22.41758
"2007-05-03",32.551498,33.121284,32.330288,32.464355,2812700,22.357565
"2007-05-04",32.611828,32.725784,32.343693,32.404026,1269900,22.316015
"2007-05-07",32.51128,32.591717,32.310177,32.544796,1714200,22.412958
"2007-05-08",32.491169,32.698971,32.383915,32.698971,1799300,22.519142
"2007-05-09",32.638641,32.833038,32.450947,32.779411,2306200,22.574541
"2007-05-10",32.645344,32.672157,32.109077,32.11578,1819400,22.117506
"2007-05-11",32.216331,32.323586,31.981712,32.142593,2474300,22.135975
"2007-05-14",32.25655,32.377213,32.082264,32.249847,3323900,22.209839
"2007-05-15",32.39732,32.712379,32.135891,32.236443,4046700,22.200603
"2007-05-16",32.377213,32.504574,32.082264,32.343693,2484000,22.274469
"2007-05-17",32.223034,32.33699,32.075562,32.122482,1532100,22.122124
"2007-05-18",32.169407,32.504574,32.156002,32.504574,2122900,22.385262
"2007-05-21",32.51128,32.980515,32.404026,32.946995,3036800,22.689949
"2007-05-22",32.879963,33.1548,32.839745,33.134689,2793200,22.819208
"2007-05-23",33.235241,33.422935,33.054249,33.349197,3288900,22.966938
"2007-05-24",33.905575,33.905575,33.01403,33.034142,3659100,22.749966
"2007-05-25",33.07436,33.21513,32.967106,32.967106,1421700,22.703802
"2007-05-29",32.940292,33.148098,32.658752,32.772709,1750100,22.69729
"2007-05-30",32.638641,33.094471,32.296772,33.094471,1767100,22.920132
"2007-05-31",33.141396,33.550297,32.900074,33.550297,2521100,23.235823
"2007-06-01",33.61063,33.737991,33.449749,33.737991,1687800,23.365816
"2007-06-04",33.174911,33.684364,33.174911,33.617332,1576700,23.282251
"2007-06-05",33.181614,34.079865,33.181614,33.744698,2931700,23.370455
"2007-06-06",33.516781,33.664257,33.134689,33.208427,2051100,22.999058
"2007-06-07",33.208427,33.248646,32.812931,32.812931,2466500,22.725147
"2007-06-08",32.806225,33.563705,32.705677,33.563705,2385700,23.245106
"2007-06-11",33.657551,34.421734,33.516781,34.146896,4327600,23.649008
"2007-06-12",34.053051,34.301075,33.791618,33.945797,2866500,23.509729
"2007-06-13",34.11338,35.41383,34.039642,35.41383,4068100,24.526445
"2007-06-14",35.420536,35.769108,35.078663,35.66856,3192800,24.702866
"2007-06-15",35.862957,36.03054,35.708778,35.769108,2925600,24.772497
"2007-06-18",35.112179,35.541195,35.085369,35.286469,2262400,24.438244
"2007-06-19",35.299873,35.58812,35.138992,35.480865,1782500,24.57287
"2007-06-20",35.487568,35.614933,35.192619,35.206028,2802800,24.382532
"2007-06-21",35.098774,35.420536,34.944595,35.152401,3000400,24.345392
"2007-06-22",35.018333,35.092072,34.528988,34.730091,2930000,24.05291
"2007-06-25",34.877563,34.877563,34.093269,34.240746,2737300,23.714005
"2007-06-26",34.515583,34.582615,34.026237,34.301075,1966000,23.755783
"2007-06-27",34.012829,34.448547,33.932388,34.39492,1975900,23.82078
"2007-06-28",33.865356,34.589317,33.858654,34.187119,1947400,23.676861
"2007-06-29",34.247448,34.56921,34.213932,34.287666,2245800,23.7465
"2007-07-02",34.455254,34.998222,34.421734,34.99152,1617800,24.233967
"2007-07-03",35.018333,35.199326,34.70998,34.736794,839200,24.05755
"2007-07-05",34.642944,34.756905,34.495472,34.582615,1568700,23.950781
"2007-07-06",34.502174,35.092072,34.388218,35.031742,1470000,24.261824
"2007-07-09",34.978115,35.30658,34.958004,35.165806,1294700,24.354677
"2007-07-10",34.917782,35.232841,34.596024,34.596024,2394500,23.960058
"2007-07-11",34.528988,34.971409,34.39492,34.884266,1130400,24.159685
"2007-07-12",35.092072,35.681965,34.884266,35.681965,1253100,24.712141
"2007-07-13",35.393723,35.775814,35.366909,35.681965,982900,24.712141
"2007-07-16",35.681965,36.446148,35.594822,36.198124,2471500,25.069614
"2007-07-17",36.251751,36.593624,36.211533,36.432743,2551300,25.232107
"2007-07-18",36.359005,36.379116,35.722187,35.956802,3435600,24.902494
"2007-07-19",36.050652,36.533291,36.03054,36.493073,2011800,25.273899
"2007-07-20",36.305378,36.37241,35.876362,35.896473,2358600,24.860701
"2007-07-23",36.003727,36.412632,35.923286,36.224937,1394400,25.088188
"2007-07-24",35.976913,36.03054,34.522285,34.85075,2755500,24.136475
"2007-07-25",35.092072,35.219433,33.21513,33.563705,6141900,23.245106
"2007-07-26",33.382713,33.516781,32.504574,33.315681,5656900,23.073334
"2007-07-27",33.3559,33.979313,32.926888,33.349197,5553100,23.09655
"2007-07-30",33.53019,33.912281,33.449749,33.764805,3170600,23.384388
"2007-07-31",34.354702,35.279766,34.126789,34.187119,5370100,23.676861
"2007-08-01",34.012829,34.213932,33.483265,33.999424,3379100,23.546875
"2007-08-02",34.455254,34.689869,34.187119,34.616131,2544200,23.973982
"2007-08-03",34.857452,35.52779,34.260853,34.301075,4593100,23.755783
"2007-08-06",34.381516,34.823936,33.952499,34.823936,3343800,24.117908
"2007-08-07",34.528988,34.622837,34.099976,34.39492,3405300,23.82078
"2007-08-08",34.522285,34.562504,33.697773,34.274261,2739100,23.737213
"2007-08-09",33.01403,33.717884,32.846447,32.980515,4159600,22.841215
"2007-08-10",33.503376,33.979313,32.189518,33.791618,3226100,23.402956
