"","GOOG.Open","GOOG.High","GOOG.Low","GOOG.Close","GOOG.Volume","GOOG.Adjusted"
"2016-04-21",755.380005,760.450012,749.549988,759.140015,3060500,759.140015
"2016-04-22",726.299988,736.119995,713.609985,718.77002,5951900,718.77002
"2016-04-25",716.099976,723.929993,715.590027,723.150024,1959200,723.150024
"2016-04-26",725.419983,725.765991,703.026001,708.140015,2744600,708.140015
"2016-04-27",707.289978,708.97998,692.36499,705.840027,3098600,705.840027
"2016-04-28",708.26001,714.169983,689.549988,691.02002,2867300,691.02002
"2016-04-29",690.700012,697.619995,689,693.01001,2487700,693.01001
"2016-05-02",697.630005,700.640015,691,698.210022,1645300,698.210022
"2016-05-03",696.869995,697.840027,692,692.359985,1543800,692.359985
"2016-05-04",690.48999,699.75,689.01001,695.700012,1693500,695.700012
"2016-05-05",697.700012,702.320007,695.719971,701.429993,1683500,701.429993
"2016-05-06",698.380005,711.859985,698.106995,711.119995,1829300,711.119995
"2016-05-09",712,718.710022,710,712.900024,1510300,712.900024
"2016-05-10",716.75,723.5,715.719971,723.179993,1569600,723.179993
"2016-05-11",723.409973,724.47998,712.799988,715.289978,1692100,715.289978
"2016-05-12",717.059998,719.25,709,713.309998,1360700,713.309998
"2016-05-13",711.929993,716.661987,709.26001,710.830017,1314500,710.830017
"2016-05-16",709.130005,718.47998,705.650024,716.48999,1317100,716.48999
"2016-05-17",715.98999,721.52002,704.109985,706.22998,2001200,706.22998
"2016-05-18",703.669983,711.599976,700.630005,706.630005,1766800,706.630005
"2016-05-19",702.359985,706,696.799988,700.320007,1670200,700.320007
"2016-05-20",701.619995,714.580017,700.52002,709.73999,1828400,709.73999
"2016-05-23",706.530029,711.478027,704.179993,704.23999,1330700,704.23999
"2016-05-24",706.859985,720.969971,706.859985,720.090027,1929500,720.090027
"2016-05-25",720.76001,727.51001,719.705017,725.27002,1629200,725.27002
"2016-05-26",722.869995,728.330017,720.280029,724.119995,1576300,724.119995
"2016-05-27",724.01001,733.935974,724,732.659973,1975000,732.659973
"2016-05-31",731.73999,739.72998,731.26001,735.719971,2129500,735.719971
"2016-06-01",734.530029,737.210022,730.659973,734.150024,1253600,734.150024
"2016-06-02",732.5,733.02002,724.169983,730.400024,1341800,730.400024
"2016-06-03",729.27002,729.48999,720.559998,722.340027,1226300,722.340027
"2016-06-06",724.909973,724.909973,714.609985,716.549988,1565300,716.549988
"2016-06-07",719.840027,721.97998,716.549988,716.650024,1336200,716.650024
"2016-06-08",723.960022,728.570007,720.580017,728.280029,1583700,728.280029
"2016-06-09",722.869995,729.539978,722.335999,728.580017,988900,728.580017
"2016-06-10",719.469971,725.890015,716.429993,719.409973,1216400,719.409973
"2016-06-13",716.51001,725.440002,716.51001,718.359985,1258900,718.359985
"2016-06-14",716.47998,722.469971,713.119995,718.27002,1306100,718.27002
"2016-06-15",719,722.97998,717.309998,718.919983,1214500,718.919983
"2016-06-16",714.909973,716.650024,703.26001,710.359985,1982500,710.359985
"2016-06-17",708.650024,708.820007,688.452026,691.719971,3402400,691.719971
"2016-06-20",698.77002,702.47998,693.409973,693.710022,2082500,693.710022
"2016-06-21",698.400024,702.77002,692.01001,695.940002,1465600,695.940002
"2016-06-22",699.059998,700.859985,693.08197,697.460022,1184300,697.460022
"2016-06-23",697.450012,701.950012,687,701.869995,2171400,701.869995
"2016-06-24",675.169983,689.400024,673.450012,675.219971,4449000,675.219971
"2016-06-27",671,672.299988,663.283997,668.26001,2629000,668.26001
"2016-06-28",678.969971,680.330017,673,680.039978,2173800,680.039978
"2016-06-29",683,687.429016,681.409973,684.109985,1932600,684.109985
"2016-06-30",685.469971,692.320007,683.650024,692.099976,1597700,692.099976
"2016-07-01",692.200012,700.650024,692.130005,699.210022,1344700,699.210022
"2016-07-05",696.059998,696.940002,688.880005,694.950012,1462600,694.950012
"2016-07-06",689.97998,701.679993,689.090027,697.77002,1411900,697.77002
"2016-07-07",698.080017,698.200012,688.215027,695.359985,1304200,695.359985
"2016-07-08",699.5,705.710022,696.434998,705.630005,1575200,705.630005
"2016-07-11",708.049988,716.51001,707.23999,715.090027,1111800,715.090027
"2016-07-12",719.119995,722.940002,715.909973,720.640015,1336900,720.640015
"2016-07-13",723.619995,724,716.849976,716.97998,935900,716.97998
"2016-07-14",721.580017,722.210022,718.030029,720.950012,950200,720.950012
"2016-07-15",725.72998,725.73999,719.054993,719.849976,1279300,719.849976
"2016-07-18",722.710022,736.130005,721.190002,733.780029,1295500,733.780029
"2016-07-19",729.890015,736.98999,729,736.960022,1227500,736.960022
"2016-07-20",737.330017,742.130005,737.099976,741.190002,1289700,741.190002
"2016-07-21",740.359985,741.690002,735.830994,738.630005,1026300,738.630005
"2016-07-22",741.859985,743.23999,736.559998,742.73999,1259800,742.73999
"2016-07-25",740.669983,742.609985,737.5,739.77002,1032400,739.77002
"2016-07-26",739.039978,741.690002,734.27002,738.419983,1186700,738.419983
"2016-07-27",738.280029,744.460022,737,741.77002,1512500,741.77002
"2016-07-28",747.039978,748.650024,739.299988,745.909973,3530200,745.909973
"2016-07-29",772.710022,778.549988,766.77002,768.789978,3841500,768.789978
"2016-08-01",761.090027,780.429993,761.090027,772.880005,2700500,772.880005
"2016-08-02",768.690002,775.840027,767.849976,771.070007,1784500,771.070007
"2016-08-03",767.179993,773.210022,766.820007,773.179993,1287400,773.179993
"2016-08-04",772.219971,774.070007,768.794983,771.609985,1140300,771.609985
"2016-08-05",773.780029,783.039978,772.340027,782.219971,1801200,782.219971
"2016-08-08",782,782.630005,778.091003,781.76001,1107900,781.76001
"2016-08-09",781.099976,788.940002,780.570007,784.26001,1318900,784.26001
"2016-08-10",783.75,786.812012,782.778015,784.679993,786400,784.679993
"2016-08-11",785,789.75,782.969971,784.849976,975100,784.849976
"2016-08-12",781.5,783.39502,780.400024,783.219971,740500,783.219971
"2016-08-15",783.75,787.48999,780.109985,782.440002,938200,782.440002
"2016-08-16",780.299988,780.97998,773.44397,777.140015,1028000,777.140015
"2016-08-17",777.320007,780.809998,773.530029,779.909973,924200,779.909973
"2016-08-18",780.01001,782.859985,777,777.5,719400,777.5
"2016-08-19",775,777.099976,773.130005,775.419983,861500,775.419983
"2016-08-22",773.27002,774.539978,770.049988,772.150024,951400,772.150024
"2016-08-23",775.47998,776.440002,771.784973,772.080017,928200,772.080017
"2016-08-24",770.580017,774.5,767.070007,769.640015,1072000,769.640015
"2016-08-25",767,771.890015,763.184998,769.409973,926900,769.409973
"2016-08-26",769,776.080017,765.849976,769.539978,1166700,769.539978
"2016-08-29",768.73999,774.98999,766.61499,772.150024,847600,772.150024
"2016-08-30",769.330017,774.466003,766.840027,769.090027,1130000,769.090027
"2016-08-31",767.01001,769.090027,765.380005,767.049988,1248600,767.049988
"2016-09-01",769.25,771.02002,764.299988,768.780029,925100,768.780029
"2016-09-02",773.01001,773.919983,768.409973,771.460022,1072700,771.460022
"2016-09-06",773.450012,782,771,780.080017,1442800,780.080017
"2016-09-07",780,782.72998,776.200012,780.349976,893700,780.349976
"2016-09-08",778.590027,780.349976,773.580017,775.320007,1270300,775.320007
"2016-09-09",770.099976,773.244995,759.659973,759.659973,1885500,759.659973
"2016-09-12",755.130005,770.289978,754,769.02002,1311000,769.02002
"2016-09-13",764.47998,766.219971,755.799988,759.690002,1395000,759.690002
"2016-09-14",759.609985,767.679993,759.109985,762.48999,1087400,762.48999
"2016-09-15",762.890015,773.799988,759.960022,771.76001,1305100,771.76001
"2016-09-16",769.75,769.75,764.659973,768.880005,2049300,768.880005
"2016-09-19",772.419983,774,764.440979,765.700012,1172800,765.700012
"2016-09-20",769,773.330017,768.530029,771.409973,978600,771.409973
"2016-09-21",772.659973,777.159973,768.301025,776.219971,1167800,776.219971
"2016-09-22",780,789.849976,778.440002,787.210022,1486200,787.210022
"2016-09-23",786.590027,788.929993,784.150024,786.900024,1411900,786.900024
"2016-09-26",782.73999,782.73999,773.070007,774.210022,1533200,774.210022
"2016-09-27",775.5,785.98999,774.307983,783.01001,1153200,783.01001
"2016-09-28",777.849976,781.809998,774.969971,781.559998,1109800,781.559998
"2016-09-29",781.440002,785.799988,774.231995,775.01001,1314700,775.01001
"2016-09-30",776.330017,780.940002,774.090027,777.289978,1585300,777.289978
"2016-10-03",774.25,776.065002,769.5,772.559998,1278800,772.559998
"2016-10-04",776.030029,778.710022,772.890015,776.429993,1201400,776.429993
"2016-10-05",779.309998,782.070007,775.650024,776.469971,1461200,776.469971
"2016-10-06",779,780.47998,775.539978,776.859985,1070700,776.859985
"2016-10-07",779.659973,779.659973,770.75,775.080017,933200,775.080017
"2016-10-10",777.710022,789.380005,775.869995,785.940002,1174900,785.940002
"2016-10-11",786.659973,792.280029,780.580017,783.070007,1372500,783.070007
"2016-10-12",783.76001,788.130005,782.059998,786.140015,937400,786.140015
"2016-10-13",781.219971,781.219971,773,778.190002,1365300,778.190002
"2016-10-14",781.650024,783.950012,776,778.530029,852500,778.530029
"2016-10-17",779.799988,785.849976,777.5,779.960022,1093000,779.960022
"2016-10-18",787.849976,801.609985,785.565002,795.26001,2056900,795.26001
"2016-10-19",798.23999,804.599976,798.030029,801.5,1766800,801.5
"2016-10-20",803.299988,803.969971,796.030029,796.969971,1757500,796.969971
"2016-10-21",795,799.5,794,799.369995,1266200,799.369995
"2016-10-24",804.900024,815.179993,804.820007,813.109985,1697500,813.109985
"2016-10-25",816.679993,816.679993,805.140015,807.669983,1576400,807.669983
"2016-10-26",806.340027,806.97998,796.320007,799.070007,1647700,799.070007
"2016-10-27",801,803.48999,791.5,795.349976,2749200,795.349976
"2016-10-28",808.349976,815.48999,793.590027,795.369995,4269900,795.369995
"2016-10-31",795.469971,796.859985,784,784.539978,2427300,784.539978
"2016-11-01",782.890015,789.48999,775.539978,783.609985,2406400,783.609985
"2016-11-02",778.200012,781.650024,763.450012,768.700012,1872400,768.700012
"2016-11-03",767.25,769.950012,759.030029,762.130005,1943200,762.130005
"2016-11-04",750.659973,770.359985,750.560974,762.02002,2134800,762.02002
"2016-11-07",774.5,785.190002,772.549988,782.52002,1585100,782.52002
"2016-11-08",783.400024,795.632996,780.190002,790.51001,1366900,790.51001
"2016-11-09",779.940002,791.22699,771.669983,785.309998,2607100,785.309998
"2016-11-10",791.169983,791.169983,752.179993,762.559998,4745200,762.559998
"2016-11-11",756.539978,760.780029,750.380005,754.02002,2431800,754.02002
"2016-11-14",755.599976,757.849976,727.539978,736.080017,3654400,736.080017
"2016-11-15",746.969971,764.416016,746.969971,758.48999,2384000,758.48999
"2016-11-16",755.200012,766.359985,750.51001,764.47998,1472600,764.47998
"2016-11-17",766.919983,772.700012,764.22998,771.22998,1304000,771.22998
"2016-11-18",771.369995,775,760,760.539978,1547100,760.539978
"2016-11-21",762.609985,769.700012,760.599976,769.200012,1330600,769.200012
"2016-11-22",772.630005,776.960022,767,768.27002,1593100,768.27002
"2016-11-23",767.72998,768.28302,755.25,760.98999,1478400,760.98999
"2016-11-25",764.26001,765,760.52002,761.679993,587400,761.679993
"2016-11-28",760,779.530029,759.799988,768.23999,2188200,768.23999
"2016-11-29",771.530029,778.5,768.23999,770.840027,1616600,770.840027
"2016-11-30",770.070007,772.98999,754.830017,758.039978,2392900,758.039978
"2016-12-01",757.440002,759.849976,737.025024,747.919983,3017900,747.919983
"2016-12-02",744.590027,754,743.099976,750.5,1452500,750.5
"2016-12-05",757.710022,763.900024,752.900024,762.52002,1394200,762.52002
"2016-12-06",764.72998,768.830017,757.340027,759.109985,1690700,759.109985
"2016-12-07",761,771.359985,755.799988,771.190002,1761000,771.190002
"2016-12-08",772.47998,778.179993,767.22998,776.419983,1488100,776.419983
"2016-12-09",780,789.429993,779.020996,789.289978,1821900,789.289978
"2016-12-12",785.039978,791.25,784.35498,789.27002,2104100,789.27002
"2016-12-13",793.900024,804.380005,793.340027,796.099976,2145200,796.099976
"2016-12-14",797.400024,804,794.01001,797.070007,1704200,797.070007
"2016-12-15",797.340027,803,792.919983,797.849976,1626500,797.849976
"2016-12-16",800.400024,800.856018,790.289978,790.799988,2443800,790.799988
"2016-12-19",790.219971,797.659973,786.27002,794.200012,1232100,794.200012
"2016-12-20",796.76001,798.650024,793.27002,796.419983,951000,796.419983
"2016-12-21",795.840027,796.676025,787.099976,794.559998,1211300,794.559998
"2016-12-22",792.359985,793.320007,788.580017,791.26001,972200,791.26001
"2016-12-23",790.900024,792.73999,787.280029,789.909973,623400,789.909973
"2016-12-27",790.679993,797.859985,787.656982,791.549988,789100,791.549988
"2016-12-28",793.700012,794.22998,783.200012,785.049988,1153800,785.049988
"2016-12-29",783.330017,785.929993,778.919983,782.789978,744300,782.789978
"2016-12-30",782.75,782.780029,770.409973,771.820007,1770000,771.820007
"2017-01-03",778.809998,789.630005,775.799988,786.140015,1657300,786.140015
"2017-01-04",788.359985,791.340027,783.159973,786.900024,1073000,786.900024
"2017-01-05",786.080017,794.47998,785.02002,794.02002,1335200,794.02002
"2017-01-06",795.26001,807.900024,792.203979,806.150024,1640200,806.150024
"2017-01-09",806.400024,809.966003,802.830017,806.650024,1274600,806.650024
"2017-01-10",807.859985,809.130005,803.51001,804.789978,1176800,804.789978
"2017-01-11",805,808.150024,801.369995,807.909973,1065900,807.909973
"2017-01-12",807.140015,807.390015,799.169983,806.359985,1353100,806.359985
"2017-01-13",807.47998,811.223999,806.690002,807.880005,1099200,807.880005
"2017-01-17",807.080017,807.140015,800.369995,804.609985,1362100,804.609985
"2017-01-18",805.809998,806.205017,800.98999,806.070007,1294400,806.070007
"2017-01-19",805.119995,809.47998,801.799988,802.174988,919300,802.174988
"2017-01-20",806.909973,806.909973,801.690002,805.02002,1670000,805.02002
"2017-01-23",807.25,820.869995,803.73999,819.309998,1963600,819.309998
"2017-01-24",822.299988,825.900024,817.820984,823.869995,1474000,823.869995
"2017-01-25",829.619995,835.77002,825.059998,835.669983,1494500,835.669983
"2017-01-26",837.809998,838,827.01001,832.150024,2973900,832.150024
"2017-01-27",834.710022,841.950012,820.440002,823.309998,2965800,823.309998
"2017-01-30",814.659973,815.840027,799.799988,802.320007,3246600,802.320007
"2017-01-31",796.859985,801.25,790.52002,796.789978,2160600,796.789978
"2017-02-01",799.679993,801.190002,791.190002,795.695007,2029700,795.695007
"2017-02-02",793.799988,802.700012,792,798.530029,1532100,798.530029
"2017-02-03",802.98999,806,800.369995,801.48999,1463400,801.48999
"2017-02-06",799.700012,801.669983,795.25,801.340027,1184500,801.340027
"2017-02-07",803.98999,810.5,801.780029,806.969971,1241200,806.969971
"2017-02-08",807,811.840027,803.190002,808.380005,1155300,808.380005
"2017-02-09",809.51001,810.659973,804.539978,809.559998,989700,809.559998
"2017-02-10",811.700012,815.25,809.780029,813.669983,1135000,813.669983
"2017-02-13",816,820.958984,815.48999,819.23999,1213300,819.23999
"2017-02-14",819,823,816,820.450012,1054700,820.450012
"2017-02-15",819.359985,823,818.469971,818.97998,1313600,818.97998
"2017-02-16",819.929993,824.400024,818.97998,824.159973,1287600,824.159973
"2017-02-17",823.02002,828.070007,821.655029,828.070007,1611000,828.070007
"2017-02-21",828.659973,833.450012,828.349976,831.659973,1262300,831.659973
"2017-02-22",828.659973,833.25,828.640015,830.76001,982900,830.76001
"2017-02-23",830.119995,832.460022,822.880005,831.330017,1472800,831.330017
"2017-02-24",827.72998,829,824.200012,828.640015,1392200,828.640015
"2017-02-27",824.549988,830.5,824,829.280029,1101500,829.280029
"2017-02-28",825.609985,828.539978,820.200012,823.210022,2260800,823.210022
"2017-03-01",828.849976,836.255005,827.26001,835.23999,1496500,835.23999
"2017-03-02",833.849976,834.51001,829.640015,830.630005,942500,830.630005
"2017-03-03",830.559998,831.359985,825.750977,829.080017,896400,829.080017
"2017-03-06",826.950012,828.880005,822.400024,827.780029,1109000,827.780029
"2017-03-07",827.400024,833.409973,826.52002,831.909973,1037600,831.909973
"2017-03-08",833.51001,838.150024,831.789978,835.369995,989800,835.369995
"2017-03-09",836,842,834.210022,838.679993,1261500,838.679993
"2017-03-10",843.280029,844.909973,839.5,843.25,1704000,843.25
"2017-03-13",844,848.684998,843.25,845.539978,1223600,845.539978
"2017-03-14",843.640015,847.23999,840.799988,845.619995,779900,845.619995
"2017-03-15",847.590027,848.630005,840.77002,847.200012,1381500,847.200012
"2017-03-16",849.030029,850.849976,846.130005,848.780029,977600,848.780029
"2017-03-17",851.609985,853.400024,847.109985,852.119995,1712300,852.119995
"2017-03-20",850.01001,850.219971,845.150024,848.400024,1231500,848.400024
"2017-03-21",851.400024,853.5,829.02002,830.460022,2463500,830.460022
"2017-03-22",831.909973,835.549988,827.179993,829.590027,1401500,829.590027
"2017-03-23",821,822.570007,812.257019,817.580017,3487100,817.580017
"2017-03-24",820.080017,821.929993,808.890015,814.429993,1981000,814.429993
